date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_176,aVWAP_peak_164,aVWAP_peak_158,aVWAP_peak_153,aVWAP_peak_143,aVWAP_peak_135,aVWAP_peak_105,aVWAP_peak_89,aVWAP_peak_75,aVWAP_peak_57,aVWAP_peak_29,aVWAP_peak_20,aVWAP_valley_171,aVWAP_OB_bear_164,aVWAP_OB_bear_135,aVWAP_OB_bear_105,aVWAP_OB_bear_75,aVWAP_OB_bear_20,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-01 00:00:00+00:00,16.65,17.79,16.58,17.16,2214856,,,,,,,,,,,,,,,,,,,,,,#000000,,17.191453826922558,,33.97725339010484,-41.99403929181618,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.10845679266454442,-0.16685581684870587,False,False,False,False,-9557512,-3630213.1468629753,False,False,False,False,3098735.2909950255,False,False,False,False
2022-04-08 00:00:00+00:00,15.81,17.08,15.38,16.69,2374817,,,,,,,,,,,,,,,,,,,,,,#000000,,17.019648896281065,,33.01550101948193,-41.31135074452773,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2548420356320499,False,False,False,False,-11932329,-4245184.691539792,False,False,False,False,3045111.713884283,False,False,False,False
2022-04-15 00:00:00+00:00,14.98,15.87,14.8,15.53,1161800,,,,,,,,,,,,,,,,,,,,,,#000000,,16.891059639400762,,31.484058183273387,-41.287412224252904,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2988351450237219,False,False,False,False,-13094129,-4900662.04772203,False,False,False,False,2905607.142485447,False,False,False,False
2022-04-22 00:00:00+00:00,15.09,16.5,14.675,14.95,2599097,,,,,,,,,,,,,,,,,,,,,,#000000,,16.69837983753833,,30.66973248284021,-40.59962828525333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2846237926199327,-0.29172946882182726,False,False,False,False,-10495032,-5315059.821964843,False,False,False,False,2882902.687486525,False,False,False,False
2022-04-29 00:00:00+00:00,18.29,18.65,14.66,14.96,6572149,,,,,,,,,,,,,,,,,,,,,,#000000,,16.938792605931923,,36.13478073532376,-33.95106340438532,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.021066956811434136,-0.1563982128166307,False,False,False,False,-3922883,-5211935.612930411,False,False,False,False,3156180.1921171527,False,False,False,False
2022-05-06 00:00:00+00:00,17.6,18.61,17.25,18.17,2261974,,,,,,,,,,,,,,,,,,,,,,#000000,,17.040511446838046,,39.12612913748369,-29.903333134678704,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282822587367606,0.09321500652852269,False,False,False,False,-6184857,-5284003.863824455,False,False,False,False,3089942.696404771,False,False,False,False
2022-05-13 00:00:00+00:00,16.66,17.45,15.72,17.3,2232450,,,,,,,,,,,,,,,,,,,,,,#000000,,16.98713341649584,,40.123273820741005,-27.854592085944052,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.012081524891910209,0.04056674081830624,False,False,False,False,-8417307,-5516100.392430051,False,False,False,False,3026424.7188933063,False,False,False,False
2022-05-20 00:00:00+00:00,19.64,20.64,16.47,16.47,4855508,,,,,,,,,,,,,18.916666666666664,,,,,,18.916666666666664,18.916666666666664,,#000000,,17.723012744855065,,44.52802438501233,-22.604693696045775,False,False,False,True,True,,-1.0,20.64,16.47,0.0,1,,,False,False,False,False,0.34282823141360563,0.19169748611595594,False,False,False,False,-3561799,-5371337.326324121,False,False,False,False,3161912.3693456543,False,False,False,False
2022-05-27 00:00:00+00:00,19.66,19.86,18.51,19.59,2052639,,,,,,,,,,,,,19.043443447762957,,,,,,19.043443447762957,19.043443447762957,,#000000,,17.868355861673784,,47.69481362485727,-18.69632321874269,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.3428282351775344,0.2672628606467452,False,False,False,False,-1509160,-5085250.116966778,False,False,False,False,3079743.971616347,False,False,False,False
2022-06-03 00:00:00+00:00,19.94,20.059,19.19,19.66,1189572,,,,,,,,,,,,,19.144251085933377,,,,,,19.144251085933377,19.144251085933377,,#000000,,17.96378308399334,,50.25710717015636,-15.450270453591997,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282823714863564,0.3050455488976904,False,False,False,False,-319588,-4732238.108302573,False,False,False,False,2939731.232978099,False,False,False,False
2022-06-10 00:00:00+00:00,18.59,19.99,18.53,19.96,1146889,,,,,,,,,,,,,19.130904128763493,,,,,,19.130904128763493,19.130904128763493,,#000000,,18.00158813689286,,50.32286356334677,-14.619179185084242,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2810931636433692,0.2930693562705298,False,False,False,False,-1466477,-4490329.878057938,False,False,False,False,2806928.1046093507,False,False,False,False
2022-06-17 00:00:00+00:00,16.8,18.31,16.1,18.17,2566588,,,,,,,,,,,,,18.683067025219124,,,,,,18.683067025219124,18.683067025219124,,#000000,,17.85035710602868,,48.43582991503462,-14.619179185084242,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.042299374362110426,0.12538499095420969,False,False,False,False,-4033065,-4456458.405609203,False,False,False,False,2789125.133897547,False,False,False,False
2022-06-24 00:00:00+00:00,15.06,16.92,14.81,16.91,2264087,,,,,,,,,,,,,18.186602483185123,,,,,,18.186602483185123,18.186602483185123,,#000000,,17.623725559573554,,45.55745827394293,-14.619179185084242,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.29271540695714243,-0.08366520800146637,False,False,False,False,-6297152,-4592806.07926778,False,False,False,False,2750233.420275507,False,False,False,False
2022-07-01 00:00:00+00:00,13.99,15.49,13.58,15.14,2283437,,,,,,,,,,,,,17.651534421152757,,,,,,17.651534421152757,17.651534421152757,,#000000,,17.342103173531626,,42.68274146768327,-14.619179185084242,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8734888366382987,1.1308807923593913,False,False,False,False,-0.34282825441539394,-0.21324673120843016,False,False,False,False,-8580589,-4888197.406729426,False,False,False,False,2715655.907662506,False,False,False,False
2022-07-08 00:00:00+00:00,15.12,15.95,13.03,13.79,3377879,,,,,,,,,,,,,17.146385274686892,,,,,,17.146385274686892,17.146385274686892,,#000000,,16.483363306347723,,42.06570381303901,-14.619179185084242,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8970965789308899,1.0943455300674194,False,False,False,False,-0.34282825441539394,-0.27803749281191203,False,False,False,False,-5202710,-4911494.63586058,False,False,False,False,2764709.4700578763,False,False,False,False
2022-07-15 00:00:00+00:00,15.29,15.72,15.0,15.705,3381736,,,,,,,,,,,,,16.88166073606368,,,,,,16.88166073606368,16.88166073606368,,#000000,,16.422634693566224,,41.835790439356764,-14.619179185084242,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9425603556416294,1.0994740201148792,False,False,False,False,-0.22173203244045037,-0.2498847626261812,False,False,False,False,-1820974,-4682567.181352389,False,False,False,False,2810415.138942478,False,False,False,False
2022-07-22 00:00:00+00:00,16.12,16.9799,15.26,15.34,2759652,,,,,,,,,,,,16.119966666666667,16.80043298979425,,,,,,16.80043298979425,16.460199828230458,,#000000,,16.295164278349738,,42.69436487278989,-14.619179185084242,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9396852972081958,1.0573178507083367,False,False,False,False,-0.1210707301809209,-0.18547774640355105,False,False,False,False,938678,-4266178.649400361,False,False,False,False,2806654.90642822,False,False,False,False
2022-07-29 00:00:00+00:00,15.26,16.29,15.05,16.29,2065946,,,,,,,,,,,,15.868815868679214,16.7067539981195,,,,,,16.7067539981195,16.287784933399358,,#000000,,16.19928158197198,,42.49575851897941,-14.619179185084242,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9654506336667871,1.0318572079176376,False,False,False,False,-0.18024717082406982,-0.18286245861381045,False,False,False,False,-1127268,-4033666.7494447785,False,False,False,False,2751787.5800261297,False,False,False,False
2022-08-05 00:00:00+00:00,14.48,15.12,14.3009,15.12,2053342,,,,,,,,,,,,15.500117758579085,16.5648469171572,,,,,,16.5648469171572,16.032482337868142,,#000000,,16.01612079040507,,41.65781050636167,-14.619179185084242,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9292427017615266,1.0644461027067362,False,False,False,False,-0.3113479375186467,-0.24710519806622858,False,False,False,False,-3180610,-3970477.360597017,False,False,False,False,2700050.8703945642,False,False,False,False
2022-08-12 00:00:00+00:00,13.42,14.7623,12.05,14.68,5749499,,,,,,,,,,,,14.54887413982309,16.057545719960636,,,,,,16.057545719960636,15.303209929891864,,#000000,,15.412118658391453,,40.17889627351491,-14.619179185084242,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8609530759813714,1.078757991419682,False,False,False,False,-0.34282825441539394,-0.29496672624081127,False,False,False,False,-8930109,-4337857.482034275,False,False,False,False,2925935.917032004,False,False,False,False
2022-08-19 00:00:00+00:00,12.49,13.58,12.41,13.3,1417718,,,,,,,,,,,,14.375046911889614,15.934297018224639,,,,,,15.934297018224639,15.154671965057126,,#000000,,15.279981887376376,,38.41146307793787,-14.619179185084242,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8770032662943793,1.1038591300346412,False,False,False,False,-0.34282825441539394,-0.3188974903281026,False,False,False,False,-10347827,-4783040.409290995,False,False,False,False,2814216.07132593,False,False,False,False
2022-08-26 00:00:00+00:00,12.17,12.65,11.89,12.31,1936190,,,,,,,,,,,,14.11599169008782,15.751197528799288,,,,,,15.751197528799288,14.933594609443555,,#000000,,15.080983164238923,,36.91074223922358,-14.619179185084242,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8782235114195627,1.1268230818008875,False,False,False,False,-0.34282825441539394,-0.3308628723717483,False,False,False,False,-12284017,-5338668.30489907,False,False,False,False,2749177.1030795644,False,False,False,False
2022-09-02 00:00:00+00:00,11.77,12.35,11.14,12.05,2587710,,,,,,,,,,,,13.78675873962584,15.503039404656501,,,,,,15.503039404656501,14.644899072141172,,#000000,,14.816475675499223,,35.53741998203833,-14.619179185084242,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.867179799035352,1.1180014182123936,False,False,False,False,-0.34282825441539394,-0.3368455633935711,False,False,False,False,-14871727,-6044820.800832473,False,False,False,False,2737216.576925522,False,False,False,False
2022-09-09 00:00:00+00:00,11.8,11.86,11.133,11.85,1142460,,,,,,,,,,,,13.65988756788897,15.398868417391435,,,,,,15.398868417391435,14.529377992640203,,#000000,,14.708959404027368,,34.60593746471931,-7.525816503064803,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8931799506984388,1.1055507679152388,False,False,False,False,-0.34282825441539394,-0.3398369089044825,False,False,False,False,-13729267,-6614039.0378078455,False,False,False,False,2619086.460116224,False,False,False,False
2022-09-16 00:00:00+00:00,11.42,12.15,11.315,12.07,1921043,,,,,,,,,,,,13.479487160308645,15.237012477447793,,,,,,15.237012477447793,14.35824981887822,,#000000,,14.547527061829284,,33.632149294692,-8.850224032572555,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9089270093486135,1.1168286644406957,False,False,False,False,-0.30547052024183013,-0.3226537145731563,False,False,False,False,-15650310,-7283392.442414671,False,False,False,False,2567379.5371446516,False,False,False,False
2022-09-23 00:00:00+00:00,10.49,11.59,10.17,11.37,2170846,,,,,,,,,,,,13.230571212395162,15.029424155004788,,,,,,15.029424155004788,14.129997683699976,,#000000,,14.33277902021939,,32.21787536458593,-10.573060720989645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.844018699485924,1.124236936280611,False,False,False,False,-0.34282825441539394,-0.33274098449427514,False,False,False,False,-17821156,-8063967.520754325,False,False,False,False,2538006.682541344,False,False,False,False
2022-09-30 00:00:00+00:00,10.24,10.76,10.11,10.4,1868405,,,,,,,,,,,,13.022385768421179,14.85099646674488,,,,,,14.85099646674488,13.93669111758303,,#000000,,14.149628059098491,,31.021687710485935,-12.05271684825081,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8473187083162723,1.149442597617709,False,False,False,False,-0.34282825441539394,-0.3377846194548345,False,False,False,False,-19689561,-8925122.59329104,False,False,False,False,2488406.557908652,False,False,False,False
2022-10-07 00:00:00+00:00,10.73,11.44,10.23,10.36,2442512,,,,,,,,,,,,12.829316533257211,14.657869372794611,,,,,,14.657869372794611,13.74359295302591,,#000000,,13.962906727890985,,31.102725998965198,-12.29248975690409,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8764545256719539,1.1186317338718168,False,False,False,False,-0.27497945470736995,-0.30638203708110223,False,False,False,True,-17247049,-9541561.586380593,False,False,False,False,2485006.96102653,False,False,False,False
2022-10-14 00:00:00+00:00,10.12,10.77,9.795,10.73,2221838,,,,,,,,,,,,12.638825296751842,14.473758996289178,,,,,,14.473758996289178,13.556292146520509,,#000000,,13.78192532413968,,30.648915747739277,-13.070303086635242,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.879579666199994,1.1062325437417775,False,False,False,False,-0.34282825441539394,-0.32460514574824806,False,False,False,False,-19468887,-10276919.024426475,False,False,False,False,2465512.9639134537,False,False,False,False
2022-10-21 00:00:00+00:00,9.69,10.44,9.59,10.33,2020487,,,,,,,,,,,,12.468222940424061,14.307421237482778,,,,,,14.307421237482778,13.38782208895342,,#000000,,13.61858246679251,,29.97549853585241,-14.053094857440513,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8748419024030836,1.1317579972784415,False,False,False,False,-0.34282825441539394,-0.33371670008182097,False,False,False,False,-21489374,-11107471.24483933,False,False,False,False,2432548.0776976426,False,False,False,False
2022-10-28 00:00:00+00:00,10.01,10.1,9.48,9.76,1551398,,,,,,,,,,,,12.349044697348118,14.186522311994308,,,,,,14.186522311994308,13.267783504671213,,#000000,,13.501457994761314,,30.149462826189556,-14.199785019877254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8613479279218116,1.208369780637277,False,False,False,False,-0.34282825441539394,-0.33827247724860743,False,False,False,False,-19937976,-11761582.708184563,False,False,False,False,2367277.701571891,False,False,False,False
2022-11-04 00:00:00+00:00,9.54,10.725,9.0,9.9,3526732,,,,,,,,,,,,12.104666166105414,13.928426027990868,,,,,,13.928426027990868,13.016546097048142,,#000000,,13.25463889069151,,29.855168631024668,-14.811779069054282,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7832513844235858,1.1892024013056648,False,False,False,False,-0.31560141228502314,-0.3269369447668153,True,False,False,False,-23464708,-12628480.87794867,False,False,False,False,2453163.205159158,False,False,False,False
2022-11-11 00:00:00+00:00,9.93,10.0,8.9,9.54,3693613,,,,,,,,,,,,11.880633396405832,13.680158960662672,,,,,,13.680158960662672,12.780396178534252,,#000000,,11.873585774506928,,30.472135138824946,-14.811779069054282,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.82049664355121,1.1855747935051462,False,False,False,False,-0.34282825441539394,-0.3348825995911046,False,False,False,False,-19771095,-13157563.405508028,False,False,False,False,2545048.3751473688,False,False,False,False
2022-11-18 00:00:00+00:00,9.7,10.055,9.3152,9.83,1803642,,,,,,,,,,,,11.788606398043983,13.571202882034179,,,,,,13.571202882034179,12.67990464003908,,#000000,,11.806011243441981,,30.682692664279877,-14.811779069054282,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7929066733232518,1.2950473265780607,False,False,False,False,-0.2682753104551998,-0.30157895502315224,False,False,False,False,-21574737,-13781057.745840766,False,False,False,False,2490129.3843957116,False,False,False,False
2022-11-25 00:00:00+00:00,9.77,9.8425,9.23,9.59,1553659,,,,,,,,,,,,11.712665982905632,13.480264601226574,,,,,,13.480264601226574,12.596465292066103,,#000000,,11.743263019587888,,30.993027254710064,-14.811779069054282,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7253415434262901,1.2846689564758293,False,False,False,False,-0.2987762453061804,-0.3001776001646663,False,False,False,False,-20021078,-14243281.46837108,False,False,False,False,2420761.207773807,False,False,False,False
2022-12-02 00:00:00+00:00,9.74,10.25,9.56,9.75,1535528,,,,,,,,,,,,11.650518268792773,13.399640820543988,,,,,,13.399640820543988,12.52507954466838,,#000000,,11.700624732436074,,31.180905105983502,-14.811779069054282,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7134388530397549,1.2799711351518983,False,False,False,False,-0.11366388726964655,-0.20692074371715644,False,False,False,False,-21556606,-14785009.211454703,False,False,False,False,2355188.37756834,False,False,False,False
2022-12-09 00:00:00+00:00,9.5,9.8,9.16,9.77,868752,,,,,,,,,,,,11.610428453485676,13.351084360441773,,,,,,13.351084360441773,12.480756406963724,,#000000,,11.663734853535212,,31.035478014975943,-15.037795577854041,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7142036215138955,1.298634290674785,False,False,False,False,-0.32686826407941044,-0.26689450389828345,False,False,False,False,-22425358,-15350960.973569168,False,False,False,False,2245081.9792299443,False,False,False,False
2022-12-16 00:00:00+00:00,9.06,9.66,8.79,9.42,1620033,,,,,,,,,,,,11.528929943430365,13.256521229751199,,,,,,13.256521229751199,12.392725586590782,,#000000,,11.581005372345345,,30.429800125697724,-15.876519135563647,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7604162646805336,1.2736721594051892,False,False,False,False,-0.34282825441539394,-0.3048613791568387,False,False,False,False,-24045391,-15994992.82737886,False,False,False,False,2198782.054842541,False,False,False,False
2022-12-23 00:00:00+00:00,8.71,9.03,8.45,9.03,1480130,,,,,,,,,,,,11.446059646983413,13.164880025570788,,,,,,13.164880025570788,12.305469836277101,,#000000,,10.382489231167709,,29.612750905116425,-16.88502532832998,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7793590939193663,1.2608495857492328,False,False,False,False,-0.34282825441539394,-0.3238448167861163,False,False,False,False,-25525521,-16700957.877202649,False,False,False,False,2145548.569298649,False,False,False,False
2022-12-30 00:00:00+00:00,9.39,9.405,8.46,8.7,2309448,,,,,,,,,,,,11.341801832503476,13.039947568103095,,,,,,13.039947568103095,12.190874700303286,,#000000,,10.367837530451862,,30.856598083239717,-16.88502532832998,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.815232653175274,1.2065971373285924,False,False,False,False,-0.22464856576840989,-0.2742466912772631,False,False,False,False,-23216073,-17183558.99740986,False,False,False,False,2157689.2678691195,False,False,False,False
2023-01-06 00:00:00+00:00,10.0,10.15,9.34,9.49,1092014,,,,,,,,,,,,11.310881651446927,12.99413309960813,,,,,,12.99413309960813,12.152507375527527,,#000000,,10.407759289199713,,33.221104080691475,-20.12246006452146,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8544527650203992,1.212287806459884,False,False,False,False,0.24409104787792,-0.015077821699671548,False,False,False,False,-22124059,-17549521.960564688,False,False,False,False,2078750.3591380736,False,False,False,False
2023-01-13 00:00:00+00:00,10.78,11.0398,10.02,10.13,1427382,,,,,,,,,,,,11.292717414787777,12.950529309426258,,,,,,12.950529309426258,12.121623362107018,,#000000,,10.503771145415458,,36.59359350328203,-16.862731949687635,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8073799198223572,1.1672925887840715,False,False,False,False,0.3428282130355646,0.16387519566794653,False,False,False,False,-20696677,-17782644.556078415,False,False,False,False,2030500.8510537718,False,False,False,False
2023-01-20 00:00:00+00:00,10.71,11.05,10.42,10.75,551981,,,,,,,,,,,,11.287074680486905,12.93489005204529,,,,,,12.93489005204529,12.110982366266096,,#000000,,10.53443829055966,,38.88387318152894,-14.730029732393454,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8046639871070465,1.222904409623114,False,False,False,False,0.34282821728970114,0.2533517064788238,False,False,False,False,-21248658,-18039386.2926652,False,False,False,False,1920980.8620868258,False,False,False,False
2023-01-27 00:00:00+00:00,10.83,11.045,10.41,10.79,1035239,,,,,,,,,,,,11.277431888849275,12.906599696846216,,,,,,12.906599696846216,12.092015792847747,,#000000,,10.583152152916036,,40.78340225248783,-12.998559168014516,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8079179177188761,1.201030005368754,False,False,False,False,0.3400463393523144,0.2966990229155691,False,False,False,False,-20213419,-18200425.752467778,False,False,False,False,1855370.3537840978,False,False,False,False
2023-02-03 00:00:00+00:00,10.72,11.2899,10.43,10.69,1443423,,,,,,,,,,,10.8133,11.265851397227275,12.869282717101488,,,,,,12.869282717101488,11.649478038109587,,#000000,,10.426554032625024,,41.93080641654254,-11.983480316086485,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8434539233339853,1.1509244878485045,False,False,False,False,0.3428282194778921,0.31976362119673063,False,False,False,False,-21656842,-18456456.585618313,False,False,False,False,1824855.734985276,False,False,False,False
