date,Open,High,Low,Close,Volume
2023-12-29 17:00:00+00:00,2.03,2.03,2.03,2.03,0.0
2024-01-01 17:00:00+00:00,2.03,2.03,2.03,2.03,0.0
2024-01-02 17:00:00+00:00,2.03,2.03,2.03,2.03,1.0
2024-01-03 17:00:00+00:00,2.03,2.03,1.91,1.92,3.0
2024-01-04 17:00:00+00:00,1.92,1.92,1.92,1.92,0.0
2024-01-05 17:00:00+00:00,1.92,1.92,1.92,1.92,0.0
2024-01-08 17:00:00+00:00,1.92,1.92,1.92,1.92,0.0
2024-01-09 17:00:00+00:00,1.92,1.92,1.92,1.92,0.0
2024-01-10 17:00:00+00:00,1.92,2.08,1.92,2.08,2.0
2024-01-11 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0
2024-01-12 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0
2024-01-15 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0
2024-01-16 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0
2024-01-17 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0
2024-01-18 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0
2024-01-19 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0
2024-01-22 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0
2024-01-23 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0
2024-01-24 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0
2024-01-25 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0
2024-01-26 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0
2024-01-29 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0
2024-01-30 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0
2024-01-31 17:00:00+00:00,2.08,2.08,2.08,2.08,0.0
2024-02-01 17:00:00+00:00,1.915,1.915,1.915,1.915,0.0
2024-02-02 17:00:00+00:00,1.915,1.915,1.915,1.915,0.0
2024-02-05 17:00:00+00:00,1.915,1.915,1.915,1.915,0.0
2024-02-06 17:00:00+00:00,1.89,1.89,1.89,1.89,0.0
2024-02-07 17:00:00+00:00,1.89,1.89,1.89,1.89,0.0
2024-02-08 17:00:00+00:00,1.89,1.89,1.89,1.89,0.0
2024-02-09 17:00:00+00:00,1.89,1.89,1.89,1.89,0.0
2024-02-12 17:00:00+00:00,1.89,1.89,1.89,1.89,0.0
2024-02-13 17:00:00+00:00,1.89,1.89,1.89,1.89,0.0
2024-02-14 17:00:00+00:00,1.89,1.89,1.89,1.89,0.0
2024-02-15 17:00:00+00:00,1.89,1.89,1.89,1.89,0.0
2024-02-16 17:00:00+00:00,1.89,1.89,1.89,1.89,0.0
