date,Close,High,Low,Open,Volume
2021-12-31 00:00:00+00:00,6.0538917616,6.1789417737,5.9582652818,6.0171123463,76768052
2022-01-07 00:00:00+00:00,6.796835951,6.8483271325,6.0759594108,6.0833152938,106504327
2022-01-14 00:00:00+00:00,7.0542918583,7.1057830397,6.5724815176,6.8189036002,95326421
2022-01-21 00:00:00+00:00,6.7453447696,7.1940536365,6.7012094712,7.1057830397,75037361
2022-01-28 00:00:00+00:00,6.9880889107,7.2161212857,6.4363976809,6.5835153422,137502140
2022-02-04 00:00:00+00:00,7.5324242574,7.6574742695,6.8851065478,6.9880889107,131453465
2022-02-11 00:00:00+00:00,7.7100840193,7.7325405747,7.3058660222,7.56037365,99327812
2022-02-18 00:00:00+00:00,7.5229460577,7.769968167,7.4057228385,7.6876274639,88623028
2022-02-25 00:00:00+00:00,7.3283225776,7.6352288346,7.1374418567,7.6202577977,93106597
2022-03-04 00:00:00+00:00,7.8073957593,7.8972219809,7.2759239483,7.3208370591,113102838
2022-03-11 00:00:00+00:00,7.56037365,8.0020192394,7.5304315761,7.9196785363,141620050
2022-03-18 00:00:00+00:00,7.3283225776,7.5304315761,7.1187280605,7.4930039838,102825709
2022-03-25 00:00:00+00:00,7.9121930178,7.9346495732,7.384463966,7.4031777622,99619626
2022-04-01 00:00:00+00:00,8.6233172721,8.6757159013,7.6763991862,7.8597943886,165399175
2022-04-08 00:00:00+00:00,8.4062372366,8.7243717713,8.091845461,8.6682303828,89640118
2022-04-15 00:00:00+00:00,8.6308027905,8.6981724567,8.2190992749,8.3837806812,68890380
2022-04-22 00:00:00+00:00,8.4436648289,9.0425063061,8.413722755,8.6682303828,93424842
2022-04-29 00:00:00+00:00,8.2939544596,8.6457738275,7.9121930178,8.2378130711,126497310
2022-05-06 00:00:00+00:00,8.8553683445,9.3419270447,8.1592151272,8.2490413488,148326113
2022-05-13 00:00:00+00:00,8.4137420642,8.7335404051,7.8845519525,8.7183119127,134154331
2022-05-20 00:00:00+00:00,8.4594275415,8.9771962839,8.2538428937,8.3756708331,97465919
2022-05-27 00:00:00+00:00,8.8705968369,8.9695820377,8.3528280945,8.4746560339,86473749
2022-06-03 00:00:00+00:00,9.0228817611,9.198009424,8.802068621,8.9924247763,68270837
2022-06-10 00:00:00+00:00,8.8629825907,9.4645080414,8.7944543748,9.1218669619,81918532
2022-06-17 00:00:00+00:00,7.4848040263,8.6459765737,7.4086615642,8.6459765737,156933304
2022-06-24 00:00:00+00:00,7.6903886741,7.975922907,7.2830265017,7.8046023672,97690556
2022-07-01 00:00:00+00:00,7.6294747044,8.0178012612,7.4391185491,7.7665311362,129583855
2022-07-08 00:00:00+00:00,7.5761749809,7.6218604581,6.9670352839,7.507646765,113665378
2022-07-15 00:00:00+00:00,7.4771897801,7.5761749809,7.1307415775,7.5304895036,96315856
2022-07-22 00:00:00+00:00,7.8046023672,8.010187015,7.5837892271,7.5837892271,68107203
2022-07-29 00:00:00+00:00,8.6117124657,8.7486927551,7.8350593521,7.9188160604,104108413
2022-08-05 00:00:00+00:00,8.4137420642,8.8401398521,8.3826376573,8.5812554809,99964539
2022-08-12 00:00:00+00:00,9.0747107106,9.1058151175,8.4059659625,8.4137420642,75962572
2022-08-19 00:00:00+00:00,9.1835761348,9.2807774063,8.8025471503,8.8569798624,65860853
2022-08-26 00:00:00+00:00,9.4401874916,9.7123510519,9.0436063037,9.0902629141,85676790
