date,Open,High,Low,Close,Volume
2025-02-10 15:00:00+00:00,11.69,11.69,11.665,11.665,882.0
2025-02-10 16:00:00+00:00,11.665,11.695,11.655,11.655,300.0
2025-02-10 17:00:00+00:00,11.655,11.66,11.65,11.65,600.0
2025-02-10 18:00:00+00:00,11.655,11.655,11.65,11.65,400.0
2025-02-10 19:00:00+00:00,11.65,11.655,11.65,11.65,0.0
2025-02-10 20:00:00+00:00,11.655,11.66,11.605,11.62,819.0
2025-02-11 15:00:00+00:00,11.62,11.62,11.57,11.57,200.0
2025-02-11 16:00:00+00:00,11.57,11.57,11.57,11.57,0.0
2025-02-11 17:00:00+00:00,11.57,11.57,11.57,11.57,0.0
2025-02-11 18:00:00+00:00,11.57,11.57,11.57,11.57,0.0
2025-02-11 19:00:00+00:00,11.57,11.61,11.57,11.61,101.0
2025-02-11 20:00:00+00:00,11.61,11.61,11.58,11.58,215.0
2025-02-12 15:00:00+00:00,11.58,11.58,11.485,11.5,100.0
2025-02-12 16:00:00+00:00,11.5,11.51,11.5,11.51,0.0
2025-02-12 17:00:00+00:00,11.51,11.52,11.51,11.52,0.0
2025-02-12 18:00:00+00:00,11.525,11.54,11.525,11.54,300.0
2025-02-12 19:00:00+00:00,11.54,11.54,11.52,11.52,95.0
2025-02-12 20:00:00+00:00,11.52,11.52,11.5,11.5,600.0
2025-02-13 15:00:00+00:00,11.5,11.6,11.5,11.585,200.0
2025-02-13 16:00:00+00:00,11.585,11.59,11.58,11.58,275.0
2025-02-13 17:00:00+00:00,11.58,11.58,11.58,11.58,200.0
2025-02-13 18:00:00+00:00,11.58,11.58,11.53,11.53,300.0
2025-02-13 19:00:00+00:00,11.53,11.56,11.53,11.56,0.0
2025-02-13 20:00:00+00:00,11.56,11.6,11.56,11.58,200.0
2025-02-14 15:00:00+00:00,11.58,11.58,11.58,11.58,0.0
2025-02-14 16:00:00+00:00,11.58,11.58,11.58,11.58,0.0
2025-02-14 17:00:00+00:00,11.58,11.58,11.58,11.58,0.0
2025-02-14 18:00:00+00:00,11.58,11.58,11.58,11.58,0.0
2025-02-14 19:00:00+00:00,11.58,11.68,11.58,11.68,11.0
2025-02-14 20:00:00+00:00,11.68,11.69,11.675,11.69,400.0
2025-02-17 15:00:00+00:00,11.69,11.69,11.69,11.69,0.0
2025-02-17 16:00:00+00:00,11.69,11.69,11.69,11.69,0.0
2025-02-17 17:00:00+00:00,11.69,11.69,11.69,11.69,0.0
2025-02-17 18:00:00+00:00,11.69,11.69,11.69,11.69,0.0
2025-02-17 19:00:00+00:00,11.69,11.69,11.69,11.69,0.0
2025-02-17 20:00:00+00:00,11.69,11.69,11.69,11.69,0.0
2025-02-18 15:00:00+00:00,11.67,11.73,11.67,11.68,1269.0
2025-02-18 16:00:00+00:00,11.68,11.69,11.64,11.65,240.0
2025-02-18 17:00:00+00:00,11.65,11.675,11.65,11.675,509.0
2025-02-18 18:00:00+00:00,11.675,11.68,11.66,11.68,5.0
2025-02-18 19:00:00+00:00,11.68,11.69,11.68,11.69,0.0
2025-02-18 20:00:00+00:00,11.69,11.69,11.68,11.69,200.0
2025-02-19 15:00:00+00:00,11.69,11.735,11.69,11.715,100.0
2025-02-19 16:00:00+00:00,11.715,11.75,11.715,11.725,100.0
2025-02-19 17:00:00+00:00,11.725,11.73,11.725,11.725,0.0
2025-02-19 18:00:00+00:00,11.725,11.725,11.72,11.72,0.0
2025-02-19 19:00:00+00:00,11.72,11.73,11.72,11.73,0.0
2025-02-19 20:00:00+00:00,11.73,11.73,11.715,11.72,0.0
2025-02-20 15:00:00+00:00,11.72,11.74,11.72,11.73,400.0
