date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_peak_821,aVWAP_peak_755,aVWAP_peak_736,aVWAP_peak_702,aVWAP_peak_620,aVWAP_peak_489,aVWAP_peak_460,aVWAP_peak_420,aVWAP_peak_390,aVWAP_peak_375,aVWAP_peak_312,aVWAP_peak_292,aVWAP_peak_276,aVWAP_peak_230,aVWAP_peak_199,aVWAP_peak_163,aVWAP_peak_120,aVWAP_peak_40,aVWAP_peak_14,aVWAP_valley_858,aVWAP_valley_798,aVWAP_valley_779,aVWAP_valley_743,aVWAP_valley_667,aVWAP_valley_598,aVWAP_valley_583,aVWAP_valley_480,aVWAP_valley_438,aVWAP_valley_402,aVWAP_valley_378,aVWAP_valley_322,aVWAP_valley_301,aVWAP_valley_287,aVWAP_valley_252,aVWAP_valley_209,aVWAP_valley_191,aVWAP_valley_174,aVWAP_valley_144,aVWAP_valley_95,aVWAP_valley_48,aVWAP_valley_27,aVWAP_OB_bull_322,aVWAP_OB_bear_821,aVWAP_OB_bear_702,aVWAP_OB_bear_489,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 15:00:00+00:00,65.175,65.39,65.09,65.18,36108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,36108.0,False,False,False,False
2025-02-10 16:00:00+00:00,65.18,65.32,64.94,65.2,27173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27173.0,421.28682170542635,False,False,False,False,35969.47286821705,False,False,False,False
2025-02-10 17:00:00+00:00,65.22,65.48,65.135,65.445,22270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49443.0,1181.313382609218,False,False,False,False,35757.077940027644,False,False,False,False
2025-02-10 18:00:00+00:00,65.45,65.92,65.425,65.805,21352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70795.0,2260.5953456695406,False,False,False,False,35533.74339832179,False,False,False,False
2025-02-10 19:00:00+00:00,65.745,66.11,65.68,66.075,36142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,106937.0,3883.485340310323,False,False,False,False,35543.17373323153,False,False,False,False
2025-02-10 20:00:00+00:00,66.075,66.515,66.06,66.39,76875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,183812.0,6673.074714879155,False,False,False,False,36183.97724124345,False,False,False,False
2025-02-11 15:00:00+00:00,65.645,66.33,65.47,66.03,31745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,90.5528452336257,41.49756071026313,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,152067.0,8927.244099144595,False,False,False,False,36115.15588866603,False,False,False,False
2025-02-11 16:00:00+00:00,66.055,66.26,66.01,66.23,20305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.67634191742152,37.67553701166183,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,172372.0,11461.27132241367,False,False,False,False,35870.03719271772,False,False,False,False
2025-02-11 17:00:00+00:00,66.25,66.28,66.01,66.14,19716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.63386592652304,33.73220777134942,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,152656.0,13650.336883306481,False,False,False,False,35619.58700368333,False,False,False,False
2025-02-11 18:00:00+00:00,66.14,66.42,66.14,66.33,21553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,78.68511892918787,32.5578557203298,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,174209.0,16139.618482014906,False,False,False,False,35401.50038347118,False,False,False,False
2025-02-11 19:00:00+00:00,66.335,67.135,66.33,67.03,44980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.52607201153661,32.5578557203298,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,219189.0,19287.670908650332,False,False,False,False,35550.00425349489,False,False,False,False
2025-02-11 20:00:00+00:00,67.02,67.3,66.83,66.93,128562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.16331288429495,32.5578557203298,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90627.0,20393.707018593737,False,False,False,False,36992.05069917713,False,False,False,False
2025-02-12 15:00:00+00:00,66.48,67.21,65.7,67.145,41080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.74742489244284,32.5578557203298,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,131707.0,22119.494506677554,False,False,False,False,37055.42975810461,False,False,False,False
2025-02-12 16:00:00+00:00,67.145,67.78,67.075,67.78,22463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.86038132735348,28.23864449345548,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,154170.0,24166.789165488753,False,False,False,False,36829.19053704873,False,False,False,False
2025-02-12 17:00:00+00:00,67.76,68.235,67.48,67.985,25911.0,,,,,,,,,,,,,,,,,,,,67.89999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,67.89999999999999,#000000,,67.89999999999999,,84.6739648994493,30.038012019088015,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,180081.0,26584.06375207032,False,False,False,False,36659.9162651565,False,False,False,False
2025-02-12 18:00:00+00:00,67.935,67.945,66.98,66.98,20971.0,,,,,,,,,,,,,,,,,,,,67.63235680360621,,,,,,,,,,,,,,,,,,,,,,,,,,,67.63235680360621,#000000,,67.63235680360621,,75.82840242120506,31.172571703912837,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,159110.0,28638.729430332794,False,False,False,False,36416.6772532936,False,False,False,False
2025-02-12 19:00:00+00:00,66.97,67.09,66.2,66.215,28759.0,,,,,,,,,,,,,,,,,,,,67.20246405168272,,,,,,,,,,,,,,,,,,,,,,,,,,,67.20246405168272,#000000,,67.20246405168272,,65.5454306556552,22.1573888411114,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,130351.0,30215.663857769494,False,False,False,False,36297.95357494796,False,False,False,False
2025-02-12 20:00:00+00:00,66.215,66.215,65.54,65.695,50987.0,,,,,,,,,,,,,,,,,,,,66.64447015404701,,,,,,,,,,,,,,,,,,,,,,,,,,,66.64447015404701,#000000,,66.64447015404701,,56.478081703725834,14.543681354715716,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,79364.0,30977.65356540097,False,False,False,False,36525.69072882474,False,False,False,False
2025-02-13 15:00:00+00:00,64.595,66.175,64.59,65.51,26189.0,,,,,,,,,,,,,,,,,,,,66.43548356312887,,,,,,,,,,,,,,,,,,,,,,,,,,,66.43548356312887,#000000,,66.43548356312887,,49.7205389740392,9.069599449899705,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53175.0,31321.79847136375,False,False,False,False,36365.43195783521,False,False,False,False
2025-02-13 16:00:00+00:00,65.51,66.105,65.47,65.89,15059.0,,,,,,,,,,,,,,,,,,,,66.38042227596559,,,,,,,,,,,,,,,,,,,,,,,,,,,66.38042227596559,#000000,,66.38042227596559,,47.64265417863966,7.646955642922904,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68234.0,31894.080665606172,False,False,False,False,36035.09967941916,False,False,False,False
2025-02-13 17:00:00+00:00,65.92,66.11,65.73,65.93,13840.0,,,,,,,,,,,,,,,,,,,,66.34560910064789,,,,,,,,,,,,,,,,,,,,,,,,,,,66.34560910064789,#000000,,66.34560910064789,,46.5086205951485,6.645507591800076,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82074.0,32672.06391110065,False,False,False,False,35690.989606870025,False,False,False,False
2025-02-13 18:00:00+00:00,65.93,66.15,65.785,65.99,17200.0,,,,,,,,,,,,,,,,,,,,66.31356302827993,,,,,,,,,,,,,,,,,,,,,,,,,,,66.31356302827993,#000000,,66.31356302827993,,46.1616769730707,6.0126375927797255,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,99274.0,33704.652067517694,False,False,False,False,35404.307597461186,False,False,False,False
2025-02-13 19:00:00+00:00,66.0,66.315,65.92,66.01,12708.0,,,,,,,,,,,,,,,,,,,,66.29963767499589,,,,,,,,,,,,,,,,,,,,,,,,,,,66.29963767499589,#000000,,66.29963767499589,,46.07918127953941,5.36136016256998,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,111982.0,34918.25436104455,False,False,False,False,35052.426859516054,False,False,False,False
2025-02-13 20:00:00+00:00,66.005,66.49,65.75,66.43,59953.0,,,,,,,,,,,,,,,,,,,,66.28279282364362,,,,,,,,,,,,,,,,,,,,,,,,,,,66.28279282364362,#000000,,66.28279282364362,,48.945787712061644,5.36136016256998,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,171935.0,37042.54499110587,False,False,False,False,35438.48225704294,False,False,False,False
2025-02-14 15:00:00+00:00,64.83,65.14,64.18,64.585,21049.0,,,,,,,,,,,,,,,,,,,,66.16426476685825,,,,,,,,,,,,,,,,,,,,,,,,,,,66.16426476685825,#000000,,66.16426476685825,,42.75140763806954,1.563902455508945,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,150886.0,38807.55979744531,False,False,False,False,35215.38950887173,False,False,False,False
2025-02-14 16:00:00+00:00,64.52,64.58,64.25,64.3,9702.0,,,,,,,,,,,,,,,,,,,,66.10689900262848,,,,,,,,,,,,,,,,,,,,,,,,,,,66.10689900262848,#000000,,66.10689900262848,,37.895768754798084,-3.172136167043618,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,141184.0,40394.79142849267,False,False,False,False,34819.83308237759,False,False,False,False
2025-02-14 17:00:00+00:00,64.2,64.24,63.475,63.52,22245.0,,,,,,,,,,,,,,,,,,,,65.94502342051453,,,,,,,,,,,,,,,,,,,,,,,,,,,65.94502342051453,#000000,,65.94502342051453,,32.95899086753771,-7.895975901844203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,118939.0,41612.53109626797,False,False,False,False,34624.87442993763,False,False,False,False
2025-02-14 18:00:00+00:00,63.5,63.93,63.24,63.885,17245.0,,,,,,,,,,,,,,,,,,,,65.83100337509043,,,,,,,,,,,,,,,,,,,,,,63.684999999999995,,,,,64.75800168754522,#000000,,64.75800168754522,,31.897305436748315,-9.081013701205109,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,136184.0,43078.75542035684,False,False,False,False,34355.41901241922,False,False,False,False
2025-02-14 19:00:00+00:00,63.885,64.38,63.77,64.25,16731.0,,,,,,,,,,,,,,,,,,,,65.75178486529501,,,,,,,,,,,,,,,,,,,,,,63.90577540028255,,,,,64.82878013278878,#000000,,64.82878013278878,,33.275516420052206,-9.081013701205109,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,152915.0,44781.642933219526,False,False,False,False,34082.17220602512,False,False,False,False
