date,Open,High,Low,Close,Volume,aVWAP_peak_424,aVWAP_peak_394,aVWAP_peak_368,aVWAP_peak_339,aVWAP_peak_284,aVWAP_peak_235,aVWAP_peak_212,aVWAP_peak_172,aVWAP_peak_146,aVWAP_peak_118,aVWAP_peak_81,aVWAP_peak_31,aVWAP_valley_381,aVWAP_valley_362,aVWAP_valley_344,aVWAP_valley_319,aVWAP_valley_267,aVWAP_valley_228,aVWAP_valley_193,aVWAP_valley_123,aVWAP_valley_17,aVWAP_OB_bear_284,aVWAP_OB_bear_146,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,14.21,14.27,13.995,14.025,731.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.117551335745844,-26.395424955003747,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5510.0,-458.7147165055299,False,False,False,False,2685.6318747182063,False,False,False,False
2023-12-29 17:00:00+00:00,13.955,14.065,13.9,13.91,6149.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.291584680500847,-26.395424955003747,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11659.0,-632.3625503581573,False,False,False,False,2739.3275045675364,False,False,False,False
2024-01-01 17:00:00+00:00,13.91,13.91,13.91,13.91,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.074273577004185,-26.395424955003747,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11659.0,-803.3181697324494,False,False,False,False,2696.857310698272,False,False,False,False
2024-01-02 17:00:00+00:00,13.875,13.99,13.765,13.815,4600.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,22.541023183536364,-22.051511520948914,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16259.0,-1042.9411438451245,False,False,False,False,2726.3633989045006,False,False,False,False
2024-01-03 17:00:00+00:00,14.13,14.225,14.115,14.185,9325.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.699707233645867,-26.171258522175826,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6934.0,-1134.2753896769832,False,False,False,False,2828.667842332338,False,False,False,False
2024-01-04 17:00:00+00:00,13.905,14.09,13.865,14.005,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.37461828979073,-23.825640236009043,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7934.0,-1239.6974766587355,False,False,False,False,2800.3164029163327,False,False,False,False
2024-01-05 17:00:00+00:00,14.24,14.26,14.155,14.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.76019889931145,-18.94135471919438,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7934.0,-1343.4851126795302,False,False,False,False,2756.9006447315833,False,False,False,False
2024-01-08 17:00:00+00:00,13.715,13.855,13.69,13.84,560.0,,,,,,,,,,,,,,,,,,,,,13.795000000000002,,,13.795000000000002,#000000,,13.795000000000002,,37.3157259925646,-18.94135471919438,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8494.0,-1454.3458086069793,False,False,False,False,2722.8401696194655,False,False,False,False
2024-01-09 17:00:00+00:00,14.035,14.055,13.945,13.98,1300.0,,,,,,,,,,,,,,,,,,,,,13.93362007168459,,,13.93362007168459,#000000,,13.93362007168459,,38.91444072791995,-17.834464627807293,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7194.0,-1543.332695295243,False,False,False,False,2700.780632105985,False,False,False,False
2024-01-10 17:00:00+00:00,13.975,13.99,13.835,13.865,233.0,,,,,,,,,,,,,,,,,,,,,13.92950629081064,,,13.92950629081064,#000000,,13.92950629081064,,38.90876815534476,-17.538836391862176,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7427.0,-1634.5523434302004,False,False,False,False,2662.5204672671325,False,False,False,False
2024-01-11 17:00:00+00:00,14.175,14.185,13.975,14.045,400.0,,,,,,,,,,,,,,,,,,,,,13.951780986762937,,,13.951780986762937,#000000,,13.951780986762937,,41.31820963285128,-14.91960236276504,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7027.0,-1718.1561830669414,False,False,False,False,2627.4426305653164,False,False,False,False
2024-01-12 17:00:00+00:00,14.185,14.215,14.105,14.145,1368.0,,,,,,,,,,,,,,,,,,,,,14.023783993783994,,,14.023783993783994,#000000,,14.023783993783994,,44.16239464034633,-11.97605614317684,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5659.0,-1779.2545368178414,False,False,False,False,2607.9163882309704,False,False,False,False
2024-01-15 17:00:00+00:00,14.145,14.145,14.145,14.145,0.0,,,,,,,,,,,,,,,,,,,,,14.023783993783994,,,14.023783993783994,#000000,,14.023783993783994,,46.05851797867636,-9.960415931599272,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5659.0,-1839.405629270278,False,False,False,False,2567.483576010335,False,False,False,False
2024-01-16 17:00:00+00:00,14.125,14.145,13.975,13.98,525.0,,,,,,,,,,,,,,,,,,,,,14.024927040583675,,,14.024927040583675,#000000,,14.024927040583675,,45.23121123508485,-9.960415931599272,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6184.0,-1906.7636815296535,False,False,False,False,2535.817163979167,False,False,False,False
2024-01-17 17:00:00+00:00,13.895,14.08,13.865,14.05,200.0,,,,,,,,,,,,,,,,,,,,,14.02376726268353,,,14.02376726268353,#000000,,14.02376726268353,,45.74542187260525,-9.708947775522923,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5984.0,-1969.9766477074884,False,False,False,False,2499.602944382591,False,False,False,False
2024-01-18 17:00:00+00:00,14.185,14.25,14.15,14.17,500.0,,,,,,,,,,,,,,,,,,,,,14.04010945077992,,,14.04010945077992,#000000,,14.04010945077992,,47.83611834841207,-7.39791622139267,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5484.0,-2024.4576299135738,False,False,False,False,2468.601348345652,False,False,False,False
2024-01-19 17:00:00+00:00,14.125,14.155,14.055,14.145,6298.0,,,,,,,,,,,,,,,,,,,,,14.083385453267745,,,14.083385453267745,#000000,,14.083385453267745,,48.83859251765463,-6.14531363615518,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-11782.0,-2175.73735658158,False,False,False,False,2527.971870076727,False,False,False,False
2024-01-22 17:00:00+00:00,14.315,14.435,14.305,14.35,522.0,,,,,,,,,,,,,,,,,,,,,14.095659331429532,,,14.095659331429532,#000000,,14.095659331429532,,52.33045964145232,-2.643194792348119,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-11260.0,-2316.578637874889,False,False,False,False,2496.87153100577,False,False,False,False
2024-01-23 17:00:00+00:00,14.345,14.375,14.23,14.32,405.0,,,,,,,,,,,,,,,,,,,,,14.10265575501584,,,14.10265575501584,#000000,,14.10265575501584,,54.11293445063657,-0.8334601859242738,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11665.0,-2461.515403179154,False,False,False,False,2464.4394142459905,False,False,False,False
2024-01-24 17:00:00+00:00,14.525,14.525,14.365,14.465,2460.0,,,,,,,,,,,,,,,,,,,,,14.160780922077045,,,14.160780922077045,#000000,,14.160780922077045,,57.141397940016,2.1074590102129847,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9205.0,-2566.065551967074,False,False,False,False,2464.3705861181456,False,False,False,False
2024-01-25 17:00:00+00:00,14.615,14.745,14.58,14.695,669.0,,,,,,,,,,,,,,,,,,,,,14.182989313471504,,,14.182989313471504,#000000,,14.182989313471504,,61.4766190509676,6.1544872195865565,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8536.0,-2658.6226751923905,False,False,False,False,2436.5353832325927,False,False,False,False
2024-01-26 17:00:00+00:00,14.555,14.87,14.505,14.845,2106.0,,,,,,,,,,,,14.74,,,,,,,,,14.249845833808276,,,14.494922916904137,#000000,,14.494922916904137,,65.57757168991262,9.873786410882374,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6430.0,-2717.0936414684775,False,False,False,False,2431.410803647591,False,False,False,False
2024-01-29 17:00:00+00:00,14.68,14.765,14.58,14.71,2725.0,,,,,,,,,,,,14.70897640240116,,,,,,,,,14.308342952987028,,,14.508659677694094,#000000,,14.508659677694094,,65.61403982244083,9.890500934823493,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9155.0,-2816.906143151137,False,False,False,False,2435.9625741336745,False,False,False,False
2024-01-30 17:00:00+00:00,14.825,14.855,14.775,14.82,3232.0,,,,,,,,,,,,14.752143329612634,,,,,,,,,14.378244763079893,,,14.565194046346264,#000000,,14.565194046346264,,66.68328558494683,11.069121367087845,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5923.0,-2865.06263705577,False,False,False,False,2448.304239650982,False,False,False,False
2024-01-31 17:00:00+00:00,14.535,14.635,14.455,14.495,300.0,,,,,,,,,,,,14.744114751484716,,,,,,,,,14.380136397372882,,,14.562125574428798,#000000,,14.562125574428798,,62.052528460537076,11.069121367087845,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6223.0,-2917.1236814425024,False,False,False,False,2414.9971971757727,False,False,False,False
2024-02-01 17:00:00+00:00,14.605,14.635,14.16,14.21,532.0,,,,,,,,,,,,14.719646055836614,,,,,,,,,14.379149647284434,,,14.549397851560524,#000000,,14.549397851560524,,55.677234236532826,11.973976276207914,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6755.0,-2976.62563986975,False,False,False,False,2385.8034421807993,False,False,False,False
2024-02-02 17:00:00+00:00,13.945,14.055,13.925,13.975,243.0,,,,,,,,,,,,14.7001101626906,,,,,,,,,14.375252732796268,,,14.537681447743434,#000000,,14.353454298495622,,49.31321472391913,6.323492851978877,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6998.0,-3038.9725291740947,False,False,False,False,2352.5816833872987,False,False,False,False
2024-02-05 17:00:00+00:00,14.055,14.185,14.04,14.145,9.0,,,,,,,,,,,,14.699542655151053,,,,,,,,,14.375160518431148,,,14.5373515867911,#000000,,14.354881216590892,,47.33914932820862,4.723085967283211,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6989.0,-3100.2132651558913,False,False,False,False,2316.2470836448597,False,False,False,False
2024-02-06 17:00:00+00:00,14.235,14.285,14.095,14.2,200.0,,,,,,,,,,,,14.688711172925359,,,,,,,,,14.373693401110797,,,14.531202287018079,#000000,,14.380780629890126,,46.73248734252627,4.120874161655607,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6789.0,-3157.4037571689782,False,False,False,False,2283.4370513402882,False,False,False,False
2024-02-07 17:00:00+00:00,14.215,14.325,14.195,14.325,100.0,,,,,,,,,,,,14.684402455806074,,,,,,,,,14.373323622774944,,,14.52886303929051,#000000,,14.39140285550124,,47.92054780799164,4.120874161655607,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6689.0,-3212.1571872903896,False,False,False,False,2249.585314110206,False,False,False,False
2024-02-08 17:00:00+00:00,14.565,14.61,14.52,14.58,1866.0,,,,,,,,,,,,14.665532573145937,,,,,,,,,14.387041640189887,,,14.526287106667912,#000000,,14.506347226520452,,51.488273518061476,4.120874161655607,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4823.0,-3237.1314944641817,False,False,False,False,2243.6382549767145,False,False,False,False
2024-02-09 17:00:00+00:00,14.67,14.705,14.635,14.665,1301.0,,,,,,,,,,,,14.66582144178426,,,,,,,,,14.400086499845536,,,14.532953970814898,#000000,,14.534331059865664,,54.68203463986866,-2.494320058774612,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3522.0,-3241.548060441481,False,False,False,False,2229.0237083879283,False,False,False,False
2024-02-12 17:00:00+00:00,14.69,14.725,14.655,14.715,2401.0,,,,,,,,,,,,14.671020313020312,,,,,,,,,14.423599573140699,,,14.547309943080506,#000000,,14.564988673019537,,57.299728290978265,0.14549625270839783,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1121.0,-3208.6713463261094,False,False,False,False,2231.6900074826895,False,False,False,False
2024-02-13 17:00:00+00:00,14.775,14.82,14.685,14.73,5376.0,,,,,,,,,,,,14.690524741307438,,,,,,,,,14.471821746532331,,,14.581173243919885,#000000,,14.610112896008447,,59.20153526797874,2.157450316178597,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4255.0,-3092.9555114993477,False,False,False,False,2280.438999614741,False,False,False,False
2024-02-14 17:00:00+00:00,14.695,14.695,14.525,14.55,4525.0,,,,,,,,,,,,14.672268421897575,,,,,,,,,14.485072727723262,,,14.578670574810419,#000000,,14.601101697592926,,57.427534963330814,2.157450316178597,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-270.0,-3049.188759383079,False,False,False,False,2315.2383949695513,False,False,False,False
2024-02-15 17:00:00+00:00,14.815,14.825,14.695,14.715,600.0,,,,,,,,,,,,14.673978680043893,,,,,,,,,14.488880627991014,,,14.581429654017454,#000000,,14.639349586249045,,58.24272489555521,2.157450316178597,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,330.0,-2996.7982359817906,False,False,False,False,2288.64555163669,False,False,False,False
2024-02-16 17:00:00+00:00,14.745,14.805,14.705,14.77,3100.0,,,,,,,,,,,,14.683297455968688,,,,,,,,,14.507957939894679,,,14.595627697931683,#000000,,14.653931418223657,,59.407729829904866,3.185025236160918,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3430.0,-2897.1579532533906,False,False,False,False,2301.2246903710047,False,False,False,False
2024-02-19 17:00:00+00:00,14.77,14.77,14.77,14.77,0.0,,,,,,,,,,,,14.683297455968688,,,,,,,,,14.507957939894679,,,14.595627697931683,#000000,,14.653931418223657,,60.184399786137966,4.351409307554121,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3430.0,-2799.062481109927,False,False,False,False,2265.54678819471,False,False,False,False
2024-02-20 17:00:00+00:00,14.62,14.675,14.57,14.63,1593.0,,,,,,,,,,,,14.680223277831109,,,,,,,,,14.512042322942452,,,14.59613280038678,#000000,,14.643426520435497,,58.022562920898174,4.351409307554121,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1837.0,-2727.1855434183003,False,False,False,False,2255.119706207195,False,False,False,False
2024-02-21 17:00:00+00:00,14.685,14.7,14.59,14.655,2450.0,,,,,,,,,,,,14.6778309705339,,,,,,,,,14.518984524972797,,,14.598407747753349,#000000,,14.638681348686205,,56.97476480092418,4.351409307554121,True,False,True,False,False,1.394008216518813,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4287.0,-2618.4384807296447,False,False,False,False,2258.1411061109593,False,False,False,False
2024-02-22 17:00:00+00:00,14.74,14.765,14.7,14.715,500.0,,,,,,,,,,,,14.678567357278567,,,,,,,,,14.521121216485936,,,14.599844286882252,#000000,,14.6402009623723,,57.244746270076824,4.351409307554121,True,False,True,False,False,2.402206161474904,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4787.0,-2503.62548102841,False,False,False,False,2230.883104465828,False,False,False,False
2024-02-23 17:00:00+00:00,14.495,14.535,14.445,14.5,12645.0,,,,,,,,,,,,14.627430246266703,,,,,,,,,14.515383874338712,,,14.571407060302707,#000000,,14.563059885865153,,53.45508836937614,8.310913758574394,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7858.0,-2586.639039462078,False,False,False,False,2392.3422811407763,False,False,False,False
2024-02-26 17:00:00+00:00,14.585,14.705,14.585,14.62,1069.0,,,,,,,,,,,,14.627640894900406,,,,,,,,,14.51746452051204,,,14.572552707706222,#000000,,14.566540534956422,,52.99581702664632,7.669161667102557,True,False,True,False,False,0.7280236578724129,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6789.0,-2651.791922571193,False,False,False,False,2371.8253465494463,False,False,False,False
2024-02-27 17:00:00+00:00,14.695,14.765,14.645,14.705,1040.0,,,,,,,,,,,,14.629320052317047,,,,,,,,,14.520543094512757,,,14.5749315734149,#000000,,14.572003608140971,,54.02613750120294,7.669161667102557,True,False,True,False,False,2.1210546255564644,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5749.0,-2699.8106524538102,False,False,False,False,2351.1768915641833,False,False,False,False
2024-02-28 17:00:00+00:00,14.635,14.72,14.605,14.635,100.0,,,,,,,,,,,,14.629370066440341,,,,,,,,,14.520752367894348,,,14.575061217167345,#000000,,14.572320715266631,,53.36809592939734,7.599207873643927,True,False,True,False,False,0.9243962730145832,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5849.0,-2748.6352935010377,False,False,False,False,2316.274924253111,False,False,False,False
2024-02-29 17:00:00+00:00,14.705,14.72,14.56,14.605,0.0,,,,,,,,,,,,14.629370066440341,,,,,,,,,14.520752367894348,,,14.575061217167345,#000000,,14.572320715266631,,52.34777804088178,6.357089597744668,False,False,True,False,False,0.41266887893008075,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5849.0,-2796.7029633692387,False,False,False,False,2280.3636851174037,False,False,False,False
2024-03-01 17:00:00+00:00,14.885,14.89,14.74,14.755,1300.0,,,,,,,,,,,,14.63373643866729,,,,,,,,,14.526258242861335,,,14.579997340764312,#000000,,14.6176536986136,,54.29541283149666,6.357089597744668,True,False,True,False,True,2.8922768873067,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4549.0,-2823.8703592859943,False,False,False,False,2265.1642481388394,False,False,False,False
2024-03-04 17:00:00+00:00,14.715,14.785,14.675,14.755,716.0,,,,,,,,,,,,14.635233397962518,,,,,,,,,14.52857759652151,,,14.581905497242014,#000000,,14.617368625202813,,55.59383602523992,6.357089597744668,True,False,True,False,True,2.8922768873067,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4549.0,-2850.6165552660564,False,False,False,False,2241.1461977800977,False,False,False,False
2024-03-05 17:00:00+00:00,14.67,14.705,14.6,14.64,0.0,,,,,,,,,,,,14.635233397962518,,,,,,,,,14.52857759652151,,,14.581905497242014,#000000,,14.617368625202813,,53.87189655640354,6.357089597744668,False,False,True,False,True,0.8785913426231531,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4549.0,-2876.948081541001,False,False,False,False,2206.3997451013365,False,False,False,False
2024-03-06 17:00:00+00:00,14.825,14.875,14.73,14.755,1133.0,,,,,,,,,,,,14.638586939525432,,,,,,,,,14.532968079036667,,,14.58577750928105,#000000,,14.623960214225926,,54.880184224469645,6.357089597744668,True,False,True,False,True,2.7836429900853688,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3416.0,-2885.3054756256365,False,False,False,False,2189.7578885881376,False,False,False,False
2024-03-07 17:00:00+00:00,14.775,14.865,14.755,14.765,300.0,,,,,,,,,,,,14.639498756363922,,,,,,,,,14.534143074945444,,,14.586820915654684,#000000,,14.625725317421372,,55.73347580885474,6.357089597744668,True,False,True,False,True,2.947961106745357,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3116.0,-2888.882134918262,False,False,False,False,2160.4593166720424,False,False,False,False
2024-03-08 17:00:00+00:00,14.685,14.715,14.615,14.655,34.0,,,,,,,,,,,,14.639513392625968,,,,,,,,,14.53420785028485,,,14.58686062145541,#000000,,14.625590402159952,,53.718785676025405,6.357089597744668,False,False,True,False,False,1.0067679703851766,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3150.0,-2892.9304739117774,False,False,False,False,2127.4909551732508,False,False,False,False
2024-03-11 17:00:00+00:00,14.765,14.805,14.725,14.805,511.0,,,,,,,,,,,,14.640877381890904,,,,,,,,,14.536057422865364,,,14.588467402378134,#000000,,14.627891168136378,,55.25176400472627,6.357089597744668,False,False,True,False,False,3.4849540189463966,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2639.0,-2888.9935673395016,False,False,False,False,2102.429079899247,False,False,False,False
2024-03-12 17:00:00+00:00,14.81,14.815,14.695,14.74,313.0,,,,,,,,,,,,14.641530198776763,,,,,,,,,14.537045675914998,,,14.58928793734588,#000000,,14.628701800791015,,54.77389629396767,6.357089597744668,False,False,True,False,False,2.339599715808397,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2952.0,-2889.9704112567188,False,False,False,False,2074.685993389181,False,False,False,False
