date,Open,High,Low,Close,Volume,aVWAP_peak_167,aVWAP_peak_166,aVWAP_peak_125,aVWAP_peak_101,aVWAP_peak_100,aVWAP_peak_99,aVWAP_peak_98,aVWAP_peak_97,aVWAP_peak_96,aVWAP_peak_95,aVWAP_peak_94,aVWAP_peak_93,aVWAP_peak_92,aVWAP_peak_91,aVWAP_peak_90,aVWAP_peak_89,aVWAP_peak_65,aVWAP_peak_64,aVWAP_peak_63,aVWAP_peak_62,aVWAP_peak_61,aVWAP_peak_60,aVWAP_peak_35,aVWAP_peak_34,aVWAP_peak_33,aVWAP_peak_32,aVWAP_peak_19,aVWAP_valley_159,aVWAP_valley_158,aVWAP_valley_131,aVWAP_valley_73,aVWAP_valley_72,aVWAP_valley_47,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-06 20:00:00+00:00,5.96,5.96,5.96,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.915,,,,,,,5.915,#000000,,5.912832783278328,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396.0,50.033355484223804,False,False,False,False,5.4482936144216705,False,False,False,False
2025-02-07 15:00:00+00:00,5.96,5.96,5.96,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.915,,,,,,,5.915,#000000,,5.912832783278328,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396.0,55.39717943020483,False,False,False,False,5.363823945981024,False,False,False,False
2025-02-07 16:00:00+00:00,5.96,5.96,5.96,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.915,,,,,,,5.915,#000000,,5.912832783278328,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396.0,60.67784331500785,False,False,False,False,5.280663884803023,False,False,False,False
2025-02-07 17:00:00+00:00,5.96,5.96,5.96,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.915,,,,,,,5.915,#000000,,5.912832783278328,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396.0,65.87663644190695,False,False,False,False,5.1987931268991,False,False,False,False
2025-02-07 18:00:00+00:00,5.96,5.96,5.96,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.915,,,,,,,5.915,#000000,,5.912832783278328,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396.0,70.99482812497816,False,False,False,False,5.118191683071207,False,False,False,False
2025-02-07 19:00:00+00:00,5.96,5.96,5.96,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.915,,,,,,,5.915,#000000,,5.912832783278328,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396.0,76.0336679990095,False,False,False,False,5.038839874031344,False,False,False,False
2025-02-07 20:00:00+00:00,5.96,5.96,5.96,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.915,,,,,,,5.915,#000000,,5.912832783278328,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396.0,80.99438632460624,False,False,False,False,4.960718325596749,False,False,False,False
2025-02-10 15:00:00+00:00,5.96,5.96,5.96,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.915,,,,,,,5.915,#000000,,5.912832783278328,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396.0,85.87819428856582,False,False,False,False,4.8838079639595895,False,False,False,False
2025-02-10 16:00:00+00:00,5.96,5.96,5.96,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.915,,,,,,,5.915,#000000,,5.912832783278328,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396.0,90.6862842995958,False,False,False,False,4.808090011029983,False,False,False,False
2025-02-10 17:00:00+00:00,5.96,5.96,5.96,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.915,,,,,,,5.915,#000000,,5.912832783278328,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396.0,95.41983027944703,False,False,False,False,4.733545979851224,False,False,False,False
2025-02-10 18:00:00+00:00,5.96,5.96,5.96,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.915,,,,,,,5.915,#000000,,5.912832783278328,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396.0,100.07998794953312,False,False,False,False,4.660157670086088,False,False,False,False
2025-02-10 19:00:00+00:00,5.96,5.96,5.96,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.915,,,,,,,5.915,#000000,,5.912832783278328,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396.0,104.66789511310624,False,False,False,False,4.587907163573125,False,False,False,False
2025-02-10 20:00:00+00:00,5.96,5.96,5.96,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.915,,,,,,,5.915,#000000,,5.912832783278328,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396.0,109.18467193305807,False,False,False,False,4.516776819951836,False,False,False,False
2025-02-11 15:00:00+00:00,5.305,5.44,5.305,5.44,200.0,,,,,,,,,,,,,,,,,,,,,,,5.395000000000001,5.395000000000001,5.395000000000001,5.395000000000001,5.707,,,,,,,5.457400000000002,#000000,,5.488456461232604,,70.210354200936,23.1893187808424,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,196.0,110.53064601161532,False,False,False,False,7.547524466154133,False,False,False,False
2025-02-11 16:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,,,,,,,,,,,,,,,,,,5.395000000000001,5.395000000000001,5.395000000000001,5.395000000000001,5.707,,,,,,,5.457400000000002,#000000,,5.488456461232604,,50.35059033489332,7.102910049347827,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,196.0,111.85575227500112,False,False,False,False,7.430508582957945,False,False,False,False
2025-02-11 17:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,,,,,,,,,,,,,,,,,,5.395000000000001,5.395000000000001,5.395000000000001,5.395000000000001,5.707,,,,,,,5.457400000000002,#000000,,5.488456461232604,,37.110747757531534,-2.6680937727451663,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,196.0,113.16031425523367,False,False,False,False,7.315306899501232,False,False,False,False
2025-02-11 18:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,,,,,,,,,,,,,,,,,,5.395000000000001,5.395000000000001,5.395000000000001,5.395000000000001,5.707,,,,,,,5.457400000000002,#000000,,5.488456461232604,,28.284186039290347,-8.800788854579146,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,196.0,114.44465046833082,False,False,False,False,7.201891288656252,False,False,False,False
2025-02-11 19:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,,,,,,,,,,,,,,,,,,5.395000000000001,5.395000000000001,5.395000000000001,5.395000000000001,5.707,,,,,,,5.457400000000002,#000000,,5.488456461232604,,22.399811560462886,-12.889252242468466,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,196.0,115.70907449207763,False,False,False,False,7.090234059374759,False,False,False,False
2025-02-11 20:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,,,,,,,,,,,,,,,,,,5.395000000000001,5.395000000000001,5.395000000000001,5.395000000000001,5.707,,,,,,,5.457400000000002,#000000,,5.488456461232604,,18.47689524124458,-15.858931279447276,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,196.0,116.95389504258806,False,False,False,False,6.980307949927088,False,False,False,False
2025-02-12 15:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,,,,,,,,,,,,,,,,,,5.395000000000001,5.395000000000001,5.395000000000001,5.395000000000001,5.707,,,,,,,5.457400000000002,#000000,,5.488456461232604,,15.86161769509904,-18.229176149517315,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,196.0,118.17941604967972,False,False,False,False,6.872086121246047,False,False,False,False
2025-02-12 16:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,,,,,,,,,,,,,,,,,,5.395000000000001,5.395000000000001,5.395000000000001,5.395000000000001,5.707,,,,,,,5.457400000000002,#000000,,5.488456461232604,,14.118099331002014,-20.27789001073166,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,196.0,119.38593673108004,False,False,False,False,6.765542150374015,False,False,False,False
2025-02-12 17:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,,,,,,,,,,,,,,,,,,5.395000000000001,5.395000000000001,5.395000000000001,5.395000000000001,5.707,,,,,,,5.457400000000002,#000000,,5.488456461232604,,12.95575375493733,-22.14348657367561,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,196.0,120.5737516654819,False,False,False,False,6.660650024011628,False,False,False,False
2025-02-12 18:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,,,,,,,,,,,,,,,,,,5.395000000000001,5.395000000000001,5.395000000000001,5.395000000000001,5.707,,,,,,,5.457400000000002,#000000,,5.488456461232604,,12.18085670422754,-23.887004937772634,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,196.0,121.74315086446667,False,False,False,False,6.557384132166486,False,False,False,False
2025-02-12 19:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,,,,,,,,,,,,,,,,,,5.395000000000001,5.395000000000001,5.395000000000001,5.395000000000001,5.707,,,,,,,5.457400000000002,#000000,,5.488456461232604,,11.664258670421013,-25.52914634308633,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,196.0,122.89441984331215,False,False,False,False,6.455719261900338,False,False,False,False
2025-02-12 20:00:00+00:00,5.44,5.44,5.1,5.11,43.0,,,,,,,,,,,,,,,,,,,,,,,5.363443072702332,5.363443072702332,5.363443072702332,5.363443072702332,5.66817065684469,,,,,,5.216666666666666,5.389768269053447,#000000,,5.39982444855436,,8.9297431052387,-29.22282190897471,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,153.0,123.36117302403599,False,False,False,False,7.022297257839868,False,False,False,False
2025-02-13 15:00:00+00:00,5.11,5.11,5.11,5.11,0.0,,,,,,,,,,,,,,,,,,,,,,,5.363443072702332,5.363443072702332,5.363443072702332,5.363443072702332,5.66817065684469,,,,,,5.216666666666666,5.389768269053447,#000000,,5.39982444855436,,7.106732728450491,-31.95129104796744,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,153.0,123.82068972133776,False,False,False,False,6.913424432136924,False,False,False,False
2025-02-13 16:00:00+00:00,5.11,5.11,5.11,5.11,0.0,,,,,,,,,,,,,,,,,,,,,,,5.363443072702332,5.363443072702332,5.363443072702332,5.363443072702332,5.66817065684469,,,,,,5.216666666666666,5.389768269053447,#000000,,5.39982444855436,,5.891392477258353,-34.06226993079454,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,153.0,124.27308212875887,False,False,False,False,6.806239557220072,False,False,False,False
2025-02-13 17:00:00+00:00,5.11,5.11,5.11,5.11,0.0,,,,,,,,,,,,,,,,,,,,,,,5.363443072702332,5.363443072702332,5.363443072702332,5.363443072702332,5.66817065684469,,,,,,5.216666666666666,5.389768269053447,#000000,,5.39982444855436,,5.08116564313026,-35.76653630943409,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,153.0,124.71846070040601,False,False,False,False,6.700716463309683,False,False,False,False
2025-02-13 18:00:00+00:00,5.11,5.11,5.11,5.11,0.0,,,,,,,,,,,,,,,,,,,,,,,5.363443072702332,5.363443072702332,5.363443072702332,5.363443072702332,5.66817065684469,,,,,,5.216666666666666,5.389768269053447,#000000,,5.39982444855436,,4.541014420378198,-37.1909496402957,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,153.0,125.1569341779191,False,False,False,False,6.596829386359145,False,False,False,False
2025-02-13 19:00:00+00:00,5.11,5.11,5.11,5.11,0.0,,,,,,,,,,,,,,,,,,,,,,,5.363443072702332,5.363443072702332,5.363443072702332,5.363443072702332,5.66817065684469,,,,,,5.216666666666666,5.389768269053447,#000000,,5.39982444855436,,4.180913605210156,-38.41168956071009,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,153.0,125.58860961702112,False,False,False,False,6.4945529617644295,False,False,False,False
2025-02-13 20:00:00+00:00,5.11,5.11,5.11,5.11,0.0,,,,,,,,,,,,,,,,,,,,,,,5.363443072702332,5.363443072702332,5.363443072702332,5.363443072702332,5.66817065684469,,,,,,5.216666666666666,5.389768269053447,#000000,,5.39982444855436,,3.9408463950981285,-39.47485495053177,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,153.0,126.01359241365645,False,False,False,False,6.393862218171182,False,False,False,False
2025-02-14 15:00:00+00:00,5.11,5.27,5.11,5.27,309.0,,,,,,,,,,,,,,,,,,,,,,,5.281280193236714,5.281280193236714,5.281280193236714,5.281280193236714,5.5044209702660405,,,,,,5.216666666666666,5.307701401646594,#000000,,5.3179078020182216,,17.528162698569083,-39.62471280495913,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,462.0,131.2226840041424,False,False,False,False,11.085430245796434,False,False,False,False
2025-02-14 16:00:00+00:00,5.27,5.27,5.27,5.27,0.0,,,,,,,,,,,,,,,,,,,,,,,5.281280193236714,5.281280193236714,5.281280193236714,5.281280193236714,5.5044209702660405,,,,,,5.216666666666666,5.307701401646594,#000000,,5.3179078020182216,,26.58637356754972,-31.550097186196624,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,462.0,136.3510144846983,False,False,False,False,10.913563110202691,False,False,False,False
2025-02-14 17:00:00+00:00,5.27,5.27,5.27,5.27,0.0,,,,,,,,,,,,,,,,,,,,,,,5.281280193236714,5.281280193236714,5.281280193236714,5.281280193236714,5.5044209702660405,,,,,,5.216666666666666,5.307701401646594,#000000,,5.3179078020182216,,32.625180813536815,-26.419212794797986,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,462.0,141.3998359655557,False,False,False,False,10.74436058136234,False,False,False,False
2025-02-14 18:00:00+00:00,5.27,5.27,5.27,5.27,0.0,,,,,,,,,,,,,,,,,,,,,,,5.281280193236714,5.281280193236714,5.281280193236714,5.281280193236714,5.5044209702660405,,,,,,5.216666666666666,5.307701401646594,#000000,,5.3179078020182216,,36.651052310861544,-23.015223329808954,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,462.0,146.37038114438428,False,False,False,False,10.577781347542768,False,False,False,False
2025-02-14 19:00:00+00:00,5.27,5.27,5.27,5.27,0.0,,,,,,,,,,,,,,,,,,,,,,,5.281280193236714,5.281280193236714,5.281280193236714,5.281280193236714,5.5044209702660405,,,,,,5.216666666666666,5.307701401646594,#000000,,5.3179078020182216,,39.33496664241136,-20.61105390648214,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,462.0,151.26386360726204,False,False,False,False,10.413784737503345,False,False,False,False
2025-02-14 20:00:00+00:00,5.27,5.28,5.27,5.28,135.0,,,,,,,,,,,,,,,,,,,,,,,5.280373605046093,5.280373605046093,5.280373605046093,5.280373605046093,5.473269165822358,,,,,,5.233299110198494,5.304677116034204,#000000,,5.311405284830911,,41.97040226190416,-18.020357768245603,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,597.0,158.17450138079286,False,False,False,False,12.345353966379262,False,False,False,False
2025-02-17 15:00:00+00:00,5.28,5.28,5.28,5.28,0.0,,,,,,,,,,,,,,,,,,,,,,,5.280373605046093,5.280373605046093,5.280373605046093,5.280373605046093,5.473269165822358,,,,,,5.233299110198494,5.304677116034204,#000000,,5.311405284830911,,43.72735934156603,-16.068099263347946,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,597.0,164.97799748341623,False,False,False,False,12.153953129691212,False,False,False,False
