date,Close,High,Low,Open,Volume,aVWAP_peak_45,aVWAP_peak_35,aVWAP_peak_23,aVWAP_peak_12,aVWAP_peak_4,aVWAP_valley_33,aVWAP_valley_18,aVWAP_valley_11,aVWAP_OB_bear_12,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-17 00:00:00+00:00,2.5,2.51,2.33,2.355,167358,,,,2.883318109010027,2.8792831864525708,,2.4466666666666668,2.8796580207688693,2.883318109010027,2.772231495724534,#000000,,2.772231495724534,,48.60741282069553,6.482816430014097,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3398928,1512284.4255088996,False,False,False,False,308259.43733805744,False,False,False,False
2025-01-24 00:00:00+00:00,2.54,2.565,2.43,2.5102,81774,,,,2.8781436322612732,2.8744557673349416,,2.468001982884575,2.874583173321376,2.8781436322612732,2.7737961389505417,#000000,,2.7737961389505417,,48.60779174101704,6.323823479155919,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3480702,1658093.1347304627,False,False,False,False,291482.7382759791,False,False,False,False
2025-01-31 00:00:00+00:00,2.59,2.605,2.51,2.52,93548,,,,2.873286465871645,2.8699251353774793,,2.4953913758219524,2.8698267287033654,2.873286465871645,2.77710742644361,#000000,,2.77710742644361,,49.103870348696425,6.323823479155919,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3574250,1800030.680305984,False,False,False,False,276820.90581109177,False,False,False,False
2025-02-07 00:00:00+00:00,2.5,2.6,2.45,2.45,103235,,,,2.8672214013867277,2.864248215104628,,2.500316876534766,2.863875726946986,2.8672214013867277,2.773915554993277,#000000,,2.773915554993277,,48.57876684315793,5.825909807982448,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3471015,1923807.296579615,False,False,False,False,263962.69056582573,False,False,False,False
2025-02-14 00:00:00+00:00,2.52,2.62,2.44,2.53,93816,,,,2.8620381055631374,2.8593891544798478,,2.5048969949845388,2.8587898293801226,2.8620381055631374,2.771278521101912,#000000,,2.771278521101912,,48.41987781739045,5.368436489139654,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3564831,2045364.6079440878,False,False,False,False,251359.2320053942,False,False,False,False
2025-02-21 00:00:00+00:00,2.676,2.8342,2.48,2.53,192355,,,2.6633999999999998,2.8560268866242193,2.853770908285892,,2.546543530404898,2.8529288490108953,2.8560268866242193,2.754534034865181,#000000,,2.729724816510003,,49.89648024349785,5.368436489139654,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3757186,2172166.192540822,False,False,False,False,246988.5481531428,False,False,False,False
2025-02-28 00:00:00+00:00,1.95,2.65,1.91,2.6,388289,,,2.33345291951695,2.816531936344108,2.8163684225407195,,2.416044625237086,2.813937891359737,2.816531936344108,2.63926715899972,#000000,,2.59499184311447,,45.62205531386786,2.247059886165424,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3368897,2260812.9190192795,False,False,False,False,257455.24828994702,False,False,False,False
2025-03-07 00:00:00+00:00,1.77,1.989,1.54,1.96,172828,,,2.2033695934730595,2.7902932311649473,2.791410668817037,,2.3292150221839365,2.787975408064625,2.7902932311649473,2.5804527847407206,#000000,,2.527713313721642,,41.72409024885725,-1.5926480566364276,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,3196069,2330091.1472400734,False,False,False,False,251186.56323143243,False,False,False,False
2025-03-14 00:00:00+00:00,1.72,1.7792,1.545,1.7,377541,,,2.0291320539492768,2.7329038115891664,2.736621425691131,,2.18282710680591,2.73114476306802,2.7329038115891664,2.482525832220701,#000000,,2.4190019338530933,,38.71533425227736,-4.496685564438934,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9016046662995044,1.0825990086616932,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,2818528,2366271.6548519195,False,False,False,False,260546.15114021522,False,False,False,False
2025-03-21 00:00:00+00:00,1.7,1.88,1.63,1.64,396216,,,1.9532564217503292,2.681581898471938,2.6873740705365927,,2.09730251757815,2.680285945011775,2.681581898471938,2.419960170669757,#000000,,2.3531066957030484,,36.47335246294549,-6.6419460720603425,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9122440294397436,1.074988734791969,False,False,False,False,-0.294183833123636,-0.31850604376951497,False,False,False,False,2422312,2370422.7915295553,False,False,False,False,270595.7695742734,False,False,False,False
2025-03-28 00:00:00+00:00,1.345,1.73,1.3301,1.7,151950,,,1.9093784323966256,2.6580774428454896,2.6647770373224167,,2.0542332617065737,2.656974019399774,2.6580774428454896,2.388688038734176,#000000,,2.3196657890871157,,33.41322297234932,-9.568245960220501,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8525225417288472,1.1397148267516084,False,False,False,False,-0.34282825441539394,-0.3306671490924544,False,False,False,False,2270362,2363010.881045885,False,False,False,False,261807.19405025314,False,False,False,False
2025-04-04 00:00:00+00:00,1.2801,1.44,1.28,1.44,143831,,,1.8639325224582788,2.6342216948447437,2.641817959677302,,2.0103507696216667,2.6333050676984198,2.6342216948447437,2.3567256028600823,#000000,,2.2854525136557773,,30.99643126539562,-11.860070629263681,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7929165438679668,1.2221908996553095,False,False,False,False,-0.34282825441539394,-0.3367477017539242,False,False,False,False,2126531,2345493.8528202637,False,False,False,False,253068.21671319735,False,False,False,False
2025-04-11 00:00:00+00:00,1.0504,1.22,1.03,1.14,228511,,,1.778855881026809,2.5915513678917033,2.600707293162671,,1.9300827383442445,2.5909506332433123,2.5915513678917033,2.298429582733748,#000000,,2.2228601551265172,,28.51194498873307,-14.224625832166964,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7691626345152164,1.263596943496999,False,False,False,False,-0.34282825441539394,-0.3397879780846591,False,False,False,False,1898020,2312347.6415002444,True,False,False,False,251249.16362333088,True,False,False,False
2025-04-18 00:00:00+00:00,1.1498,1.3,1.02,1.05,73503,,,1.7573325128092672,2.578826818455786,2.5884259137428844,,1.9087474554696398,2.5783172615575456,2.578826818455786,2.282329992407025,#000000,,2.20580601207306,,27.780452965954943,-14.937783237525913,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7716018523391043,1.216663158448666,False,False,False,False,-0.32902793110905537,-0.33440795459685724,False,False,False,False,1971523,2287101.3717594855,False,False,False,False,238082.78113271378,False,False,False,False
2025-04-25 00:00:00+00:00,1.085,1.155,1.01,1.15,110601,,,1.7239883771652225,2.559134937687785,2.569408889217394,,1.8758537916216875,2.558763221093948,2.559134937687785,2.2574298433572073,#000000,,2.179435081892161,,27.022334811590476,-15.754181923182621,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7550356943817839,1.2466627743425067,False,False,False,False,-0.34282825441539394,-0.3386181045061256,False,False,False,False,1860922,2255532.5294069313,False,False,False,False,228639.68623399423,False,False,False,False
2025-05-02 00:00:00+00:00,1.4494,1.4792,1.0,1.09,370401,,,1.6650808441281861,2.5063577540508173,2.518261768834682,1.3095333333333334,1.8091716975913905,2.506338452662875,2.5063577540508173,2.0524573084335476,#000000,,1.822535907275932,,29.918487490057007,-15.754181923182621,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7760651127994118,1.189275994169773,False,False,False,False,-0.2828060332094835,-0.31071206885780456,False,False,False,False,2231323,2253739.2309323438,False,False,False,False,239140.52429073543,False,False,False,False
2025-05-09 00:00:00+00:00,1.485,1.52,1.23,1.4323,321018,,,1.637288124777079,2.46770232877086,2.480650171680354,1.3569526816590232,1.7723633468857944,2.4679217402198503,2.46770232877086,2.0304797323321604,#000000,,1.8085766205231892,,32.28417938621545,-15.754181923182621,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8293900446434315,1.1613210338749727,False,False,False,False,-0.23263607458729194,-0.27167407172254826,False,False,False,False,2552341,2275857.8804929107,False,False,False,False,245205.52249142167,False,False,False,False
2025-05-16 00:00:00+00:00,1.52,1.54,1.43,1.52,113813,,1.4966666666666666,1.6320249538973168,2.4556959175634914,2.468934120323937,1.3767001181440053,1.7636000191123171,2.455985658029516,2.4556959175634914,1.9499439219624644,#000000,,1.5672479394550765,,34.276377263169515,-22.97413098722256,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8515933546557551,1.14812177088324,False,False,False,False,-0.1927189214453406,-0.23219649658394442,False,False,False,False,2666154,2304768.7041601026,False,False,False,False,235472.74304761266,False,False,False,False
2025-05-23 00:00:00+00:00,1.4,1.51,1.38,1.476,56722,,1.4744925284154766,1.62832552946457,2.4494140566623885,2.462805374614001,1.3802075859423282,1.7583976964386685,2.4497400083145173,2.4494140566623885,1.9433403971217071,#000000,,1.5603558350652609,,35.03547737981508,-22.15010822924693,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8665828314249784,1.147448540604937,False,False,False,False,-0.20715776869379585,-0.21967713263887012,False,False,False,False,2609432,2327336.355703799,False,False,False,False,222231.94726630804,False,False,False,False
2025-05-30 00:00:00+00:00,1.4599,1.52,1.3543,1.46,61929,,1.4665646032647348,1.6247269688297459,2.442740675108472,2.4562903435812578,1.3845328251881825,1.7531466379526526,2.443104550126755,2.442740675108472,1.9387295148645427,#000000,,1.557242758808829,,36.130609075045726,-20.95288537618928,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8644863531471313,1.1278348054428262,False,False,False,False,-0.2100012336962773,-0.21483918316757372,False,False,False,False,2671361,2352819.6626887033,False,False,False,False,210357.65487621116,False,False,False,False
2025-06-06 00:00:00+00:00,1.42,1.4494,1.31,1.36,131137,,1.4400807474860264,1.6154976248628055,2.428182397358091,2.4420761906169823,1.3856018521607807,1.7408211992156033,2.4286274761304703,2.428182397358091,1.9258410696901085,#000000,,1.545500355931304,,36.674856532770704,-20.249558307796793,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8229907841599975,1.2801733702164169,False,False,False,False,-0.2255255355364433,-0.22018235935200853,False,False,False,False,2540224,2366701.465452503,False,False,False,False,204489.45821871405,False,False,False,False
2025-06-13 00:00:00+00:00,1.39,1.54,1.3524,1.47,145989,,1.436467024601477,1.607510026661747,2.412965222786518,2.4271962563209475,1.3906907419233885,1.7293166429557314,2.413492333773848,2.412965222786518,1.9168054641462364,#000000,,1.540996109035586,,36.87917647831053,-19.826422800477502,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7974517031983724,1.2223105985285345,False,False,False,False,-0.17945559235731173,-0.19981897585466013,False,False,False,False,2394235,2368740.9865300953,False,False,False,False,200156.09094325374,False,False,False,False
2025-06-20 00:00:00+00:00,1.47,1.48,1.35,1.41,60219,,1.436135847392138,1.6045105450434052,2.40685883984238,2.421220090379926,1.3927267688845053,1.724901073027755,2.407418081591381,2.40685883984238,1.9133958923087844,#000000,,1.539568558586951,,37.85239588171844,-18.63412067997499,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8215054101166825,1.1905554595850933,False,False,False,False,-0.19299217382451872,-0.19640557483958943,False,False,False,False,2454454,2375090.098638977,False,False,False,False,189790.3805030127,False,False,False,False
2025-06-27 00:00:00+00:00,1.475,1.5,1.45,1.455,81946,,1.4410222876183023,1.6015450610572615,2.399020985703769,2.4135404063182917,1.3977461946603098,1.719928815127404,2.399620605107763,2.399020985703769,1.9103463365133002,#000000,,1.5400605896158195,,38.600225525085214,-17.658100943677823,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8384812341997795,1.1783237181564787,False,False,False,False,-0.16701788952400498,-0.1817117321817972,False,False,False,False,2536400,2387038.980221275,False,False,False,False,181801.90787315991,False,False,False,False
2025-07-04 00:00:00+00:00,1.625,1.75,1.4428,1.46,300187,,1.4930256156362467,1.6018846607077208,2.3753152656030845,2.39022239711758,1.435775010359866,1.7121844943905662,2.376029279472943,2.3753152656030845,1.9120623890411441,#000000,,1.5607174452736,,40.66985122872556,-15.42916350473105,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8424540266328472,1.121020925808497,False,False,False,False,-0.11510237064873123,-0.14840705141526422,False,False,False,False,2836587,2420338.8335382175,False,False,False,False,190571.17395662956,False,False,False,False
2025-07-11 00:00:00+00:00,1.4667,1.62,1.44,1.62,208842,,1.4958816492990943,1.597134191140136,2.3576652331307013,2.37286778671619,1.4440200942337313,1.7030102536347997,2.3584612287361146,2.3576652331307013,1.9041486338415383,#000000,,1.5600115470769405,,40.93497661041407,-14.961267014799397,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8567250522256146,1.1411537843483848,False,False,False,False,-0.1434035571780908,-0.14590530429667753,False,False,False,False,2627745,2435702.2532761274,False,False,False,False,191924.5684783607,False,False,False,False
2025-07-18 00:00:00+00:00,1.52,1.5499,1.4299,1.49,304173,,1.4967229114574694,1.5904024357234892,2.3329493804289965,2.348529830047842,1.4519070757604424,1.6904851374932783,2.3338537482446013,2.3329493804289965,1.8921215027365885,#000000,,1.5573793901086699,,41.663872172912264,-14.0248574919827,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8553139704689273,1.1376764562712964,False,False,False,False,-0.16060338115423256,-0.15325434272545504,False,False,False,False,2931918,2472458.9752556733,False,False,False,False,200239.26710959326,False,False,False,False
2025-07-25 00:00:00+00:00,1.89,2.09,1.44,1.535,636452,1.8066666666666666,1.5905953193944316,1.617775029702641,2.303022453706992,2.3186613628895016,1.5327525310306733,1.7037648650679167,2.3040255116770543,2.303022453706992,1.8971579675169847,#000000,,1.636947386698603,,45.31477346960957,-10.325850583065694,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8530098831985625,1.0544174902665469,False,False,False,False,-0.04395565182964569,-0.09860499727755037,False,False,False,False,3568370,2553637.5696811792,False,False,False,False,232551.32139777153,False,False,False,False
2025-08-01 00:00:00+00:00,1.84,2.03,1.66,1.9,343711,1.8195244634480863,1.6261227517940495,1.6322062477554047,2.289326294516504,2.304920782582694,1.566786872111798,1.711879220582684,2.2903661623200344,2.289326294516504,1.9051415993889067,#000000,,1.6611600837773346,,47.49787305970543,-8.137173641624443,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.8789587228534445,1.0666474902919603,False,False,False,False,-0.010395415698098391,-0.05450020648782438,False,False,False,False,3224659,2603342.860815907,False,False,False,False,240785.37166460327,False,False,False,False
2025-08-08 00:00:00+00:00,1.17,1.88,1.15,1.85,716891,1.6423036371657393,1.574856211084233,1.604867593537366,2.2372940825666965,2.253462443832627,1.5357578907795566,1.6781500571547592,2.238511490596078,2.2372940825666965,1.845650425839632,#000000,,1.5894463331417237,,44.796540332936935,-8.137173641624443,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8285410858887561,1.0807646356033451,False,False,False,False,-0.1498270120091286,-0.10216360924847649,False,False,False,False,2507768,2596263.24149621,False,False,False,False,276052.45524500305,False,False,False,False
2025-08-15 00:00:00+00:00,1.11,1.24,1.078,1.08,337912,1.5593374706669956,1.5331289978474765,1.580566357884416,2.207916693441297,2.2244661523752534,1.5040663128261387,1.6521770261081121,2.20923241494229,2.207916693441297,1.8088614282614974,#000000,,1.5442747848062566,,42.58105649752957,-8.137173641624443,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8198802395209581,1.1687824351297404,False,False,False,False,-0.30725160123018486,-0.20470760523933068,False,False,False,False,2169856,2564677.5199038982,False,False,False,False,280634.6437453732,False,False,False,False
2025-08-22 00:00:00+00:00,1.18,1.25,1.08,1.13,350855,1.5020821282624863,1.5000433137234432,1.5593133271179638,2.1797784471512385,2.1966401675655067,1.4782618758572852,1.6290580653714886,2.1811805924545893,2.1797784471512385,1.7782947396880004,#000000,,1.5099251612402949,,41.57127852637809,-2.641281737460602,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8101707862716212,1.2008784852949201,False,False,False,False,-0.2926045505735363,-0.2486560779064335,False,False,False,False,2520711,2561420.740651758,False,False,False,False,285836.15161608625,False,False,False,False
2025-08-29 00:00:00+00:00,1.19,1.2173,1.09,1.19,175589,1.4790271329332934,1.4854655809484496,1.5493754039084795,2.1662048663945637,2.1832033956005303,1.4666312674984974,1.6182016217851825,2.1676463607423218,2.1662048663945637,1.7644694537264147,#000000,,1.49512484632218,,40.93446576385917,-3.3166153277267654,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8826078510482508,1.201297051747583,False,False,False,False,-0.2751543679943927,-0.2619052229504131,False,False,False,False,2696300,2571411.796899776,False,False,False,False,277669.6959408206,False,False,False,False
