date,Open,High,Low,Close,Volume,aVWAP_peak_416,aVWAP_peak_331,aVWAP_peak_300,aVWAP_peak_234,aVWAP_peak_198,aVWAP_peak_95,aVWAP_peak_61,aVWAP_valley_423,aVWAP_valley_341,aVWAP_valley_320,aVWAP_valley_262,aVWAP_valley_229,aVWAP_valley_164,aVWAP_valley_129,aVWAP_valley_98,aVWAP_valley_40,aVWAP_valley_21,aVWAP_OB_bull_262,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-19 17:00:00+00:00,63.34,63.495,63.165,63.46,56772.0,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,56772.0,False,False,False,False
2023-12-20 17:00:00+00:00,63.38,63.415,62.325,62.405,20717.0,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20717.0,-321.1937984496124,False,False,False,False,56213.007751937985,False,False,False,False
2023-12-21 17:00:00+00:00,63.63,63.805,63.405,63.8,28417.0,,,,,,,,,,,,,,,,,,,,#000000,,,,19.93331745653725,-79.89997618480588,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7700.0,-196.8342046751998,False,False,False,False,55782.061895318795,False,False,False,False
2023-12-22 17:00:00+00:00,64.18,64.345,63.955,64.175,18721.0,,,,,,,,,,,,,,,,,,,,#000000,,,,35.274407837723416,-64.09966309608461,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26421.0,215.84539539728388,False,False,False,False,55207.47178841462,False,False,False,False
2023-12-25 17:00:00+00:00,64.175,64.175,64.175,64.175,0.0,,,,,,,,,,,,,,,,,,,,#000000,,,,45.501801425180865,-52.626143497198115,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26421.0,622.1268621353105,False,False,False,False,54351.5419932454,False,False,False,False
2023-12-26 17:00:00+00:00,64.625,64.78,64.6,64.76,9499.0,,,,,,,,,,,,,,,,,,,,#000000,,,,54.95470925112953,-41.39588800963457,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35920.0,1169.380709233988,False,False,False,False,53656.15374528811,False,False,False,False
2023-12-27 17:00:00+00:00,65.03,65.085,64.59,64.765,39629.0,,,,,,,,,,,,,,,,,,,,#000000,,,,61.276055953425285,-32.715149583704296,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75549.0,2322.5531013388872,False,False,False,False,53438.67849342318,False,False,False,False
2023-12-28 17:00:00+00:00,64.56,64.65,64.24,64.445,13995.0,,,,,,,,,,,,,,,,,,,,#000000,,,,62.08482969827446,-28.717594288728762,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,61554.0,3240.8701075196796,False,False,False,False,52827.148594300335,False,False,False,False
2023-12-29 17:00:00+00:00,64.53,64.71,64.485,64.61,8129.0,,,,,,,,,,,,,,,,,,,,#000000,,,,63.522044916159956,-23.75118344107083,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69683.0,4270.980648488367,False,False,False,False,52134.15404245072,False,False,False,False
2024-01-01 17:00:00+00:00,64.61,64.61,64.61,64.61,0.0,,,,,,,,,,,,,,,,,,,,#000000,,,,64.48018839475029,-19.139239972995938,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69683.0,5285.1204833955235,False,False,False,False,51325.87258442822,False,False,False,False
2024-01-02 17:00:00+00:00,64.46,64.685,64.07,64.255,15757.0,,,,,,,,,,,,,,,,,,,,#000000,,,,61.39790700861149,-18.846540369768643,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53926.0,6039.242646443655,False,False,False,False,50774.41719552236,False,False,False,False
2024-01-03 17:00:00+00:00,63.46,63.885,63.43,63.61,17283.0,,,,,,,,,,,,,,,,,,,,#000000,,,,54.63418352658519,-18.846540369768643,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36643.0,6513.719504638326,False,False,False,False,50255.1704172972,False,False,False,False
2024-01-04 17:00:00+00:00,64.22,64.24,63.95,64.12,12062.0,,,,,,,,,,,,,,,,,,,,#000000,,,,53.7635065097573,-18.846540369768643,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48705.0,7167.847884411374,False,False,False,False,49663.02824028484,False,False,False,False
2024-01-05 17:00:00+00:00,64.57,64.575,64.205,64.375,9407.0,,,,,,,,,,,,,,,,,,,,#000000,,,,54.69295207761304,-17.467010363049994,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58112.0,7957.679700156934,False,False,False,False,49038.90377144321,False,False,False,False
2024-01-08 17:00:00+00:00,64.785,65.06,64.69,65.055,24047.0,,,,,,,,,,,,,,,,,,,,#000000,,,,58.50921327986799,-11.448475768314552,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82159.0,9108.087766821167,False,False,False,False,48651.43239514177,False,False,False,False
2024-01-09 17:00:00+00:00,62.34,62.345,61.935,61.995,38358.0,,,,,,,,,,,,,,,,,,,,#000000,,,,49.41857192189468,-11.448475768314552,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43801.0,9645.962375087505,False,False,False,False,48491.84429599228,False,False,False,False
2024-01-10 17:00:00+00:00,62.05,62.07,61.195,61.21,43575.0,,,,,,,,,,,,,,,,,,,,#000000,,,,41.98191236480913,-11.448475768314552,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,226.0,9499.916446791574,False,False,False,False,48415.61415186837,False,False,False,False
2024-01-11 17:00:00+00:00,59.88,60.355,59.87,60.31,147728.0,,,,,,,,,,,,,,,,,,,,#000000,,,,35.70804230756218,2.913883306742534,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-147502.0,7065.778207306434,False,False,False,False,49955.34106424251,False,False,False,False
2024-01-12 17:00:00+00:00,60.24,60.265,59.89,60.065,18015.0,,,,,,,,,,,,,,,,,,,,#000000,,,,31.195815087044082,-2.231699796219253,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165517.0,4390.076219596256,False,False,False,False,49460.14197797518,False,False,False,False
2024-01-15 17:00:00+00:00,60.065,60.065,60.065,60.065,0.0,,,,,,,,,,,,,,,,,,,,#000000,,,,28.187663606698685,-6.007283297963539,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165517.0,1755.857983633523,False,False,False,False,48693.318071339905,False,False,False,False
2024-01-16 17:00:00+00:00,59.83,59.86,59.435,59.6,26243.0,,,,,,,,,,,,,,,,,,,,#000000,,,,25.494712313161507,-9.554298079655801,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-191760.0,-1244.3878765778493,False,False,False,False,48345.25112449743,False,False,False,False
2024-01-17 17:00:00+00:00,58.83,59.205,58.685,59.15,23175.0,,,,,,,,,,,,,,,,,59.013333333333335,,59.013333333333335,#000000,,59.013333333333335,,23.082970179568004,-12.869506216596513,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-214935.0,-4557.420622677418,False,False,False,False,47955.014672954836,False,False,False,False
2024-01-18 17:00:00+00:00,59.225,59.485,59.06,59.445,42441.0,,,,,,,,,,,,,,,,,59.21815608997806,,59.21815608997806,#000000,,59.21815608997806,,23.205774062423004,-13.874541131751648,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-172494.0,-7161.0885200002485,False,False,False,False,47869.52607337414,False,False,False,False
2024-01-19 17:00:00+00:00,59.815,60.48,59.74,60.415,39325.0,,,,,,,,,,,,,,,,,59.59045865454558,,59.59045865454558,#000000,,59.59045865454558,,28.142256701456045,-13.874541131751648,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-133169.0,-9114.699550697918,False,False,False,False,47737.05280091872,False,False,False,False
2024-01-22 17:00:00+00:00,60.32,60.675,60.19,60.635,55155.0,,,,,,,,,,,,,,,,,59.9038066014558,,59.9038066014558,#000000,,59.9038066014558,,32.3898197483251,-13.874541131751648,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-78014.0,-10182.90575921423,False,False,False,False,47852.05973423781,False,False,False,False
2024-01-23 17:00:00+00:00,60.365,60.595,60.275,60.555,21579.0,,,,,,,,,,,,,,,,,59.97165183248475,,59.97165183248475,#000000,,59.97165183248475,,34.96820899264875,-13.874541131751648,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-99593.0,-11569.108770699282,False,False,False,False,47444.72547479226,False,False,False,False
2024-01-24 17:00:00+00:00,61.05,61.14,60.625,60.825,78208.0,,,,,,,,,,,,,,,,,60.23999038028652,,60.23999038028652,#000000,,60.23999038028652,,38.00284407086605,-22.586829809831364,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21385.0,-11721.293130843478,False,False,False,False,47921.675467431145,False,False,False,False
2024-01-25 17:00:00+00:00,60.96,61.28,60.785,61.27,27431.0,,,,,,,,,,,,,,,,,60.32321275097397,,60.32321275097397,#000000,,60.32321275097397,,42.056461264416505,-18.199149123854056,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6046.0,-11445.831221838152,False,False,False,False,47603.99057646322,False,False,False,False
2024-01-26 17:00:00+00:00,61.195,61.27,60.945,61.2,52707.0,,,,,,,,,,,,,,,,,60.449565418998645,,60.449565418998645,#000000,,60.449565418998645,,44.44266742926538,-15.427538524806067,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46661.0,-11991.802830801902,False,False,False,False,47683.10700163433,False,False,False,False
2024-01-29 17:00:00+00:00,61.16,61.775,61.095,61.755,28477.0,,,,,,,,,,,,,,,,,60.53396144619511,,60.53396144619511,#000000,,60.53396144619511,,48.476724577066605,-11.15542001573467,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18184.0,-12087.805887688693,False,False,False,False,47385.337900833794,False,False,False,False
2024-01-30 17:00:00+00:00,61.83,61.955,61.685,61.76,15005.0,,,,,,,,,,,,,,,,,60.58349667408079,,60.58349667408079,#000000,,61.191748337040394,,51.187253772511156,-8.178298684909613,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3179.0,-11949.684866174139,False,False,False,False,46883.3171581852,False,False,False,False
2024-01-31 17:00:00+00:00,61.365,61.73,60.675,60.755,37523.0,,,,,,,,,,,,,,,,,60.62536981484914,,60.62536981484914,#000000,,60.94599691879628,,48.30926716015675,-8.178298684909613,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40702.0,-12395.457193830352,False,False,False,False,46738.19596193427,False,False,False,False
2024-02-01 17:00:00+00:00,60.585,60.85,60.435,60.5,24182.0,,,,,,,,,,,,,,,,,60.623720242373615,,60.623720242373615,#000000,,60.83931101850571,,45.451854977944464,-8.178298684909613,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-64884.0,-13209.233051290346,False,False,False,False,46388.487497408154,False,False,False,False
2024-02-02 17:00:00+00:00,59.985,60.335,59.835,60.265,48038.0,,,,,,,,,,,,,,,,,60.57709692864549,,60.57709692864549,#000000,,60.640806723640196,,42.69641592309783,-8.178298684909613,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-112922.0,-14755.167422588169,False,False,False,False,46414.06133465764,False,False,False,False
2024-02-05 17:00:00+00:00,59.315,59.52,59.175,59.19,46596.0,,,,,,,,,,,,,,,,,60.466433830021884,,60.466433830021884,#000000,,60.393820282116494,,37.78088170613141,-3.5930529540802922,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-159518.0,-16999.55242378835,False,False,False,False,46416.88208915907,False,False,False,False
2024-02-06 17:00:00+00:00,59.61,60.0,59.565,59.83,88787.0,,,,,,,,,,,,,,,,,60.372071910989376,,60.372071910989376,#000000,,60.25740666550874,,37.929218448790586,-3.7774276157617095,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-70731.0,-17832.598122644344,False,False,False,False,47073.78314204033,False,False,False,False
2024-02-07 17:00:00+00:00,59.53,59.57,59.185,59.25,98138.0,,,,,,,,,,,,,,,,,60.23203230654852,,60.23203230654852,#000000,,60.076757521259395,,36.41051968052899,-5.688925963393039,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-168869.0,-20174.247764153733,False,False,False,False,47865.47642665986,False,False,False,False
2024-02-08 17:00:00+00:00,58.59,59.115,58.535,59.09,46902.0,,,,,,,,,,,,,,,,,60.15208905014075,,60.15208905014075,#000000,,59.97843494582276,,34.97638627709018,-7.547059931527713,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-215771.0,-23206.755550756003,False,False,False,False,47850.538807641875,False,False,False,False
2024-02-09 17:00:00+00:00,58.805,59.345,58.8,59.345,25410.0,,,,,,,,,,,,,,,,,60.120647499600594,,60.120647499600594,#000000,,59.943787207701746,,35.460448355617444,-7.5850141582083594,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-190361.0,-25798.29422438769,False,False,False,False,47502.623477290836,False,False,False,False
2024-02-12 17:00:00+00:00,59.725,59.725,59.345,59.41,21396.0,,,,,,,,,,,,,,,,,60.10428866611821,,60.10428866611821,#000000,,59.929132009791914,,36.162929246526595,-7.5850141582083594,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-168965.0,-28017.93307362199,False,False,False,False,47097.869624929735,False,False,False,False
2024-02-13 17:00:00+00:00,58.335,58.385,57.31,57.915,61307.0,,,,,,,,,,,,,,,,57.87,59.9489469430464,,58.9094734715232,#000000,,59.11596632082041,,32.663916816808225,-11.177064106595296,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-230272.0,-31153.655041472808,False,False,False,False,47318.16621989206,False,False,False,False
2024-02-14 17:00:00+00:00,58.505,58.645,58.235,58.64,113508.0,,,,,,,,,,,,,,,,58.28338992649371,59.784461868735086,,59.033925897614395,#000000,,59.137224837356136,,33.98280941078056,-11.177064106595296,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-116764.0,-32480.947211372455,False,False,False,False,48344.365193227066,False,False,False,False
2024-02-15 17:00:00+00:00,59.43,59.915,59.38,59.76,143575.0,,,,,,,,,,,,,,,,58.91543291246584,59.77192286033318,,59.343677886399504,#000000,,59.3649214845899,,39.169721702005745,-16.818895001360865,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26811.0,-31561.6922158473,False,False,False,False,49820.80914371967,False,False,False,False
2024-02-16 17:00:00+00:00,59.985,60.075,59.79,59.96,112107.0,,,,,,,,,,,,,,,,59.18267748671884,59.78713460679643,,59.48490604675763,#000000,,59.4816971324353,,43.28948152692773,-12.93960210764471,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,138918.0,-28918.596212500826,False,False,False,False,50786.486521336425,False,False,False,False
2024-02-19 17:00:00+00:00,59.96,59.96,59.96,59.96,0.0,,,,,,,,,,,,,,,,59.18267748671884,59.78713460679643,,59.48490604675763,#000000,,59.4816971324353,,46.03598807687572,-10.37248170328035,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,138918.0,-26316.47844176438,False,False,False,False,49999.09913340873,False,False,False,False
