date,Close,High,Low,Open,Volume,aVWAP_peak_47,aVWAP_peak_38,aVWAP_peak_30,aVWAP_peak_22,aVWAP_peak_9,aVWAP_valley_56,aVWAP_valley_41,aVWAP_valley_35,aVWAP_valley_25,aVWAP_valley_11,aVWAP_OB_bear_47,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-13 00:00:00+00:00,60.0487228963,65.6318683092,58.3737792724,64.1064732231,2128197,,,,68.84532154100592,57.388844733585536,,,,,59.137658752003155,,61.7906083421982,#000000,,61.7906083421982,,70.8350316472567,26.31525827514031,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12894032,11236584.132300714,False,False,False,False,2285219.786945017,False,False,False,False
2024-12-20 00:00:00+00:00,58.1145618068,60.8040427114,52.0728008778,59.8393549433,2555509,,,,65.8408852608435,57.359775220259436,,,,56.997135132000004,58.96616534678584,,59.7909902399722,#000000,,59.7909902399722,,67.2687877637363,23.0244405916265,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.0900660490014915,0.0900660490014915,False,False,False,False,10338523,11170061.085463624,False,False,False,False,2305241.2101342753,False,False,False,False
2024-12-27 00:00:00+00:00,64.6049683493,64.6348780569,55.8513939341,58.8224248859,1290981,,,,65.37033634307714,57.51650516951709,,,,58.574557580017746,59.07239530079757,,60.13344859835239,#000000,,60.13344859835239,,65.91756860316679,21.86805733784489,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1726491584347087,0.8067098743570195,False,False,False,False,0.11612266898731438,0.10309435899440295,False,False,False,False,11629504,11204093.8939478,False,False,False,False,2230110.824198403,False,False,False,False
2025-01-03 00:00:00+00:00,69.7893176613,69.8640919302,61.3647500293,63.6677975121,2097517,,,,65.62511613608244,58.04274762488334,,,,61.54985781315696,59.54400480449171,,61.19043159465361,#000000,,61.19043159465361,,65.80023049083312,21.81333100818462,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1895161159700494,0.817171987630141,False,False,False,False,0.1779776256116102,0.14053599230300656,False,False,False,False,13727021,11390977.383285,False,False,False,False,2220289.059442966,False,False,False,False
2025-01-10 00:00:00+00:00,73.4781815948,77.1371358208,69.2238247902,73.7573388654,2659176,,,,66.88739882632308,59.04360728207989,,,,65.17546385198281,60.50660777491797,,62.90326943382594,#000000,,62.90326943382594,,66.2776700055447,21.81333100818462,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.2019253289080425,0.7913206859255489,False,False,False,False,0.2890088929254082,0.2147724426142074,False,False,False,False,16386197,11760993.651189815,False,False,False,False,2252799.2031879313,False,False,False,False
2025-01-17 00:00:00+00:00,74.5250213597,76.7522975834,66.3497012908,72.7304389056,1740440,,,,67.43828465228725,59.600022130658296,,,,66.41503011022245,61.03444960164359,,63.62194662370289,#000000,,63.62194662370289,,66.77689147514823,21.81333100818462,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1821118012613736,0.7940491063081168,False,False,False,False,0.2642069742700098,0.2394897084421086,False,False,False,False,18126637,12232522.788138717,False,False,False,False,2214846.6696184548,False,False,False,False
2025-01-24 00:00:00+00:00,77.4561727015,84.4450743701,74.1760747714,76.7682494274,2917358,,,78.69244061433334,69.01803501076633,60.83392703159126,,,,69.11600688965166,62.243643885610794,,67.98081068639068,#000000,,69.76753160009054,,67.5773161870153,21.81333100818462,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.2038126350712557,0.7618131532772429,False,False,False,False,0.3428282528971219,0.2911589806696152,False,False,False,False,21043995,12885224.433461774,False,False,False,False,2266884.5459430134,False,True,False,False
2025-01-31 00:00:00+00:00,64.674757667,74.0265262336,61.3448102243,74.0265262336,6630447,,,70.35184485332532,68.45303538579819,61.582905839666466,,,,68.30468526661802,62.841383890484714,,66.30677104717854,#000000,,67.48773734905656,,64.47153416816315,20.2662689833557,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1209606358180448,0.8159206619493579,False,False,False,False,0.17447194894664422,0.2328154648081297,False,False,False,False,14413548,12998433.58653868,False,False,False,False,2590111.3943916787,False,False,False,False
2025-02-07 00:00:00+00:00,65.2231023057,70.5071506429,60.4176092896,62.4913490144,3716333,,,68.9595725824698,68.08648673743149,61.83739545739635,,,,67.8446939609684,63.01974486277045,,65.94957872020728,#000000,,66.97762453591002,,62.35741200088867,18.172767758077114,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1206796222662716,0.8307683107314123,False,False,False,False,0.12771451867488348,0.1802649917415066,False,False,False,False,18129881,13378540.80235063,False,False,False,False,2673535.217029332,False,False,False,False
2025-02-14 00:00:00+00:00,69.7893176613,73.4383019847,65.6617780167,65.9010556773,2365865,,,69.06102270669113,68.19549308502957,62.15605900893629,,,,68.00729420999748,63.30246129594156,,66.1444660613192,#000000,,67.14156782441493,,61.70544067913643,17.481374092992738,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1199216560759906,0.8324331539105869,False,False,False,False,0.18577903489074304,0.18302201331612483,False,False,False,False,20495746,13905741.187361693,False,False,False,False,2650744.830582715,False,False,False,False
2025-02-21 00:00:00+00:00,65.0137343527,75.9905970306,65.0137343527,70.7863079136,2314597,,,69.0109331528575,68.22633639705305,62.406746546208325,,,,68.061738061403,63.51814706446712,,66.24478024439779,#000000,,67.20428866894517,,59.99190986329672,15.741120302439086,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1038891510984665,0.8485690116710729,False,False,False,False,0.20059285577650035,0.1918074345463126,False,False,False,False,18181149,14222438.062371938,False,False,False,False,2625844.9912802917,False,False,False,False
2025-02-28 00:00:00+00:00,68.9717856544,69.6098594159,58.5931171279,65.9509051899,2736850,,,68.5760834159185,68.04873677825424,62.55111288682057,,,65.72492073273332,67.85559774044488,63.618195946052616,,66.06244125003735,#000000,,67.55133466683773,,59.53538076981921,15.199266453134172,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0754127416646546,0.8789533943663076,False,False,False,False,0.10234237154748003,0.14707490304689633,False,False,False,False,20917999,14718405.539233275,False,False,False,False,2634067.584518789,False,False,False,False
2025-03-07 00:00:00+00:00,67.6259444444,69.7793477588,58.9779722222,69.1612138023,3915241,,,68.0802461013775,67.81014414048896,62.721619270000915,,,65.5696359993828,67.5872806853804,63.730441792667754,,65.91656133154972,#000000,,67.26182673165741,,58.84865729095645,14.396273184539567,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.085728931663944,0.8623035358031106,False,False,False,False,0.10654320720989316,0.12680905512839474,False,False,False,False,17002758,14887616.832623404,False,False,False,False,2728969.3189988784,False,False,False,False
2025-03-14 00:00:00+00:00,72.4692083333,72.5191388889,64.5602083333,65.9283055556,2279110,,,68.23028317222008,67.91402833867345,62.95671986349169,,,66.6617985258051,67.725807516635,63.93996484734349,,66.23810037736148,#000000,,67.63297938833341,,59.300400923530255,14.396273184539567,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1095664452574225,0.8542254065514823,False,False,False,False,0.15504178658586878,0.14092542085713178,False,False,False,False,19281868,15213116.919095743,False,False,False,False,2695646.406480443,False,False,False,False
2025-03-21 00:00:00+00:00,76.9429861111,84.0930416667,71.4006944444,72.3993055556,3148820,,77.47890740740002,69.20022890323261,68.5429224266924,63.58964717538342,,,69.48142349074048,68.48657273590089,64.55152484196515,,68.76160385447358,#000000,,71.16178313431851,,60.422975948753766,14.396273184539567,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1149802530871777,0.8262286516260035,False,False,False,False,0.31207014388050613,0.22649778236881896,False,False,False,False,22430688,15747751.81397754,False,False,False,False,2729214.820815225,False,False,False,False
2025-03-28 00:00:00+00:00,69.5932083333,82.5651666667,67.4407020833,78.6006805556,4093408,,75.06023554229927,69.68007595753174,68.90961362856368,64.10493525873251,,,70.42249736815266,68.9204909712995,65.03118560482152,,68.87557633305727,#000000,,71.0208249598208,,59.224142951349876,14.359561303721918,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0915215652587285,0.8526579530361019,False,False,False,False,0.2594125649448726,0.24295517365684577,False,False,False,False,18337280,15939568.71664587,False,False,False,False,2830266.167421505,False,False,False,False
2025-04-04 00:00:00+00:00,59.5571666667,75.4550555556,55.9621666667,67.1765694444,4351939,,70.78038780478467,68.9988395426706,68.50393731823478,64.08083822878586,,,68.98826652895606,68.45132910294312,64.95472922219592,,67.82261824979585,#000000,,69.30470574483861,,56.127880282820406,11.258469833941213,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0505543508376671,0.8850897012101181,False,False,False,False,0.0549286527678806,0.1489419132123632,False,False,False,False,13985341,15794811.108005434,False,False,False,False,2942982.67353843,False,False,False,False
2025-04-11 00:00:00+00:00,65.5987638889,70.6717083333,54.46425,55.0734027778,3151796,,69.24100388608849,68.58836627148605,68.24296247605805,64.06194525497102,,63.57824074073333,68.26810858946561,68.15576735897574,64.9013707572914,,66.87972066688371,#000000,,67.41892987194336,,55.133021393128175,10.23415477708479,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0238558036798795,0.9162596858242182,False,False,False,False,-0.0868562971175101,0.031042808047426547,False,False,False,False,17137137,15894242.655560588,False,False,False,False,2958450.327350398,False,False,False,False
2025-04-18 00:00:00+00:00,68.9540972222,70.8414722222,64.9846180556,67.5760138889,1117107,,69.17192416261825,68.57978507987588,68.24327767480594,64.11714323088755,,64.80340230098173,68.26774607254126,68.15796222254232,64.94689169958568,,67.03601655547982,#000000,,67.70571440400428,,55.05560033773733,10.058710098551224,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.041953000985676,0.9388060449058439,False,False,False,False,0.03165747668219717,0.03135014236481186,False,False,False,False,18254244,16069057.569963507,False,False,False,False,2822054.5253244424,False,False,False,False
2025-04-25 00:00:00+00:00,71.9,72.3993055556,63.5016805556,67.3663055556,1564538,,69.18045904114435,68.60405333908626,68.26904029893996,64.21026047577529,,66.0005449434875,68.32705692751856,68.18971370912045,65.02736656769063,,67.22606191284538,#000000,,68.02802856280917,,55.54411952293812,10.058710098551224,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0297414784664485,0.9360629359179212,False,False,False,False,0.023555786681620998,0.02745296452321643,False,False,False,False,19818782,16346814.935151394,False,False,False,False,2728905.1530781877,False,False,False,False
2025-05-02 00:00:00+00:00,78.3310555556,78.7404861111,68.9041666667,72.0497916667,1883905,,69.77990333357434,68.87819939205167,68.47657394382719,64.44710456300335,,68.27682390184752,68.79386421646777,68.427506447825,65.25328547364371,,67.79165765903007,#000000,,68.93219771098532,,57.00203288019959,10.058710098551224,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0450449293265143,0.9185862714854471,False,False,False,False,0.173346508319453,0.10039973642133472,False,False,False,False,21702687,16743546.199214254,False,False,False,False,2666312.54914647,False,False,False,False
2025-05-09 00:00:00+00:00,70.0625555556,79.3546319444,67.5959861111,77.6420138889,2167023,,70.03796828631522,69.03323968467843,68.60292804809264,64.63588331693799,,69.16712505077895,69.04640263281293,68.57186465949592,65.42766343660432,,68.06538438946455,#000000,,69.3211839136464,,56.13633309866278,10.058710098551224,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.029216373552165,0.9726352890498925,False,False,False,False,0.1630469081762333,0.131723322298784,False,False,False,False,19535664,16950369.740013197,False,False,False,False,2629328.138098583,False,False,False,False
2025-05-16 00:00:00+00:00,84.3826388889,85.1016388889,71.0262152778,73.4578333333,2002238,,70.90195462619897,69.47605720695395,68.94241076132407,64.97184498777827,,71.02053060243311,69.73356897848716,68.95444259407617,65.75548926499185,,68.71953737778044,#000000,,70.28302785351829,,57.74822692348913,10.058710098551224,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0162665427775344,0.9595085575684466,False,False,False,False,0.3029683169638159,0.21734581963129995,False,False,False,False,21537902,17290186.944456663,False,False,False,False,2582877.0167579474,False,False,False,False
2025-05-23 00:00:00+00:00,78.3110833333,87.4751377778,75.1754444444,82.4053888889,2455852,80.32055518516667,71.79377027793186,69.98034158776436,69.33776573435559,65.36847598760997,,72.61296910768213,70.47924410328476,69.39641910050834,66.14219836943144,80.32055518516667,70.60352660597056,#000000,,73.80163466851636,,57.6370207388609,10.058710098551224,False,False,True,False,False,,-1.0,87.475136,75.175446,0.0,1,1.0454481895285999,0.9468897245497131,False,False,False,False,0.3428282514392958,0.2800870355352979,False,False,False,False,19082050,17422917.54116358,False,False,False,False,2573467.756257359,False,False,False,False
2025-05-30 00:00:00+00:00,71.3507638889,80.2983194444,70.3521527778,80.2983194444,1846733,77.60785644327505,71.94044362134258,70.11616505744428,69.45649241433163,65.53301415477675,,72.77123745382626,70.65635795189947,69.52721881853961,66.29601820275121,77.60785644327505,70.43386712424298,#000000,,73.24397386758584,,56.23403843750109,10.058710098551224,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,0.9753566499427049,0.9837950817937549,False,False,False,False,0.1725714316256612,0.22632923358047954,False,False,False,False,17235317,17409021.204781093,False,False,False,False,2519635.552090147,False,False,False,False
2025-06-06 00:00:00+00:00,73.37,74.3,70.372125,70.8015277778,1699452,76.21275479532842,71.98311405549224,70.19349695126907,69.53031436413154,65.65623299760249,,72.76263703140854,70.74591606169619,69.607564013313,66.40899250513439,76.21275479532842,70.34455808615287,#000000,,72.92610548598134,,55.56266527499288,9.899928261574217,False,False,True,False,False,11.956267570507713,0.0,0.0,0.0,0.0,1,1.0099947563771792,0.9936185084879595,False,False,False,False,0.09186311047538512,0.15909617202793233,False,False,False,False,18934769,17522039.559982494,False,False,False,False,2458881.2148982845,False,False,False,False
2025-06-13 00:00:00+00:00,72.5,74.48,69.78,73.58,2061460,75.2005154447037,72.00077324414485,70.26618207750737,69.60389791495128,65.79136005846459,,72.71001027811272,70.82269046988071,69.68688126964207,66.53179817666359,75.2005154447037,70.2904565482301,#000000,,72.68349735921049,,54.91101843272381,9.144349839567312,False,False,True,False,False,11.484342599866235,0.0,0.0,0.0,0.0,1,1.0249442044443542,0.9503531392734511,False,False,False,False,0.08635480998667351,0.12272549100730293,False,False,False,False,16873309,17473985.444428235,False,False,False,False,2429442.6063873004,False,False,False,False
2025-06-20 00:00:00+00:00,68.83,74.5,68.5,73.35,1490290,74.48444345544044,71.93803121291228,70.27473466164484,69.62317607665847,65.8616714794236,,72.56404167709874,70.8151373964882,69.70646328499203,66.59282205893298,74.48444345544044,70.20672458928796,#000000,,72.45041343548492,,53.71342345494742,7.8665299181693555,False,False,False,False,False,9.510096002173874,0.0,0.0,0.0,0.0,1,1.0435981149075162,0.9320866086398835,False,False,False,False,0.022412230358021337,0.07256886068266213,False,False,False,False,15383019,17319099.041137256,False,False,False,False,2359875.7466549077,False,False,False,False
2025-06-27 00:00:00+00:00,67.58,70.42,65.24,68.93,2414449,73.12517727537197,71.6525553720547,70.17679788262426,69.5666765808134,65.90520377989877,,72.0764548891009,70.64820114453693,69.64134795602651,66.62013213297007,73.12517727537197,69.93472744593306,#000000,,71.87559717026613,,52.60805838018166,6.6952999849817445,False,False,False,False,False,8.844886622056617,0.0,0.0,0.0,0.0,1,1.018036680553095,0.9605625403609247,False,False,False,False,-0.14587505656815922,-0.03665309794274854,False,False,False,False,12968570,16996837.630682644,False,False,False,False,2363918.2098656553,False,False,False,False
2025-07-04 00:00:00+00:00,66.87,68.78,64.77,67.15,2244293,72.1274245791739,71.3640268209675,70.05965885747912,69.49153533497277,65.92414842962164,,71.62330008661658,70.46328702860461,69.55642439724402,66.62414768365053,72.1274245791739,69.6926614687034,#000000,,71.39450962884064,,51.67058171285184,5.694800640592298,False,False,False,False,False,8.464108673841302,0.0,0.0,0.0,0.0,1,0.9957403431782493,0.9858422919318626,False,False,False,False,-0.18402001799216283,-0.11033655796745569,False,False,False,False,10724277,16532203.509891335,False,False,False,False,2355057.08320894,False,False,False,False
2025-07-11 00:00:00+00:00,59.69,66.61,59.69,66.28,2262916,70.7359565992596,70.83350742495233,69.78664789601986,69.2912913051215,65.84265261602377,,70.85522227644475,70.07138148965501,69.3347599438018,66.52583862142012,70.7359565992596,69.25302868585543,#000000,,70.62401694757793,,49.575240254879006,3.6029180107326226,False,False,False,False,False,4.727781429847017,0.0,0.0,0.0,0.0,1,0.9457303170762592,1.0205884036024997,False,False,False,False,-0.3200154078803594,-0.21517598292390755,False,False,False,False,8461361,15934363.323973458,False,False,False,False,2348231.817786055,False,False,False,False
2025-07-18 00:00:00+00:00,55.79,60.5,55.211,59.87,3270386,68.48861002281893,69.79954339859725,69.19792174296781,68.84054827985364,65.5900594646334,,69.440036684434,69.26225411642105,68.84010194431782,66.24705455580357,68.48861002281893,68.4117922455386,#000000,,69.2476110555678,,47.37424209490843,1.462002637974372,False,False,False,False,False,2.7974815996852165,0.0,0.0,0.0,0.0,1,0.93845896203161,1.043110422661617,False,False,False,False,-0.34282825441539394,-0.27900211866965074,False,False,False,False,5190975,15138556.781456904,False,False,False,False,2416539.5349870883,False,False,False,False
