date,Open,High,Low,Close,Volume,aVWAP_peak_404,aVWAP_peak_368,aVWAP_peak_334,aVWAP_peak_255,aVWAP_peak_238,aVWAP_peak_199,aVWAP_peak_153,aVWAP_peak_62,aVWAP_peak_61,aVWAP_peak_57,aVWAP_valley_426,aVWAP_valley_393,aVWAP_valley_343,aVWAP_valley_282,aVWAP_valley_228,aVWAP_valley_194,aVWAP_valley_167,aVWAP_valley_133,aVWAP_valley_132,aVWAP_valley_30,aVWAP_OB_bull_343,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-04 17:00:00+00:00,1.84,1.84,1.84,1.84,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.59262560191457,-21.47174222281156,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1335.0,78.21534988358397,False,False,False,False,374.83066201313767,False,False,False,False
2024-01-05 17:00:00+00:00,1.88,1.89,1.88,1.89,200.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.62711681352267,-21.47174222281156,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1535.0,100.80115841252065,False,False,False,False,372.12010911370913,False,False,False,False
2024-01-08 17:00:00+00:00,1.88,1.945,1.88,1.945,1196.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.923961713236295,-18.1104941568682,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2731.0,141.57943502628,False,False,False,False,384.89344075535706,False,False,False,False
2024-01-09 17:00:00+00:00,1.9,1.905,1.89,1.89,80.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.52867799304468,-16.743412387014843,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2651.0,180.485180219671,False,False,False,False,380.1664106661267,False,False,False,False
2024-01-10 17:00:00+00:00,1.89,1.9,1.89,1.9,200.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.52986907336788,-14.943542885892803,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2851.0,221.8885107589009,False,False,False,False,377.37313298138054,False,False,False,False
2024-01-11 17:00:00+00:00,1.9,1.9,1.9,1.9,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.19732979358334,-13.452737570017199,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2851.0,262.6499291967474,False,False,False,False,371.52238673360716,False,False,False,False
2024-01-12 17:00:00+00:00,1.8,1.8,1.765,1.765,400.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.10814353291907,-13.452737570017199,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2451.0,296.5778372712164,False,False,False,False,371.9639001175822,False,False,False,False
2024-01-15 17:00:00+00:00,1.765,1.765,1.765,1.765,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.71535269247622,-13.452737570017199,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2451.0,329.9797312670115,False,False,False,False,366.1970179452166,False,False,False,False
2024-01-16 17:00:00+00:00,1.72,1.72,1.665,1.665,200.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.95282875684161,-9.976539207962148,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2251.0,359.76299124736795,False,False,False,False,363.62031999257755,False,False,False,False
2024-01-17 17:00:00+00:00,1.61,1.66,1.61,1.66,254.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.67387339758755,-13.244198611824686,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1997.0,385.1465107629126,False,False,False,False,361.92078014773136,False,False,False,False
2024-01-18 17:00:00+00:00,1.66,1.66,1.63,1.63,76.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.855422751487154,-16.09685190148798,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1921.0,408.95819276658835,False,False,False,False,357.48789983536346,False,False,False,False
2024-01-19 17:00:00+00:00,1.63,1.63,1.63,1.63,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.97645565408689,-18.131720994909465,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1921.0,432.400701405866,False,False,False,False,351.94545177590044,False,False,False,False
2024-01-22 17:00:00+00:00,1.63,1.63,1.63,1.63,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,22.723810922486717,-19.674551464843347,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1921.0,455.4797602987983,False,False,False,False,346.48893314371594,False,False,False,False
2024-01-23 17:00:00+00:00,1.63,1.63,1.5,1.5,200.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.555988782833076,-23.015375767571996,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1721.0,475.10022913137504,False,False,False,False,344.21778689342574,False,False,False,False
2024-01-24 17:00:00+00:00,1.5,1.5,1.5,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.444107356397318,-25.32393585371598,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1721.0,494.41650464871805,False,False,False,False,338.88107701910906,False,False,False,False
2024-01-25 17:00:00+00:00,1.43,1.44,1.43,1.435,218.0,,,,,,,,,,,,,,,,,,,,1.4349999999999998,,1.4349999999999998,#000000,,1.4349999999999998,,15.244384674157066,-27.71883888154094,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1503.0,510.05345806501697,False,False,False,False,337.0069517940066,False,False,False,False
2024-01-26 17:00:00+00:00,1.435,1.54,1.435,1.52,104.0,,,,,,,,,,,,,,,,,,,,1.455455486542443,,1.455455486542443,#000000,,1.455455486542443,,19.991111713483278,-27.71883888154094,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1607.0,527.0603811957918,False,False,False,False,333.39444091347934,False,False,False,False
2024-01-29 17:00:00+00:00,1.52,1.55,1.52,1.55,400.0,,,,,,,,,,,,,,,,,,,,1.5022945521698985,,1.5022945521698985,#000000,,1.5022945521698985,,24.95726671233922,-32.403912134054416,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2007.0,550.0051814873299,False,False,False,False,334.42708524040216,False,False,False,False
2024-01-30 17:00:00+00:00,1.54,1.54,1.54,1.54,209.0,,,,,,,,,,,,,,,,,,,,1.510759040458289,,1.510759040458289,#000000,,1.510759040458289,,27.943090941212834,-29.586137527559817,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1798.0,569.3539383634953,False,False,False,False,332.4824792676827,False,False,False,False
2024-01-31 17:00:00+00:00,1.54,1.55,1.5,1.5,109.0,,,,,,,,,,,,,,,,,,,,1.5113782051282052,,1.5113782051282052,#000000,,1.5113782051282052,,28.670996702628884,-28.737404961857038,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1689.0,586.7127920322783,False,False,False,False,329.0176346278737,False,False,False,False
2024-02-01 17:00:00+00:00,1.54,1.64,1.54,1.64,97.0,,,,,,,,,,,,,,,,,,,,1.5195074758135445,,1.5195074758135445,#000000,,1.5195074758135445,,36.27049478816909,-21.524191463547908,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1786.0,605.3063921558089,False,False,False,False,325.42046199798415,False,False,False,False
2024-02-02 17:00:00+00:00,1.67,1.69,1.66,1.66,141.0,,,,,,,,,,,,,,,,,,,,1.5361111111111112,,1.5361111111111112,#000000,,1.5361111111111112,,42.093788289353384,-16.218661998241252,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1927.0,625.7977659208351,False,False,False,False,322.56123002902314,False,False,False,False
2024-02-05 17:00:00+00:00,1.565,1.65,1.565,1.65,100.0,,,,,,,,,,,,,,,,,,,,1.5423197871311078,,1.5423197871311078,#000000,,1.5423197871311078,,45.51657557861833,-13.137024409360706,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1827.0,644.4210563716749,False,False,False,False,319.1106683231468,False,False,False,False
2024-02-06 17:00:00+00:00,1.65,1.65,1.65,1.65,0.0,,,,,,,,,,,,,,,,,,,,1.5423197871311078,,1.5423197871311078,#000000,,1.5423197871311078,,47.798433771461625,-10.955543844528592,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1827.0,662.7556136372303,False,False,False,False,314.16321610108247,False,False,False,False
2024-02-07 17:00:00+00:00,1.63,1.63,1.595,1.595,37.0,,,,,,,,,,,,,,,,,,,,1.544002355712603,,1.544002355712603,#000000,,1.544002355712603,,46.67576409959869,-10.955543844528592,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1790.0,680.2322707901415,False,False,False,False,309.8661119754843,False,False,False,False
2024-02-08 17:00:00+00:00,1.595,1.625,1.595,1.625,0.0,,,,,,,,,,,,,,,,,,,,1.544002355712603,,1.544002355712603,#000000,,1.544002355712603,,47.50266310182319,-10.706004580908015,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1790.0,697.4379720182012,False,False,False,False,305.06198620842247,False,False,False,False
2024-02-09 17:00:00+00:00,1.625,1.8,1.625,1.8,18.0,,,,,,,,,,,,,,,,,,,,1.5464852291230518,,1.5464852291230518,#000000,,1.5464852291230518,,54.12467840233551,-4.179982037388655,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1808.0,714.6559879559035,False,False,False,False,300.6114127788345,False,False,False,False
2024-02-12 17:00:00+00:00,1.85,1.875,1.85,1.85,94.0,,,,,,,,,,,,,,,,,,,,1.5656821654660553,,1.5656821654660553,#000000,,1.7120077493996946,,59.6624006581295,1.0747190459394105,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1902.0,733.0644222511607,False,False,False,False,297.4081350613332,False,False,False,False
2024-02-13 17:00:00+00:00,1.85,1.85,1.68,1.68,6.0,,,,,,,,,,,,,,,,,,,,1.5663513807349423,,1.5663513807349423,#000000,,1.708692357034138,,56.67854113777594,1.0747190459394105,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1896.0,751.0944312085071,False,False,False,False,292.8901794789869,False,False,False,False
2024-02-14 17:00:00+00:00,1.75,1.75,1.75,1.75,0.0,,,,,,,,,,,,,,,,,,,,1.5663513807349423,,1.5663513807349423,#000000,,1.708692357034138,,56.5942207249842,1.0747190459394105,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1896.0,768.844905143259,False,False,False,False,288.3492464638088,False,False,False,False
2024-02-15 17:00:00+00:00,1.65,1.65,1.65,1.65,0.0,,,,,,,,,,,,,,,,,,,,1.5663513807349423,,1.5663513807349423,#000000,,1.708692357034138,,53.58375754883933,1.0747190459394105,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1896.0,786.3201779317355,False,False,False,False,283.87871551088153,False,False,False,False
2024-02-16 17:00:00+00:00,1.79,1.79,1.79,1.79,0.0,,,,,,,,,,,,,,,,,,,,1.5663513807349423,,1.5663513807349423,#000000,,1.708692357034138,,55.04327651409125,1.0747190459394105,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1896.0,803.5245162583753,False,False,False,False,279.477495115364,False,False,False,False
2024-02-19 17:00:00+00:00,1.79,1.79,1.79,1.79,0.0,,,,,,,,,,,,,,,,,,,,1.5663513807349423,,1.5663513807349423,#000000,,1.708692357034138,,56.016289157592524,1.0747190459394105,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1896.0,820.4621206574703,False,False,False,False,275.14451069497073,False,False,False,False
2024-02-20 17:00:00+00:00,1.76,1.76,1.715,1.715,0.0,,,,,,,,,,,,,,,,,,,,1.5663513807349423,,1.5663513807349423,#000000,,1.708692357034138,,54.3749194633048,1.0747190459394105,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1896.0,837.1371265387498,False,False,False,False,270.87870432760684,False,False,False,False
2024-02-21 17:00:00+00:00,1.715,1.715,1.69,1.69,100.0,,,,,,,,,,,,,,,,,,,,1.574433557868953,,1.574433557868953,#000000,,1.6745584456011433,,52.555908023312824,1.0747190459394105,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1796.0,852.0032176001646,False,False,False,False,268.2294220899695,False,False,False,False
2024-02-22 17:00:00+00:00,1.69,1.69,1.69,1.69,0.0,,,,,,,,,,,,,,,,,,,,1.574433557868953,,1.574433557868953,#000000,,1.6745584456011433,,51.34323372998484,1.0747190459394105,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1796.0,866.6388266296194,False,False,False,False,264.0708263986521,False,False,False,False
2024-02-23 17:00:00+00:00,1.69,1.69,1.6,1.6,100.0,,,,,,,,,,,,,,,,,,,,1.5776399307559148,,1.5776399307559148,#000000,,1.644698495437157,,47.88658259192903,4.115857141134171,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1696.0,879.4971393950517,False,False,False,False,261.5270926560373,False,False,False,False
2024-02-26 17:00:00+00:00,1.6,1.67,1.6,1.655,95.0,,,,,,,,,,,,,,,,,,,,1.5809673595915392,,1.5809673595915392,#000000,,1.6410952695203018,,47.558366190264856,3.4725864232795374,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1791.0,893.6289666912525,False,False,False,False,258.94527726602126,False,False,False,False
2024-02-27 17:00:00+00:00,1.655,1.835,1.655,1.835,234.0,,,,,,,,,,,,,,,,,,,,1.6029865826058844,,1.6029865826058844,#000000,,1.6957173936744718,,52.11780952891153,3.4725864232795374,True,False,True,False,True,0.48699052556859357,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2025.0,911.1696028665818,False,False,False,False,258.5585287812768,False,False,False,False
2024-02-28 17:00:00+00:00,2.0,2.0,1.87,1.87,1084.0,,,,,,,,,,,,,,,,,,,,1.7099210637847002,,1.7099210637847002,#000000,,1.8212193883587382,,55.877949565571086,-0.20410108128044868,True,False,True,False,True,1.8667673116485126,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3109.0,945.2444927446193,False,False,False,False,271.3560709707143,False,False,False,False
2024-02-29 17:00:00+00:00,1.87,1.91,1.87,1.9,812.0,,,,,,,,,,,,,,,,,,,,1.7475488462186288,,1.7475488462186288,#000000,,1.839558057861832,,59.00727008894576,2.7595120385718204,True,False,True,False,True,3.032344975252798,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3921.0,991.3802370431523,False,False,False,False,279.73814738977296,False,False,False,False
2024-03-01 17:00:00+00:00,1.905,1.905,1.905,1.905,0.0,,,,,,,,,,,,,,,,,,,,1.7475488462186288,,1.7475488462186288,#000000,,1.839558057861832,,61.20320767683137,4.879713451429495,True,False,True,False,True,3.2268858701908982,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3921.0,1036.8006984843437,False,False,False,False,275.40112184884623,False,False,False,False
2024-03-04 17:00:00+00:00,1.905,2.19,1.905,2.17,1541.0,,,,,,,,,,2.0883333333333334,,,,,,,,,,1.843047826877614,,1.9656905801054738,#000000,,1.9601278285302104,,66.80776445701716,10.128283170594898,True,False,True,False,True,12.381241946561033,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5462.0,1105.4084395931136,False,False,False,False,295.02280988219746,False,False,False,False
2024-03-05 17:00:00+00:00,2.02,2.09,2.02,2.08,700.0,,,,,,,,,,2.080524319500223,,,,,,,,,,1.8679227832446095,,1.9742235513724165,#000000,,1.9732938530349315,,67.39161316400691,10.693094539289518,True,False,True,False,True,8.682359837459579,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4762.0,1162.0997816149259,False,False,False,False,301.30152600805485,False,False,False,False
2024-03-06 17:00:00+00:00,2.135,2.135,2.1,2.1,2386.0,,,,,,,,,,2.096583459404942,,,,,,,,,,1.9356656959813627,,2.0161245776931525,#000000,,2.018525484960009,,68.08911857110162,11.57660625415457,True,False,True,False,True,9.312872708310596,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7148.0,1254.9044361635317,False,False,False,False,333.6224325815734,False,False,False,False
2024-03-07 17:00:00+00:00,2.16,2.16,2.16,2.16,0.0,,,,,,,,,,2.096583459404942,,,,,,,,,,1.9356656959813627,,2.0161245776931525,#000000,,2.018525484960009,,69.47274380418389,13.201413493579516,True,False,True,False,True,11.170595312200376,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7148.0,1346.2702588586708,False,False,False,False,328.4499917663552,False,False,False,False
2024-03-08 17:00:00+00:00,2.19,2.19,2.19,2.19,0.0,,,,,,,,,,2.096583459404942,,,,,,,,,,1.9356656959813627,,2.0161245776931525,#000000,,2.018525484960009,,70.84249611337768,14.8394002683374,True,False,True,False,True,12.078506870055186,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7148.0,1436.2195571709394,False,False,False,False,323.3577438319931,False,False,False,False
2024-03-11 17:00:00+00:00,2.19,2.19,1.96,1.96,10.0,,,,,,,,2.0366666666666666,2.0366666666666666,2.096454244842211,,,,,,,,,,1.9357832072910603,,2.026392696366651,#000000,,2.0237170893189487,,64.53816128105946,20.75989671756892,True,False,True,False,False,3.3589960754583608,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7138.0,1524.619253958987,False,False,False,False,318.49948423769865,False,False,False,False
2024-03-12 17:00:00+00:00,1.96,1.96,1.81,1.81,226.0,,,,,,,,1.8674858757062145,1.8674858757062145,2.0854654191514155,,,,,,,,,,1.9338415901447301,,1.9385696901771436,#000000,,1.9574598413188835,,57.26166994934696,14.10211444010757,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6912.0,1608.1445368433438,False,False,False,False,317.0653837068816,False,False,False,False
2024-03-13 17:00:00+00:00,1.87,1.97,1.87,1.92,1300.0,,,,,,,,1.911931423611111,1.911931423611111,2.0505627670506787,,,,,,,,,,1.9320636959457231,,1.9516223275546558,#000000,,1.9649276991229847,,54.850765707084335,12.054656637161514,True,False,True,False,False,1.8818088995946418,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8212.0,1710.5298928612763,False,False,False,False,332.30468008351914,False,False,False,False
2024-03-14 17:00:00+00:00,1.9,1.97,1.9,1.97,121.0,,,,,,,,1.9144679139006235,1.9144679139006235,2.048562221514959,,,,,,,,,,1.9322362168847227,,1.9524335665502321,#000000,,1.9653762597357802,,54.26508886481548,11.471997563079064,True,False,True,False,False,3.3657149937037296,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8333.0,1813.2038480107137,False,False,False,False,329.0286385318367,False,False,False,False
2024-03-15 17:00:00+00:00,2.03,2.03,1.965,1.965,100.0,,,,,,,,1.9185771200910642,1.9185771200910642,2.047592679615706,,,,,,,,,,1.9327625217559463,,1.9543773603884451,#000000,,1.9668132621221532,,53.75336329689757,10.725099575661702,True,False,True,False,False,3.203764393211056,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8233.0,1912.7355712973695,False,False,False,False,325.4778069266919,False,False,False,False
2024-03-18 17:00:00+00:00,1.95,1.99,1.95,1.97,228.0,,,,,,,,1.92448362720403,1.92448362720403,2.044917069973785,,,,,,,,,,1.9335657521286658,,1.9568625191276277,#000000,,1.9685240246923499,,53.53275242877797,10.097169994723842,True,False,True,False,False,3.3548479482375413,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8461.0,2014.2590508121389,False,False,False,False,323.9665230983711,False,False,False,False
