date,Close,High,Low,Open,Volume,aVWAP_peak_189,aVWAP_peak_180,aVWAP_peak_175,aVWAP_peak_153,aVWAP_peak_139,aVWAP_peak_127,aVWAP_peak_119,aVWAP_peak_112,aVWAP_peak_104,aVWAP_peak_79,aVWAP_peak_71,aVWAP_peak_48,aVWAP_peak_37,aVWAP_peak_23,aVWAP_peak_16,aVWAP_valley_185,aVWAP_valley_176,aVWAP_valley_171,aVWAP_valley_160,aVWAP_valley_143,aVWAP_valley_135,aVWAP_valley_126,aVWAP_valley_100,aVWAP_valley_95,aVWAP_valley_60,aVWAP_valley_41,aVWAP_valley_28,aVWAP_valley_24,aVWAP_valley_19,aVWAP_valley_10,aVWAP_OB_bull_160,aVWAP_OB_bull_126,aVWAP_OB_bull_41,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,28.4270140111,29.24262463,25.771306264,27.919743992,10628469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.813648301699995,,,,27.813648301699995,#000000,,27.813648301699995,,8.566606605305747,-42.35846028246923,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27977603,-13295130.03924651,False,False,False,False,5431537.7214072775,False,False,False,False
2022-03-18 00:00:00+00:00,30.7246488034,30.8837923388,27.4820992696,28.5264787207,7920445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.61778002396802,,,,28.61778002396802,#000000,,28.61778002396802,,15.812333005542033,-35.72232200171788,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20057158,-13796020.999302324,False,False,False,False,5615901.223525257,False,False,False,False
2022-03-25 00:00:00+00:00,30.8141670421,31.4010088289,30.2472181972,30.6450770357,5835724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.145005607871575,,,,29.145005607871575,#000000,,29.145005607871575,,21.162842052802624,-31.107155837471566,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14221434,-13827533.073428078,False,False,False,False,5632184.392153015,False,False,False,False
2022-04-01 00:00:00+00:00,32.0674223834,33.0819624215,30.6550235067,30.6550235067,6729689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.74840825507638,,,,29.74840825507638,#000000,,29.74840825507638,,27.267711883845642,-25.863674253085986,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7491745,-13358215.438359331,False,False,False,False,5713481.02977131,False,False,False,False
2022-04-08 00:00:00+00:00,32.3956559251,33.0521230087,30.2273252553,32.166887093,6630250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.124901263596254,,,,30.124901263596254,#000000,,30.124901263596254,,32.17215948411925,-21.838011098909888,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-861495,-12432532.442925306,False,False,False,False,5781389.842380843,False,False,False,False
2022-04-15 00:00:00+00:00,32.6761464063,33.432354423,31.7192958997,32.1271012091,3945065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.359995119701516,,,,30.359995119701516,#000000,,30.359995119701516,,36.14259520795912,-18.694869004901083,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3083570,-11283191.521227134,False,False,False,False,5645365.779982262,False,False,False,False
2022-04-22 00:00:00+00:00,30.9050276303,33.98956033,30.8751773138,32.5069946131,6165432,,,,,,,,,,,,,,,31.92325509136667,,,,,,,,,,,,,,,30.561398487161014,,,,31.242326789263842,#000000,,31.242326789263842,,36.792970822551446,-18.637872113745242,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3081862,-10675685.630765866,False,False,False,False,5683889.20368728,False,False,False,False
2022-04-29 00:00:00+00:00,29.9796678204,32.0791400773,29.9000669765,30.7358758371,7072929,,,,,,,,,,,,,,,31.244566915761588,,,,,,,,,,,,,,,30.5731883932065,,,,30.908877654484044,#000000,,30.908877654484044,,36.32396097106374,-18.637872113745242,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10154791,-10637100.843301728,False,False,False,False,5786781.040451186,False,False,False,False
2022-05-06 00:00:00+00:00,29.4423621243,30.4473227781,27.9498463018,29.8403663436,8599533,,,,,,,,,,,,,,,30.470879588992926,,,,,,,,,,,,,,,30.3981121857661,,,,30.434495887379512,#000000,,30.434495887379512,,35.48426394798848,-18.637872113745242,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18754324,-11238376.632686784,False,False,False,False,5995133.037454802,False,False,False,False
2022-05-13 00:00:00+00:00,27.8602953525,29.1538090653,26.0891765765,28.9448568501,7349831,,,,,,,,,,,,,,,29.7734131557837,,,,,,,,,,,,,,27.701093664766674,30.118437147425357,,,,29.197647989325244,#000000,,29.197647989325244,,33.57923571583442,-18.637872113745242,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26104155,-12339545.400635913,False,False,False,False,6095481.034680372,False,False,False,False
2022-05-20 00:00:00+00:00,29.1140086433,29.19858454,27.4324408167,27.8105448251,5421845,,,,,,,,,,,,,,,29.586719033443835,,,,,,,,,,,,,,28.074920230290502,30.009234579256344,,,,29.22362461433023,#000000,,29.22362461433023,,34.33549506312468,-18.637872113745242,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-20682310,-12957527.96355177,False,False,False,False,6045582.069148493,False,False,False,False
2022-05-27 00:00:00+00:00,30.5468238329,30.6164745713,28.3180002047,29.3826614914,6420762,,,,,,,,,,,,,,,29.624335740963527,,,,,,,,,,,,,,28.66110559690272,29.99509717439349,,,,29.426846170753247,#000000,,29.426846170753247,,36.93554660538695,-18.637872113745242,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-14261548,-13054122.040325714,False,False,False,False,6073373.175137494,False,False,False,False
2022-06-03 00:00:00+00:00,31.4025329044,31.661235647,30.0542936115,30.8453269974,4553731,,,,,,,,,,,,,,,29.765692441857173,,,,,,,,,,,,,,29.117175109679795,30.0495839745814,,,,29.644150508706122,#000000,,29.644150508706122,,39.88292743702469,-16.778225138736225,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-9707817,-12806247.59289418,False,False,False,False,5960807.088090273,False,False,False,False
2022-06-10 00:00:00+00:00,28.3279503102,32.258241976,28.0692475676,31.5418343812,5055421,,,,,,,,,,,,,,29.551813284599998,29.74434054216048,,,,,,,,,,,,,,29.193465306050665,30.022328865513035,,,,29.627986999581044,#000000,,29.627986999581044,,39.20504009599744,-16.778225138736225,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-14763238,-12951209.845272388,False,False,False,False,5893741.4519354375,False,False,False,False
2022-06-17 00:00:00+00:00,24.7658125473,27.8602953525,24.039454847,27.4523410277,6014390,,,,,,,,,,,,,,27.38038816651473,29.29961897430343,,,,,,,,,,,,,25.55518758226666,28.564960201235312,29.749132106282417,,,,28.10985740612051,#000000,,27.70003873108003,,36.53707325061915,-16.778225138736225,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-20777628,-13530944.52340036,False,False,False,False,5902678.381421701,False,False,False,False
2022-06-24 00:00:00+00:00,27.2234886016,27.5916425044,24.9548645514,25.3827190872,4004684,,,,,,,,,,,,,,27.17041359415629,29.120729565995983,,,,,,,,,,,,,25.968807736722493,28.361225991139435,29.625521416530873,,,,28.049339660909016,#000000,,27.65529422200355,,37.254507084084835,-16.778225138736225,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.32272975322917946,-0.32272975322917946,False,False,False,False,-16772944,-13771092.632778112,False,False,False,False,5762086.205020093,False,False,False,False
2022-07-01 00:00:00+00:00,25.8006235175,27.6513431373,24.925014235,27.2234886016,5847914,,,,,,,,,,,,,,26.878400019843426,28.857373128874034,,,,,,,,,,,,,26.026617087863585,28.068550546601738,29.436356703634626,,,,27.85345949736348,#000000,,27.457735195795696,,36.92905894579882,-16.778225138736225,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8187350889618041,1.140558981375224,False,False,False,False,-0.31820272415775813,-0.3204662386934688,False,False,False,False,-22620858,-14426630.80812788,False,False,False,False,5768443.819463049,False,False,False,False
2022-07-08 00:00:00+00:00,25.6812222517,26.1886776313,24.5170599102,25.3230184543,5022324,,,,,,,,,,,,,,26.604278369958433,28.6189928105946,,,,,,,,,,,,,25.890945642403203,27.80513543351048,29.260070043861504,,,,27.635884460065643,#000000,,27.22983806411668,,36.62738558217228,-16.778225138736225,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8496403564128139,1.1567365472885538,False,False,False,False,-0.34282825441539394,-0.33164724655443134,False,False,False,False,-27643182,-15405634.600118406,False,False,False,False,5713175.684688008,False,False,False,False
2022-07-15 00:00:00+00:00,24.9568545725,25.6812222517,23.8802531593,25.482220142,5795486,,,,,,,,,,,,,,26.28203494816776,28.335714058473112,,,,,,,,,,,,24.839443327833333,25.662577155482026,27.49537248626723,29.044803801199283,,,,26.943324296237126,#000000,,26.06985697943759,,35.98372196800121,-16.778225138736225,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8502905544837723,1.1342746360157658,False,False,False,False,-0.34282825441539394,-0.33723775048491267,False,False,False,False,-33438668,-16741414.851961486,False,False,False,False,5719272.745081489,False,False,False,False
2022-07-22 00:00:00+00:00,27.1071061033,27.1966999171,24.9468997043,25.1659068047,5047070,,,,,,,,,,,,,,26.30053815964763,28.21814430874859,,,,,,,,,,,,25.573729955209703,25.78255527432043,27.40545334600801,28.937895059141873,,,,27.036386017179378,#000000,,26.265569183796444,,37.723063551162525,-16.778225138736225,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8978074704709548,1.0906024450049372,False,False,False,False,-0.2243786265577972,-0.2808081885213549,False,False,False,False,-28391598,-17604391.38144582,False,False,False,False,5669479.949149528,False,False,False,False
2022-07-29 00:00:00+00:00,27.5252105676,28.4311035737,26.3505361203,27.2365193899,7541380,,,,,,,,,,,,,,26.493642514052485,28.152510248693165,,,,,,,,,,,,26.337505235196296,26.099981650173543,27.408794870239873,28.851808074374894,,,,27.22404043212171,#000000,,26.584981067415548,,39.36021716111496,-16.70956492298503,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9310312226093591,1.0529870715915468,False,False,False,False,-0.10944258736672863,-0.19512538794404177,False,False,False,False,-20850218,-17844822.982820205,False,False,False,False,5808139.2121754885,False,False,False,False
2022-08-05 00:00:00+00:00,28.4609681783,28.6600655422,27.1270158397,27.2962485991,4199456,,,,,,,,,,,,,,26.631152594797076,28.14939443892887,,,,,,,,,,,,26.662026813693004,26.29151028993598,27.447950760631944,28.828024108251935,,,,27.335009834373135,#000000,,26.7581601147645,,41.403676507844764,-14.590404755211509,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.931511396367203,1.0568633294137009,False,False,False,False,-0.06654102425861953,-0.13083320610133065,False,False,False,False,-16650762,-17756374.02112982,False,False,False,False,5688977.4927550815,False,False,False,False
2022-08-12 00:00:00+00:00,29.2274930295,29.3569063161,27.9831345047,28.6799752786,4401187,,,,,,,,,,,,,,26.816140557725753,28.180955831875234,,,,,,,,,,,,27.019838673394663,26.527257054344602,27.528764132210274,28.82889743653708,,,,27.4836422810146,#000000,,26.97300010441882,,43.556026180668596,-12.404145744273386,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9580741469683495,1.0512206360730134,False,False,False,False,-0.0006994545021581154,-0.06576633030174438,False,False,False,False,-12249575,-17348462.982527614,False,False,False,False,5593585.604402853,False,False,False,False
2022-08-19 00:00:00+00:00,28.749659356,29.9442435398,28.4410584419,28.9288469836,3581937,,,,,,,,,,,,,,26.957414871838104,28.211269717526182,,,,,,,,,,,,27.257155681481628,26.702520980746833,27.59643407885108,28.834280611788422,,,,27.593179323705375,#000000,,27.12838140322941,,44.68254293452366,-11.220145852073792,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,1.001320540163175,0.9992715934771886,False,False,False,False,0.043578567773400904,-0.011093881264171736,False,False,False,False,-15831512,-17236096.243081123,False,False,False,False,5444574.596669309,False,False,False,False
2022-08-26 00:00:00+00:00,28.1424123959,29.3469514479,27.8089243113,28.2519159461,3632924,,,,,,,,,,,,,,27.046531179082066,28.218880430321818,,,,,,,,,,,,27.382037580684322,26.81662479515891,27.632651816363502,28.824385719722198,,,,27.653518586888797,#000000,,27.2194613428222,,44.96507760205164,-10.816822259090628,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,1.0108094997083734,0.9808318541803296,False,False,False,False,-0.008496167819292194,-0.009795024541731964,False,False,False,False,-19464436,-17401158.447297335,False,False,False,False,5310378.256175286,False,False,False,False
2022-09-02 00:00:00+00:00,28.5704717284,29.3668611843,27.84376635,28.0727283185,5581981,,,,,,,,,,,,,,27.177928880981547,28.237676857109008,,,,,,,,,,,,27.55205350925483,26.980123704214932,27.69260947868192,28.815969472251503,,,,27.742726983748955,#000000,,27.350678893283305,,45.60519479863698,-10.028890265311588,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9899644968981498,0.9923461402057444,False,False,False,False,-0.0061781609415846464,-0.007986592741658305,False,False,False,False,-13882455,-17140513.747497533,False,False,False,False,5330496.97794008,False,False,False,False
2022-09-09 00:00:00+00:00,30.2627993221,30.3424382677,28.1822318687,28.7397044878,4987778,,,,,,,,,,,,,,27.3484740552404,28.295924913875552,,,,,,,,,,,,27.779751781571672,27.178826476570386,27.79310489624697,28.840589987534138,,,,27.872778685173188,#000000,,27.525039302407357,,47.67386854921439,-7.872143827243249,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0314978814433502,0.9658013839909579,False,False,False,False,0.04949143160035215,0.020752419429346924,False,False,False,False,-8894677,-16529711.025460677,False,True,False,False,5305110.386981555,False,True,False,False
2022-09-16 00:00:00+00:00,27.893540691,30.959640096,27.6148043814,30.4718515543,7191188,,,,,,,,,,,,,28.822661722799996,27.48455189793806,28.32659855935182,,,,,,,,,,,,27.924087916990405,27.341093836064395,27.86593955254362,28.83980946665189,,,,28.086391850334312,#000000,,27.893098843448215,,47.06615204061896,-7.872143827243249,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9933942013658263,0.9829083385740042,False,False,False,False,0.05160398551908702,0.03617820247421697,False,False,False,False,-16085865,-16496833.54209322,False,False,False,False,5444819.839797736,False,False,False,False
2022-09-23 00:00:00+00:00,26.0817546789,28.6202460694,25.6238307418,27.4754362266,5254474,,,,,,,,,,,,,27.95826986196175,27.43973607486343,28.263283766757045,,,,,,,,,,,,27.818583925014675,27.30302840522683,27.812332927363755,28.77615974929371,,,,27.910199244354455,#000000,,27.629904566766673,,45.30916907247037,-7.872143827243249,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9163645754416978,1.029804059231477,False,False,False,False,-0.1325357062884017,-0.048178751907092365,False,False,False,False,-21340339,-16855611.724160388,False,False,False,False,5430720.147960867,False,False,False,False
2022-09-30 00:00:00+00:00,25.1758616729,26.3206715157,24.9717868748,25.9224767878,5280197,,,,,,,,,,,,,27.22285230510018,27.323295870114222,28.15400141897356,,,,,,,,,,,,27.62179494605505,27.18818549228133,27.7030025605799,28.67739370090507,,,,27.6986466134299,#000000,,27.339032153387695,,43.45040956621615,-7.872143827243249,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8973584911913226,1.096120653864788,False,False,False,False,-0.2625937530070358,-0.15538625245706408,False,False,False,False,-26620536,-17578939.448296655,False,False,False,False,5419570.28514895,False,False,False,False
2022-10-07 00:00:00+00:00,24.6382987902,27.3360680719,24.5984793174,25.6238307418,7281319,,,,,,,,,,,,,26.72828103441557,27.186448382260593,28.01849452189503,,,,,,,,,,,,27.40291484525545,27.05455818728342,27.570213406004985,28.551932158722817,,,,27.50183464797684,#000000,,27.09305061230376,,41.77025020864667,-2.9544607927141087,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8981105456498755,1.0789600029429232,False,False,False,False,-0.23370122000394952,-0.1945437362305068,False,False,False,False,-33901855,-18788044.303978384,False,False,False,False,5557477.597360139,False,False,False,False
2022-10-14 00:00:00+00:00,23.843900308,24.9195649835,22.9957455375,24.5984793174,6731857,,,,,,,,,,,,,26.13258815334327,26.97180321469442,27.832107035610093,,,,,,,,,,,23.919736942999997,27.09643468857658,26.837887755596384,27.37548556309158,28.387573212984655,,,23.919736942999997,26.819202070862122,#000000,,25.996661885129058,,40.055691564754184,-4.676541704367764,False,False,False,True,False,,1.0,24.919565,22.995745,0.0,1,0.8474232407801128,1.1248125448358848,False,False,False,False,-0.34282825441539394,-0.26868599532295034,False,False,False,False,-40633712,-20406241.911091097,False,False,False,False,5644468.66422235,False,False,False,False
2022-10-21 00:00:00+00:00,26.0051895172,26.0201293044,24.2422946323,24.2422946323,4957408,,,,,,,,,,,,,26.036665798879685,26.90029857027007,27.75403087890628,,,,,,,,,,,24.55707360017791,26.994573467897357,26.76933741358162,27.30166874480713,28.312071969187294,,,24.55707360017791,26.828215055463417,#000000,,26.089412570134144,,41.08051769303381,-4.676541704367764,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8733749050007956,1.1109975370428005,False,False,False,False,-0.22350172569384646,-0.2460938605083984,False,False,False,False,-35676304,-21537357.621380646,False,False,False,False,5593575.281687362,False,False,False,False
2022-10-28 00:00:00+00:00,26.5231021388,26.9513760374,25.51715647,26.1346676726,5068515,,,,,,,,,,,,,26.07233039936413,26.874624373850065,27.708384761392132,,,,,,,,,,,25.093473158730557,26.955679706585144,26.748634055660165,27.265536216025055,28.261792773745665,,,25.093473158730557,26.872556930669113,#000000,,26.217529330084997,,42.30383549323368,-4.676541704367764,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9099435661644074,1.064193863857374,False,False,False,False,-0.11271559391340716,-0.17940472721090278,False,False,False,False,-30607789,-22209241.427204303,False,False,False,False,5554681.927488299,False,False,False,False
2022-11-04 00:00:00+00:00,24.8996452673,27.5091280913,24.7203678214,26.3338648347,8012378,,,,,,,,,,,,,26.013962031664533,26.79716063231605,27.6119579908932,,,,,,,,,,,25.2928078730767,26.85008989934105,26.676522812886674,27.17911040213847,28.163372805664345,,,25.2928078730767,26.823123055997627,#000000,,26.208345654242237,,41.97296477063274,-4.676541704367764,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9298570574774939,1.0269168721662063,False,False,False,False,-0.12430903949247492,-0.15185688335168884,False,False,False,False,-38620167,-23424865.54370769,False,False,False,False,5736733.488415091,False,False,False,False
2022-11-11 00:00:00+00:00,28.1565188683,28.2710572365,24.9743442031,25.1785212943,7157475,,,,,,,,,,,,,26.154762597877134,26.81604628026802,27.59220906122296,,,,,,,,,,,25.705556807119063,26.870068357577942,26.703230559646563,27.17697646842377,28.129091136521872,,,25.705556807119063,26.893492658582165,#000000,,26.358404580555174,,44.536714491767356,-4.676541704367764,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.96917313183668,0.9958309460654553,False,False,False,False,-0.07522824472207579,-0.11354256403688232,False,False,False,False,-31462692,-24020260.09602564,False,False,False,False,5841973.600384343,False,False,False,False
2022-11-18 00:00:00+00:00,27.5489675238,28.0967597197,26.4434232739,28.0270407129,5147000,,,,,,,,,,,,,26.25493777070533,26.837247479715703,27.585596873291617,,,,,,,,,,,25.935663423452773,26.89381523092273,26.729816460590083,27.183094455245786,28.11117491562967,,,25.935663423452773,26.941418326194214,#000000,,26.45355822141773,,45.899117255665104,-9.179526402154409,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9702612290138962,0.9985181129818235,False,False,False,False,-0.0131640600334447,-0.0633533120351635,False,False,False,False,-36609692,-24952810.607431147,False,False,False,False,5790494.074429948,False,False,False,False
2022-11-25 00:00:00+00:00,28.684391348,29.0031068074,27.0908140509,27.4493689427,2596531,,,,,,,,,,,,,26.335408996025308,26.864522006631166,27.595264699766123,,,,,,,,,,,26.087757553399424,26.92621322058381,26.76028910206839,27.200656257255744,28.112903819811564,,,26.087757553399424,26.98537695694269,#000000,,26.52741721801923,,47.74982643408009,-7.340383328185162,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9660167572794018,1.0072053669210876,False,False,False,False,0.06122109516910695,-0.0010661084330282795,False,False,False,False,-34013161,-25623947.673547357,False,False,False,False,5553904.217064766,False,False,False,False
2022-12-02 00:00:00+00:00,29.3517018411,29.6803771587,27.7083252535,28.3955554629,4045605,,,,,,,,,,,,28.913468084433337,26.487172816260472,26.923969457758037,27.6240879309266,,,,,,,,,,,26.34925237368002,26.997051403300716,26.8251108934435,27.24311972214104,28.127189665883613,,,26.34925237368002,27.276713594203034,#000000,,27.186736169418637,,49.57180482849323,-5.547365148397375,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9473228006780773,1.013370255917173,False,False,False,False,0.17551448446159212,0.08722418801428192,False,False,False,False,-29967556,-25945696.438469775,False,False,False,False,5442178.349134043,False,False,False,False
