date,Open,High,Low,Close,Volume,aVWAP_peak_419,aVWAP_peak_380,aVWAP_peak_333,aVWAP_peak_302,aVWAP_peak_258,aVWAP_peak_217,aVWAP_peak_152,aVWAP_peak_129,aVWAP_peak_55,aVWAP_valley_432,aVWAP_valley_397,aVWAP_valley_343,aVWAP_valley_322,aVWAP_valley_283,aVWAP_valley_190,aVWAP_valley_169,aVWAP_valley_136,aVWAP_valley_118,aVWAP_valley_88,aVWAP_valley_25,aVWAP_OB_bear_419,aVWAP_OB_bear_258,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,30.625,30.83,30.015,30.23,30559.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.674508988891645,-17.246097384030904,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-138524.0,-19376.033631062055,False,False,False,False,227021.70430065077,False,False,False,False
2023-12-29 17:00:00+00:00,28.775,29.175,28.585,28.715,30135.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.85277153480915,-17.246097384030904,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-168659.0,-21690.49822592931,False,False,False,False,223969.19725722983,False,False,False,False
2024-01-01 17:00:00+00:00,28.715,28.715,28.715,28.715,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.63827989875415,-17.246097384030904,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-168659.0,-23969.079648783118,False,False,False,False,220496.80660207896,False,False,False,False
2024-01-02 17:00:00+00:00,29.295,29.525,28.22,28.82,51197.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.375231499579336,-17.246097384030904,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-117462.0,-25418.582289887254,False,False,False,False,217872.00339894593,False,False,False,False
2024-01-03 17:00:00+00:00,27.87,28.1,27.59,27.62,35752.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.29977666651857,-17.246097384030904,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-153214.0,-27399.9065954704,False,False,False,False,215048.43745477623,False,False,False,False
2024-01-04 17:00:00+00:00,27.895,28.2,27.77,27.88,20082.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.605767008249444,-11.024991423414932,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-133132.0,-29039.16385755613,False,False,False,False,212025.7019903611,False,False,False,False
2024-01-05 17:00:00+00:00,27.705,27.72,27.2,27.255,26023.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.777608809520714,-13.110092121992473,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-159155.0,-31056.4636427103,False,False,False,False,209141.9391688051,False,False,False,False
2024-01-08 17:00:00+00:00,27.74,28.675,27.715,28.57,60184.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.31606342179906,-13.110092121992473,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-98971.0,-32109.402190885332,False,False,False,False,206832.51375533527,False,False,False,False
2024-01-09 17:00:00+00:00,28.5,28.535,28.2,28.31,34651.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.60070323237175,-18.567424332169054,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-133622.0,-33683.24091660804,False,False,False,False,204163.03292191922,False,False,False,False
2024-01-10 17:00:00+00:00,28.81,29.035,28.29,28.545,38933.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.05776781266796,-16.116328753700913,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-94689.0,-34629.06663883117,False,False,False,False,201601.32698514525,False,False,False,False
2024-01-11 17:00:00+00:00,26.415,28.285,26.21,27.365,39870.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.47457597417913,-16.116328753700913,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-134559.0,-36178.36793125239,False,False,False,False,199093.86455126703,False,False,False,False
2024-01-12 17:00:00+00:00,26.66,26.715,26.12,26.215,41026.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.17498489856724,-16.116328753700913,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-175585.0,-38339.71106410119,False,False,False,False,196643.19998458071,False,False,False,False
2024-01-15 17:00:00+00:00,26.215,26.215,26.215,26.215,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.97525751482598,-10.907707725096436,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-175585.0,-40467.545001091865,False,False,False,False,193594.46820187403,False,False,False,False
2024-01-16 17:00:00+00:00,25.32,25.35,24.86,25.05,68132.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.637576166482365,-14.159078535716155,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-243717.0,-43618.69934216021,False,False,False,False,191649.31365610854,False,False,False,False
2024-01-17 17:00:00+00:00,24.28,24.41,23.95,24.34,64905.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.503916668096196,-17.172267152032475,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-308622.0,-47727.27764693292,False,False,False,False,189684.2855374092,False,False,False,False
2024-01-18 17:00:00+00:00,24.17,24.18,23.59,24.055,76601.0,,,,,,,,,,,,,,,,,,,,23.941666666666663,,,23.941666666666663,#000000,,23.941666666666663,,24.071624682822414,-19.537181221449025,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-385223.0,-52959.76946636031,False,False,False,False,187931.05630427104,False,False,False,False
2024-01-19 17:00:00+00:00,23.855,24.83,23.73,24.8,24459.0,,,,,,,,,,,,,,,,,,,,24.065502556237217,,,24.065502556237217,#000000,,24.065502556237217,,25.955003193426975,-19.537181221449025,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-360764.0,-57731.92807928495,False,False,False,False,185396.60581893352,False,False,False,False
2024-01-22 17:00:00+00:00,25.86,26.545,25.63,26.465,28652.0,,,,,,,,,,,,,,,,,,,,24.539935510978165,,,24.539935510978165,#000000,,24.539935510978165,,32.98612949190148,-23.81382859525329,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-332112.0,-61985.88268270689,False,False,False,False,182966.4568915082,False,False,False,False
2024-01-23 17:00:00+00:00,26.165,26.44,25.915,26.425,24421.0,,,,,,,,,,,,,,,,,,,,24.812464397630617,,,24.812464397630617,#000000,,24.812464397630617,,37.56973910442796,-19.693670924842884,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-356533.0,-66552.50465661842,False,False,False,False,180508.38779241501,False,False,False,False
2024-01-24 17:00:00+00:00,26.12,26.23,25.38,25.45,59512.0,,,,,,,,,,,,,,,,,,,,25.055978289530138,,,25.055978289530138,#000000,,25.055978289530138,,38.232133189812245,-19.103589089780478,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-416045.0,-71970.99295651581,False,False,False,False,178632.4748033853,False,False,False,False
2024-01-25 17:00:00+00:00,25.645,25.645,25.01,25.2,43243.0,,,,,,,,,,,,,,,,,,,,25.094530443876966,,,25.094530443876966,#000000,,25.094530443876966,,38.114198804598274,-18.986167862538142,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-459288.0,-77975.90779439927,False,False,False,False,176533.41317852662,False,False,False,False
2024-01-26 17:00:00+00:00,25.39,25.39,25.01,25.165,22651.0,,,,,,,,,,,,,,,,,,,,25.102131276852244,,,25.102131276852244,#000000,,25.102131276852244,,37.95174970152182,-18.73021961726475,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-481939.0,-84238.90147200548,False,False,False,False,174147.63933079754,False,False,False,False
2024-01-29 17:00:00+00:00,25.715,26.1,25.535,26.075,23291.0,,,,,,,,,,,,,,,,,,,,25.163752638994374,,,25.163752638994374,#000000,,25.163752638994374,,41.22439039045383,-15.249789921530578,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-458648.0,-90043.6936972457,False,False,False,False,171808.77670551385,False,False,False,False
2024-01-30 17:00:00+00:00,25.675,25.685,25.34,25.545,22354.0,,,,,,,,,,,,,,,,,,,,25.188471157867546,,,25.188471157867546,#000000,,25.188471157867546,,41.872916495365494,-14.274164250277316,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-481002.0,-96105.06278721087,False,False,False,False,169491.6483844981,False,False,False,False
2024-01-31 17:00:00+00:00,25.135,26.085,24.78,24.785,51767.0,,,,,,,,,,,,,,,,,,,,25.192343270964486,,,25.192343270964486,#000000,,25.192343270964486,,40.37053645638521,-14.274164250277316,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-532769.0,-102875.04630988977,False,False,False,False,167666.46003745162,False,False,False,False
2024-02-01 17:00:00+00:00,24.41,25.07,24.41,24.945,59273.0,,,,,,,,,,,,,,,,,,,,25.140164984044894,,,25.140164984044894,#000000,,25.140164984044894,,40.01326090487201,-14.274164250277316,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-473496.0,-108621.10760741086,False,False,False,False,165985.94127718103,False,False,False,False
2024-02-02 17:00:00+00:00,24.56,25.145,24.375,25.015,39078.0,,,,,,,,,,,,,,,,,,,,25.1158973452668,,,25.1158973452668,#000000,,25.1158973452668,,40.077814161629746,-14.274164250277316,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-434418.0,-113672.22221814867,False,False,False,False,164018.37629613947,False,False,False,False
2024-02-05 17:00:00+00:00,24.085,24.325,24.035,24.12,18629.0,,,,,,,,,,,,,,,,,,,,25.07984491760995,,,25.07984491760995,#000000,,24.61992245880498,,37.74732452939671,-14.274164250277316,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-453047.0,-118933.8466798828,False,False,False,False,161764.27743883498,False,False,False,False
2024-02-06 17:00:00+00:00,24.915,26.21,24.835,26.02,65113.0,,,,,,,,,,,,,,,,,,,,25.150716810006607,,,25.150716810006607,#000000,,25.24953079360958,,42.823439075248515,-12.05011730459372,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-387934.0,-123104.3916925978,False,False,False,False,160265.80802117861,False,False,False,False
2024-02-07 17:00:00+00:00,25.565,26.3,25.47,25.835,55499.0,,,,,,,,,,,,,,,,,,,,25.215524316443275,,,25.215524316443275,#000000,,25.385563667834468,,45.65069386130979,-9.406972659776386,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-443433.0,-128070.72670511565,False,False,False,False,158641.51642395105,False,False,False,False
2024-02-08 17:00:00+00:00,26.52,27.34,26.46,26.85,41311.0,,,,,,,,,,,,,,,,,,,,25.320576444350927,,,25.320576444350927,#000000,,25.58998466235152,,50.179983841029355,-5.2461355075814495,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-402122.0,-132319.58365542395,False,False,False,False,156822.43864993632,False,False,False,False
2024-02-09 17:00:00+00:00,28.52,29.11,28.13,28.455,40641.0,,,,,,,,,,,,,,,,,,,,25.509890965955726,,,25.509890965955726,#000000,,25.93319992216295,,56.25255762558291,0.2004158628454178,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-361481.0,-135872.47383130886,False,False,False,False,155021.17603520863,False,False,False,False
2024-02-12 17:00:00+00:00,31.0,31.4,30.335,31.145,77991.0,,,,,,,,,,,,,,,,,,,,26.058718773913707,,,26.058718773913707,#000000,,28.1917537769265,,63.435819991987465,6.506783318077936,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-283490.0,-138161.11764787772,False,False,False,False,153826.90974008912,False,False,False,False
2024-02-13 17:00:00+00:00,29.96,30.085,28.6,28.735,67802.0,,,,,,,,,,,,,,,,,,,,26.306753923044532,,,26.306753923044532,#000000,,28.089814319436186,,62.24071842808277,6.506783318077936,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-351292.0,-141465.4724130269,False,False,False,False,152493.19020923504,False,False,False,False
2024-02-14 17:00:00+00:00,29.235,29.31,28.755,29.205,20268.0,,,,,,,,,,,,,,,,,,,,26.372153539403048,,,26.372153539403048,#000000,,28.091619104651077,,62.08883762525229,6.506783318077936,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-331024.0,-144404.36431360012,False,False,False,False,150443.18726025464,False,False,False,False
2024-02-15 17:00:00+00:00,29.21,30.045,29.21,30.045,42219.0,,,,,,,,,,,,,,,,,,,,26.530549770200693,,,26.530549770200693,#000000,,28.190124953909514,,63.112677662906975,6.506783318077936,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-288805.0,-146643.1338591257,False,False,False,False,148765.29288412663,False,False,False,False
2024-02-16 17:00:00+00:00,29.225,29.36,28.575,28.73,45791.0,,,,,,,,,,,,,,,,,,,,26.6441297500647,,,26.6441297500647,#000000,,28.190026005265892,,60.8714308872444,6.506783318077936,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-334596.0,-149557.1317837904,False,False,False,False,147168.79221925643,False,False,False,False
2024-02-19 17:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,,,,,,,,,,,,,26.6441297500647,,,26.6441297500647,#000000,,28.190026005265892,,59.37726637013601,6.506783318077936,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-334596.0,-152425.95144605718,False,False,False,False,144887.10551818268,False,False,False,False
2024-02-20 17:00:00+00:00,26.75,27.06,26.32,27.05,27541.0,,,,,,,,,,,,,,,,,,,,26.648800233512286,,,26.648800233512286,#000000,,28.07075162308227,,55.02128806145435,11.70150676010691,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-362137.0,-155677.2855321648,False,False,False,False,143067.7860527845,False,False,False,False
2024-02-21 17:00:00+00:00,26.16,26.39,25.84,26.16,33709.0,,,,,,,,,,,,,,,,,,,,26.631516224293748,,,26.631516224293748,#000000,,27.461185754529613,,50.63114139657574,7.489173254930947,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-395846.0,-159400.83149290644,False,False,False,False,141372.30099770255,False,False,False,False
2024-02-22 17:00:00+00:00,26.58,26.89,26.52,26.64,36613.0,,,,,,,,,,,,,,,,,,,,26.63332576963565,,,26.63332576963565,#000000,,27.449956706389486,,48.7741426011943,5.657353486963139,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-359233.0,-162499.00464805518,False,False,False,False,139748.12578843583,False,False,False,False
2024-02-23 17:00:00+00:00,26.005,26.28,25.87,26.165,24711.0,,,,,,,,,,,,,,,,,,,,26.621160108031884,,,26.621160108031884,#000000,,27.362966121970643,,46.66669037912067,3.5014326292108393,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-383944.0,-165932.2603899458,False,False,False,False,137964.60445838256,False,False,False,False
2024-02-26 17:00:00+00:00,28.135,29.075,27.72,28.93,122342.0,,,,,,,,,,,,,,,,,,,,26.82111015333843,,,26.82111015333843,#000000,,27.753848841132047,,50.53463436918665,3.5014326292108393,True,False,False,False,True,0.4605192445874522,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-261602.0,-167415.51216684585,False,False,False,False,137722.39353654717,False,False,False,False
2024-02-27 17:00:00+00:00,30.0,30.3,29.27,30.1,195487.0,,,,,,,,,,,,,,,,,,,,27.252412410580924,,,27.252412410580924,#000000,,28.324067458398417,,54.72279261532084,-2.3891914208489666,True,False,True,False,True,3.4329131048498382,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66115.0,-165844.96159061568,False,False,False,False,138617.9688305542,False,False,False,False
2024-02-28 17:00:00+00:00,30.025,30.025,29.305,29.68,46029.0,,,,,,,,,,,,,,,,,,,,27.329851028556295,,,27.329851028556295,#000000,,28.39426117666446,,56.57590919792709,-0.5616156175595961,True,False,True,False,True,2.30374685266235,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-112144.0,-165012.38854269913,False,False,False,False,137182.48094170837,False,False,False,False
2024-02-29 17:00:00+00:00,36.37,38.295,36.12,36.97,226689.0,,,,,,,,,37.12833333333333,,,,,,,,,,,28.664962834555624,,,32.89664808394448,#000000,,31.671223602962606,,63.97737292294973,6.368856628817454,True,False,True,False,True,17.073927035696098,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,114545.0,-160678.16546451775,False,False,False,False,138570.17891160437,False,False,False,False
2024-03-01 17:00:00+00:00,35.35,35.895,35.135,35.88,68970.0,,,,,,,,,36.78036405115352,,,,,,,,,,,28.942477895701998,,,32.861420973427755,#000000,,31.8554752442814,,67.00387675620216,9.095616184176748,True,False,True,False,True,14.305550795300807,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45575.0,-157480.44196894384,False,False,False,False,137491.1063703392,False,False,False,False
2024-03-04 17:00:00+00:00,34.995,35.34,33.82,34.085,71454.0,,,,,,,,,36.31997522561173,,,,,,,,,,,29.159223758035587,,,32.739599491823654,#000000,,31.93412316521621,,66.13268080382618,9.095616184176748,True,False,True,False,True,10.010456769296528,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25879.0,-155440.1095353168,False,False,False,False,136467.27526382232,False,False,False,False
2024-03-05 17:00:00+00:00,31.85,32.14,30.9,31.26,40603.0,,,,,,,,,35.83333177587667,,,,,,,,,,,29.20927795130664,,,32.52130486359165,#000000,,31.845022033084007,,61.82629656899668,9.095616184176748,True,False,True,False,False,3.915319837069319,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66482.0,-154060.9140386452,False,False,False,False,134981.00743027468,False,False,False,False
2024-03-06 17:00:00+00:00,32.73,33.32,32.45,32.46,38472.0,,,,,,,,,35.56690054042989,,,,,,,,,,,29.281475906610755,,,32.424188223520325,#000000,,31.831565723552323,,60.14991720961374,9.095616184176748,True,False,True,False,False,6.057877338024081,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28010.0,-152106.63630161193,False,False,False,False,133484.74374918517,False,False,False,False
2024-03-07 17:00:00+00:00,32.235,32.33,31.75,31.75,27036.0,,,,,,,,,35.35988068722916,,,,,,,,,,,29.319150049924396,,,32.33951536857678,#000000,,31.803361798236786,,58.113909864732975,15.814461175319167,True,False,True,False,False,4.609202972434716,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55046.0,-150601.82023492028,False,False,False,False,131834.37562904277,False,False,False,False
2024-03-08 17:00:00+00:00,32.235,32.32,31.525,31.705,36153.0,,,,,,,,,35.11076712991229,,,,,,,,,,,29.36615939716996,,,32.23846326354112,#000000,,31.76850692173278,,56.69447716868283,14.120053341212639,True,False,True,False,False,4.517292452692335,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-91199.0,-149680.84627778974,False,False,False,False,130350.94344874752,False,False,False,False
2024-03-11 17:00:00+00:00,31.71,31.715,30.81,30.88,15503.0,,,,,,,,,34.99333777879388,,,,,,,,,,,29.380136992038587,,,32.18673738541624,#000000,,31.744633858445088,,54.55661926424731,11.722974091963387,True,False,True,False,False,2.836172218220497,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-106702.0,-149014.5075758085,False,False,False,False,128570.3551782243,False,False,False,False
2024-03-12 17:00:00+00:00,30.655,30.91,30.365,30.705,29002.0,,,,,,,,,34.76643843514202,,,,,,,,,,,29.398781303577653,,,32.082609869359835,#000000,,31.690629403480386,,52.870042448246835,9.75249910377353,True,False,True,False,False,2.48160886502556,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-135704.0,-148808.14311726883,False,False,False,False,127026.65974910454,False,False,False,False
2024-03-13 17:00:00+00:00,30.685,30.93,30.245,30.35,18415.0,,,,,,,,,34.62942390343941,,,,,,,,,,,29.408950243742215,,,32.019187073590814,#000000,,31.656418815856522,,51.178720740740125,7.773316470595219,False,False,False,False,False,1.7578409037968399,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-154119.0,-148890.48198366776,False,False,False,False,125342.75804756803,False,False,False,False
2024-03-14 17:00:00+00:00,29.22,29.265,28.66,29.08,27500.0,,,,,,,,,34.3713977312324,,,,,,,,,,,29.403451262072693,,,31.887424496652546,#000000,,31.57171691749795,,48.115542779765875,4.568441484094365,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-181619.0,-149397.9008676419,False,False,False,False,123825.81606233442,False,False,False,False
2024-03-15 17:00:00+00:00,28.955,29.33,28.95,28.955,48877.0,,,,,,,,,33.97257010969043,,,,,,,,,,,29.395832236164978,,,31.684201172927704,#000000,,31.438674694067053,,45.88763389321942,2.2145214416923906,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-230496.0,-150655.23573791102,False,False,False,False,122663.81891408116,False,False,False,False
