date,Open,High,Low,Close,Volume,aVWAP_peak_415,aVWAP_peak_383,aVWAP_peak_365,aVWAP_peak_323,aVWAP_peak_307,aVWAP_peak_253,aVWAP_peak_231,aVWAP_peak_208,aVWAP_peak_173,aVWAP_peak_147,aVWAP_peak_107,aVWAP_peak_60,aVWAP_valley_377,aVWAP_valley_339,aVWAP_valley_277,aVWAP_valley_242,aVWAP_valley_216,aVWAP_valley_180,aVWAP_valley_162,aVWAP_valley_87,aVWAP_valley_23,aVWAP_OB_bull_180,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-03 17:00:00+00:00,31.69,31.99,31.69,31.975,1009.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.383952132533835,-26.07071380920611,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4949.0,415.42175597275207,False,False,False,False,4841.298660942596,False,False,False,False
2024-01-04 17:00:00+00:00,31.78,31.78,31.23,31.23,229.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.542873161894605,-26.07071380920611,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4720.0,482.159403166973,False,False,False,False,4769.790154571393,False,False,False,False
2024-01-05 17:00:00+00:00,30.96,30.96,30.48,30.48,155.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.927523044774375,-26.07071380920611,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4565.0,545.4592573814385,False,False,False,False,4698.243020391991,False,False,False,False
2024-01-08 17:00:00+00:00,29.38,29.88,29.38,29.82,3164.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.15674841866938,-26.07071380920611,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1401.0,558.7234549414162,False,False,False,False,4674.456306897541,False,False,False,False
2024-01-09 17:00:00+00:00,28.95,28.95,28.77,28.88,335.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.95311923074367,-26.07071380920611,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1066.0,566.5882075779833,False,False,False,False,4607.177914542541,False,False,False,False
2024-01-10 17:00:00+00:00,28.57,28.82,28.43,28.65,587.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.76467070455395,-26.07071380920611,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,479.0,565.230250871348,False,False,False,False,4544.849574782192,False,False,False,False
2024-01-11 17:00:00+00:00,29.14,29.7,29.14,29.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.320004693576514,-26.07071380920611,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,579.0,565.4437353539627,False,False,False,False,4475.93717827394,False,False,False,False
2024-01-12 17:00:00+00:00,30.0,30.0,29.45,29.46,110.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.81563026892366,-26.07071380920611,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,469.0,563.9484836430486,False,False,False,False,4408.248229773569,False,False,False,False
2024-01-15 17:00:00+00:00,29.46,29.46,29.46,29.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.146047319155095,-24.965295908364947,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,469.0,562.4764141292029,False,False,False,False,4339.903295978629,False,False,False,False
2024-01-16 17:00:00+00:00,27.36,27.44,27.01,27.095,2119.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.00987211631719,-24.965295908364947,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1650.0,528.174454220223,False,False,False,False,4305.47068673865,False,False,False,False
2024-01-17 17:00:00+00:00,25.3,25.73,25.19,25.72,11202.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.67685994701166,-24.965295908364947,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12852.0,320.72988903851405,False,False,False,False,4412.393621827973,False,False,False,False
2024-01-18 17:00:00+00:00,25.435,25.575,25.33,25.49,491.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.551965529308838,-24.965295908364947,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13343.0,108.88911556504868,False,False,False,False,4351.596821489555,False,False,False,False
2024-01-19 17:00:00+00:00,24.675,25.955,24.67,25.7,492.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.30846432577185,-24.965295908364947,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12851.0,-92.03939785456448,False,False,False,False,4291.758111078864,False,False,False,False
2024-01-22 17:00:00+00:00,23.915,24.26,23.9,24.15,184.0,,,,,,,,,,,,,,,,,,,,,24.10333333333333,,24.10333333333333,#000000,,24.10333333333333,,23.811999584895077,-16.478167448378883,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13035.0,-292.7054537017805,False,False,False,False,4228.071938814076,False,False,False,False
2024-01-23 17:00:00+00:00,26.205,26.56,25.97,26.47,1012.0,,,,,,,,,,,,,,,,,,,,,25.990256410256407,,25.990256410256407,#000000,,25.990256410256407,,29.216706292511432,-16.478167448378883,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12023.0,-474.57048542733435,False,False,False,False,4178.210358367346,False,False,False,False
2024-01-24 17:00:00+00:00,27.9,28.03,27.645,28.0,3643.0,,,,,,,,,,,,,,,,,,,,,27.4217169525384,,27.4217169525384,#000000,,27.4217169525384,,36.065383629001374,-23.491731149957467,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8380.0,-597.1352841028795,False,False,False,False,4169.912523353899,False,False,False,False
2024-01-25 17:00:00+00:00,27.72,27.76,27.36,27.54,938.0,,,,,,,,,,,,,,,,,,,,,27.443087242513414,,27.443087242513414,#000000,,27.443087242513414,,39.7677291700316,-19.85927297279976,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9318.0,-732.3424890005093,False,False,False,False,4119.805352449188,False,False,False,False
2024-01-26 17:00:00+00:00,27.225,27.23,26.93,26.93,249.0,,,,,,,,,,,,,,,,,,,,,27.426018088284103,,27.426018088284103,#000000,,27.426018088284103,,41.10288045261527,-18.317284645639624,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9567.0,-869.3139232795712,False,False,False,False,4059.7928663647044,False,False,False,False
2024-01-29 17:00:00+00:00,25.325,25.96,25.095,25.58,1693.0,,,,,,,,,,,,,,,,,,,,,27.01345640627024,,27.01345640627024,#000000,,27.01345640627024,,39.77339843871346,-18.317284645639624,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11260.0,-1030.4098314457794,False,False,False,False,4023.0984033202903,False,False,False,False
2024-01-30 17:00:00+00:00,24.79,24.835,24.42,24.52,2483.0,,,,,,,,,,,,,,,,,,,,,26.424032379272038,,26.424032379272038,#000000,,26.424032379272038,,37.42161305962753,-18.317284645639624,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13743.0,-1227.5042526636744,False,False,False,False,3999.2209086951693,False,False,False,False
2024-01-31 17:00:00+00:00,24.9,25.14,24.44,24.47,1391.0,,,,,,,,,,,,,,,,,,,,,26.215172517898733,,26.215172517898733,#000000,,26.215172517898733,,35.78562982736884,-18.317284645639624,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15134.0,-1443.108837893695,False,False,False,False,3958.783375227027,False,False,False,False
2024-02-01 17:00:00+00:00,24.98,25.22,24.98,25.085,66.0,,,,,,,,,,,,,,,,,,,,,26.20883137490351,,26.20883137490351,#000000,,26.20883137490351,,36.4847391953801,-18.317284645639624,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15068.0,-1654.3474605620097,False,False,False,False,3898.4301446033523,False,False,False,False
2024-02-02 17:00:00+00:00,23.925,24.135,23.925,23.98,538.0,,,,,,,,,,,,,,,,,,,,,26.11198969692001,,26.11198969692001,#000000,,25.06266151512667,,35.20137365759122,-18.317284645639624,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15606.0,-1870.652151095932,False,False,False,False,3846.330452438959,False,False,False,False
2024-02-05 17:00:00+00:00,24.445,24.64,24.43,24.47,1443.0,,,,,,,,,,,,,,,,,,,,,25.94286498044966,,25.94286498044966,#000000,,25.16020415436752,,35.797419993301304,-18.317284645639624,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14163.0,-2061.231187513049,False,False,False,False,3809.0695151918435,False,False,False,False
2024-02-06 17:00:00+00:00,27.3,27.66,27.15,27.66,4290.0,,,,,,,,,,,,,,,,,,,,,26.31303839003532,,26.31303839003532,#000000,,26.409908872368426,,42.94376462219083,-13.795625089266636,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9873.0,-2182.343882280288,False,False,False,False,3816.525801778016,False,False,False,False
2024-02-07 17:00:00+00:00,26.25,26.63,26.25,26.61,1254.0,,,,,,,,,,,,,,,,,,,,,26.325041614539895,,26.325041614539895,#000000,,26.415067872607707,,45.67926398127913,-11.121462985710039,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11127.0,-2321.0207213147023,False,False,False,False,3776.7967195799074,False,False,False,False
2024-02-08 17:00:00+00:00,26.085,26.085,25.6,25.6,3047.0,,,,,,,,,,,,,,,,,,,,,26.247824959141138,,26.247824959141138,#000000,,26.269326387377355,,45.74345793664059,-10.830915190745444,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14174.0,-2504.7878419144745,False,False,False,False,3765.482041756963,False,False,False,False
2024-02-09 17:00:00+00:00,25.665,26.375,25.61,26.32,857.0,,,,,,,,,,,,,,,,,,,,,26.24239973146223,,26.24239973146223,#000000,,26.25952167866313,,47.165333393388394,-9.14338589723097,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13317.0,-2672.4190381638623,False,False,False,False,3720.3892969235217,False,False,False,False
2024-02-12 17:00:00+00:00,27.685,27.9,27.495,27.76,4858.0,,,,,,,,,,,,,,,,,,,,,26.498969023593116,,26.498969023593116,#000000,,26.602816105501148,,50.55848578409559,-5.667181518439058,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8459.0,-2762.133471680702,False,False,False,False,3738.0266721650173,False,False,False,False
2024-02-13 17:00:00+00:00,26.52,26.52,26.02,26.11,2465.0,,,,,,,,,,,,,,,,,,,,,26.476086668201198,,26.476086668201198,#000000,,26.559169258446445,,49.77999674327419,-5.667181518439058,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10924.0,-2888.6740380112337,False,False,False,False,3718.289824534552,False,False,False,False
2024-02-14 17:00:00+00:00,27.52,27.995,27.38,27.97,3457.0,,,,,,,,,,,,,,,,,,,,,26.60935081296012,,26.60935081296012,#000000,,26.714480628086914,,52.15818722705998,-3.697342735122305,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7467.0,-2959.6558358715247,False,False,False,False,3714.2388195030085,False,False,False,False
2024-02-15 17:00:00+00:00,27.91,28.16,27.91,28.16,80.0,,,,,,,,,,,,,,,,,,,,,26.612808609245512,,26.612808609245512,#000000,,26.718465448385746,,54.01545708470563,-1.6982626455802432,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7387.0,-3028.296830664214,False,False,False,False,3657.894031603737,False,False,False,False
2024-02-16 17:00:00+00:00,29.18,29.18,28.58,28.59,828.0,,,,,,,,,,,,,,,,,,,,,26.664487769342838,,26.664487769342838,#000000,,26.779392339632413,,55.90136913327975,0.3183655357616004,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6559.0,-3083.0364146849242,False,False,False,False,3614.019705532361,False,False,False,False
2024-02-19 17:00:00+00:00,28.59,28.59,28.59,28.59,0.0,,,,,,,,,,,,,,,,,,,,,26.664487769342838,,26.664487769342838,#000000,,26.779392339632413,,57.15864383232917,1.7568912337781484,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6559.0,-3136.927322984383,False,False,False,False,3557.9883922682934,False,False,False,False
2024-02-20 17:00:00+00:00,27.585,27.67,27.49,27.67,636.0,,,,,,,,,,,,,,,,,,,,,26.6814691818216,,26.6814691818216,#000000,,26.797464723244957,,55.79484324856825,1.7568912337781484,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7195.0,-3199.8431784419895,False,False,False,False,3512.6862466517305,False,False,False,False
2024-02-21 17:00:00+00:00,28.52,28.58,28.4,28.58,233.0,,,,,,,,,,,,,,,,,,,,,26.69348707158554,,26.69348707158554,#000000,,26.81127663148748,,56.60143714390988,1.7568912337781484,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6962.0,-3258.1711911793227,False,False,False,False,3461.8383978664324,False,False,False,False
2024-02-22 17:00:00+00:00,28.74,29.39,28.74,29.245,1335.0,,,,,,,,,,,,,,,,,,,,,26.781266134847662,,26.781266134847662,#000000,,26.9130543119771,,58.29116926913299,3.5288968200717363,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5627.0,-3294.8972192230544,False,False,False,False,3428.864159139821,False,False,False,False
2024-02-23 17:00:00+00:00,29.81,29.95,29.26,29.74,520.0,,,,,,,,,,,,,,,,,,,,,26.82104591111111,,26.82104591111111,#000000,,26.959156070889065,,60.245243827516035,5.600271997688708,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5107.0,-3322.9918359792864,False,False,False,False,3383.76549000587,False,False,False,False
2024-02-26 17:00:00+00:00,29.41,29.555,29.3,29.415,318.0,,,,,,,,,,,,,,,,,,,,,26.842927750453924,,26.842927750453924,#000000,,26.98423532418653,,60.5715436227669,6.154813082917293,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5425.0,-3355.5811098400727,False,False,False,False,3336.234242098802,False,False,False,False
2024-02-27 17:00:00+00:00,30.26,30.415,30.15,30.235,719.0,,,,,,,,,,,,,,,,,,,,,26.90680579702623,,26.90680579702623,#000000,,28.127680666705576,,62.27205086684479,8.008013249767117,True,False,True,False,True,2.29273559582796,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4706.0,-3376.517836819296,False,False,False,False,3295.656967027503,False,False,False,False
2024-02-28 17:00:00+00:00,28.82,28.855,28.355,28.36,625.0,,,,,,,,,,,,,,,,,,,,,26.93260452309211,,26.93260452309211,#000000,,27.875997950821084,,58.41709045703571,8.008013249767117,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5331.0,-3406.819885860857,False,False,False,False,3254.2514326549835,False,False,False,False
2024-02-29 17:00:00+00:00,28.56,28.63,28.4,28.405,821.0,,,,,,,,,,,,,,,,,,,,,26.9643440962409,,26.9643440962409,#000000,,27.774970721300537,,55.94759640777384,10.475559630252619,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4510.0,-3423.923453521929,False,False,False,False,3216.526604241728,False,False,False,False
2024-03-01 17:00:00+00:00,29.735,29.87,29.67,29.735,844.0,,,,,,,,,,,,,,,,,,,,,27.02210310170557,,27.02210310170557,#000000,,27.881106017518437,,57.06069923358612,10.475559630252619,True,False,True,False,False,1.0100483873424402,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3666.0,-3427.6765782735265,False,False,False,False,3179.74324603643,False,False,False,False
2024-03-04 17:00:00+00:00,28.105,28.225,27.74,27.9,1522.0,,,,,,,,,,,,,,,,,,,,,27.055630908246556,,27.055630908246556,#000000,,27.75463851948005,,53.696555141203596,8.4183567385424,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5188.0,-3454.9684142692854,False,False,False,False,3154.0418003614463,False,False,False,False
2024-03-05 17:00:00+00:00,26.79,26.95,26.63,26.66,1005.0,,,,,,,,,,,,,,,,,,,,,27.048468730297856,,27.048468730297856,#000000,,27.401260637647535,,49.318130675467785,4.397542217588658,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6193.0,-3497.4185163736374,False,False,False,False,3120.7233228364626,False,False,False,False
2024-03-06 17:00:00+00:00,27.82,27.86,27.465,27.605,575.0,,,,,,,,,,,,,,,,,,,,,27.056255093446243,,27.056255093446243,#000000,,27.467024917304855,,48.47373656539904,3.663281421502475,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5618.0,-3530.2957486779223,False,False,False,False,3081.254744187835,False,False,False,False
2024-03-07 17:00:00+00:00,26.93,27.28,26.93,27.28,841.0,,,,,,,,,,,,,,,,,,,,,27.058266547539272,,27.058266547539272,#000000,,27.437421871507546,,47.30362518238717,2.4730847034965038,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6459.0,-3575.70201614028,False,False,False,False,3046.5221124950003,False,False,False,False
2024-03-08 17:00:00+00:00,27.11,27.58,27.11,27.42,653.0,,,,,,,,,,,,,,,,,,,,,27.062748020459534,,27.062748020459534,#000000,,27.43425597930013,,46.863288414969844,1.8571486175803074,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5806.0,-3610.2802794559348,False,False,False,False,3009.4132425338375,False,False,False,False
2024-03-11 17:00:00+00:00,29.26,29.3,28.92,28.95,6760.0,,,,,,,,,,,,,,,,,,,,,27.321048425732517,,27.321048425732517,#000000,,28.001474845830028,,49.90903037088994,1.8571486175803074,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,954.0,-3539.5162441155326,False,False,False,False,3067.5618744325375,False,False,False,False
2024-03-12 17:00:00+00:00,31.27,31.31,31.17,31.31,600.0,,,,,,,,,,,,,,,,,,,,,27.365861546331207,,27.365861546331207,#000000,,28.093031711575694,,55.510357337823635,0.16822088878691233,True,False,True,False,True,4.719915468618407,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1554.0,-3460.547000020718,False,False,False,False,3029.3051011855214,False,False,False,False
2024-03-13 17:00:00+00:00,32.62,32.62,32.41,32.47,486.0,,,,,,,,,,,,32.5,,,,,,,,,27.41270288535546,,29.95635144267773,#000000,,29.053496997075904,,60.56113526641936,4.699868867906659,True,False,True,False,True,7.051125057046228,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2040.0,-3375.267201570784,False,False,False,False,2989.8740143454356,False,False,False,False
2024-03-14 17:00:00+00:00,30.53,30.6,30.28,30.56,16540.0,,,,,,,,,,,,30.537660049336306,,,,,,,,,28.139444340987552,,29.33855219516193,#000000,,29.33733157916048,,59.68410130812663,4.699868867906659,True,False,True,False,True,2.7197126700087324,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14500.0,-3547.7436790658103,False,False,False,False,3199.9534869912427,False,False,False,False
2024-03-15 17:00:00+00:00,30.495,30.495,30.15,30.17,332.0,,,,,,,,,,,,30.53257249299074,,,,,,,,,28.149536837703103,,29.341054665346924,#000000,,29.342646451801222,,58.33190722002704,4.699868867906659,True,False,True,False,False,1.8741794963209948,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14832.0,-3722.6933894678905,False,False,False,False,3155.489091844092,False,False,False,False
2024-03-18 17:00:00+00:00,30.72,30.75,30.72,30.75,100.0,,,,,,,,,,,,30.533760644594643,,,,,,,,,28.153224802228518,,29.34349272341158,#000000,,29.34569115694085,,58.35268994091545,4.699868867906659,True,False,True,False,False,3.061850189033276,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14732.0,-3893.3803136621864,False,False,False,False,3108.1171679395325,False,False,False,False
2024-03-19 17:00:00+00:00,30.6,30.6,30.425,30.43,354.0,,,,,,,,,,,,30.532791563739796,,,,,,,,,28.164917534291853,,29.348854549015826,#000000,,29.353575228144365,,57.64129690025804,4.699868867906659,True,False,True,False,False,2.3545446957418648,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15086.0,-4066.909301047269,False,False,False,False,3065.4176769637256,False,False,False,False
2024-03-20 17:00:00+00:00,31.07,31.77,31.07,31.71,1116.0,,,,,,,,,,,,30.59080110594533,,,,,,,,,28.217079016236468,,29.4039400610909,#000000,,29.41149299514389,,59.26259524063779,4.699868867906659,True,False,True,False,False,4.945374715582371,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13970.0,-4220.445590953513,False,False,False,False,3035.194147088319,False,False,False,False
2024-03-21 17:00:00+00:00,31.12,31.13,30.75,30.75,5693.0,,,,,,,,,,,,30.656900477911805,,,,,,,,,28.412689482025048,,29.534794979968424,#000000,,29.567512355886947,,58.09195274126475,4.699868867906659,True,False,True,False,False,2.8213268972751955,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19663.0,-4459.865039155784,False,False,False,False,3076.400439381523,False,False,False,False
