date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_837,aVWAP_peak_822,aVWAP_peak_783,aVWAP_peak_768,aVWAP_peak_748,aVWAP_peak_710,aVWAP_peak_672,aVWAP_peak_649,aVWAP_peak_635,aVWAP_peak_571,aVWAP_peak_492,aVWAP_peak_468,aVWAP_peak_453,aVWAP_peak_392,aVWAP_peak_300,aVWAP_peak_287,aVWAP_peak_255,aVWAP_peak_217,aVWAP_peak_184,aVWAP_peak_138,aVWAP_peak_79,aVWAP_peak_19,aVWAP_valley_880,aVWAP_valley_858,aVWAP_valley_827,aVWAP_valley_802,aVWAP_valley_755,aVWAP_valley_732,aVWAP_valley_703,aVWAP_valley_667,aVWAP_valley_646,aVWAP_valley_600,aVWAP_valley_547,aVWAP_valley_500,aVWAP_valley_475,aVWAP_valley_445,aVWAP_valley_402,aVWAP_valley_372,aVWAP_valley_334,aVWAP_valley_270,aVWAP_valley_240,aVWAP_valley_205,aVWAP_valley_188,aVWAP_valley_173,aVWAP_valley_159,aVWAP_valley_126,aVWAP_valley_97,aVWAP_valley_70,aVWAP_valley_54,aVWAP_valley_28,aVWAP_OB_bull_646,aVWAP_OB_bull_334,aVWAP_OB_bear_822,aVWAP_OB_bear_217,aVWAP_OB_bear_79,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 19:00:00+00:00,411.575,412.895,411.365,412.575,58190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.69366557916361,-24.179122687526156,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-237738.0,-23198.886796438797,False,False,False,False,83666.93778659702,False,False,False,False
2025-02-04 20:00:00+00:00,412.55,412.91,411.36,412.285,96858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.3204334112697,-21.415026305675315,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-334596.0,-28026.74901664905,False,False,False,False,83871.45037905288,False,False,False,False
2025-02-05 15:00:00+00:00,410.74,411.91,410.45,411.455,54296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,411.2716666666667,,44.88615650025963,-20.915422247271948,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-388892.0,-33621.55910941418,False,False,False,False,83412.91626464896,False,False,False,False
2025-02-05 16:00:00+00:00,411.46,413.52,411.27,413.23,65651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,412.03884565683177,,48.16955060119342,-16.090620586105672,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-323241.0,-38111.7829991907,False,False,False,False,83137.5377179102,False,False,False,False
2025-02-05 17:00:00+00:00,413.25,413.81,412.295,412.82,46662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,412.30103337754866,,49.37454882123859,-13.449214502024269,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-369903.0,-43255.83287517224,False,False,False,False,82572.02550522942,False,False,False,False
2025-02-05 18:00:00+00:00,412.925,413.195,411.77,412.58,53844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,412.35329312824047,,49.58589228819696,-11.826753815848036,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-423747.0,-49154.92073757266,False,False,False,False,82126.62976096229,False,False,False,False
2025-02-05 19:00:00+00:00,412.54,413.49,412.43,412.84,46068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,412.4512480817647,,50.39534745743791,-9.738623299069943,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-377679.0,-54248.31731528471,False,False,False,False,81567.58123753652,False,False,False,False
2025-02-05 20:00:00+00:00,412.86,413.32,412.0,413.265,90205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,412.55503028000953,,52.03401521342024,-7.040111266001766,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-287474.0,-57864.21937241207,False,False,False,False,81701.494706722,False,False,False,False
2025-02-06 15:00:00+00:00,417.23,417.83,416.18,417.04,46798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,413.07246086560735,,59.190543418693906,0.44202951525635825,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-240676.0,-60698.51054493281,False,False,False,False,81160.3552539046,False,False,False,False
2025-02-06 16:00:00+00:00,417.065,418.18,416.32,416.745,49685.0,,,,,,,,,,,,,,,,,,,,,,,417.0816666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0816666666666,#000000,,415.2968270433729,,63.11499216128669,4.5323659883574265,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-290361.0,-64259.16929617416,False,False,False,False,80672.36524996809,False,False,False,False
2025-02-06 17:00:00+00:00,416.765,417.23,415.9,416.73,34452.0,,,,,,,,,,,,,,,,,,,,,,,416.89262569777065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.89262569777065,#000000,,415.31209312110997,,65.68463011942006,7.294513345119924,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-324813.0,-68298.76357065208,False,False,False,False,79955.77043989107,False,False,False,False
2025-02-06 18:00:00+00:00,416.705,416.93,415.405,415.53,38266.0,,,,,,,,,,,,,,,,,,,,,,,416.599502286164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.599502286164,#000000,,415.246419194605,,63.838399586684105,7.294513345119924,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-363079.0,-72868.9997943629,False,False,False,False,79309.41740981523,False,False,False,False
2025-02-06 19:00:00+00:00,415.49,416.4,414.655,415.03,45371.0,,,,,,,,,,,,,,,,,,,,,,,416.2647553057486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.2647553057486,#000000,,415.1373511999549,,61.28421791911536,7.294513345119924,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-408450.0,-78071.80599910146,False,False,False,False,78783.24039570957,False,False,False,False
2025-02-06 20:00:00+00:00,415.04,415.98,414.135,415.74,126492.0,,,,,,,,,,,,,,,,,,,,,,,415.8436016280055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.8436016280055,#000000,,415.04234207641696,,60.97487094381796,7.294513345119924,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-281958.0,-81232.83226268127,False,False,False,False,79522.91108724895,False,False,False,False
2025-02-07 15:00:00+00:00,417.01,417.01,410.695,412.01,75727.0,,,,,,,,,,,,,,,,,,,,,,,415.3103776152522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.3103776152522,#000000,,414.7266457008381,,53.51546942014721,11.112955358224227,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-357685.0,-85518.9123826397,False,False,False,False,79464.05975256293,False,False,False,False
2025-02-07 16:00:00+00:00,412.075,412.43,410.275,410.615,61517.0,,,,,,,,,,,,,,,,,,,,,,,414.71108747962586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.71108747962586,#000000,,414.315160388157,,46.84804207312158,4.915109099725143,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-419202.0,-90692.29358600962,False,False,False,False,79185.81076415109,False,False,False,False
2025-02-07 17:00:00+00:00,410.4,411.335,409.565,410.365,49956.0,,,,,,,,,,,,,,,,,,,,,,,414.2660253025828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.2660253025828,#000000,,413.99391381213314,,42.114127499147045,0.6324351987408932,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-469158.0,-96559.97895676915,False,False,False,False,78732.63540346657,False,False,False,False
2025-02-07 18:00:00+00:00,410.365,411.295,408.94,409.1,44789.0,,,,,,,,,,,,,,,,,,,,,,,413.88408264054505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.88408264054505,#000000,,413.707960752919,,37.561475192874894,-3.516890154174007,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-513947.0,-103031.09556209056,False,False,False,False,78206.37749023453,False,False,False,False
2025-02-07 19:00:00+00:00,409.01,409.315,408.065,408.72,73335.0,,,,,,,,,,,,,,,,,,,,,,,413.2500248669925,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.7,,,,,,410.9750124334962,#000000,,411.70954027583485,,34.13204919951312,-6.702109684169002,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-587282.0,-110538.86152236823,False,False,False,False,78130.85225782779,False,False,False,False
2025-02-07 20:00:00+00:00,408.705,410.365,408.345,409.925,110322.0,,,,,,,,,,,,,,,,,,,,,,,412.6742552598069,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.20758800372437,,,,,,410.9409216317656,#000000,,411.56680450853827,,34.97667559935225,-6.702109684169002,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-476960.0,-116219.80940574237,False,False,False,False,78629.93981972193,False,False,False,False
2025-02-10 15:00:00+00:00,412.355,414.97,412.33,414.935,51163.0,,,,,,,,,,,,,,,,,,,,,,,412.7686439159522,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.2688346747864,,,,,,411.5187392953693,#000000,,411.97046419581966,,43.490149555226864,-15.958999123043256,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-425797.0,-121019.45577154482,False,False,False,False,78204.09579150919,False,False,False,False
2025-02-10 16:00:00+00:00,414.965,415.465,413.93,414.285,38319.0,,,,,,,,,,,,,,,,,,,,,,,412.85451267877085,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.8708474378735,,,,,,411.8626800583222,#000000,,412.21766148301054,,48.11476075697972,-11.680762409577312,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-464116.0,-126338.78203865264,False,False,False,False,77585.72221334625,False,False,False,False
2025-02-10 17:00:00+00:00,414.17,414.17,411.89,412.65,61017.0,,,,,,,,,,,,,,,,,,,,,,,412.8579748496164,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.2419800582163,,,,,,412.04997745391637,#000000,,412.3421355273012,,48.74082902871218,-10.947159710859452,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-525133.0,-132521.63813107662,False,False,False,False,77328.84279918583,False,False,False,False
2025-02-10 18:00:00+00:00,412.65,413.09,412.24,412.49,26069.0,,,,,,,,,,,,,,,,,,,,,,,412.85058454975484,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.3407405973119,,,,,,412.09566257353333,#000000,,412.3704381523924,,48.925757673399666,-10.324382347787186,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-551202.0,-139012.8065321452,False,False,False,False,76534.11655423722,False,False,False,False
2025-02-10 19:00:00+00:00,412.49,412.49,411.49,411.745,51841.0,,,,,,,,,,,,,,,,,,,,,,,412.7985264104715,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.41214802968454,,,,,,412.105337220078,#000000,,412.36385977080926,,47.930145111696866,-10.324382347787186,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-603043.0,-146207.07309753826,False,False,False,False,76151.27753789246,False,False,False,False
2025-02-10 20:00:00+00:00,411.77,412.31,410.945,412.19,127164.0,,,,,,,,,,,,,,,,,,,,,,,412.68114404238446,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.5071506592734,,,,,,412.09414735082896,#000000,,412.3256433576924,,48.0548865811901,-9.956653946989078,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-475879.0,-151318.2657626927,False,False,False,False,76942.1724597856,False,False,False,False
2025-02-11 15:00:00+00:00,411.06,412.49,410.775,411.615,39589.0,,,,,,,,,,,,,,,,,,,,,,,412.64336765381023,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.5153250958705,,,,,,412.0793463748404,#000000,,412.30561181745855,,47.17516297683794,-9.956653946989078,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-515468.0,-156963.99807644938,False,False,False,False,76363.0535069207,False,False,False,False
2025-02-11 16:00:00+00:00,411.715,411.79,410.32,410.38,22927.0,,,,,,,,,,,,,,,,,,,,,,,412.6065103458833,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.4892136660097,,,,,,412.0478620059465,#000000,,412.27500077641884,,44.67737239242321,-9.956653946989078,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-538395.0,-162877.65702100054,False,False,False,False,75534.58756107696,False,False,False,False
2025-02-11 17:00:00+00:00,410.35,410.575,409.565,410.075,31624.0,,,,,,,,,,,,,,,,,,,,,,,412.53738291545403,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.41843591160506,,,,,,411.9779094135296,#000000,,412.2104437059136,,42.563920439436075,-9.956653946989078,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-570019.0,-169189.92590439587,False,False,False,False,74853.80325780444,False,False,False,False
2025-02-11 18:00:00+00:00,410.06,410.71,409.56,410.25,26875.0,,,,,,,,,,,,,,,,,,,,,,,412.4838356482652,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.3677545254665,,,,,,411.92579508686583,#000000,,412.16160332787376,,41.59495429317741,-9.956653946989078,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-543144.0,-174987.66348727344,False,False,False,False,74109.94584295475,False,False,False,False
2025-02-11 19:00:00+00:00,410.29,411.22,410.105,410.915,32125.0,,,,,,,,,,,,,,,,,,,,,,,412.4380409587308,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.33893691715895,,,,,,411.8884889379449,#000000,,412.12427881081686,,42.63538818081239,-9.956653946989078,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-511019.0,-180197.45165026144,False,False,False,False,73459.01645004073,False,False,False,False
2025-02-11 20:00:00+00:00,410.93,411.88,410.93,411.41,46825.0,,,,,,,,,,,,,,,,,,,,,,,412.3998773795883,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.3432273216134,,,,,,411.87155235060084,#000000,,412.1018663669849,,44.537942033036444,-9.956653946989078,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-464194.0,-184600.49891149768,False,False,False,False,73046.08596244319,False,False,False,False
2025-02-12 15:00:00+00:00,408.265,409.935,407.0,408.25,84844.0,,,,,,,,,,,,,,,,,,,,,,,412.1482360211925,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.03967445715557,,,,,,411.593955239174,#000000,,411.8495983596262,,40.645529978253876,-9.956653946989078,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-549038.0,-190250.6927268233,False,False,False,False,73228.9993583743,False,False,False,False
2025-02-12 16:00:00+00:00,408.195,409.38,407.21,409.38,61575.0,,,,,,,,,,,,,,,,,,,,,,,411.9959602909335,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.87398861129117,,,,,,411.43497445111234,#000000,,411.70173093939616,,40.604878294618686,-9.956653946989078,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-487463.0,-194858.63547524464,False,False,False,False,73048.31719777935,False,False,False,False
2025-02-12 17:00:00+00:00,409.34,410.72,408.75,410.605,70726.0,,,,,,,,,,,,,,,,,,,,,,,411.9019372181884,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.81120176924526,,,,,,411.35656949371685,#000000,,411.62183427135693,,43.00020133913972,-9.956653946989078,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-416737.0,-198298.61011903928,False,False,False,False,73012.31227998433,False,False,False,False
2025-02-12 18:00:00+00:00,410.57,410.73,409.75,410.035,114078.0,,,,,,,,,,,,,,,,,,,,,,,411.77831403173974,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.7430443901354,,,,,,411.2606792109376,#000000,,411.52025213011393,,43.6394142406903,-9.956653946989078,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-530815.0,-203453.90298541074,False,False,False,False,73648.98960897682,False,False,False,False
2025-02-12 19:00:00+00:00,410.03,410.43,409.32,409.64,62140.0,,,,,,,,,,,,,,,,,,,,,,,411.70408048807593,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.6911195335397,,,,,,411.19760001080783,#000000,,411.4556741845099,,43.39525050998183,-9.956653946989078,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-592955.0,-209492.67968331135,False,False,False,False,73470.55566155081,False,False,False,False
2025-02-12 20:00:00+00:00,409.645,409.73,408.05,408.9,89956.0,,,,,,,,,,,,,,,,,,,,,,,411.5594967431376,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.558833395773,,,,,,411.0591650694553,#000000,,411.3204953024518,,41.99933995231757,-9.956653946989078,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-682911.0,-216832.49860294993,False,False,False,False,73726.14394586785,False,False,False,False
2025-02-13 15:00:00+00:00,407.7,410.4,406.36,409.65,102253.0,,,,,,,,,,,,,,,,,,,,,,,411.4072424873034,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.42333398502024,,,,,,410.9152882361618,#000000,,411.17862123387414,,42.88254028085893,-9.956653946989078,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-580658.0,-222473.20405096622,False,False,False,False,74168.4207839164,False,False,False,False
2025-02-13 16:00:00+00:00,409.74,409.89,407.8,407.915,34624.0,,,,,,,,,,,,,,,,,,,,,,,411.35450272391176,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.3752376860913,,,,,,410.8648702050015,#000000,,411.129025541431,,40.65944284620832,-9.956653946989078,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-615282.0,-228563.26290288923,False,False,False,False,73555.32898881691,False,False,False,False
2025-02-13 17:00:00+00:00,407.89,408.505,407.58,408.135,24722.0,,,,,,,,,,,,,,,,,,,,,,,411.3120412349872,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.33412277754786,,,,,,410.82308200626755,#000000,,411.0884027182522,,39.735391207498836,-6.396992487689701,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-590560.0,-234175.61541602272,False,False,False,False,72798.22311302129,False,False,False,False
2025-02-13 18:00:00+00:00,408.02,408.815,407.47,408.645,26804.0,,,,,,,,,,,,,,,,,,,,,,,411.2705029961201,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.29566935546177,,,,,,410.7830861757909,#000000,,411.0491078845767,,40.445659999468766,-6.396992487689701,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-563756.0,-239285.38882042546,False,False,False,False,72085.13438258685,False,False,False,False
