date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_846,aVWAP_peak_823,aVWAP_peak_797,aVWAP_peak_746,aVWAP_peak_660,aVWAP_peak_539,aVWAP_peak_486,aVWAP_peak_449,aVWAP_peak_432,aVWAP_peak_386,aVWAP_peak_360,aVWAP_peak_342,aVWAP_peak_306,aVWAP_peak_287,aVWAP_peak_255,aVWAP_peak_217,aVWAP_peak_100,aVWAP_peak_68,aVWAP_peak_54,aVWAP_peak_30,aVWAP_valley_880,aVWAP_valley_858,aVWAP_valley_833,aVWAP_valley_800,aVWAP_valley_779,aVWAP_valley_742,aVWAP_valley_714,aVWAP_valley_699,aVWAP_valley_665,aVWAP_valley_602,aVWAP_valley_569,aVWAP_valley_510,aVWAP_valley_467,aVWAP_valley_396,aVWAP_valley_372,aVWAP_valley_331,aVWAP_valley_281,aVWAP_valley_173,aVWAP_valley_126,aVWAP_valley_96,aVWAP_valley_42,aVWAP_OB_bull_833,aVWAP_OB_bull_742,aVWAP_OB_bear_217,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-03 15:00:00+00:00,18.11,18.43,17.985,18.395,2866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2866.0,False,False,False,False
2025-02-03 16:00:00+00:00,18.39,18.53,18.34,18.47,2597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2597.0,40.263565891472865,False,False,False,False,2861.829457364341,False,False,False,False
2025-02-03 17:00:00+00:00,18.47,18.605,18.425,18.595,3445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6042.0,133.3137431644733,False,False,False,False,2870.8708611261345,False,False,False,False
2025-02-03 18:00:00+00:00,18.595,18.61,18.465,18.6,3649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9691.0,281.4949254409931,False,False,False,False,2882.9348787830936,False,False,False,False
2025-02-03 19:00:00+00:00,18.6,18.65,18.56,18.645,5587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15278.0,513.9988800853188,False,False,False,False,2924.858369034518,False,False,False,False
2025-02-03 20:00:00+00:00,18.645,18.785,18.6,18.78,13265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28543.0,948.5570369832208,False,False,False,False,3085.17064238282,False,False,False,False
2025-02-04 15:00:00+00:00,18.8,18.81,18.59,18.71,3932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,93.30893526012066,43.9780417341086,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24611.0,1315.4166178051864,False,False,False,False,3098.299779710218,False,False,False,False
2025-02-04 16:00:00+00:00,18.695,18.765,18.615,18.62,5605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.85336559003773,34.96949291542671,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19006.0,1589.6892283818502,False,False,False,False,3137.163349017036,False,False,False,False
2025-02-04 17:00:00+00:00,18.62,18.655,18.515,18.655,4393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.0199070882072,30.56082851566036,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23399.0,1927.8180775542246,False,False,False,False,3156.6336846911904,False,False,False,False
2025-02-04 18:00:00+00:00,18.655,18.705,18.605,18.67,3091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.60929687320603,28.261510690382252,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26490.0,2308.6270996076473,False,False,False,False,3155.61610818435,False,False,False,False
2025-02-04 19:00:00+00:00,18.67,18.72,18.655,18.66,3306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.6647998905291,26.13660198270871,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23184.0,2632.2762918617923,False,False,False,False,3157.9476413907946,False,False,False,False
2025-02-04 20:00:00+00:00,18.68,18.88,18.655,18.85,7346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.30127983083204,26.13660198270871,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30530.0,3064.799140049982,False,False,False,False,3222.8786857103173,False,False,False,False
2025-02-05 15:00:00+00:00,18.78,18.875,18.7,18.8,5967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.33709169293591,26.13660198270871,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24563.0,3398.104579739129,False,False,False,False,3265.4232022109322,False,False,False,False
2025-02-05 16:00:00+00:00,18.795,18.91,18.78,18.875,8173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.16599106337245,26.13660198270871,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32736.0,3852.955671526119,False,False,False,False,3341.5096641921577,False,False,False,False
2025-02-05 17:00:00+00:00,18.875,18.91,18.8,18.885,5106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.90229612029003,26.13660198270871,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37842.0,4379.917599099357,False,False,False,False,3368.866103507008,False,False,False,False
2025-02-05 18:00:00+00:00,18.885,19.05,18.82,18.985,5405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.01516748454407,26.13660198270871,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43247.0,4982.508023919522,False,False,False,False,3400.4340708944965,False,False,False,False
2025-02-05 19:00:00+00:00,18.985,19.12,18.92,19.1,5743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,78.76472803784225,22.937803716598893,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48990.0,5664.794721223096,False,False,False,False,3436.7529225085354,False,False,False,False
2025-02-05 20:00:00+00:00,19.1,19.21,19.06,19.18,9366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,81.3186901259315,25.5071989455425,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58356.0,6481.712632521962,False,False,False,False,3528.679233787473,False,False,False,False
2025-02-06 15:00:00+00:00,19.105,19.28,19.0,19.19,5573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.156666666666666,,83.1071195346354,27.359122270738354,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,63929.0,7372.368250622397,False,False,False,False,3560.374129387667,False,False,False,False
2025-02-06 16:00:00+00:00,19.19,19.24,19.12,19.125,3226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.158499829526082,,80.78094913590299,27.359122270738354,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,60703.0,8199.199750612746,False,False,False,False,3555.1900343584007,False,False,False,False
2025-02-06 17:00:00+00:00,19.125,19.22,19.105,19.185,3368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.161683241555025,,80.12341040741475,27.359122270738354,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64071.0,9065.429211843555,False,False,False,False,3552.2878632830766,False,False,False,False
2025-02-06 18:00:00+00:00,19.175,19.18,19.045,19.045,4245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.143142213014865,,73.70600086970502,29.530310770589892,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59826.0,9852.414805458382,False,False,False,False,3563.027586332951,False,False,False,False
2025-02-06 19:00:00+00:00,19.045,19.14,19.005,19.085,6829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.123609425870946,,70.3168825740742,26.43988773970267,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66655.0,10733.07504103267,False,False,False,False,3613.6628175525952,False,False,False,False
2025-02-06 20:00:00+00:00,19.085,19.105,18.99,19.005,13095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.091075150447672,,65.24086121410198,21.817713278538434,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53560.0,11397.058373729837,False,False,False,False,3760.6602932494543,False,False,False,False
2025-02-07 15:00:00+00:00,19.235,19.235,18.98,19.075,2835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.091479836273432,,63.58975661125507,20.359107068635865,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56395.0,12094.700879563483,False,False,False,False,3746.3089708734938,False,False,False,False
2025-02-07 16:00:00+00:00,19.075,19.11,18.86,18.875,3750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.078973152225405,,57.039521170668664,14.316320125297253,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52645.0,12723.387687632267,False,False,False,False,3746.366196131269,False,False,False,False
2025-02-07 17:00:00+00:00,18.875,19.06,18.85,19.025,3761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.02459914956514,,56.15222694926095,13.551450406083752,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56406.0,13400.63749092479,False,False,False,False,3746.5930768114044,False,False,False,False
2025-02-07 18:00:00+00:00,19.015,19.07,18.88,18.88,2748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.013665935830396,,52.508398871649746,10.054387879365052,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53658.0,14024.78264610425,False,False,False,False,3731.1110136050256,False,False,False,False
2025-02-07 19:00:00+00:00,18.88,19.07,18.87,19.045,4136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.017119212920072,,53.317426417662844,10.054387879365052,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57794.0,14703.375163218912,False,False,False,False,3737.388362231304,False,False,False,False
2025-02-07 20:00:00+00:00,19.045,19.08,18.97,19.045,7702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.027166638431382,,53.85677811500491,10.054387879365052,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57794.0,15371.446866114744,False,False,False,False,3798.8552093284934,False,False,False,False
2025-02-10 15:00:00+00:00,19.08,19.36,19.08,19.34,5852.0,,,,,,,,,,,,,,,,,,,,,19.26,,,,,,,,,,,,,,,,,,,,,,,,,19.26,#000000,,19.131752674810656,,58.51808067599911,10.054387879365052,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,63646.0,16119.889550361027,False,False,False,False,3830.686911509447,False,False,False,False
2025-02-10 16:00:00+00:00,19.34,19.355,19.155,19.19,6386.0,,,,,,,,,,,,,,,,,,,,,19.246084872255814,,,,,,,,,,,,,,,,,,,,,,,,,19.246084872255814,#000000,,19.143662382075245,,58.44261170991257,10.054387879365052,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,57260.0,16757.72072012287,False,False,False,False,3870.3041686953466,False,False,False,False
