date,Open,High,Low,Close,Volume,aVWAP_peak_410,aVWAP_peak_361,aVWAP_peak_299,aVWAP_peak_247,aVWAP_peak_205,aVWAP_peak_164,aVWAP_peak_109,aVWAP_peak_71,aVWAP_valley_414,aVWAP_valley_376,aVWAP_valley_352,aVWAP_valley_282,aVWAP_valley_224,aVWAP_valley_194,aVWAP_valley_172,aVWAP_valley_146,aVWAP_valley_90,aVWAP_valley_19,aVWAP_OB_bull_352,aVWAP_OB_bear_299,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-14 17:00:00+00:00,151.07,152.23,149.74,150.9,2921.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2921.0,False,False,False,False
2023-12-15 17:00:00+00:00,149.92,150.55,147.5,150.55,1052.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1052.0,-16.310077519379846,False,False,False,False,2892.0232558139533,False,False,False,False
2023-12-18 17:00:00+00:00,147.53,147.94,147.025,147.445,1883.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2935.0,-61.56108406946698,False,False,False,False,2876.3794844059853,False,False,False,False
2023-12-19 17:00:00+00:00,150.05,150.93,149.96,150.535,852.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.81209068010073,-34.86911838790934,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2083.0,-92.9012223009481,False,False,False,False,2844.9937559655827,False,False,False,False
2023-12-20 17:00:00+00:00,151.475,152.24,148.945,150.25,1901.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.184066762994245,-26.543065354111224,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3984.0,-153.22833513349156,False,False,False,False,2830.3581938575894,False,False,False,False
2023-12-21 17:00:00+00:00,152.38,154.66,152.26,154.66,2254.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.15273035708435,-14.23157358616696,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1730.0,-177.67440745700333,False,False,False,False,2821.4224079063088,False,False,False,False
2023-12-22 17:00:00+00:00,156.62,157.81,155.7,157.13,2026.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.23653587411936,-4.801366431838744,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,296.0,-170.33061819410403,False,False,False,False,2809.090277551172,False,False,False,False
2023-12-25 17:00:00+00:00,157.13,157.13,157.13,157.13,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.292406218809376,1.1121300184882443,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,296.0,-163.10068612907915,False,False,False,False,2765.538490302317,False,False,False,False
2023-12-26 17:00:00+00:00,158.01,159.51,158.01,159.51,2009.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.21957029520104,6.422669442861249,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2305.0,-124.83555921234924,False,False,False,False,2753.809211382901,False,False,False,False
2023-12-27 17:00:00+00:00,160.7,160.94,160.15,160.55,632.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.37979936856297,10.544111865688642,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2937.0,-77.36524046487096,False,False,False,False,2720.9129445397552,False,False,False,False
2023-12-28 17:00:00+00:00,160.275,161.97,160.09,160.63,1081.0,,,,,,,,,,,,,,,,,,,,,,#000000,,160.89666666666668,,77.86200878959063,13.566704388386405,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4018.0,-13.871205728981487,False,False,False,False,2695.4879376476656,False,False,False,False
2023-12-29 17:00:00+00:00,160.2,160.4,158.52,158.52,783.0,,,,,,,,,,,,,,,,,,,,,,#000000,,160.16155400572245,,74.62487602753994,13.566704388386405,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3235.0,36.49889048387094,False,False,False,False,2665.836961870182,False,False,False,False
2024-01-01 17:00:00+00:00,158.52,158.52,158.52,158.52,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,160.16155400572245,,72.46678751950614,13.566704388386405,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3235.0,86.0880549724931,False,False,False,False,2624.5061562597916,False,False,False,False
2024-01-02 17:00:00+00:00,156.29,156.83,153.435,153.95,2770.0,,,,,,,,,,,,,,,,,,,,,,#000000,,156.91979283556324,,63.07311025201254,27.254792240495334,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,465.0,91.96265877136916,False,False,False,False,2626.7618747673914,False,False,False,False
2024-01-03 17:00:00+00:00,150.82,150.84,146.53,146.78,1923.0,,,,,,,,,,,,,,,,,,,,,,#000000,,154.31850998932438,,51.17184949805151,16.084352809355877,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1458.0,67.93222995320839,False,False,False,False,2615.8508379492923,False,False,False,False
2024-01-04 17:00:00+00:00,147.395,147.525,145.87,145.87,918.0,,,,,,,,,,,,,,,,,,,,,,#000000,,153.34870367892978,,42.76583109386511,8.390161759741765,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2376.0,30.0418077833912,False,False,False,False,2589.527569143877,False,False,False,False
2024-01-05 17:00:00+00:00,143.445,143.445,141.21,141.73,2860.0,,,,,,,,,,,,,,,,,,,,,,#000000,,150.24369553297853,,35.35107593777571,1.5474783995524959,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5236.0,-51.60225125201022,False,False,False,False,2593.720940164902,False,False,False,False
2024-01-08 17:00:00+00:00,143.55,144.98,142.72,144.91,1153.0,,,,,,,,,,,,,,,,,,,,,,#000000,,149.63745096332406,,34.46564367215721,0.4688592114008685,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4083.0,-114.10454193027363,False,False,False,False,2571.3841814026555,False,False,False,False
2024-01-09 17:00:00+00:00,141.4,142.69,141.13,142.34,657.0,,,,,,,,,,,,,,,,,,,,,,#000000,,149.22717798819815,,32.54321440649797,-2.025095379683407,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4740.0,-185.82385135771125,False,False,False,False,2541.703806497188,False,False,False,False
2024-01-10 17:00:00+00:00,140.51,142.32,140.51,142.32,782.0,,,,,,,,,,,,,,,,,,141.71666666666667,,,141.71666666666667,#000000,,145.24475361646165,,31.251368709342323,-4.170800323948249,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5522.0,-268.55526451495604,False,False,False,False,2514.421576939092,False,False,False,False
2024-01-11 17:00:00+00:00,141.1,143.645,140.8,143.58,2492.0,,,,,,,,,,,,,,,,,,142.44610059051112,,,142.44610059051112,#000000,,145.116707795742,,32.064767057662195,-4.4056452976146545,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3030.0,-311.3683611891428,False,False,False,False,2514.073955591199,False,False,False,False
2024-01-12 17:00:00+00:00,146.21,147.995,146.2,146.83,1578.0,,,,,,,,,,,,,,,,,,143.92986053860955,,,143.92986053860955,#000000,,145.82242747469397,,36.3576789232389,-4.4056452976146545,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1452.0,-329.05257264357465,False,False,False,False,2499.561181085909,False,False,False,False
2024-01-15 17:00:00+00:00,146.83,146.83,146.83,146.83,0.0,,,,,,,,,,,,,,,,,,143.92986053860955,,,143.92986053860955,#000000,,145.82242747469397,,39.2196201669567,-4.4056452976146545,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1452.0,-346.46261027700757,False,False,False,False,2460.808294557445,False,False,False,False
2024-01-16 17:00:00+00:00,147.975,148.82,146.705,147.7,3581.0,,,,,,,,,,,,,,,,,,145.548510810704,,,145.548510810704,#000000,,146.63407337438042,,42.12530444286832,-4.4056452976146545,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2129.0,-308.08334500139506,False,False,False,False,2478.1756078201206,False,False,False,False
2024-01-17 17:00:00+00:00,147.45,147.47,144.75,145.05,2831.0,,,,,,,,,,,,,,,,,,145.6008269708807,,,145.6008269708807,#000000,,146.5415342438381,,41.55310868574139,-4.4056452976146545,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-702.0,-314.19057996261375,False,False,False,False,2483.6457534353126,False,False,False,False
2024-01-18 17:00:00+00:00,145.85,148.38,144.905,148.27,2488.0,,,,,,,,,,,,,,,,,,145.88743419139035,,,145.88743419139035,#000000,,146.67055942620965,,44.68219197936681,-4.4056452976146545,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1786.0,-281.6294856996275,False,False,False,False,2483.71326113399,False,False,False,False
2024-01-19 17:00:00+00:00,146.81,150.44,146.81,150.44,4033.0,,,,,,,,,,,,,,,,,,146.64540820916503,,,146.64540820916503,#000000,,147.1692236780317,,48.70050019154287,-10.820821208780757,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5819.0,-187.04608282056347,False,False,False,False,2507.733210573773,False,False,False,False
2024-01-22 17:00:00+00:00,152.81,152.99,151.54,151.93,1151.0,,,,,,,,,,,,,,,,,,146.98020023588228,,,146.98020023588228,#000000,,147.41920710184343,,52.58552106114304,-6.687999573462264,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6970.0,-76.08412804815164,False,False,False,False,2486.698587154024,False,False,False,False
2024-01-23 17:00:00+00:00,152.105,153.73,150.98,151.87,934.0,,,,,,,,,,,,,,,,,,147.22524635128335,,,147.22524635128335,#000000,,149.13442188838224,,55.099593717424845,-3.8958008673646987,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6036.0,18.67686618515303,False,False,False,False,2462.6257408415586,False,False,False,False
2024-01-24 17:00:00+00:00,149.325,149.63,146.31,146.8,2469.0,,,,,,,,,,,,,,,,,,147.26445521285643,,,147.26445521285643,#000000,,148.02211963025627,,51.48292276641912,-3.8958008673646987,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3567.0,73.6896279497243,False,False,False,False,2462.7245665649452,False,False,False,False
2024-01-25 17:00:00+00:00,147.58,147.58,146.39,146.71,3276.0,,,,,,,,,,,,,,,,,,147.2169910208862,,,147.2169910208862,#000000,,147.65628714639365,,48.994431079737325,-3.8958008673646987,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,291.0,77.05878100476733,False,False,False,False,2475.3334880135503,False,False,False,False
2024-01-26 17:00:00+00:00,146.52,146.885,145.95,146.79,451.0,,,,,,,,,,,,,,,,,,147.20530640169824,,,147.20530640169824,#000000,,147.61879775623444,,47.43282050912132,-3.8958008673646987,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,742.0,87.36794719073993,False,False,False,False,2443.9484726955106,False,False,False,False
2024-01-29 17:00:00+00:00,148.6,150.4,148.22,150.4,1973.0,,,,,,,,,,,,,,,,,,147.3789722648216,,,147.3789722648216,#000000,,147.84167721807262,,50.27968362108603,-3.8958008673646987,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2715.0,128.10642862964318,False,False,False,False,2436.6469459870527,False,False,False,False
2024-01-30 17:00:00+00:00,151.37,152.42,151.13,152.25,670.0,,,,,,,,,,,,,,,,,,147.48526025520454,,,147.48526025520454,#000000,,147.984070185928,,53.758706728217064,-3.8958008673646987,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3385.0,178.60090260437738,False,False,False,False,2409.2570708554704,False,False,False,False
2024-01-31 17:00:00+00:00,151.53,152.67,147.97,148.06,2345.0,,,,,,,,,,,,,,,,,,147.6424347910092,,,147.6424347910092,#000000,,148.13589019598533,,51.71885320781048,-3.8958008673646987,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1040.0,191.95592737020098,False,False,False,False,2408.2608371987963,False,False,False,False
2024-02-01 17:00:00+00:00,149.14,151.5,149.14,150.805,6015.0,,,,,,,,,,,,,,,,,,148.10314265289054,,,148.10314265289054,#000000,,148.5864957939268,,52.75005286963832,-3.8958008673646987,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7055.0,298.35971144198083,False,False,False,False,2464.179273831373,False,False,False,False
2024-02-02 17:00:00+00:00,149.985,152.48,148.4,149.43,2199.0,,,,,,,,,,,,,,,,,,148.21515292350006,,,148.21515292350006,#000000,,148.6782280746435,,52.12807644148593,-3.8958008673646987,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4856.0,369.0208011870664,False,False,False,False,2460.0679672603437,False,False,False,False
2024-02-05 17:00:00+00:00,149.92,150.68,148.99,149.19,5230.0,,,,,,,,,,,,,,,,,,148.38026933794777,,,148.38026933794777,#000000,,148.78651648093114,,51.47803905669467,-3.8958008673646987,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-374.0,357.5010988430809,False,False,False,False,2503.0126499384783,False,False,False,False
2024-02-06 17:00:00+00:00,150.275,151.3,149.31,150.5,1977.0,,,,,,,,,,,,,,,,,,148.4649104895105,,,148.4649104895105,#000000,,148.85785204243862,,52.34879630263753,-3.578938761483336,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1603.0,376.81115932613386,False,False,False,False,2494.857415055711,False,False,False,False
2024-02-07 17:00:00+00:00,151.66,152.81,151.11,151.43,1726.0,,,,,,,,,,,,,,,,,,148.58373785467796,,,148.58373785467796,#000000,,148.97276110166862,,53.83242183869848,-1.6950805220993388,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3329.0,422.58152894898444,False,False,False,False,2482.937145054847,False,False,False,False
2024-02-08 17:00:00+00:00,153.415,155.57,153.415,154.74,3361.0,,,,,,,,,,,,,,,,,,148.97427026363084,,,148.97427026363084,#000000,,149.3761249956182,,57.573850334073846,2.1494541482971528,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6690.0,519.7508075699304,False,False,False,False,2496.550522650896,False,False,False,False
2024-02-09 17:00:00+00:00,153.81,156.39,153.57,155.87,3499.0,,,,,,,,,,,,,,,,,,149.37477306986796,,,149.37477306986796,#000000,,149.78427795911804,,60.86469510029921,5.394178237344562,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10189.0,669.6616477626446,False,False,False,False,2512.0923750128973,False,False,False,False
2024-02-12 17:00:00+00:00,158.55,161.2,158.44,161.115,2917.0,,,,,,,,,,,,,,,,,,149.92201337863787,,,149.92201337863787,#000000,,150.35750816643838,,65.91394437984152,10.127806030056945,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13106.0,862.473095084154,False,False,False,False,2518.3700126095964,False,False,False,False
2024-02-13 17:00:00+00:00,155.01,155.01,152.55,154.93,1473.0,,,,,,,,,,,,,,,,,,150.0270993198881,,,150.0270993198881,#000000,,150.4565575202204,,62.72389323508601,10.127806030056945,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11633.0,1029.4580083386631,False,False,False,False,2502.162725592393,False,False,False,False
2024-02-14 17:00:00+00:00,158.15,161.48,157.985,161.48,2397.0,,,,,,,,,,,,,,,,,,150.4258203445005,,,150.4258203445005,#000000,,150.86706196236352,,64.02619969720907,10.127806030056945,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14030.0,1231.016798907056,False,False,False,False,2500.5322957382477,False,False,False,False
2024-02-15 17:00:00+00:00,162.29,166.32,162.29,165.94,1912.0,,,,,,,,,,,,,,,,,,150.85836475324132,,,150.85836475324132,#000000,,151.3174798118374,,66.59517635787093,10.389579618911846,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15942.0,1459.0940578387294,False,False,False,False,2491.407764021376,False,False,False,False
2024-02-16 17:00:00+00:00,166.02,166.48,163.46,163.46,2062.0,,,,,,,,,,,,,,,,,,151.2846708294086,,,151.2846708294086,#000000,,151.75732504146762,,66.220371619581,10.389579618911846,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13880.0,1651.6662429885164,False,False,False,False,2484.750279307866,False,False,False,False
2024-02-19 17:00:00+00:00,163.46,163.46,163.46,163.46,0.0,,,,,,,,,,,,,,,,,,151.2846708294086,,,151.2846708294086,#000000,,151.75732504146762,,65.97050179405439,10.389579618911846,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13880.0,1841.2528128646634,False,False,False,False,2446.227019163558,False,False,False,False
2024-02-20 17:00:00+00:00,162.565,162.565,160.12,161.0,3789.0,,,,,,,,,,,,,,,,,,151.82591484583375,,,151.82591484583375,#000000,,152.30080726323004,,63.648326425815625,10.389579618911846,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10091.0,1969.1558700295523,False,False,False,False,2467.04520491296,False,False,False,False
2024-02-21 17:00:00+00:00,160.95,162.04,160.305,161.23,1146.0,,,,,,,,,,,,,,,,,,151.9776051603846,,,151.9776051603846,#000000,,152.45199763404995,,62.240723036653804,10.389579618911846,True,False,True,False,False,9.499880506367074,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11237.0,2112.843375920567,False,False,False,False,2446.5638839065573,False,False,False,False
