date,Close,High,Low,Open,Volume,aVWAP_peak_180,aVWAP_peak_176,aVWAP_peak_160,aVWAP_peak_152,aVWAP_peak_147,aVWAP_peak_134,aVWAP_peak_115,aVWAP_peak_109,aVWAP_peak_103,aVWAP_peak_89,aVWAP_peak_82,aVWAP_peak_70,aVWAP_peak_57,aVWAP_peak_48,aVWAP_peak_40,aVWAP_peak_32,aVWAP_peak_13,aVWAP_valley_182,aVWAP_valley_171,aVWAP_valley_167,aVWAP_valley_162,aVWAP_valley_126,aVWAP_valley_95,aVWAP_valley_86,aVWAP_valley_75,aVWAP_valley_64,aVWAP_valley_51,aVWAP_valley_38,aVWAP_valley_24,aVWAP_valley_19,aVWAP_valley_11,aVWAP_OB_bull_171,aVWAP_OB_bull_126,aVWAP_OB_bull_95,aVWAP_OB_bull_64,aVWAP_OB_bull_38,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,131.1904744171,138.1585921183,128.1027761941,138.1585921183,529770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.979986826096855,-41.21465642705807,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2727484,-934019.3202791971,False,False,False,False,333370.43666877586,False,False,False,False
2022-03-18 00:00:00+00:00,139.6755278538,140.5465425665,127.7749223416,131.2394078279,502131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.9989975873,,,,,,135.9989975873,#000000,,135.9989975873,,14.341861347695456,-37.30744677666827,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2225353,-1029673.6669251824,False,False,False,False,345871.2191377554,False,False,False,False
2022-03-25 00:00:00+00:00,139.0785402418,142.0341182555,135.6042680733,139.8810481793,340824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.1742136310257,,,,,,137.1742136310257,#000000,,137.1742136310257,,17.38144590005511,-34.75642185709185,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2566177,-1143488.7286344282,False,False,False,False,345497.35105347726,False,False,False,False
2022-04-01 00:00:00+00:00,141.2422612838,145.1462831839,137.8160582425,138.4521925832,226179,,,,,,,,,,,,,,,,,141.40153423673334,,,,,,,,,,,,,,138.06851794393535,,,,,,139.73502609033434,#000000,,139.73502609033434,,20.395505686178844,-32.247842750665995,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2339998,-1232119.045031878,False,False,False,False,336658.9546791456,False,False,False,False
2022-04-08 00:00:00+00:00,136.9889209149,143.6237398775,136.9105183274,141.8106800428,377472,,,,,,,,,,,,,,,,,140.00886953173244,,,,,,,,,,,,,,138.35708088660016,,,,,,139.1829752091663,#000000,,139.1829752091663,,21.937984351720882,-31.135424713213776,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2717470,-1342145.0416961834,False,False,False,False,339682.1432214311,False,False,False,False
2022-04-15 00:00:00+00:00,133.2255967175,138.9195846307,132.941387338,135.4698707831,194946,,,,,,,,,,,,,,,,,138.79319545160635,,,,,,,,,,,,,,137.96183048688545,,,,,,138.3775129692459,#000000,,138.3775129692459,,22.54147648995889,-30.846179203027322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2912416,-1458461.4089779474,False,False,False,False,328960.947427251,False,False,False,False
2022-04-22 00:00:00+00:00,128.6880469691,136.9399192977,127.8256185071,133.1569944535,247756,,,,,,,,,,,,,,,,,136.98371864735316,,,,,,,,,,,,,,137.06871204121043,,,,,,137.0262153442818,#000000,,137.0262153442818,,22.420572588449787,-30.846179203027322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3160172,-1584514.0453499514,False,False,False,False,322945.76613634353,False,False,False,False
2022-04-29 00:00:00+00:00,122.3962393265,128.6488456753,119.0837300069,128.0314252992,706059,,,,,,,,,,,,,,,,,131.50118348684927,,,,,,,,,,,,,,133.3437395204215,,,,,,132.4224615036354,#000000,,132.4224615036354,,21.66045436430425,-30.846179203027322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3866231,-1753530.1160647697,False,False,False,False,351324.5242003181,False,False,False,False
2022-05-06 00:00:00+00:00,119.4659426207,122.3766386797,116.1779341097,121.4848092475,342630,,,,,,,,,,,,,,,,,129.51233198262565,,,,,,,,,,,,,,131.71063968849708,,,,,,130.61148583556138,#000000,,130.61148583556138,,20.8323251405199,-30.846179203027322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4208861,-1935406.4778377498,False,False,False,False,350680.4853706649,False,False,False,False
2022-05-13 00:00:00+00:00,121.200599868,121.9753154352,113.0271301267,117.9762934593,576782,,,,,,,,,,,,,,,,,127.18562674958888,,,,,,,,,,,,,118.73434847663333,129.58120532071428,,,,,,125.16706018231217,#000000,,125.16706018231217,,20.961362078894524,-30.846179203027322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3632079,-2061085.9239238421,False,False,False,False,367428.7457135786,False,False,False,False
2022-05-20 00:00:00+00:00,118.2605028387,124.3465036892,116.4670436509,121.200599868,243045,,,,,,,,,,,,,,,,,126.56074567324606,,,,,,,,,,,,,119.01806010083226,128.94155858048975,,,,,,124.84012145152269,#000000,,124.84012145152269,,20.72900127339313,-30.846179203027322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3875124,-2195459.114744298,False,False,False,False,358215.1349199802,False,False,False,False
2022-05-27 00:00:00+00:00,123.4350736102,123.4350736102,114.0267631167,118.6231148057,174012,,,,,,,,,,,,,,,,,126.20798877231664,,,,,,,,,,,,,119.24233557495545,128.55906192892164,,,,,,124.66979542539791,#000000,,124.66979542539791,,22.649059767345612,-30.846179203027322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3701112,-2306988.958096572,False,False,False,False,344570.4582592409,False,False,False,False
2022-06-03 00:00:00+00:00,122.1708318876,125.7185489695,120.4067736701,122.3178367391,190915,,,,,,,,,,,,,,,,,126.00759681828046,,,,,,,,,,,,,119.81005085668833,128.29077023219455,,,,,,124.70280596905445,#000000,,124.70280596905445,,23.83720918610158,-29.991247134336582,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3892027,-2424399.1834227517,False,False,False,False,333188.5724622601,False,False,False,False
2022-06-10 00:00:00+00:00,118.4859102777,126.2673670817,118.4859102777,123.7780849303,298088,,,,,,,,,,,,,,,,,125.59703621907947,,,,,,,,,,,,,120.06528768009059,127.80454470000066,,,,,,124.48895619972359,#000000,,124.48895619972359,,24.164809835345316,-29.637367856555485,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4190115,-2555192.9476136593,False,False,False,False,330588.5300576482,False,False,False,False
2022-06-17 00:00:00+00:00,112.8017226878,118.9661261258,110.3908431239,116.7120517367,381219,,,,,,,,,,,,,,,,,124.48545991257082,,,,,,,,,,,,114.0528973125,118.8356940972934,126.71284833452243,,,,,,121.02172491422166,#000000,,121.02172491422166,,23.677319792269444,-29.637367856555485,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4571334,-2704536.729271907,False,False,False,False,334338.93523856316,False,False,False,False
2022-06-24 00:00:00+00:00,121.1123969571,121.2300008383,113.3162396679,113.8405569715,234642,,,,,,,,,,,,,,,,,124.15352923623001,,,,,,,,,,,,115.76738278788312,118.80407444276268,126.33270429410817,,,,,,121.26442269024601,#000000,,121.26442269024601,,26.357443328480848,-27.439373860932044,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.317849616622822,-0.317849616622822,False,False,False,False,-4336692,-2825437.11969621,False,False,False,False,326953.97707274364,False,False,False,False
2022-07-01 00:00:00+00:00,120.6588244381,130.4854848614,114.8472530389,121.8082199207,257965,,,,,,,,,,,,,,,,,124.02857484569643,,,,,,,,,,,,117.60650357241633,119.15359817538625,126.12147060818323,,,,,,121.72753680042057,#000000,,121.72753680042057,,28.19692119729772,-25.677540854987313,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7079502664046368,1.2416163492690153,False,False,False,False,-0.25846329826423564,-0.2881564574435288,False,False,False,False,-4594657,-2956490.4441631576,False,False,False,False,321843.68247476267,False,False,False,False
2022-07-08 00:00:00+00:00,126.2151579042,126.431128463,117.7334050514,118.4794851634,244935,,,,,,,,,,,,,,,,,123.99891770236134,,,,,,,,,,,,118.88801137735572,119.55902641973535,126.00378837525238,,,,,,122.1124359686762,#000000,,122.1124359686762,,31.32087520279307,-22.723336462737024,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7719140401982358,1.2772649687864701,False,False,False,False,-0.23956875457895288,-0.26386260601124084,False,False,False,False,-4349722,-3059692.7816325533,False,False,False,False,316146.74303218763,False,False,False,False
2022-07-15 00:00:00+00:00,122.7890794949,127.6386002233,120.5704728459,125.4101767307,541129,,,,,,,,,,,,,,,,,123.96452830251168,,,,,,,,,,,,120.44566623661497,120.26619140404453,125.79575121938522,,,,,,122.6180342906391,#000000,,122.6180342906391,,32.89681515392648,-21.30035446804806,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8266602081176265,1.1826853343762098,False,False,False,False,-0.1861533843051166,-0.2250079951581787,False,False,False,False,-4890851,-3195334.1311412533,False,False,False,False,332812.0954001737,False,False,False,False
2022-07-22 00:00:00+00:00,129.4841668163,133.1065820972,123.2995553611,124.3205070933,220528,,,,,,,,,,,,,,,,,124.15302822602759,,,,,,,,,,,,121.40550448704376,120.8146106012139,125.89494628191233,,,,,,123.06702239904939,#000000,,123.06702239904939,,35.99549951310324,-18.42265706982321,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8728149150727916,1.1204360033977858,False,False,False,False,-0.10326497253847855,-0.16413648384832863,False,False,False,False,-4670323,-3304592.5658715307,False,False,False,False,324494.75500016083,False,False,False,False
2022-07-29 00:00:00+00:00,131.3886344707,132.1150808956,124.9782356132,129.6805036879,291663,,,,,,,,,,,,,,,,,124.42394449850752,,,,,,,,,,,,122.49161043842093,121.50722491467444,126.05416344801728,,,,,,123.61923582490505,#000000,,123.61923582490505,,38.72715957993728,-15.940544108264731,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8966734222637933,1.1149639139922567,False,False,False,False,-0.09743721455454589,-0.13078684920143727,False,False,False,False,-4378660,-3384153.1165477135,False,False,False,False,322062.7731482971,False,False,False,False
2022-08-05 00:00:00+00:00,129.1602109781,132.900428382,127.1673917315,131.2217481299,279939,,,,,,,,,,,,,,,,,124.67086727974629,,,,,,,,,,,,123.3194406888795,122.09312201344471,126.2044006060582,,,,,,124.07195764703216,#000000,,124.07195764703216,,40.17259655082643,-14.692281104069536,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8894330428294059,1.0993600758674043,False,False,False,False,-0.06811947514327711,-0.0994531621723572,False,False,False,False,-4658599,-3478556.515321957,False,False,False,False,318942.4936558307,False,False,False,False
2022-08-12 00:00:00+00:00,136.778081596,137.2836490403,126.0040957673,130.3873164256,183363,,,,,,,,,,,,,,,,133.35527546786665,124.9271574309016,,,,,,,,,,,,124.01770760969495,122.59456674846116,126.3902232555278,,,,,,126.25698610249042,#000000,,126.22367681423108,,43.20602904340829,-11.899687055818042,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.895861475462823,1.0854687132411471,False,False,False,False,0.08044523731417828,-0.009503962429089456,False,False,False,False,-4475236,-3552384.625298108,False,False,False,False,308899.5681998432,False,False,False,True
2022-08-19 00:00:00+00:00,131.6733229345,137.2002058699,130.56401961,136.6700963166,197691,,,,,,,,,,,,,,,,133.2466251593689,125.18059247886033,,,,,,,,,,,,124.65466643703074,123.07786939679669,126.5743344383136,,,,,,126.54681758207406,#000000,,126.53993836801416,,44.181326250866185,-11.082341534283039,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9791974810607328,1.0531836717080694,False,False,False,False,0.1438620962572689,0.06717906691408972,False,False,False,False,-4672927,-3635387.764164915,False,False,False,False,300661.89648133627,False,False,False,False
2022-08-26 00:00:00+00:00,125.8617515354,132.8022599462,125.6457809766,129.9750089953,238928,,,,,,,,,,,,,,,,131.2644821961967,125.28560301553647,,,,,,,,,,,,124.92288454203762,123.3414805145971,126.6230881912368,,,,,,126.28750769192095,#000000,,126.20361256709198,,43.66542816425421,-11.082341534283039,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9650653880090958,1.0351742267560984,False,False,False,False,0.028182515948254234,0.04768079143117197,False,False,False,False,-4911855,-3729940.8927452913,False,False,False,False,296089.0152604966,False,False,False,False
2022-09-02 00:00:00+00:00,118.4009504148,126.8925201112,117.929741923,125.2825577642,274481,,,,,,,,,,,,,,,,128.13748553754272,125.11867164463963,,,,,,,,,,,,124.60722934624599,123.21262826553073,126.42700924093525,,,,,,125.50060480697884,#000000,,125.26900369848975,,41.94962928497665,-11.082341534283039,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9085645248574977,1.0608353364249403,False,False,False,False,-0.14050561007763382,-0.04641240932323092,False,False,False,False,-5186336,-3837822.0118011953,False,False,False,False,294488.4215374968,False,False,False,False
2022-09-09 00:00:00+00:00,127.3342780723,127.3342780723,117.5174344926,119.0586789346,198448,,,,,,,,,,,,,,,,127.39746867130452,125.08923174006841,,,,,,,,,,,,124.57670680782513,123.24615314873826,126.36809064635014,,,,,,125.33553020285731,#000000,,125.07739009198409,,42.949158604141495,-11.082341534283039,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.94670071849473,1.0444902395746558,False,False,False,False,-0.14013582272884087,-0.0932741160260359,False,False,False,False,-4987888,-3923012.085001107,False,False,False,False,287374.31623842294,False,False,False,False
2022-09-16 00:00:00+00:00,118.5285693813,128.6890024863,118.0377272023,127.5011644132,230803,,,,,,,,,,,,,,,,126.41308304772342,124.98448098705228,,,,,,,,,,,,124.40402389876522,123.180563347473,126.23810199194061,,,,,,125.0440506545909,#000000,,124.74553782025347,,42.14958052917694,-11.082341534283039,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9500913102972255,1.049690787483143,False,False,False,False,-0.11666650963839788,-0.10497031283221689,False,False,False,False,-5218691,-4018988.3009269508,False,False,False,False,283183.84836891014,False,False,False,False
2022-09-23 00:00:00+00:00,112.5402947977,118.8328915323,110.3805892102,117.7923061128,323714,,,,,,,,,,,,,,,,123.95782701591465,124.51786067592043,,,,,,,,,,,113.91792518006665,123.57598632867656,122.64342793320327,125.77001755810888,,,,,113.91792518006665,122.39717411531507,#000000,,121.02379161446528,,40.68046981234036,-11.082341534283039,False,False,False,True,False,,1.0,118.83289,110.38059,0.0,1,0.8797857341860749,1.1010675094570233,False,False,False,False,-0.34282825441539394,-0.2238992836238054,False,False,False,False,-5542405,-4131833.9823397696,False,False,False,False,286186.08182306495,False,False,False,False
2022-09-30 00:00:00+00:00,117.0279501586,119.1913102993,112.0150936662,112.5402947977,596563,,,,,,,,,,,,,,,,121.86301343378207,123.90933975738119,,,,,,,,,,,115.31825479160287,122.62348626019664,122.00955284910536,125.13582607186018,,,,,115.31825479160287,121.80991219398805,#000000,,120.45357683367175,,40.69542282519591,-11.082341534283039,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8770612587590959,1.1137310283198922,False,False,False,False,-0.3143292442244707,-0.26911426392413806,False,False,False,False,-4945842,-4192130.8725368236,False,False,False,False,309176.9646509861,False,False,False,False
2022-10-07 00:00:00+00:00,119.4666470445,128.9854316637,115.3857631426,118.0899633186,664468,,,,,,,,,,,,,,,121.27928061693335,121.72965354205046,123.71382407549011,,,,,,,,,,,117.81765432156239,122.4568627858079,121.93864538625701,124.87384184383036,,,,,117.81765432156239,121.97282322456167,#000000,,120.82086281658853,,41.26973871806457,-11.082341534283039,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.899771752129506,1.0600898833943713,False,False,False,False,-0.09571491262988964,-0.18241458827701384,False,False,False,False,-4281374,-4198741.474571133,False,False,False,False,335494.8191212834,False,False,False,False
2022-10-14 00:00:00+00:00,116.6051115856,120.6269947563,112.8880655256,119.8796521623,191983,,,,,,,,,,,,,,,120.25429127665824,121.41862785901857,123.56648638398619,,,,,,,,,,,117.69761358127813,122.25804487350253,121.79587401888226,124.71662731741716,,,,,117.69761358127813,121.67250933010617,#000000,,120.40714439761436,,41.18988238875355,-11.082341534283039,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9070206788343067,1.0756991653898649,False,False,False,False,-0.26220384282154946,-0.22230921554928165,False,False,False,False,-4473357,-4219083.3653436415,False,False,False,False,324864.3140011884,False,False,False,False
2022-10-21 00:00:00+00:00,120.8138304048,122.9673570904,116.2118717127,119.8993190726,222498,,,,,,,,,,,,,,,120.20137490038763,121.3234842114767,123.48158698245109,,,,,,,,,,,117.95359344678903,122.17095764882019,121.74074808016967,124.61364814769661,,,,,117.95359344678903,121.64077048825584,#000000,,120.4123525518684,,42.13646110504121,-11.082341534283039,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9435595976521564,1.0572903986427171,False,False,False,False,-0.16075404850265793,-0.1915316320259698,False,False,False,False,-4250859,-4221437.116058927,False,False,False,False,317281.6240751744,False,False,False,False
2022-10-28 00:00:00+00:00,124.1473717126,127.3235777374,119.545314686,120.6466616667,306849,,,,,,,,,,,,,,,120.96987424719968,121.52202653385827,123.48763842328304,,,,,,,,,,,118.71450293545212,122.24669504225687,121.81909006011965,124.58613920177648,,,,,118.71450293545212,121.90656663484945,#000000,,120.86327468969174,,43.575074224293274,-11.082341534283039,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9973873271219467,1.0012578034703459,False,False,False,False,-0.027741315491974873,-0.10963647375897233,False,False,False,False,-3944010,-4200886.959313821,False,False,False,False,316508.83710664295,False,False,False,False
2022-11-04 00:00:00+00:00,117.9129611252,124.9340481274,116.1675228299,123.0853585526,252783,,,,,,,,,,,,,,,120.76957640777256,121.40154481568156,123.39032144458375,,,,,,,,,,,118.80904327034804,122.14393186112962,121.7496463584058,124.4706315537762,,,,,118.80904327034804,121.81924224452823,#000000,,120.78102408873295,,43.418133656720116,-11.082341534283039,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9954123689031541,0.984127221679838,False,False,False,False,-0.12715329417722168,-0.118394883968097,False,False,False,False,-4196793,-4200583.703068353,False,False,False,False,311788.4047283731,False,False,False,False
2022-11-11 00:00:00+00:00,127.7857501311,128.5920934563,116.732946503,117.1459516208,475425,,,,,,,,,,,,,,,121.57934544149852,121.72540988846173,123.43517062891702,,,,,,,,,,,119.68040004978191,122.29935785411885,121.89988487562056,124.46638276393526,,,,,119.68040004978191,122.15513592890484,#000000,,121.32112830846525,,45.418464711046944,-9.023365696510837,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,1.0117268454771178,0.9665722621684314,False,False,False,False,-0.05421847111973374,-0.08630667754391537,False,False,False,False,-3721368,-4165086.2435818086,False,False,False,False,323909.6340077529,False,False,False,False
2022-11-18 00:00:00+00:00,121.9250108408,128.2380890696,119.6928165137,127.5890810274,364632,,,,,,,,,,,,,,,121.8303089217753,121.84584870493475,123.43008851190213,,,,,,,,,,,120.06713048431726,122.34946595735676,121.95823534735463,124.42924257853483,,,,,120.06713048431726,122.27290292945368,#000000,,121.52318851709602,,45.748939514101146,-8.580463363706357,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,1.009599012747427,0.9785556499432094,False,False,False,False,-0.009552516710458675,-0.04792959712718702,False,False,False,False,-4086000,-4159228.0033164895,False,False,False,False,326926.1055627341,False,False,False,False
2022-11-25 00:00:00+00:00,125.6420569008,126.1379580457,120.980999143,121.7283417371,339703,,,,,,,,,,,,,,,122.12240398458991,122.0074233666656,123.45531097970061,,,,,,,,,,,120.44753321499682,122.43554979917968,122.04490309075102,124.42424541773748,,,,,120.44753321499682,122.419624264803,#000000,,121.753227591358,,46.7368794098535,-7.492827183572153,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0263498327458935,0.9834331397970008,False,False,False,False,-0.02345732103921769,-0.03569345908320236,False,False,False,False,-3746297,-4128640.521589342,False,False,False,False,327872.54218771675,False,False,False,False
2022-12-02 00:00:00+00:00,127.6874155793,129.7475244406,121.7283417371,124.3440408163,326458,,,,,,,,,,,,,,126.38776058566664,122.56518579203589,122.27278834244693,123.53914908180444,,,,,,,,,,,120.92458081434654,122.6001030569343,122.19696373952631,124.4765226632117,,,,,120.92458081434654,123.12038175949658,#000000,,123.037578883624,,47.852110283405494,-6.296166365165405,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0013023247201596,0.9778069527888433,False,False,False,False,0.0511831817914767,0.00774486135413717,False,False,False,False,-3419839,-4076136.7051753164,False,False,False,False,327767.76128492295,False,False,False,False
