date,Close,High,Low,Open,Volume,aVWAP_peak_23,aVWAP_peak_16,aVWAP_peak_6,aVWAP_valley_26,aVWAP_valley_19,aVWAP_valley_11,aVWAP_OB_bear_6,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-04 00:00:00+00:00,24.6618218688,24.6618218688,24.4190582658,24.4190582658,40220,,,24.675079816551865,,,,24.675079816551865,24.675079816551865,#000000,,24.675079816551865,,53.94697128629542,9.868302005453018,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1126865,526664.2211088217,False,False,False,False,194956.05012150964,False,False,False,False
2025-04-11 00:00:00+00:00,23.7292800733,24.3005704959,23.2821574724,24.3005704959,16087,,,24.643962151030596,,,23.770669347200002,24.643962151030596,24.2073157491153,#000000,,24.2073157491153,,46.360566433727726,4.091077815256263,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1110778,569931.9084340942,False,False,False,False,181706.49085324968,False,False,False,False
2025-04-18 00:00:00+00:00,24.0340735814,24.0340735814,23.9205656364,23.9205656364,7113,,,24.634255882592214,,,23.83982740669438,24.634255882592214,24.2370416446433,#000000,,24.2370416446433,,43.95079357679931,2.534842335570481,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1117891,610521.4707723095,False,False,False,False,168773.63967893488,False,False,False,False
2025-04-25 00:00:00+00:00,24.1081005021,24.1327761423,23.8169279474,23.9255007644,8786,,,24.62307949222854,,,23.889116682814183,24.62307949222854,24.256098087521362,#000000,,24.256098087521362,,42.87462960222908,2.0368948709551375,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1126677,648755.2136780643,False,False,False,False,156922.70340642118,False,False,False,False
2025-05-02 00:00:00+00:00,24.1748325877,24.2391931905,24.1179707582,24.1327761423,6239,,,24.61740039979841,,,23.93615857894121,24.61740039979841,24.276779489369808,#000000,,24.276779489369808,,42.68597026957169,2.0368948709551375,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1132916,684618.9756278374,False,False,False,False,145760.94759853813,False,False,False,False
2025-05-09 00:00:00+00:00,24.1995866657,24.2293905756,24.1302752473,24.1302752473,202099,,,24.49149393090622,,,24.146612286931603,24.49149393090622,24.31905310891891,#000000,,24.31905310891891,,42.770954344902826,2.0368948709551375,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1335015,732796.4589146642,False,False,False,False,149934.13666531307,False,False,False,False
2025-05-16 00:00:00+00:00,24.2269151678,24.2589964529,24.1203736161,24.1797834033,178,,24.202095078933336,24.491419487041302,,,24.14665335077713,24.491419487041302,24.28005597225059,#000000,,24.28005597225059,,43.08414481618368,2.0368948709551375,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1335193,777418.4249209854,False,False,False,False,138841.0895049195,False,False,False,False
2025-05-23 00:00:00+00:00,24.0857179069,24.2144391125,24.0411605664,24.2144391125,183,,24.15732215175605,24.491319640195954,,,24.14662835050516,24.491319640195954,24.265090047485717,#000000,,24.265090047485717,,42.317471341638125,1.6701113321040992,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1335010,818721.504556468,False,False,False,False,128570.11991196251,False,False,False,False
2025-05-30 00:00:00+00:00,24.1372063891,24.1698817721,24.130176231,24.1550293253,75881,,24.145809567932286,24.457178219770846,,,24.146418959467677,24.457178219770846,24.249802249056938,#000000,,24.249802249056938,,42.279818526928565,1.3713256535265685,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1410891,862585.9116263592,False,False,False,False,124667.22214070603,False,False,False,False
2025-06-06 00:00:00+00:00,24.0108615341,24.0952844185,24.0108615341,24.0853523144,6189,,24.137790388608114,24.453835402243747,,24.039002495566663,24.144359191237648,24.453835402243747,24.193746869414042,#000000,,24.193746869414042,,41.373162218318264,0.17226746404138282,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1404702,902742.6589132956,False,False,False,False,115891.05753769077,False,False,False,False
2025-06-13 00:00:00+00:00,24.1389856763,24.214370346,24.0257596902,24.0903183665,17838,,24.135759023724983,24.44646060850449,,24.103866836125487,24.143417136566022,24.44646060850449,24.207375901230247,#000000,,24.207375901230247,,42.00393873911533,0.17226746404138282,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1422540,941246.165660459,False,False,False,False,108627.8680904544,False,False,False,False
2025-06-20 00:00:00+00:00,24.204537563,24.2541980832,24.1449449387,24.1656037151,12159,,24.14283931903512,24.442752924760587,,24.136581160730305,24.14540977855556,24.442752924760587,24.21689579577039,#000000,,24.21689579577039,,43.0786390228112,0.17226746404138282,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1434699,977798.2274633879,False,False,False,False,101482.02600968,False,False,False,False
2025-06-27 00:00:00+00:00,24.2343338752,24.2740622913,24.204537563,24.2740622913,78214,,24.181734727220924,24.42457329186881,,24.20567708731257,24.162149039857905,24.42457329186881,24.243533536565053,#000000,,24.243533536565053,,44.133071775199184,0.17226746404138282,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1512913,1017436.3587623963,False,False,False,False,99758.4685274815,False,False,False,False
2025-07-04 00:00:00+00:00,24.265328129,24.4429080601,24.265328129,24.2839943954,7824,24.324521439366666,24.187363717757478,24.423693990795776,,24.213284743832332,24.16504427824929,24.423693990795776,24.262781634000312,#000000,,24.222553544801443,,45.193610667035756,0.17226746404138282,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1520737,1054717.8877429597,False,False,False,False,92948.5078958162,False,False,False,False
2025-07-11 00:00:00+00:00,24.201264873,24.3151440356,24.201264873,24.2902360823,5808,24.28818017772758,24.18883824691167,24.42249832322029,,24.21446147034601,24.166013331805775,24.42249832322029,24.255998310002262,#000000,,24.21437330669776,,45.36552131777796,0.17226746404138282,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1514929,1088807.5997619997,False,False,False,False,86493.65545908907,False,False,False,False
2025-07-18 00:00:00+00:00,23.9913406424,24.2902360823,23.9913406424,24.2105306317,2116,24.26168211195349,24.18783488427683,24.421717292254804,,24.212453734883375,24.165657877322953,24.421717292254804,24.24986918013829,#000000,,24.206907152109164,,43.777651534723724,0.17226746404138282,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.10515582542388735,-0.10515582542388735,False,False,False,False,1512813,1120215.4071870367,False,False,False,False,80243.45875841581,False,False,False,False
2025-07-25 00:00:00+00:00,24.056101321,24.0948580964,23.9216980049,24.0948580964,4094,24.212686375433034,24.184652491059623,24.419913680467968,24.024219140766665,24.206713114002326,24.164373405469167,24.419913680467968,24.20209303453313,#000000,,24.157067780315412,,43.35585440046634,-0.058334123426362794,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.7975378857535631,0.9294347219546557,False,False,False,False,-0.1925267309163294,-0.1488412781701084,False,False,False,False,1516907,1149599.9696176266,False,False,False,False,74602.75810964427,False,False,False,False
2025-08-01 00:00:00+00:00,24.3,24.33,24.041156549,24.041156549,9026,24.21613583893701,24.186258855019293,24.417970468887614,24.16146642525839,24.207784489118236,24.16553828666396,24.417970468887614,24.22585906064742,#000000,,24.192911402083233,,45.415493031678224,-0.058334123426362794,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.822127713416413,0.9019779032742402,False,False,False,False,-0.07604575035289678,-0.11244351426150259,False,False,False,False,1525933,1177476.4903866914,False,False,False,False,69745.22047189286,False,False,False,False
2025-08-08 00:00:00+00:00,24.255,24.3,24.255,24.3,12470,24.232384474295653,24.190760329620165,24.415973017406536,24.21435480654123,24.212766108380688,24.168296335643642,24.415973017406536,24.239089178647987,#000000,,24.212566429709433,,46.48891864255832,-0.058334123426362794,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8554447885494569,0.927572070940962,False,False,False,False,-0.016650632109360165,-0.06454707318543138,False,False,False,False,1513463,1202364.379987677,False,False,False,False,65502.61154804894,False,False,False,False
2025-08-15 00:00:00+00:00,24.265,24.33,24.24,24.33,4717,24.237090603230204,24.19250552224413,24.41527376766796,24.224312463547147,24.214693630739614,24.16938443138388,24.41527376766796,24.242210069802155,#000000,,24.217150554940275,,47.35022486872832,-0.058334123426362794,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8667412749716034,0.9143873703741131,False,False,False,False,-0.011815334135824097,-0.03818120366062774,False,False,False,False,1518180,1225758.1296182196,False,False,False,False,60999.97365560087,False,False,False,False
2025-08-22 00:00:00+00:00,24.34,24.36,24.24,24.25,3333,24.242235922324596,24.19418330874732,24.41490914105149,24.23313251583601,24.216700897015194,24.17038323995047,24.41490914105149,24.24525750415418,#000000,,24.22156316098078,,48.6829148241503,-0.058334123426362794,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8563137922244461,0.914540030285553,False,False,False,False,-0.0021461693092379975,-0.02016368648493287,False,False,False,False,1521513,1247665.8977946478,False,False,False,False,56728.345977408215,False,False,False,False
2025-08-29 00:00:00+00:00,24.3444,24.359,24.3079,24.3079,2428,24.246681074026693,24.19561449157635,24.414706924950597,24.240131325072735,24.21845962675269,24.171221689381895,24.414706924950597,24.247802521960157,#000000,,24.225221629357115,,49.67755817489298,-0.058334123426362794,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8470650662744579,0.9421552235852684,False,False,False,False,0.03266527096416527,0.006250792239616202,False,False,False,False,1523941,1268130.7201802293,False,False,False,False,52706.09812722983,False,False,False,False
