date,Close,High,Low,Open,Volume,aVWAP_peak_183,aVWAP_peak_170,aVWAP_peak_153,aVWAP_peak_144,aVWAP_peak_133,aVWAP_peak_123,aVWAP_peak_116,aVWAP_peak_102,aVWAP_peak_90,aVWAP_peak_83,aVWAP_peak_59,aVWAP_peak_48,aVWAP_peak_32,aVWAP_peak_23,aVWAP_peak_13,aVWAP_peak_6,aVWAP_valley_188,aVWAP_valley_171,aVWAP_valley_163,aVWAP_valley_148,aVWAP_valley_136,aVWAP_valley_128,aVWAP_valley_120,aVWAP_valley_107,aVWAP_valley_95,aVWAP_valley_86,aVWAP_valley_63,aVWAP_valley_41,aVWAP_valley_28,aVWAP_valley_24,aVWAP_valley_19,aVWAP_valley_8,aVWAP_OB_bull_171,aVWAP_OB_bull_136,aVWAP_OB_bull_95,aVWAP_OB_bull_63,aVWAP_OB_bull_41,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,46.8946153465,47.14723493,45.9767641932,46.1367565961,2199199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2199199.0,False,False,False,False
2022-01-07 00:00:00+00:00,47.2314414578,47.4503784302,46.3893761796,47.1724968884,3682459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3682459,272774.74074074073,False,False,False,False,2309070.111111111,False,False,False,False
2022-01-14 00:00:00+00:00,48.4187535002,48.7303176531,46.8061984923,47.3914338607,2968061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6650520,745200.3155006858,False,False,False,False,2357884.2510288064,False,False,False,False
2022-01-21 00:00:00+00:00,47.0882903605,48.9745165838,46.8525120826,48.4019121946,3296597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,86.08610567511889,36.847021771010816,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3353923,938439.0328710054,False,False,False,False,2427418.528730376,False,False,False,False
2022-01-28 00:00:00+00:00,47.0798697077,47.534584958,45.4210011096,46.3893761796,4938518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.09936476651046,27.97711782776088,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1584595,751547.6230287086,False,False,False,False,2613425.8969725706,False,False,False,False
2022-02-04 00:00:00+00:00,48.0987686944,48.9745165838,46.877774041,46.9619805688,3839343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.14191470811993,26.00714172945912,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2254748,862895.7991006561,False,False,False,False,2704234.571270899,False,False,False,False
2022-02-11 00:00:00+00:00,46.060970721,49.2523981257,45.715723957,48.1240306528,4787572,,,,,,,,,,,,,,,,47.009697601233334,,,,,,,,,,,,,,,,,,,,,,47.009697601233334,#000000,,47.009697601233334,,63.69229822812305,17.785566729196617,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2532824,611360.9991672741,False,False,False,False,2858555.8622878697,False,False,False,False
2022-02-18 00:00:00+00:00,44.6547217063,46.0148255438,44.6378804008,45.8336130959,4268645,,,,,,,,,,,,,,,,46.110729251786246,,,,,,,,,,,,,,,,,,,,,,46.110729251786246,#000000,,46.110729251786246,,54.37733696329429,9.856279346130535,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6801469,62262.48071043898,False,False,False,False,2963006.909525805,False,False,False,False
2022-02-25 00:00:00+00:00,44.6463010536,45.6062554708,42.9537498443,44.6378804008,7584975,,,,,,,,,,,,,,,,45.33194525260374,,,,,,,,,,,,,,,,44.4021021229,,,,,,44.86702368775187,#000000,,44.86702368775187,,47.71104146450223,4.5298449734213975,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14386444,-1008012.0734162601,False,False,False,False,3305374.9162275973,False,False,False,False
2022-03-04 00:00:00+00:00,44.2940838969,44.9320820325,43.1627005364,44.0905379699,4961065,,,,,,,,,,,,,,,,45.055825815783294,,,,,,,,,,,,,,,,44.294355708045046,,,,,,44.67509076191417,#000000,,44.67509076191417,,42.41324081992609,0.44105517142588724,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19347509,-2366493.3272372778,False,False,False,False,3428018.626136664,False,False,False,False
2022-03-11 00:00:00+00:00,45.0341617342,45.7146930789,43.3923798652,44.1664842698,4551858,,,,,,,,,,,,,,,,44.996290106542865,,,,,,,,,,,,,,,,44.40600686046089,,,,,,44.70114848350188,#000000,,44.70114848350188,,41.05316727237497,-0.0444250268849089,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14795651,-3287171.6733678496,False,False,False,False,3511265.9871635777,False,False,False,False
2022-03-18 00:00:00+00:00,47.4245280824,47.5436210678,44.7024027037,45.3489074812,4425453,,,,,,,,,,,,,,,,45.222133296903245,,,,,,,,,,,,,,,,44.84824552298074,,,,,,45.03518940994199,#000000,,45.03518940994199,,45.30178917345508,-0.0444250268849089,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10370198,-3811840.2901554164,False,False,False,False,3578983.5436699796,False,False,False,False
2022-03-25 00:00:00+00:00,47.8413535311,48.1901258452,47.1608221864,47.620180844,3516429,,,,,,,,,,,,,,,,45.48085671723648,,,,,,,,,,,,,,,,45.25304871112689,,,,,,45.36695271418168,#000000,,45.36695271418168,,48.99021456318893,-0.0444250268849089,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6853769,-4037168.3427364966,False,False,False,False,3574349.8737684996,False,False,False,False
2022-04-01 00:00:00+00:00,47.4840745751,48.4027918904,47.1012756937,47.7307671875,2994081,,,,,,,,,,,,,,,47.662714053066665,45.65698623613152,,,,,,,,,,,,,,,,45.51040652625839,,,,,,46.27670227181886,#000000,,46.27670227181886,,50.868031160270775,-9.107762044416937,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9847850,-4467589.206237497,False,False,False,False,3531366.9942300925,False,False,False,False
2022-04-08 00:00:00+00:00,46.7354900959,47.7392738294,45.9954122586,47.4840745751,3058238,,,,,,,,,,,,,,,47.238604482923954,45.745835457552204,,,,,,,,,,,,,,,,45.63955259184613,,,,,,46.2079975107741,#000000,,46.2079975107741,,50.7380392316811,-9.107762044416937,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12906088,-5092663.190960645,False,False,False,False,3496320.402064901,False,False,False,False
2022-04-15 00:00:00+00:00,46.4547709163,47.620180844,46.4122377072,46.6249037524,2561718,,,,,,,,,,,,,,,47.11681148512839,45.81080669809923,,,,,,,,,,,,,,,,45.730097763080536,,,,,,46.219238648769384,#000000,,46.219238648769384,,50.12808706216488,-9.107762044416937,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15467806,-5861192.287926523,False,False,False,False,3427090.594504538,False,False,False,False
2022-04-22 00:00:00+00:00,44.5407765094,47.1097823355,44.4386968076,46.0889853185,3163647,,,,,,,,,,,,,,,46.6457366247905,45.779929892749045,,,,,,,,,,,,,,,,45.69856114940209,,,,,,46.04140922231388,#000000,,46.04140922231388,,46.80717941738318,-9.107762044416937,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18631453,-6807137.525857892,False,False,False,False,3407576.2541708685,False,False,False,False
2022-04-29 00:00:00+00:00,42.3205429973,44.3238571432,42.1504101612,44.0899244935,4115265,,,,,,,,,,,,,,,45.68401187969694,45.54544568928783,,,,,,,,,,,,,,,,45.42037876280662,,,,,,45.54994544393046,#000000,,45.54994544393046,,42.177263857034504,-9.107762044416937,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22746718,-7987847.190609159,False,False,False,False,3459997.6427508043,False,False,False,False
2022-05-06 00:00:00+00:00,42.0568371013,43.579525985,41.4145856447,42.3290496391,4183908,,,,,,,,,,,,,,,44.98928780803811,45.29867767428589,,,,,,,,,,,,,,,,45.13567538089609,,,,,,45.14121362107337,#000000,,45.14121362107337,,38.64763483996787,-0.28770631850157713,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26930626,-9391015.991304778,False,False,False,False,3513620.6321766707,False,False,False,False
2022-05-13 00:00:00+00:00,40.5086282921,42.5247024007,39.3262050807,41.5974784436,6124109,,,,,,,,,,,,,,,44.006947782355134,44.84039597147848,,,,,,,,,,,,,,,40.7865119245,44.61587906361011,,,,,,43.56243368548593,#000000,,43.56243368548593,,34.950493058552425,-3.8883324012930416,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33054735,-11143884.066022942,False,False,False,False,3706990.140904325,False,False,False,False
2022-05-20 00:00:00+00:00,40.7978541136,41.7250780707,39.6494574695,40.4660950831,4849969,,,,,,,,,,,,,,,43.494191402015616,44.533953867388114,,,,,,,,,,,,,,,40.75894232278296,44.27937305055653,,,,,,43.2666151606858,#000000,,43.2666151606858,,32.88026288787259,-5.94584537994475,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28204766,-12407653.09816939,False,False,False,False,3791655.241578079,False,False,False,False
2022-05-27 00:00:00+00:00,42.3971027736,42.4864225126,40.7638275464,41.359292473,3576308,,,,,,,,,,,,,,,43.32773055229652,44.395971561603034,,,,,,,,,,,,,,,41.03508708422384,44.135706896735854,,,,,,43.22362402371481,#000000,,43.22362402371481,,34.23912380386499,-5.94584537994475,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24628458,-13312897.905712398,False,False,False,False,3775703.594053777,False,False,False,False
2022-06-03 00:00:00+00:00,42.6296525059,42.8920020622,41.081360042,42.0963517683,4851818,,,,,,,,,,,,,,,43.18926049227491,44.25122714422781,,,,,,,,,,,,,,,41.32664266727567,43.9902172696393,,,,,,43.18933689335442,#000000,,43.18933689335442,,35.58310802575194,-5.94584537994475,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19776640,-13791693.616400369,False,False,False,False,3855415.7722720155,False,False,False,False
2022-06-10 00:00:00+00:00,41.1845795396,43.4037987378,41.1329697908,42.8963028746,2625938,,,,,,,,,,,,,,41.907116022733334,43.10929773336215,44.170447485256496,,,,,,,,,,,,,,,41.39583992604056,43.908750105645844,,,,,,42.89829025460768,#000000,,42.580250946945476,,35.18085262711709,-5.94584537994475,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22402578,-14429536.904074416,False,False,False,False,3764343.3446963103,False,False,False,False
2022-06-17 00:00:00+00:00,38.4320596037,40.565262554,37.6751166214,40.3244170596,5132795,,,,,,,,,,,,,,39.91167869404637,42.650922862492386,43.83726146831924,,,,,,,,,,,,,,38.89081292636667,40.92244719813905,43.552401082861564,,,,,,41.627587372037546,#000000,,40.59396542026112,,32.94153293272363,-6.678567684596082,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27535373,-15400339.577846682,False,False,False,False,3865710.133978065,False,False,False,False
2022-06-24 00:00:00+00:00,39.4212464557,39.5631732649,38.0191816134,39.2406123349,3197474,,,,,,,,,,,,,,39.64596351269236,42.41953928903314,43.65433294612639,,,,,,,,,,,,,,38.9331838533666,40.720093506379214,43.35959106027752,,,,,,41.45545069464587,#000000,,40.42969504036783,,32.825729075536046,-7.146623059769524,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-24337899,-16062381.016524706,False,False,False,False,3816211.161090801,False,False,False,False
2022-07-01 00:00:00+00:00,39.8943358196,40.1437829388,38.7159132221,39.5244659533,2998831,,,,,,,,,,,,,,39.632793579796015,42.26044103357336,43.514904224027646,,,,,,,,,,,,,,39.10563522413124,40.618019083166296,43.21533505470683,,,,,,41.39118803323357,#000000,,40.40422223016673,,33.42401717374249,-7.146623059769524,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8743186935768078,1.1134978445718078,False,False,False,False,-0.29187119159835556,-0.31734972300687475,False,False,False,False,-21339068,-16453246.719004357,False,False,False,False,3755664.4824914825,False,False,False,False
2022-07-08 00:00:00+00:00,39.1201895877,39.4728562045,37.713823933,39.2836204589,2809503,,,,,,,,,,,,,,39.48802655895732,42.08603299938259,43.36730832693274,,,,,,,,,,,,,,39.03873330499659,40.474380316014496,43.06164910598875,,,,,,41.25268843537875,#000000,,40.27179329483775,,33.26940652680123,-7.540069787088527,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8435201682279507,1.121227608593812,False,False,False,False,-0.34282825441539394,-0.33008898871113435,False,False,False,False,-24148571,-17023270.73981885,False,False,False,False,3685578.446751373,False,False,False,False
2022-07-15 00:00:00+00:00,37.3224500046,39.4556529549,36.8407590159,38.8363359693,4047561,,,,,,,,,,,,,,39.17392542996056,41.803193965725036,43.131696466939665,,,,,,,,,,,,,37.8729539918,38.7792743623245,40.21254733214393,42.81553018069946,,,,,,40.541303104227595,#000000,,39.00967527905725,,31.968266510055294,-9.253186206419493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8223187997961534,1.1429959983765026,False,False,False,False,-0.34282825441539394,-0.3364586215632641,False,False,False,False,-28196132,-17850890.09242486,False,False,False,False,3712391.9692142345,False,False,False,False
2022-07-22 00:00:00+00:00,38.1396043606,38.5696856005,37.2106288822,37.821344243,3185491,,,,,,,,,,,,,,39.014552717325465,41.61099617359844,42.96328856428382,,,,,,,,,,,,,37.91714990168625,38.659143091768804,40.04818983031204,42.64127032910898,,,,,,40.40779865829768,#000000,,38.909758885273135,,32.2229009656815,-9.437210663535481,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8257382239045995,1.1655368976668716,False,False,False,False,-0.34282825441539394,-0.33964343798932906,False,False,False,False,-25010641,-18381242.011504497,False,False,False,False,3673362.267790958,False,False,False,False
