date,Open,High,Low,Close,Volume,aVWAP_peak_422,aVWAP_peak_404,aVWAP_peak_368,aVWAP_peak_289,aVWAP_peak_258,aVWAP_peak_233,aVWAP_peak_200,aVWAP_peak_181,aVWAP_peak_46,aVWAP_valley_417,aVWAP_valley_343,aVWAP_valley_317,aVWAP_valley_264,aVWAP_valley_242,aVWAP_valley_224,aVWAP_valley_191,aVWAP_valley_149,aVWAP_valley_24,aVWAP_OB_bull_1,aVWAP_OB_bear_258,aVWAP_OB_bear_200,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-29 17:00:00+00:00,56.17,56.23,55.53,55.95,11262.0,,,,,,,,,,,,,,,,,,,55.75519368581886,,,,#000000,,56.67582076360211,,56.6988581204617,-5.5330001207384925,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27777.0,2291.220553021588,False,False,False,False,50749.58962086522,False,False,False,False
2024-01-01 17:00:00+00:00,55.95,55.95,55.95,55.95,0.0,,,,,,,,,,,,,,,,,,,55.75519368581886,,,,#000000,,56.67582076360211,,54.3971478268491,-5.5330001207384925,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27777.0,2686.3489165406327,False,False,False,False,49962.774277906065,False,False,False,False
2024-01-02 17:00:00+00:00,55.6,55.6,53.91,54.3,18438.0,,,,,,,,,,,,,,,,,,,55.66357119745985,,,,#000000,,55.753770640799814,,48.79975967687477,-5.5330001207384925,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9339.0,2789.4907938035685,False,False,False,False,49474.01808755093,False,False,False,False
2024-01-03 17:00:00+00:00,52.245,52.72,50.89,50.94,35199.0,,,,,,,,,,,,,,,,,,,55.11687462078367,,,,#000000,,53.807816427894195,,40.56441265584483,3.9126977354497754,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25860.0,2345.312641961653,False,False,False,False,49252.699977666416,False,False,False,False
2024-01-04 17:00:00+00:00,51.595,51.93,50.87,51.1,29024.0,,,,,,,,,,,,,,,,,,,54.742642404956385,,,,#000000,,53.118977406797526,,35.55199705516546,-1.1806451593406848,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3164.0,2358.0054692180615,False,False,False,False,48939.07672219872,False,False,False,False
2024-01-05 17:00:00+00:00,51.335,51.94,50.865,51.62,23990.0,,,,,,,,,,,,,,,,,,,54.49768052448033,,,,#000000,,52.81479543304334,,33.81370597773706,-3.327594908677092,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27154.0,2742.4394929511145,False,False,False,False,48552.26933115687,False,False,False,False
2024-01-08 17:00:00+00:00,53.51,54.69,53.31,53.385,35442.0,,,,,,,,,,,,,,,,,,,54.42761687869597,,,,#000000,,53.025218395538815,,37.248745554232656,-3.327594908677092,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62596.0,3670.401671354973,False,False,False,False,48349.00934152653,False,False,False,False
2024-01-09 17:00:00+00:00,52.045,52.045,49.95,50.765,47741.0,,,,,,,,,,,,,,,,,,,54.01229144706655,,,,#000000,,52.553005918401546,,35.88670863911605,-3.327594908677092,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14855.0,3843.8062966052835,False,False,False,False,48339.58284010751,False,False,False,False
2024-01-10 17:00:00+00:00,49.815,50.08,49.22,49.25,47070.0,,,,,,,,,,,,,,,,,,,53.54232585255349,,,,#000000,,52.00311927123211,,33.441271607784344,-5.405044646167703,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32215.0,3284.7550361927983,False,False,False,False,48319.899385222125,False,False,False,False
2024-01-11 17:00:00+00:00,46.44,48.06,46.44,47.825,65982.0,,,,,,,,,,,,,,,,,,,52.76259503687188,,,,#000000,,51.07957806955904,,30.5900784460664,-8.823700531758732,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-98197.0,1711.3944929960107,False,False,False,False,48593.7304025055,False,False,False,False
2024-01-12 17:00:00+00:00,46.785,47.12,46.52,46.81,27155.0,,,,,,,,,,,,,,,,,,,52.46546384321981,,,,#000000,,50.751690601224766,,27.91596146612258,-12.017030797873936,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-125352.0,-258.580615422532,False,False,False,False,48261.34698541239,False,False,False,False
2024-01-15 17:00:00+00:00,46.81,46.81,46.81,46.81,0.0,,,,,,,,,,,,,,,,,,,52.46546384321981,,,,#000000,,50.751690601224766,,26.133216812826703,-14.356477798430056,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-125352.0,-2198.0134740981516,False,False,False,False,47513.109047654056,False,False,False,False
2024-01-16 17:00:00+00:00,45.34,45.48,44.445,44.48,38494.0,,,,,,,,,,,,,,,,,,,51.958482856043,,,,#000000,,50.16671787471692,,23.341578848838154,-17.60565368381603,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-163846.0,-4704.183807833064,False,False,False,False,47373.27789962841,False,False,False,False
2024-01-17 17:00:00+00:00,41.355,42.04,40.835,41.925,30176.0,,,,,,,,,,,,,,,,,,41.599999999999994,51.447795259381245,,,41.599999999999994,#000000,,45.57686205487421,,20.248223392887873,-21.044608562559468,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-194022.0,-7639.343748796892,False,False,False,False,47106.65343606828,False,False,False,False
2024-01-18 17:00:00+00:00,41.46,42.47,41.23,42.065,28284.0,,,,,,,,,,,,,,,,,,41.75562812179267,51.02703396235844,,,41.75562812179267,#000000,,45.41482599052596,,18.548932265271638,-23.143440929783807,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165738.0,-10090.485706179887,False,False,False,False,46814.82935178815,False,False,False,False
2024-01-19 17:00:00+00:00,41.16,41.92,40.94,41.8,44738.0,,,,,,,,,,,,,,,,,,41.667930063244114,50.4083824798738,,,41.667930063244114,#000000,,45.03093773569303,,17.283397746001512,-24.870433462673887,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-210476.0,-13197.237865773997,False,False,False,False,46782.63044710926,False,False,False,False
2024-01-22 17:00:00+00:00,43.13,43.59,42.915,43.15,15548.0,,,,,,,,,,,,,,,,,,41.87093201735917,50.24882755149325,,,41.87093201735917,#000000,,45.05359036443303,,20.158262756012604,-24.870433462673887,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-194928.0,-16014.769061653471,False,False,False,False,46298.37261071997,False,False,False,False
2024-01-23 17:00:00+00:00,42.275,42.75,41.9,42.28,25394.0,,,,,,,,,,,,,,,,,,41.94828523195041,49.97115731634978,,,41.94828523195041,#000000,,44.95179956602001,,21.326499429421457,-24.870433462673887,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-220322.0,-19182.32302968985,False,False,False,False,45974.273810553765,False,False,False,False
2024-01-24 17:00:00+00:00,42.14,42.14,41.51,41.565,16296.0,,,,,,,,,,,,,,,,,,41.92695974303356,49.79042672730441,,,41.92695974303356,#000000,,44.849364792237964,,21.520260484145638,-24.870433462673887,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-236618.0,-22553.4187966714,False,False,False,False,45514.14553442114,False,False,False,False
2024-01-25 17:00:00+00:00,41.795,42.39,41.55,42.38,52192.0,,,,,,,,,,,,,,,,,,41.97107088436142,49.28568325185898,,,41.97107088436142,#000000,,44.62672595265683,,23.91035284715219,-24.870433462673887,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-184426.0,-25063.071218428435,False,False,False,False,45617.67816179446,False,False,False,False
2024-01-26 17:00:00+00:00,43.89,43.96,42.92,43.205,23008.0,,,,,,,,,,,,,,,,,,42.10685161293973,49.11896222614732,,,42.10685161293973,#000000,,44.62270046249412,,27.64323837008547,-28.514917239030897,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-161418.0,-27177.101122018692,False,False,False,False,45267.14051587516,False,False,False,False
2024-01-29 17:00:00+00:00,43.925,45.415,43.65,45.26,40702.0,,,,,,,,,,,,,,,,,,42.4998448880236,48.912948539287264,,,42.4998448880236,#000000,,44.74717707235211,,34.48869567282307,-22.0405368693123,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120716.0,-28627.31660849902,False,False,False,False,45196.36314353601,False,False,False,False
2024-01-30 17:00:00+00:00,44.38,44.38,42.7,43.305,29557.0,,,,,,,,,,,,,,,,,,42.592780589200004,48.73146039814927,,,42.592780589200004,#000000,,44.71878473637594,,36.20421024075603,-20.47289369361939,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-150273.0,-30513.296195964147,False,False,False,False,44953.8923971246,False,False,False,False
2024-01-31 17:00:00+00:00,42.685,43.4,41.45,41.65,20657.0,,,,,,,,,,,,,,,,,,42.56582550915832,48.58218499205972,,,42.56582550915832,#000000,,44.638020573865084,,35.43889178716537,-20.47289369361939,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-170930.0,-32690.299355716637,False,False,False,False,44577.19639096763,False,False,False,False
2024-02-01 17:00:00+00:00,42.56,43.73,42.56,43.56,24702.0,,,,,,,,,,,,,,,,,,42.61628437446027,48.44191576023862,,,42.61628437446027,#000000,,44.60626863166381,,38.40875169671945,-18.144790677664645,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-146228.0,-34450.57378431018,False,False,False,False,44269.053811262704,False,False,False,False
2024-02-02 17:00:00+00:00,43.04,44.095,42.89,43.585,20623.0,,,,,,,,,,,,,,,,,,42.66658614272999,48.33556348837722,,,42.66658614272999,#000000,,44.58991348436776,,40.43170781916415,-16.044294431523284,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-125605.0,-35863.820702382895,False,False,False,False,43902.44832581677,False,False,False,False
2024-02-05 17:00:00+00:00,43.16,43.58,42.89,43.015,20513.0,,,,,,,,,,,,,,,,,,42.69246750256973,48.22663023314851,,,42.69246750256973,#000000,,44.55900404965334,,40.94741455949578,-15.271492596031464,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-146118.0,-37573.18782327618,False,False,False,False,43539.82121999015,False,False,False,False
2024-02-06 17:00:00+00:00,45.46,45.87,45.0,45.795,25308.0,,,,,,,,,,,,,,,,,,42.86590614111951,48.15898915292942,,,42.86590614111951,#000000,,44.632110784359654,,45.84826763986528,-10.447427676575302,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120810.0,-38863.68103531841,False,False,False,False,43257.157325106586,False,False,False,False
2024-02-07 17:00:00+00:00,45.475,46.54,45.41,46.03,60922.0,,,,,,,,,,,,,,,,,,43.26398628696391,48.034581709909766,,,43.26398628696391,#000000,,44.81697397076276,,49.439501222657746,-7.01263406238899,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-59888.0,-39189.639468879366,False,False,False,False,43531.030854949895,False,False,False,False
2024-02-08 17:00:00+00:00,47.33,48.53,47.21,48.47,46408.0,,,,,,,,,,,,,,,,,,43.688796934004785,48.03606662848277,,,43.688796934004785,#000000,,45.07241777017102,,54.78080860110165,-2.0474935902955522,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13480.0,-38791.04040734635,False,False,False,False,43575.635027741366,False,False,False,False
2024-02-09 17:00:00+00:00,49.38,49.97,49.145,49.56,32111.0,,,,,,,,,,,,,,,,,,44.02709075891892,48.07898146969438,,,44.02709075891892,#000000,,45.29406810368968,,59.411347247863006,2.1523764593812587,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18631.0,-37900.77621498439,False,False,False,False,43397.8887482415,False,False,False,False
2024-02-12 17:00:00+00:00,49.575,49.67,48.42,49.14,78686.0,,,,,,,,,,,,,,,,,,44.65199687282926,48.14344932186163,,,44.65199687282926,#000000,,45.7028570155629,,61.61207924669141,4.147766187731982,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-60055.0,-38244.25255273657,False,False,False,False,43944.991248268765,False,False,False,False
2024-02-13 17:00:00+00:00,47.015,47.1,46.37,46.795,26273.0,,,,,,,,,,,,,,,,,,44.73544705869322,48.11412544326313,,,44.73544705869322,#000000,,45.74459810265041,,58.774625840352584,4.147766187731982,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-86328.0,-38989.737009283286,False,False,False,False,43671.00688783049,False,False,False,False
2024-02-14 17:00:00+00:00,47.76,48.43,47.55,48.135,41199.0,,,,,,,,,,,,,,,,,,44.928929487352654,48.11169580107164,,,44.928929487352654,#000000,,45.86550893488165,,58.629396870170865,4.147766187731982,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45129.0,-39084.91938123238,False,False,False,False,43632.68119964707,False,False,False,False
2024-02-15 17:00:00+00:00,48.74,49.07,47.9,48.01,60467.0,,,,,,,,,,,,,,,,,,45.197927468432646,48.12135547983889,,,45.197927468432646,#000000,,46.039905075918014,,58.30724473761409,4.147766187731982,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-105596.0,-40116.09892570939,False,False,False,False,43893.678390350215,False,False,False,False
2024-02-16 17:00:00+00:00,49.98,50.445,48.42,48.43,70873.0,,,,,,,,,49.09833333333334,,,,,,,,,45.52912949381986,48.17023633994643,,,47.313731413576605,#000000,,47.21248543426989,,58.684666443540124,4.147766187731982,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34723.0,-40032.484988876684,False,False,False,False,44311.96244631378,False,False,False,False
2024-02-19 17:00:00+00:00,48.43,48.43,48.43,48.43,0.0,,,,,,,,,49.09833333333334,,,,,,,,,45.52912949381986,48.17023633994643,,,47.313731413576605,#000000,,47.21248543426989,,58.93628091415748,4.147766187731982,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34723.0,-39950.16739214992,False,False,False,False,43624.95527660349,False,False,False,False
2024-02-20 17:00:00+00:00,46.94,47.525,46.385,47.445,34181.0,,,,,,,,,48.45410864888534,,,,,,,,,45.591651882212375,48.14545192574139,,,47.02288026554886,#000000,,47.01956406384004,,56.90956432610309,4.147766187731982,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68904.0,-40399.06402172899,False,False,False,False,43478.537365338314,False,False,False,False
2024-02-21 17:00:00+00:00,46.47,46.76,45.965,46.6,28636.0,,,,,,,,,48.02304956740719,,,,,,,,,45.61877418972634,48.112471498743815,,,46.82091187856676,#000000,,46.8806881077636,,53.856984978667754,9.225395203630086,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-97540.0,-41284.97000588823,False,False,False,False,43248.420506960974,False,False,False,False
2024-02-22 17:00:00+00:00,46.16,46.255,45.53,45.54,33469.0,,,,,,,,,47.572939367109555,,,,,,,,,45.62439089663341,48.060758218046345,,,46.598665131871485,#000000,,46.72218744769259,,49.91284830023393,5.3561386516729215,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-131009.0,-42676.040238355075,False,False,False,False,43096.80158437243,False,False,False,False
2024-02-23 17:00:00+00:00,45.415,45.62,44.8,45.03,18994.0,,,,,,,,,47.32571632832491,,,,,,,,,45.61490524610747,48.02466573052105,,,46.47031078721619,#000000,,46.62803157529629,,46.429461914931714,2.051282571788434,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-150003.0,-44340.02411062864,False,False,False,False,42723.11473810309,False,False,False,False
2024-02-26 17:00:00+00:00,45.01,45.645,44.59,45.435,35825.0,,,,,,,,,46.986413015403926,,,,,,,,,45.600674277177326,47.96064729442213,,,46.29354364629063,#000000,,46.49527241346868,,45.14943711326746,0.7886468194836738,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-114178.0,-45422.78342674292,False,False,False,False,42616.16722278366,False,False,False,False
2024-02-27 17:00:00+00:00,46.91,47.98,46.86,47.17,47013.0,,,,,,,,,47.047628724876795,,,,,,,,,45.67969999983862,47.942479157002545,,,46.36366436235771,#000000,,46.546838015993536,,48.11022290229373,0.7886468194836738,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-67165.0,-45759.872055785665,False,False,False,False,42684.33517281802,False,False,False,False
2024-02-28 17:00:00+00:00,47.88,47.88,46.52,46.705,12330.0,,,,,,,,,47.047075221307104,,,,,,,,,45.69568994228539,47.93560186832748,,,46.37138258179625,#000000,,46.552331991797,,49.063105440126975,0.7886468194836738,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-79495.0,-46282.89729523085,False,False,False,False,42213.72532517743,False,False,False,False
2024-02-29 17:00:00+00:00,47.23,47.23,46.59,46.59,14147.0,,,,,,,,,47.0354048661784,,,,,,,,,45.71048352013534,47.92584138470611,,,46.37294419315687,#000000,,46.553012598960144,,49.43456228751931,0.7886468194836738,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-93642.0,-47017.146949568356,False,False,False,False,41778.58229688011,False,False,False,False
2024-03-01 17:00:00+00:00,46.555,46.71,45.25,45.575,31008.0,,,,,,,,,46.92234272963403,,,,,,,,,45.71430936307601,47.887254374046115,,,46.318326046355025,#000000,,46.50914973761345,,47.44798320176717,0.7886468194836738,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-124650.0,-48220.75707438125,False,False,False,False,41611.596524835455,False,False,False,False
2024-03-04 17:00:00+00:00,43.94,45.0,43.905,44.78,39821.0,,,,,,,,,46.66570813665778,,,,,,,,,45.673692631046755,47.80989949416563,,,46.169700383852266,#000000,,46.38974782318974,,44.59750356645009,-0.2082521804153572,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-164471.0,-50023.08642206526,False,False,False,False,41583.83533840389,False,False,False,False
2024-03-05 17:00:00+00:00,44.17,44.42,43.17,43.45,34976.0,,,,,,,,,46.405466037668454,,,,,,,,,45.61383925861009,47.72721322931865,,,46.00965264813927,#000000,,46.25945720324476,,40.55250432452924,-4.078049482577072,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-199447.0,-52339.73624497897,False,False,False,False,41481.388278893755,False,False,False,False
2024-03-06 17:00:00+00:00,42.69,42.82,41.275,41.295,76955.0,,,,,,,,,45.66383201457604,,,,,,,,,45.37732363144582,47.4769866744376,,,45.520577823010925,#000000,,45.85548180529281,,35.34898065731056,-8.863869389343783,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-276402.0,-55813.56979156844,False,False,False,False,42031.36675518998,False,False,False,False
2024-03-07 17:00:00+00:00,41.26,41.7,40.845,40.93,52065.0,,,,,,,,,45.221475074471414,,,,,,,,,45.20757706705861,47.3016194417806,,,45.21452607076501,#000000,,45.59618882329523,,31.528472724501395,-12.266482120316603,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-328467.0,-60040.75475604025,False,False,False,False,42186.926960535864,False,False,False,False
2024-03-08 17:00:00+00:00,40.085,40.19,39.51,39.815,58483.0,,,,,,,,,44.68676870320801,,,,,,,,,44.97541426131574,47.0759850132028,,,44.831091482261876,#000000,,45.26767571564631,,27.971345536390363,-15.44864546664855,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-386950.0,-65109.11514741947,False,False,False,False,42439.57925572135,False,False,False,False
2024-03-11 17:00:00+00:00,40.375,40.46,39.705,40.355,47851.0,,,,,,,,,44.34752390855765,,,,,,,,,44.811328392094296,46.90935990516677,,,44.57942615032597,#000000,,45.04678082972308,,27.3054650381034,-16.07116141624664,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-339099.0,-69357.02033893234,False,False,False,False,42523.477251756674,False,False,False,False
2024-03-12 17:00:00+00:00,38.895,39.34,38.75,39.16,26530.0,,,,,,,,,44.136926755906465,,,,,,,,,44.7048307591427,46.80600331024013,,,44.420878757524584,#000000,,44.9075362336443,,25.66122904767962,-17.788155438293167,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-365629.0,-73950.38436468533,False,False,False,False,42275.51636413254,False,False,False,False
