date,Open,High,Low,Close,Volume,aVWAP_peak_400,aVWAP_peak_365,aVWAP_peak_331,aVWAP_peak_314,aVWAP_peak_291,aVWAP_peak_274,aVWAP_peak_248,aVWAP_peak_151,aVWAP_peak_108,aVWAP_peak_77,aVWAP_peak_42,aVWAP_valley_423,aVWAP_valley_341,aVWAP_valley_320,aVWAP_valley_278,aVWAP_valley_261,aVWAP_valley_230,aVWAP_valley_188,aVWAP_valley_164,aVWAP_valley_128,aVWAP_valley_86,aVWAP_valley_22,aVWAP_OB_bull_423,aVWAP_OB_bear_248,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-02 17:00:00+00:00,104.61,105.05,104.09,104.565,14832.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,104.56833333333331,,50.75869024558161,-17.450560006315293,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25106.0,208.28724673927556,False,False,False,False,26261.94989544124,False,False,False,False
2024-01-03 17:00:00+00:00,103.26,103.625,102.66,102.84,18560.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,103.71977878933077,,45.89064566701989,-17.450560006315293,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6546.0,306.5463591929302,False,False,False,False,26142.539819542926,False,False,False,False
2024-01-04 17:00:00+00:00,103.49,103.62,102.73,102.855,19022.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,103.48335730911587,,42.73290898521809,-17.450560006315293,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25568.0,698.1968032364507,False,False,False,False,26032.14385334846,False,False,False,False
2024-01-05 17:00:00+00:00,104.25,104.31,103.66,104.215,17238.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,103.62648165163957,,46.89622146391095,-17.450560006315293,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42806.0,1351.030961325808,False,False,False,False,25895.80053779267,False,False,False,False
2024-01-08 17:00:00+00:00,103.95,104.605,103.695,104.535,25718.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,103.80226356995561,,50.75546013006016,-13.670747465998389,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68524.0,2392.472341770369,False,False,False,False,25893.04394030751,False,False,False,False
2024-01-09 17:00:00+00:00,103.245,103.47,103.035,103.28,12298.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,103.74051578308628,,48.59925292897223,-13.670747465998389,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,56226.0,3227.100677556875,False,False,False,False,25682.268065263983,False,False,False,False
2024-01-10 17:00:00+00:00,103.11,103.875,102.925,103.71,14975.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,103.71155524571316,,48.75002824949752,-13.670747465998389,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,71201.0,4280.959581780799,False,False,False,False,25516.26390921338,False,False,False,False
2024-01-11 17:00:00+00:00,102.635,103.51,102.615,103.35,23408.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,103.62288883107043,,47.63168270158394,-13.670747465998389,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,47793.0,4955.564859582648,False,False,False,False,25483.577647055034,False,False,False,False
2024-01-12 17:00:00+00:00,102.91,103.4,102.86,103.16,12295.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,103.58539424214483,,46.24475589381595,-13.670747465998389,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,35498.0,5429.090985790669,False,False,False,False,25279.103575007666,False,False,False,False
2024-01-15 17:00:00+00:00,103.16,103.16,103.16,103.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,103.58539424214483,,45.32013802197062,-13.670747465998389,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,35498.0,5895.275621669884,False,False,False,False,24887.179488573438,False,False,False,False
2024-01-16 17:00:00+00:00,102.33,102.59,101.965,102.52,26368.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,103.41023078922008,,42.48610171291491,-13.670747465998389,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9130.0,5945.426387225389,False,False,False,False,24910.137946114937,False,False,False,False
2024-01-17 17:00:00+00:00,102.15,102.18,101.5,101.89,12936.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,103.30855153048316,,38.81818052000025,-13.670747465998389,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3806.0,5794.241481997087,False,False,False,False,24724.492396562768,False,False,False,False
2024-01-18 17:00:00+00:00,101.09,101.99,100.82,101.87,16687.0,,,,,,,,,,,,,,,,,,,,,,101.56,,,101.56,#000000,,102.36620987043767,,36.31886464113983,-5.7794030167508765,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20493.0,5386.687350493256,False,False,False,False,24599.880111344737,False,False,False,False
2024-01-19 17:00:00+00:00,102.405,103.56,102.29,103.455,15733.0,,,,,,,,,,,,,,,,,,,,,,102.30815057577627,,,102.30815057577627,#000000,,102.73786598564678,,41.855637040120264,-5.7794030167508765,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4760.0,5229.374368315067,False,False,False,False,24462.409101866524,False,False,False,False
2024-01-22 17:00:00+00:00,104.22,104.53,104.05,104.445,12289.0,,,,,,,,,,,,,,,,,,,,,,102.86709573762181,,,102.86709573762181,#000000,,103.04710501612817,,48.387661107072354,-9.862207650328429,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7529.0,5265.027478883826,False,False,False,False,24273.674077031385,False,False,False,False
2024-01-23 17:00:00+00:00,104.35,104.875,104.29,104.33,15331.0,,,,,,,,,,,,,,,,,,,,,,103.28362644348212,,,103.28362644348212,#000000,,103.29318529994873,,52.26887823913559,-6.257523466049776,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7802.0,5062.437905567797,False,False,False,False,24135.027967309965,False,False,False,False
2024-01-24 17:00:00+00:00,105.595,105.595,104.555,104.785,16859.0,,,,,,,,,,,,,,,,,,,,,,103.65516656046675,,,103.65516656046675,#000000,,103.53040110753075,,56.09918464327549,-2.64617272069858,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9057.0,5124.369100830312,False,False,False,False,24022.22133215787,False,False,False,False
2024-01-25 17:00:00+00:00,105.11,105.8,104.77,105.795,13433.0,,,,,,,,,,,,,,,,,,,,,,103.92281437733398,,,103.92281437733398,#000000,,103.71202159917414,,60.93514758951696,1.9158766038529293,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22490.0,5393.603688414338,False,False,False,False,23858.047358015887,False,False,False,False
2024-01-26 17:00:00+00:00,106.065,106.27,105.885,106.22,15678.0,,,,,,,,,,,,,,,,,,,,,,104.2484993711285,,,104.2484993711285,#000000,,103.94259689680928,,64.96350847776252,5.726867524818914,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38168.0,5901.733863787759,False,False,False,False,23731.224918356722,False,False,False,False
2024-01-29 17:00:00+00:00,105.37,105.735,104.815,105.67,16045.0,,,,,,,,,,,,,,,,,,,,,,104.40074871983941,,,104.40074871983941,#000000,,104.06313627324604,,65.05038301535754,6.035403467713259,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22123.0,6153.226362023607,False,False,False,False,23612.058640552743,False,False,False,False
2024-01-30 17:00:00+00:00,106.06,106.67,106.045,106.64,23657.0,,,,,,,,,,,,,,,,,,,,,,104.73372449306395,,,104.73372449306395,#000000,,104.32353723289233,,67.1346250964175,8.413683821964554,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45780.0,6767.594945558124,False,False,False,False,23612.755405815493,False,False,False,False
2024-01-31 17:00:00+00:00,105.95,106.25,104.735,104.965,14891.0,,,,,,,,,,,,,,,,,,,,,,104.78777449155163,,,104.78777449155163,#000000,,104.37972708056668,,62.499007265188034,8.413683821964554,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30889.0,7141.570217720013,False,False,False,False,23477.534391771842,False,False,False,False
2024-02-01 17:00:00+00:00,101.44,102.74,101.44,102.65,41526.0,,,,,,,,,,,,,,,,,,,,,,104.27188481943048,,,104.27188481943048,#000000,,103.44805536828022,,54.39241973867389,13.457645534483916,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10637.0,6865.933470158462,False,False,False,False,23757.35556399243,False,False,False,False
2024-02-02 17:00:00+00:00,103.19,103.67,102.54,103.22,22366.0,,,,,,,,,,,,,,,,,,,,,,104.159449430945,,,104.159449430945,#000000,,103.50018552047577,,50.4846097440921,9.845364233322925,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11729.0,6941.3298504660825,False,False,False,False,23735.784159899526,False,False,False,False
2024-02-05 17:00:00+00:00,102.53,103.31,102.5,102.715,25138.0,,,,,,,,,,,,,,,,,,,,,,104.02674893410192,,,104.02674893410192,#000000,,103.46335104088264,,46.91934774455751,6.451336617961886,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13409.0,6625.820860536376,False,False,False,False,23757.523940366198,False,False,False,False
2024-02-06 17:00:00+00:00,103.56,103.67,102.985,103.385,27446.0,,,,,,,,,,,,,,,,,,,,,,103.95938353321615,,,103.95938353321615,#000000,,103.48831801018439,,46.379504190268115,5.69378787003631,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14037.0,6740.7228626986025,False,False,False,False,23814.70961570936,False,False,False,False
2024-02-07 17:00:00+00:00,108.22,109.46,108.22,109.115,70947.0,,,,,,,,,,,,,,,,,,,,,,104.97301059403608,,,104.97301059403608,#000000,,104.82495832880299,,54.557550385460104,5.69378787003631,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,84984.0,7953.79692684281,False,False,False,False,24545.442799961926,False,False,False,False
2024-02-08 17:00:00+00:00,107.885,108.87,107.495,108.595,13453.0,,,,,,,,,,,,,,,,,,,,,,105.0975739807845,,,105.0975739807845,#000000,,104.96933266344458,,58.93109553656893,-0.9374144285615387,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,71531.0,8939.489997744471,False,False,False,False,24373.466942598174,False,False,False,False
2024-02-09 17:00:00+00:00,105.68,106.19,104.99,105.58,50187.0,,,,,,,,,,,,,,,,,,,,,,105.157200218138,,,105.157200218138,#000000,,105.03608481851978,,56.67278799927681,-0.9374144285615387,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21344.0,9131.807982275564,False,False,False,False,24773.67675744161,False,False,False,False
2024-02-12 17:00:00+00:00,107.55,108.095,107.095,107.235,21250.0,,,,,,,,,,,,,,,,,,,,,,105.27097112372839,,,105.27097112372839,#000000,,105.16092412495887,,57.14577179355632,-0.9374144285615387,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42594.0,9650.601656968965,False,False,False,False,24719.046110039413,False,False,False,False
2024-02-13 17:00:00+00:00,105.17,105.33,104.015,105.27,29661.0,,,,,,,,,,,,,,,,,,,,,,105.24536723615745,,,105.24536723615745,#000000,,105.1332171276606,,54.708417124328825,-0.9374144285615387,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12933.0,9701.491553760145,False,False,False,False,24795.66555019384,False,False,False,False
2024-02-14 17:00:00+00:00,105.96,106.86,105.73,106.405,16934.0,,,,,,,,,,,,,,,,,,,,,,105.28373005693996,,,105.28373005693996,#000000,,105.17481300400796,,54.4975730174362,-0.9374144285615387,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29867.0,10014.135095562313,False,False,False,False,24673.779262593936,False,False,False,False
2024-02-15 17:00:00+00:00,109.5,110.125,109.22,109.28,36552.0,,,,,,,,,,,109.54166666666667,,,,,,,,,,,105.5853135825148,,,107.56349012459074,#000000,,106.5068602636209,,57.32955186270394,-0.8076320058125646,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66419.0,10888.629125088479,False,False,False,False,24857.93772363899,False,False,False,False
2024-02-16 17:00:00+00:00,107.905,107.915,107.03,107.26,11550.0,,,,,,,,,,,109.02782108852023,,,,,,,,,,,105.62507544987204,,,107.32644826919613,#000000,,106.40953642140641,,56.42347661145908,-0.8076320058125646,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54869.0,11570.495340203386,False,False,False,False,24651.613107768615,False,False,False,False
2024-02-19 17:00:00+00:00,107.26,107.26,107.26,107.26,0.0,,,,,,,,,,,109.02782108852023,,,,,,,,,,,105.62507544987204,,,107.32644826919613,#000000,,106.40953642140641,,55.819426443962506,-0.8076320058125646,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54869.0,12241.789986091706,False,False,False,False,24269.417555710184,False,False,False,False
2024-02-20 17:00:00+00:00,107.59,107.965,107.06,107.405,13941.0,,,,,,,,,,,108.67927824250923,,,,,,,,,,,105.67274019457587,,,107.17600921854255,#000000,,106.35961114287281,,55.597439856964414,-0.8076320058125646,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68810.0,13118.816497935246,False,False,False,False,24109.28705097049,False,False,False,False
2024-02-21 17:00:00+00:00,107.37,107.74,106.935,107.7,14988.0,,,,,,,,,,,108.44171774999676,,,,,,,,,,,105.72082725712227,,,107.08127250355952,#000000,,106.33762200820169,,55.84724910340214,0.04750874551584161,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,83798.0,14214.617792540901,False,False,False,False,23967.871747854668,False,False,False,False
2024-02-22 17:00:00+00:00,108.31,108.735,108.16,108.315,18147.0,,,,,,,,,,,108.4343992309147,,,,,,,,,,,105.80553296362613,,,107.11996609727042,#000000,,106.40168256270502,,56.86858876040349,1.60348857161177,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,101945.0,15574.77875699763,False,False,False,False,23877.625674244515,False,False,False,False
2024-02-23 17:00:00+00:00,108.58,108.78,108.14,108.17,14088.0,,,,,,,,,,,108.42523648710487,,,,,,,,,,,105.86673489849865,,,107.14598569280176,#000000,,106.44680175301217,,57.24819646991496,2.4979092259442908,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87857.0,16695.433349912397,False,False,False,False,23725.848532008167,False,False,False,False
2024-02-26 17:00:00+00:00,107.44,107.475,106.75,107.05,23109.0,,,,,,,,,,,108.1924322190746,,,,,,,,,,,105.91299669927623,,,107.05271445917542,#000000,,106.42399659394914,,55.22663062911626,2.4979092259442908,True,False,True,False,False,5.226533946790699,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,64748.0,17440.434383247088,False,False,False,False,23716.284988876258,False,False,False,False
2024-02-27 17:00:00+00:00,107.46,107.8,107.14,107.725,24690.0,,,,,,,,,,,108.09223038232578,,,,,,,,,,,105.97668282865415,,,107.03445660548996,#000000,,106.44782264321285,,55.08092483348347,2.4979092259442908,True,False,True,False,False,6.738686682299669,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,89438.0,18556.675710638607,False,False,False,False,23731.381345637867,False,False,False,False
2024-02-28 17:00:00+00:00,108.29,108.61,107.865,108.04,20858.0,,,,,,,,,,,108.10154273665201,,,,,,,,,,,106.04632171695818,,,107.07393222680508,#000000,,106.50362806608342,,55.546406111406405,2.4979092259442908,True,False,True,False,False,7.43595782463721,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,110296.0,19978.990815900022,False,False,False,False,23686.83279764348,False,False,False,False
2024-02-29 17:00:00+00:00,108.11,109.19,108.07,108.915,16977.0,,,,,,,,,,,108.1558497349068,,,,,,,,,,,106.11375229150575,,,107.13480101320627,#000000,,106.5689456078995,,57.37243828304515,3.8458497082576883,True,False,True,False,True,9.337116755806278,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,127273.0,21642.463826506224,False,False,False,False,23582.80438217614,False,False,False,False
2024-03-01 17:00:00+00:00,108.05,108.305,107.42,108.005,20625.0,,,,,,,,,,,108.13232276224723,,,,,,,,,,,106.16705544269172,,,107.14968910246947,#000000,,106.6037688979115,,56.37411709941203,3.8458497082576883,True,False,True,False,True,6.891716038895613,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,106648.0,22960.379116017753,False,False,False,False,23536.946949894336,False,False,False,False
2024-03-04 17:00:00+00:00,107.56,107.62,106.93,107.075,16831.0,,,,,,,,,,,108.06539242226009,,,,,,,,,,,106.19167485639875,,,107.12853363932942,#000000,,106.60572074644743,,53.69125884444674,7.084287226080342,True,False,True,False,False,4.48818708561134,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,89817.0,23996.91587390895,False,False,False,False,23432.97878012853,False,False,False,False
2024-03-05 17:00:00+00:00,108.35,109.33,108.18,108.94,26268.0,,,,,,,,,,,108.14169807004248,,,,,,,,,,,106.28509040351699,,,107.21339423677973,#000000,,106.69616664264659,,55.3596180763809,7.084287226080342,True,False,True,False,True,8.483133690216867,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,116085.0,25424.63810842199,False,False,False,False,23476.93259749088,False,False,False,False
2024-03-06 17:00:00+00:00,109.18,109.69,108.94,109.605,14891.0,,,,,,,,,,,108.21083907646747,,,,,,,,,,,106.34691807896851,,,107.27887857771799,#000000,,106.76064472858602,,57.49767793788539,3.9466458980496384,True,False,True,False,True,9.826628581206538,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,130976.0,27061.09333154723,False,False,False,False,23343.81736342125,False,False,False,False
2024-03-07 17:00:00+00:00,110.6,110.865,110.19,110.76,23018.0,,,,,,,,,,,108.39668279753012,,,,,,,,,,,106.47321572402254,,,107.43494926077634,#000000,,106.90344029988447,,60.54235900371205,6.759745320564498,True,False,True,False,True,12.078970508918829,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,153994.0,29029.04537291859,False,False,False,False,23338.765931430222,False,False,False,False
2024-03-08 17:00:00+00:00,111.02,111.49,110.81,111.025,17865.0,,,,,,,,,,,108.55076659202666,,,,,,,,,,,106.57751782425107,,,107.56414220813886,#000000,,107.02139448019774,,62.92541188441348,8.90758520880214,True,False,True,False,True,12.583978246245746,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,171859.0,31243.46327411365,False,False,False,False,23253.90134334603,False,False,False,False
2024-03-11 17:00:00+00:00,111.38,111.59,111.23,111.53,20713.0,,,,,,,,,,,108.72996638427267,,,,,,,,,,,106.70140807433796,,,107.71568722930532,#000000,,107.16041007819786,,65.20066660849736,10.965491212325254,True,False,True,False,True,13.543140336826681,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,192572.0,33744.6808977708,False,False,False,False,23214.507524069348,False,False,False,False
2024-03-12 17:00:00+00:00,111.36,111.9,111.065,111.87,14112.0,,,,,,,,,,,108.8464150557094,,,,,,,,,,,106.78502183853124,,,107.81571844712032,#000000,,107.2530276586073,,67.18193951583295,12.778940663615288,True,False,True,False,True,14.185187244240929,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,206684.0,36425.91065129373,False,False,False,False,23073.383376409358,False,False,False,False
2024-03-13 17:00:00+00:00,113.08,113.505,112.31,112.85,20670.0,,,,,,,,,,,109.07228159224425,,,,,,,,,,,106.93354415370464,,,108.00291287297445,#000000,,107.42223670693348,,69.75272946365841,15.16136455887775,True,False,True,False,True,15.998126604462417,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,227354.0,39386.03606755273,False,False,False,False,23036.121618635567,False,False,False,False
2024-03-14 17:00:00+00:00,111.36,111.68,110.89,111.65,31201.0,,,,,,,,,,,109.25387281202579,,,,,,,,,,,107.09203280131274,,,108.17295280666926,#000000,,107.58760608323433,,67.67607686694583,15.16136455887775,True,False,True,False,False,12.730346362003587,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,196153.0,41816.53163239687,False,False,False,False,23162.708880362145,False,False,False,False
2024-03-15 17:00:00+00:00,112.16,113.03,112.16,112.83,41005.0,,,,,,,,,,,109.57103023304735,,,,,,,,,,,107.34036043264867,,,108.45569533284801,#000000,,107.85470821398572,,68.0402548200586,15.16136455887775,True,False,True,False,False,14.896045500349505,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,237158.0,44845.08152956901,False,False,False,False,23439.33354888366,False,False,False,False
2024-03-18 17:00:00+00:00,113.7,113.885,112.925,112.98,10848.0,,,,,,,,,,,109.65946023486192,,,,,,,,,,,107.40926692498036,,,108.53436357992115,#000000,,107.92888295465116,,68.49282962568006,15.16136455887775,True,False,True,False,False,15.16597668214299,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,248006.0,47994.86321128112,False,False,False,False,23244.119075257557,False,False,False,False
