date,Open,High,Low,Close,Volume,aVWAP_peak_425,aVWAP_peak_393,aVWAP_peak_368,aVWAP_peak_334,aVWAP_peak_333,aVWAP_peak_309,aVWAP_peak_277,aVWAP_peak_212,aVWAP_peak_152,aVWAP_peak_118,aVWAP_peak_84,aVWAP_valley_384,aVWAP_valley_343,aVWAP_valley_319,aVWAP_valley_297,aVWAP_valley_265,aVWAP_valley_193,aVWAP_valley_167,aVWAP_valley_131,aVWAP_valley_24,aVWAP_OB_bull_343,aVWAP_OB_bear_277,aVWAP_OB_bear_152,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,16.805,16.84,16.64,16.68,68488.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.977138669696863,,52.65220156535334,-13.648177329641179,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,288744.0,32253.329844442724,False,False,False,False,250538.75795786662,False,False,False,False
2023-12-29 17:00:00+00:00,16.635,16.75,16.625,16.66,108435.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.887386321665875,,50.83448119060996,-13.648177329641179,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,180309.0,34548.76659104051,False,False,False,False,248335.59891976014,False,False,False,False
2024-01-01 17:00:00+00:00,16.66,16.66,16.66,16.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.887386321665875,,49.6226676074477,-13.648177329641179,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,180309.0,36808.61517102438,False,False,False,False,244485.43459542276,False,False,False,False
2024-01-02 17:00:00+00:00,16.705,16.835,16.55,16.57,82369.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.84359476858838,,47.574596254222,-13.648177329641179,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,97940.0,37756.388579225546,False,False,False,False,241972.00150092007,False,False,False,False
2024-01-03 17:00:00+00:00,16.92,17.06,16.89,17.005,86390.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.866654132759997,,51.86186503583066,-10.87657695063492,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,184330.0,40028.8476710205,False,False,False,False,239559.87744664223,False,False,False,False
2024-01-04 17:00:00+00:00,16.555,16.61,16.385,16.395,169191.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.769025033597828,,48.24811961894105,-10.87657695063492,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,15139.0,39642.958559841885,False,False,False,False,238468.88709863226,False,False,False,False
2024-01-05 17:00:00+00:00,16.615,16.64,16.47,16.485,73476.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.746446750298844,,46.83421995219066,-10.87657695063492,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,88615.0,40402.21501627844,False,False,False,False,235910.8578412891,False,False,False,False
2024-01-08 17:00:00+00:00,16.235,16.325,16.135,16.295,234829.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.63109537368244,,44.31724039384012,-10.87657695063492,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-146214.0,37508.94036486327,False,False,False,False,235894.08485150166,False,False,False,False
2024-01-09 17:00:00+00:00,16.205,16.265,16.125,16.16,71878.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.601271319891115,,41.604618894920335,-10.87657695063492,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-218092.0,33546.135087888644,False,False,False,False,233351.19981504427,False,False,False,False
2024-01-10 17:00:00+00:00,16.165,16.23,16.085,16.14,170203.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.540019730417665,,39.63945460437006,-10.87657695063492,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-388295.0,27005.962450867115,False,False,False,False,232372.15795744667,False,False,False,False
2024-01-11 17:00:00+00:00,16.065,16.12,15.84,15.875,241847.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.44351691974246,,36.39745895255737,-4.733101007506328,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-630142.0,16817.621947752894,False,False,False,False,232519.0547333002,False,False,False,False
2024-01-12 17:00:00+00:00,15.805,15.835,15.585,15.605,109778.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.390819796185426,,32.67210932495779,-8.710942391315015,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-739920.0,5085.255716004787,False,False,False,False,230616.0926444118,False,False,False,False
2024-01-15 17:00:00+00:00,15.605,15.605,15.605,15.605,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.390819796185426,,30.188542906558066,-11.452424823197681,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-739920.0,-6465.2133648635045,False,False,False,False,227040.64934759922,False,False,False,False
2024-01-16 17:00:00+00:00,15.535,15.54,15.24,15.29,144265.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.305334157484495,,26.951857033045805,-14.864869648797566,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-884185.0,-20073.272072385,False,False,False,False,225757.30594686122,False,False,False,False
2024-01-17 17:00:00+00:00,14.915,14.99,14.8,14.895,308949.0,,,,,,,,,,,,,,,,,,,,14.895000000000001,,,,14.895000000000001,#000000,,15.49410978587228,,23.362856080283358,-18.534787168346114,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1193134.0,-38260.260102270506,False,False,False,False,227047.09965311142,False,False,False,False
2024-01-18 17:00:00+00:00,14.895,14.935,14.805,14.91,128719.0,,,,,,,,,,,,,,,,,,,,14.891568810909945,,,,14.891568810909945,#000000,,15.456722495553548,,21.218217559737695,-20.840842709635137,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1064415.0,-54169.635914638406,False,False,False,False,225522.63299182284,False,False,False,False
2024-01-19 17:00:00+00:00,14.96,14.96,14.855,14.935,185233.0,,,,,,,,,,,,,,,,,,,,14.899032197732865,,,,14.899032197732865,#000000,,15.41722995985357,,20.241837093970076,-22.140529611326834,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-879182.0,-66960.52528030291,False,False,False,False,224897.9875190814,False,False,False,False
2024-01-22 17:00:00+00:00,14.975,15.17,14.965,14.99,245676.0,,,,,,,,,,,,,,,,,,,,14.939376192323765,,,,14.939376192323765,#000000,,15.395398924594637,,20.65167064221101,-22.201334159041338,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-633506.0,-75744.17605115092,False,False,False,False,225220.12724746772,False,False,False,False
2024-01-23 17:00:00+00:00,15.235,15.27,15.05,15.155,116957.0,,,,,,,,,,,,,,,,,,,,14.965360653885778,,,,14.965360653885778,#000000,,15.393548874780295,,23.965811065131263,-22.201334159041338,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-516549.0,-82578.35936818733,False,False,False,False,223541.62915060777,False,False,False,False
2024-01-24 17:00:00+00:00,15.395,15.47,15.17,15.45,256412.0,,,,,,,,,,,,,,,,,,,,15.047526038437528,,,,15.047526038437528,#000000,,15.41495742908949,,30.55718695802833,-26.553987386748148,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-260137.0,-85331.20650976582,False,False,False,False,224051.24730331154,False,False,False,False
2024-01-25 17:00:00+00:00,15.595,15.905,15.545,15.865,190292.0,,,,,,,,,,,,,,,,,,,,15.14373781917996,,,,15.14373781917996,#000000,,15.462742255652525,,39.27644828139724,-18.562911329507905,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69845.0,-85091.11028480821,False,False,False,False,223527.84812031445,False,False,False,False
2024-01-26 17:00:00+00:00,15.825,16.23,15.685,16.21,195355.0,,,,,,,,,,,,,,,,,,,,15.251513467023594,,,,15.251513467023594,#000000,,15.524157404107317,,47.649201347172664,-11.17989775619617,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,125510.0,-81825.97679202049,False,False,False,False,223091.05977736381,False,False,False,False
2024-01-29 17:00:00+00:00,16.105,16.17,15.955,16.1,311043.0,,,,,,,,,,,,,,,,,,,,15.383637146598605,,,,15.383637146598605,#000000,,15.60196393621424,,51.94673014495676,-7.5923911492324905,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-185533.0,-83433.8376169504,False,False,False,False,224454.6557498078,False,False,False,False
2024-01-30 17:00:00+00:00,16.255,16.46,16.155,16.45,182357.0,,,,,,,,,,,,,,,,,,,,15.467152186892335,,,,15.467152186892335,#000000,,15.656331693679263,,57.13182810129211,-2.9986523388881707,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3176.0,-82189.53005699768,False,False,False,False,223801.97891647744,False,False,False,False
2024-01-31 17:00:00+00:00,16.325,16.475,16.155,16.19,113473.0,,,,,,,,,,,,,,,,,,,,15.508092524865749,,,,15.508092524865749,#000000,,15.682901105030567,,57.697753250752285,-2.4625703402010615,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-116649.0,-82723.78540495121,False,False,False,False,222091.4521115708,False,False,False,False
2024-02-01 17:00:00+00:00,16.47,16.58,15.995,16.13,104855.0,,,,,,,,,,,,,,,,,,,,15.540674578934087,,,,15.540674578934087,#000000,,15.881023243060099,,57.442072257265195,-2.3565061058934873,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-221504.0,-84875.41663898298,False,False,False,False,220273.8326989883,False,False,False,False
2024-02-02 17:00:00+00:00,16.015,16.105,15.83,15.835,162052.0,,,,,,,,,,,,,,,,,,,,15.56546521050639,,,,15.56546521050639,#000000,,15.826922416592936,,54.39680197675638,-2.3565061058934873,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-383556.0,-89506.12335775844,False,False,False,False,219371.16862613577,False,False,False,False
2024-02-05 17:00:00+00:00,15.575,15.92,15.525,15.745,212749.0,,,,,,,,,,,,,,,,,,,,15.578362424386231,,,,15.578362424386231,#000000,,15.782316170300254,,51.57078053118644,-2.3565061058934873,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-596305.0,-97363.47028244435,False,False,False,False,219268.4993451104,False,False,False,False
2024-02-06 17:00:00+00:00,15.98,16.1,15.795,15.855,201812.0,,,,,,,,,,,,,,,,,,,,15.601776485110205,,,,15.601776485110205,#000000,,15.791978492903345,,50.833910297221266,-2.3565061058934873,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-394493.0,-101970.12965791034,False,False,False,False,218997.855944411,False,False,False,False
2024-02-07 17:00:00+00:00,15.77,15.945,15.715,15.92,145622.0,,,,,,,,,,,,,,,,,,,,15.614058809746856,,,,15.614058809746856,#000000,,15.79314686168105,,51.027745880978884,-2.3565061058934873,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-248871.0,-104247.66253143111,False,False,False,False,217860.2457747302,False,False,False,False
2024-02-08 17:00:00+00:00,16.135,16.36,16.1,16.31,87516.0,,,,,,,,,,,,,,,,,,,,15.631917553277074,,,,15.631917553277074,#000000,,15.81279937691257,,54.63953691143379,-2.3565061058934873,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-161355.0,-105133.04760846318,False,False,False,False,215839.40475496693,False,False,False,False
2024-02-09 17:00:00+00:00,16.315,16.405,16.155,16.235,108929.0,,,,,,,,,,,,,,,,,,,,15.653084225061118,,,,15.653084225061118,#000000,,15.834433461785663,,56.13068524042515,-1.1577612260813979,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-270284.0,-107693.5274905025,False,False,False,False,214181.87909985115,False,False,False,False
2024-02-12 17:00:00+00:00,16.48,16.575,16.435,16.57,200608.0,,,,,,,,,,,,,,,,,,,,15.703754198580993,,,,15.703754198580993,#000000,,15.890054632953548,,59.61340528689439,2.521098640140096,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69676.0,-107104.10845964198,False,False,False,False,213971.43136186898,False,False,False,False
2024-02-13 17:00:00+00:00,16.225,16.325,16.015,16.235,196745.0,,,,,,,,,,,,,,,,,,,,15.73001549599118,,,,15.73001549599118,#000000,,15.908318866927102,,58.1532058935377,2.521098640140096,True,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-266421.0,-109574.13778584909,False,False,False,False,213704.35490664621,False,False,False,False
2024-02-14 17:00:00+00:00,16.24,16.29,16.12,16.2,292016.0,,,,,,,,,,,,,,,,,,,,15.765030298654551,,,,15.765030298654551,#000000,,15.931969765020796,,56.81820774580869,2.521098640140096,True,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-558437.0,-116533.25192870414,False,False,False,False,214918.4889391013,False,False,False,False
2024-02-15 17:00:00+00:00,17.415,17.585,17.39,17.445,272203.0,,,,,,,,,,,,,,,,,,,,15.875232257703171,,,,15.875232257703171,#000000,,16.054932464693216,,62.65365760767824,6.007153639820615,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-286234.0,-119164.27127864672,False,False,False,False,215806.62089353384,False,False,False,False
2024-02-16 17:00:00+00:00,17.535,17.61,17.4,17.415,180014.0,,,,,,,,,,,,,,,,,,,,15.9406885358406,,,,15.9406885358406,#000000,,16.124027437375414,,66.25191111954335,9.431113850360966,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-466248.0,-124545.41435959793,False,False,False,False,215251.6965385953,False,False,False,False
2024-02-19 17:00:00+00:00,17.415,17.415,17.415,17.415,0.0,,,,,,,,,,,,,,,,,,,,15.9406885358406,,,,15.9406885358406,#000000,,16.124027437375414,,68.6507467941201,11.751350135399484,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-466248.0,-129843.12886565067,False,False,False,False,211914.46093334575,False,False,False,False
2024-02-20 17:00:00+00:00,17.325,17.385,17.115,17.185,177873.0,,,,,,,,,,,,,,,,,,,,15.990724416670671,,,,15.990724416670671,#000000,,16.173096717319634,,67.7370425684735,11.751350135399484,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-644121.0,-137816.429193315,False,False,False,False,211386.68634523184,False,False,False,False
2024-02-21 17:00:00+00:00,17.455,17.51,17.37,17.5,74716.0,,,,,,,,,,,,,,,,,,,,16.014321631067556,,,,16.014321631067556,#000000,,16.196738236454763,,68.6795849563674,12.176792860373745,True,False,True,False,True,11.285526756511008,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-569405.0,-144507.7248647365,False,False,False,False,209267.76097553832,False,False,False,False
2024-02-22 17:00:00+00:00,17.505,17.72,17.48,17.6,136477.0,,,,,,,,,,,,,,,,,,,,16.05951359355822,,,,16.05951359355822,#000000,,16.242199124704666,,69.76419522802824,13.58092753478649,True,False,True,False,True,12.179524531489097,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-432928.0,-148979.35703737623,False,False,False,False,208139.222045685,False,False,False,False
2024-02-23 17:00:00+00:00,17.495,17.685,17.43,17.625,97494.0,,,,,,,,,,,,,,,,,,,,16.089852079426453,,,,16.089852079426453,#000000,,16.272163970545915,,70.60804229719125,14.792216222524075,True,False,True,False,True,12.403583198343316,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-335434.0,-151870.12669571146,False,False,False,False,206423.79224652707,False,False,False,False
2024-02-26 17:00:00+00:00,17.565,17.755,17.535,17.725,56480.0,,,,,,,,,,,,,,,,,,,,16.10792766714273,,,,16.10792766714273,#000000,,16.290070952993606,,71.6776187270722,16.22263068829136,True,False,True,False,True,13.30177097891686,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-278954.0,-153840.41930508026,False,False,False,False,204099.08228921655,False,False,False,False
2024-02-27 17:00:00+00:00,17.645,17.675,17.48,17.53,85367.0,,,,,,,,,,,,,,,,,,,,16.132609744562146,,,,16.132609744562146,#000000,,16.313956184530156,,69.74567994133669,16.22263068829136,True,False,True,False,True,10.850622316602987,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-364321.0,-157103.68412205577,False,False,False,False,202258.27481186434,False,False,False,False
2024-02-28 17:00:00+00:00,17.455,17.48,17.215,17.245,138186.0,,,,,,,,,,,,,,,,,,,,16.164191971630878,,,,16.164191971630878,#000000,,16.342758666057552,,65.1592400336283,20.445165364116846,True,False,True,False,False,7.437821683338008,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-502507.0,-162458.77429070606,False,False,False,False,201264.90621013002,False,False,False,False
2024-02-29 17:00:00+00:00,17.63,17.685,17.37,17.415,246448.0,,,,,,,,,,,,,,,,,,,,16.22455871713334,,,,16.22455871713334,#000000,,16.399031911586782,,63.44495686691809,18.746476238555815,True,False,True,False,False,9.033943303830075,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-256059.0,-163909.9405807726,False,False,False,False,201965.4192921435,False,False,False,False
2024-03-01 17:00:00+00:00,17.925,17.945,17.695,17.705,214033.0,,,,,,,,,,,,,,,,,,,,16.28378966880476,,,,16.28378966880476,#000000,,16.455809130504196,,64.29405516682776,18.746476238555815,True,False,True,False,False,11.639519626136664,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42026.0,-162020.2670833963,False,False,False,False,202152.5135666839,False,False,False,False
2024-03-04 17:00:00+00:00,17.545,17.635,17.44,17.45,109784.0,,,,,,,,,,,,,,,,,,,,16.30722496743773,,,,16.30722496743773,#000000,,16.47704225029467,,62.026766875978765,17.15548108817336,True,False,True,False,False,8.674071812772471,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-151810.0,-161861.968368925,False,False,False,False,200720.44358890585,False,False,False,False
2024-03-05 17:00:00+00:00,17.615,17.69,17.52,17.545,199306.0,,,,,,,,,,,,,,,,,,,,16.35012909711565,,,,16.35012909711565,#000000,,16.51618225585185,,61.24097710517829,16.207515709386556,True,False,True,False,False,9.52599513075214,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,47496.0,-158616.108394213,False,False,False,False,200698.5142309383,False,False,False,False
2024-03-06 17:00:00+00:00,17.845,18.055,17.745,17.865,287104.0,,,,,,,,,,,,,,,,,,,,16.421097260287546,,,,16.421097260287546,#000000,,16.58314691762584,,62.90228728121658,16.207515709386556,True,False,True,False,False,12.294364529064904,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,334600.0,-150969.34702376008,False,False,False,False,202038.13416534237,False,False,False,False
2024-03-07 17:00:00+00:00,18.015,18.145,17.91,17.935,384931.0,,,,,,,,,,,,,,,,,,,,16.512880727119995,,,,16.512880727119995,#000000,,16.66955211609975,,64.4428532648352,16.207515709386556,True,False,True,False,True,12.880643166764273,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,719531.0,-137473.217612539,False,False,False,False,204873.68247285642,False,False,False,False
2024-03-08 17:00:00+00:00,17.715,17.745,17.505,17.67,259935.0,,,,,,,,,,,,,,,,,,,,16.555540839287637,,,,16.555540839287637,#000000,,16.707024417611496,,62.30183400325424,16.207515709386556,True,False,True,False,True,9.817245214560899,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,459596.0,-128216.33051777097,False,False,False,False,205727.34631048655,False,False,False,False
2024-03-11 17:00:00+00:00,17.755,17.9,17.73,17.805,184567.0,,,,,,,,,,,,,,,,,,,,16.588415188092146,,,,16.588415188092146,#000000,,16.736711120671597,,61.919036641219236,16.207515709386556,True,False,True,False,False,10.977372138784233,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,644163.0,-116241.45717641017,False,False,False,False,205399.27892582782,False,False,False,False
2024-03-12 17:00:00+00:00,17.835,17.945,17.81,17.935,163592.0,,,,,,,,,,,,,,,,,,,,16.618074699597738,,,,16.618074699597738,#000000,,16.763736752732306,,62.63262219612814,16.207515709386556,True,False,True,False,False,12.077796574640839,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,807755.0,-101915.93070855885,False,False,False,False,204751.1040587607,False,False,False,False
2024-03-13 17:00:00+00:00,18.465,18.62,18.41,18.425,190129.0,,,,,,,,,,,,,,,,,,,,16.66600289418138,,,,16.66600289418138,#000000,,16.80984113747513,,65.99365355669356,16.207515709386556,True,False,True,False,True,15.979516946936982,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,997884.0,-84864.76899214709,False,False,False,False,204524.40477102797,False,False,False,False
2024-03-14 17:00:00+00:00,18.645,18.68,18.5,18.63,98683.0,,,,,,,,,,,,,,,,,,,,16.691477834355716,,,,16.691477834355716,#000000,,16.834436171880082,,69.16031878514109,14.734980966592389,True,False,True,False,True,17.50160455270575,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1096567.0,-66547.99737986573,False,False,False,False,202883.45275907405,False,False,False,False
