date,Open,High,Low,Close,Volume,aVWAP_peak_804,aVWAP_peak_762,aVWAP_peak_727,aVWAP_peak_690,aVWAP_peak_665,aVWAP_peak_648,aVWAP_peak_619,aVWAP_peak_601,aVWAP_peak_560,aVWAP_peak_528,aVWAP_peak_511,aVWAP_peak_475,aVWAP_peak_401,aVWAP_peak_372,aVWAP_peak_312,aVWAP_peak_294,aVWAP_peak_258,aVWAP_peak_234,aVWAP_peak_196,aVWAP_peak_144,aVWAP_peak_105,aVWAP_peak_79,aVWAP_peak_53,aVWAP_peak_13,aVWAP_valley_849,aVWAP_valley_833,aVWAP_valley_832,aVWAP_valley_830,aVWAP_valley_770,aVWAP_valley_750,aVWAP_valley_715,aVWAP_valley_668,aVWAP_valley_624,aVWAP_valley_606,aVWAP_valley_576,aVWAP_valley_546,aVWAP_valley_498,aVWAP_valley_437,aVWAP_valley_378,aVWAP_valley_360,aVWAP_valley_342,aVWAP_valley_272,aVWAP_valley_204,aVWAP_valley_154,aVWAP_valley_114,aVWAP_valley_90,aVWAP_valley_59,aVWAP_valley_26,aVWAP_OB_bull_833,aVWAP_OB_bull_114,aVWAP_OB_bull_6,aVWAP_OB_bear_727,aVWAP_OB_bear_665,aVWAP_OB_bear_560,aVWAP_OB_bear_372,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-05 15:00:00+00:00,22.36,22.61,22.315,22.575,16649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.74494163513791,,,,,,#000000,,,,63.55823758724788,2.7974305100614956,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44729.0,-3291.6383804820016,False,False,False,False,7913.163071512669,False,False,False,False
2025-02-05 16:00:00+00:00,22.585,22.615,22.265,22.375,13929.0,,,,,,,,,,,,,,,,,,,,,,,,22.41833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,21.845274016073706,,,,,22.41833333333333,#000000,,22.41833333333333,,66.6329005192718,5.631613024345356,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-58658.0,-4150.031583885381,False,False,False,False,8006.431861101621,False,False,False,False
2025-02-05 17:00:00+00:00,22.38,22.485,22.345,22.475,4203.0,,,,,,,,,,,,,,,,,,,,,,,,22.422196668872708,,,,,,,,,,,,,,,,,,,,,,,,,,,21.870646558636764,,,,,22.422196668872708,#000000,,22.422196668872708,,69.26951133156467,8.290706787852358,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-54455.0,-4929.953574832894,False,False,False,False,7947.463925270587,False,False,False,False
2025-02-05 18:00:00+00:00,22.475,22.56,22.445,22.51,7641.0,,,,,,,,,,,,,,,,,,,,,,,,22.44674562526675,,,,,,,,,,,,,,,,,,,,,,,,,,,21.916664736225833,,,,,22.44674562526675,#000000,,22.44674562526675,,71.23800487210383,10.515892244863139,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46814.0,-5579.318635688198,False,False,False,False,7942.712546584222,False,False,False,False
2025-02-05 19:00:00+00:00,22.515,22.525,22.185,22.19,8168.0,,,,,,,,,,,,,,,,,,,,,,,,22.411430865325123,,,,,,,,,,,,,,,,,,,,,,,,,,,21.944251851721322,,,,,22.411430865325123,#000000,,22.411430865325123,,67.4515334906547,10.515892244863139,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-54982.0,-6345.251680096133,False,False,False,False,7946.20537531935,False,False,False,False
2025-02-05 20:00:00+00:00,22.195,22.405,22.19,22.335,61640.0,,,,,,,,,,,,,,,,,,,,,,,,22.34601829861584,,,,,,,,,,,,,,,,,,,,,,,,,,,22.07297729028918,,,,,22.34601829861584,#000000,,22.34601829861584,,66.1840597966249,10.515892244863139,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6658.0,-6143.650878854332,False,False,False,False,8778.66730748494,False,False,False,False
2025-02-06 15:00:00+00:00,22.145,22.305,22.115,22.23,7514.0,,,,,,,,,,,,,,,,,,,,,,,,22.336590604135345,,,,,,,,,,,,,,,,,,,,,,,,,,,22.078888432647876,,,,,22.336590604135345,#000000,,22.336590604135345,,63.83027571242373,10.515892244863139,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-856.0,-6061.671795461241,False,False,False,False,8759.060062407654,False,False,False,False
2025-02-06 16:00:00+00:00,22.23,22.365,22.205,22.295,5091.0,,,,,,,,,,,,,,,,,,,,,,,,22.33431972097437,,,,,,,,,,,,,,,,,,,,,,,,,,,22.08456791997571,,,,,22.33431972097437,#000000,,22.33431972097437,,62.904077604711546,10.515892244863139,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4235.0,-5902.033473050989,False,False,False,False,8702.190914153272,False,False,False,False
2025-02-06 17:00:00+00:00,22.295,22.33,22.25,22.25,7534.0,,,,,,,,,,,,,,,,,,,,,,,,22.330566194262012,,,,,,,,,,,,,,,,,,,,,,,,,,,22.091979299490806,,,,,22.330566194262012,#000000,,22.330566194262012,,61.565177777383894,10.515892244863139,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3299.0,-5861.676364941672,False,False,False,False,8684.079427112136,False,False,False,False
2025-02-06 18:00:00+00:00,22.255,22.28,22.165,22.19,5638.0,,,,,,,,,,,,,,,,,,,,,,,,22.325042408960815,,,,,,,,,,,,,,,,,,,,,,,,,,,22.095337920679558,,,,,22.325042408960815,#000000,,22.325042408960815,,59.68149049723597,17.608626696664047,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8937.0,-5909.355801144126,False,False,False,False,8636.853389482489,False,False,False,False
2025-02-06 19:00:00+00:00,22.195,22.215,22.115,22.135,4561.0,,,,,,,,,,,,,,,,,,,,,,,,22.318883184163365,,,,,,,,,,,,,,,,,,,,,,,,,,,22.096662254148093,,,,,22.318883184163365,#000000,,22.318883184163365,,57.50327380337025,14.990466237779543,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13498.0,-6027.009199576,False,False,False,False,8573.661864064155,False,False,False,False
2025-02-06 20:00:00+00:00,22.135,22.255,22.125,22.25,29516.0,,,,,,,,,,,,,,,,,,,,,,,,22.298207042600872,,,,,,,,,,,,,,,,,,,,,,,,,,,22.110897959646856,,,,,22.298207042600872,#000000,,22.298207042600872,,57.67971111179412,14.603495570057405,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16018.0,-5685.226111210481,False,False,False,False,8898.349277024401,False,False,False,False
2025-02-07 15:00:00+00:00,22.145,22.455,22.085,22.255,8113.0,,,,,,,,,,,,,,,,,,,,,,,,22.2965597663479,,,,,,,,,,,,,,,,,,,,,,,,,,,22.116040716288577,,,,,22.2965597663479,#000000,,22.2965597663479,,57.86832613112781,14.17343960826048,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24131.0,-5222.959039718845,False,False,False,False,8886.173319241076,False,False,False,False
2025-02-07 16:00:00+00:00,22.27,22.295,21.975,21.975,8918.0,,,,,,,,,,,,,,,,,,,,,,,,22.285447914371527,,,,,,,,,,,,,,,,,,,,,,,,,,,22.11482436788177,,,,,22.285447914371527,#000000,,22.285447914371527,,53.29066017026274,9.405386276473024,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15213.0,-4906.122465459638,False,False,False,False,8886.666756152066,False,False,False,False
2025-02-07 17:00:00+00:00,21.97,22.215,21.955,22.185,7332.0,,,,,,,,,,,,,,,,,,,,,,,,22.27863313273785,,,,,,,,,,,,,,,,,,,,,,,,22.118333333333336,,,22.114923566797124,,,,,22.198483233035592,#000000,,22.198483233035592,,53.39919200584272,9.158334333972263,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22545.0,-4480.523667545535,False,False,False,False,8862.56339559157,False,False,False,False
2025-02-07 18:00:00+00:00,22.185,22.285,22.17,22.205,2599.0,,,,,,,,,,,,,,,,,,,,,,,,22.27779766114574,,,,,,,,,,,,,,,,,,,,,,,,22.144940086597526,,,22.11596609201107,,,,,22.211368873871635,#000000,,22.211368873871635,,53.74766493300612,9.083715242755147,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25144.0,-4021.228726963434,False,False,False,False,8765.453885582398,False,False,False,False
2025-02-07 19:00:00+00:00,22.205,22.22,22.155,22.185,3589.0,,,,,,,,,,,,,,,,,,,,,,,,22.27603909254818,,,,,,,,,,,,,,,,,,,,,,,,22.156016765285997,,,22.116921659894384,,,,,22.21602792891709,#000000,,22.21602792891709,,53.622544484592886,8.486885935029747,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21555.0,-3624.698049026016,False,False,False,False,8685.19878658112,False,False,False,False
2025-02-07 20:00:00+00:00,22.18,22.21,22.135,22.165,19304.0,,,,,,,,,,,,,,,,,,,,,,,,22.266067936415148,,,,,,,,,,,,,,,,,,,,,,,,22.16424039320822,,,22.12051876387441,,,,,22.215154164811686,#000000,,22.215154164811686,,53.15348043556999,7.568260962931873,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2251.0,-3533.6019552426674,False,False,False,False,8849.83136353335,False,False,False,False
2025-02-10 15:00:00+00:00,22.665,22.84,22.56,22.75,16774.0,,,,,,,,,,,,,,,,,,,,,,,,22.300104714556763,,,,,,,,,,,,,,,,,,,,,,,,22.351070473271772,,,22.153672240991177,,,,,22.325587593914268,#000000,,22.325587593914268,,59.47222909135681,4.889883910278698,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19025.0,-3183.8561884947185,False,False,False,False,8972.686691230509,False,False,False,False
2025-02-10 16:00:00+00:00,22.745,22.785,22.425,22.755,19659.0,,,,,,,,,,,,,,,,,,,,,,,,22.328967861284745,,,,,,,,,,,,,,,,,,,,,,,,22.43734262721939,,,22.18434829432271,,,,,22.383155244252066,#000000,,22.383155244252066,,63.72179669159414,8.790547179357041,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38684.0,-2534.742139060692,False,False,False,False,9138.365967335461,False,False,False,False
2025-02-10 17:00:00+00:00,22.76,22.835,22.595,22.655,8472.0,,,,,,,,,,,,,,,,,,,,,,,,22.34136229074655,,,,,,,,,,,,,,,,,,,,,,,,22.465425752722066,,,22.197467975933428,,,,,22.403394021734307,#000000,,22.403394021734307,,64.57292403654114,9.530512998357068,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30212.0,-2027.0407105481231,False,False,False,False,9128.034712027933,False,False,False,False
2025-02-10 18:00:00+00:00,22.665,22.69,22.565,22.675,11027.0,,,,,,,,,,,,,,,,,,,,,,,,22.354109435652433,,,,,,,,,,,,,,,,,,,,,,,,22.487528899454684,,,22.211895382833646,,,,,22.42081916755356,#000000,,22.42081916755356,,65.34479060946835,10.355745978912857,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41239.0,-1356.2493817024156,False,False,False,False,9157.476034322073,False,False,False,False
2025-02-10 19:00:00+00:00,22.675,22.795,22.645,22.755,10295.0,,,,,,,,,,,,,,,,,,,,,,,,22.36842512009684,,,,,,,,,,,,,,,,,,,,,,,,22.512903689345215,,,22.22713731293118,,,,,22.440664404721026,#000000,,22.440664404721026,,66.69432088923864,11.804039516810626,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51534.0,-536.2455153194323,False,False,False,False,9175.112064797699,False,False,False,False
2025-02-10 20:00:00+00:00,22.755,22.885,22.735,22.8,36030.0,,,,,,,,,,,,,,,,,,,,,,,,22.419766355494716,,,,,,,,,,,,,,,,,,,,,,,,22.591258750922286,,,22.281077449470942,,,,,22.5055125532085,#000000,,22.5055125532085,,68.06009315993765,13.292054300538446,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87564.0,829.6497639878455,False,False,False,False,9591.46691650626,False,False,False,False
2025-02-11 15:00:00+00:00,22.47,22.695,22.41,22.675,5446.0,,,,,,,,,,,,,,,,,,,,,,,,22.42278637754412,,,,,,,,,,,,,,,,,,,,,,,,22.59133914953473,,,22.285409497728526,,,,,22.507062763539423,#000000,,22.507062763539423,,66.02262311504889,13.292054300538446,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82118.0,2089.9342637709797,False,False,False,False,9527.196111599187,False,False,False,False
2025-02-11 16:00:00+00:00,22.675,22.8,22.625,22.775,7757.0,,,,,,,,,,,,,,,,,,,,,,,,22.430296627695505,,,,,,,,,,,,,,,,,,,,,,,,22.598767118052745,,,22.294089199039735,,,,,22.514531872874123,#000000,,22.514531872874123,,65.94632061581206,13.292054300538446,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,89875.0,3450.943034875306,False,False,False,False,9499.75121064416,False,False,False,False
2025-02-11 17:00:00+00:00,22.775,22.865,22.71,22.805,6249.0,,,,,,,,,,,,,,,,,,,,,,,,22.43723431366253,,,,,,,,,,,,,,,,,,,,,,,,22.606634979799352,,,22.301762869075844,,,,,22.52193464673094,#000000,,22.52193464673094,,66.27156910018252,13.292054300538446,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,96124.0,4887.734615729953,False,False,False,False,9449.351967068282,False,False,False,False
2025-02-11 18:00:00+00:00,22.805,22.835,22.715,22.775,16488.0,,,,,,,,,,,,,,,,,,,,,,,,22.45344768021303,,,,,,,,,,,,,,,,,,,,,,,,22.62286691887741,,,22.32020712975482,,,,,22.53815729954522,#000000,,22.53815729954522,,65.69019741724748,13.292054300538446,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,79636.0,6046.622451144992,False,False,False,False,9558.478293160246,False,False,False,False
2025-02-11 19:00:00+00:00,22.775,22.81,22.625,22.63,8053.0,,,,,,,,,,,,,,,,,,,,,,,,22.45882838842427,,,,,,,,,,,,,,,,,,,,,,,,22.62581095897041,,,22.32708381949615,,,,,22.54231967369734,#000000,,22.54231967369734,,61.79930671526698,15.741319820989432,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,71583.0,7062.690320119488,False,False,False,False,9535.137544429079,False,False,False,False
2025-02-11 20:00:00+00:00,22.625,22.645,22.47,22.475,23712.0,,,,,,,,,,,,,,,,,,,,,,,,22.463325689581048,,,,,,,,,,,,,,,,,,,,,,,,22.614607673442283,,,22.33766309227243,,,,,22.538966681511667,#000000,,22.538966681511667,,56.25620597388278,10.623493910348195,False,True,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47871.0,7695.377291900581,False,False,False,False,9754.933861569712,False,False,False,False
2025-02-12 15:00:00+00:00,22.635,22.635,22.41,22.58,24856.0,,,,,,,,,,,,,,,,,,,,,,,,22.46819248386269,,,,,,,,,,,,,,,,,,,,,,,,22.606643318602604,,,22.34823445529692,,,,,22.537417901232647,#000000,,22.53883415637732,,54.58899965853606,9.220492600753033,False,True,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72727.0,8703.619504429254,False,False,False,False,9989.058917979484,False,False,False,False
2025-02-12 16:00:00+00:00,22.585,22.755,22.495,22.71,21125.0,,,,,,,,,,,,,,,,,,,,,,,,22.47747737000662,,,,,,,,,,,,,,,,,,,,,,,,22.6106081795415,,,22.361104548147253,,,,,22.544042774774063,#000000,,22.560351703146267,,55.65279388759464,9.220492600753033,False,True,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,93852.0,10023.749434593143,False,False,False,False,10161.709167313136,False,False,False,False
2025-02-12 17:00:00+00:00,22.71,22.91,22.7,22.785,20033.0,,,,,,,,,,,,,,,,,,,,,,,,22.492043884338848,,,,,,,,,,,,,,,,,,,,,,,,22.62459887152778,,,22.377922169975847,,,,,22.558321377933314,#000000,,22.590644408185028,,57.487054871811885,9.220492600753033,False,True,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,113885.0,11634.001381343638,False,False,False,False,10314.752436036964,False,False,False,False
2025-02-12 18:00:00+00:00,22.78,23.045,22.775,22.855,15275.0,,,,,,,,,,,,,,,,,,,,,,,,22.505414508225986,,,,,,,,,,,,,,,,,,,,,,,,22.63895937692511,,,22.39256025328702,,,,,22.57218694257555,#000000,,22.61469391956837,,59.71260613900898,4.873546633503615,False,True,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,129160.0,13456.10988705924,False,False,False,False,10391.655499044144,False,False,False,False
2025-02-12 19:00:00+00:00,22.855,22.855,22.66,22.805,15716.0,,,,,,,,,,,,,,,,,,,,,,,,22.514330442252138,,,,,,,,,,,,,,,,,,,,,,,,22.646003688124953,,,22.40340490334303,,,,,22.580167065188547,#000000,,22.623990077202993,,59.94333103707815,5.233121275862388,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,113444.0,15006.309733771499,False,False,False,False,10474.203475803148,False,False,False,False
2025-02-12 20:00:00+00:00,22.805,22.895,22.73,22.85,35703.0,,,,,,,,,,,,,,,,,,,,,,,,22.536166482925164,,,,,,,,,,,,,,,,,,,,,,,,22.66505233079181,,,22.42902494452642,,,,,22.60060940685849,#000000,,22.64778456292701,,60.83618373952564,6.307560934859097,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,149147.0,17086.01035805411,False,False,False,False,10865.347607961237,False,False,False,False
2025-02-13 15:00:00+00:00,22.74,22.985,22.71,22.925,9314.0,,,,,,,,,,,,,,,,,,,,,,,,22.542237486000328,,,,,,,,,,,,,,,,,,,,,,,,22.670678445202356,,,22.43595871360569,,,,,22.606457965601344,#000000,,22.65455166112277,,62.61523271746631,8.206065579383875,True,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,158461.0,19277.870662580404,False,False,False,False,10841.295707062614,False,False,False,False
2025-02-13 16:00:00+00:00,22.925,22.935,22.825,22.845,11534.0,,,,,,,,,,,,,,,,,,,,,,,,22.549350066564806,,,,,,,,,,,,,,,,,,,,,,,,22.67707609543641,,,22.44415610968196,,,,,22.61321308100061,#000000,,22.66199934457265,,61.54370904101797,8.206065579383875,True,False,True,False,True,16.95689002026985,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,146927.0,21256.92693137761,False,False,False,False,10852.035308503504,False,False,False,False
2025-02-13 17:00:00+00:00,22.85,22.9,22.805,22.895,8606.0,,,,,,,,,,,,,,,,,,,,,,,,22.554431487332547,,,,,,,,,,,,,,,,,,,,,,,,22.68154691444626,,,22.450049621457083,,,,,22.617989200889404,#000000,,22.667077945215116,,61.73786486023573,8.206065579383875,True,False,True,False,True,17.774620236617,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,155533.0,23338.72651383687,False,False,False,False,10817.213055658487,False,False,False,False
