date,Open,High,Low,Close,Volume,aVWAP_peak_419,aVWAP_peak_379,aVWAP_peak_312,aVWAP_peak_293,aVWAP_peak_206,aVWAP_peak_178,aVWAP_peak_122,aVWAP_peak_49,aVWAP_valley_425,aVWAP_valley_403,aVWAP_valley_343,aVWAP_valley_301,aVWAP_valley_272,aVWAP_valley_243,aVWAP_valley_193,aVWAP_valley_169,aVWAP_valley_106,aVWAP_valley_86,aVWAP_valley_25,aVWAP_OB_bull_343,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,12.215,12.255,12.165,12.225,8505.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.970393609264804,-17.083854008218722,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36213.0,-4111.735964212279,False,False,False,False,34598.57386058315,False,False,False,False
2023-12-29 17:00:00+00:00,11.915,11.955,11.865,11.865,11073.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.98886280519145,-17.083854008218722,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47286.0,-4781.104398875655,False,False,False,False,34233.8362813493,False,False,False,False
2024-01-01 17:00:00+00:00,11.865,11.865,11.865,11.865,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.33450893580922,-17.083854008218722,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47286.0,-5440.09502835045,False,False,False,False,33703.079129700476,False,False,False,False
2024-01-02 17:00:00+00:00,11.82,11.865,11.515,11.56,10925.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.91271229448226,-17.083854008218722,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-58211.0,-6258.248593802381,False,False,False,False,33349.930616061705,False,False,False,False
2024-01-03 17:00:00+00:00,11.155,11.365,11.14,11.255,12772.0,,,,,,,,,,,,,,,,,,,,,,#000000,,11.253333333333336,,32.71104473006196,-11.19564824646072,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-70983.0,-7261.733111727925,False,False,False,False,33030.89293209175,False,False,False,False
2024-01-04 17:00:00+00:00,11.41,11.455,11.305,11.33,20096.0,,,,,,,,,,,,,,,,,,,,,,#000000,,11.320589022757698,,31.575653253870172,-12.517411263941803,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-50887.0,-7938.093838677879,False,False,False,False,32830.35195640041,False,False,False,False
2024-01-05 17:00:00+00:00,11.295,11.425,11.24,11.405,15162.0,,,,,,,,,,,,,,,,,,,,,,#000000,,11.331977930460129,,31.849773173786552,-12.571434557746457,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35725.0,-8368.898585365045,False,False,False,False,32556.42401909187,False,False,False,False
2024-01-08 17:00:00+00:00,11.75,11.995,11.705,11.945,16164.0,,,,,,,,,,,,,,,,,,,,,,#000000,,11.470389132940774,,37.92891085940579,-17.824631830102987,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19561.0,-8542.419537529928,False,False,False,False,32302.277910268742,False,False,False,False
2024-01-09 17:00:00+00:00,12.14,12.145,11.77,11.8,25535.0,,,,,,,,,,,,,,,,,,,,,,#000000,,11.594070311716392,,40.75862940380961,-15.159583702025941,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45096.0,-9109.14171524264,False,False,False,False,32197.358872900233,False,False,False,False
2024-01-10 17:00:00+00:00,11.775,11.885,11.59,11.645,26914.0,,,,,,,,,,,,,,,,,,,,,,#000000,,11.620050595978043,,41.392398767712635,-14.457851816728926,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-72010.0,-10084.348820432677,False,False,False,False,32115.44633223511,False,False,False,False
2024-01-11 17:00:00+00:00,11.59,11.885,11.58,11.88,12017.0,,,,,,,,,,,,,,,,,,,,,,#000000,,11.635145732939531,,44.13408003602456,-11.712832638178384,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-59993.0,-10858.126358100388,False,False,False,False,31803.84251313069,False,False,False,False
2024-01-12 17:00:00+00:00,11.945,11.945,11.69,11.785,22264.0,,,,,,,,,,,,,,,,,,,,,,#000000,,11.660448150504008,,45.09692142177957,-10.610262621478036,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-82257.0,-11965.085639370149,False,False,False,False,31655.937978043392,False,False,False,False
2024-01-15 17:00:00+00:00,11.785,11.785,11.785,11.785,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,11.660448150504008,,45.73881567894958,-9.714844104489714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-82257.0,-13054.882761240378,False,False,False,False,31165.148241949693,False,False,False,False
2024-01-16 17:00:00+00:00,11.795,11.875,11.475,11.57,17635.0,,,,,,,,,,,,,,,,,,,,,,#000000,,11.65830882163911,,44.124720269524616,-9.714844104489714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-99892.0,-14401.194656414946,False,False,False,False,30955.378501764426,False,False,False,False
2024-01-17 17:00:00+00:00,11.445,11.725,11.325,11.715,65815.0,,,,,,,,,,,,,,,,,,,,,,#000000,,11.638658874277864,,44.820856545576945,-9.714844104489714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34077.0,-14706.245902051924,False,False,False,False,31495.837749799084,False,False,False,False
2024-01-18 17:00:00+00:00,11.595,11.595,10.9,11.065,49328.0,,,,,,,,,,,,,,,,,,,11.18666666666667,,11.18666666666667,#000000,,11.373368243791022,,40.477619294129696,-9.714844104489714,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-83405.0,-15771.342864810807,False,False,False,False,31772.305381585145,False,False,False,False
2024-01-19 17:00:00+00:00,11.015,11.505,11.0,11.48,19871.0,,,,,,,,,,,,,,,,,,,11.227347288255611,,11.227347288255611,#000000,,11.386124158501614,,41.745356599223236,-9.714844104489714,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-63534.0,-16511.849176984284,False,False,False,False,31587.789019079948,False,False,False,False
2024-01-22 17:00:00+00:00,11.855,12.08,11.85,12.07,37942.0,,,,,,,,,,,,,,,,,,,11.50096793011079,,11.50096793011079,#000000,,11.548215016400139,,46.79775654186588,-8.459169580522683,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25592.0,-16652.626709124062,False,False,False,False,31686.30391800894,False,False,False,False
2024-01-23 17:00:00+00:00,12.165,12.235,12.015,12.165,13936.0,,,,,,,,,,,,,,,,,,,11.574328884373855,,11.574328884373855,#000000,,11.595537541901564,,50.73226737726226,-4.888590901844196,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11656.0,-16575.159628362446,False,False,False,False,31411.105407652212,False,False,False,False
2024-01-24 17:00:00+00:00,12.155,12.195,11.685,11.8,12579.0,,,,,,,,,,,,,,,,,,,11.604351905887752,,11.604351905887752,#000000,,11.615275827048343,,50.51174524966486,-4.888590901844196,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24235.0,-16693.916843426596,False,False,False,False,31119.134781176985,False,False,False,False
2024-01-25 17:00:00+00:00,11.81,11.84,11.645,11.735,12915.0,,,,,,,,,,,,,,,,,,,11.616304441760876,,11.616304441760876,#000000,,11.623181153316004,,49.89177235121164,-4.888590901844196,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-37150.0,-17011.0654194975,False,False,False,False,30836.900133406798,False,False,False,False
2024-01-26 17:00:00+00:00,12.155,12.275,12.02,12.055,15830.0,,,,,,,,,,,,,,,,,,,11.665077134171998,,11.665077134171998,#000000,,11.657274534153817,,51.80033940296543,-3.5838601508801275,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21320.0,-17077.870606792112,False,False,False,False,30604.235015059407,False,False,False,False
2024-01-29 17:00:00+00:00,12.215,12.275,12.08,12.2,14399.0,,,,,,,,,,,,,,,,,,,11.707420852187028,,11.707420852187028,#000000,,11.687823285450705,,54.029598970260025,-1.284054991457893,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6921.0,-16920.399744671304,False,False,False,False,30352.991061337554,False,False,False,False
2024-01-30 17:00:00+00:00,12.33,12.5,12.275,12.36,34685.0,,,,,,,,,,,,,,,,,,,11.817455130781536,,11.817455130781536,#000000,,11.770461357164997,,56.54421908283091,1.2367984472863043,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27764.0,-16227.618353281052,False,False,False,False,30420.153990619143,False,False,False,False
2024-01-31 17:00:00+00:00,12.38,12.44,11.995,12.0,74534.0,,,,,,,,,,,,,,,,,,,11.902810401873069,,11.902810401873069,#000000,,11.843326271486418,,54.97071058269529,1.2367984472863043,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46770.0,-16701.14365012941,False,False,False,False,31104.089587663806,False,False,False,False
2024-02-01 17:00:00+00:00,12.24,13.195,12.18,12.985,110592.0,,,,,,,,,,,,,,,,,,,12.149267086221345,,12.149267086221345,#000000,,12.054436552162656,,59.183947971378,3.7617969090415357,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,63822.0,-15452.722818344457,False,False,False,False,32336.460291731033,False,False,False,False
2024-02-02 17:00:00+00:00,12.305,12.595,12.06,12.46,82757.0,,,,,,,,,,,,,,,,,,,12.187661643386015,,12.187661643386015,#000000,,12.097522647077156,,58.291777074779745,3.7617969090415357,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18935.0,-15506.711611858496,False,False,False,False,33118.17408565768,False,False,False,False
2024-02-05 17:00:00+00:00,11.91,12.01,11.77,11.825,63484.0,,,,,,,,,,,,,,,,,,,12.150317692483403,,12.150317692483403,#000000,,12.07317184053165,,54.256755028720406,3.7617969090415357,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-82419.0,-16544.111431829682,False,False,False,False,33588.96208432966,False,False,False,False
2024-02-06 17:00:00+00:00,11.775,12.205,11.77,12.175,25971.0,,,,,,,,,,,,,,,,,,,12.145737443809411,,12.145737443809411,#000000,,12.07175432842465,,53.39158397051243,8.950228016308202,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56448.0,-17162.77637087108,False,False,False,False,33470.85414503772,False,False,False,False
2024-02-07 17:00:00+00:00,11.98,12.17,11.95,11.955,12682.0,,,,,,,,,,,,,,,,,,,12.143104289730957,,12.143104289730957,#000000,,12.070649373130944,,51.65912208616116,7.153507158487805,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69130.0,-17968.46976046998,False,False,False,False,33148.54632883559,False,False,False,False
2024-02-08 17:00:00+00:00,12.085,12.315,12.035,12.2,10384.0,,,,,,,,,,,,,,,,,,,12.143810061233328,,12.143810061233328,#000000,,12.072165618548917,,51.84347371761547,7.095392807174228,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-58746.0,-18600.679531625483,False,False,False,False,32795.60762606295,False,False,False,False
2024-02-09 17:00:00+00:00,12.01,12.305,12.0,12.215,8534.0,,,,,,,,,,,,,,,,,,,12.144229684738926,,12.144229684738926,#000000,,12.073258746216746,,52.05101742058626,6.958435887888307,True,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-50212.0,-19090.777523383225,False,False,False,False,32419.45867062011,False,False,False,False
2024-02-12 17:00:00+00:00,13.175,13.475,13.115,13.225,52983.0,,,,,,,,,,,,,,,,,,,12.235650629164716,,12.235650629164716,#000000,,12.156847690621468,,56.73666490920294,6.958435887888307,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2771.0,-18751.83523619899,False,False,False,False,32738.27326487406,False,False,False,False
2024-02-13 17:00:00+00:00,12.61,12.685,12.49,12.595,18349.0,,,,,,,,,,,,,,,,,,,12.245329688651369,,12.245329688651369,#000000,,12.166870735539849,,56.166492158747644,6.958435887888307,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15578.0,-18702.628488350943,False,False,False,False,32515.183756891514,False,False,False,False
2024-02-14 17:00:00+00:00,12.78,13.055,12.75,13.015,10734.0,,,,,,,,,,,,,,,,,,,12.256255272978759,,12.256255272978759,#000000,,12.177318431624531,,57.46064599945875,2.743523813715605,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4844.0,-18487.766031167208,False,False,False,False,32177.49098546684,False,False,False,False
2024-02-15 17:00:00+00:00,13.235,13.37,13.165,13.325,31145.0,,,,,,,,,,,,,,,,,,,12.301225331659273,,12.301225331659273,#000000,,12.219322884168161,,59.45358248235247,4.811532813825082,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26301.0,-17793.366557815778,False,False,False,False,32161.48337328906,False,False,False,False
2024-02-16 17:00:00+00:00,13.26,13.35,13.015,13.07,30877.0,,,,,,,,,,,,,,,,,,,12.336219079816598,,12.336219079816598,#000000,,12.252710814998496,,59.24238482588869,4.812943789474097,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4576.0,-17588.446146066693,False,False,False,False,32141.56890238535,False,False,False,False
2024-02-19 17:00:00+00:00,13.07,13.07,13.07,13.07,0.0,,,,,,,,,,,,,,,,,,,12.336219079816598,,12.336219079816598,#000000,,12.252710814998496,,59.101586388246176,4.971312674076103,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4576.0,-17386.702794964884,False,False,False,False,31643.250004673948,False,False,False,False
2024-02-20 17:00:00+00:00,13.285,13.715,13.24,13.715,22978.0,,,,,,,,,,,,,,,,,,,12.372758293604209,,12.372758293604209,#000000,,12.286891355058124,,61.60262321684137,7.578923854615077,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18402.0,-16831.83918574062,False,False,False,False,31508.905043361174,False,False,False,False
2024-02-21 17:00:00+00:00,13.9,14.145,13.865,14.075,15522.0,,,,,,,,14.02833333333333,,,,,,,,,,,12.405577546164741,,13.216955439749036,#000000,,12.887604703934807,,64.45112170460588,10.371728053336206,True,False,True,False,True,11.798117090520467,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33924.0,-16044.92695030278,False,False,False,False,31261.046050440844,False,False,False,False
2024-02-22 17:00:00+00:00,13.89,13.955,13.575,13.65,18539.0,,,,,,,,13.864139729700632,,,,,,,,,,,12.436132934106835,,13.150136331903735,#000000,,12.851993340346532,,63.46199873833967,10.371728053336206,True,False,True,False,True,8.358304019195156,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15385.0,-15557.641261150799,False,False,False,False,31063.805026403003,False,False,False,False
2024-02-23 17:00:00+00:00,13.81,13.865,13.665,13.725,8105.0,,,,,,,,13.842520553684642,,,,,,,,,,,12.449302001058063,,13.145911277371352,#000000,,12.853047778261631,,63.10987261478677,10.371728053336206,True,False,True,False,True,8.830506869120825,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23490.0,-14952.251474156212,False,False,False,False,30707.854560877375,False,False,False,False
2024-02-26 17:00:00+00:00,13.31,13.385,13.085,13.11,10239.0,,,,,,,,13.715680978278153,,,,,,,,,,,12.458593612914187,,13.08713729559617,#000000,,12.81686292017268,,59.11284855042371,13.16907916764822,True,False,True,False,False,4.138504950021257,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13251.0,-14514.991761378595,False,False,False,False,30390.50797853819,False,False,False,False
2024-02-27 17:00:00+00:00,13.455,13.525,13.39,13.5,10248.0,,,,,,,,13.675768146244659,,,,,,,,,,,12.471099874077767,,13.073434010161213,#000000,,12.811563246955492,,58.31027490838059,12.380891691839523,True,False,True,False,False,6.61523604545523,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23499.0,-13925.627548023887,False,False,False,False,30078.221033134498,False,False,False,False
2024-02-28 17:00:00+00:00,13.545,13.62,13.425,13.465,4858.0,,,,,,,,13.663359970967694,,,,,,,,,,,12.477105371257485,,13.070232671112588,#000000,,12.811269647749278,,57.559620611254715,11.551685299477903,True,False,True,False,False,6.354843037170596,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18641.0,-13420.718593790958,False,False,False,False,29687.209854326207,False,False,False,False
2024-02-29 17:00:00+00:00,13.48,13.745,13.405,13.62,10097.0,,,,,,,,13.653815650448406,,,,,,,,,,,12.49040194794207,,13.072108799195238,#000000,,12.816563225614573,,57.84681915011642,11.551685299477903,True,False,True,False,False,7.330481121522244,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28738.0,-12767.095049701176,False,False,False,False,29383.485670538204,False,False,False,False
2024-03-01 17:00:00+00:00,13.845,13.925,13.6,13.76,12850.0,,,,,,,,13.66913641321571,,,,,,,,,,,12.509442461674983,,13.089289437445347,#000000,,12.833727180278245,,58.75635046775764,11.551685299477903,True,False,True,False,False,8.20544508116744,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41588.0,-11924.380397767824,False,False,False,False,29127.152559367067,False,False,False,False
2024-03-04 17:00:00+00:00,13.27,13.335,13.14,13.225,10256.0,,,,,,,,13.624757316096405,,,,,,,,,,,12.517993716139351,,13.071375516117879,#000000,,12.824608391130576,,55.68451566275313,9.366140851504376,True,False,True,False,False,4.21164975016859,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31332.0,-11253.738841213282,False,False,False,False,28834.57655069471,False,False,False,False
2024-03-05 17:00:00+00:00,12.775,12.975,12.73,12.91,46095.0,,,,,,,,13.388302374740876,,,,,,,,,,,12.535824395693014,,12.962063385216945,#000000,,12.758964773808701,,51.858608522402875,5.806450730050415,False,False,False,False,False,1.9913744594804186,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14763.0,-11308.145990961913,False,False,False,False,29102.180015025024,False,False,False,False
2024-03-06 17:00:00+00:00,12.96,13.09,12.815,12.865,12583.0,,,,,,,,13.35159598139597,,,,,,,,,,,12.541085076365428,,12.9463405288807,#000000,,12.750543694364396,,49.05735516516175,3.2977879123211267,False,True,False,True,False,1.6780712587195055,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27346.0,-11556.794890326844,False,False,False,False,28846.06869696262,False,False,False,False
2024-03-07 17:00:00+00:00,12.83,12.96,12.65,12.665,13655.0,,,,,,,,13.304782101587042,,,,,,,,,,,12.544239155474465,,12.924510628530754,#000000,,12.73753766060591,,46.054488502874435,0.6128485516637454,False,True,False,True,False,0.2886194174590315,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41001.0,-12013.294194352784,False,False,False,False,28610.548252048466,False,False,False,False
2024-03-08 17:00:00+00:00,12.67,12.945,12.605,12.945,12002.0,,,,,,,,13.274096545599633,,,,,,,,,,,12.547860748512567,,12.910978647056101,#000000,,12.730094057109532,,46.248521108127164,0.6128485516637454,False,True,False,True,False,2.1738379548816233,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28999.0,-12276.638470409329,False,False,False,False,28353.05137992368,False,False,False,False
2024-03-11 17:00:00+00:00,12.935,12.945,12.84,12.895,6193.0,,,,,,,,13.261766269961619,,,,,,,,,,,12.550092356458693,,12.905929313210155,#000000,,12.727636214324585,,46.04211435943517,0.503648411729074,False,True,False,True,False,1.8206233408822143,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35192.0,-12631.915393348718,False,False,False,False,28009.484691862846,False,False,False,False
2024-03-12 17:00:00+00:00,12.905,13.105,12.865,13.105,4623.0,,,,,,,,13.256177877619791,,,,,,,,,,,12.552371371271617,,12.904274624445705,#000000,,12.727374462253033,,47.582806145898076,0.503648411729074,False,True,False,True,True,3.228433850546999,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30569.0,-12910.009728335559,False,False,False,False,27646.90353384947,False,False,False,False
2024-03-13 17:00:00+00:00,13.115,13.185,13.085,13.17,6475.0,,,,,,,,13.25267345392244,,,,,,,,,,,12.556339145010785,,12.904506299466613,#000000,,12.728914551876457,,49.12365757259282,0.503648411729074,False,True,False,False,True,3.661889914521719,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24094.0,-13083.40492634586,False,False,False,False,27318.6569674332,False,False,False,False
2024-03-14 17:00:00+00:00,12.555,12.595,12.41,12.575,8460.0,,,,,,,,13.223536748893107,,,,,,,,,,,12.556082544796746,,12.889809646844927,#000000,,12.719463127351537,,45.915367969581666,0.26463647520964173,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32554.0,-13385.274617410265,False,False,False,False,27026.274688868343,False,False,False,False
2024-03-15 17:00:00+00:00,12.15,12.49,12.075,12.465,19396.0,,,,,,,,13.149372013414657,,,,,,,,,,,12.551946486115353,,12.850659249765005,#000000,,12.693176905276031,,43.14211658344446,-2.3465063786150893,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51950.0,-13983.177336520183,False,False,False,False,26907.975856482786,False,False,False,False
