date,Open,High,Low,Close,Volume,aVWAP_peak_418,aVWAP_peak_383,aVWAP_peak_366,aVWAP_peak_276,aVWAP_peak_251,aVWAP_peak_202,aVWAP_peak_164,aVWAP_peak_105,aVWAP_peak_83,aVWAP_peak_62,aVWAP_peak_17,aVWAP_valley_432,aVWAP_valley_431,aVWAP_valley_399,aVWAP_valley_382,aVWAP_valley_343,aVWAP_valley_321,aVWAP_valley_282,aVWAP_valley_265,aVWAP_valley_234,aVWAP_valley_172,aVWAP_valley_136,aVWAP_valley_88,aVWAP_valley_43,aVWAP_OB_bull_282,aVWAP_OB_bear_164,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-29 17:00:00+00:00,6.275,6.335,6.26,6.325,19368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.306666666666666,,39.84191599084585,-13.050599475785013,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42476.0,-5621.679854726844,False,False,False,False,42872.40714829463,False,False,False,False
2024-01-01 17:00:00+00:00,6.325,6.325,6.325,6.325,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.306666666666666,,38.4737024468716,-13.050599475785013,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42476.0,-6193.064663180691,False,False,False,False,42207.71866537533,False,False,False,False
2024-01-02 17:00:00+00:00,6.43,6.515,6.425,6.45,13925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.372193454079436,,43.123061055105524,-13.050599475785013,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-28551.0,-6539.699319565487,False,False,False,False,41769.226903121446,False,False,False,False
2024-01-03 17:00:00+00:00,6.355,6.395,6.33,6.355,22015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.367339926713435,,43.048351618185166,-13.050599475785013,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-50566.0,-7222.277624688502,False,False,False,False,41462.95981935212,False,False,False,False
2024-01-04 17:00:00+00:00,6.385,6.395,6.345,6.375,14192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.36822345323741,,43.78367690263261,-13.050599475785013,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-36374.0,-7674.242312677828,False,False,False,False,41040.15424075752,False,False,False,False
2024-01-05 17:00:00+00:00,6.485,6.535,6.44,6.505,20555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.396779708696537,,48.502758903320455,-9.27844555403383,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15819.0,-7800.517625659567,False,False,False,False,40722.554950203135,False,False,False,False
2024-01-08 17:00:00+00:00,6.725,6.735,6.625,6.65,19213.0,,,,,,,,,,,6.669999999999999,,,,,,,,,,,,,,,,6.669999999999999,#000000,,6.557410525802003,,54.8071394321468,-3.1981198388603005,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3394.0,-7626.959212858644,False,False,False,False,40389.073478106955,False,False,False,False
2024-01-09 17:00:00+00:00,6.655,6.655,6.565,6.565,45011.0,,,,,,,,,,,6.617436705904334,,,,,,,,,,,,,,,,6.617436705904334,#000000,,6.5530362823744035,,56.103316296035665,-1.8547453712578346,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41617.0,-8153.936589403471,False,False,False,False,40460.73125364018,False,False,False,False
2024-01-10 17:00:00+00:00,6.59,6.67,6.58,6.595,17688.0,,,,,,,,,,,6.616910525930266,,,,,,,,,,,,,,,,6.616910525930266,#000000,,6.559271907049947,,57.640013623817666,-0.12318884318558787,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23929.0,-8398.511215924347,False,False,False,False,40107.66565280855,False,False,False,False
2024-01-11 17:00:00+00:00,6.265,6.59,6.215,6.395,134815.0,,,,,,,,,,,6.481981363651045,,,,,,,,,,,,,,,,6.481981363651045,#000000,,6.469476009626154,,53.237942277096906,-0.12318884318558787,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-158744.0,-10729.449026530172,False,False,False,False,41575.99641788128,False,False,False,False
2024-01-12 17:00:00+00:00,6.46,6.465,6.375,6.395,96722.0,,,,,,,,,,,6.460284123839391,,,,,,,,,,,,,,,,6.460284123839391,#000000,,6.453197589250279,,50.30322804594972,-0.12318884318558787,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-158744.0,-13024.248266428927,False,False,False,False,42430.97321760405,False,False,False,False
2024-01-15 17:00:00+00:00,6.395,6.395,6.395,6.395,0.0,,,,,,,,,,,6.460284123839391,,,,,,,,,,,,,,,,6.460284123839391,#000000,,6.453197589250279,,48.34675189185161,5.977323958467778,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-158744.0,-15283.469223538556,False,False,False,False,41773.128671594684,False,False,False,False
2024-01-16 17:00:00+00:00,6.36,6.385,6.265,6.3,45918.0,,,,,,,,,,,6.441933450576523,,,,,,,,,,,,,,,,6.441933450576523,#000000,,6.437409506238015,,44.76877605200675,2.372867228703342,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-204662.0,-18219.570475886794,False,False,False,False,41837.39024257771,False,False,False,False
2024-01-17 17:00:00+00:00,6.1,6.125,6.015,6.085,46375.0,,,,,,,,,,,6.39999414241891,,,,,,,,,,,,,,,,6.39999414241891,#000000,,6.399702212628221,,38.86025698295131,-3.265911350062943,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-251037.0,-21829.14302664824,False,False,False,False,41907.74078145248,False,False,False,False
2024-01-18 17:00:00+00:00,5.95,6.015,5.905,5.96,17437.0,,,,,,,,,,,6.381864278079331,,,,,,,,,,,,,,,,6.381864278079331,#000000,,6.383172851852924,,33.52163927683235,-8.212986638464379,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-268474.0,-25653.094297552918,False,False,False,False,41528.34945150748,False,False,False,False
2024-01-19 17:00:00+00:00,5.93,5.985,5.905,5.965,38444.0,,,,,,,,,,,6.346037386929739,,,,,,,,,,,,,,,,6.346037386929739,#000000,,6.35017893307324,,30.141005340347363,-11.335584997349784,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-230030.0,-28821.728494490082,False,False,False,False,41480.530080166274,False,False,False,False
2024-01-22 17:00:00+00:00,5.95,5.97,5.895,5.95,23071.0,,,,,,,,,,,6.326631039377421,,,,,,,,,,,,,,,,6.326631039377421,#000000,,6.332126689144131,,27.708930797899164,-13.700245702381544,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-253101.0,-32298.926502327446,False,False,False,False,41195.11100915594,False,False,False,False
2024-01-23 17:00:00+00:00,5.94,5.955,5.91,5.935,34661.0,,,,,,,,,,,6.3003829204814945,,,,,,,,,,,,,,,,6.3003829204814945,#000000,,6.307505393662691,,25.896448659542713,-15.6319677109446,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-287762.0,-36259.59430849291,False,False,False,False,41093.806962502356,False,False,False,False
2024-01-24 17:00:00+00:00,5.905,5.92,5.835,5.85,9915.0,,,,,,,,,,,6.292289184474212,,,,,,,,,,,,,,,,6.292289184474212,#000000,,6.1560351641838515,,23.66424623814107,-18.05612675231881,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-297677.0,-40312.57734246976,False,False,False,False,40610.41460649457,False,False,False,False
2024-01-25 17:00:00+00:00,5.975,6.11,5.945,6.09,33304.0,,,,,,,,,,,6.277847163217639,,,,,,,,,,,,,,,,6.277847163217639,#000000,,6.193048197033515,,30.3809560473714,-18.05612675231881,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-264373.0,-43786.38234491209,False,False,False,False,40497.13686065745,False,False,False,False
2024-01-26 17:00:00+00:00,6.075,6.075,5.995,6.01,20802.0,,,,,,,,,,,6.268890578289131,,,,,,,,,,,,,,,,6.268890578289131,#000000,,6.189433241059015,,33.36139621353291,-25.233303594256125,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-285175.0,-47528.84153336307,False,False,False,False,40191.78590157749,False,False,False,False
2024-01-29 17:00:00+00:00,6.005,6.105,5.99,6.06,36214.0,,,,,,,,,,,6.25619420369384,,,,,,,,,,,,,,,,6.25619420369384,#000000,,6.185821620471209,,36.70836813227063,-21.93960192115418,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-248961.0,-50651.8207343962,False,False,False,False,40130.11480232822,False,False,False,False
2024-01-30 17:00:00+00:00,6.115,6.13,6.06,6.08,26634.0,,,,,,,,,,,6.24934454100539,,,,,,,,,,,,,,,,6.24934454100539,#000000,,6.161783554370086,,39.493770312492984,-19.12091411402396,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-222327.0,-53313.45142068463,False,False,False,False,39920.872712369644,False,False,False,False
2024-01-31 17:00:00+00:00,6.085,6.1,5.92,5.93,13094.0,,,,,,,,,,,6.244061580805216,,,,,,,,,,,,,,,,6.244061580805216,#000000,,6.149097940833612,,38.36751365951187,-19.12091411402396,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-235421.0,-56136.82426687556,False,False,False,False,39504.95220520112,False,False,False,False
2024-02-01 17:00:00+00:00,5.975,6.065,5.975,6.06,13308.0,,,,,,,,,,,6.239892292794708,,,,,,,,,,,,,,,,6.239892292794708,#000000,,6.145669205018537,,41.071132842160054,-17.06410290478727,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-222113.0,-58710.09830924959,False,False,False,False,39098.79790744607,False,False,False,False
2024-02-02 17:00:00+00:00,5.92,6.01,5.895,5.975,16247.0,,,,,,,,,,,6.233291061390609,,,,,,,,,,,,,,,,6.233291061390609,#000000,,6.135423806718027,,41.221949681969264,-16.458200452466038,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-238360.0,-61495.368102904635,False,False,False,False,38744.50646702054,False,False,False,False
2024-02-05 17:00:00+00:00,5.74,5.775,5.725,5.77,20493.0,,,,,,,,,,,6.219521774843075,,,,,,,,,,,,,,,,6.219521774843075,#000000,,6.1059858038175205,,38.217214811420114,-16.458200452466038,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-258853.0,-64555.17634937123,False,False,False,False,38461.53737450859,False,False,False,False
2024-02-06 17:00:00+00:00,5.82,5.945,5.815,5.86,19962.0,,,,,,,,,,,6.2100464582922,,,,,,,,,,,,,,,,6.2100464582922,#000000,,6.094178324597848,,38.46823721106923,-16.458200452466038,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-238891.0,-67258.05733620268,False,False,False,False,38174.72284157047,False,False,False,False
2024-02-07 17:00:00+00:00,5.82,5.85,5.795,5.8,9596.0,,,,,,,,,,,6.204916206989263,,,,,,,,,,,,,,,,6.204916206989263,#000000,,6.087114456662709,,37.73137557439607,-16.458200452466038,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-248487.0,-70067.8083852538,False,False,False,False,37731.64186728255,False,False,False,False
2024-02-08 17:00:00+00:00,5.765,5.8,5.73,5.745,21808.0,,,,,,,,,,,6.1921139595372185,,,,,,,,,,,,,,,,6.1921139595372185,#000000,,6.068965665454806,,36.430679812807156,-16.458200452466038,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-270295.0,-73172.10592966847,False,False,False,False,37484.76369879756,False,False,False,False
2024-02-09 17:00:00+00:00,5.65,5.785,5.645,5.785,14686.0,,,,,,,,,,,6.183519598461733,,,,,,,,,,,,,,,,6.183519598461733,#000000,,6.057570078957224,,36.70942953374387,-16.458200452466038,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-255609.0,-76000.58490750306,False,False,False,False,37131.294494165035,False,False,False,False
2024-02-12 17:00:00+00:00,5.86,5.905,5.84,5.88,45863.0,,,,,,,,,,,6.166290861471287,,,,,,,,,,,,,,,,6.166290861471287,#000000,,6.045275367599215,,39.44406436242893,-15.77344761366286,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-209746.0,-78074.15723451851,False,False,False,False,37266.669773325266,False,False,False,False
2024-02-13 17:00:00+00:00,5.675,5.715,5.635,5.685,44559.0,,,,,,,,,,,6.141178947611569,,,,,,,,,,,,,5.678333333333334,,,5.909756140472451,#000000,,5.947820888786145,,37.97885300255176,-15.77344761366286,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-254305.0,-80806.41836266551,False,False,False,False,37379.72915668457,False,False,False,False
2024-02-14 17:00:00+00:00,5.845,5.875,5.795,5.87,12667.0,,,,,,,,,,,6.136932439544212,,,,,,,,,,,,,5.715593989911346,,,5.926263214727779,#000000,,5.9531461288549306,,41.11363980175899,-13.839335105956067,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-241638.0,-83299.93125626759,False,False,False,False,36996.58606898403,False,False,False,False
2024-02-15 17:00:00+00:00,5.96,6.025,5.92,6.025,22572.0,,,,,,,,,,,6.133251786654298,,,,,,,,,,,,,5.793213635262371,,,5.9632327109583345,#000000,,5.970432817586562,,45.86632752963597,-9.34221953849859,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-219066.0,-85404.83154686808,False,False,False,False,36772.949075666445,False,False,False,False
2024-02-16 17:00:00+00:00,6.025,6.055,5.995,6.015,27522.0,,,,,,,,,,,6.129944612020305,,,,,,,,,,,,,5.851799959622314,,,5.990872285821309,#000000,,5.991233284953352,,48.8336136701582,-6.626886311971681,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-246588.0,-87903.79539885462,False,False,False,False,36629.523508601844,False,False,False,False
2024-02-19 17:00:00+00:00,6.015,6.015,6.015,6.015,0.0,,,,,,,,,,,6.129944612020305,,,,,,,,,,,,,5.851799959622314,,,5.990872285821309,#000000,,5.991233284953352,,50.811804430506356,-4.789344493330148,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-246588.0,-90364.01562522897,False,False,False,False,36061.623919321195,False,False,False,False
2024-02-20 17:00:00+00:00,5.955,5.965,5.895,5.91,55077.0,,,,,,,,,,,6.118376264048466,,,,,,,,,,,,,5.876060528622245,,,5.997218396335356,#000000,,5.981817065934952,,49.820888794759554,-4.789344493330148,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-301665.0,-93639.9998791014,False,False,False,False,36356.43595157978,False,False,False,False
2024-02-21 17:00:00+00:00,5.905,5.945,5.875,5.89,143056.0,,,,,,,,,,,6.091073296802973,,,,,,,,,,,,,5.888833486657522,,,5.989953391730248,#000000,,5.9696152918750975,,48.739370053342434,-4.789344493330148,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-444721.0,-99083.11616004555,False,False,False,False,38010.69275853202,False,False,False,False
2024-02-22 17:00:00+00:00,5.835,5.895,5.835,5.85,75466.0,,,,,,,,,,,6.076568075195476,,,,,,,,,,,,,5.8831211228633915,,,5.979844599029434,#000000,,5.959566622459406,,47.14800122913045,-4.789344493330148,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-520187.0,-105611.85854516111,False,False,False,False,38591.39519638424,False,False,False,False
2024-02-23 17:00:00+00:00,5.855,5.97,5.835,5.97,50402.0,,,,,,,,,,,6.07046930309867,,,,,,,,,,,,,5.888014877550595,,,5.979242090324632,#000000,,5.9594467199574135,,49.05880333334245,-4.789344493330148,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-469785.0,-111257.95376151521,False,False,False,False,38774.50534837828,False,False,False,False
2024-02-26 17:00:00+00:00,5.77,5.8,5.7,5.765,69597.0,,,,,,,,,,,6.053863847272612,,,,,,,,,,,,,5.869533935694066,,,5.961698891483339,#000000,,5.915422395199303,,46.20502282937777,-4.789344493330148,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-539382.0,-117895.53587373978,False,False,False,False,39252.37348251195,False,False,False,False
2024-02-27 17:00:00+00:00,5.915,5.925,5.845,5.915,68202.0,,,,,,,,,,,6.046071252106407,,,,,,,,,,,,,5.872585728844532,,,5.959328490475469,#000000,,5.923927626992408,,47.50788538569417,-4.789344493330148,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-471180.0,-123372.81438732521,False,False,False,False,39701.20490138773,False,False,False,False
2024-02-28 17:00:00+00:00,5.82,5.85,5.77,5.775,33798.0,,,,,,,,,,,6.040192125538637,,,,,,,,,,,,,5.868423334516469,,,5.954307730027553,#000000,,5.9191140652151635,,45.953095469615846,-4.789344493330148,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-504978.0,-129289.17385418838,False,False,False,False,39609.68234477707,False,False,False,False
2024-02-29 17:00:00+00:00,5.775,5.855,5.77,5.84,64668.0,,,,,,,,,,,6.030700609926877,,,,,,,,,,,,,5.863894090049821,,,5.947297349988349,#000000,,5.913676601613232,,46.258546547526684,-4.789344493330148,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-440310.0,-134111.20216652655,False,False,False,False,39998.18339369526,False,False,False,False
2024-03-01 17:00:00+00:00,5.855,5.9,5.84,5.88,22326.0,,,,,,,,,,,6.028375703831343,,,,,,,,,,,,,5.864199550087547,,,5.946287626959445,#000000,,5.913662309597262,,47.28564618710949,-4.789344493330148,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-417984.0,-138512.33081510753,False,False,False,False,39724.19605425812,False,False,False,False
2024-03-04 17:00:00+00:00,5.835,5.855,5.775,5.825,15711.0,,,,,,,,,,,6.026214483687252,,,,,,,,,,,,,5.863178319017379,,,5.944696401352315,#000000,,5.912360739039144,,46.86683467991942,-4.789344493330148,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-433695.0,-143088.80630634617,False,False,False,False,39351.898441013815,False,False,False,False
2024-03-05 17:00:00+00:00,5.825,5.885,5.815,5.84,22392.0,,,,,,,,,,,6.023619476200804,,,,,,,,,,,,,5.862670460086674,,,5.94314496814374,#000000,,5.911448256185432,,46.95052277242931,-4.789344493330148,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-411303.0,-147247.16589849585,False,False,False,False,39088.95427913763,False,False,False,False
2024-03-06 17:00:00+00:00,5.93,5.985,5.895,5.98,27928.0,,,,,,,,,,,6.0223749152519455,,,,,,,,,,,,,5.866019962263469,,,5.944197438757707,#000000,,5.914197532237444,,50.08729453985326,-3.750104751749163,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-383375.0,-150908.06255123235,False,False,False,False,38915.91622829829,False,False,False,False
2024-03-07 17:00:00+00:00,6.05,6.135,6.035,6.12,104054.0,,,,,,,,,,,6.026972818693081,,,,,,,,,,,,,5.893926701682293,,,5.960449760187688,#000000,,5.938391693798648,,54.56875415752597,0.4783050973960812,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-279321.0,-152898.96080625197,False,False,False,False,39925.80899995258,False,False,False,False
2024-03-08 17:00:00+00:00,6.29,6.435,6.255,6.415,165402.0,,,,,,,,,,,6.057547532147782,,,,,,,,,,,,,5.970450870019054,,,6.0139992010834185,#000000,,6.005258031942007,,60.96413663857721,6.235815440889809,True,False,True,False,True,5.086642597303722,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-113919.0,-152294.62032863565,False,False,False,False,41871.176302278895,False,False,False,False
2024-03-11 17:00:00+00:00,6.475,6.515,6.415,6.42,49729.0,,,,,,,,,,6.45,6.067838702867719,,,,,,,,,,,,,5.9926319486299935,,,6.170156883832571,#000000,,6.077641753356449,,65.27423903824977,9.895802280465801,True,False,True,False,True,5.191339818097003,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-64190.0,-150928.65722276532,False,False,False,False,41993.00302627457,False,False,False,False
