date,Close,High,Low,Open,Volume,aVWAP_peak_178,aVWAP_peak_166,aVWAP_peak_160,aVWAP_peak_144,aVWAP_peak_125,aVWAP_peak_105,aVWAP_peak_80,aVWAP_peak_65,aVWAP_peak_59,aVWAP_peak_58,aVWAP_peak_54,aVWAP_peak_47,aVWAP_peak_29,aVWAP_peak_20,aVWAP_peak_8,aVWAP_valley_168,aVWAP_valley_159,aVWAP_valley_152,aVWAP_valley_138,aVWAP_valley_133,aVWAP_valley_125,aVWAP_valley_114,aVWAP_valley_108,aVWAP_valley_89,aVWAP_valley_83,aVWAP_valley_74,aVWAP_valley_65,aVWAP_valley_41,aVWAP_valley_36,aVWAP_valley_24,aVWAP_valley_14,aVWAP_OB_bear_144,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-08 00:00:00+00:00,12.8212540336,14.0372281047,12.6966305203,14.0372281047,185810,,,,,,,,,,,,,,,13.860401358668973,,,,,,,,,,,,,,,,,,13.860401358668973,#000000,,13.860401358668973,,64.7829579583461,-40.32354817251925,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,327054,242629.41634895682,False,False,False,False,64984.5500692378,False,False,False,False
2022-04-15 00:00:00+00:00,12.939174559,12.9959221849,12.54480459,12.6966305203,20503,,,,,,,,,,,,,,,13.815643249846646,,,,,,,,,,,,,,,,,,13.815643249846646,#000000,,13.815643249846646,,59.544393207603875,-40.32354817251925,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,347557,250401.82995273778,False,False,False,False,61689.62043447944,False,False,False,False
2022-04-22 00:00:00+00:00,12.9309097098,13.4385146204,12.8931647293,12.9309097098,28555,,,,,,,,,,,,,,,13.77423526032773,,,,,,,,,,,,,,,,,,13.77423526032773,#000000,,13.77423526032773,,55.77208936492775,-40.32354817251925,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,319002,255483.32403031277,False,False,False,False,59235.20410599948,False,False,False,False
2022-04-29 00:00:00+00:00,12.9244019546,13.1001113467,12.3968182353,12.6445684782,41311,,,,,,,,,,,,,,,13.700713925096712,,,,,,,,,,,,,,,,12.8071105122,,13.253912218648356,#000000,,13.253912218648356,,53.051987803454395,-40.32354817251925,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,277691,257128.33706510442,False,False,False,False,57907.485283332855,False,False,False,False
2022-05-06 00:00:00+00:00,13.4025267338,13.8289799363,12.9374174651,12.9959872625,23556,,,,,,,,,,,,,,,13.687789854529248,,,,,,,,,,,,,,,,13.018652545656261,,13.353221200092754,#000000,,13.353221200092754,,53.13750739480575,-40.32354817251925,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,301247,260396.38617139298,False,False,False,False,55362.93081790079,False,False,False,False
2022-05-13 00:00:00+00:00,13.353913802,13.4254991099,12.787739094,13.1196346125,38722,,,,,,,,,,,,,,,13.655905630641294,,,,,,,,,,,,,,,,13.082348074311989,,13.369126852476642,#000000,,13.369126852476642,,52.98236386124129,-40.32354817251925,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,262525,260554.0612698083,False,False,False,False,54130.26927583407,False,False,False,False
2022-05-20 00:00:00+00:00,13.5881929915,13.7957903845,13.1716966546,13.2953440046,41283,,,,,,,,,,,,,,,13.647141775114575,,,,,,,,,,,,,,,,13.206651855230765,,13.42689681517267,#000000,,13.42689681517267,,53.795911972641456,-39.230169313844115,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,303808,263758.056731304,False,False,False,False,53178.619699846364,False,False,False,False
2022-05-27 00:00:00+00:00,14.3749155254,14.388646889,13.7899334047,13.7899334047,68866,,,,,,,,,,,,,,,13.698836714446507,,,,,,,,,,,,,,,,13.521712323485007,,13.610274518965756,#000000,,13.610274518965756,,56.86493215806705,-33.30519465859067,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,372674,271825.904380837,False,False,False,False,54340.64787022811,False,False,False,False
2022-06-03 00:00:00+00:00,14.2584917837,14.2840021844,13.9916738179,14.1478599442,34179,,,,,,,,,,,,,,,13.720674964535279,,,,,,,,,,,,,,,,13.612198930218325,,13.666436947376802,#000000,,13.666436947376802,,58.49818971315487,-28.947007503574497,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,338495,276764.3559081824,False,False,False,False,52847.19247243344,False,False,False,False
2022-06-10 00:00:00+00:00,12.7779123836,14.5155481167,12.7162188637,14.388646889,201694,,,,,,,,,,,,,,13.336559788,13.639270971953325,,,,,,,,,,,,,,,,13.48854812730073,,13.488126295751352,#000000,,13.488126295751352,,54.43867629333714,-28.947007503574497,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,136801,266396.6999149837,False,False,False,False,63872.881918919855,False,False,False,False
2022-06-17 00:00:00+00:00,11.9480434323,12.6608378664,11.9091921334,12.4623513308,53518,,,,,,,,,,,,,,13.092496334526777,13.561191455152189,,,,,,,,,,,,,,,,13.348579979906116,,13.33408925652836,#000000,,13.33408925652836,,49.64951868011777,-28.947007503574497,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,83283,252832.72214350346,False,False,False,False,63105.8536286295,False,False,False,False
2022-06-24 00:00:00+00:00,11.7790370281,12.1304558124,11.3690484465,12.0263317281,20648,,,,,,,,,,,,,,12.992723173681965,13.524929066091698,,,,,,,,,,,,,,,,13.285936833566275,,13.267863024446646,#000000,,13.267863024446646,,45.889028955897835,-28.947007503574497,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62635,238744.00198472544,False,False,False,False,59960.8274339162,False,False,False,False
2022-07-01 00:00:00+00:00,11.4276182438,12.1434713229,11.3300019149,12.071886015,12850,,,,,,,,,,,,,,12.93223519519504,13.501532983369515,,,,,,,,,,,,,,,,13.24637251831849,,13.226713565627682,#000000,,13.226713565627682,,42.51825745055354,-28.947007503574497,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49785,224747.03887474578,False,False,False,False,56471.13651288537,False,False,False,False
2022-07-08 00:00:00+00:00,11.7623771746,11.7985602939,11.1738157885,11.258416607,10391,,,,,,,,,,,,,,12.885196740351661,13.482483963328995,,,,,,,,,,,,,,,11.578251085666668,13.214685352984468,,12.790154285582949,#000000,,12.790154285582949,,41.29358322827994,-28.947007503574497,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,60176,212556.59155069053,False,False,False,False,53057.793067486455,False,False,False,False
2022-07-15 00:00:00+00:00,11.6190113261,11.6190113261,11.3755562017,11.5252996503,10888,,,,,,,,,,,,,,12.837873104388683,13.462509632921751,,,,,,,,,,,,,,,11.557583652971635,13.181960702948667,,12.759981773307684,#000000,,12.759981773307684,,40.11275363003581,-28.947007503574497,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34003081602527413,-0.34003081602527413,False,False,False,False,49288,200462.62180619492,False,False,False,False,49934.104692117086,False,False,False,False
2022-07-22 00:00:00+00:00,12.4234349543,12.5469521493,11.8303832171,11.8376068255,94665,,,,,,,,,,,,,,12.704304796754837,13.36449090483295,,,,,,,,,,,,,,,12.136739546861172,13.049221119861238,,12.81368909207755,#000000,,12.81368909207755,,41.85757677708496,-28.947007503574497,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9024417248957277,1.0017161763439653,False,False,False,False,-0.17376139224826098,-0.25689610413676756,False,False,False,False,143953,196276.72389462494,False,False,False,False,53247.50434455286,False,False,False,False
2022-07-29 00:00:00+00:00,12.8983709335,12.8983709335,12.1921493323,12.3126729598,66655,,,,,,,,,,,,,,12.698458125891532,13.326204659111582,,,,,,,,,,,,,,,12.328829717857449,13.013424324257949,,12.841729206779627,#000000,,12.841729206779627,,44.38802486552245,-28.117381178134075,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9410258634205918,0.9600628355020225,False,False,False,False,-0.09210613200539092,-0.17450111807107924,False,False,False,False,210608,197338.2999024305,False,False,False,False,54240.65217088228,False,False,False,False
2022-08-05 00:00:00+00:00,12.982971752,12.982971752,12.6055219466,12.8723399125,33525,,,,,,,,,,,,,,12.708996872766626,13.313673462549849,,,,,,,,,,,,,,,12.410783180310872,13.006464620371414,,12.85997953399969,#000000,,12.85997953399969,,46.4165646353991,-24.719652424641094,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9449814199157831,0.9811423645305115,False,False,False,False,-0.03587230874840309,-0.10518671340974116,False,False,False,False,244133,200804.57398373194,False,False,False,False,52706.15941748359,False,False,False,False
2022-08-12 00:00:00+00:00,13.0486350026,13.1506115276,12.787739094,12.9309097098,8879,,,,,,,,,,,,,12.995661874733335,12.713951582015687,13.31143911896896,,,,,,,,,,,,,,,12.433863485585812,13.00633868313349,,12.892250948887456,#000000,,12.787453906367082,,48.044149243671235,-21.802537642489455,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9455566430645654,1.0064170872839788,False,False,False,False,0.0034792323990983903,-0.05085374050532138,False,False,False,False,253012,204671.79072567774,False,False,False,False,49459.70316433666,False,False,False,False
2022-08-19 00:00:00+00:00,12.4558435756,12.6966305203,12.4558435756,12.6327894412,8846,,,,,,,,,,,,,12.766311678032173,12.710940968884637,13.306049614041163,,,,,,,,,,,,,,,12.437731093802528,13.000939839712494,,12.844394638894599,#000000,,12.728980895107957,,47.55638592993518,-21.019574490472692,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9104275126437587,1.0183382007928168,False,False,False,False,-0.08508550854102556,-0.06796962452317347,False,False,False,False,244166,207597.28770896085,False,False,False,False,46451.28070771913,False,False,False,False
2022-08-26 00:00:00+00:00,11.9524036283,12.324126609,11.9524036283,12.2606109176,5550,,,,,,,,,,,,,12.601778824682288,12.704271522376532,13.300709761015916,,,,,,,,,,,,,,,12.429352278856584,12.994327060683126,,12.806087889522889,#000000,,12.682432421649633,,45.99507361572831,-21.019574490472692,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9086573470990529,1.0296988406848437,False,False,False,False,-0.18546512843097865,-0.12671737647707607,False,False,False,False,238616,209894.97010088968,False,False,False,False,43421.55621085105,False,False,False,False
2022-09-02 00:00:00+00:00,11.0171090418,11.7559344969,11.0171090418,11.753006007,13283,,,,,,,,,,,,,12.115485923374933,12.668919492074151,13.279754643100237,,,,,,,,,,,,,,,12.36805961029376,12.965197639753182,,12.679483461719252,#000000,,12.529415666374007,,43.024986784204025,-21.019574490472692,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8313847717435681,1.0789362242650784,False,False,False,False,-0.34282825441539394,-0.23477281544623502,False,False,False,False,225333,211038.52787119415,False,False,False,False,41189.07056560282,False,False,False,False
2022-09-09 00:00:00+00:00,10.9507950156,10.9525521095,10.5881178148,10.8939823122,8324,,,,,,,,,,,,,11.877164990567486,12.641081297202405,13.264068677258383,,,,,,,,,,,,,,,12.319023406236473,12.942920075468109,,12.60885168934657,#000000,,12.445047442368619,,40.785702212590316,-21.019574490472692,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8225324475719943,1.1079674021442278,False,False,False,False,-0.34282825441539394,-0.2888005349308145,False,False,False,False,217009,211480.7850659205,False,False,False,False,38754.62089407669,False,False,False,False
2022-09-16 00:00:00+00:00,10.4156623003,11.0338990503,10.3212998489,11.0046141517,6396,,,,,,,,,,,,,11.716650321463083,12.61749453788131,13.250975481688231,,,,,,,,,,,,,,,12.277673686978748,12.92420502821812,,12.557399811245897,#000000,,12.384005893635313,,38.27117423313064,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7815129901949486,1.1444910219623343,False,False,False,False,-0.34282825441539394,-0.31581439467310424,False,False,False,False,210613,211416.50469066712,False,False,False,False,36357.68601303398,False,False,False,False
2022-09-23 00:00:00+00:00,9.5421263112,10.2503653165,9.5208459514,10.1716214779,8574,,,,,,,,,,,,,11.437945498647528,12.574276042351535,13.228281258411078,,,,,,,,,,,,,,,12.199800047998952,12.890935873279146,,12.466247744137648,#000000,,12.27573936556929,,35.220135514902665,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7295581513466759,1.1779491845686558,False,False,False,False,-0.34282825441539394,-0.3293213245442491,False,False,False,False,202039,210721.87471358068,False,False,False,False,34299.63519725368,False,False,False,False
2022-09-30 00:00:00+00:00,9.176585698,9.5273537067,9.1108573698,9.3711675804,7220,,,,,,,,,,,,,11.204748005462019,12.532581552717781,13.206671018203055,,,,,,,,,,,,,,9.271598924833333,12.12514640843746,12.859061172559871,,11.866634513702252,#000000,,11.283518722862647,,32.583584154859736,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7086688424377059,1.1862772248537947,False,False,False,False,-0.34282825441539394,-0.3360747894798215,False,False,False,False,194819,209543.8839940562,False,False,False,False,32293.736293753405,False,False,False,False
2022-10-07 00:00:00+00:00,9.3581520698,9.7746484067,9.3321210488,9.338628804,7620,,,,,,,,,,,,,11.029638500731142,12.492553373209963,13.185360115135444,,,,,,,,,,,,,,9.382873646331447,12.056055591707874,12.828019583639977,,11.829083468459308,#000000,,11.240280277995106,,31.333457294817222,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7748661006885852,1.159061039034368,False,False,False,False,-0.30722649662854745,-0.32165064305418445,False,False,False,False,202439,209017.59629079278,False,False,False,False,30466.052123845748,False,False,False,False
2022-10-14 00:00:00+00:00,9.3256132935,9.4619507663,9.1173651251,9.3711675804,23264,,,,,,,,,,,,,10.61924928623513,12.369403789626098,13.11857286519168,,,,,,,,,,,,,,9.33327915959995,11.852035427738013,12.731584943501877,,11.67068757864879,#000000,,11.043491915799798,,30.394438799788034,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7699472590984713,1.1187848966364409,False,False,False,False,-0.34282825441539394,-0.33223944873478917,False,False,False,False,179175,206807.0336025859,False,False,False,False,29932.566781338654,False,False,False,False
2022-10-21 00:00:00+00:00,9.4329912554,9.5213014943,9.2460885242,9.436245133,2374,,,,,,,,,,,,,10.590402519657076,12.357755603544595,13.112058947009626,,,,,,,,,,,,,,9.337199733488381,11.833641505111963,12.722313982196763,,11.658895381834734,#000000,,11.029749840450505,,30.1309858516988,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7537523610081623,1.1426551717500362,False,False,False,False,-0.3285290010571813,-0.33038422489598523,False,False,False,False,181549,204936.0681505425,False,False,False,False,27891.191464202457,False,False,False,False
2022-10-28 00:00:00+00:00,9.3012742888,9.6640165672,9.2344396423,9.3223594159,9775,,,,,,,,,,,,,10.484711926532146,12.31073803082434,13.085474909384171,,,,,,,,,,,,,,9.349397900339685,11.760718117433854,12.684675607656464,,11.612619415361777,#000000,,10.976391493782506,,29.729117643153558,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7781189319041543,1.116841909250298,False,False,False,False,-0.3186405108222132,-0.3245123678590992,False,False,False,False,171774,202479.6186579097,False,False,False,False,26549.251355743014,False,False,False,False
2022-11-04 00:00:00+00:00,9.3388240367,9.3679137027,8.9286402224,9.2410124751,3123,,,,,,,,,,,,,10.449602882052634,12.295079397205008,13.076632262912293,,,,,,,,,,,,,9.211792653933333,9.3413466940948,11.736548553494627,12.672151269924859,,11.254736244802507,#000000,,10.184822695893848,,29.598700826106338,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7219004019385543,1.1824076497147735,False,False,False,False,-0.34282825441539394,-0.33367031113724654,False,False,False,False,174897,200436.46172028678,False,False,False,False,24813.97347753983,False,False,False,False
2022-11-11 00:00:00+00:00,10.5746467614,10.5881178148,9.5989390146,9.5989390146,12533,,,,,,,,,,,,,10.43009978316188,12.254511225265801,13.051008058967751,,,,,,,,,,,,,10.046025303998421,9.514874521615704,11.682196887525713,12.637652107517514,,11.373766841150399,#000000,,10.41829912407543,,33.8169524878893,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7641613226540044,1.0936339042647738,False,False,False,False,-0.2079106293766908,-0.2707904702569687,False,False,False,False,187430,199473.02011137665,False,False,False,False,23904.2717384628,False,False,False,False
2022-11-18 00:00:00+00:00,10.211318785,10.6434337345,10.1651137226,10.6141488358,8169,,,,,,,,,,,,,10.424601467986705,12.230026428968644,13.035061367961076,,,,,,,,,,,,,10.146806629029909,9.605860857777042,11.650873804238678,12.61648340728702,,11.387101994749868,#000000,,10.457035689758083,,36.03179946997929,-21.019574490472692,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7727935979574104,1.1128223250616394,False,False,False,False,-0.1653522524106993,-0.21807136133383398,False,False,False,False,179261,197975.83343645986,False,False,False,False,22738.696054132222,False,False,False,False
2022-11-25 00:00:00+00:00,10.6759725108,10.692241899,10.0577357607,10.1065439252,7985,,,,,,,,,,,,,10.427455016345045,12.208362140352554,13.020427961994168,,,,,,,,,,,,,10.229269788550303,9.690461775216056,11.624656483528648,12.597373241068523,,11.399715201007899,#000000,,10.492960765910013,,38.939950873104685,-20.261777026275013,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7396821377032687,1.157898977790895,False,False,False,False,-0.16933544645035753,-0.19370340389209575,False,False,False,False,187246,197181.03095968504,False,False,False,False,21645.82967975206,False,False,False,False
2022-12-02 00:00:00+00:00,10.8404885639,10.9785831306,10.4970092411,10.6076410805,17913,,,,,,,,,,,,,10.466073515973887,12.169652131726114,12.991958338100874,,,,,,,,,,,,,10.424801223583708,9.884249059034397,11.584031211358315,12.561543545665941,,11.440329860777606,#000000,,10.589788752487577,,41.466759818220766,-17.52359394007928,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.760436734864316,1.139398078017618,False,False,False,False,-0.09546915003153794,-0.14458627696181686,False,False,False,False,205159,197771.99162933798,False,False,False,False,21369.323777548205,False,False,False,False
2022-12-09 00:00:00+00:00,10.5588979936,10.7833504727,10.3863774016,10.7508116964,14166,,,,,,,,,,,,,10.475040341961783,12.136399642509687,12.968008001383721,,,,,,,,,,,,,10.458372530302189,9.970127168564128,11.547435066622933,12.531196196050157,,11.4409398496278,#000000,,10.612743776862759,,42.57652522014526,-16.172211229334984,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8104209462570389,1.1748558743480062,False,False,False,False,-0.0820357727502798,-0.11331102485604833,False,False,False,False,190993,197269.84410123888,False,False,False,False,20835.744238470557,False,False,False,False
2022-12-16 00:00:00+00:00,10.8533739193,10.9850908859,10.5393096503,10.5423032177,16245,,,,,,,,,,,,10.792591485166664,10.502156854986785,12.104992634157993,12.943553160739041,,,,,,,,,,,,,10.526126379127573,10.072598525549166,11.517259007334175,12.501245047545611,,11.370065386825877,#000000,,10.473368311207548,,44.2118685239058,-14.304613503410557,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8683716594915536,1.0528564801051934,False,False,False,False,-0.05126504279844087,-0.0822880338272446,False,False,False,False,207238,198008.22601966563,False,False,False,False,20495.68910969496,False,False,False,False
2022-12-23 00:00:00+00:00,10.8837242352,10.899129365,10.5165325069,10.7117651648,17186,,,,,,,,,,,,10.779159020731436,10.524055607961293,12.072695412409866,12.917966142023854,,,,,,,,,,,,,10.56856789776561,10.153404216871103,11.486794535090102,12.470194510100832,,11.371604667869262,#000000,,10.50629668583236,,45.467479581108435,-12.806778852252648,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8997233482761231,1.0243955847717678,False,False,False,False,-0.060686013824294914,-0.07148702382576975,False,False,False,False,224424,199964.9500182089,False,False,False,False,20250.526953421257,False,False,False,False
2022-12-30 00:00:00+00:00,10.6714415459,10.8529139755,10.5294062487,10.8529139755,17885,,,,,,,,,,,,10.746198228781513,10.536798533431497,12.038693469827482,12.89098004694686,,,,,,,,,,,,,10.586579322916789,10.210821861634969,11.454292559315679,12.437542573537494,,11.362738324549035,#000000,,10.52009948669119,,45.7739990283295,-12.20228446015821,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.897998233967888,1.027137117707812,False,False,False,False,-0.06357676849231307,-0.06753189615904141,False,False,False,False,206539,200451.91668352677,False,False,False,False,20075.30273464931,False,False,False,False
2023-01-06 00:00:00+00:00,10.7260527312,10.7260527312,10.40616521,10.6065089236,6112,,,,,,,,,,,,10.732705737469324,10.538980712078745,12.02691145690759,12.881638776175247,,,,,,,,,,,,,10.58823402886541,10.22537786539392,11.442891006538307,12.42625152671318,,11.357873888767715,#000000,,10.521324585951849,,46.16983411194987,-11.475330110997035,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.898128937120938,1.0123093920291544,False,False,False,False,-0.08529813138261404,-0.07641501377082772,False,False,False,False,212651,201355.55248474702,False,False,False,False,19040.984013564175,False,False,False,False
