date,Open,High,Low,Close,Volume,aVWAP_peak_335,aVWAP_peak_275,aVWAP_peak_233,aVWAP_peak_232,aVWAP_peak_199,aVWAP_peak_165,aVWAP_peak_164,aVWAP_peak_98,aVWAP_peak_79,aVWAP_valley_425,aVWAP_valley_397,aVWAP_valley_363,aVWAP_valley_325,aVWAP_valley_265,aVWAP_valley_218,aVWAP_valley_191,aVWAP_valley_167,aVWAP_valley_138,aVWAP_valley_92,aVWAP_valley_65,aVWAP_OB_bear_165,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,2.465,2.49,2.385,2.415,66483.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.43,,71.08706540158795,-10.440874850948674,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,139117.0,-199.75706320364543,False,False,False,False,252915.2448492543,False,False,False,False
2023-12-29 17:00:00+00:00,2.305,2.335,2.295,2.305,41621.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.384440615826735,,68.96180583658415,-10.08340837788824,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,97496.0,1314.905837001062,False,False,False,False,249639.36508414958,False,False,False,False
2024-01-01 17:00:00+00:00,2.305,2.305,2.305,2.305,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.384440615826735,,67.54496612658161,-8.891178825951016,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,97496.0,2806.0855914661615,False,False,False,False,245768.98733090694,False,False,False,False
2024-01-02 17:00:00+00:00,2.325,2.325,2.19,2.22,113974.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.3128774499650273,,63.06940712403681,-8.891178825951016,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16478.0,2507.1075202806396,False,False,False,False,243725.65419399366,False,False,False,False
2024-01-03 17:00:00+00:00,2.185,2.43,2.17,2.3,405018.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.304560383630789,,62.344940596277084,-8.891178825951016,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,388540.0,8492.11360523753,False,False,False,False,246226.31071811778,False,False,False,False
2024-01-04 17:00:00+00:00,2.265,2.31,2.245,2.29,60329.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.302551211647331,,61.44887289562979,-8.066421483408263,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,328211.0,13448.99556484625,False,False,False,False,243344.18186977488,False,False,False,False
2024-01-05 17:00:00+00:00,2.305,2.305,2.255,2.27,139096.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.2981950771164112,,59.980823805426795,-7.4361256803417035,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,189115.0,16172.499509577316,False,False,False,False,241727.9309880729,False,False,False,False
2024-01-08 17:00:00+00:00,2.365,2.38,2.325,2.335,160844.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.3060912090935637,,60.97798745887816,-4.499059681112222,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,349959.0,21347.4840133048,False,False,False,False,240473.9165541493,False,False,False,False
2024-01-09 17:00:00+00:00,2.145,2.145,2.095,2.11,137576.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.2829253089717594,,54.305572078301374,-4.499059681112222,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,212383.0,24309.274958834958,False,False,False,False,238878.60001842605,False,False,False,False
2024-01-10 17:00:00+00:00,1.945,2.01,1.93,2.005,236530.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.2305872814526837,,47.740225242641785,-4.499059681112222,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24147.0,23558.014881953794,False,False,False,False,238842.18761503958,False,False,False,False
2024-01-11 17:00:00+00:00,1.865,1.915,1.865,1.9,360392.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.1599988404032917,,41.6498217406915,4.8854663522507735,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-384539.0,17230.929379907997,False,False,False,False,240726.6808303103,False,False,False,False
2024-01-12 17:00:00+00:00,1.865,1.895,1.855,1.865,308600.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9939216650750757,,37.071293742032054,-0.0010831226873762034,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-693139.0,6217.442102700123,False,False,False,False,241778.980352321,False,False,False,False
2024-01-15 17:00:00+00:00,1.865,1.865,1.865,1.865,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9939216650750757,,34.01894174292576,-3.4624385921126333,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-693139.0,-4625.293433775847,False,False,False,False,238030.4690290292,False,False,False,False
2024-01-16 17:00:00+00:00,1.975,2.11,1.94,2.08,212475.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.025471056823746,,38.97329129638274,-3.4624385921126333,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-480664.0,-12005.738496818081,False,False,False,False,237634.2602068737,False,False,False,False
2024-01-17 17:00:00+00:00,2.095,2.105,2.035,2.065,116570.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.036037922207117,,41.912500596370776,-3.4624385921126333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-597234.0,-21079.044876712374,False,False,False,False,235757.29493234854,False,False,False,False
2024-01-18 17:00:00+00:00,2.005,2.005,1.94,1.945,138078.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.0319271122946976,,41.207143128792794,-3.4624385921126333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-735312.0,-32152.42402591063,False,False,False,False,234242.88725897876,False,False,False,False
2024-01-19 17:00:00+00:00,1.91,2.0,1.9,2.0,203895.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.0271414741939666,,42.33039357067996,-3.4624385921126333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-531417.0,-39892.96008752442,False,False,False,False,233772.3773789946,False,False,False,False
2024-01-22 17:00:00+00:00,2.04,2.045,2.005,2.035,84333.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.028729046223944,,44.0729458699833,-3.4624385921126333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-447084.0,-46205.999466012414,False,False,False,False,231455.48780722724,False,False,False,False
2024-01-23 17:00:00+00:00,2.025,2.045,2.0,2.03,29527.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.0291439588993807,,45.09878073587541,-3.4624385921126333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-476611.0,-52878.945210725404,False,False,False,False,228324.81357765783,False,False,False,False
2024-01-24 17:00:00+00:00,1.985,2.02,1.955,1.97,216047.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.0262365505170843,,44.15277437379068,-3.4624385921126333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-692658.0,-62798.00032373742,False,False,False,False,228134.4598787794,False,False,False,False
2024-01-25 17:00:00+00:00,1.975,2.005,1.945,1.985,127258.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.0244310326390984,,44.067549714393316,-3.4624385921126333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-565400.0,-70590.27938848568,False,False,False,False,226570.48375662777,False,False,False,False
2024-01-26 17:00:00+00:00,1.965,1.965,1.91,1.91,70653.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.021762469931098,,41.99885837507354,-3.4624385921126333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-636053.0,-79357.14327393551,False,False,False,False,224153.15842706765,False,False,False,False
2024-01-29 17:00:00+00:00,1.905,1.975,1.895,1.96,124471.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.018299941518053,,42.555992868072195,-3.4624385921126333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-511582.0,-86058.30384333186,False,False,False,False,222607.69860649295,False,False,False,False
2024-01-30 17:00:00+00:00,1.945,1.945,1.9,1.9,60621.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.015974941117654,,41.2962152827594,-3.4624385921126333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-572203.0,-93595.43091552825,False,False,False,False,220096.27692267136,False,False,False,False
2024-01-31 17:00:00+00:00,1.875,1.905,1.82,1.82,130344.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.007742490908566,,38.59638453861445,-5.940162928126533,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-702547.0,-103036.54051373713,False,False,False,False,218704.7687533276,False,False,False,False
2024-02-01 17:00:00+00:00,1.895,2.01,1.875,1.97,220571.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.0042790435395044,,41.981698397360546,-5.940162928126533,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-481976.0,-108911.5708933691,False,False,False,False,218733.70257110544,False,False,False,False
2024-02-02 17:00:00+00:00,1.865,1.9,1.855,1.88,145361.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.998431085882557,,42.03124754437621,-5.940162928126533,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-627337.0,-116949.1744454099,False,False,False,False,217596.14129093324,False,False,False,False
2024-02-05 17:00:00+00:00,1.825,1.845,1.81,1.81,152459.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9899887810634422,,40.572508665400214,-5.940162928126533,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-779796.0,-127225.8694152485,False,False,False,False,216586.26313138386,False,False,False,False
2024-02-06 17:00:00+00:00,1.875,1.97,1.87,1.965,160523.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9877775135741307,,43.94848656255232,-5.940162928126533,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-619273.0,-134854.507098733,False,False,False,False,215717.0652533779,False,False,False,False
2024-02-07 17:00:00+00:00,1.9,1.92,1.87,1.9,95809.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9854109491494323,,44.68070657822077,-10.119204956764705,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-715082.0,-143850.28218247357,False,False,False,False,213858.0254820077,False,False,False,False
2024-02-08 17:00:00+00:00,1.895,1.91,1.875,1.88,134330.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.981973383142664,,44.704896428457886,-9.825775881083352,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-849412.0,-154789.2235439856,False,False,False,False,212625.03283887578,False,False,False,False
2024-02-09 17:00:00+00:00,1.875,1.905,1.87,1.875,37123.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9810141239142176,,44.595535575852495,-9.592532822283324,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-886535.0,-166134.11930299355,False,False,False,False,209904.07108943583,False,False,False,False
2024-02-12 17:00:00+00:00,1.885,1.915,1.87,1.9,124339.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9783476046051067,,45.3603032429162,-8.517452682701084,True,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-762196.0,-175375.3887711642,False,False,False,False,208577.4808399872,False,False,False,False
2024-02-13 17:00:00+00:00,1.805,1.815,1.765,1.775,243022.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.966593042591101,,42.702938555866204,-8.517452682701084,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1005218.0,-188241.1656894407,False,False,False,False,209111.5043928556,False,False,False,False
2024-02-14 17:00:00+00:00,1.805,1.85,1.79,1.835,149032.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9615993821468178,,42.98985973056391,-8.517452682701084,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-856186.0,-198596.8995547207,False,False,False,False,208180.03920847023,False,False,False,False
2024-02-15 17:00:00+00:00,1.835,1.87,1.835,1.85,189178.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.95697723975726,,43.688904614191216,-8.517452682701084,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-667008.0,-205859.08715852347,False,False,False,False,207885.4339494242,False,False,False,False
2024-02-16 17:00:00+00:00,1.855,1.915,1.82,1.91,195027.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9539560410330068,,46.13740619130657,-7.27086742609476,True,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-471981.0,-209985.00828784867,False,False,False,False,207686.07838431682,False,False,False,False
2024-02-19 17:00:00+00:00,1.91,1.91,1.91,1.91,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9539560410330068,,47.769740576050125,-5.657052836338117,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-471981.0,-214046.96164772697,False,False,False,False,204466.13918455996,False,False,False,False
2024-02-20 17:00:00+00:00,1.815,1.825,1.8,1.8,303989.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9449524345254108,,45.44148658874447,-5.657052836338117,True,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-775970.0,-222758.94673845987,False,False,False,False,206009.1292747218,False,False,False,False
2024-02-21 17:00:00+00:00,1.765,1.78,1.75,1.77,204675.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.937767146579112,,43.10022485446359,-3.203757166572956,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-980645.0,-234509.11810685584,False,False,False,False,205988.44509991992,False,False,False,False
2024-02-22 17:00:00+00:00,1.775,1.805,1.775,1.78,93545.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.935053045508314,,41.976667419612134,-4.259363906346728,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-887100.0,-244626.8061982224,False,False,False,False,204245.13587356458,False,False,False,False
2024-02-23 17:00:00+00:00,1.745,1.785,1.74,1.755,197926.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9286116752365872,,40.47904021188657,-5.714298695411664,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1085026.0,-257656.25106336622,False,False,False,False,204147.1647747496,False,False,False,False
2024-02-26 17:00:00+00:00,1.755,1.765,1.735,1.745,27989.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9276773056183156,,39.17068269572096,-7.016763755725975,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1113015.0,-270917.62701587216,False,False,False,False,201416.0304371566,False,False,False,False
2024-02-27 17:00:00+00:00,1.775,1.845,1.765,1.81,66871.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9262221907235109,,41.54564612660816,-7.016763755725975,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1046144.0,-282936.6405505098,False,False,False,False,199330.06097301462,False,False,False,False
2024-02-28 17:00:00+00:00,1.785,1.81,1.75,1.755,84007.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9238972280308393,,41.16106445363967,-7.016763755725975,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1130151.0,-296071.74689856387,False,False,False,False,197542.10653932448,False,False,False,False
2024-02-29 17:00:00+00:00,1.735,1.745,1.725,1.74,91849.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9208480793417624,,40.397722467332144,-7.016763755725975,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1222000.0,-310427.2236908342,False,False,False,False,195903.4537247613,False,False,False,False
2024-03-01 17:00:00+00:00,1.745,1.765,1.725,1.73,53141.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9191619986804302,,39.53297732670676,-7.016763755725975,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1275141.0,-325384.0264243096,False,False,False,False,193690.0823491836,False,False,False,False
2024-03-04 17:00:00+00:00,1.675,1.71,1.675,1.7,102335.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.915185837834068,,37.88754929136517,-8.591513730646781,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1377476.0,-341695.52989059937,False,False,False,False,192273.72448330474,False,False,False,False
2024-03-05 17:00:00+00:00,1.66,1.69,1.635,1.645,158717.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.908245691347494,,35.07338403127208,-11.30769020673005,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1536193.0,-360214.8705124506,False,False,False,False,191753.46518898994,False,False,False,False
2024-03-06 17:00:00+00:00,1.655,1.7,1.63,1.64,69878.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.905309396394905,,33.05004334768012,-13.210741030676438,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1606071.0,-379530.4694192343,False,False,False,False,189863.9230930366,False,False,False,False
2024-03-07 17:00:00+00:00,1.635,1.665,1.62,1.64,83572.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9016774712816644,,31.70114955861882,-14.497328555524184,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1606071.0,-398546.60167630046,False,False,False,False,188215.98630089647,False,False,False,False
2024-03-08 17:00:00+00:00,1.685,1.735,1.685,1.705,188851.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.8958852587842576,,35.48649101890852,-14.497328555524184,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1417220.0,-414339.9876968229,False,False,False,False,188225.83147452597,False,False,False,False
2024-03-11 17:00:00+00:00,1.695,1.695,1.675,1.68,51941.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.8941439856343667,,36.87773163496429,-17.337012284570186,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1469161.0,-430693.8018410582,False,False,False,False,186112.8883508899,False,False,False,False
2024-03-12 17:00:00+00:00,1.665,1.68,1.665,1.675,42669.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.892666720895758,,37.574646389085956,-16.63519781163042,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1511830.0,-447455.6033629022,False,False,False,False,183888.95209738772,False,False,False,False
2024-03-13 17:00:00+00:00,1.7,1.705,1.675,1.675,29078.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.8917256243700107,,38.039256225167065,-16.045519371085184,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1511830.0,-463957.5319929347,False,False,False,False,181488.7822974282,False,False,False,False
2024-03-14 17:00:00+00:00,1.61,1.62,1.6,1.6,63595.0,,,,,,,,,,,,,,,,,,,,1.6066666666666667,,1.6066666666666667,#000000,,1.794829162881418,,35.117839612124385,-16.045519371085184,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1575425.0,-481189.5857604861,False,False,False,False,179660.97171917348,False,False,False,False
2024-03-15 17:00:00+00:00,1.645,1.74,1.64,1.725,45613.0,,,,,,,,,,,,,,,,,,,,1.646345398993969,,1.646345398993969,#000000,,1.807185388891428,,40.66854194002737,-13.885843634120512,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1529812.0,-497447.2976091607,False,False,False,False,177582.70859174445,False,False,False,False
2024-03-18 17:00:00+00:00,1.96,1.965,1.9,1.915,181230.0,,,,,,,,,,,,,,,,,,,,1.82126267338755,,1.82126267338755,#000000,,1.8662963116135487,,50.032566698749434,-5.545424006575772,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1348582.0,-510643.18446793343,False,False,False,False,177639.2557453608,False,False,False,False
2024-03-19 17:00:00+00:00,1.9,1.955,1.885,1.91,141273.0,,,,,,,,,,,,,,,,,,,,1.8524826523608,,1.8524826523608,#000000,,1.8771563574391903,,56.03867196432955,-0.5719169232941468,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1489855.0,-525824.7630033143,False,False,False,False,177075.43782682807,False,False,False,False
2024-03-20 17:00:00+00:00,1.945,1.99,1.905,1.975,65556.0,,,,,,,,,,,,,,,,,,,,1.8662175015300297,,1.8662175015300297,#000000,,1.8821958211666387,,61.43952948438706,3.892415563591527,True,False,True,False,True,1.9830079369186038,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1424299.0,-539754.5961350458,False,False,False,False,175346.4542946292,False,False,False,False
