date,Close,High,Low,Open,Volume,aVWAP_peak_185,aVWAP_peak_176,aVWAP_peak_169,aVWAP_peak_150,aVWAP_peak_138,aVWAP_peak_132,aVWAP_peak_99,aVWAP_peak_87,aVWAP_peak_70,aVWAP_peak_58,aVWAP_peak_40,aVWAP_peak_12,aVWAP_valley_189,aVWAP_valley_176,aVWAP_valley_163,aVWAP_valley_149,aVWAP_valley_120,aVWAP_valley_108,aVWAP_valley_102,aVWAP_valley_93,aVWAP_valley_84,aVWAP_valley_69,aVWAP_valley_53,aVWAP_valley_40,aVWAP_valley_19,aVWAP_valley_11,aVWAP_valley_4,aVWAP_OB_bull_120,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-05-13 00:00:00+00:00,17.98797,22.2,15.675,21.70053,10388,,,,,,,,,,,,26.00778730981024,,,,,,,,,,,,,18.620990000000003,26.00806752137935,27.52938148278229,,24.541556578492973,#000000,,24.541556578492973,,28.527260763824096,-45.72055081749917,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19076,-4103.769115709294,False,False,False,False,19882.190933274604,False,False,False,False
2022-05-20 00:00:00+00:00,19.593,21.0,18.0,19.53,19178,,,,,,,,,,,,25.279835770664352,,,,,,,,,,,,,19.211268420482984,25.36309495786451,27.048941487051952,,24.22578515901595,#000000,,24.22578515901595,,28.39210386988598,-45.151390562472955,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,102,-3792.2306626937907,False,False,False,False,19830.02864192093,False,False,False,False
2022-05-27 00:00:00+00:00,19.5,20.511,17.403,18.903,19801,,,,,,,,,,,,24.64121489038139,,,,,,,,,,,,,19.181880610934428,24.78274379323333,26.5869680934419,,23.798201846997763,#000000,,23.798201846997763,,28.251591146425508,-43.534676955941606,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19699,-4970.509872864621,False,False,False,False,19827.87837214901,False,False,False,False
2022-06-03 00:00:00+00:00,19.8,22.50303,19.203,19.203,12227,,,,,,,,,,,,24.391485993733344,,,,,,,,,,,,,19.443938961424813,24.54972670182218,26.375183477814083,,23.690083783698604,#000000,,23.690083783698604,,28.534540603407528,-41.58141444938882,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7472,-5155.805437837612,False,False,False,False,19264.850344582417,False,False,False,False
2022-06-10 00:00:00+00:00,20.93988,21.897,18.336,21.117,24028,,,,,,,,,,,,23.967446615480306,,,,,,,,,,,,,19.709700348858938,24.147847561703443,25.992085522603986,,23.45427001216167,#000000,,23.45427001216167,,30.160248515509252,-38.45146721245259,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16556,-3547.523553553344,False,False,False,False,19617.67624498372,False,False,False,False
2022-06-17 00:00:00+00:00,17.10003,20.13,17.1,18.6,9880,,,,,,,,,,,,23.722817275244324,,,,,,,,,,,,,19.544207053988398,23.917104259754222,25.789924358976357,,23.24351323699083,#000000,,23.24351323699083,,29.339865056191904,-37.87422410087554,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6676,-2790.225512549392,False,False,False,False,18896.36689350344,False,False,False,False
2022-06-24 00:00:00+00:00,19.197,20.7,17.2125,17.235,22222,,,,,,,,,,,,23.320408594497465,,,,,,,,,,,,,19.4483704688084,23.530794726180847,25.421583483877143,,22.930289318340964,#000000,,22.930289318340964,,30.956076177063395,-35.00737153925651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.32399000476074774,-0.32399000476074774,False,False,False,False,28898,-442.9495486568444,False,False,False,False,19142.71008657726,False,False,False,False
2022-07-01 00:00:00+00:00,18.9,20.4,18.009,18.246,7072,,,,,,,,,,,,23.208224402772863,,,,,,,,,,,,,19.428798848280394,23.42200090392359,25.31378040648386,,22.843201140365174,#000000,,22.843201140365174,,31.95221346930476,-32.85875928154476,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8805954668638294,1.0987477920507878,False,False,False,False,-0.31042468232471476,-0.3172073435427313,False,False,False,False,21826,1206.602269762181,False,False,False,False,18248.58341349746,False,False,False,False
2022-07-08 00:00:00+00:00,17.394,19.2,16.5,18.9,9765,,,,,,,,,,,,23.01300644047934,,,,,,,,,,,,,19.30319595625776,23.234174550620317,25.138495987635263,,22.672218233748172,#000000,,22.672218233748172,,31.884366152358385,-31.816531903966343,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8732611400095202,1.1141889485007137,False,False,False,False,-0.34282825441539394,-0.3300177989790626,False,False,False,False,12061,2010.6317312612787,False,False,False,False,17620.169827312464,False,False,False,False
2022-07-15 00:00:00+00:00,14.595,17.394,13.8,17.394,8570,,,,,,,,,,,,22.77930392006249,,,,,,,,,,,,,19.061288337746543,23.01104477482215,24.94296691203005,,22.448650986165312,#000000,,22.448650986165312,,30.601511862278464,-31.816531903966343,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8367231939037465,1.153713029119625,False,False,False,False,-0.34282825441539394,-0.33642302669722823,False,False,False,False,3491,2120.2886400567395,False,False,False,False,16949.78687714117,False,False,False,False
2022-07-22 00:00:00+00:00,11.424,14.778,11.253,14.778,19673,,,,,,,,,,,,22.11283522944022,,,,,,,,,,,,,18.266619162121327,22.375504022545428,24.401358071065204,,21.789079121293042,#000000,,21.789079121293042,,28.574602698554553,-31.816531903966343,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8163550387028794,1.1834685990251812,False,False,False,False,-0.34282825441539394,-0.33962564055631106,False,False,False,False,-16182,764.5635556080922,False,False,False,False,17151.506367723305,False,False,False,False
2022-07-29 00:00:00+00:00,10.19997,11.709,8.25,11.703,33742,,,,,,,,,,,,20.907536550093003,,,,,,,,,,,,,16.856545819553695,21.219170626687763,23.40570426843062,,20.59723931619127,#000000,,20.59723931619127,,26.7545161404028,-31.816531903966343,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8035780515150236,1.190804911232161,False,False,False,False,-0.34282825441539394,-0.34122694748585247,False,False,False,False,-49924,-2990.1448559184328,False,False,False,False,18380.431821966024,False,False,False,False
2022-08-05 00:00:00+00:00,11.436,14.4,9.363,10.2,73309,,,,,,,,,,,,19.270783743712293,,,,,,,,,,,,,15.464679741527858,19.612678135727517,21.876455160258413,,19.05614919530652,#000000,,19.05614919530652,,26.71205944910525,-31.816531903966343,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7976449810286205,1.1904232020141716,False,False,False,False,-0.27844430958629696,-0.3098356285360747,False,False,False,False,23385,-1036.4304221466969,False,False,False,False,22449.21464996854,False,False,False,False
2022-08-12 00:00:00+00:00,9.585,11.781,9.45,11.7,39093,,,,,,,,,,,,18.48905372443968,,,,,,,,,,,,,14.807619559440425,18.83900340643042,21.118671975902767,,18.313587166553326,#000000,,18.313587166553326,,26.04907405808281,-31.816531903966343,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7771578613130764,1.2070460866425523,False,False,False,False,-0.3210175030080817,-0.31542656577207817,False,False,False,False,-15708,-2123.2133538395337,False,False,False,False,23682.08763885976,False,False,False,False
2022-08-19 00:00:00+00:00,7.5,9.681,7.46097,9.681,57818,,,,,,,,,,,,17.319210874009517,,,,,,,,,,,,,13.768181678427117,17.679461802194442,19.98211420001645,,17.187242138661883,#000000,,17.187242138661883,,24.939410559369126,-31.816531903966343,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7574492204802833,1.2450814341421699,False,False,False,False,-0.34282825441539394,-0.32912741009373603,False,False,False,False,-73526,-7412.308660962532,False,False,False,False,26210.673739684964,False,False,False,False
2022-08-26 00:00:00+00:00,6.909,7.494,6.45,7.35,25076,,,,,,,,,,,,16.831334437782882,,,,,,,,,,,,,13.33191489802012,17.19461419284552,19.502666968287087,,16.715132624233902,#000000,,16.715132624233902,,23.975977608447867,-31.816531903966343,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7777133964196556,1.2361916433738025,False,False,False,False,-0.34282825441539394,-0.335977832254565,False,False,False,False,-98602,-14167.100612002345,False,False,False,False,26126.623833041634,False,False,False,False
2022-09-02 00:00:00+00:00,7.791,9.3,6.42,6.42,76253,,,,,,,,,,,,15.705449845886394,,,,,,,,,,,,,12.436789451863405,16.064014792021194,18.328826595984456,,15.633770171438861,#000000,,15.633770171438861,,24.214340768808157,-31.816531903966343,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7739707479236203,1.198518053098762,False,False,False,False,-0.312531044913569,-0.324254438584067,False,False,False,False,-22349,-14773.167233335505,False,False,False,False,29839.688734297808,False,False,False,False
2022-09-09 00:00:00+00:00,7.76697,8.1,7.164,7.95,10361,,,,,,,,,,,,15.57118040515107,,,,,,,,,,,,,12.333715643361145,15.9285506193617,18.18515494302013,,15.504650402723511,#000000,,15.504650402723511,,24.37605504600893,-31.816531903966343,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7843960257357048,1.2085555413245548,False,False,False,False,-0.32025519324228074,-0.32225481591317384,False,False,False,False,-32710,-16101.821512347691,False,False,False,False,28396.822902127602,False,False,False,False
2022-09-16 00:00:00+00:00,7.059,8.68797,6.9,8.094,19516,,,,,,,,,,,,15.32618547848485,,,,,,,,,,,,,12.146197659105333,15.681144034711098,17.921628043804482,,15.26878880402644,#000000,,15.26878880402644,,24.23202805286828,-31.816531903966343,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7867669207413993,1.2041683126109384,False,False,False,False,-0.314763740811585,-0.3185092783623794,False,False,False,False,-52226,-18777.686585507123,False,False,False,False,27738.98416863667,False,False,False,False
2022-09-23 00:00:00+00:00,4.683,7.494,4.341,6.648,37064,,,,,,,,,,,,14.787841627150934,,,,,,,,,,,,,11.686205647283547,15.14088973316162,17.363671002708713,,14.744652002576204,#000000,,14.744652002576204,,23.334821750196117,-31.816531903966343,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7355185531995301,1.2839635556745548,False,False,False,False,-0.34282825441539394,-0.33066876638888665,False,False,False,False,-89290,-24000.820912506595,False,False,False,False,28429.726082070993,False,False,False,False
2022-09-30 00:00:00+00:00,4.782,6.0,4.275,4.68,27333,,,,,,,,,,,,14.408258939063312,,,,,,,,,,,,,11.362157323216607,14.759495829588253,16.96767850375376,,14.374397648905482,#000000,,14.374397648905482,,22.810569832985752,-31.816531903966343,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7245624552656081,1.265749393512493,False,False,False,False,-0.34282825441539394,-0.33674851040214027,False,False,False,False,-61957,-26812.389733802403,False,False,False,False,28348.4871130287,False,False,False,False
2022-10-07 00:00:00+00:00,6.21,13.791,4.209,4.95,2268319,,,,,,,,,,,8.07,9.570310313976192,,,,,,,,,,,,8.07,8.724048493405137,9.69090697237379,10.499666023949509,,9.104155300617437,#000000,,8.608589701845332,,24.09623107758591,-31.590342373732966,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.730791524840563,1.1648198706594153,False,False,False,False,-0.2098107262865244,-0.27327961834433234,False,False,False,False,2206362,138607.93543166443,False,False,False,False,194272.22880835988,False,False,False,False
2022-10-14 00:00:00+00:00,5.7,9.0,4.818,5.7,1531257,,,,,,,,,,,7.4396965271914555,8.528286073207461,,,,,,,,,,,,7.4396965271914555,7.945404498153921,8.613129895345208,9.185009400697172,,8.191870486964445,#000000,,7.838270906436073,,24.799641640127476,-30.570895326063784,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7631963291760333,1.1890907936623718,False,False,False,False,-0.27323713852733106,-0.2732583784358317,False,False,False,False,675105,178348.45873302262,False,False,False,False,293308.1377855184,False,False,False,False
2022-10-21 00:00:00+00:00,4.932,6.105,4.77,5.529,122917,,,,,,,,,,,7.371674607194966,8.441682549274438,,,,,,,,,,,,7.371674607194966,7.872052049026259,8.524691807786288,9.084195311495984,,8.110995155328817,#000000,,7.764270953172657,,24.97921653042112,-30.0752608635605,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7902176564990149,1.2113861318941932,False,False,False,False,-0.33065967775471145,-0.30195902809527153,False,False,False,False,552188,206040.27660465057,False,False,False,False,280686.57202362816,False,False,False,False
2022-10-28 00:00:00+00:00,4.794,5.4,4.212,4.866,85114,,,,,,,,,,,7.31709957413489,8.375924710456838,,,,,,,,,,,,7.31709957413489,7.81487354084573,8.45774632084535,9.009195656838735,,8.048656562876072,#000000,,7.706249349893087,,25.048454601128128,-29.688849930591317,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7779159817527861,1.219191742646089,False,False,False,False,-0.34282825441539394,-0.32239364125533276,False,False,False,False,467074,225376.10796726905,False,False,False,False,266199.7148366927,False,False,False,False
2022-11-04 00:00:00+00:00,3.93,5.088,3.75,4.944,71118,,,,,,,,,,,7.263725228104371,8.314655157460228,,,,,,,,,,,,7.263725228104371,7.760338991776509,8.39554559883067,8.940639338493277,,7.989771590461571,#000000,,7.650611151361369,,24.725452142769566,-29.688849930591317,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7734547900251139,1.2235728293852808,False,False,False,False,-0.34282825441539394,-0.3326109478353634,False,False,False,False,395956,238011.65552524914,False,False,False,False,251749.21744138215,False,False,False,False
2022-11-11 00:00:00+00:00,2.88,4.35,2.55,4.35,142541,,,,,,,,,,,7.128530005216445,8.168352752339684,,,,,,,,,,,,7.128530005216445,7.626239542251866,8.247561805880409,8.781035760982153,,7.846708311981168,#000000,,7.51291307625611,,24.06383053536738,-29.688849930591317,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8164624973135611,1.2206516586239875,False,False,False,False,-0.34282825441539394,-0.3377196011253787,False,False,False,False,253415,239152.6440048603,False,False,False,False,243659.71985313162,False,False,False,False
2022-11-18 00:00:00+00:00,2.84,4.09,2.6515,2.85,517098,,,,,,,,,,,6.699136277837668,7.6956572260019165,,,,,,,,,,,,6.699136277837668,7.193848703886801,7.769269771512659,8.264237503503749,,7.386880960096744,#000000,,7.0719446213910135,,23.574807021319337,-29.688849930591317,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7831528010809287,1.2129144175073787,False,False,False,False,-0.34282825441539394,-0.34027392777038634,False,False,False,False,-263683,201905.55926375955,False,False,False,False,263914.40727141814,False,False,False,False
2022-11-25 00:00:00+00:00,2.5703,2.879,2.5408,2.71,28704,,,,,,,,,,,6.674835653026137,7.669252548367125,,,,,,,,,,,,6.674835653026137,7.169447823194082,7.742585965715934,8.235626862689301,,7.361097417669786,#000000,,7.0470929194033705,,23.109225595972617,-29.688849930591317,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7815713807887447,1.23105941245163,False,False,False,False,-0.34282825441539394,-0.34155109109289017,False,False,False,False,-292387,165291.29561459218,False,False,False,False,246491.414140202,False,False,False,False
2022-12-02 00:00:00+00:00,2.7,2.809,2.5,2.58,27789,,,,,,,,,,,6.651623356817524,7.643984066433721,,,,,,,,,,,,6.651623356817524,7.146106560652845,7.717048847326382,8.208236350757296,,7.336437089800882,#000000,,7.023334335180404,,22.98394194992577,-29.688849930591317,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7455813842747279,1.2707868840867784,False,False,False,False,-0.34282825441539394,-0.342189672754142,False,False,False,False,-264598,133447.64408758536,False,False,False,False,230291.23531500183,False,False,False,False
2022-12-09 00:00:00+00:00,2.4601,2.7,2.4,2.7,44166,,,,,,,,,,,6.613914132253556,7.603153011317361,,,,,,,,,,,,6.613914132253556,7.108280172537004,7.675799008449939,8.164092848414947,,7.296525550871061,#000000,,6.9848153620903695,,22.777304461688306,-29.688849930591317,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7446325724509026,1.2766319576677916,False,False,False,False,-0.34282825441539394,-0.342508963584768,False,False,False,False,-308764,100691.22600702349,False,False,False,False,216504.18084722394,False,False,False,False
2022-12-16 00:00:00+00:00,2.3,3.2199,2.3,2.42,112381,,,,,,,,,,,6.522961702707622,7.503855068806262,,,,,,,,,,,,6.522961702707622,7.016528195544743,7.575447065852828,8.056475947018942,,7.199704947106336,#000000,,6.891576667441562,,22.548506131509047,-29.688849930591317,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7636474709824544,1.2660289035555852,False,False,False,False,-0.3335197858892866,-0.33801437473702733,False,False,False,False,-421145,62036.69074724398,False,False,False,False,208791.35263631845,False,False,False,False
2022-12-23 00:00:00+00:00,1.85,2.52,1.84,2.52,21536,,,,,,,,,,,6.503677540174088,7.4832391823009115,,,,,,,,,,,,6.503677540174088,6.997282940904172,7.554640060437527,8.034343015607904,,7.179476713266449,#000000,,6.871969300888315,,22.15260379137839,-29.688849930591317,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7445414919700464,1.3018956936590942,False,False,False,False,-0.34282825441539394,-0.3404213145762106,False,False,False,False,-442681,24650.195136337017,True,False,False,False,194920.58577436896,True,False,False,False
2022-12-30 00:00:00+00:00,2.0888,2.0901,1.82,1.95,14391,,,,,,,,,,,6.490681069681023,7.469372055841575,,,,,,,,,,,,6.490681069681023,6.984323470031413,7.540646375493409,8.019470707097692,,7.1658624579710235,#000000,,6.858764416308759,,22.334209788580253,-29.688849930591317,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7211542269368978,1.3151568475189699,False,False,False,False,-0.34282825441539394,-0.34162478449580225,False,False,False,False,-428290,-8900.930429317574,False,False,False,False,181548.02386515643,False,False,False,False
2023-01-06 00:00:00+00:00,2.95,2.95,1.8,1.8,61820,,,,,,,,,,,6.442636839988873,7.416685273382558,,,,,,,,,,,2.566666666666667,6.442636839988873,6.9356558107191395,7.487396930021814,7.962348319768366,,6.464860954362328,#000000,,5.596899039340888,,24.091662155235866,-28.562302619772957,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7398489616778734,1.2873584568546597,True,False,False,False,-0.3201944611376815,-0.33090962281674186,False,False,False,False,-366470,-35387.52817529405,False,False,False,False,172679.28135662634,False,False,False,False
