date,Close,High,Low,Open,Volume,aVWAP_peak_189,aVWAP_peak_175,aVWAP_peak_168,aVWAP_peak_159,aVWAP_peak_150,aVWAP_peak_134,aVWAP_peak_113,aVWAP_peak_98,aVWAP_peak_80,aVWAP_peak_73,aVWAP_peak_57,aVWAP_peak_38,aVWAP_peak_29,aVWAP_peak_24,aVWAP_peak_14,aVWAP_valley_187,aVWAP_valley_174,aVWAP_valley_155,aVWAP_valley_146,aVWAP_valley_130,aVWAP_valley_124,aVWAP_valley_107,aVWAP_valley_92,aVWAP_valley_78,aVWAP_valley_70,aVWAP_valley_53,aVWAP_valley_46,aVWAP_valley_24,aVWAP_valley_10,aVWAP_OB_bull_146,aVWAP_OB_bear_175,aVWAP_OB_bear_113,aVWAP_OB_bear_98,aVWAP_OB_bear_57,aVWAP_OB_bear_0,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,90.0,96.9,61.8,64.2,130637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.89999999999999,,,,,,111.14134872251613,82.89999999999999,#000000,,82.89999999999999,,6.5248825495142135,-43.92521811566057,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-515213,-186382.4686588928,False,False,False,False,65431.8551034351,False,False,False,False
2022-03-18 00:00:00+00:00,88.2,103.5,78.0,89.7,140094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.52225973383173,,,,,,108.28771582441986,86.52225973383173,#000000,,86.52225973383173,,10.488864991486292,-40.41713327864787,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-655307,-221117.61912860442,False,False,False,False,70962.3843550325,False,False,False,False
2022-03-25 00:00:00+00:00,71.55,97.5,68.1,89.1,214078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.22272028778343,,,,,,103.3078197256071,83.22272028778343,#000000,,83.22272028778343,,12.57642611569771,-38.778626034242926,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-869385,-269137.4251190782,False,False,False,False,81563.54106947454,False,False,False,False
2022-04-01 00:00:00+00:00,66.0,80.7,63.045,70.8,351287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6314614649514,,,,,,96.01353108158271,77.6314614649514,#000000,,77.6314614649514,,13.845888486191093,-37.901221574019914,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1220672,-339621.4677028502,False,False,False,False,101543.05654580976,False,False,False,False
2022-04-08 00:00:00+00:00,88.5,119.4,59.55,66.0,6330293,,,,,,,,,,,,,,,89.14999999999999,,,,,,,,,,,,,,87.80614272473905,,,,,,90.5404115006379,88.47807136236952,#000000,,88.47807136236952,,18.527346533524963,-33.748651506509574,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5109621,64026.12249736092,False,False,False,False,562931.9412461201,False,False,False,False
2022-04-15 00:00:00+00:00,70.2,84.9,68.7,84.3,274021,,,,,,,,,,,,,,,88.54630284841089,,,,,,,,,,,,,,87.31977699548814,,,,,,90.00853746984012,87.93303992194951,#000000,,87.93303992194951,,20.818882122916623,-31.95180165983962,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4835600,417476.03934940824,False,False,False,False,541531.1307834445,False,False,False,False
2022-04-22 00:00:00+00:00,61.2,72.9,58.8,70.2,198010,,,,,,,,,,,,,,,87.84051311728167,,,,,,,,,,,,,,86.72303761183595,,,,,,89.40327612619708,87.28177536455881,#000000,,87.28177536455881,,21.99810827075848,-31.172516279623608,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4637590,730077.0734716742,False,False,False,False,516085.121095782,False,False,False,False
2022-04-29 00:00:00+00:00,58.5,63.0,56.4,59.4,144353,,,,,,,,,,,,,,,87.24743693279534,,,,,,,,,,,,,,86.21440171196049,,,,,,88.8953187412564,86.73091932237791,#000000,,86.73091932237791,,22.70483373103484,-30.761103509569924,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4493237,1008829.6606219206,False,False,False,False,488549.4084220204,False,False,False,False
2022-05-06 00:00:00+00:00,57.9,59.85,52.05,57.6,158239,,,,,,,,,,,,,,,86.56486450367603,,,,,,,,,,,,,,85.6242812950037,,,,,,88.30880113362805,86.09457289933987,#000000,,86.09457289933987,,23.17811375018806,-30.485649500531434,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4334998,1255212.5005758523,False,False,False,False,464081.97076113,False,False,False,False
2022-05-13 00:00:00+00:00,50.7,58.8,45.6,57.3,145097,,,,,,,,,,,,,,,85.86710199692054,,,,,,,,,,,,,,85.01554457836271,,,,,,87.70914919389797,85.44132328764162,#000000,,85.44132328764162,,23.134798664197763,-30.485649500531434,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4189901,1472596.83386653,False,False,False,False,440453.45440845366,False,False,False,False
2022-05-20 00:00:00+00:00,45.0,53.7,43.8,49.8,213890,,,,,,,,,,,,,,,84.76763172699322,,,,,,,,,,,,,,84.04877339804497,,,,,,86.76114822729619,84.4082025625191,#000000,,84.4082025625191,,22.811677543310463,-30.485649500531434,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3976011,1658034.9202467871,False,False,False,False,423670.97630412376,False,False,False,False
2022-05-27 00:00:00+00:00,44.7,45.6,39.15,45.0,138990,,,,,,,,,,,,,,,84.00681151898361,,,,,,,,,,,,,,83.37517132146989,,,,,,86.1030794643268,83.69099142022675,#000000,,83.69099142022675,,22.56517139751002,-30.485649500531434,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3837021,1819441.296524803,False,False,False,False,402583.4965778924,False,False,False,False
2022-06-03 00:00:00+00:00,43.2,44.7,37.8,44.7,83256,,,,,,,,,,,,,,,83.55071254148207,,,,,,,,,,,,,,82.96998972160503,,,,,,85.70712025656529,83.26035113154356,#000000,,83.26035113154356,,22.30627831765385,-30.485649500531434,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3753765,1962724.533819262,False,False,False,False,378929.607942493,False,False,False,False
2022-06-10 00:00:00+00:00,41.7,49.5,39.6,44.4,122534,,,,,,,,,,,,,,,82.92380521145498,,,,,,,,,,,,,,82.41194626895607,,,,,,85.15921393100072,82.66787574020552,#000000,,82.66787574020552,,22.03501537984377,-30.485649500531434,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3631231,2086317.6053882055,False,False,False,False,359937.3406874935,False,False,False,False
2022-06-17 00:00:00+00:00,86.7,134.4,33.9,38.7,8411984,,,,,,,,,,,,,,85.0,84.00051292896893,,,,,,,,,,,,,85.0,83.68831192970201,,,,,,85.08409377790072,84.42220621466774,#000000,,84.42220621466774,,28.79804273746145,-25.069098464319545,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12043215,2823865.5605446347,False,False,False,False,956385.2413773087,False,False,False,False
2022-06-24 00:00:00+00:00,75.6,105.9,69.9,95.1,2433437,,,,,,,,,,,,,,84.7307504798569,83.97435591921219,,,,,,,,,,,,,84.7307504798569,83.70225667540609,,,,,,84.92987805875697,84.28452838858301,#000000,,84.28452838858301,,32.64105678085049,-21.563167376866513,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.14935170176142082,-0.14935170176142082,False,False,False,False,9609778,3326525.7412450323,False,False,False,False,1065796.4827567674,False,False,False,False
2022-07-01 00:00:00+00:00,70.2,77.1,66.0,71.4,369273,,,,,,,,,,,,,,84.28192252949567,83.7244448737992,,,,,,,,,,,,,84.28192252949567,83.46792653334758,,,,,,84.68234449702949,83.93905411653454,#000000,,83.93905411653454,,34.92822281627637,-19.593468869677167,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.7749611680646163,1.2181757354171148,False,False,False,False,-0.20632932534441142,-0.17784051355291614,False,False,False,False,9240505,3764598.2789305854,False,False,False,False,1014202.1507007105,False,False,False,False
2022-07-08 00:00:00+00:00,81.6,88.95,67.8,68.7,232537,,,,,,,,,,,,,,84.18376772077019,83.67282610422957,,,,,,,,,,,,,84.18376772077019,83.4214246362111,,,,,,84.62402831914268,83.86544654549526,#000000,,83.86544654549526,,37.901842122178955,-16.954879013279196,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8024429614281929,1.1908111884742334,False,False,False,False,-0.142660279216165,-0.16025039638454058,False,False,False,False,9473042,4187445.961972764,False,False,False,False,956301.0284265837,False,False,False,False
2022-07-15 00:00:00+00:00,78.9,84.84,73.2,81.3,136341,,,,,,,,,,,,,,84.12251831559384,83.63983228252721,,,,,,,,,,,,,84.12251831559384,83.3914890138598,,,,,,84.58738561174901,83.81908948189367,#000000,,83.81908948189367,,39.771245858162445,-15.368328948642741,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8597390845335948,1.1692682804212857,False,False,False,False,-0.09489001065406265,-0.12757020351930162,False,False,False,False,9336701,4568872.261085893,False,False,False,False,895563.2485431331,False,False,False,False
2022-07-22 00:00:00+00:00,86.4,108.0,82.8,105.0,1914399,,,,,,,,,,,,,92.4,85.29650236542959,84.42693176413339,,,,,,,,,,,,,85.29650236542959,84.17033917580245,,,,,,85.24008364336188,86.318055134159,#000000,,86.85498412374814,,41.98379353304542,-13.413033960498673,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8995099868169042,1.071138969728627,False,False,False,False,0.07673730174426538,-0.02541645088751812,False,False,False,False,11251100,5063852.093598049,False,False,False,False,971032.5634658639,False,False,False,False
2022-07-29 00:00:00+00:00,81.9,88.5,73.5,85.5,188917,,,,,,,,,,,,,91.40301300422762,85.24133955286256,84.39945026256802,,,,,,,,,,,,,85.24133955286256,84.14605725067456,,,,,,85.20786597136515,86.08623992463907,#000000,,86.5712855931302,,43.09839784416822,-12.472018231338254,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9183319296633746,1.0821784957762297,False,False,False,False,-0.016560653942174514,-0.020988552414846318,False,False,False,False,11062183,5508172.9014796745,False,False,False,False,913098.0772832073,False,False,False,False
2022-08-05 00:00:00+00:00,87.6,89.373,78.75,82.2,151528,,,,,,,,,,,,,90.98891894428174,85.24133583482386,84.4053410449132,,,,,,,,,,,,,85.24133583482386,84.15343673944027,,,,,,85.20808186793788,86.00607367965658,#000000,,86.46923291471066,,44.58245640242018,-11.11498513237585,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9231986594675108,1.0641769585634788,False,False,False,False,0.044523631315143,0.011767539450148343,False,False,False,False,11213711,5930805.353221921,False,False,False,False,856685.4789659327,False,False,False,False
2022-08-12 00:00:00+00:00,94.8,99.0,81.45,92.7,212610,,,,,,,,,,,,,91.05449805670136,85.33982025070623,84.47677602789678,,,,,,,,,,,,,85.33982025070623,84.2245999043876,,,,,,85.26734913937688,86.08710289807965,#000000,,86.55272864650266,,46.48156115128941,-9.32796901774779,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9399503108151294,1.030926878550148,False,False,False,False,0.1968088531532728,0.10428819630171057,False,False,False,False,11426321,6337880.586316594,False,False,False,False,808976.1842277155,False,False,False,False
2022-08-19 00:00:00+00:00,83.1,99.3,82.2,94.8,114323,,,,,,,,,,,,,90.92809876608243,85.36290364452013,84.49614662561697,,,,,,,,,,,,,85.36290364452013,84.24452437237527,,,,,,85.28156619298882,86.078915410623,#000000,,86.53751317018492,,46.52094508176431,-9.285782847670419,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9738090997663772,1.0162383581448462,False,False,False,False,0.28045279256700023,0.1923704944343554,False,False,False,False,11311998,6706333.72807092,False,False,False,False,757520.3928034402,False,False,False,False
2022-08-26 00:00:00+00:00,81.6,88.05,77.4,81.3,67680,,,,,,,,,,,,,90.70897246039472,85.34857687551958,84.48955679250321,,,,,,,,,,,,,85.34857687551958,84.23891975284518,,,,,,85.27317678996549,86.02692055135645,#000000,,86.47392075098428,,46.38644423072089,-9.285782847670419,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9904130893287032,0.9997336969257974,False,False,False,False,0.17734872356779255,0.18485960900107395,False,False,False,False,11244318,7042480.711176777,False,False,False,False,706421.1044476299,False,False,False,False
2022-09-02 00:00:00+00:00,88.5,96.3,79.5,80.7,103675,,,,,,,,,,,,,90.61072609231958,85.36847362392358,84.50645930585902,,,,,,,,,,,,,85.36847362392358,84.2563380149575,,,,,,85.28551476881904,86.02209413219666,#000000,,86.46353316150645,,47.1653006840405,-8.443630705509896,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0150169476981163,0.965139228557944,False,False,False,False,0.24327555961099354,0.21406758430603373,False,False,False,False,11347993,7361407.547385905,False,False,False,False,661773.2448589166,False,False,False,False
2022-09-09 00:00:00+00:00,90.3,93.0,83.7,87.0,87615,,,,,,,,,,,,,90.56104769203311,85.39053193970541,84.52416728645099,,,,,,,,,,,,,85.39053193970541,84.2743541482636,,,,,,85.29916529782321,86.0281266012317,#000000,,86.46656971447374,,47.948688979230795,-7.529482735023706,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0269881252249011,0.9932529686937749,False,False,False,False,0.24909953038157506,0.2315835573438044,False,False,False,False,11435608,7663200.173505467,False,False,False,False,619243.0044989969,False,False,False,False
2022-09-16 00:00:00+00:00,109.5,110.4,87.6,92.7,217013,,,,,,,,,,,,,91.40836986813876,85.64412751367155,84.69793061732918,,,,,,,,,,,,,85.64412751367155,84.44420655870788,,,,,,85.45432266260639,86.3677524143038,#000000,,86.84863887820276,,50.67584711846591,-4.765756747094365,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0039557856190242,0.9728746128981218,False,False,False,False,0.3428282531328699,0.28720590523833717,False,False,False,False,11652621,7958712.827319877,False,False,False,False,589448.189350923,False,False,False,False
2022-09-23 00:00:00+00:00,101.1,127.8,99.0,107.4,350389,,,,,,,,,,,,109.29999999999998,93.247793669819,86.1970165051764,85.07600700970033,,,,,,,,,,,,,86.1970165051764,84.81267044329742,,,,,,85.79663117658444,90.80508402219493,#000000,,93.73545667004295,,51.53494235725985,-3.840620959616068,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0441286292968839,0.928715291135803,False,False,False,False,0.34282825338884143,0.3150170793135893,False,False,False,False,11302232,8206380.914185071,False,False,False,False,571740.1012508548,False,False,False,False
2022-09-30 00:00:00+00:00,91.8,105.0,90.75,100.05,93377,,,,,,,,,,,,106.469858326235,93.31718804829664,86.2567686287487,85.11995095864678,,,,,,,,,,,,,86.2567686287487,84.85610230440722,,,,,,85.83494459016978,90.37943948251386,#000000,,93.07514590800727,,51.030468856490515,-3.840620959616068,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0383496278918807,0.9396427534292596,False,False,False,False,0.19024583779556356,0.2526314585545764,False,False,False,False,11208855,8428786.402023215,False,False,False,False,536305.7974544952,False,False,False,False
2022-10-07 00:00:00+00:00,76.2,94.05,75.0,93.6,161094,,,,,,,,,,,,99.8861515887974,92.80842530702064,86.20914930285541,85.09640370975768,,,,,,,,,,,,,86.20914930285541,84.83515822287004,,,,,,85.80826256298592,89.17407290569275,#000000,,91.27821887538221,,49.022920503777584,-3.840620959616068,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.016355904481518,1.036723634590578,False,False,False,False,0.0659582694930707,0.15929486402382356,False,False,False,False,11047761,8622784.520391865,False,False,False,False,508512.33097638446,False,False,False,False
2022-10-14 00:00:00+00:00,61.5,78.45,59.4,76.8,179995,,,,,,,,,,,,92.21805989641399,91.57374924315862,85.97859666669409,84.95195446447514,,,,,,,,,,,,,85.97859666669409,84.69767987844774,,,,,,85.66800636528353,87.56643946931395,#000000,,88.9372506182402,,46.27251674159254,-3.840620959616068,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9728010582860959,1.0052543410129133,False,False,False,False,-0.07699168572106078,0.04115158915138139,False,False,False,False,10867766,8789079.444807282,False,False,False,False,484177.71386702266,False,False,False,False
2022-10-21 00:00:00+00:00,60.9,66.9,58.65,62.4,107981,,,,,,,,,,,,88.58158110784065,90.76951467525404,85.81295949213371,84.84647558166736,,,,,,,,,,,,,85.81295949213371,84.59698397051781,,,,,,85.56622705358521,86.73674571992456,#000000,,87.74425369184053,,44.25663529864529,-0.45270818300412685,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9915530499746592,1.00437990001314,False,False,False,False,-0.13389211638768497,-0.04637026361815179,False,False,False,False,10759785,8935057.634080816,False,False,False,False,456311.2906176136,False,False,False,False
2022-10-28 00:00:00+00:00,66.9,67.8,54.0,61.5,121125,,,,,,,,,,,,85.51372986732233,89.94045616042945,85.63568192738391,84.73318417466842,,,,,,,,,,,,,85.63568192738391,84.48883420110853,,,,,,85.45672519274076,85.99126137638275,#000000,,86.6813874706299,,43.62536762991498,-1.0944334833513452,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9870546969874432,0.9821231529826595,False,False,False,False,-0.15139566872968704,-0.09888296617391942,False,False,False,False,10880910,9079194.846371125,False,False,False,False,431482.6764977904,False,False,False,False
2022-11-04 00:00:00+00:00,62.1,71.1,60.3,67.2,105869,,,,,,,,,,,,83.52708674530956,89.29574098894336,85.49371184231212,84.64230250041948,,,,,,,,,,,,,85.49371184231212,84.4021258915196,,,,,,85.36860595652173,85.47577996846938,#000000,,85.95256285471929,,42.71338818125622,-2.04704878772349,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,1.0088836608034506,0.9690603537534999,False,False,False,False,-0.10674454724683753,-0.10281375671037848,False,False,False,False,10775041,9204813.079973264,False,False,False,False,407363.14490536146,False,False,False,False
2022-11-11 00:00:00+00:00,63.6,64.5,55.8,62.4,104044,,,,,,,,,,,,81.63751721990991,88.61544256188174,85.33504951199498,84.53971578467736,,,,,,,,,,,,,85.33504951199498,84.30405820252439,,,,,,85.2695557193915,84.96113879883056,#000000,,85.2307647014454,,42.27789983634314,-2.5717013631643866,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,1.0129853265809636,0.9802128356861509,False,False,False,False,-0.158422358596722,-0.13061805765355022,False,False,False,False,10879085,9328833.222197466,False,False,False,False,384895.0600975569,False,False,False,False
2022-11-18 00:00:00+00:00,53.7,64.8,52.5,64.8,89713,,,,,,,,,,,,79.95486842515952,87.96659995145659,85.17572420944286,84.4357470966733,,,,,,,,,,,,57.0,85.17572420944286,84.20448263157539,,,,,,85.16959634121744,80.55902093196437,#000000,,77.52429814651475,,40.9979390631876,-3.9304056267935366,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,1.0098448815845338,0.9692347450483322,False,False,False,False,-0.1725231379493561,-0.15157059780145316,False,False,False,False,10789372,9437021.279812468,False,False,False,False,363029.7223125527,False,False,False,False
2022-11-25 00:00:00+00:00,59.7,61.5,53.1,55.2,43621,,,,,,,,,,,,79.25244756146442,87.6715103932803,85.10190058767861,84.38749318549246,,,,,,,,,,,,57.35987145064274,85.10190058767861,84.15827523407053,,,,,,85.1231361973377,80.43334271432968,#000000,,77.34643249826652,,40.98558352973323,-4.081618066125017,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,1.0205306089930197,0.9595516360137524,False,False,False,False,-0.1852720315042431,-0.16842131465284813,False,False,False,False,10832993,9540426.592418952,False,False,False,False,339369.8169560673,False,False,False,False
2022-12-02 00:00:00+00:00,62.7,68.4,54.9,58.8,63723,,,,,,,,,,,,78.47874516778084,87.30625508614011,85.0102495911068,84.32773023230833,,,,,,,,,,,,58.86036578248933,85.0102495911068,84.10112586860862,,,,,,85.0653054802095,80.4421030456487,#000000,,77.41390390687927,,41.42326132000788,-4.081618066125017,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,1.0266068415864935,0.9443675130464231,False,False,False,False,-0.16763113747131822,-0.16802622606208317,False,False,False,False,10896716,9640892.474461991,False,False,False,False,318951.53421858087,False,False,False,False
2022-12-09 00:00:00+00:00,56.4,64.35,55.8,62.7,36974,,,,,,,,,,,,77.98093960168873,87.07325693956481,84.95016916192984,84.28832849440685,,,,,,,,,,,,58.85872811721524,84.95016916192984,84.06339411448003,,,,,,85.02731828597881,80.30928365588791,#000000,,77.21577345509965,,41.05312990298343,-4.349945737645683,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.024860387700778,0.962103067529302,False,False,False,False,-0.3066132764534041,-0.23731975125774363,False,False,False,False,10859742,9731177.624501845,False,False,False,False,298064.309461649,False,False,False,False
2022-12-16 00:00:00+00:00,64.8,65.7,56.4,56.7,67835,,,,,,,,,,,,77.28375886455098,86.7066170607614,84.85513190193004,84.22611655307621,,,,,,,,,,,,59.63204700098719,84.85513190193004,84.00389352180939,,,,,,84.96705749426414,80.22324240072075,#000000,,77.1193887070574,,42.060161366743344,-4.349945737645683,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0460894581515154,1.1605697251730214,False,False,False,False,-0.2940763486441605,-0.26569804995095203,False,False,False,False,10927577,9819799.800464671,False,False,False,False,281010.2865385639,False,False,False,False
