date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_761,aVWAP_peak_731,aVWAP_peak_706,aVWAP_peak_684,aVWAP_peak_651,aVWAP_peak_590,aVWAP_peak_571,aVWAP_peak_550,aVWAP_peak_526,aVWAP_peak_489,aVWAP_peak_487,aVWAP_peak_460,aVWAP_peak_413,aVWAP_peak_292,aVWAP_peak_256,aVWAP_peak_227,aVWAP_peak_192,aVWAP_peak_114,aVWAP_peak_89,aVWAP_peak_36,aVWAP_valley_783,aVWAP_valley_748,aVWAP_valley_710,aVWAP_valley_672,aVWAP_valley_632,aVWAP_valley_595,aVWAP_valley_580,aVWAP_valley_540,aVWAP_valley_498,aVWAP_valley_468,aVWAP_valley_438,aVWAP_valley_342,aVWAP_valley_301,aVWAP_valley_281,aVWAP_valley_252,aVWAP_valley_234,aVWAP_valley_184,aVWAP_valley_129,aVWAP_valley_103,aVWAP_valley_76,aVWAP_valley_17,aVWAP_OB_bull_783,aVWAP_OB_bull_498,aVWAP_OB_bull_265,aVWAP_OB_bear_684,aVWAP_OB_bear_192,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-12 19:00:00+00:00,151.415,151.42,150.42,150.42,11283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.161253566717562,6.910502336813359,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,97247.0,20527.565617081866,False,False,False,False,14537.74404289128,False,False,False,False
2025-02-12 20:00:00+00:00,150.46,150.47,149.24,149.32,28788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.67666666666668,,,,,,149.67666666666668,#000000,,149.67666666666668,,25.731592208178096,-0.06475464709424728,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68459.0,21270.688630770517,False,False,False,False,14758.678243776687,False,False,False,False
2025-02-13 15:00:00+00:00,149.31,152.55,149.3,152.55,40884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.72705075209552,,,,,,150.72705075209552,#000000,,150.72705075209552,,32.88381997740276,-0.06475464709424728,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,109343.0,22636.150822541516,False,False,False,False,15163.721991935186,False,False,False,False
2025-02-13 16:00:00+00:00,152.665,153.59,151.715,153.47,13972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.09419898617952,,,,,,151.09419898617952,#000000,,151.09419898617952,,39.56111801735281,-0.06475464709424728,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,123315.0,24197.06321288971,False,False,False,False,15145.245681982702,False,False,False,False
2025-02-13 17:00:00+00:00,153.45,155.07,153.24,154.9,20456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.74445501120718,,,,,,151.74445501120718,#000000,,151.74445501120718,,46.51454953943713,-0.06475464709424728,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,143771.0,26050.922697961185,False,False,False,False,15227.582958231033,False,False,False,False
2025-02-13 18:00:00+00:00,154.94,156.09,154.73,155.03,13407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.14822450293744,,,,,,152.14822450293744,#000000,,152.14822450293744,,51.36180710343751,-18.801311459765913,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,157178.0,28083.900640628453,False,False,False,False,15199.356865855356,False,False,False,False
2025-02-13 19:00:00+00:00,155.04,155.78,154.85,155.74,14172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.50429678738953,,,,,,152.50429678738953,#000000,,152.50429678738953,,55.75799967653663,-13.460789555818707,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,171350.0,30305.08047565747,False,False,False,False,15183.42885243124,False,False,False,False
2025-02-13 20:00:00+00:00,155.765,155.77,153.96,154.035,33355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.92550113915922,,,,,,152.92550113915922,#000000,,152.92550113915922,,54.490891898332194,-13.460789555818707,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,137995.0,31974.69163107363,False,False,False,False,15465.158637664863,False,False,False,False
2025-02-14 15:00:00+00:00,156.24,156.8,155.44,156.44,17609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.2437735272271,,,,,,153.2437735272271,#000000,,153.2437735272271,,57.43207690071134,-9.317820761441212,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,155604.0,33891.42509415776,False,False,False,False,15498.396488243701,False,False,False,False
2025-02-14 16:00:00+00:00,156.54,156.94,156.18,156.4,9404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.40354820261015,,,,,,153.40354820261015,#000000,,153.40354820261015,,59.299922719106554,-6.184376413928234,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,146200.0,35632.64330975221,False,False,False,False,15403.909720984107,False,False,False,False
2025-02-14 17:00:00+00:00,156.48,156.99,156.32,156.32,7380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.51973916102972,,,,,,153.51973916102972,#000000,,153.51973916102972,,60.338992636662496,-3.8198584641711193,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,138820.0,37232.447289445976,False,False,False,False,15279.508019883579,False,False,False,False
2025-02-14 18:00:00+00:00,156.315,156.4,155.96,156.13,12195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.6720798010919,,,,,,153.6720798010919,#000000,,153.6720798010919,,60.50020851578342,-2.2601233883201957,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126625.0,38618.37833922201,False,False,False,False,15231.686190117942,False,False,False,False
2025-02-14 19:00:00+00:00,156.125,156.89,156.085,156.89,10213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.8078750122088,,,,,,153.8078750122088,#000000,,153.8078750122088,,61.954126795017174,0.45386862506152426,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,136838.0,40141.163171172055,False,False,False,False,15153.87710189906,False,False,False,False
2025-02-14 20:00:00+00:00,156.83,157.075,155.97,156.075,30554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.11844723819186,,,,,,154.11844723819186,#000000,,154.11844723819186,,60.531612915686075,0.45386862506152426,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,106284.0,41166.633509603496,False,False,False,False,15392.638697218454,False,False,False,False
2025-02-17 15:00:00+00:00,156.075,156.075,156.075,156.075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.11844723819186,,,,,,154.11844723819186,#000000,,154.11844723819186,,59.583270329465336,0.45386862506152426,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,106284.0,42176.205083098015,False,False,False,False,15153.993136021269,False,False,False,False
2025-02-17 16:00:00+00:00,156.075,156.075,156.075,156.075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.11844723819186,,,,,,154.11844723819186,#000000,,154.11844723819186,,58.951041938651514,0.5903287326365927,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,106284.0,43170.124384135255,False,False,False,False,14919.047506005434,False,False,False,False
2025-02-17 17:00:00+00:00,156.075,156.075,156.075,156.075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.11844723819186,,,,,,154.11844723819186,#000000,,154.11844723819186,,58.529556344775635,1.0855321250939696,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,106284.0,44148.634083606026,False,False,False,False,14687.744443896823,False,False,False,False
2025-02-17 18:00:00+00:00,156.075,156.075,156.075,156.075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.11844723819186,,,,,,154.11844723819186,#000000,,154.11844723819186,,58.24856594885838,1.6608846096255334,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,106284.0,45111.97309006175,False,False,False,False,14460.027475774392,False,False,False,False
2025-02-17 19:00:00+00:00,156.075,156.075,156.075,156.075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.11844723819186,,,,,,154.11844723819186,#000000,,154.11844723819186,,58.06123901824687,2.266391683009431,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,106284.0,46060.37660804529,False,False,False,False,14235.841003281765,False,False,False,False
2025-02-17 20:00:00+00:00,156.075,156.075,156.075,156.075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.11844723819186,,,,,,154.11844723819186,#000000,,154.11844723819186,,57.9363543978392,2.8682262565275565,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,106284.0,46994.07619551746,False,False,False,False,14015.13029005259,False,False,False,False
2025-02-18 15:00:00+00:00,159.28,160.42,158.31,158.6,25506.0,,,,,,,,,,,,,,,,,,,,,159.11,,,,,,,,,,,,,,,,,,,,,154.5765862645964,,,,,,156.8432931322982,#000000,,156.8432931322982,,64.04115789002833,9.030374809262746,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,131790.0,48308.74168085827,False,False,False,False,14193.283308811464,False,False,False,False
2025-02-18 16:00:00+00:00,158.545,159.725,158.36,159.25,13326.0,,,,,,,,,,,,,,,,,,,,,159.11057195096828,,,,,,,,,,,,,,,,,,,,,154.78410729308675,,,,,,156.94733962202753,#000000,,156.94733962202753,,69.00347766216595,13.733594766166703,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,145116.0,49809.629406736436,False,False,False,False,14179.837055961672,False,False,False,False
2025-02-18 17:00:00+00:00,159.23,160.385,159.17,160.25,10155.0,,,,,,,,,,,,,,,,,,,,,159.28147579970198,,,,,,,,,,,,,,,,,,,,,154.95766894178703,,,,,,157.1195723707445,#000000,,157.1195723707445,,73.45843552864062,17.788028280084333,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,155271.0,51444.68941593432,False,False,False,False,14117.436481450639,False,False,False,False
2025-02-18 18:00:00+00:00,160.2,160.4,159.69,160.08,12543.0,,,,,,,,,,,,,,,,,,,,,159.43949983747765,,,,,,,,,,,,,,,,,,,,,155.16140534660218,,,,,,157.3004525920399,#000000,,157.3004525920399,,75.59707969879963,19.68328873753319,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,142728.0,52859.934541268674,False,False,False,False,14093.026613521171,False,False,False,False
2025-02-18 19:00:00+00:00,159.99,160.23,159.275,159.84,10599.0,,,,,,,,,,,,,,,,,,,,,159.48977956161878,,,,,,,,,,,,,,,,,,,,,155.31230652845147,,,,,,157.40104304503512,#000000,,157.40104304503512,,75.80122310549149,19.947803865872018,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,132129.0,54088.91230031877,False,False,False,False,14038.855658272782,False,False,False,False
2025-02-18 20:00:00+00:00,159.84,160.19,158.79,159.03,31361.0,,,,,,,,,,,,,,,,,,,,,159.44338113183238,,,,,,,,,,,,,,,,,,,,,155.6669438020601,,,,,,157.55516246694623,#000000,,157.55516246694623,,72.16839165104979,19.947803865872018,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100768.0,54812.61908636034,False,False,False,False,14307.416035663902,False,False,False,False
2025-02-19 15:00:00+00:00,158.33,159.325,157.63,157.63,9964.0,,,,,,,,,,,,,,,,,,,,,159.33374313231207,,,,,,,,,,,,,,,,,,,,,155.73579725000434,,,,,,157.5347701911582,#000000,,157.5347701911582,,64.90269269853673,21.393358622231247,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90804.0,55370.624991998164,False,False,False,False,14240.076252165236,False,False,False,False
2025-02-19 16:00:00+00:00,157.67,158.075,157.4,157.86,6747.0,,,,,,,,,,,,,,,,,,,,,159.2464364550489,,,,,,,,,,,,,,,,,,,,,155.77278426241537,,,,,,157.50961035873212,#000000,,157.50961035873212,,60.716248446985176,17.715844613331697,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,97551.0,56024.5842944478,False,False,False,False,14123.904527325463,False,False,False,False
2025-02-19 17:00:00+00:00,157.825,157.86,156.36,157.0,9782.0,,,,,,,,,,,,,,,,,,,,,159.08289741735456,,,,,,,,,,,,,,,,,,,,,155.80605545123598,,,,,,157.44447643429527,#000000,,157.44447643429527,,55.42652648882452,13.000826359630523,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87769.0,56516.74577825481,False,False,False,False,14056.588178064601,False,False,False,False
2025-02-19 18:00:00+00:00,157.0,157.93,156.81,156.94,9074.0,,,,,,,,,,,,,,,,,,,,,158.96177127604747,,,,,,,,,,,,,,,,,,,,,155.83898624161017,,,,,,157.40037875882882,#000000,,157.40037875882882,,51.733877020803035,9.742280214433023,True,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78695.0,56860.59468091752,False,False,False,False,13979.33874894732,False,False,False,False
2025-02-19 19:00:00+00:00,156.94,157.03,156.43,156.79,8139.0,,,,,,,,,,,,,,,,,,,,,158.8394744309175,,,,,,,,,,,,,,,,,,,,,155.85754234601734,,,,,,157.34850838846742,#000000,,157.34850838846742,,48.82396781466868,7.080851927774248,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70556.0,57072.92654632965,False,False,False,False,13888.790861366742,False,False,False,False
2025-02-19 20:00:00+00:00,156.79,157.19,156.33,156.705,15141.0,,,,,,,,,,,,,,,,,,,,,158.64381412329496,,,,,,,,,,,,,,,,,,,,,155.88982034724935,,,,,,157.26681723527216,#000000,,157.26681723527216,,46.61225032147265,4.919058607837968,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,55415.0,57047.22225878965,False,False,False,False,13908.20495653935,False,False,False,False
2025-02-20 15:00:00+00:00,157.075,157.22,156.145,157.17,14700.0,,,,,,,,,,,,,,,,,,,,,158.49445230846283,,,,,,,,,,,,,,,,,,,,,155.9225178105968,,,,,,157.2084850595298,#000000,,157.2084850595298,,47.15136664162093,4.919058607837968,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70115.0,57249.82346407973,False,False,False,False,13920.480848686026,False,False,False,False
2025-02-20 16:00:00+00:00,157.1,157.22,156.59,157.02,7761.0,,,,,,,,,,,,,,,,,,,,,158.42930964260074,,,,,,,,,,,,,,,,,,,,,155.9406394593923,,,,,,157.18497455099651,#000000,,157.18497455099651,,46.92342256615947,4.5264981629306575,False,False,False,True,False,6.931867133085355,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62354.0,57328.95798401648,False,False,False,False,13824.985021574614,False,False,False,False
2025-02-20 17:00:00+00:00,157.02,159.03,157.02,158.67,17653.0,,,,,,,,,,,,,,,,,,,,,158.41280252176244,,,,,,,,,,,,,,,,,,,,,156.0298809764606,,,,,,157.2213417491115,#000000,,157.2213417491115,,52.32726512393794,4.5264981629306575,False,False,True,False,True,12.348863341807963,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,80007.0,57680.55553465188,False,False,False,False,13884.334091007566,False,False,False,False
2025-02-20 18:00:00+00:00,158.635,158.98,158.55,158.67,10463.0,,,,,,,,,,,,,,,,,,,,,158.4285540171149,,,,,,,,,,,,,,,,,,,,,156.09067194924594,,,,,,157.25961298318043,#000000,,157.25961298318043,,55.92982682912359,-1.6391006612409456,True,False,True,False,True,12.348863341807963,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,80007.0,58026.701960471226,False,False,False,False,13831.2901516121,False,False,False,False
2025-02-20 19:00:00+00:00,158.61,158.71,158.115,158.28,12840.0,,,,,,,,,,,,,,,,,,,,,158.4251289013705,,,,,,,,,,,,,,,,,,,,,156.15183601976815,,,,,,157.28848246056933,#000000,,157.28848246056933,,56.53841407003422,-0.8028727579282844,True,False,True,False,True,10.670922486979247,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,67167.0,58168.4120075957,False,False,False,False,13815.921312052222,False,False,False,False
2025-02-20 20:00:00+00:00,158.2,158.9,157.835,158.29,36292.0,,,,,,,,,,,,,,,,,,,,,158.41356981853056,,,,,,,,,,,,,,,,,,,,,156.30632265819133,,,,,,157.35994623836095,#000000,,157.35994623836095,,56.97866366163262,0.03269337156607577,True,False,True,False,True,10.703238502400776,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,103459.0,58870.59166639267,False,False,False,False,14164.387648299473,False,False,False,False
2025-02-21 15:00:00+00:00,157.26,157.64,156.615,157.07,8937.0,,,,,,,,,,,,,,,,,,,,,158.3705232124032,,,,,,,,,,,,,,,,,,,,,156.32001763882414,,,,,,157.34527042561368,#000000,,157.34527042561368,,52.41621036137582,0.03269337156607577,False,False,False,False,False,5.658984054659474,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,94522.0,59423.32667931681,False,False,False,False,14083.342878558395,False,False,False,False
2025-02-21 16:00:00+00:00,157.15,157.72,156.74,157.27,4000.0,,,,,,,,,,,,,,,,,,,,,158.35412670965113,,,,,,,,,,,,,,,,,,,,,156.32702078419027,,,,,,157.3405737469207,#000000,,157.3405737469207,,50.21338248850083,0.03269337156607577,False,True,False,False,False,6.335034414885495,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,98522.0,60029.507661032825,False,False,False,False,13927.011981216405,False,False,False,False
