date,Close,High,Low,Open,Volume,aVWAP_peak_160,aVWAP_peak_146,aVWAP_peak_133,aVWAP_peak_132,aVWAP_peak_118,aVWAP_peak_116,aVWAP_peak_83,aVWAP_peak_66,aVWAP_peak_46,aVWAP_peak_31,aVWAP_peak_23,aVWAP_peak_14,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_149,aVWAP_valley_136,aVWAP_valley_121,aVWAP_valley_95,aVWAP_valley_73,aVWAP_valley_64,aVWAP_valley_54,aVWAP_valley_41,aVWAP_valley_24,aVWAP_valley_8,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bull_95,aVWAP_OB_bear_83,aVWAP_OB_bear_31,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,6.6730817154,6.9490362224,6.6417232487,6.8988626757,2614491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2614491.0,False,False,False,False
2022-01-07 00:00:00+00:00,6.6918967954,6.9114060624,6.5288954855,6.7169835688,1913323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1913323,141727.62962962964,False,False,False,False,2562552.6296296297,False,False,False,False
2022-01-14 00:00:00+00:00,6.8549608223,6.9302211424,6.4347573684,6.5852780086,1561018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3474341,388587.8792866941,False,False,False,False,2488364.8792866943,False,False,False,False
2022-01-21 00:00:00+00:00,6.1395657895,6.8925909823,6.1269068909,6.8925909823,1193263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.8774170671374,28.14193332127833,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2281078,528772.3326728649,False,False,False,False,2392431.406746939,False,False,False,False
2022-01-28 00:00:00+00:00,6.1079185431,6.2534958763,5.6205509495,6.0003179056,2192077,,,,,,,,,,,,,,,,,,,,,,,,,5.9939884563,,,,,5.9939884563,#000000,,5.9939884563,,60.15999976027399,13.287136963989695,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,89001,496196.67840080085,False,False,False,False,2377590.339580499,False,False,False,False
2022-02-04 00:00:00+00:00,6.2281780792,6.3610965138,6.0730432777,6.0889301953,1225919,,,,,,,,,,,,,,,,,,,,,,,,,6.075328229533025,,,,,6.075328229533025,#000000,,6.075328229533025,,51.26834083388944,6.258948280851939,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1314920,556842.8503711119,False,False,False,False,2292281.351463425,False,False,False,False
2022-02-11 00:00:00+00:00,6.0826007461,6.3927437602,6.0509534997,6.2598253256,1800691,,,,,,,,,,,,,,,,,,,,,,,,,6.109868941135004,,,,,6.109868941135004,#000000,,6.109868941135004,,43.714239217220545,0.46670275997166044,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-485771,479612.19478806655,False,False,False,False,2255867.251355023,False,False,False,False
2022-02-18 00:00:00+00:00,6.0717357381,6.3357787168,5.9306939637,6.0509534997,1211031,,,,,,,,,,,,,,,,,,,,,,,,,6.110408975105939,,,,,6.110408975105939,#000000,,6.110408975105939,,38.2371499417232,-3.4674443652892464,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1696802,318396.32850746904,False,False,False,False,2178471.9734768732,False,False,False,False
2022-02-25 00:00:00+00:00,6.0014314295,6.0174096815,5.5029099689,5.9503010233,1374178,,,,,,,,,,,,,,,,,,,,,,,,5.8405836933,6.062895788602489,,,,,5.951739740951245,#000000,,5.951739740951245,,33.80875588135915,-6.601961255655304,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3070980,67331.41528469353,False,False,False,False,2118894.642108216,False,False,False,False
2022-03-04 00:00:00+00:00,5.8544315117,6.0525618358,5.8033011055,5.9375184218,929492,,,,,,,,,,,,,,,,,,,,,,,,5.865941717228408,6.045924048070207,,,,,5.955932882649307,#000000,,5.955932882649307,,29.72598943844232,-9.620659245179553,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4000472,-233987.35621787637,False,False,False,False,2030790.7426927926,False,False,False,False
2022-03-11 00:00:00+00:00,5.7969098047,5.9247358202,5.6371272853,5.8544315117,1121534,,,,,,,,,,,,,,,,,,,,,,,,5.83985030616677,6.016372854364941,,,,,5.928111580265856,#000000,,5.928111580265856,,26.497290710759348,-12.024569715882066,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5122006,-596062.8113128485,False,False,False,False,1963438.3913822153,False,False,False,False
2022-03-18 00:00:00+00:00,5.8956598917,5.9758662264,5.6563011876,5.8096924062,798415,,,,,,,,,,,,,,,,,,,,,,,,5.840371817196848,6.003350119195266,,,,,5.921860968196057,#000000,,5.921860968196057,,26.36844564332933,-12.024569715882066,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4323591,-872176.0104748597,False,False,False,False,1877140.36239094,False,False,False,False
2022-03-25 00:00:00+00:00,5.986064315,6.0764687383,5.8246278448,5.8762875153,891044,,,,,,,,,,,,,,,,,,,,,,,,5.861628519012757,6.00018841032183,,,,,5.930908464667294,#000000,,5.930908464667294,,28.050094017070453,-12.024569715882066,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3432547,-1061833.1208100554,False,False,False,False,1804096.1873990186,False,False,False,False
2022-04-01 00:00:00+00:00,6.1022985736,6.1535062219,6.0054366915,6.0118941503,659914,,,,,,,,,,,,,,,,,,,,,,,,5.887392988985464,6.004886863088521,,,,,5.9461399260369925,#000000,,5.9461399260369925,,31.25751341569405,-12.024569715882066,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2772633,-1188559.0377870884,False,False,False,False,1719341.9512953875,False,False,False,False
2022-04-08 00:00:00+00:00,5.9408621034,6.1862455381,5.7729681744,6.1345858676,717581,,,,,,,,,,,,5.966691938633333,,,,,,,,,,,,5.896157935800878,6.002765812547137,,,,,5.955205228993783,#000000,,5.955205228993783,,32.04896948993048,-12.024569715882066,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3490214,-1359051.9979510077,False,False,False,False,1645137.436384618,False,False,False,False
2022-04-15 00:00:00+00:00,5.8310853036,5.9279471858,5.7406808803,5.9021173505,741139,,,,,,,,,,,,5.898887237019539,,,,,,,,,,,,5.889711003784561,5.993569904530007,,,,,5.927389381778036,#000000,,5.927389381778036,,31.751733546171934,-12.024569715882066,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4231353,-1571815.035139822,False,False,False,False,1578174.5892450167,False,False,False,False
2022-04-22 00:00:00+00:00,5.6199288416,5.9919798799,5.6134016304,5.8875445007,1061989,,,,,,,,,,,,5.832692903261127,,,,,,,,,,,,5.8707711391316915,5.9754097326047155,,,,,5.892957924999178,#000000,,5.892957924999178,,30.169895191752524,-12.024569715882066,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5293342,-1847483.699203539,False,False,False,False,1539938.619671312,False,False,False,False
2022-04-29 00:00:00+00:00,5.437166928,5.7211006152,5.4306397168,5.6068744192,856987,,,,,,,,,,,,5.75580142524026,,,,,,,,,,,,5.838828408525953,5.9508928075741565,,,,,5.848507547113456,#000000,,5.848507547113456,,28.100919723824997,-12.024569715882066,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6150329,-2166212.9807440178,False,False,False,False,1489349.6108067702,False,False,False,False
2022-05-06 00:00:00+00:00,5.3457859713,5.5807655744,5.2609322257,5.5807655744,1190253,,,,,,,,,,,,5.6620045067523845,,,,,,,,,,,,5.7878464089693145,5.91150227383837,,,,,5.787117729853357,#000000,,5.787117729853357,,26.21076516828186,-12.396079694523273,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7340582,-2549499.5747629795,False,False,False,False,1467194.3063025651,False,False,False,False
2022-05-13 00:00:00+00:00,5.2217689585,5.3438278079,4.9933165666,5.2739866481,1254555,,,,,,,,,,,,5.559507043151134,,,,,,,,,,,,5.722772492572258,5.861032938545139,,,,,5.714437491422843,#000000,,5.714437491422843,,24.345954567540723,-14.550684000244445,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8595137,-2997324.569224981,False,False,False,False,1451443.2465764491,False,False,False,False
2022-05-20 00:00:00+00:00,5.2242659657,5.404530872,5.1539266073,5.2021873249,842526,,,,,,,,,,,,5.521761134535979,,,,,,,,,,,,5.691490716601662,5.834237013421162,,,,,5.682496288186268,#000000,,5.682496288186268,,23.05537850086339,-16.166045016029052,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7752611,-3349568.008541649,False,False,False,False,1406338.265348564,False,False,False,False
2022-05-27 00:00:00+00:00,5.2374752349,5.2572891387,4.8940342359,5.2440798695,1141338,,,,,,,,,,,,5.464424747886107,,,,,,,,,,,,5.644269572880451,5.794046964314131,,,,,5.634247095026896,#000000,,5.634247095026896,,22.36556965983583,-17.23520867027173,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6611273,-3591175.7856867122,False,False,False,False,1386708.6160634852,False,False,False,False
2022-06-03 00:00:00+00:00,5.1978474273,5.3497540231,5.1516149852,5.1978474273,844589,,,,,,,,,,,,5.441837898436959,,,,,,,,,,,,5.620194705062926,5.771328794257936,,,,,5.6111204659192735,#000000,,5.6111204659192735,,21.686884674513216,-18.329709437919412,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7455862,-3877448.838598808,False,False,False,False,1346551.60746619,False,False,False,False
2022-06-10 00:00:00+00:00,5.2506845041,5.415800369,5.1648242544,5.3233354847,943450,,,,,,,,,,,5.277103042499999,5.425638971308506,,,,,,,,,,,,5.599133467114797,5.749938654354376,,,,,5.512953533819419,#000000,,5.512953533819419,,22.187498031431907,-18.329709437919412,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6512412,-4072631.2949988963,False,False,False,False,1316692.229135361,False,False,False,False
2022-06-17 00:00:00+00:00,4.5801261369,5.1978474273,4.5467126436,5.1450103506,1585742,,,,,,,,,,,4.962231040963419,5.333340433236162,,,,,,,,,,,4.7748954026,5.522044110619161,5.6838191846708765,,,,,5.255266034417923,#000000,,5.148127746854685,,20.07035774767034,-20.768647641651228,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8098154,-4370818.162036015,False,False,False,False,1336621.841792001,False,False,False,False
2022-06-24 00:00:00+00:00,4.8814502248,4.9082345882,4.596866364,4.620302682,750687,,,,,,,,,,,4.924074139755121,5.299500640673829,,,,,,,,,,,4.781521073389888,5.491240287359075,5.656189881237077,,,,,5.230505204482998,#000000,,5.124084035294478,,22.23590534248066,-20.768647641651228,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-7347467,-4591310.668551866,False,False,False,False,1293219.2609185195,False,False,False,False
2022-07-01 00:00:00+00:00,4.961803315,5.0555485868,4.6939596812,4.8948424065,738108,,,,,,,,,,,4.92034434707252,5.276444925670946,,,,,,,,,,,4.810869655045377,5.467729802057107,5.633861999282292,,,,,5.221850145825649,#000000,,5.118847182461488,,24.637901447824767,-20.768647641651228,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7798893849476205,1.1813781509127297,False,False,False,False,-0.2974843260147928,-0.3201562902150934,False,False,False,False,-6609359,-4740795.730140617,False,False,False,False,1252099.9082578884,False,False,False,False
2022-07-08 00:00:00+00:00,5.0220681326,5.0421564051,4.9283228608,4.9751954967,500267,,,,,,,,,,,4.928888871349273,5.265849071662519,,,,,,,,,,,4.836989382657824,5.455312404416401,5.621315723480813,,,,,5.221671090713366,#000000,,5.121759932521504,,26.99118393750682,-20.768647641651228,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8108666068262095,1.1840122602374696,False,False,False,False,-0.25586622029130085,-0.28801125525319715,False,False,False,False,-6109092,-4842151.00938946,False,False,False,False,1196408.581720267,False,False,False,False
2022-07-15 00:00:00+00:00,4.9684994058,5.0354603142,4.8211854073,5.0153720417,898985,,,,,,,,,,,4.931017360679725,5.245136278759534,,,,,,,,,,,4.858033467940631,5.43204366448462,5.598061330958556,,,,,5.212858420564613,#000000,,5.116557692966127,,28.392846799901903,-20.768647641651228,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8035274972198196,1.1925791648588304,False,False,False,False,-0.2703820203850791,-0.2791966378191381,False,False,False,False,-7008077,-5002589.971656907,False,False,False,False,1174377.2052965437,False,False,False,False
2022-07-22 00:00:00+00:00,4.9450304398,5.0874798763,4.8771973748,5.0196468113,703394,,,,,,,,,,,4.935486117170491,5.232030191749437,,,,,,,,,,,4.8732324768796,5.416222354481047,5.581682142361632,,,,,5.207730656528442,#000000,,5.114242785070144,,29.268600006360458,-28.701139530339272,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8336307526931369,1.1946246078605003,False,False,False,False,-0.23079282276194313,-0.25499473029054065,False,False,False,False,-7711471,-5203247.825608247,False,False,False,False,1139489.5604597628,False,False,False,False
2022-07-29 00:00:00+00:00,5.1756628609,5.1892294739,4.9178972138,4.9518137463,809767,,,,,,,,,,,4.954038066287079,5.224870406020763,,,,,,,,,,,4.903128061725811,5.4040144167471755,5.567477120698891,,,,,5.210705614295944,#000000,,5.121512737695207,,32.372924280482664,-25.461411608792606,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8937364544280213,1.111857552942411,False,False,False,False,-0.19730799401916313,-0.22615136215485188,False,False,False,False,-6901704,-5329059.39408171,False,False,False,False,1115065.667092373,False,False,False,False
2022-08-05 00:00:00+00:00,5.1213964088,5.3791620559,5.0739132633,5.1688795544,1132870,,,,,,,,,,5.191490576,4.987399571567005,5.222607961695002,,,,,,,,,,,4.949010856732679,5.393308561359434,5.55274801812259,,,,5.191490576,5.216094257579451,#000000,,5.087627241498671,,34.23571052624461,-23.474416570016487,False,False,False,True,True,,-1.0,5.379162,5.073913,184.0,0,0.8574399471489972,1.1014785037746635,False,False,False,False,-0.11762730670990568,-0.17188933443237878,False,False,False,False,-8034574,-5529467.883408991,False,False,False,False,1116384.506567012,False,False,False,False
2022-08-12 00:00:00+00:00,5.1960127804,5.2638458454,5.0739132633,5.1146131023,783897,,,,,,,,,,5.185942260944111,5.004280851065548,5.220606166959812,,,,,,,,,,,4.971714642469157,5.3860537377584246,5.542855778291473,,,,5.185942260944111,5.218575572914754,#000000,,5.095635980359657,,36.32699504016608,-21.281931084919538,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8574952999806147,1.1218619121611342,False,False,False,False,-0.13174193234533188,-0.15181563338885534,False,False,False,False,-7250677,-5656964.855008325,False,False,False,False,1091755.802376863,False,False,False,False
2022-08-19 00:00:00+00:00,5.1031138214,5.2473471864,5.0825090549,5.1960127804,1026459,,,,,,,,,,5.171427540918045,5.018839624889785,5.216379287484663,,,,,,,,,,,4.991554762716367,5.375842424785351,5.529543310668467,,,,5.171427540918045,5.217264491910446,#000000,,5.099550304002215,,37.1685966595895,-20.289983089797655,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8697425645802644,1.1204135736540035,False,False,False,False,-0.1255420532889104,-0.13867884333888286,False,False,False,False,-8277136,-5851051.606489189,False,False,False,False,1086919.002200799,False,False,False,False
2022-08-26 00:00:00+00:00,4.9451439453,5.0825090549,4.9451439453,5.068772544,568760,,,,,,,,,,5.142196654291972,5.017319611984869,5.209663584531252,,,,,,,,,,,4.991517492934956,5.367039055868823,5.519755339135228,,,,5.142196654291972,5.207915289791184,#000000,,5.090174335935762,,36.74896379585036,-20.289983089797655,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9067388478397829,1.1107979616832009,False,False,False,False,-0.20277774416180513,-0.17072829375034398,False,False,False,False,-8845896,-6072891.931934435,False,False,False,False,1048536.8538896288,False,False,False,False
2022-09-02 00:00:00+00:00,4.7597010474,4.9657487118,4.7390962809,4.9314074344,743564,,,,,,,,,,5.0861646312166195,5.004303909008163,5.195114287288755,,,,,,,,,,,4.979176025923674,5.351201168798928,5.503551636111381,,,,5.0861646312166195,5.186585276391253,#000000,,5.066189713359303,,35.40195876034741,-20.289983089797655,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.837000947836152,1.1319734732531102,False,False,False,False,-0.28803415887050154,-0.22938122631042276,False,False,False,False,-9589460,-6333378.455494847,False,False,False,False,1025946.2721200266,False,False,False,False
2022-09-09 00:00:00+00:00,4.7665693029,4.8009105803,4.6772819816,4.8009105803,646527,,,,,,,,,,5.041598139134711,4.99031332963428,5.181009851963275,,,,,,,,,,,4.965465218356463,5.336355350761193,5.488612686271244,,,,5.041598139134711,5.1672257626868605,#000000,,5.044596634772182,,34.518609945474196,-20.289983089797655,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8478914974417973,1.1402016955530385,False,False,False,False,-0.34282825441539394,-0.28610474036290834,False,False,False,False,-8942933,-6526678.792124858,False,False,False,False,997841.1408518765,False,False,False,False
2022-09-16 00:00:00+00:00,4.5879946604,4.9245391789,4.5330486165,4.8558566241,1302856,,,,,,,,,,4.966063733447725,4.959718809897622,5.15115991822001,,,,,,,,,,,4.935158522184173,5.305416116222838,5.457689961307649,,,,4.966063733447725,5.129201176880002,#000000,,5.0030252459373825,,32.95010474258261,-20.289983089797655,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8267161758527203,1.128732271585719,False,False,False,False,-0.34282825441539394,-0.3144664973891511,False,False,False,False,-10245789,-6802168.4371526465,False,False,False,False,1020434.8341221078,False,False,False,False
2022-09-23 00:00:00+00:00,3.9300679333,4.57811105,3.8464494666,4.5014607889,1701442,,,,,,,,,,4.7836065604601234,4.863216752566099,5.076333397979947,,,,,,,,,,,4.835111096055642,5.236386593366883,5.393836811598267,,,,4.7836065604601234,5.031415202004494,#000000,,4.889566951765453,,29.45622317954473,-13.947797633669978,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7252909257860918,1.1773812187035182,False,False,False,False,-0.34282825441539394,-0.32864737590227255,False,False,False,False,-11947231,-7183284.1825487465,False,False,False,False,1070879.8093723222,False,False,False,False
2022-09-30 00:00:00+00:00,3.8743222889,4.0333367396,3.7837356166,3.8952269055,1106171,,,,,,,,,,4.674803459693433,4.796186767241273,5.023295907786196,,,,,,,,,,,4.76593772021377,5.1876042673372975,5.348845153100909,,,,4.674803459693433,4.966112212562147,#000000,,4.815055963733668,,26.810679236072417,-16.5936041088826,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.6993544223153008,1.2580045665947575,False,False,False,False,-0.34282825441539394,-0.3357378151588333,False,False,False,False,-13053402,-7618107.724582173,False,False,False,False,1073493.971641039,False,False,False,False
2022-10-07 00:00:00+00:00,3.8603858777,4.1391141,3.82554485,3.95097255,1287499,,,,,,,,,,4.583163699930682,4.732336150705828,4.9694898068735585,,,,,,,,,,,4.7007796650518925,5.13693061177333,5.301275545655733,,,,4.583163699930682,4.903995913331837,#000000,,4.74644233064049,,24.882129858595185,-18.5199450158778,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7311960906898584,1.25183790392833,False,False,False,False,-0.3147031511440525,-0.3252204831514429,False,False,False,False,-14340901,-8116092.41165016,False,False,False,False,1089346.195963925,False,False,False,False
2022-10-14 00:00:00+00:00,3.7837356166,3.9091633166,3.7042980733,3.8394812611,867422,,,,,,,,,,4.522259657650502,4.687604948519028,4.931534805686698,,,,,,,,,,3.799065668833333,4.655184028777696,5.101248811935273,5.267823798293139,,,,4.522259657650502,4.709245959956524,#000000,,4.416028575945139,,23.28574065395518,-20.130433405762602,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7214546564393765,1.2496740175154646,False,False,False,False,-0.34282825441539394,-0.33402436878341846,False,False,False,False,-15208323,-8641442.825602,False,False,False,False,1072907.3666332639,False,False,False,False
2022-10-21 00:00:00+00:00,3.8419961962,3.9997499889,3.7923763191,3.8325130555,1147208,,,,,,,,,,4.4622456509957455,4.639346449768161,4.888210482305169,,,,,,,,,,3.8440371733387795,4.606470054507475,5.059572286954395,5.228064268799539,,,,4.4622456509957455,4.67542090952418,#000000,,4.38802483215254,,22.840861844629533,-20.664649874223215,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.742937878335339,1.2503917372932944,False,False,False,False,-0.3058679782119508,-0.3199461734976846,False,False,False,False,-14061115,-9042900.023705557,False,False,False,False,1078411.117253022,False,False,False,False
2022-10-28 00:00:00+00:00,4.0262985968,4.0262985968,3.7923763191,3.8419961962,1077118,,,,,,,,,,4.420910355732562,4.602720866302312,4.853268886209171,,,,,,,,,,3.880369293963902,4.5698887128373675,5.025125573670705,5.194588885959977,,,,4.420910355732562,4.649553224953714,#000000,,4.368472307209037,,24.596991390225348,-20.664649874223215,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7654947501726581,1.2124092960784087,False,False,False,False,-0.29643298050062566,-0.30818957699915517,False,False,False,False,-12983997,-9334833.133060701,False,False,False,False,1078315.3307898352,False,False,False,False
2022-11-04 00:00:00+00:00,3.9695901658,4.2035124435,3.905793181,4.0475642584,1160795,,,,,,,,,,4.389433936778846,4.57157491545201,4.821413018113128,,,,,,,,,,3.920202872377321,4.5391676377681875,4.9928370444838075,5.162557664864245,,,,4.389433936778846,4.628169584262507,#000000,,4.3550948405940915,,25.60567575551082,-20.664649874223215,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8028730038064029,1.1703357833759824,False,False,False,False,-0.22334828466044923,-0.2657689308298022,False,False,False,False,-14144792,-9691126.382463612,False,False,False,False,1084424.9359165141,False,False,False,False
2022-11-11 00:00:00+00:00,4.3736377363,4.3807262902,3.9270588426,4.0050329352,1243571,,,,,,,,,,4.3766572330280065,4.552727887930874,4.79786050037724,,,,,,,,,,3.9896518139467125,4.521354416881437,4.967207332316692,5.135866321275906,,,,4.3766572330280065,4.620189357965266,#000000,,4.360097837946757,,30.117938721326155,-26.271193347219505,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8441078499181849,1.1133596283439913,False,False,False,False,-0.1773960492171995,-0.22158249002350083,False,False,False,False,-12901221,-9928911.168947788,False,False,False,False,1096213.5332560316,False,False,False,False
2022-11-18 00:00:00+00:00,4.1977952521,4.5224973675,4.1761942474,4.4587003827,2044785,,,,,,,,,4.298828955666667,4.3677371840595045,4.531769447879746,4.7673296216938414,,,,,,,,,,4.073488075608862,4.502258447879306,4.932340012554686,5.098353957880721,,,,4.3677371840595045,4.571513212902916,#000000,,4.310578165803585,,32.403314864227646,-24.06469459141297,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8576605439428392,1.1013172279383587,False,False,False,False,-0.08884017043699448,-0.15521133023024766,False,False,False,False,-14946006,-10300547.823099805,False,False,False,False,1166478.0863481774,False,False,False,False
2022-11-25 00:00:00+00:00,4.1185915681,4.2598621391,4.0825898936,4.2409972616,2322758,,,,,,,,,4.2216361014606765,4.3430790013109855,4.499356212635807,4.727453990769374,,,,,,,,,,4.092372473337201,4.471297055769074,4.8887790337081345,5.052592210910572,,,,4.3430790013109855,4.537070759987728,#000000,,4.282096157969485,,33.634435317275035,-22.860228889891804,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.876435900055534,1.1193434510238467,False,False,False,False,-0.1694506395359277,-0.16233098488308767,False,False,False,False,-17268764,-10816711.98435167,False,False,False,False,1252128.4503223863,False,False,False,False
2022-12-02 00:00:00+00:00,4.212195922,4.2409972616,3.9925857072,4.1185915681,2134111,,,,,,,,,4.197660330990118,4.324464853258643,4.473745077662792,4.69484098247079,,,,,,,,,,4.102372730609655,4.446948739580494,4.852593383155285,5.014071818248499,,,,4.324464853258643,4.513337239497034,#000000,,4.267861663609727,,35.319876497492665,-21.185888690117608,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8309014037219822,1.1333930410914765,False,False,False,False,-0.1944787897592906,-0.17840488732118914,False,False,False,False,-15134653,-11136559.466992287,False,False,False,False,1317460.4910392468,False,False,False,False
2022-12-09 00:00:00+00:00,4.0321875492,4.2193962569,3.9961858747,4.2193962569,1402494,,,,,,,,,4.1772424949353,4.31015161336384,4.455835180946501,4.6729814584283575,,,,,,,,,,4.100302225554678,4.42973559336983,4.828624999417273,4.988697952522739,,,,4.31015161336384,4.495446439817314,#000000,,4.254357981805912,,35.57356416570128,-20.852921173359743,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8289863200477444,1.145623324779544,False,False,False,False,-0.19239061624330625,-0.1853977517822477,False,False,False,False,-16537147,-11536602.98795582,False,False,False,False,1323759.2694807842,False,False,False,False
2022-12-16 00:00:00+00:00,3.9961858747,4.1905229139,3.9529838652,4.0537885539,2508627,,,,,,,,,4.145759719786446,4.284921954765872,4.4248536232564515,4.635378293550389,,,,,,,,,,4.091828433522745,4.399879787638665,4.787378195324981,4.944925746838973,,,,4.284921954765872,4.464365719335565,#000000,,4.230597473928432,,35.57158647572648,-20.693894550786695,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9072376709187849,1.1358673971800273,False,False,False,False,-0.20982991962860753,-0.19761383570542762,False,False,False,False,-19045774,-12092837.87773687,False,False,False,False,1411527.2495192448,False,False,False,False
2022-12-23 00:00:00+00:00,3.8021118274,4.0292129192,3.7288534107,4.0072353942,3000424,,,,,,,,,4.0803595892383475,4.24059469925435,4.377409337329226,4.582994930497695,,,,,,,,,,4.05399478827021,4.35329271617273,4.731957721563713,4.887463490174387,,,,4.24059469925435,4.413508409062582,#000000,,4.182060448233909,,34.627317702393626,-20.693894550786695,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8699451580228204,1.1204134458339627,False,False,False,False,-0.30555733191339995,-0.25158558380941376,False,False,False,False,-22046198,-12830123.812719325,False,False,False,False,1529223.305110412,False,False,False,False
