date,Open,High,Low,Close,Volume,aVWAP_peak_114,aVWAP_peak_66,aVWAP_peak_51,aVWAP_valley_88,aVWAP_valley_35,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-27 17:00:00+00:00,1.885,2.02,1.885,2.02,552.0,,,,,,,#000000,,2.0293542568542566,,29.082102521482618,-23.69823314250951,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12089.0,-3041.9441366931155,False,False,False,False,32008.862068793856,False,False,False,False
2025-03-28 17:00:00+00:00,2.005,2.005,1.98,1.99,452.0,,,,,,,#000000,,2.026653851920688,,28.412459565998887,-23.69823314250951,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12541.0,-3189.216320620354,False,False,False,False,31519.60839330868,False,False,False,False
2025-03-31 17:00:00+00:00,1.98,1.98,1.92,1.97,245.0,,,,,,,#000000,,2.0200893136917526,,27.756052085406793,-23.69823314250951,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12786.0,-3338.003664486705,False,False,False,False,31034.73074380002,False,False,False,False
2025-04-01 17:00:00+00:00,2.01,2.04,1.985,2.025,748.0,,,,,,,#000000,,2.0233501255756847,,28.964923198340387,-23.69823314250951,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12038.0,-3472.88732860319,False,False,False,False,30565.16902684188,False,False,False,False
2025-04-02 17:00:00+00:00,2.0,2.035,1.99,1.995,32.0,,,,,,,#000000,,2.023284371977782,,29.356840564729904,-23.241376895458703,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12070.0,-3606.1758971519776,False,False,False,False,30091.786561309447,False,False,False,False
2025-04-03 17:00:00+00:00,2.0,2.005,1.96,1.98,508.0,,,,,,,#000000,,2.01834043100657,,29.39933224883461,-23.00516282105636,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12578.0,-3745.273945258148,False,False,False,False,29633.123203769766,False,False,False,False
2025-04-04 17:00:00+00:00,2.01,2.01,1.95,1.99,446.0,,,,,,,#000000,,2.0151200263598925,,29.80538777533537,-22.41955071461955,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12132.0,-3875.3007057967816,False,False,False,False,29180.609665726824,False,False,False,False
2025-04-07 17:00:00+00:00,1.95,1.95,1.9,1.9,200.0,,,,,,,#000000,,2.0105394671128183,,28.647897610403298,-22.41955071461955,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12332.0,-4006.4123227611726,False,False,False,False,28731.297887963618,False,False,False,False
2025-04-08 17:00:00+00:00,1.875,1.91,1.835,1.87,137.0,,,,,1.8716666666666668,1.8716666666666668,#000000,,1.9613363967301212,,27.43857934183711,-20.44561145577205,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12469.0,-4137.615232485806,False,False,False,False,28287.975440088212,False,False,False,False
2025-04-09 17:00:00+00:00,1.94,2.02,1.94,2.02,418.0,,,,,1.9633003003003007,1.9633003003003007,#000000,,1.9914660844984686,,32.10676532534252,-20.377812793191218,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12051.0,-4260.303368416258,False,False,False,False,27855.882797606224,False,False,False,False
2025-04-10 17:00:00+00:00,2.02,2.02,2.0,2.0,2.0,,,,,1.9634560143626574,1.9634560143626574,#000000,,1.9915199125465477,,34.779453865083774,-18.109022089014196,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12053.0,-4381.120370456316,False,False,False,False,27424.03965345729,False,False,False,False
2025-04-11 17:00:00+00:00,1.99,2.01,1.95,1.99,130.0,,,,,1.9672173702086369,1.9672173702086369,#000000,,1.9924650787468507,,36.32613355980812,-16.859965940359473,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12183.0,-4502.079744557768,False,False,False,False,27000.876247977332,False,False,False,False
2025-04-14 17:00:00+00:00,1.925,1.925,1.915,1.925,0.0,,,,,1.9672173702086369,1.9672173702086369,#000000,,1.9924650787468507,,35.86059926186052,-16.859965940359473,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12183.0,-4621.163779525865,False,False,False,False,26582.25801157458,False,False,False,False
2025-04-15 17:00:00+00:00,1.88,1.95,1.88,1.93,10.0,,,,,1.9665399330463895,1.9665399330463895,#000000,,1.9921270318387032,,35.76195418431175,-16.859965940359473,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12173.0,-4738.246511626239,False,False,False,False,26170.285019147068,False,False,False,False
2025-04-16 17:00:00+00:00,1.93,1.94,1.93,1.94,100.0,,,,,1.962791718946048,1.962791718946048,#000000,,1.9900096191987628,,36.15775464232223,-16.859965940359473,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12073.0,-4851.9636199731185,False,False,False,False,25766.094553733936,False,False,False,False
2025-04-17 17:00:00+00:00,1.965,1.98,1.965,1.98,25.0,,,,,1.9631630170316305,1.9631630170316305,#000000,,1.990052860604201,,38.27481423795241,-14.853649647789254,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12048.0,-4963.530075477412,False,False,False,False,25367.007816466743,False,False,False,False
2025-04-18 17:00:00+00:00,1.98,1.98,1.98,1.98,0.0,,,,,1.9631630170316305,1.9631630170316305,#000000,,1.990052860604201,,39.68618730170586,-13.463360466744199,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12048.0,-5073.366818493266,False,False,False,False,24973.720873575785,False,False,False,False
2025-04-21 17:00:00+00:00,1.98,1.98,1.93,1.93,0.0,,,,,1.9631630170316305,1.9631630170316305,#000000,,1.990052860604201,,38.892448885293724,-13.463360466744199,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12048.0,-5181.500666268564,False,False,False,False,24586.53140266763,False,False,False,False
2025-04-22 17:00:00+00:00,1.935,1.935,1.905,1.93,100.0,,,,,1.9588430947216198,1.9588430947216198,#000000,,1.987605790683264,,38.36328994101897,-13.463360466744199,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12048.0,-5287.958020279904,False,False,False,False,24206.89525688984,False,False,False,False
2025-04-23 17:00:00+00:00,1.99,1.99,1.96,1.97,289.0,,,,,1.9623011285439032,1.9623011285439032,#000000,,1.9878832600535599,,40.3152124306409,-12.723060432342734,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11759.0,-5388.2842525236265,False,False,False,False,23836.07517538767,False,False,False,False
2025-04-24 17:00:00+00:00,1.96,2.2,1.96,2.2,1521.0,,,,,2.050097608589556,2.050097608589556,#000000,,2.0353326439339576,,49.35812491494862,-4.4723637222700106,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10238.0,-5463.473643957369,False,False,False,False,23490.105017629718,False,False,False,False
2025-04-25 17:00:00+00:00,2.25,2.25,2.175,2.24,1331.0,,,,,2.1063019936007876,2.1063019936007876,#000000,,2.075195779473516,,56.20416577617733,1.3352745028141726,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8907.0,-5516.86164947741,False,False,False,False,23146.553001852513,False,False,False,False
2025-04-28 17:00:00+00:00,2.26,2.28,2.25,2.275,455.0,,,,,2.122619890807142,2.122619890807142,#000000,,2.0879653763040302,,61.460880147935086,5.596495401198183,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8452.0,-5562.367670415744,False,False,False,False,22794.74597856798,False,False,False,False
2025-04-29 17:00:00+00:00,2.35,2.365,2.345,2.365,0.0,,,,,2.122619890807142,2.122619890807142,#000000,,2.0879653763040302,,66.52035271139123,9.74748027521899,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8452.0,-5607.168171649609,False,False,False,False,22441.339064171574,False,False,False,False
2025-04-30 17:00:00+00:00,2.585,2.585,2.405,2.42,985.0,,,2.47,,2.1847985947059185,2.3273992973529594,#000000,,2.2193871758881674,,70.6929404339806,13.192292001757693,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7467.0,-5636.002773639537,False,False,False,False,22108.682644572014,False,False,False,False
2025-05-01 17:00:00+00:00,2.44,2.45,2.39,2.42,301.0,,,2.458297045101089,,2.196996324373995,2.327646684737542,#000000,,2.2241672088336704,,73.47466558237352,15.530093935127823,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7467.0,-5664.390327536597,False,False,False,False,21770.579037679425,False,False,False,False
2025-05-02 17:00:00+00:00,2.42,2.52,2.4,2.505,359.0,,,2.461942249240122,,2.2131902752988264,2.3375662622694744,#000000,,2.2352768530575684,,76.4978215828495,18.284606343831427,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7108.0,-5686.771872846108,False,False,False,False,21438.616571978968,False,False,False,False
2025-05-05 17:00:00+00:00,2.34,2.34,2.34,2.34,0.0,,,2.461942249240122,,2.2131902752988264,2.3375662622694744,#000000,,2.2352768530575684,,71.15201628982548,18.284606343831427,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7108.0,-5708.8064174531455,False,False,False,False,21106.234919700222,False,False,False,False
2025-05-06 17:00:00+00:00,2.34,2.38,2.34,2.38,200.0,,,2.451614272809395,,2.218014301430143,2.334814287119769,#000000,,2.236115522847465,,68.48441871795015,18.284606343831427,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6908.0,-5727.398566019763,False,False,False,False,20782.107246526575,False,False,False,False
2025-05-07 17:00:00+00:00,2.465,2.465,2.465,2.465,0.0,,,2.451614272809395,,2.218014301430143,2.334814287119769,#000000,,2.236115522847465,,68.42371860592877,18.284606343831427,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6908.0,-5745.702464221007,False,False,False,False,20459.90403340213,False,False,False,False
2025-05-08 17:00:00+00:00,2.3,2.3,2.225,2.26,354.0,,,2.421036077004699,,2.220314872711032,2.3206754748578655,#000000,,2.231059555652422,,62.12101168652955,20.775549914235384,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7262.0,-5769.210953147813,False,False,False,False,20148.1845910238,False,False,False,False
2025-05-09 17:00:00+00:00,2.29,2.29,2.29,2.29,148.0,,,2.4127730436017614,,2.221817188638019,2.3172951161198903,#000000,,2.2303623888355952,,58.64822382971312,17.39146431838887,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7114.0,-5790.060395734668,False,False,False,False,19838.104209767618,False,False,False,False
2025-05-12 17:00:00+00:00,2.29,2.34,2.29,2.34,100.0,,,2.409117967579349,,2.223274706867672,2.31619633722351,#000000,,2.2306184086107614,,57.54248165339394,16.103336187175344,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7014.0,-5809.036203552735,False,False,False,False,19532.08709023634,False,False,False,False
2025-05-13 17:00:00+00:00,2.34,2.34,2.22,2.22,311.0,,,2.3923029973410683,,2.224844465823713,2.3085737315823907,#000000,,2.2283622418366353,,53.6951110826667,12.181541481037172,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7325.0,-5832.539518226336,False,False,False,False,19234.085740000115,False,False,False,False
2025-05-14 17:00:00+00:00,2.22,2.22,2.2,2.22,146.0,,,2.3833052112029383,,2.224618027485853,2.3039616193443955,#000000,,2.2264639006964213,,51.13019736884854,9.486030476003023,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7325.0,-5855.678440424378,False,False,False,False,18938.146426201663,False,False,False,False
2025-05-15 17:00:00+00:00,2.255,2.255,2.15,2.175,150.0,,,2.373974568871425,,2.223998283148442,2.2989864260099333,#000000,,2.2180723219717793,,48.28398631948363,6.506624940910193,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7475.0,-5880.784201037953,False,False,False,False,18646.857334322565,False,False,False,False
2025-05-16 17:00:00+00:00,2.175,2.22,2.175,2.22,244.0,,,2.361473115019203,,2.2234051944728765,2.29243915474604,#000000,,2.2173466202801295,,47.85907011996103,5.710050345616921,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7231.0,-5901.717779316435,False,False,False,False,18361.54171673617,False,False,False,False
2025-05-19 17:00:00+00:00,2.23,2.23,2.22,2.22,86.0,,,2.357962470449172,,2.22340441238505,2.2906834414171113,#000000,,2.2176662355379633,,47.57579265361263,4.903200043583894,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7231.0,-5922.326805993699,False,False,False,False,18078.199984693747,False,False,False,False
2025-05-20 17:00:00+00:00,2.18,2.185,2.16,2.17,200.0,,,2.347566499255952,,2.2221272525302393,2.2848468758930958,#000000,,2.2135233298509336,,45.856843694541226,2.7279630699826143,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7431.0,-5945.717088071316,False,False,False,False,17801.018589582214,False,False,False,False
2025-05-21 17:00:00+00:00,2.625,2.785,2.545,2.76,4010.0,,2.6966666666666668,2.531908304802037,,2.3792361569793044,2.5359370428160024,#000000,,2.4670570348397654,,55.545884875715714,-1.7272695135263518,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3421.0,-5906.574187481063,False,False,False,False,17587.204347883267,False,False,False,False
2025-05-22 17:00:00+00:00,2.66,2.705,2.58,2.68,1969.0,,2.682945029826615,2.557252605528251,,2.4177972681864452,2.552664967847104,#000000,,2.4901811731790704,,60.025148842280984,2.3376918231196413,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5390.0,-5898.565285349573,False,False,False,False,17345.06164481531,False,False,False,False
2025-05-23 17:00:00+00:00,2.435,2.53,2.435,2.5,918.0,,2.6570419506065437,2.551216168940623,,2.4221143631797677,2.5434574942423116,#000000,,2.485241596824183,,59.167914273049405,2.3376918231196413,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6308.0,-5904.913110382912,False,False,False,False,17090.378518539103,False,False,False,False
2025-05-26 17:00:00+00:00,2.5,2.5,2.5,2.5,0.0,,2.6570419506065437,2.551216168940623,,2.4221143631797677,2.5434574942423116,#000000,,2.485241596824183,,58.59642456022836,2.3376918231196413,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6308.0,-5911.162519524262,False,False,False,False,16825.411409724544,False,False,False,False
2025-05-27 17:00:00+00:00,2.5,2.56,2.46,2.46,1113.0,,2.63429442363712,2.5456595365418897,,2.4270340946706392,2.535662684949883,#000000,,2.481650501305469,,57.355569951565364,2.3376918231196413,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7421.0,-5934.5708525548935,False,False,False,False,16581.808132054397,False,False,False,False
2025-05-28 17:00:00+00:00,2.48,2.495,2.34,2.49,433.0,,2.6244154921236524,2.5419155511210887,,2.4274170444242977,2.531249362556346,#000000,,2.478883161445613,,57.0773759219174,2.3376918231196413,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6988.0,-5950.903087399003,False,False,False,False,16331.439013727973,False,False,False,False
2025-05-29 17:00:00+00:00,2.52,2.52,2.52,2.52,0.0,,2.6244154921236524,2.5419155511210887,,2.4274170444242977,2.531249362556346,#000000,,2.478883161445613,,57.46356669213415,2.3376918231196413,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6988.0,-5966.982109299794,False,False,False,False,16078.238408863974,False,False,False,False
2025-05-30 17:00:00+00:00,2.415,2.6,2.415,2.6,906.0,,2.6160733768317463,2.541664604757855,,2.4331754627241997,2.5303044814379336,#000000,,2.480299865706408,,59.194041579540716,3.4112840570530025,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6082.0,-5968.765332411425,False,False,False,False,15843.009906400965,False,False,False,False
2025-06-02 17:00:00+00:00,2.55,2.55,2.51,2.51,109.0,,2.6150045816592655,2.5415113990696727,,2.433735098709188,2.530083693146042,#000000,0.9097991214776159,2.480359540860981,0.03257912481920128,57.88117282403122,3.4112840570530025,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6191.0,-5972.210831133729,False,False,False,False,15599.071768317228,False,False,False,False
