date,Close,High,Low,Open,Volume,aVWAP_peak_782,aVWAP_peak_753,aVWAP_peak_712,aVWAP_peak_702,aVWAP_peak_653,aVWAP_peak_634,aVWAP_peak_598,aVWAP_peak_567,aVWAP_peak_515,aVWAP_peak_487,aVWAP_peak_476,aVWAP_peak_444,aVWAP_peak_430,aVWAP_peak_401,aVWAP_peak_390,aVWAP_peak_374,aVWAP_peak_328,aVWAP_peak_292,aVWAP_peak_272,aVWAP_peak_251,aVWAP_peak_230,aVWAP_peak_217,aVWAP_peak_173,aVWAP_peak_153,aVWAP_peak_105,aVWAP_peak_54,aVWAP_peak_27,aVWAP_valley_793,aVWAP_valley_765,aVWAP_valley_722,aVWAP_valley_706,aVWAP_valley_671,aVWAP_valley_649,aVWAP_valley_636,aVWAP_valley_618,aVWAP_valley_539,aVWAP_valley_503,aVWAP_valley_488,aVWAP_valley_453,aVWAP_valley_434,aVWAP_valley_382,aVWAP_valley_367,aVWAP_valley_316,aVWAP_valley_290,aVWAP_valley_278,aVWAP_valley_241,aVWAP_valley_212,aVWAP_valley_186,aVWAP_valley_164,aVWAP_valley_114,aVWAP_valley_87,aVWAP_valley_43,aVWAP_valley_14,aVWAP_OB_bull_636,aVWAP_OB_bull_539,aVWAP_OB_bull_488,aVWAP_OB_bear_782,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,29.9591071489,31.8487748798,29.8508449352,31.4255680442,1193378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,22.47721013180636,-29.615365477554487,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5647666,-1059299.715359584,False,False,False,False,1485321.2280758028,False,False,False,False
2022-01-19 00:00:00+00:00,30.1264214793,30.5791543731,29.5654263717,30.1756315764,1219466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.578367631918365,-29.615365477554487,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4428200,-1191413.4520121494,False,False,False,False,1474895.5328571438,False,False,False,False
2022-01-20 00:00:00+00:00,29.7524247409,31.0909393835,29.7022304418,30.3724719651,940761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.429910686843968,-29.615365477554487,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5368961,-1355238.8460508888,False,False,False,False,1453949.0805882362,False,False,False,False
2022-01-21 00:00:00+00:00,29.230797711,30.6086804314,28.9749052058,29.4866902162,1596548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.979359143088864,-25.79859228846691,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6965509,-1575249.4403234029,False,False,False,False,1459541.1950749722,False,False,False,False
2022-01-24 00:00:00+00:00,29.3685859831,29.6047944494,27.4592342134,28.5516983703,1458831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.810871548633333,,,,,28.810871548633333,#000000,,28.810871548633333,,18.904020224571546,-26.03078666886772,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5506678,-1729423.1093303282,False,False,False,False,1459513.3442877184,False,False,False,False
2022-01-25 00:00:00+00:00,28.0595973987,29.3390599248,27.724968738,29.0536413613,1299124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.605340217662857,,,,,28.605340217662857,#000000,,28.605340217662857,,17.291822968005633,-27.758261366654473,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6805802,-1928496.7913173742,False,False,False,False,1453223.566080357,False,False,False,False
2022-01-26 00:00:00+00:00,28.9945892447,29.9394231101,28.3450159622,28.5320143314,1259862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.758258063481186,,,,,28.758258063481186,#000000,,28.758258063481186,,20.917771859488376,-27.758261366654473,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5545940,-2070357.3093049282,False,False,False,False,1445640.7595674018,False,False,False,False
2022-01-27 00:00:00+00:00,29.161903575,30.0476853238,29.0143717037,29.6244784883,1648326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.94726933280727,,,,,28.94726933280727,#000000,,28.94726933280727,,24.08432254832061,-31.13299296976379,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3897614,-2142014.4344302253,False,False,False,False,1453589.2003686803,False,False,False,False
2022-01-28 00:00:00+00:00,29.7917928186,29.8754499838,27.7544947963,29.1028514584,1095407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.978586557588173,,,,,28.978586557588173,#000000,,28.978586557588173,,28.85622780082526,-26.740757780241275,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2802207,-2167904.3389623733,False,False,False,False,1439542.8395699086,False,False,False,False
2022-01-31 00:00:00+00:00,30.8744149561,31.0122032281,29.7819507992,29.8213188769,641713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.115332803180863,,,,,29.115332803180863,#000000,,29.115332803180863,,35.69728685937857,-20.577974920830922,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2160494,-2167613.737434437,False,False,False,False,1408255.3948808925,False,False,False,False
2022-02-01 00:00:00+00:00,31.5928823745,31.8684589186,30.8842569755,31.1303074613,1255883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.453729471466342,,,,,29.453729471466342,#000000,,29.453729471466342,,42.20068484873467,-14.913239074986848,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-904611,-2118084.218319361,False,False,False,False,1402280.0068463476,False,False,False,False
2022-02-02 00:00:00+00:00,30.8350468783,31.8192488215,29.801634838,31.7700387243,689607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.554411806015562,,,,,29.554411806015562,#000000,,29.554411806015562,,44.367675835631644,-13.31162593877793,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1594218,-2097540.445051935,False,False,False,False,1374332.0457935496,False,False,False,False
2022-02-03 00:00:00+00:00,30.0870534016,30.7415476937,29.8410029158,30.2937358096,588372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.59401048611106,,,,,29.59401048611106,#000000,,29.59401048611106,,43.970908144215855,-13.31162593877793,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2182590,-2100875.721716565,False,False,False,False,1343510.0832134103,False,False,False,False
2022-02-04 00:00:00+00:00,30.7464687035,31.4255680442,30.0083172461,30.028001285,969889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.694740641513857,,,,,29.694740641513857,#000000,,29.694740641513857,,45.58339493984337,-12.37092270190523,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1212701,-2066045.3404727783,False,False,False,False,1328858.2760285707,False,False,False,False
2022-02-07 00:00:00+00:00,30.4905761982,31.6125664134,29.9394231101,30.8350468783,690494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.753452065895573,,,,,29.753452065895573,#000000,,29.753452065895573,,45.99809598223469,-11.813328425643896,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1903195,-2059659.0526111007,False,False,False,False,1303824.3828509797,False,False,False,False
2022-02-08 00:00:00+00:00,31.1303074613,31.2582537139,30.269130761,30.3527879262,923239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.836954880594227,,,,,29.836954880594227,#000000,,29.836954880594227,,48.054107388042794,-9.612435879913434,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-979956,-2017317.7564302734,False,False,False,False,1288899.4658764314,False,False,False,False
2022-02-09 00:00:00+00:00,32.5967683565,32.6951885509,31.6519344911,31.6519344911,801762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.986063890979562,,,,,29.986063890979562,#000000,,29.986063890979562,,52.645950774046945,-5.0896746714647705,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-178194,-1945195.256178106,False,False,False,False,1269796.0358420617,False,False,False,False
2022-02-10 00:00:00+00:00,31.9964051712,32.9067919686,31.5535142968,31.9373530546,708804,,,,,,,,,,,,,,,,,,,,,,,,,,,32.15223714553333,,,,,,,,,,,,,,,,,,,,,,,,,,30.09549002006105,,,,,31.12386358279719,#000000,,31.12386358279719,,53.98849962643723,-3.692100139922985,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-886998,-1903697.3245632784,False,False,False,False,1247796.348161981,False,False,False,False
2022-02-11 00:00:00+00:00,30.9334670726,32.2755248423,30.5791543731,31.7601967049,747415,,,,,,,,,,,,,,,,,,,,,,,,,,,31.695683650822975,,,,,,,,,,,,,,,,,,,,,,,,,,30.15452093119706,,,,,30.925102291010017,#000000,,30.925102291010017,,52.24411946881297,-3.692100139922985,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1634413,-1893137.1549725616,False,False,False,False,1228173.5501948444,False,False,False,False
2022-02-14 00:00:00+00:00,30.7563107229,31.3960419859,30.3331038873,30.7464687035,620832,,,,,,,,,,,,,,,,,,,,,,,,,,,31.43647752517444,,,,,,,,,,,,,,,,,,,,,,,,,,30.18169175887437,,,,,30.809084642024402,#000000,,30.809084642024402,,50.675311481840225,-3.692100139922985,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2255245,-1907337.4626206965,False,False,False,False,1204356.2345009288,False,False,False,False
2022-02-15 00:00:00+00:00,31.4157260248,31.8783009381,30.8842569755,31.3369898693,472654,,,,,,,,,,,,,,,,,,,,,,,,,,,31.428373590545284,,,,,,,,,,,,,,,,,,,,,,,,,,30.217755843503088,,,,,30.823064717024188,#000000,,30.823064717024188,,51.2517820632345,-3.692100139922985,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1782591,-1902445.4444787083,False,False,False,False,1175662.0292263825,False,False,False,False
2022-02-16 00:00:00+00:00,31.3271478499,31.7109866077,30.8252048589,31.4944621802,441141,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4076364153001,,,,,,,,,,,,,,,,,,,,,,,,,,30.246691119288762,,,,,30.82716376729443,#000000,,30.82716376729443,,51.39987771591117,-3.692100139922985,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2223732,-1915044.9172442493,False,False,False,False,1146857.2829822109,False,False,False,False
2022-02-17 00:00:00+00:00,30.2740517707,31.1893595779,29.9689491684,31.100781403,671135,,,,,,,,,,,,,,,,,,,,,,,,,,,31.237160842909955,,,,,,,,,,,,,,,,,,,,,,,,,,30.25580959821758,,,,,30.74648522056377,#000000,,30.74648522056377,,48.90911884249733,-3.692100139922985,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2894867,-1953469.3126464356,False,False,False,False,1128201.507178987,False,False,False,False
2022-02-18 00:00:00+00:00,30.303577829,30.8940989949,30.0181592655,30.3331038873,530536,,,,,,,,,,,,,,,,,,,,,,,,,,,31.13189151986477,,,,,,,,,,,,,,,,,,,,,,,,,,30.260337067232395,,,,,30.696114293548582,#000000,,30.696114293548582,,47.33483685194817,-3.692100139922985,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2364331,-1969581.5356799087,False,False,False,False,1104763.64415236,False,False,False,False
2022-02-22 00:00:00+00:00,29.4374801191,30.2592887416,29.0831674196,29.9689491684,606366,,,,,,,,,,,,,,,,,,,,,,,,,,,30.937483310186074,,,,,,,,,,,,,,,,,,,,,,,,,,30.238017519966785,,,,,30.587750415076428,#000000,,30.587750415076428,,44.37697388631352,0.6296515802673994,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2970697,-2008840.9656532458,False,False,False,False,1085218.6384993263,False,False,False,False
2022-02-23 00:00:00+00:00,29.1914296333,29.7475037312,29.0536413613,29.7228986826,356214,,,,,,,,,,,,,,,,,,,,,,,,,,,30.82646651611555,,,,,,,,,,,,,,,,,,,,,,,,,,30.220529170282013,,,,,30.523497843198783,#000000,,30.523497843198783,,41.90617553943986,-1.8640760385156412,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3326911,-2060529.9866080205,False,False,False,False,1056630.2213032744,False,False,False,False
2022-02-24 00:00:00+00:00,30.0772113821,30.096895421,28.0497553793,28.1284915347,607337,,,,,,,,,,,,,,,,,,,,,,,,,,,30.676961098947388,,,,,,,,,,,,,,,,,,,,,,,,,,30.19467072631037,,,,,30.43581591262888,#000000,,30.43581591262888,,43.06452813273936,-1.8640760385156412,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2719574,-2086374.8498782942,False,False,False,False,1039010.8792913812,False,False,False,False
2022-02-25 00:00:00+00:00,30.5693123537,30.80552082,29.1520615556,30.1264214793,705275,,,,,,,,,,,,,,,,,,,,,,,,,,,30.622293336530884,,,,,,,,,,,,,,,,,,,,,,,,,,30.193992217542576,,,,,30.40814277703673,#000000,,30.40814277703673,,45.21026779413568,-1.8640760385156412,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2014299,-2083548.3459614983,False,False,False,False,1025923.1977505428,False,False,False,False
2022-02-28 00:00:00+00:00,29.6540045466,30.2642097513,28.9158530892,30.1264214793,657658,,,,,,,,,,,,,,,,,,,,,,,,,,,30.528985699011617,,,,,,,,,,,,,,,,,,,,,,,,,,30.175253082782753,,,,,30.352119390897187,#000000,,30.352119390897187,,44.43440410839987,-1.8640760385156412,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2671957,-2106623.195139479,False,False,False,False,1011481.4252897372,False,False,False,False
2022-03-01 00:00:00+00:00,29.526058294,29.9492651295,29.093009439,29.7622667603,832180,,,,,,,,,,,,,,,,,,,,,,,,,,,30.423759020677398,,,,,,,,,,,,,,,,,,,,,,,,,,30.149737312057102,,,,,30.28674816636725,#000000,,30.28674816636725,,43.62918881775984,-1.8640760385156412,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3504137,-2161427.658075186,False,False,False,False,1004449.9968470024,False,False,False,False
2022-03-02 00:00:00+00:00,29.9787911878,30.4905761982,29.4866902162,29.5851104106,502183,,,,,,,,,,,,,,,,,,,,,,,,,,,30.397734515797733,,,,,,,,,,,,,,,,,,,,,,,,,,30.14594747020634,,,,,30.271840993002037,#000000,,30.271840993002037,,44.49770911717085,-1.8640760385156412,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3001954,-2194389.475405571,False,False,False,False,984753.2518726102,False,False,False,False
2022-03-03 00:00:00+00:00,28.522172312,30.1461055181,28.3154899039,30.1461055181,812496,,,,,,,,,,,,,,,,,,,,,,,,,,,30.274781309069066,,,,,,,,,,,,,,,,,,,,,,,,,,30.1045451721569,,,,,30.189663240612983,#000000,,30.189663240612983,,41.922422609695005,-2.65469724164673,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3814450,-2257921.260683784,False,False,False,False,977998.0655246647,False,False,False,False
2022-03-04 00:00:00+00:00,26.6226625617,28.5241407159,26.3864540954,28.1678596124,1367252,,,,,,,,,,,,,,,,,,,,,,,,,,,29.87679008326479,,,,,,,,,,,,,,,,,,,,,,,,,,29.93754469792777,,,,,29.90716739059628,#000000,,29.90716739059628,,37.42366844373775,-6.9946323341569965,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5181702,-2372579.328892263,False,False,False,False,993262.925700168,False,False,False,False
2022-03-07 00:00:00+00:00,24.8117309864,26.5636104451,23.8964231793,26.4553482314,2473032,,,,,,,,,,,,,,,,,,,,,,,,,,,28.974107804519445,,,,,,,,,,,,,,,,,,,,,,,,,25.0905882036,29.484105322186057,,,,,27.849600443435165,#000000,,27.849600443435165,,32.60282011313336,-11.458499481264646,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7654734,-2579722.6493278607,False,False,False,False,1051293.085476632,False,False,False,False
2022-03-08 00:00:00+00:00,26.1896137067,26.721082756,24.2605778982,24.6542586755,1438994,,,,,,,,,,,,,,,,,,,,,,,,,,,28.652681669221423,,,,,,,,,,,,,,,,,,,,,,,,,25.323492512291146,29.289977657058298,,,,,27.75538394619029,#000000,,27.75538394619029,,32.9482543961725,-11.458499481264646,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6215740,-2722311.5650404934,False,False,False,False,1066497.042908921,False,False,False,False
2022-03-09 00:00:00+00:00,26.2092977456,27.5478123883,26.1896137067,26.9277651641,1265990,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4923049689196,,,,,,,,,,,,,,,,,,,,,,,,,25.64754764962913,29.175236150600472,,,,,27.771696256383066,#000000,,27.771696256383066,,33.22661905878918,-11.458499481264646,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4949750,-2809662.0919016507,False,False,False,False,1074320.296128179,False,False,False,False
2022-03-10 00:00:00+00:00,27.0950794944,27.1246055527,25.5892505214,25.6089345603,796186,,,,,,,,,,,,,,,,,,,,,,,,,,,28.401761798122784,,,,,,,,,,,,,,,,,,,,,,,,,25.774878577711732,29.106824118874542,,,,,27.761154831569684,#000000,,27.761154831569684,,35.55609996550646,-11.458499481264646,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4153564,-2862364.1275133505,False,False,False,False,1063413.0688290347,False,False,False,False
2022-03-11 00:00:00+00:00,26.65218862,27.449392194,26.5537684257,27.223025747,976100,,,,,,,,,,,,,,,,,,,,,,,,,,,28.31759942882706,,,,,,,,,,,,,,,,,,,,,,,,,25.930800313379137,29.036670501603545,,,,,27.761690081269915,#000000,,27.761690081269915,,36.42927785097857,-11.458499481264646,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5129664,-2951277.8480030233,False,False,False,False,1059989.0269141705,False,False,False,False
2022-03-14 00:00:00+00:00,26.7309247755,27.7938628741,26.6620306395,27.6856006603,1224750,,,,,,,,,,,,,,,,,,,,,,,,,,,28.235882727217675,,,,,,,,,,,,,,,,,,,,,,,,,26.100312492960867,28.961425746468706,,,,,27.765873655549083,#000000,,27.765873655549083,,37.213764736269844,-11.458499481264646,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3904914,-2988675.3441597675,False,False,False,False,1066450.2415449873,False,False,False,False
