date,Close,High,Low,Open,Volume,aVWAP_peak_890,aVWAP_peak_874,aVWAP_peak_859,aVWAP_peak_815,aVWAP_peak_792,aVWAP_peak_780,aVWAP_peak_755,aVWAP_peak_735,aVWAP_peak_692,aVWAP_peak_636,aVWAP_peak_590,aVWAP_peak_556,aVWAP_peak_490,aVWAP_peak_446,aVWAP_peak_429,aVWAP_peak_394,aVWAP_peak_375,aVWAP_peak_332,aVWAP_peak_280,aVWAP_peak_230,aVWAP_peak_153,aVWAP_peak_106,aVWAP_peak_60,aVWAP_peak_26,aVWAP_peak_11,aVWAP_valley_902,aVWAP_valley_868,aVWAP_valley_817,aVWAP_valley_798,aVWAP_valley_781,aVWAP_valley_759,aVWAP_valley_744,aVWAP_valley_711,aVWAP_valley_649,aVWAP_valley_615,aVWAP_valley_591,aVWAP_valley_574,aVWAP_valley_511,aVWAP_valley_494,aVWAP_valley_457,aVWAP_valley_440,aVWAP_valley_410,aVWAP_valley_335,aVWAP_valley_301,aVWAP_valley_241,aVWAP_valley_196,aVWAP_valley_184,aVWAP_valley_167,aVWAP_valley_132,aVWAP_valley_115,aVWAP_valley_90,aVWAP_valley_36,aVWAP_valley_15,aVWAP_OB_bull_817,aVWAP_OB_bull_649,aVWAP_OB_bull_457,aVWAP_OB_bull_301,aVWAP_OB_bull_196,aVWAP_OB_bear_590,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-02-01 00:00:00+00:00,48.2587610973,48.3261263196,47.4503784302,47.5851088747,959521,,,,,,,,,,,,,,,,,,,,,,,,,47.16931890358675,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.99587729385984,,,,,,,47.082598098723295,#000000,,47.082598098723295,,52.79838344399293,8.575120609896352,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,276437,-523824.5603872487,False,False,False,False,610451.4760857862,False,False,False,False
2022-02-02 00:00:00+00:00,48.7218970004,48.9745165838,48.309285014,48.3345469724,645986,,,,,,,,,,,,,,,,,,,,,,,,,47.26721269693572,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.17450360771995,,,,,,,47.220858152327835,#000000,,47.220858152327835,,57.71968098713047,8.575120609896352,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,922423,-467108.9697838272,False,False,False,False,611844.9868275202,False,False,False,False
2022-02-03 00:00:00+00:00,48.2166578334,48.7303176531,48.1745545695,48.6797937364,813221,,,,,,,,,,,,,,,,,,,,,,,,,47.35126756442136,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.316631051843785,,,,,,,47.333949308132574,#000000,,47.333949308132574,,58.19634095951611,8.575120609896352,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,109202,-444508.5395962261,False,False,False,False,619742.0853833037,False,False,False,False
2022-02-04 00:00:00+00:00,48.0987686944,48.4145431738,47.7872045415,48.0229828194,799189,,,,,,,,,,,,,,,,,,,,,,,,,47.4032866266165,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.39836364055195,,,,,,,47.40082513358422,#000000,,47.40082513358422,,57.903503182897886,8.575120609896352,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-689987,-454135.1458865702,False,False,False,False,626779.2192898409,False,False,False,False
2022-02-07 00:00:00+00:00,48.3934915418,48.6545317781,48.0566654305,48.1240306528,982626,,,,,,,,,,,,,,,,,,,,,,,,,47.479211710790466,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.50861321260691,,,,,,,47.493912461698685,#000000,,47.493912461698685,,58.824872411442605,-4.83322104420543,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,292639,-424849.8852635675,False,False,False,False,640733.9950039649,False,False,False,False
2022-02-08 00:00:00+00:00,48.8650480977,48.9913578894,48.3345469724,48.6040078614,859358,,,,,,,,,,,,,,,,,,,,,,,,,47.55976104162463,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.619086085101735,,,,,,,47.589423563363184,#000000,,47.589423563363184,,61.03030359506001,-1.81072707411667,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1151997,-363012.75250813353,False,False,False,False,649307.4853959663,False,False,False,False
2022-02-09 00:00:00+00:00,49.0503024589,49.2523981257,48.7892622226,49.2187155145,675817,,,,,,,,,,,,,,,,,,,,,,,,49.030654269066666,47.63064589901914,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.71280156914909,,,,,,,48.12470057907831,#000000,,48.12470057907831,,63.07465018038088,0.9873573049541378,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1827814,-277097.9778999714,False,False,False,False,650347.0742039676,False,False,False,False
2022-02-10 00:00:00+00:00,46.1283359433,47.6187914858,45.9599228877,47.3324892912,982186,,,,,,,,,,,,,,,,,,,,,,,,47.57240245261519,47.561157810861665,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.612151405855045,,,,,,,47.581903889777294,#000000,,47.581903889777294,,54.05647505173235,0.9873573049541378,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,845628,-233069.50817840392,False,False,False,False,663360.3654116552,False,False,False,False
2022-02-11 00:00:00+00:00,46.060970721,46.8693533882,45.715723957,46.3135903045,1287585,,,,,,,,,,,,,,,,,,,,,,,,46.97920299220938,47.45480461119493,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.46768314879355,,,,,,,47.30056358406595,#000000,,47.30056358406595,,47.90480789350228,9.989527288666451,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-441957,-241261.17452434887,False,False,False,False,687839.7628464922,False,False,False,False
2022-02-14 00:00:00+00:00,45.1936434844,45.9767641932,44.9073412898,45.8336130959,1293291,,,,,,,,,,,,,,,,,,,,,,,,46.4849517832463,47.300700556373464,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.269259462702344,,,,,,,47.01830393410737,#000000,,47.01830393410737,,42.126381707595286,4.429935443767533,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1735248,-299848.89317045285,False,False,False,False,711582.9486172181,False,False,False,False
2022-02-15 00:00:00+00:00,45.2610087067,45.5809935124,45.1094369566,45.4967869846,721317,,,,,,,,,,,,,,,,,,,,,,,,46.315128275975674,47.222550028862926,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.17190605422615,,,,,,,46.90319478635492,#000000,,46.90319478635492,,38.55023746821985,0.9620061351464315,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1013931,-327852.1130461214,False,False,False,False,711964.6761224252,False,False,False,False
2022-02-16 00:00:00+00:00,45.6567793875,46.0148255438,45.2020641372,45.2778500123,753541,,,,,,,,,,,,,,,,,,,,,,,,46.22405403594244,47.159377768241725,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.09528309852811,,,,,,,46.826238300904095,#000000,,46.826238300904095,,37.80317393000195,0.007575797389236527,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-260390,-325206.5399854892,False,False,False,False,713595.1201960556,False,False,False,False
2022-02-17 00:00:00+00:00,45.2610087067,45.603729275,45.1010163038,45.3873184984,839003,,,,,,,,,,,,,,,,,,,,,,,,46.10854590335688,47.081910407448404,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.002617790422775,,,,,,,46.73102470040934,#000000,,46.73102470040934,,36.42162831410778,-1.7418569020656776,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1099393,-355566.7933193916,False,False,False,False,718513.0762667985,False,False,False,False
2022-02-18 00:00:00+00:00,44.6547217063,45.4546837207,44.6378804008,45.3367945817,661493,,,,,,,,,,,,,,,,,,,,,,,,45.99917623917318,47.01222374934621,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.92004447523958,,,,,,,46.64381482125299,#000000,,46.64381482125299,,34.27165393602415,-4.296935967332487,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1760886,-410677.3504441214,False,False,False,False,716276.9948445712,False,False,False,False
2022-02-22 00:00:00+00:00,44.941023901,45.2610087067,44.3347369006,44.6378804008,1301641,,,,,,,,,,,,,,,,,,,,,,,,45.82285195827346,46.883233851426446,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7701951095286,,,,,,,46.49209363974284,#000000,,46.49209363974284,,34.09499370435135,-5.057736381816518,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-459245,-412581.9641521951,False,False,False,False,739232.4460271371,False,False,False,False
2022-02-23 00:00:00+00:00,44.6547217063,45.6062554708,44.6126184424,45.2694293595,932917,,,,,,,,,,,,,,,,,,,,,,,,45.73744834997011,46.804440604953335,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.68098418910254,,,,,,,46.407624381341996,#000000,,46.407624381341996,,33.34841426841002,-6.449066822654771,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1392162,-450996.86751877563,False,False,False,False,746827.9187319552,False,False,False,False
2022-02-24 00:00:00+00:00,43.6779259836,43.8800216503,42.9537498443,43.4084650945,1480809,,,,,,,,,,,,,,,,,,,,,,,,45.4348334561644,46.603121986983396,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5038991594,46.4507376376699,,,,,,,45.49814806005442,#000000,,45.49814806005442,,31.009147754226007,-9.324541517083397,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2872971,-545976.2452631374,False,False,False,False,775611.4905463884,False,False,False,False
2022-02-25 00:00:00+00:00,44.6463010536,44.6968249703,43.9052836087,43.9894901365,3869608,,,,,,,,,,,,,,,,,,,,,,,,45.16847070755564,46.302457421319524,,,,,,,,,,,,,,,,,,,,,,,,,,,44.16366102134855,46.126777805003364,,,,,,,45.44034173880677,#000000,,45.44034173880677,,33.35528135395182,-9.324541517083397,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,996637,-485481.6081939948,False,False,False,False,896944.6869955497,False,False,False,False
2022-02-28 00:00:00+00:00,44.2589510256,44.359998859,43.7705531642,44.0905379699,1069977,,,,,,,,,,,,,,,,,,,,,,,,45.09844083429017,46.22289188535507,,,,,,,,,,,,,,,,,,,,,,,,,,,44.15802370987553,46.04256592002908,,,,,,,45.38048058738747,#000000,,45.38048058738747,,34.08988453168859,-9.324541517083397,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-73340,-469319.19218638714,False,False,False,False,903730.2678976851,False,False,False,False
2022-03-01 00:00:00+00:00,43.400886507,44.379150315,43.1627005364,44.0303780008,1339563,,,,,,,,,,,,,,,,,,,,,,,,44.985502887189426,46.109992825257926,,,,,,,,,,,,,,,,,,,,,,,,,,,44.06990818463978,45.92246247755046,,,,,,,45.2719665936594,#000000,,45.2719665936594,,32.950252218575145,-9.324541517083397,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1412903,-506322.4787673132,False,False,False,False,920821.747587972,False,False,False,False
2022-03-02 00:00:00+00:00,44.3621370314,44.5067499421,43.7836853884,43.7921920302,983599,,,,,,,,,,,,,,,,,,,,,,,,44.943980858898854,46.05097482124259,,,,,,,,,,,,,,,,,,,,,,,,,,,44.08651411557077,45.86191281209762,,,,,,,45.23584565195246,#000000,,45.23584565195246,,35.53808381878474,-9.324541517083397,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-429304,-503302.1462666343,False,False,False,False,923283.6006237378,False,False,False,False
2022-03-03 00:00:00+00:00,44.4982433003,44.9320820325,44.2753692849,44.4812300167,796158,,,,,,,,,,,,,,,,,,,,,,,,44.92824026000251,46.01447601990174,,,,,,,,,,,,,,,,,,,,,,,,,,,44.12674473114147,45.82577255178197,,,,,,,45.22380839070692,#000000,,45.22380839070692,,37.69933399699984,-9.324541517083397,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,366854,-469178.37582480547,False,False,False,False,918298.2829522187,False,False,False,False
2022-03-04 00:00:00+00:00,44.2940838969,44.3621370314,43.6135525522,43.800698672,771768,,,,,,,,,,,,,,,,,,,,,,,,44.895498542189095,45.969613487642796,,,,,,,,,,,,,,,,,,,,,,,,,,,44.123988902138024,45.779993392296156,,,,,,,45.192273581066516,#000000,,45.192273581066516,,38.64813840922726,-9.324541517083397,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-404914,-466658.2042238327,False,False,False,False,912551.9973462494,False,False,False,False
2022-03-07 00:00:00+00:00,43.5540060596,44.2090174788,43.3923798652,44.1664842698,991375,,,,,,,,,,,,,,,,,,,,,,,,44.83926788278084,45.904165612154486,,,,,,,,,,,,,,,,,,,,,,,,,,,44.08842059569635,45.7124431235215,,,,,,,45.136074303538294,#000000,,45.136074303538294,,37.62020430952674,-9.324541517083397,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1396289,-503114.3138621138,False,False,False,False,915643.0954895337,False,False,False,False
2022-03-08 00:00:00+00:00,43.6560857613,44.4727233749,43.5369927759,43.6645924031,1393328,,,,,,,,,,,,,,,,,,,,,,,,44.779453354568275,45.82504102006078,,,,,,,,,,,,,,,,,,,,,,,,,,,44.06649158765972,45.63214829489317,,,,,,,45.075783564295484,#000000,,45.075783564295484,,37.32796309266292,-9.324541517083397,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2961,-483500.4584165407,False,False,False,False,934375.8368428855,False,False,False,False
2022-03-09 00:00:00+00:00,44.5152565839,44.7704558382,44.2430440461,44.3281104641,680037,,,,,,,,,,,,,,,,,,,,,,,,44.77141304662079,45.80031081648565,,,,,,,,,,,,,,,,,,,,,,,,,,,44.08901814617959,45.60853496942247,,,,,,,45.06731924467712,#000000,,45.06731924467712,,40.18795675030269,-9.324541517083397,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,677076,-437987.65612569597,False,False,False,False,924401.7648098312,False,False,False,False
2022-03-10 00:00:00+00:00,44.7279226291,44.9065621071,44.0558979263,44.1324577025,790738,,,,,,,,,,,,,,,,,,,,,,,,44.764450080488615,45.77385158865429,,,,,,,,,,,,,,,,,,,,,,,,,,,44.11549947346408,45.583583341878004,,,,,,,45.059346121121244,#000000,,45.059346121121244,,42.77888208015665,-13.374268965205069,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1467814,-363250.3362776295,False,False,False,False,919160.048542779,False,False,False,False
2022-03-11 00:00:00+00:00,45.0341617342,45.7146930789,45.0341617342,45.0766949433,696380,,,,,,,,,,,,,,,,,,,,,,,,44.7786730736939,45.764368386362335,,,,,,,,,,,,,,,,,,,,,,,,,,,44.16916893791411,45.57694036089212,,,,,,,45.07228768971561,#000000,,45.07228768971561,,45.489777658945215,-10.639086842293523,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2164194,-264134.8721098793,False,False,False,False,910423.5760509054,False,False,False,False
