date,Close,High,Low,Open,Volume,aVWAP_peak_183,aVWAP_peak_169,aVWAP_peak_163,aVWAP_peak_162,aVWAP_peak_154,aVWAP_peak_147,aVWAP_peak_139,aVWAP_peak_125,aVWAP_peak_109,aVWAP_peak_104,aVWAP_peak_83,aVWAP_peak_76,aVWAP_peak_67,aVWAP_peak_55,aVWAP_peak_48,aVWAP_peak_34,aVWAP_peak_10,aVWAP_peak_6,aVWAP_valley_187,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_150,aVWAP_valley_137,aVWAP_valley_129,aVWAP_valley_111,aVWAP_valley_107,aVWAP_valley_97,aVWAP_valley_85,aVWAP_valley_74,aVWAP_valley_63,aVWAP_valley_51,aVWAP_valley_42,aVWAP_valley_28,aVWAP_valley_19,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bull_97,aVWAP_OB_bull_42,aVWAP_OB_bear_163,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,8.3545396366,8.6716751863,7.6013427061,8.1067774884,12024146,,,,,,,,,,,,,,,,,8.209185843,7.945550605803141,,,,,,,,,,,,,,,,,7.712684861240038,,,,,7.955807103347727,#000000,,7.955807103347727,,66.22760084360525,19.712651288698638,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33469767,6720182.466938302,False,False,False,False,4834256.750964597,False,False,False,False
2022-03-18 00:00:00+00:00,7.8292838825,8.3248081788,7.1652813254,8.3248081788,7160933,,,,,,,,,,,,,,,,,8.046423608267602,7.917025319243692,,,,,,,,,,,,,,,,,7.720141872996194,,,,,7.8945302668358295,#000000,,7.8945302668358295,,63.48366385842377,19.712651288698638,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26308834,8171193.691609539,False,False,False,False,5006603.139782034,False,False,False,False
2022-03-25 00:00:00+00:00,7.9482097136,8.2108375907,7.8292838825,7.9283887417,4832049,,,,,,,,,,,,,,,,,8.036301002893751,7.924967177414653,,,,,,,,,,,,,,,,,7.7413515579329095,,,,,7.900873246080438,#000000,,7.900873246080438,,62.057679363971104,18.603545353041326,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31140883,9872652.158897722,False,False,False,False,4993673.203501884,False,False,False,False
2022-04-01 00:00:00+00:00,7.888746798,8.0919117595,7.4923273609,7.888746798,5474180,,,,,,,,,,,,,,,,,7.996954668291527,7.914687359905704,,,,,,,,,,,,,,,,,7.7479976070857495,,,,,7.886546545094327,#000000,,7.886546545094327,,60.66207616980573,17.34618791035126,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25666703,11042581.850831224,False,False,False,False,5029266.299538781,False,False,False,False
2022-04-08 00:00:00+00:00,7.5121483328,8.1563299181,7.1900575402,8.0076726292,6083968,,,,,,,,,,,,,,,,,7.932405638809161,7.884594086672827,,,,,,,,,,,,,,,,,7.737495092965516,,,,,7.851498272815835,#000000,,7.851498272815835,,57.49645420389713,14.355091053230538,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19582735,11675185.787806688,False,False,False,False,5107392.351424797,False,False,False,False
2022-04-15 00:00:00+00:00,7.4923273609,7.7252237802,7.2346547268,7.4427749313,4005867,,,,,,,,,,,,,,,,,7.887031040658289,7.8593991800465846,,,,,,,,,,,,,,,,,7.724552137024253,,,,,7.823660785909709,#000000,,7.823660785909709,,55.130022344670586,12.144528021950329,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15576868,11964199.285006193,False,False,False,False,5025797.880948886,False,False,False,False
2022-04-22 00:00:00+00:00,6.4517263386,7.5815217343,6.4071291519,7.5418797906,6071876,,,,,,,,,,,,,,,,,7.744245393712176,7.768352542584469,,,,,,,,,,,,,,,,,7.659090203728717,,,,,7.723896046675121,#000000,,7.723896046675121,,49.2947216703506,6.638080773446134,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9504992,11782035.782413142,False,False,False,False,5103285.149026746,False,False,False,False
2022-04-29 00:00:00+00:00,6.3427109934,6.6102941134,5.9215153415,6.2138746763,9503259,,,,,,,,,,,,,,,,,7.493942953755294,7.591271704778665,,,,,,,,,,,,,,,,,7.52084584185801,,,,,7.535353500130657,#000000,,7.535353500130657,,44.80905355492119,2.534761051233623,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1733,10909420.761493651,False,False,False,False,5429209.137987727,False,False,False,False
2022-05-06 00:00:00+00:00,5.9363810704,6.4616368245,5.7778132955,6.1445012749,7210494,,,,,,,,,,,,,,,,,7.327997908692984,7.463463210817458,,,,,,,,,,,,,,,,,7.41668383898048,,,,,7.40271498616364,#000000,,7.40271498616364,,40.51652629963927,-1.3509973108482711,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7208761,9567333.223605232,False,False,False,False,5561156.164803452,False,False,False,False
2022-05-13 00:00:00+00:00,5.1930946258,5.7579923237,4.9156010199,5.7579923237,11796326,,,,,,,,,,,,,,,,,7.003659907299256,7.202411122914626,,,,,,,,,,,,,,,,5.288895989799999,7.194594388128258,,,,,6.672390352035535,#000000,,6.672390352035535,,35.90295378691574,-5.527902586512084,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19005087,7450857.651486326,False,False,False,False,6023020.597040232,False,False,False,False
2022-05-20 00:00:00+00:00,5.5696930911,5.8174552393,5.1336317103,5.2129155977,7186412,,,,,,,,,,,,,,,,,6.87143856234235,7.086863900556338,,,,,,,,,,,,,,,,5.371437210676482,7.093697197476103,,,,,6.605859217762818,#000000,,6.605859217762818,,34.54899165893695,-6.607389426408389,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11818675,6023484.8624873385,False,False,False,False,6109197.738000216,False,False,False,False
2022-05-27 00:00:00+00:00,5.7579923237,5.8670076689,5.4309462881,5.6886189222,5797233,,,,,,,,,,,,,,,,,6.792534498390701,7.013827422155907,,,,,,,,,,,,,,,,5.444868497301964,7.028898638790533,,,,,6.570032264159776,#000000,,6.570032264159776,,34.48502281683103,-6.607389426408389,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6021442,5131268.057858647,False,False,False,False,6086089.238889089,False,False,False,False
2022-06-03 00:00:00+00:00,5.8273657252,6.1445012749,5.5597826051,5.8372762111,5736880,,,,,,,,,,,,,,,,,6.733941837219768,6.956453546021455,,,,,,,,,,,,,,,,5.519879496227057,6.977294163171292,,,,,6.546892260659893,#000000,,6.546892260659893,,34.77340933576875,-6.607389426408389,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-284562,4730095.460980228,False,False,False,False,6060221.887860267,False,False,False,False
2022-06-10 00:00:00+00:00,5.3913043444,6.1395460319,5.2921994851,5.8769181548,7200276,,,,,,,,,,,,,,,,,6.652916092929148,6.87825111262954,,,,,,,,,,,,,,,,5.5366414178965275,6.906316259983215,,,,,6.493531220859607,#000000,,6.493531220859607,,33.893610226406224,-7.393730068946674,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7484838,3825285.5749816927,False,False,False,False,6144670.340611359,False,False,False,False
2022-06-17 00:00:00+00:00,4.7074808154,5.2228260836,4.628196928,5.173273654,8185813,,,,,,,,,,,,,,,,,6.516819578585354,6.752998708720493,,,,,,,,,,,,,,,,5.414699018003325,6.792063247295696,,,,,6.369145138151216,#000000,,6.369145138151216,,31.884538095763123,-9.536718697661755,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15670651,2381142.124983049,False,False,False,False,6295866.093158666,False,False,False,False
2022-06-24 00:00:00+00:00,4.2317774909,4.9255115058,3.949328642,4.9156010199,5023184,,,,,,,,,,,,,,,,,6.421583835244852,6.665833609999358,,,,,,,,,,,,,,,,5.311542162795348,6.712061154338857,,,,,6.277755190594604,#000000,,6.277755190594604,,29.666327032698472,-11.870194024654154,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-20693835,671884.56016949,False,False,False,False,6201593.345517283,False,False,False,False
2022-07-01 00:00:00+00:00,4.1128516598,4.6182864421,3.8749999975,4.2515984628,6987892,,,,,,,,,,,,,,,,,6.292636472087631,6.5465890185617175,,,,,,,,,,,,,,,,5.177670612107235,6.601842461716381,,,,,6.154684641118241,#000000,,6.154684641118241,,27.898533372606217,-13.761802529508664,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8406519239489978,1.1103261877109187,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-27681727,-1428382.9628060276,False,False,False,False,6259837.6902937805,False,False,False,False
2022-07-08 00:00:00+00:00,3.6966112508,4.1970907902,3.5677749338,3.8948209694,7469183,,,,,,,,,,,,,,,,,6.148097127828411,6.412498410089934,,,,,,,,,,,,,,,,5.022630584308527,6.47714966238181,,,,,6.01509394615217,#000000,,6.01509394615217,,26.027246469378518,-15.755856422266646,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8310894407918737,1.1411496940258736,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-35150910,-3926347.9285240993,False,False,False,False,6349418.824346093,False,False,False,False
2022-07-15 00:00:00+00:00,3.2308184123,3.5975063916,3.0524296656,3.5776854197,11604032,,,,,,,,,,,,,,,,,5.910401393119673,6.191079092069084,,,,,,,,,,,,,,,3.2935848231666665,4.762017206204897,6.269852429189686,,,,,5.285386988750002,#000000,,5.039270628640081,,24.092224774284734,-17.807439112087167,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7878110208195918,1.2055025913084876,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-46754942,-7098836.378263054,False,False,False,False,6738649.429950086,True,False,False,False
2022-07-22 00:00:00+00:00,3.3299232715,3.5578644479,3.131713553,3.3695652152,7467342,,,,,,,,,,,,,,,,,5.7796621762193485,6.066512039116505,,,,,,,,,,,,,,,3.3116934612518736,4.636269957462454,6.152015786839295,,,,,5.189230684177895,#000000,,4.948534408512545,,23.214707216455988,-18.852777191835244,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.764494929616538,1.215701755683436,False,False,False,False,-0.3397802012894005,-0.3413042278523972,False,False,False,False,-39287600,-9483189.239132456,False,False,False,False,6792626.657361191,False,False,False,False
2022-07-29 00:00:00+00:00,3.815537082,3.8353580538,3.2010869545,3.4488491027,7624278,,,,,,,,,,,,,,,,,5.6729175406542565,5.961926904668219,,,,,,,,,,,,,,,3.398982501296906,4.55189986032778,6.052040988113684,,,,,5.127553559012169,#000000,,4.89643170173679,,24.912378747714815,-18.852777191835244,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8049028008068965,1.168940132006971,False,False,False,False,-0.3133605787069981,-0.3273324032796977,False,False,False,False,-31663322,-11126162.036233757,False,False,False,False,6854230.460519621,False,False,False,False
2022-08-05 00:00:00+00:00,3.6470588212,3.7659846523,3.3794757012,3.7461636805,8759142,,,,,,,,,,,,,,,,,5.561530958508562,5.851357130926955,,,,,,,,,,,,,,,3.4480280251621767,4.468997893836329,5.945638606796529,,,,,5.05511052304611,#000000,,4.832478502108506,,25.817784407151976,-18.852777191835244,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8033817862864611,1.1595388996764777,False,False,False,False,-0.3051455639237874,-0.3162389836017425,False,False,False,False,-40422464,-13296258.477994218,False,False,False,False,6995335.018999649,False,False,False,False
2022-08-12 00:00:00+00:00,4.5191815828,4.7768542169,3.676790279,3.7065217368,10399031,,,,,,,,,,,,,,,,,5.487418182032635,5.771034269067143,,,,,,,,,,,,,,,3.6467491393579863,4.455468458526474,5.866279106466802,,,,,5.045389831090208,#000000,,4.84016751224606,,29.95371299053675,-18.852777191835244,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7976558398545918,1.1554249175081284,False,False,False,False,-0.20929592372713493,-0.2627674536644387,False,False,False,False,-30023433,-14535308.44258724,False,False,False,False,7247460.647221897,False,False,False,False
2022-08-19 00:00:00+00:00,4.1326726316,4.489450125,4.1128516598,4.2813299205,5974622,,,,,,,,,,,,,,,,,5.446082313073415,5.726270032862576,,,,,,,,,,,,,,,3.715712652826389,4.444739828084767,5.821933371825406,,,,,5.03094763973451,#000000,,4.833201206711786,,32.048956585673615,-25.454498557394267,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7935451103071179,1.166800223192502,False,False,False,False,-0.19867001249321434,-0.2307187330788265,False,False,False,False,-35998055,-16125141.520914111,False,False,False,False,7153176.302983237,False,False,False,False
2022-08-26 00:00:00+00:00,4.7173913013,4.9750639354,3.9741048568,4.0335677724,6828609,,,,,,,,,,,,,,,,4.555520031166666,5.413458534285886,5.688292312601903,,,,,,,,,,,,,,,3.813479513508944,4.450838450598781,5.783543191369419,,,,,4.950855338921933,#000000,,4.558324132390069,,35.478766647582226,-22.0686147281701,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8244004434298892,1.1185173974038902,False,False,False,False,-0.17404318470123945,-0.202380958890033,False,False,False,False,-29169446,-17091386.297142696,False,False,False,False,7129134.280540035,False,False,False,False
2022-09-02 00:00:00+00:00,4.1109469127,4.7421675162,3.9421399139,4.5984654702,6425372,,,,,,,,,,,,,,,,4.414720483871235,5.37519355081531,5.6461380793881,,,,,,,,,,,,,,,3.8580650019354232,4.441690167978979,5.741431840757107,,,,,4.912873187457692,#000000,,4.522417301150237,,36.58112677903833,-20.942243104305902,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7934611597788144,1.1537848170261187,False,False,False,False,-0.19282735412296753,-0.19760415650650026,False,False,False,False,-35594818,-18462010.86772472,False,False,False,False,7077003.741240773,False,False,False,False
2022-09-09 00:00:00+00:00,4.5180696746,4.5279994981,3.9520697374,4.1506662066,3450977,,,,,,,,,,,,,,,,4.397779043845958,5.356865067881405,5.625571234865038,,,,,,,,,,,,,,,3.8819657437853663,4.438881869437934,5.720756947141335,,,,,4.903636651159506,#000000,,4.518872931237666,,38.607766989477454,-18.89049832707296,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7855603674102772,1.1881795273774374,False,False,False,False,-0.20415690220024935,-0.2008805293533748,False,False,False,False,-32143841,-19475479.76641178,False,False,False,False,6808409.167815532,False,False,False,False
2022-09-16 00:00:00+00:00,4.2400346177,4.7017714086,3.9818592077,4.6173679092,4315173,,,,,,,,,,,,,,,,4.379325608404884,5.334300020584047,5.6002661404116445,,,,,,,,,,,,,,,3.907195199809765,4.434792654599948,5.695295734689849,,,,,4.891862559750023,#000000,,4.513903370849661,,39.43499899499565,-17.972124492333933,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8069739809139753,1.1663511147630201,False,False,False,False,-0.1892882350695061,-0.19508438221144045,False,False,False,False,-36459014,-20733519.339270167,False,False,False,False,6623725.007236603,False,False,False,False
2022-09-23 00:00:00+00:00,3.8924907966,4.3244381171,3.6889294156,4.0910872658,6902014,,,,,,,,,,,,,,,,4.277804048982404,5.288873895810965,5.55164092802905,,,,,,,,,,,,,,,3.9125111601869444,4.412623220383229,5.6469203122298826,,,,,4.848395594270412,#000000,,4.4729530813408855,,39.28562338112353,-17.944152317602956,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7584151682870789,1.1781773427015079,False,False,False,False,-0.23342917747532316,-0.21425677984338182,False,False,False,False,-43361028,-22409631.091916822,False,False,False,False,6644339.006700559,False,False,False,False
2022-09-30 00:00:00+00:00,4.0017188547,4.1407363831,3.6690697687,3.8229820324,5184834,,,,,,,,,,,,,,,,4.224458648203981,5.255922247600113,5.516289415254912,,,,,,,,,,,,,,,3.9140167501685275,4.39622392131401,5.611678445046055,,,,,4.819764904597933,#000000,,4.447655391821659,,39.53826944005607,-17.45657569407644,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7738274131174531,1.18289309256022,False,False,False,False,-0.24686977068396018,-0.23056327526367099,False,False,False,False,-38176194,-23577524.64066372,False,False,False,False,6536227.52472274,False,False,False,False
2022-10-07 00:00:00+00:00,4.0215785016,4.5379293215,3.9719293843,4.0811574423,7176192,,,,,,,,,,,,,,,,4.21603015225737,5.220711425150504,5.476898236703001,,,,,,,,,,,,,,,3.934516489101098,4.386241706329372,5.571887835459778,,,,,4.80104764083352,#000000,,4.439374943209586,,39.787017673466195,-16.932267710942853,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.802150343645637,1.168606781339961,False,False,False,False,-0.18433951315515204,-0.2074513942094115,False,False,False,False,-31000002,-24127337.778392334,False,False,False,False,6583632.300669204,False,False,False,False
2022-10-14 00:00:00+00:00,3.8130522089,4.1010170893,3.6839645039,4.0414381485,5393523,,,,,,,,,,,,,,,,4.174699776944035,5.188274396777489,5.442054995511524,,,,,,,,,,,,,,,3.9307271044055287,4.3690159500975545,5.537051259173338,,,,,4.773637247151578,#000000,,4.415679307056152,,39.46815459975366,-16.932267710942853,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.782968339402339,1.1696126394346367,False,False,False,False,-0.23199525319166803,-0.21972332370053976,False,False,False,False,-36393525,-25035944.23925216,False,False,False,False,6495476.056175189,False,False,False,False
2022-10-21 00:00:00+00:00,3.9719293843,4.0215785016,3.5945960928,3.793192562,8724418,,,,,,,,,,,,,,,,4.1246639449677955,5.138847621892649,5.388664795747105,,,,,,,,,,,,,,3.8627013262333327,3.9251402853587742,4.343276019864021,5.483510600989187,,,3.8627013262333327,,4.60954351357898,#000000,,4.06394539410598,,39.83471712118467,-16.27720454143666,False,False,False,True,True,,1.0,4.0215783,3.5945961,0.0,1,0.8161677682902415,1.173215738275819,False,False,False,False,-0.2253162386033148,-0.22251978115192728,False,False,False,False,-27669107,-25230993.33264089,False,False,False,False,6660582.866828879,False,False,False,False
2022-10-28 00:00:00+00:00,3.8825609731,4.1903855004,3.664104857,3.9322100904,7447443,,,,,,,,,,,,,,,,4.099098388904087,5.101013125969361,5.347257520569894,,,,,,,,,,,,,,3.8855656688617923,3.9243023707714224,4.325353032794364,5.4417628758294665,,,3.8855656688617923,,4.589193283385769,#000000,,4.058579865332916,,39.86331283534596,-15.918220337973231,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8467312355389759,1.1085167910910263,False,False,False,False,-0.19002295295932464,-0.20627136705562596,False,False,False,False,-35116550,-25963256.789482307,False,False,False,False,6718868.802619332,False,False,False,False
2022-11-04 00:00:00+00:00,5.0244906711,5.0592450532,3.7534732681,3.8229820324,14956895,,,,,,,,,,,,,,,,4.199058002880525,5.07250863992287,5.308071222743779,,,,,,,,,,,,,,4.2347999783222665,4.004311210299273,4.347481887776079,5.399747209601927,,,4.2347999783222665,,4.652282593078103,#000000,,4.196412769819536,,43.577269200754046,-12.064080818343342,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8651726572743801,1.0475869353948966,False,False,False,False,-0.04761846690346695,-0.12694491697954646,False,False,False,False,-20159655,-25533360.360631764,False,False,False,False,7329092.965388271,False,False,False,False
2022-11-11 00:00:00+00:00,5.4216836095,5.5507713145,4.7216310556,5.0542801415,11389754,,,,,,,,,,,,,,,,4.332372377922474,5.079265469077243,5.305077811050738,,,,,,,,,,,,,,4.501756562529986,4.104121538504089,4.396492799370666,5.393492517731306,,,4.501756562529986,,4.730368439455214,#000000,,4.333685819581803,,47.230111031203094,-8.415529953997506,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9754867764202825,0.9903849478697159,False,False,False,False,0.1440113428787912,0.008533212949622365,False,False,False,False,-8769901,-24291622.630214594,False,False,False,False,7629882.671655807,False,False,False,False
2022-11-18 00:00:00+00:00,5.2032274934,5.6997186664,5.1237889057,5.3819643157,8415978,,,,,,,,,,,,,,,,4.420344243890904,5.087278913937024,5.3061194653791155,,,,,,,,,,,,,,4.640631667797577,4.17431856114002,4.433717215360978,5.3921235112633115,,,4.640631667797577,,4.7792190826812755,#000000,,4.4172529220473695,,49.16420808512393,-6.502275963241978,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9858524742933045,0.9852146262165338,False,False,False,False,0.21839485982459528,0.11346403638710882,False,False,False,False,-17185879,-23765271.2501987,False,False,False,False,7688111.955236859,False,False,False,False
