date,Close,High,Low,Open,Volume,aVWAP_peak_180,aVWAP_peak_163,aVWAP_peak_158,aVWAP_peak_154,aVWAP_peak_148,aVWAP_peak_137,aVWAP_peak_117,aVWAP_peak_110,aVWAP_peak_97,aVWAP_peak_89,aVWAP_peak_80,aVWAP_peak_73,aVWAP_peak_67,aVWAP_peak_55,aVWAP_peak_49,aVWAP_peak_33,aVWAP_peak_29,aVWAP_peak_13,aVWAP_peak_7,aVWAP_valley_187,aVWAP_valley_182,aVWAP_valley_171,aVWAP_valley_153,aVWAP_valley_145,aVWAP_valley_136,aVWAP_valley_131,aVWAP_valley_130,aVWAP_valley_129,aVWAP_valley_95,aVWAP_valley_85,aVWAP_valley_81,aVWAP_valley_74,aVWAP_valley_52,aVWAP_valley_41,aVWAP_valley_34,aVWAP_valley_27,aVWAP_valley_10,aVWAP_valley_4,aVWAP_OB_bear_158,aVWAP_OB_bear_55,aVWAP_OB_bear_49,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,7.0,7.9796,7.0,7.9796,5697879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,5697879.0,False,False,False,False
2022-01-07 00:00:00+00:00,6.48,7.42,6.32,7.04,7524570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7524570,-557375.5555555555,False,False,False,False,5833189.444444444,False,False,False,False
2022-01-14 00:00:00+00:00,6.56,7.2,6.4,6.708,8937112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,4.043126684636088,-60.10781671159022,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1412542,-411455.73662551434,False,False,False,False,6063109.633744856,False,False,False,False
2022-01-21 00:00:00+00:00,5.76,6.5848,5.68,6.52,5096854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,4.494803550468874,-59.45973243379163,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3684312,-653889.5339125133,False,False,False,False,5991535.142356348,False,False,False,False
2022-01-28 00:00:00+00:00,5.6,5.84,5.2,5.48,6714922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.546666666666666,,,,5.546666666666666,#000000,,5.546666666666666,,4.633675648624271,-58.96004085396371,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10399234,-1375766.9017708455,False,False,False,False,6045119.3540336555,False,False,False,False
2022-02-04 00:00:00+00:00,6.08,6.48,5.6,5.64,5458655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.773856960311116,,,,5.773856960311116,#000000,,5.773856960311116,,12.029748276955983,-51.47978671148543,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4940579,-1639827.0571952274,False,False,False,False,6001677.550031162,False,False,False,False
2022-02-11 00:00:00+00:00,6.88,6.96,6.04,6.08,6768806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.078597048041245,,,,6.078597048041245,#000000,,6.078597048041245,,23.750612043603134,-40.12436972611394,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1828227,-1382934.164069655,False,False,False,False,6058501.879658484,False,False,False,False
2022-02-18 00:00:00+00:00,6.12,6.96,6.0932,6.68,5789215,,,,,,,,,,,,,,,,,,,6.391066666666666,,,,,,,,,,,,,,,,,,,6.151740473839714,,,,6.27140357025319,#000000,,6.27140357025319,,28.36082883162424,-35.829272770450075,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3960988,-1573901.11487931,False,False,False,False,6038554.703387485,False,False,False,False
2022-02-25 00:00:00+00:00,5.96,6.12,5.2,6.08,3488066,,,,,,,,,,,,,,,,,,,6.1537986369785145,,,,,,,,,,,,,,,,,,,6.103319747511286,,,,6.1285591922449,#000000,,6.1285591922449,,31.049711916119747,-33.306981263754025,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7449054,-2009097.62488825,False,False,False,False,5849629.614247671,False,False,False,False
2022-03-04 00:00:00+00:00,5.52,6.08,5.4,5.848,3792510,,,,,,,,,,,,,,,,,,,6.012445736329423,,,,,,,,,,,,,,,,,,,6.0515890785590924,,,,6.032017407444258,#000000,,6.032017407444258,,31.512405813874146,-32.77281428435025,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11241564,-2692984.0230446756,False,False,False,False,5697250.383562659,False,False,False,False
2022-03-11 00:00:00+00:00,5.36,5.8,5.08,5.44,3691732,,,,,,,,,,,,,,,,,,,5.8804909951201925,,,,,,,,,,,,,,,,,,5.413333333333332,5.985594361935264,,,,5.759806230129596,#000000,,5.759806230129596,,31.37617715139286,-32.638564809638424,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14933296,-3599673.79911544,False,False,False,False,5548693.466261721,False,False,False,False
2022-03-18 00:00:00+00:00,6.08,6.2,5.12,5.32,5516979,,,,,,,,,,,,,,,,,,,5.860558455231865,,,,,,,,,,,,,,,,,,5.644987022975673,5.9607545217106965,,,,5.822099999972745,#000000,,5.822099999972745,,35.106435870563324,-28.686239447242997,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9416317,-4030536.2584402217,False,False,False,False,5546344.246538631,False,False,False,False
2022-03-25 00:00:00+00:00,7.04,7.12,5.86,6.04,9898502,,,,,,,,,,,,,,,,,,,6.110589618992081,,,,,,,,,,,,,,,,,,6.177722383688296,6.09873471290517,,,,6.129015571861849,#000000,,6.129015571861849,,41.21965704548146,-22.521804729768363,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,482185,-3696260.6096668723,False,False,False,False,5868726.302350584,False,False,False,False
2022-04-01 00:00:00+00:00,6.72,7.48,6.4,6.76,10461308,,,,,,,,,,,,,,,,,,6.866666666666667,6.296093089848397,,,,,,,,,,,,,,,,,,6.421470061804354,6.229190737984795,,,,6.453355139076053,#000000,,6.453355139076053,,44.42399360826231,-19.238784614006498,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9979123,-4161657.8237656225,False,False,False,False,6208917.539213504,False,False,False,False
2022-04-08 00:00:00+00:00,5.92,7.04,5.84,6.8,7180350,,,,,,,,,,,,,,,,,,6.622460028038937,6.291851867599335,,,,,,,,,,,,,,,,,,6.3912230765765115,6.233104149779379,,,,6.3846597804985405,#000000,,6.3846597804985405,,44.29082572307384,-19.105512112942172,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17159473,-5124458.947931131,False,False,False,False,6280875.499271763,False,False,False,False
2022-04-15 00:00:00+00:00,6.96,7.28,5.76,5.88,6356952,,,,,,,,,,,,,,,,,,6.634169851226106,6.334266707721254,,,,,,,,,,,,,,,,,,6.4318436136420205,6.2697949059087215,,,,6.417518769624525,#000000,,6.417518769624525,,47.13858525362221,-16.000178232308116,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10802521,-5545056.136973269,False,False,False,False,6286510.795622002,False,False,False,False
2022-04-22 00:00:00+00:00,5.84,6.96,5.78,6.96,5511181,,,,,,,,,,,,,,,,,,6.551840232506787,6.321675531032749,,,,,,,,,,,,,,,,,,6.404806297127373,6.2645685898720185,,,,6.385722662634732,#000000,,6.385722662634732,,46.460366999760055,-16.000178232308116,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16313702,-6342733.608308583,False,False,False,False,6229078.958909261,False,False,False,False
2022-04-29 00:00:00+00:00,5.64,5.96,5.4,5.72,6765765,,,,,,,,,,,,,,,,,,6.386746241095978,6.256935278086508,,,,,,,,,,,,,,,,,,6.314632415122954,6.218281427633632,,,,6.294148840484768,#000000,,6.294148840484768,,45.56164798936029,-16.000178232308116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23079467,-7582491.637322762,False,False,False,False,6268833.480471538,False,False,False,False
2022-05-06 00:00:00+00:00,5.36,6.028,5.2,5.6,8486612,,,,,,,,,,,,,,,,,,6.224186405478245,6.176678690511512,,,,,,,,,,,,,,,,,,6.210286193087316,6.157301657703262,,,,6.192113236695083,#000000,,6.192113236695083,,44.346278635365714,-16.000178232308116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31566079,-9359053.664187742,False,False,False,False,6433113.370806979,False,False,False,False
2022-05-13 00:00:00+00:00,4.92,5.32,4.4,5.28,10136830,,,,,,,,,,,,,,,,,,5.975988996107604,6.025727669008046,,,,,,,,,,,,,,,,,,6.0280733111080815,6.035173879932867,,,,6.01624096403915,#000000,,6.01624096403915,,42.62405916590026,-16.000178232308116,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-41702909,-11754894.800173834,False,False,False,False,6707462.750747203,False,False,False,False
2022-05-20 00:00:00+00:00,4.84,5.4,4.72,4.88,6918531,,,,,,,,,,,,,,,,,,5.865265430867244,5.949246883092657,,,,,,,,,,,,,,,,,,5.9390399206380335,5.97094218390616,,,,5.931123604626023,#000000,,5.931123604626023,,41.24170587941245,-16.000178232308116,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-48621440,-14485750.000160957,False,False,False,False,6723097.43587704,False,False,False,False
2022-05-27 00:00:00+00:00,4.64,4.88,4.44,4.8,5875845,,,,,,,,,,,,,,,,,,5.760068648156515,5.87300218166792,,,,,,,,,,,,,,,,,,5.852005801589029,5.905780282849133,,,,5.847714228565649,#000000,,5.847714228565649,,39.866740377205964,-16.000178232308116,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-54497285,-17449567.40755644,False,False,False,False,6660337.9961824445,False,False,False,False
2022-06-03 00:00:00+00:00,4.48,4.76,4.32,4.76,3816954,,,,,,,,,,,,,,,,,,5.693878419147138,5.82319525743029,,,,,,,,,,,,,,,,,,5.795899612695662,5.862646694927624,,,,5.793904996050178,#000000,,5.793904996050178,,38.573906081061466,-16.000178232308116,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-58314239,-20476580.118107818,False,False,False,False,6449716.959428189,False,False,False,False
2022-06-10 00:00:00+00:00,4.2,4.72,4.12,4.52,3633058,,,,,,,,,,,,,,,,,,5.6287429668394235,5.7732111490152676,,,,,,,,,,,,,,,,,,5.740036335387109,5.819026210135059,,,,5.740254165344215,#000000,,5.740254165344215,,37.11521150751766,-16.000178232308116,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-61947297,-23548485.072322056,False,False,False,False,6241075.555026102,False,False,False,False
2022-06-17 00:00:00+00:00,3.7648,4.0,3.6396,3.9596,2332596,,,,,,,,,,,,,,,,,,5.5737285316732095,5.7312671631711565,,,,,,,,,,,,,,,,,,5.6932176330758155,5.782429625378914,,,,5.695160738324774,#000000,,5.695160738324774,,35.29765892650502,-16.000178232308116,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-64279893,-26565626.4002982,False,False,False,False,5951558.550950094,False,False,False,False
2022-06-24 00:00:00+00:00,4.24,4.28,3.7096,3.8796,1575521,,,,,,,,,,,,,,,,,,5.543888966496522,5.707828316704218,,,,,,,,,,,,,,,,,,5.66726863773021,5.761782340629305,,,,5.670192065390064,#000000,,5.670192065390064,,35.71412419462297,-16.000178232308116,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3079034759796101,-0.3079034759796101,False,False,False,False,-62704372,-29242570.51879463,False,False,False,False,5627407.621250087,False,False,False,False
2022-07-01 00:00:00+00:00,3.7608,4.48,3.6404,4.28,1650444,,,,,,,,,,,,,,,,,,5.511504867215492,5.6822785347901865,,,,,,,,,,,,,,,,,,5.639043862549957,5.739228474835491,,,,5.643013934847781,#000000,,5.643013934847781,,35.112423060580916,-16.000178232308116,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8488708951866847,1.146630679262258,False,False,False,False,-0.28675936698571264,-0.29733142148266134,False,False,False,False,-64354816,-31843477.591476507,False,False,False,False,5332817.723379711,False,False,False,False
2022-07-08 00:00:00+00:00,4.2,4.2,3.6,3.6812,1254960,,,,,,,,,,,,,,,,,,5.488360043702804,5.663781032588407,,,,,,,,,,,,,,,,,4.0,5.618691095556629,5.72282688969081,,,,5.2987318123077305,#000000,,5.192708042961961,,36.15388622691073,-16.000178232308116,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8748274275195582,1.1371375977910723,False,False,False,False,-0.32390737263509467,-0.310619397058878,False,False,False,False,-63099856,-34158764.88099676,False,False,False,False,5030754.188314547,False,False,False,False
2022-07-15 00:00:00+00:00,4.06,4.4,3.8,4.12,3279228,,,,,,,,,,,,,,,,,,5.434433711057719,5.619733853269465,,,,,,,,,,,,,,,,,4.062679306636602,5.5705437291916935,5.683478703881166,,,,5.274173860807329,#000000,,5.17184765003887,,36.61202776082609,-16.000178232308116,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8792382721783558,1.1189038550859265,False,False,False,False,-0.27765217340324677,-0.2941357852310624,False,False,False,False,-66379084,-36545455.18610811,False,False,False,False,4901011.507698655,False,False,False,False
2022-07-22 00:00:00+00:00,4.2,4.8,4.04,4.04,4790806,,,,,,,,,,,,,,,,,4.346666666666667,5.376547917927517,5.569825334227958,,,,,,,,,,,,,,,,,4.20858056387668,5.516817582431008,5.638104465532157,,,,5.109423755110331,#000000,,4.862153182725468,,37.41773940435011,-16.000178232308116,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9233114490395227,1.0722368740998447,False,False,False,False,-0.20590411446936333,-0.25001994985021286,False,False,False,False,-61588278,-38400479.09824825,False,False,False,False,4892848.136758015,False,False,False,False
2022-07-29 00:00:00+00:00,4.28,4.32,4.0,4.2,1912207,,,,,,,,,,,,,,,,,4.304826224664441,5.3520773500199645,5.548720993248324,,,,,,,,,,,,,,,,,4.2071204303159355,5.49414211809186,5.618881890481169,,,,5.087628167803616,#000000,,4.839541530773051,,38.273686087783034,-16.000178232308116,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9430340086968079,1.060763724056738,False,False,False,False,-0.2640066256229673,-0.25701328773659005,False,False,False,False,-59676071,-39976448.86874838,False,False,False,False,4672059.904405569,False,False,False,False
2022-08-05 00:00:00+00:00,4.44,4.64,4.2,4.28,1630226,,,,,,,,,,,,,,,,,4.328661789251455,5.335954248066965,5.534174235196924,,,,,,,,,,,,,,,,,4.23493562465907,5.4786976829912915,5.605449055463263,,,,5.086312105938162,#000000,,4.844562336242196,,39.456436334711285,-16.000178232308116,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9321218703333787,1.0775750053332818,False,False,False,False,-0.20590411446936333,-0.23145870110297667,False,False,False,False,-58045845,-41314922.6562485,False,False,False,False,4446738.8744496,False,False,False,False
2022-08-12 00:00:00+00:00,4.72,4.8,4.32,4.48,2361779,,,,,,,,,,,,,,,,,4.391525757756244,5.318163667551597,5.517197777527937,,,,,,,,,,,,,,,,,4.293618379491791,5.460931441871604,5.589514682980875,,,,5.0951586178633415,#000000,,4.866059811667809,,41.275310565717035,-15.156633966779246,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9147890533658325,1.0951191962427917,False,False,False,False,-0.17520012717075775,-0.20332941413686723,False,False,False,False,-55684066,-42379303.64467454,False,False,False,False,4292297.402268149,False,False,False,False
2022-08-19 00:00:00+00:00,4.12,5.08,4.04,4.68,4174178,,,,,,,,,,,,,,,,4.413333333333334,4.397647723073483,5.280434179650233,5.482365260563828,,,,,,,,,,,,,,,,,4.319372213286782,5.424250226700974,5.557049154999469,,,,4.982064584515443,#000000,,4.602696862335958,,41.0079444480029,-15.144361721167883,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8991472807293306,1.0805564287959761,False,False,False,False,-0.17520012717075775,-0.18926477065381248,False,False,False,False,-59858244,-43674039.96729124,False,False,False,False,4283547.816914953,False,False,False,False
2022-08-26 00:00:00+00:00,4.36,4.68,4.0,4.12,2616181,,,,,,,,,,,,,,,,4.387648083604024,4.39001988232796,5.256652356560588,5.460339865687872,,,,,,,,,,,,,,,,4.346666666666666,4.322615112514711,5.4011099234951905,5.536465684093537,,,,4.887689696868819,#000000,,4.36173743627834,,41.64846384277642,-14.22864282498167,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.94035310959122,1.0596468904087801,False,False,False,False,-0.2236190657929852,-0.20644191822339886,False,False,False,False,-57242063,-44679078.71045485,False,False,False,False,4160039.163810142,False,False,False,False
2022-09-02 00:00:00+00:00,4.12,4.44,4.04,4.24,1170341,,,,,,,,,,,,,,,,4.3600610314838315,4.378099244424686,5.244749175127975,5.449499564304661,,,,,,,,,,,,,,,,4.301334825643867,4.316427010958992,5.389681314850526,5.526375315258428,,,,4.8707784352566215,#000000,,4.338980528127844,,41.492222448375315,-14.090899260686271,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9314460843616421,1.0705702072747803,False,False,False,False,-0.24595997579723206,-0.22620094701031546,False,False,False,False,-58412404,-45696362.06523597,False,False,False,False,3938580.040564946,False,False,False,False
2022-09-09 00:00:00+00:00,4.24,4.4,4.0,4.08,992281,,,,,,,,,,,,,,,,4.343798838249145,4.369778087495492,5.234991223149158,5.440550096339246,,,,,,,,,,,,,,,,4.283062005276216,4.312196711295522,5.380267208304463,5.518023538308044,,,,4.860333463552161,#000000,,4.327208910579094,,41.816779028111156,-13.471773358198632,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.944667595704566,1.0594311009099104,False,False,False,False,-0.254962979503827,-0.24058196325707124,False,False,False,False,-57420123,-46564788.80114442,False,False,False,False,3720335.667189765,False,False,False,False
2022-09-16 00:00:00+00:00,4.0,4.44,4.0,4.24,1193497,,,,,,,,,,,,,,,,4.32061082607515,4.357001518509037,5.222746303264134,5.429380517889569,,,,,,,,,,,,,,,,4.255804930540439,4.304411320695828,5.36850621153681,5.507611697593397,,,,4.845759165763045,#000000,,4.309457148955113,,41.40775643890674,-13.471773358198632,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.940672938384609,1.0805152979066022,False,False,False,False,-0.2504565060145019,-0.24551923463578657,False,False,False,False,-58613620,-47457294.815874465,False,False,False,False,3533162.4325831155,False,False,False,False
2022-09-23 00:00:00+00:00,3.5656,4.08,3.484,3.96,1397262,,,,,,,,,,,,,,,,4.2466859450865435,4.316342011473843,5.203077623744802,5.41217623055513,,,,,,,,,,,,,,,,4.152295550952236,4.273382436075582,5.3501975099281935,5.49177303798094,,,,4.805741293224658,#000000,,4.247176485897051,,40.04721764606127,-13.471773358198632,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8695537596626844,1.153724525650035,False,False,False,False,-0.34282825441539394,-0.29417374452559025,False,False,False,False,-60010882,-48387190.16284673,False,False,False,False,3374947.585725107,False,False,False,False
2022-09-30 00:00:00+00:00,3.4864,3.7596,3.484,3.56,847816,,,,,,,,,,,,,,,,4.200843997186471,4.289178665707033,5.19034809320854,5.401100233720762,,,,,,,,,,,,,,,,4.092905879677597,4.251996828511345,5.338397865058203,5.481589668193188,,,,4.780795153907893,#000000,,4.208731342770611,,38.889391731432745,-13.471773358198632,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8325100516944285,1.1999080987937967,False,False,False,False,-0.34282825441539394,-0.3185009994704921,False,False,False,False,-60858698,-49311005.55819141,False,False,False,False,3187752.6534491736,False,False,False,False
2022-10-07 00:00:00+00:00,3.7604,4.32,3.5136,3.6,2472115,,,,,,,,,,,,,,,,4.144931226953736,4.2481185596699955,5.160768760695899,5.374533877811695,,,,,,,,,,,,,,,,4.040121937345391,4.2201778467952185,5.310351861426161,5.456902399662332,,,,4.744488308795054,#000000,,4.163337392691085,,39.19223039570201,-13.471773358198632,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8619071088267736,1.1439132577624445,False,False,False,False,-0.26913565061833816,-0.29381832504441513,False,False,False,False,-58386583,-49983270.55388094,False,False,False,False,3134742.456897383,False,False,False,False
2022-10-14 00:00:00+00:00,3.6168,3.7952,3.3604,3.76,1232409,,,,,,,,,,,,,,,,4.102503734590451,4.217881452224667,5.143497570659451,5.359289598376132,,,,,,,,,,,,,,,3.5908,3.993673946120342,4.19541667070281,5.294191414994044,5.442805868626228,,,,4.593340028477126,#000000,,3.976214783233865,,39.025830502121806,-13.471773358198632,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.847929617004211,1.2016242229797474,False,False,False,False,-0.34282825441539394,-0.31832328972990453,False,False,False,False,-59618992,-50697027.6980379,False,False,False,False,2993828.867497577,False,False,False,False
