date,Close,High,Low,Open,Volume,aVWAP_peak_142,aVWAP_peak_123,aVWAP_peak_77,aVWAP_peak_41,aVWAP_valley_150,aVWAP_valley_112,aVWAP_valley_91,aVWAP_valley_54,aVWAP_valley_29,aVWAP_OB_bull_112,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-25 00:00:00+00:00,14.2898158208,14.4864646623,13.9191029591,14.0216583095,79764,,,,,,,,,,,,#000000,,,,35.90279261878595,-19.417551263478636,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-195666,-77112.03512254026,False,False,False,False,119807.65528412403,False,False,False,False
2022-01-26 00:00:00+00:00,13.9859039747,14.5103008856,13.8905590818,14.3315292114,71021,,,,,,,,,,,,#000000,,,,33.4573181683363,-19.417551263478636,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-266687,-84546.34747067593,False,False,False,False,117894.45311611917,False,False,False,False
2022-01-27 00:00:00+00:00,13.4317117848,14.1408394256,13.2708172781,13.9859039747,72054,,,,,,,,,,,,#000000,,,,28.974355159178693,-14.337521802098124,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-338741,-94514.76521692393,False,False,False,False,116096.78828803607,False,False,False,False
2022-01-28 00:00:00+00:00,13.8607638028,13.9024771934,13.1933495526,13.670074017,65780,,,,,,,,,,,,#000000,,,,31.40561882051155,-14.337521802098124,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-272961,-101512.65677704457,False,False,False,False,114123.58090419152,False,False,False,False
2022-01-31 00:00:00+00:00,14.1885118721,14.2481024301,13.7773370215,13.8130913564,80419,,,,,,,,,,,,#000000,,,,36.1256189096694,-20.83311440371982,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-192542,-105082.43494265067,False,False,False,False,112801.83263343891,False,False,False,False
2022-02-01 00:00:00+00:00,13.8667228586,14.2123480953,13.825009468,14.2123480953,44747,,,,,,,,,,,,#000000,,,,37.20497127707762,-19.812059500593314,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-237289,-110267.00612137024,False,False,False,False,110133.01566742171,False,False,False,False
2022-02-02 00:00:00+00:00,14.1467984815,14.4030378811,13.854804747,13.9739858631,52268,,,,,,,,,,,,#000000,,,,40.254777222129384,-16.861970879556196,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-185021,-113198.53529308122,False,False,False,False,107863.79936673852,False,False,False,False
2022-02-03 00:00:00+00:00,13.8428866354,14.1348803698,13.7475417425,13.9501496399,33278,,,,,,,,,,,,#000000,,,,40.418894750423604,-16.583090506360953,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-218299,-117320.12214433294,False,False,False,False,104938.86605823897,False,False,False,False
2022-02-04 00:00:00+00:00,13.2767763339,13.825009468,13.1695133294,13.7177464635,141727,,,,,,,,,,,,#000000,,,,37.83046819224093,-16.583090506360953,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-360026,-126837.99970730029,False,False,False,False,106381.53797752372,False,False,False,False
2022-02-07 00:00:00+00:00,13.4615070639,13.7555268773,13.2767763339,13.2767763339,52617,,,,,,,,,,,,#000000,,,,37.59886246748661,-16.583090506360953,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-307409,-133919.21540505323,False,False,False,False,104273.12472350319,False,False,False,False
2022-02-08 00:00:00+00:00,13.5330157335,13.6313401543,13.3065716129,13.5330157335,67611,,,,,,,,,,,,#000000,,,,38.021916719706404,-16.583090506360953,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-239798,-138071.32460485506,False,False,False,False,102835.39434218935,False,False,False,False
2022-02-09 00:00:00+00:00,13.366162171,13.6641149612,13.3423259478,13.5389747893,95042,,,,,,,,,,,,#000000,,,,37.44810259713101,-16.583090506360953,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-334840,-145787.74324780193,False,False,False,False,102529.77103465251,False,False,False,False
2022-02-10 00:00:00+00:00,13.1611706513,13.5257625721,13.0834707337,13.1492168178,178637,,,,,,,,,,,,#000000,,,,36.073874215715826,-16.583090506360953,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-513477,-160206.9297871038,False,False,False,False,105514.36824897987,False,False,False,False
2022-02-11 00:00:00+00:00,12.9041632317,13.4301319044,12.8145094806,13.2627782358,123840,,,,,,,,,,,,#000000,,,,34.02965795140059,-16.583090506360953,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-637317,-178917.12861898213,False,False,False,False,106233.02047451006,False,False,False,False
2022-02-14 00:00:00+00:00,12.9161170651,13.2986397362,12.7015457543,12.7906018137,283160,,,,,,,,,12.972100851866665,,12.972100851866665,#000000,,12.972100851866665,,32.787551851754145,-11.791427821303323,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-354157,-185789.28043784556,False,False,False,False,113171.3333970783,False,False,False,False
2022-02-15 00:00:00+00:00,13.0595630668,13.2747320692,12.8324402308,13.0894476505,59206,,,,,,,,,12.986536791786623,,12.986536791786623,#000000,,12.986536791786623,,33.44331097725583,-11.791427821303323,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-294951,-190070.13218538105,False,False,False,False,111055.04581287915,False,False,False,False
2022-02-16 00:00:00+00:00,14.003915911,14.1174773289,12.9699093157,13.1133553174,103627,,,,,,,,,13.151637189895819,,13.151637189895819,#000000,,13.151637189895819,,40.7583983681684,-14.746674943507898,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-191324,-190119.30347222884,False,False,False,False,110763.7498986486,False,False,False,False
2022-02-17 00:00:00+00:00,14.5179307502,14.8107996702,13.8066776587,13.9441467436,88624,,,,,,,,,13.355010397662737,,13.355010397662737,#000000,,13.355010397662737,,48.00256421571912,-8.167871730607033,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-102700,-186691.09549292576,False,False,False,False,109895.52441242708,False,False,False,False
2022-02-18 00:00:00+00:00,14.1473619126,14.6016075845,14.0756389118,14.6016075845,53798,,,,,,,,,13.439111887859069,,13.439111887859069,#000000,,13.439111887859069,,50.49693804548296,-6.172018773321298,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-156498,-185507.05253241886,False,False,False,False,107695.6214942927,False,False,False,False
2022-02-22 00:00:00+00:00,14.2609233306,14.3924154988,14.0517312448,14.0696619951,38872,,,,,,,,,13.488433284077882,,13.488433284077882,#000000,,13.488433284077882,,52.700146034894956,-4.313357699503314,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-117626,-182845.05047232402,False,False,False,False,104996.65594549691,False,False,False,False
2022-02-23 00:00:00+00:00,13.8544929926,14.2489694971,13.7648392415,14.2489694971,57364,,,,,,,,,13.527617140663219,,13.527617140663219,#000000,,13.527617140663219,,51.78232910196987,-4.313357699503314,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-174990,-182537.00927733092,False,False,False,False,103128.70865351665,False,False,False,False
2022-02-24 00:00:00+00:00,13.7588623248,13.8365622424,13.4002473207,13.6154163232,40405,,,,,,,,,13.535285518887386,,13.535285518887386,#000000,,13.535285518887386,,50.64716539994062,-4.313357699503314,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-215395,-183825.55793312186,False,False,False,False,100668.95537298659,False,False,False,False
2022-02-25 00:00:00+00:00,14.2310387469,14.3266694147,13.6572547403,13.6572547403,27952,,,,,,,,,13.555195772413727,,13.555195772413727,#000000,,13.555195772413727,,52.399547869249304,-4.313357699503314,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-187443,-183967.41840633278,False,False,False,False,97817.31006424203,False,False,False,False
2022-02-28 00:00:00+00:00,14.3505770816,14.386438582,13.8485160758,14.0338004946,73498,,,,,,,,,13.612106863658006,,13.612106863658006,#000000,,13.612106863658006,,54.14137550515922,-2.812290718730239,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-113945,-181221.44121392758,False,False,False,False,96863.61163035019,False,False,False,False
2022-03-01 00:00:00+00:00,14.589653751,14.5956306678,14.1533388293,14.2489694971,71215,,,,,,,,,13.678274965524556,,13.678274965524556,#000000,,13.678274965524556,,56.419341160578085,-0.46436076983866315,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42730,-175790.40430357747,False,False,False,False,95857.78372327764,False,False,False,False
2022-03-02 00:00:00+00:00,14.8705688376,15.2052761748,14.7809150866,14.7809150866,89738,,,,,,,,,13.794051188873352,,13.794051188873352,#000000,,13.794051188873352,,59.14402151817124,2.2730631487115858,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47008,-167053.21197794698,False,False,False,False,95617.79220471773,False,False,False,False
2022-03-03 00:00:00+00:00,17.0342126958,17.141797197,17.019270404,17.0581203627,3019713,,,,17.065093432266664,,,,,16.25903367176252,,16.662063552014594,#000000,,16.662063552014594,,66.15264624278768,8.897345462759624,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3066721,-40238.53699841966,False,False,False,False,210288.19251041507,False,False,False,False
2022-03-04 00:00:00+00:00,16.9146743611,17.0820280297,16.8728359439,17.0461665293,780776,,,,17.042786521568193,,,,,16.372772364587476,,16.707779443077833,#000000,,16.707779443077833,,70.12918793217142,12.47714035902299,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2285945,50984.34680543993,False,False,False,False,232660.26339235957,False,False,False,False
2022-03-07 00:00:00+00:00,16.9206512778,17.0342126958,16.8847897774,16.962489695,314157,,,,17.03543887025011,,,,,16.408102224206058,,16.721770547228083,#000000,,16.721770547228083,,72.79066428576807,14.853865287184902,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2600102,150949.74496993248,False,False,False,False,235856.21384756116,False,False,False,False
2022-03-08 00:00:00+00:00,16.9086974444,17.0342126958,16.8788128607,16.962489695,283241,,,,17.029329225728578,,,,,16.436107468947302,,16.73271834733794,#000000,,16.73271834733794,,74.48331495668752,16.428184328936467,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2316861,235887.44124562142,False,False,False,False,237714.44075549993,False,False,False,False
2022-03-09 00:00:00+00:00,16.9923742786,17.0282357791,16.9027205276,16.9684666117,745695,,,,17.021372126951,,,,,16.501583218967312,,16.761477672959156,#000000,,16.761477672959156,,75.78571086246666,17.763626128638293,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3062556,346737.1886477539,False,False,False,False,257635.24700038228,False,False,False,False
2022-03-10 00:00:00+00:00,17.0282357791,17.0282357791,16.9266281946,16.9505358615,143017,,,,17.020641552966083,,,,,16.512816203832134,,16.766728878399107,#000000,,16.766728878399107,,76.73317118092882,18.877915645059034,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3205573,458848.3969360773,False,False,False,False,253140.41378468103,False,False,False,False
2022-03-11 00:00:00+00:00,16.9744435284,17.0043281121,16.9146743611,16.9744435284,370315,,,,17.01696521553915,,,,,16.537989176436984,,16.77747719598807,#000000,,16.77747719598807,,76.89781412107897,19.362893492553184,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2835258,552040.9303895645,False,False,False,False,257735.49559704648,False,False,False,False
2022-03-14 00:00:00+00:00,16.848928277,17.0222588623,16.8190436933,16.9744435284,373551,,,,17.009518210930548,,,,,16.557085005593247,,16.783301608261898,#000000,,16.783301608261898,,75.8817920243472,19.362893492553184,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2461707,626929.7958644836,False,False,False,False,262277.2800834368,False,False,False,False
2022-03-15 00:00:00+00:00,16.9206512778,17.0043281121,16.8369744435,16.9146743611,421894,,,,17.00370755689128,,,,,16.577701965422964,,16.790704761157123,#000000,,16.790704761157123,,75.43764938092072,19.362893492553184,False,False,True,False,True,18.65031620471913,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3140746767547762,0.3140746767547762,False,False,False,False,2883601,715426.7058305823,False,False,False,False,268536.75929585105,False,False,False,False
2022-03-16 00:00:00+00:00,16.735366859,16.9505358615,16.7054822754,16.9266281946,437804,,,,16.990581421705667,,,,,16.589896729398475,,16.790239075552073,#000000,,16.790239075552073,,73.38582552044514,19.362893492553184,False,False,True,False,False,16.58627676285643,0.0,0.0,0.0,0.0,0,0.9816327624890419,0.9987658649058359,False,False,False,False,0.29764371440310433,0.30585919557894026,False,False,False,False,2445797,783284.3644254614,False,False,False,False,275174.6903038569,False,False,False,False
2022-03-17 00:00:00+00:00,16.7114591921,16.8070898599,16.6696207749,16.8070898599,210463,,,,16.98283968987383,,,,,16.593526533000553,,16.788183111437192,#000000,,16.788183111437192,,71.78864906472786,19.362893492553184,True,False,True,False,False,16.32127246388315,0.0,0.0,0.0,0.0,0,0.9762507031455719,0.996145363874371,False,False,False,False,0.2818901640973922,0.29387467983816623,False,False,False,False,2235334,840227.4873891688,False,False,False,False,272636.9769586076,False,False,False,False
2022-03-18 00:00:00+00:00,16.3169826876,16.7174361088,16.2034212696,16.7174361088,417106,,,,16.951201846772367,,,,,16.584654307569746,,16.767928077171057,#000000,,16.767928077171057,,67.23263993236407,23.49533847331385,True,False,True,False,False,12.079044155963313,0.0,0.0,0.0,0.0,0,0.9711252958777045,1.0045691027397377,False,False,False,False,0.23387242511982007,0.26387355247899313,False,False,False,False,1818228,878580.448668025,False,False,False,False,278302.4288425838,False,False,False,False
2022-03-21 00:00:00+00:00,16.1376751855,16.5261747733,16.1167559769,16.352844188,390452,,,,16.917085002685198,,,,,16.57041328409748,,16.74374914339134,#000000,,16.74374914339134,,62.82113660363524,19.298493376602707,True,False,True,False,False,10.24238354625217,0.0,0.0,0.0,0.0,0,0.9780006761456613,0.9874494503407989,False,False,False,False,0.21026776282420176,0.23707065765159746,False,False,False,False,1427776,900117.5291124161,False,False,False,False,282700.4512409138,False,False,False,False
2022-03-22 00:00:00+00:00,16.3647980214,16.4126133553,16.0898598516,16.2512366035,297858,,,,16.89429043088593,,,,16.28909040943333,16.56129877279197,,16.581559871037076,#000000,,16.581559871037076,,61.25927539367134,17.835928907121186,True,False,True,False,False,11.96093017795231,0.0,0.0,0.0,0.0,0,0.9768752408029745,0.9995298598993675,False,False,False,False,0.19842735249245988,0.21774900507202866,False,False,False,False,1725634,932490.7240491841,False,False,False,False,283294.86491774075,False,False,False,False
2022-03-23 00:00:00+00:00,16.3229596043,16.4365210223,16.2870981039,16.3229596043,122175,,,,16.886288956549482,,,,16.306475467338533,16.558512634806252,,16.583759019564756,#000000,,16.583759019564756,,59.87118716369412,16.449785946270126,True,False,True,False,False,11.529289890897282,0.0,0.0,0.0,0.0,0,0.9821844594075122,1.0025060467926268,False,False,False,False,0.2170958650746121,0.21742243507332037,False,False,False,False,1603459,958803.2054590201,False,False,False,False,276976.43884253525,False,False,False,False
2022-03-24 00:00:00+00:00,16.4544517725,16.5022671063,16.3169826876,16.3229596043,169093,,,,16.877100881867722,,,,16.340370565258304,16.55612467603767,,16.591198707721233,#000000,,16.591198707721233,,59.779182977659616,16.184060802004552,True,False,True,False,False,12.523803981349964,0.0,0.0,0.0,0.0,0,0.9730719728541469,0.9968766899248493,False,False,False,False,0.22521437441779532,0.22131840474555786,False,False,False,False,1772552,990714.9228919997,False,False,False,False,272745.7157506711,False,False,False,False
2022-03-25 00:00:00+00:00,16.5799670239,16.5978977741,16.4365210223,16.4484748557,103547,,,,16.873019944099553,,,,16.369933218810655,16.555930331276315,,16.59962783139551,#000000,,16.59962783139551,,60.49439890112129,16.184060802004552,True,False,True,False,False,13.462974862590105,0.0,0.0,0.0,0.0,0,0.981187365577422,0.9916574593759201,False,False,False,False,0.2435900573605991,0.2324542310530785,False,False,False,False,1876099,1025435.8670923135,False,False,False,False,266110.4719957428,False,False,False,False
2022-03-28 00:00:00+00:00,16.3588211047,16.6218054411,16.3229596043,16.5799670239,83516,,,,16.86880305551733,,,,16.376883533233723,16.554882031714975,,16.600189540155345,#000000,,16.600189540155345,,58.89643201771043,14.858307975657027,True,False,True,False,False,11.135063855129651,0.0,0.0,0.0,0.0,0,0.9690854570236196,0.9936839393141126,False,False,False,False,0.23591458228339734,0.23418440666823792,False,False,False,False,1792583,1055520.068382811,False,False,False,False,258949.904466498,False,False,False,False
2022-03-29 00:00:00+00:00,16.5500824402,16.645713108,16.4664056059,16.4664056059,90618,,,,16.86555282457987,,,,16.39540670626552,16.554874466822024,,16.60527799922247,#000000,,16.60527799922247,,59.119918518902224,14.793109043305265,True,False,True,False,False,12.58456647248461,0.0,0.0,0.0,0.0,0,0.9806295882036812,0.982250254769041,False,False,False,False,0.2502649490953012,0.24222467788176957,False,False,False,False,1883201,1087978.1441325047,False,False,False,False,252348.65331094907,False,False,False,False
2022-03-30 00:00:00+00:00,16.556059357,16.6277823578,16.4365210223,16.4903132729,57305,,,,16.86344138314614,,,,16.40438056179453,16.55478836972102,,16.607536771553896,#000000,,16.607536771553896,,59.30922434236305,14.640125730860262,True,False,True,False,False,12.62970613031371,0.0,0.0,0.0,0.0,0,0.9852845244152345,0.9795080997061291,False,False,False,False,0.2461547743392106,0.24418972611049009,False,False,False,False,1940506,1121410.609068485,False,False,False,False,244699.88259287263,False,False,False,False
2022-03-31 00:00:00+00:00,16.5201978566,16.759274526,16.4903132729,16.5022671063,154278,,,,16.858745821457195,,,,16.430925664036952,16.555331916851447,,16.6150011341152,#000000,,16.6150011341152,,59.05024528077747,14.016946874791742,True,False,True,False,False,12.243406709636123,0.0,0.0,0.0,0.0,0,0.9843235284612422,0.9717631864685845,False,False,False,False,0.2621285135844052,0.25315911984744766,False,False,False,False,1786228,1147481.8793010935,False,False,False,False,241153.92641276,False,False,False,False
2022-04-01 00:00:00+00:00,16.7293899423,16.7532976092,16.5291632317,16.556059357,72369,,,,16.857242919859306,,,,16.445999382393655,16.55616236948041,,16.619801557244458,#000000,,16.619801557244458,,60.404972969386094,14.016946874791742,True,False,True,False,False,13.848032810909348,0.0,0.0,0.0,0.0,0,0.987716987573628,0.9751195223687673,False,False,False,False,0.2649760551700068,0.2590675875087272,False,False,False,False,1858597,1175368.746779482,False,False,False,False,234534.90969069098,False,False,False,False
2022-04-04 00:00:00+00:00,16.7114591921,16.759274526,16.5978977741,16.7054822754,57999,,,,16.856176073161123,,,,16.457685207396885,16.556927975612947,,16.62359641872365,#000000,,16.62359641872365,,61.0911993660484,14.016946874791742,True,False,True,False,False,13.6497800294681,0.0,0.0,0.0,0.0,0,1.0015973037353552,0.968484164406327,False,False,False,False,0.27146346900404034,0.2652655282563838,False,False,False,False,1800598,1199887.5410234241,False,False,False,False,227611.93284007566,False,False,False,False
2022-04-05 00:00:00+00:00,16.735366859,16.8011129431,16.6277823578,16.6875515251,213933,,,,16.853086478993916,,,,16.497343664089584,16.560338451206956,,16.636922864763488,#000000,,16.636922864763488,,61.73508391302981,14.016946874791742,True,False,True,False,True,13.835468008661088,0.0,0.0,0.0,0.0,0,1.0184935690671144,0.9635751995159689,False,False,False,False,0.2777124348577224,0.2714889815570531,False,False,False,False,2014531,1231834.343336231,False,False,False,False,227075.50410124916,False,False,False,False
2022-04-06 00:00:00+00:00,16.7652514427,16.9445589448,16.6606553998,16.7473206925,162647,,,,16.852008315001676,,,,16.5273845311071,16.563904817265204,,16.647765887791326,#000000,,16.647765887791326,,62.411754337345805,14.016946874791742,True,False,True,False,True,14.07068996856217,0.0,0.0,0.0,0.0,0,1.0093035077854895,0.9538345251899454,False,False,False,False,0.29316593102524097,0.282327456291147,False,False,False,False,2177178,1268906.6435975553,False,False,False,False,224548.89609727863,False,False,False,False
