date,Close,High,Low,Open,Volume,aVWAP_peak_183,aVWAP_peak_177,aVWAP_peak_163,aVWAP_peak_155,aVWAP_peak_149,aVWAP_peak_142,aVWAP_peak_135,aVWAP_peak_121,aVWAP_peak_116,aVWAP_peak_105,aVWAP_peak_83,aVWAP_peak_73,aVWAP_peak_58,aVWAP_peak_44,aVWAP_peak_33,aVWAP_peak_13,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_151,aVWAP_valley_141,aVWAP_valley_137,aVWAP_valley_129,aVWAP_valley_117,aVWAP_valley_106,aVWAP_valley_96,aVWAP_valley_88,aVWAP_valley_76,aVWAP_valley_70,aVWAP_valley_65,aVWAP_valley_53,aVWAP_valley_39,aVWAP_valley_24,aVWAP_valley_10,aVWAP_valley_4,aVWAP_OB_bear_183,aVWAP_OB_bear_163,aVWAP_OB_bear_135,aVWAP_OB_bear_58,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-06-03 00:00:00+00:00,39.26,40.02,36.97,38.37,542814,,,,,,,,,,,,,,,,41.050248592586435,,,,,,,,,,,,,,,,,41.56064941591189,42.40004025381937,,,,,41.6703127541059,#000000,,41.6703127541059,,38.294496617726985,0.32963249196380673,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1621564,-859728.5886275467,False,False,False,False,332657.48254494404,False,False,False,False
2022-06-10 00:00:00+00:00,37.63,39.79,37.5,39.75,329650,,,,,,,,,,,,,,,,40.86568326532361,,,,,,,,,,,,,,,,,41.3666647926627,42.202657088004024,,,,,41.478335048663446,#000000,,41.478335048663446,,37.98971791602787,-0.5358554945363494,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1951214,-940579.359840321,False,False,False,False,332434.7060601334,False,False,False,False
2022-06-17 00:00:00+00:00,36.75,37.91,34.0,36.71,513978,,,,,,,,,,,,,,,,40.42466641807612,,,,,,,,,,,,,,,,36.22,40.92897179501223,41.784314708393794,,,,,39.839488230370534,#000000,,39.839488230370534,,37.32779479426957,-1.8633627910862884,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2465192,-1053513.6294817787,False,False,False,False,345882.3574630865,False,False,False,False
2022-06-24 00:00:00+00:00,40.51,40.66,36.605,37.04,427797,,,,,,,,,,,,,,,,40.3392591778749,,,,,,,,,,,,,,,,37.600149064266944,40.81853408258116,41.645385710032656,,,,,40.10083200868891,#000000,,40.10083200868891,,39.80494329680127,-1.8633627910862884,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2150095315945587,-0.2150095315945587,False,False,False,False,-2037395,-1126393.731001647,False,False,False,False,351950.10876211716,False,False,False,False
2022-07-01 00:00:00+00:00,47.13,47.5,37.615,40.61,1065208,,,,,,,,,,,,,,,,40.9163969524639,,,,,,,,,,,,,,,,41.04022025680669,41.27973407759602,41.938843580701594,,,,,41.29379871689205,#000000,,41.29379871689205,,45.16021729489226,-1.8633627910862884,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.914496730162278,0.9802499489388924,False,False,False,False,-0.03843980043164962,-0.12672466601310417,False,False,False,False,-972187,-1114971.0101867102,False,False,False,False,404784.02663159,False,False,False,False
2022-07-08 00:00:00+00:00,49.37,49.605,45.8,46.81,603441,,,,,,,,,,,,,,,,41.50627846445109,,,,,,,,,,,,,,,,42.70880182555273,41.79706975145444,42.34251988460614,,,,,42.0886674815161,#000000,,42.0886674815161,,49.9057502086992,-9.963468371360648,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.00158177479086,1.0030152581950766,False,False,False,False,0.19108446828345002,0.032179901135172925,False,False,False,False,-368746,-1059695.083506213,False,False,False,False,419499.3579922129,False,False,False,False
2022-07-15 00:00:00+00:00,49.34,49.92,47.2295,49.3,567046,,,,,,,,,,,,,,,,42.02038109131875,,,,,,,,,,,,,,,,43.801150905909424,42.255072025909406,42.70987268049164,,,,,42.6966191759073,#000000,,42.6966191759073,,53.27575887040321,-6.536774588233463,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9697771530982771,1.0140155284102714,False,False,False,False,0.34282824854635835,0.18750407484076564,False,False,False,False,-935792,-1050517.0773205676,False,False,False,False,430428.73888167867,False,False,False,False
2022-07-22 00:00:00+00:00,50.45,51.56,49.14,49.46,347348,,,,,,,,,,,,,,,,42.36516696032102,,,,,,,,,,,,,,,,44.44978238186104,42.56688735294485,42.96711790164799,,,,,43.08723864919372,#000000,,43.08723864919372,,56.145659138704076,-3.6271016094744795,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0326662453194446,0.96986995385132,False,False,False,False,0.34282824927015176,0.26516616205545873,False,False,False,False,-588444,-1016289.4419634886,False,False,False,False,424274.6100756284,False,False,False,False
2022-07-29 00:00:00+00:00,52.33,52.98,50.01,50.94,355177,,,,,,,,,,,,,,,,42.745743230183564,,,,,,,,,,,,,,,,45.120184497402704,42.914392803069916,43.25898652723918,,,,,43.50982676447384,#000000,,43.50982676447384,,58.94249955001956,-0.8000630400180313,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0661408739373315,0.9279391095682779,False,False,False,False,0.34282824964925745,0.3039972058523581,False,False,False,False,-233267,-958287.7795958228,False,False,False,False,419156.2685885448,False,False,False,False
2022-08-05 00:00:00+00:00,52.34,52.77,50.85,52.25,293218,,,,,,,,,,,,,,,,43.04437189372017,,,,,,,,,,,,,,,,45.60263678745051,43.188553348141276,43.491431055934655,,,,,43.83174827131165,#000000,,43.83174827131165,,60.944194430845045,1.2675121573083246,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0592502885883905,0.938365765171504,False,False,False,False,0.34282824974394877,0.32341272779815344,False,False,False,False,59951,-882862.684810947,False,False,False,False,409827.5079523563,False,False,False,False
2022-08-12 00:00:00+00:00,53.6,53.76,50.8144,52.25,277586,,,,,,,,,,,,,,,,43.33173459446409,,,,,,,,,,,,,,,,46.04682957115491,43.45378361565743,43.718508214624606,,,,,44.13771399897526,#000000,,44.13771399897526,,62.87953286913445,3.298649552598775,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0563912994570677,0.9327139299708876,False,False,False,False,0.34282824988044075,0.3331204888392971,False,False,False,False,337537,-792462.7081582843,False,True,False,False,400031.84069662617,False,False,False,False
2022-08-19 00:00:00+00:00,53.01,54.1,52.21,53.11,211202,,,,,,,,,,,,,,,53.10666666666666,43.54763341646203,,,,,,,,,,,,,,,,46.366660415087864,43.65381986146104,43.890950129899785,,,,,46.113146097915475,#000000,,46.668695089919396,,63.770327041212006,4.363775796665628,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0671072678219604,0.9384500527945461,False,False,False,False,0.34282825010924484,0.33797436947427095,False,False,False,False,126335,-724403.618665078,False,False,False,False,386044.4450894687,False,False,False,False
2022-08-26 00:00:00+00:00,48.32,52.57,48.3,52.57,236630,,,,,,,,,,,,,,,51.322469393284386,43.69692892538772,,,,,,,,,,,,,,,,46.52912765256253,43.79169498944733,44.00869162884386,,,,,45.86978251790517,#000000,,46.3350552401705,,61.05205396428264,4.363775796665628,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0411723491043725,0.9305539074003945,False,False,False,False,0.22957803178067376,0.28377620062747233,False,False,False,False,-110295,-678914.0913565537,False,False,False,False,374976.7084161747,False,False,False,False
2022-09-02 00:00:00+00:00,47.46,48.33,46.32,47.85,313763,,,,,,,,,,,,,,,49.69412538597724,43.810892235149666,,,,,,,,,,,,,,,,46.57974443831377,43.89621282802246,44.09622391527362,,,,,45.615439760547346,#000000,,45.99524372186578,,58.58691645044094,4.363775796665628,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0197355229966083,0.9809993103064572,False,False,False,False,0.1066937111303103,0.1952349558788913,False,False,False,False,-424058,-660035.8623671794,False,False,False,False,370442.3596446062,False,False,False,False
2022-09-09 00:00:00+00:00,48.77,49.1,46.4682,47.49,251217,,,,,,,,,,,,,,,49.30187828850105,43.91516732016961,,,,,,,,,,,,,,,,46.65023131434504,43.99256799402011,44.1782579448484,,,,,45.607620572376845,#000000,,45.964961229258954,,57.53617265953074,4.363775796665628,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.042667816194677,0.9422782733949103,False,False,False,False,0.12454734654385766,0.15989115121137448,False,False,False,False,-172841,-623947.3540436847,False,False,False,False,361610.8515227835,False,False,False,False
2022-09-16 00:00:00+00:00,49.46,50.41,48.06,49.01,399591,,,,,,,,,,,,,,,49.30417604829027,44.115448844806906,,,,,,,,,,,,,,,,46.83150080307655,44.17907001766744,44.339728032776705,,,,,45.75398474932358,#000000,,46.1075489284603,,57.15455375684226,4.363775796665628,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0611113248297732,0.966916351126328,False,False,False,False,0.18155009760804522,0.17072062440970986,False,False,False,False,226750,-560932.735225634,False,False,False,False,364424.19585442916,False,False,False,False
2022-09-23 00:00:00+00:00,44.33,49.422,43.85,48.89,315487,,,,,,,,,,,,,,,48.676659714719484,44.165335867835104,,,,,,,,,,,,,,,,46.78226992213613,44.22456094277302,44.376757470523856,,,,,45.645116783597516,#000000,,45.96220661186594,,53.89952415051317,12.491937599001531,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9772450440758299,0.9784192588330788,False,False,False,False,0.0800226987828971,0.12537166159630347,False,False,False,False,-88737,-525955.2733570684,False,False,False,False,360799.21838373074,False,False,False,False
2022-09-30 00:00:00+00:00,45.39,46.74,43.29,44.48,677361,,,,,,,,,,,,,,,47.68067411445485,44.221492803820006,,,,,,,,,,,,,,,45.14000000000001,46.6200176636596,44.27462517511195,44.4145149626546,,,,,45.39188745328351,#000000,,45.91554614548362,,52.18655344120449,10.62333913046281,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9762439619165085,1.0210460256951734,False,False,False,False,0.01765299426457026,0.07151232793043687,False,False,False,False,588624,-443393.8457009893,False,False,False,False,384248.2392441951,False,False,False,False
2022-10-07 00:00:00+00:00,45.83,48.49,45.39,45.8,341085,,,,,,,,,,,,,,,47.542732405818754,44.287708650511966,,,,,,,,,,,,,,,45.618917438921656,46.61764723781524,44.33614230429347,44.46690419894008,,,,,45.47834203938353,#000000,,46.016751433266904,,51.219944353584886,9.458614197767254,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0296295797670694,0.9851010670463203,False,False,False,False,0.09177423075479764,0.08164327934261725,False,False,False,False,929709,-341682.52379721234,False,False,False,False,381050.9622631436,False,False,False,False
2022-10-14 00:00:00+00:00,47.05,48.485,45.72,45.98,199637,,,,,,,,,,,,,,,47.51171368151258,44.33312139278043,,,,,,,,,,,,,,,45.85920018176102,46.63026097031697,44.378595805989235,44.50362620235677,,,,,45.536086372452836,#000000,,46.08357405659275,,51.24305643651979,9.202578562536026,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0346443187051038,0.955104945583981,False,False,False,False,0.09806606547043126,0.08985467240652426,False,False,False,False,1129346,-232717.4479603818,False,False,False,False,367612.8909843922,False,False,False,False
2022-10-21 00:00:00+00:00,48.95,49.69,47.35,47.35,206079,,,,,,,,,,,,,,,47.58700578526834,44.404492775396285,,,,,,,,,,,,,,,46.264963680395915,46.68536839245348,44.44583292508037,44.562994322966524,,,,,45.658442980260155,#000000,,46.2354576583785,,52.306874926909344,9.202578562536026,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0511647649590008,0.9376686852646162,False,False,False,False,0.15333588962657982,0.12159528101655204,False,False,False,False,1335425,-116558.74811146464,False,False,False,False,355647.4175781409,False,False,False,False
2022-10-28 00:00:00+00:00,51.11,51.19,48.59,49.12,342506,,,,,,,,,,,,,,,47.85258303705361,44.56159708332617,,,,,,,,,,,,,,,47.04659467332478,46.841043125093904,44.59454819229613,44.69584887399346,,,,,45.93203583084801,#000000,,46.57545447969962,,54.14732618847678,9.202578562536026,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.08868659431748,0.8904987355950406,False,False,False,False,0.20764899934547587,0.16462214018101395,False,False,False,False,1677931,16366.418415310516,False,False,False,False,354673.9792390194,False,False,False,False
2022-11-04 00:00:00+00:00,48.99,54.7,48.15,50.91,439434,,,,,,,,,,,,,,50.61333333333333,48.16096382321062,44.76177205170124,,,,,,,,,,,,,,,47.757054224298486,47.03874305289979,44.78462774031721,44.86668650666948,,,,,46.854740104632874,#000000,,48.39252360843555,,54.099837302554135,9.202578562536026,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0980117213748477,0.833516445447437,False,False,False,False,0.2699908008435978,0.21730647051230587,False,False,False,False,1238497,106894.60964380603,False,False,False,False,360952.49929538835,False,False,False,False
2022-11-11 00:00:00+00:00,48.39,50.61,46.45,49.61,228501,,,,,,,,,,,,,,49.88465894136406,48.178660370792215,44.824699934456014,,,,,,,,,,,,,,,47.825219548457525,47.077066416797045,44.84438584136234,44.92017689583508,,,,,46.79355256415204,#000000,,48.24140131935271,,53.69551347355069,9.202578562536026,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.1127817500999588,0.8570835589440439,False,False,False,False,0.15372872698901294,0.1855175987506594,False,False,False,False,1009996,173791.00892945,False,False,False,False,351141.2771253596,False,False,False,False
2022-11-18 00:00:00+00:00,51.99,52.18,47.8622,48.13,260620,,,,,,,,,,,,,,50.10715968144052,48.32589186186291,44.93543824063631,,,,,,,,,,,,,,,48.101016864405416,47.18280545708213,44.94992887382013,45.01568436667802,,,,,46.945417906560785,#000000,,48.429218466197746,,55.214704214093224,9.202578562536026,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1195409899120203,0.855351966437507,False,False,False,False,0.2129053236933127,0.19921146122198605,False,False,False,False,1270616,255037.30456430558,False,False,False,False,344435.99733829586,False,False,False,False
2022-11-25 00:00:00+00:00,52.34,52.72,50.57,51.7,122561,,,,,,,,,,,,,,50.31348566793135,48.42162827209636,44.996655698924776,,,,,,,,,,,,,,,48.26524074225232,47.24675099704073,45.008371542768636,45.06879484473733,,,,,47.04584682367879,#000000,,48.56177641983019,,56.46074378967019,9.202578562536026,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.1593605331238164,0.8420039680574676,False,False,False,False,0.2790851297338525,0.23914829547791927,False,False,False,False,1393177,339343.9486706533,False,False,False,False,328000.81235027395,False,False,False,False
2022-12-02 00:00:00+00:00,50.79,52.54,50.61,52.0,226154,,,,,,,,,,,,,,50.490519144738386,48.55867651994163,45.097806397837694,,,,,,,,,,,,,,,48.49170341391098,47.346470291953324,45.10502700636917,45.15673489654822,,,,,47.17813395304278,#000000,,48.72184234263608,,56.308973589148174,9.202578562536026,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.1433000912476867,0.8518422785405272,False,False,False,False,0.27618666188017765,0.2576674786790485,False,False,False,False,1167023,400653.50802838267,False,False,False,False,320456.6040280314,False,False,False,False
2022-12-09 00:00:00+00:00,47.42,50.59,47.14,50.52,192235,,,,,,,,,,,,,,50.214865190205764,48.55188629639337,45.14192704089139,,,,,,,,,,,,,,,48.48526601935889,47.367641220083726,45.1471965602143,45.19490221061244,,,,,47.15766921967998,#000000,,48.65491468151044,,54.20653676181519,9.202578562536026,False,False,True,False,True,1.1025523016282541,0.0,0.0,0.0,0.0,1,1.0955049459094315,0.8707357787955312,False,False,False,False,0.16691680341591075,0.21229214104747962,False,False,False,False,974788,443181.98891516915,False,False,False,False,310958.7074333624,False,False,False,False
2022-12-16 00:00:00+00:00,45.89,49.5532,45.225,47.37,284167,,,,,,,,,,,,,,49.67600303884269,48.46187047327068,45.175940578680816,,,,,,,,,,,,,,,48.35644537728364,47.35362946975413,45.17970596743005,45.22402282068108,,,,,47.061088246563294,#000000,,48.46198708978778,,51.90444713673911,7.673425156655185,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.1123845919380688,0.8621144734355249,False,False,False,False,0.06806366183003969,0.14017790143875966,False,False,False,False,690621,461510.80455108255,False,False,False,False,308974.1365123726,False,False,False,False
