date,Close,High,Low,Open,Volume,aVWAP_peak_170,aVWAP_peak_163,aVWAP_peak_152,aVWAP_peak_140,aVWAP_peak_135,aVWAP_peak_123,aVWAP_peak_117,aVWAP_peak_101,aVWAP_peak_90,aVWAP_peak_83,aVWAP_peak_75,aVWAP_peak_70,aVWAP_peak_58,aVWAP_peak_48,aVWAP_peak_43,aVWAP_peak_33,aVWAP_peak_22,aVWAP_peak_16,aVWAP_peak_6,aVWAP_valley_187,aVWAP_valley_171,aVWAP_valley_164,aVWAP_valley_159,aVWAP_valley_155,aVWAP_valley_149,aVWAP_valley_145,aVWAP_valley_131,aVWAP_valley_126,aVWAP_valley_120,aVWAP_valley_88,aVWAP_valley_74,aVWAP_valley_64,aVWAP_valley_51,aVWAP_valley_39,aVWAP_valley_31,aVWAP_valley_24,aVWAP_valley_18,aVWAP_OB_bull_171,aVWAP_OB_bull_149,aVWAP_OB_bull_120,aVWAP_OB_bull_64,aVWAP_OB_bear_16,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,60.126558003,61.568489256,58.9315327864,59.5438597569,4641741,,,,,,,,,,,,,,,,,,,60.31042326200503,,,,,,,,,,,,,,,,,,,,,,,,60.31042326200503,#000000,,60.31042326200503,,65.82920599386487,21.19039505260784,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12243111,5888338.266820301,False,False,False,False,2885973.08821222,False,False,False,False
2022-03-18 00:00:00+00:00,62.4771034702,63.010420509,60.4425977297,61.1339346318,6931995,,,,,,,,,,,,,,,,,,,60.74327328720229,,,,,,,,,,,,,,,,,,,,,,,,60.74327328720229,#000000,,60.74327328720229,,67.20111155493409,21.19039505260784,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19175106,6872543.2840928715,False,False,False,False,3185678.4150113147,False,False,False,False
2022-03-25 00:00:00+00:00,64.6893815571,64.7203929552,62.4375985044,62.8721531286,4044504,,,,,,,,,,,,,,,,,,,61.165213383976386,,,,,,,,,,,,,,,,,,,,,,,,61.165213383976386,#000000,,61.165213383976386,,69.84031592998852,21.19039505260784,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23219610,8083437.114900807,False,False,False,False,3249295.1250104764,False,False,False,False
2022-04-01 00:00:00+00:00,64.452351762,65.18319363,63.8202723087,64.4227230377,3263915,,,,,,,,,,,,,,,,,,,61.483990967473325,,,,,,,,,,,,,,,,,,,,,,,,61.483990967473325,#000000,,61.483990967473325,,71.24071392996862,15.21626812342953,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19955695,8962863.624908155,False,False,False,False,3250378.078713404,False,False,False,False
2022-04-08 00:00:00+00:00,63.6326237209,64.3585274682,61.9931676387,64.1955694841,4461818,,,,,,,,,,,,,,,,,,,61.69795591177912,,,,,,,,,,,,,,,,,,,,,,,,61.69795591177912,#000000,,61.69795591177912,,70.61816889902136,15.21626812342953,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15493877,9446642.393433478,False,False,False,False,3340114.3691790774,False,False,False,False
2022-04-15 00:00:00+00:00,64.343713106,64.6103716254,63.2178215797,63.6424999624,2248671,,,,,,,,,,,,,,,,,,,61.82829652934916,,,,,,,,,,,,,,,,,,,,,,,,61.82829652934916,#000000,,61.82829652934916,,70.75664696427192,15.21626812342953,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17742548,10061153.919845814,False,False,False,False,3259266.7122028493,False,False,False,False
2022-04-22 00:00:00+00:00,63.9091584818,67.355966751,63.8795297574,63.978292172,4602977,,,,,,,,,,,,,,,,,,65.04821833006666,62.155425036416915,,,,,,,,,,,,,,,,,,,,,,,65.04821833006666,63.60182168324179,#000000,,63.60182168324179,,70.01437343233826,15.21626812342953,False,False,True,False,True,,-1.0,67.355965,63.879528,99.0,0,,,False,False,False,False,,,False,False,False,False,13139571,10289184.814672051,False,False,False,False,3358800.807595231,False,False,False,False
2022-04-29 00:00:00+00:00,62.0623013289,64.0968070695,61.8252715339,63.4153464088,4192219,,,,,,,,,,,,,,,,,,63.91057299341719,62.19828242707211,,,,,,,,,,,,,,,,,,,,,,,63.91057299341719,63.05442771024465,#000000,,63.05442771024465,,66.39486873451317,15.21626812342953,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8947352,10189789.79136301,False,False,False,False,3420535.488514103,False,False,False,False
2022-05-06 00:00:00+00:00,63.6424999624,64.0869308281,59.7018796202,62.1511875021,4434104,,,,,,,,,,,,,,,,,,63.43011273122436,62.221205555157965,,,,,,,,,,,,,,,,,,62.47710347023333,,,,,63.43011273122436,62.70947391887188,#000000,,62.70947391887188,,65.35680072139633,15.21626812342953,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13381456,10426209.510521306,False,False,False,False,3495614.6375130587,False,False,False,False
2022-05-13 00:00:00+00:00,62.3684648142,63.7313861355,60.2055679346,63.2573265455,4463244,,,,,,,,,,,,,,,,,,63.095024926289064,62.21207988820068,,,,,,,,,,,,,,,,,,62.28884030837673,,,,,63.095024926289064,62.53198170762215,#000000,,62.53198170762215,,62.84299430645885,18.908509548680442,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,8918212,10314505.991223432,False,False,False,False,3567290.8865861655,False,False,False,False
2022-05-20 00:00:00+00:00,62.0129201217,64.0869308281,60.8573998709,62.3684648142,8307882,,,,,,,,,,,,,,,,,,62.84708941475519,62.225406940325755,,,,,,,,,,,,,,,,,,62.30344387690921,,,,,62.84708941475519,62.458646743996724,#000000,,62.458646743996724,,60.58357058148374,16.70881616138496,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,610330,9595678.140021695,False,False,False,False,3918445.783876079,False,False,False,False
2022-05-27 00:00:00+00:00,65.1777175144,65.197489308,61.8659420909,63.0993066822,5280369,,,,,,,,,,,,,,,,,,63.05527610127715,62.36147662943029,,,,,,,,,,,,,,,,,,62.720728473501595,,,,,63.05527610127715,62.71249373473634,#000000,,62.71249373473634,,61.73693314222601,16.70881616138496,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5890699,9321235.24076083,False,False,False,False,4019328.9850704437,False,False,False,False
2022-06-03 00:00:00+00:00,64.0012957968,65.5830392827,62.9187900987,64.7625098494,3807808,,,,,,,,,,,,,,,,,64.16770839273333,63.17599702535798,62.4522213368989,,,,,,,,,,,,,,,,,,62.930279929206435,,,,,63.17599702535798,63.181551671049164,#000000,,63.181551671049164,,61.10500875894539,16.70881616138496,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2082891,8785061.593297064,False,False,False,False,4003660.763954114,False,False,False,False
2022-06-10 00:00:00+00:00,59.6515012107,64.7723957462,59.5625281396,64.4659329458,4561005,,,,,,,,,,,,,,,,,62.6205072282777,62.9635097615859,62.388454594234695,,,,,,,,,,,,,,,,,,62.69354491025929,,,,,62.9635097615859,62.6665041235894,#000000,,62.6665041235894,,56.60567936585675,12.804350844146143,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2478114,7950752.2900898745,False,False,False,False,4044945.5221797354,False,False,False,False
2022-06-17 00:00:00+00:00,56.8834501104,59.1868640617,56.0332629868,58.5838243577,7060855,,,,,,,,,,,,,,,,,60.216814087771645,62.11765905177367,61.98291907599757,,,,,,,,,,,,,,,,,57.36785905296666,61.701757206010925,,,,,62.11765905177367,60.6774016949041,#000000,,60.351022349630725,,51.582452369330056,8.044460863055903,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-9538969,6655217.379712846,False,False,False,False,4268346.224240496,False,False,False,False
2022-06-24 00:00:00+00:00,59.0880050939,59.2165217521,56.8340206265,58.0401000345,4769978,,,,,,,,,,,,,,,,,59.78295142023608,61.77129719841398,61.796465251783324,,,,,,,,,,,,,,,,,57.77574077542653,61.330504369062545,,,,,61.77129719841398,60.491391802984495,#000000,,60.16512344078478,,49.8491270170336,6.50657526069223,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.24836256050269417,-0.24836256050269417,False,False,False,False,-4768991,5808979.72195634,False,False,False,False,4305504.133556015,False,False,False,False
2022-07-01 00:00:00+00:00,59.4636691717,60.1062524629,57.5359192984,59.2758371328,3651992,,,,,,,,,,,,,,,,,59.668473374344174,61.59006246522706,61.691246204666186,,,,,,,,,,,,,,,,,58.07283308949699,61.14961011552188,,,,,61.59006246522706,60.43444504985125,#000000,,60.120244761147525,,48.9078403903879,5.662376176176338,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.0150280282675834,0.9542309404635132,False,False,False,False,-0.23438643142658236,-0.24137449596463828,False,False,False,False,-1116999,5295944.2610706845,False,False,False,False,4257095.827366681,False,False,False,False
2022-07-08 00:00:00+00:00,57.2690000851,58.8804012613,56.8735642136,58.6035961513,3309791,,,,,,,,,,,,,,,,,59.42547346602279,61.36830014770163,61.557149610658186,,,,,,,,,,,,,,,,,58.00264653841473,60.91792499204183,,,,,61.36830014770163,60.254298950967836,#000000,,59.928586286045245,,46.8173179668948,3.654972225508203,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9863177827009206,0.9965253726332505,False,False,False,False,-0.3183346173295272,-0.27985455664708275,False,False,False,False,-4426790,4575741.723213597,False,False,False,False,4186925.0994135933,False,False,False,False
2022-07-15 00:00:00+00:00,55.8058873607,57.7237513373,54.7975258884,56.8834501104,3942546,,,,,,,,,,,,,,,,,59.0051049150228,61.03593030064383,61.34879180417658,,,,,,,,,,,,,,,,,57.674275344536426,60.56413991259354,,,,,61.03593030064383,59.92564845539463,#000000,,59.569862618199146,,44.48315161274877,1.4052548268203182,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9329145012172416,1.0249788450667099,False,False,False,False,-0.34282825441539394,-0.31134140553123835,False,False,False,False,-8369336,3616847.0770496274,False,False,False,False,4168822.9439014755,False,False,False,False
2022-07-22 00:00:00+00:00,56.3990411679,57.2887718787,55.4796527667,56.2804104064,3055609,,,,,,,,,,,,,,,,,58.7711055994715,60.81895833596053,61.20601740141203,,,,,,,,,,,,,,,,,57.52201838166886,60.338928871340315,,,,,60.81895833596053,59.73140571797065,#000000,,59.3627527971103,,43.3386450476846,0.27983683333586384,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9679826738147351,1.0278436262014767,False,False,False,False,-0.33307799819697187,-0.32220970186410514,False,False,False,False,-5313727,2955323.071342248,False,False,False,False,4086362.651760625,False,False,False,False
2022-07-29 00:00:00+00:00,57.5853487823,57.9610128602,55.8701456898,56.8043629361,2869061,,,,,,,,,,,,,,,,,58.64463373727166,60.66438971253322,61.09897569262422,,,,,,,,,,,,,,,,,57.48365897098945,60.18465887352101,,,,,60.66438971253322,59.61526339738791,#000000,,59.24433532357884,,43.54264529111106,0.27983683333586384,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9867007487294414,0.9971345900234856,False,False,False,False,-0.29181449983345087,-0.307012100848778,False,False,False,False,-2444666,2555323.8808724517,False,False,False,False,3996192.1590376156,False,False,False,False
2022-08-05 00:00:00+00:00,54.4910630881,56.324896942,53.4827016158,55.835545051,5662724,,,,,,,,,,,,,,,,,58.13018821913383,60.21287251640961,60.78626359950277,,,,,,,,,,,,,,,,54.766220548633335,57.03532103914084,59.7138925631756,,,,,60.21287251640961,58.44079308099933,#000000,,57.4114055925209,,41.87924902206692,-1.3417473792339791,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9232293436431672,1.0279923145030998,False,False,False,False,-0.34282825441539394,-0.32492017763208597,False,False,False,False,-8107390,1765493.2230300477,False,False,False,False,4119638.9620718663,False,False,False,False
2022-08-12 00:00:00+00:00,58.0401000345,58.0499859313,54.7283246109,54.8370694756,3214294,,,,,,,,,,,,,,,,,58.046814675230145,60.07655744608749,60.681380489826715,,,,,,,,,,,,,,,,55.55313607476223,57.02711329655962,59.58349857833605,,,,,60.07655744608749,58.49475009346705,#000000,,57.55264065622201,,43.36232093137292,-1.3417473792339791,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9046127637589978,1.0178188234315884,False,False,False,False,-0.24318218576139256,-0.28405118169673926,False,False,False,False,-4893096,1272264.3916944887,False,False,False,False,4052576.372288765,False,False,False,False
2022-08-19 00:00:00+00:00,57.6366612942,58.3689952461,57.1899129108,57.3876308466,4094720,,,,,,,,,,,,,,,,57.7318564837,58.02102156068496,59.95843792369686,60.58237282017487,,,,,,,,,,,,,,,,56.24088123527084,57.09642910721119,59.478899651639466,,,,,59.95843792369686,58.444271254625455,#000000,,57.27254709671675,,44.180183782175774,-1.3417473792339791,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9373828770970162,0.9997814152763629,False,False,False,False,-0.15406151743352994,-0.2190563495651346,False,False,False,False,-8987816,512258.43675415637,False,False,False,False,4055698.1224895967,False,False,False,False
2022-08-26 00:00:00+00:00,56.2115790094,57.7752109608,56.1423041761,57.0131877946,3308806,,,,,,,,,,,,,,,,57.275030376456236,57.939630056038794,59.831360822102795,60.48010196760731,,,,,,,,,,,,,,,,56.33616207388385,57.06795542362279,59.358010720875576,,,,,59.831360822102795,58.32689306294105,#000000,,57.15469448250042,,43.92399349206611,-1.3417473792339791,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9595752762882418,1.0060143229384102,False,False,False,False,-0.20628779513246548,-0.21267207234880003,False,False,False,False,-12296622,-436547.52152392926,False,False,False,False,4000372.7800829597,False,False,False,False
2022-09-02 00:00:00+00:00,54.855771558,56.4589891283,54.1432304156,55.8553084382,4536618,,,,,,,,,,,,,,,,56.468644216947744,57.72105930062818,59.59321125618748,60.29394755327791,,,,,,,,,,,,,,,,56.07824603215545,56.8923395221037,59.1205188862589,,,,,59.59321125618748,58.023995252508485,#000000,,56.79007226795877,,42.98773177558812,-1.3417473792339791,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9053428639639153,1.0240556829628178,False,False,False,False,-0.3156020814508148,-0.2641370768998074,False,False,False,False,-16833240,-1651117.334744379,False,False,False,False,4040094.648224963,False,False,False,False
2022-09-09 00:00:00+00:00,56.270957438,56.7063992472,54.6083614391,55.3209025815,3854132,,,,,,,,,,,,,,,,56.32058747677987,57.60492592699279,59.438545421543175,60.166171824394915,,,,,,,,,,,,,,,,56.044449552687375,56.8178721903672,58.97133502001273,,,,,59.438545421543175,57.909126773254,#000000,,56.69695878670681,,43.400477418864,-1.3417473792339791,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9085169303932998,1.026721864730149,False,False,False,False,-0.29156863880859374,-0.27785285785420055,False,False,False,False,-12979108,-2490227.7543929433,False,False,False,False,4026319.637245336,False,False,False,False
2022-09-16 00:00:00+00:00,53.401000059,57.1913230802,53.178330952,56.6569172234,6695352,,,,,,,,,,,,,,,,55.80544189351107,57.30981013393523,59.11287795407314,59.900229863777525,,,,,,,,,,,,,,,,55.73403727809449,56.56939969569169,58.648570570867946,,,,,59.11287795407314,57.58290962713587,#000000,,56.35467225030812,,42.150221136126994,-2.0692171514818654,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.873724070774276,1.0438698780788405,False,False,False,False,-0.32352210578793267,-0.30068748182106664,False,False,False,False,-19674460,-3763133.8466601325,False,False,False,False,4224025.738190126,False,False,False,False
2022-09-23 00:00:00+00:00,50.4716642514,54.5588794153,49.8185015376,52.8962834164,4922665,,,,,,,,,,,,,,,,55.053169768184716,56.927543547024015,58.760073515230026,59.61958304894298,,,,,,,,,,,,,,,,55.1754705168234,56.19399501561069,58.28723456464459,,,,,58.760073515230026,57.145295710922916,#000000,,55.8375447119107,,39.947463757374386,-4.389675664590619,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8064073976581216,1.100378853854877,False,False,False,False,-0.34282825441539394,-0.32175786811823026,False,False,False,False,-24597125,-5306392.450611234,False,False,False,False,4275776.794620487,False,False,False,False
2022-09-30 00:00:00+00:00,49.3236812998,50.6300067275,48.8486538716,50.1450828945,5301219,,,,,,,,,,,,,,,,54.16961104544618,56.43350663085825,58.3182588591021,59.266924073591866,,,,,,,,,,,,,,,49.60078063296667,54.46490847466118,55.69645916865881,57.83177837990265,,,,,58.3182588591021,55.722778408148464,#000000,,53.48293983043321,,37.91154562699156,-6.492851649741354,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7762632927868269,1.1581010740312383,False,False,False,False,-0.34282825441539394,-0.33229306126681213,False,False,False,False,-29898344,-7128018.491306698,False,False,False,False,4351735.476500451,True,False,False,False
2022-10-07 00:00:00+00:00,50.8180384179,52.7280445356,49.2544064665,49.9570512042,4243177,,,,,,,,,,,,,,,,53.79805701034975,56.15186465429239,58.04373643064866,59.038568605109056,,,,,,,,,,,,,,,50.1932695868386,54.13797864152422,55.425159213898134,57.55393119970006,,,,,58.04373643064866,55.54282066779511,#000000,,53.38861611315268,,37.63816883491153,-6.890203736112234,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8097013236699324,1.118959029229232,False,False,False,False,-0.2854741327851332,-0.3088835970259727,False,False,False,False,-25655167,-8500399.862321015,False,False,False,False,4343694.107870787,False,False,False,False
2022-10-14 00:00:00+00:00,52.4509452025,54.0244735585,50.1549792993,51.0852413462,3364041,,,,,,,,,,,,,,,,53.66557323514452,55.998081717439554,57.876729777641415,58.89337578523044,,,,,,,,,,,,,,,50.718880097200554,54.0061564932119,55.286245558305986,57.38856989077246,,,,,57.876729777641415,55.47920156936836,#000000,,53.419213845965736,,38.65317069308716,-6.890203736112234,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8115692295524833,1.101973653610804,False,False,False,False,-0.23662328872073218,-0.27275344287335246,False,False,False,False,-22291126,-9521935.131778717,False,False,False,False,4271127.21099147,False,False,False,False
2022-10-21 00:00:00+00:00,54.9250463913,54.974528415,52.8171121784,53.2327611781,3869971,,,,,,,,,,,,,,,,53.7157815620933,55.92251819059364,57.76074162428531,58.782241982555966,,,,,,,,,,,,,,,51.53077823161506,54.02312903036009,55.23665134340978,57.28030078974005,,,,,57.76074162428531,55.53151784433165,#000000,,53.62658504186956,,41.03064902808563,-6.890203736112234,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8302447989532801,1.1215713572088735,False,False,False,False,-0.14190395604903067,-0.20732869946119156,False,False,False,False,-18421155,-10181136.603498813,False,False,False,False,4241411.936103213,False,False,False,False
2022-10-28 00:00:00+00:00,57.3892511753,57.4585260086,54.4995009868,55.2615241529,3396805,,,,,,,,,,,,,,,56.449092723566665,53.910885819497516,55.941649759515805,57.725033729774516,58.73434889987366,,,,,,,,,,,,,,,52.35885153412907,54.16907067688672,55.28503264267416,57.255956232853414,,,,,57.725033729774516,55.758880224307944,#000000,,54.22197518851999,,44.167830162313905,-11.180894149738876,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8792813164058807,1.0474221851687606,False,False,False,False,-0.04624650090903686,-0.1267876001851142,False,False,False,False,-15024350,-10539893.15138779,False,False,False,False,4178848.4593548267,False,False,False,False
2022-11-04 00:00:00+00:00,54.895357177,57.240805104,53.9551987252,56.6569172234,4099351,,,,,,,,,,,,,,,55.855581983563816,54.02611727796415,55.91737676940743,57.64992447124046,58.65286918812261,,,,,,,,,,,,,,,52.866308031202536,54.24993673049282,55.28865098327875,57.19135940294808,,,,,57.64992447124046,55.74423609313563,#000000,,54.249486005805835,,45.021103472576876,-10.329876872815639,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8962314081246355,1.0487682712489161,False,False,False,False,-0.06362803888238858,-0.09520781953375139,False,False,False,False,-19123701,-11175730.76980351,False,False,False,False,4172959.7586618764,False,False,False,False
2022-11-11 00:00:00+00:00,55.3901774148,56.5381603664,53.7077886064,55.3604882005,3272017,,,,,,,,,,,,,,,55.66003596627231,54.09672218653571,55.89449591353787,57.589560685804926,58.587734772666984,,,,,,,,,,,,,,,53.14493723190542,54.299251075788746,55.2859409609982,57.13885553081537,,,,,57.589560685804926,55.74417048048061,#000000,,54.30023661512554,,45.92446285551846,-9.394038163757642,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.885530611640798,1.0537207196819771,False,False,False,False,-0.08535366050216744,-0.09028074001795941,False,False,False,False,-15851684,-11522097.67574399,False,False,False,False,4106223.258020256,False,False,False,False
