date,Close,High,Low,Open,Volume,aVWAP_peak_12,aVWAP_peak_7,aVWAP_valley_4,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,9.05,9.61,8.67,9.33,568707,,9.474672722221028,9.289867344115892,9.38227003316846,#000000,,9.38227003316846,,31.11180751586145,-43.80261146785531,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-428597,-124724.27072665081,False,False,False,False,1622812.190508433,False,False,False,False
2022-03-18 00:00:00+00:00,9.38,9.45,8.92,9.12,463244,,9.44175744927956,9.286301563539492,9.364029506409526,#000000,,9.364029506409526,,33.06240811499227,-40.66174575114439,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34647,-112918.99141356557,False,False,False,False,1536918.2504707712,False,False,False,False
2022-03-25 00:00:00+00:00,10.65,10.87,9.38,9.45,6359288,10.299999999999999,10.014979067463589,9.84498264349691,10.053320570320167,#000000,,10.053320570320167,,39.54355561557687,-33.25304936969236,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6393935,369070.1931355874,False,False,False,False,1894130.8245099734,False,False,False,False
2022-04-01 00:00:00+00:00,10.66,10.725,10.62,10.66,4906308,10.460413774823808,10.237161330425295,10.090627729995694,10.262734278414932,#000000,,10.262734278414932,,44.20347998455,-27.7816130498385,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11300243,1178786.697347766,False,False,False,False,2117255.059731457,False,False,False,False
2022-04-08 00:00:00+00:00,10.67,10.71,10.65,10.66,1856594,10.491010330846706,10.287270219450809,10.150078373791843,10.309452974696454,#000000,,10.309452974696454,,47.564548416124865,-23.639522132060005,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13156837,2066049.6827294128,False,False,False,False,2097946.8330846825,False,False,False,False
2022-04-15 00:00:00+00:00,10.69,10.69,10.66,10.67,1127906,10.505969007740953,10.312710127616988,10.180841103562935,10.333173412973624,#000000,,10.333173412973624,,50.03450114964035,-20.375360995343602,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14284743,2971138.076601308,False,False,False,False,2026091.956559891,False,False,False,False
2022-04-22 00:00:00+00:00,10.7,10.7,10.675,10.69,1295148,10.521440360365737,10.338946202060699,10.212764322896877,10.357716961774438,#000000,,10.357716961774438,,51.83550680957339,-17.745877927722077,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15579891,3905119.7746308404,False,False,False,False,1971947.959777677,False,False,False,False
2022-04-29 00:00:00+00:00,10.68,10.7,10.67,10.68,2416788,10.543223029183633,10.378347318751272,10.2619086289438,10.394492992292902,#000000,,10.394492992292902,,53.02124865183331,-15.684719190678997,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13163103,4590896.309843371,False,False,False,False,2004899.0738682193,False,False,False,False
2022-05-06 00:00:00+00:00,10.7,10.7,10.68,10.68,304281,10.545723572859686,10.382820103550818,10.267507725256262,10.39868380055559,#000000,,10.39868380055559,,53.9519301584235,-13.84241252137285,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13467384,5248413.91652164,False,False,False,False,1878927.3646927956,False,False,False,False
2022-05-13 00:00:00+00:00,10.7,10.7,10.68,10.68,0,10.545723572859686,10.382820103550818,10.267507725256262,10.39868380055559,#000000,,10.39868380055559,,54.61670266313078,-12.237995143440536,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13467384,5857226.515297814,False,False,False,False,1739747.5599007367,False,False,False,False
2022-05-20 00:00:00+00:00,10.7,10.7,10.68,10.68,0,10.545723572859686,10.382820103550818,10.267507725256262,10.39868380055559,#000000,,10.39868380055559,,55.091540166493125,-10.806355056752722,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13467384,6420941.884535014,False,False,False,False,1610877.37027846,False,False,False,False
2022-05-27 00:00:00+00:00,10.7,10.7,10.7,10.7,154,10.545724873525534,10.382822383027479,10.267510566014769,10.398685940855927,#000000,,10.398685940855927,,55.43070981175194,-9.504777160747217,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13467384,6942900.559754643,False,False,False,False,1491564.5280356111,False,False,False,False
