date,Open,High,Low,Close,Volume,aVWAP_peak_392,aVWAP_peak_316,aVWAP_peak_288,aVWAP_peak_240,aVWAP_peak_219,aVWAP_peak_158,aVWAP_peak_112,aVWAP_peak_77,aVWAP_peak_17,aVWAP_valley_426,aVWAP_valley_402,aVWAP_valley_342,aVWAP_valley_230,aVWAP_valley_167,aVWAP_valley_131,aVWAP_valley_98,aVWAP_valley_43,aVWAP_OB_bull_342,aVWAP_OB_bull_167,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,25.13,25.16,24.995,24.995,1546.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.34287334094679,-5.518614181128484,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7527.0,759.7485987144287,False,False,False,False,2612.148530226237,False,False,False,False
2023-12-29 17:00:00+00:00,24.945,24.945,24.765,24.775,651.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.06643792696118,-5.518614181128484,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6876.0,854.5742018351351,False,False,False,False,2581.7431266568383,False,False,False,False
2024-01-01 17:00:00+00:00,24.775,24.775,24.775,24.775,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.88214765097077,-5.518614181128484,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6876.0,947.9296405663733,False,False,False,False,2541.7161014373523,False,False,False,False
2024-01-02 17:00:00+00:00,24.6,25.0,24.6,24.95,1424.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.2558680833742,-5.518614181128484,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8300.0,1061.9152275343365,False,False,False,False,2524.387169632122,False,False,False,False
2024-01-03 17:00:00+00:00,25.1,25.16,25.06,25.095,1509.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.12707060767602,-5.518614181128484,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9809.0,1197.528944936905,False,False,False,False,2508.6447328936397,False,False,False,False
2024-01-04 17:00:00+00:00,25.4,25.4,25.105,25.25,1070.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.830607013924606,-2.687434599044373,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10879.0,1347.6292713719918,False,False,False,False,2486.3401633914127,False,False,False,False
2024-01-05 17:00:00+00:00,26.315,26.54,26.14,26.33,2214.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.3280145247466,5.4888290221773275,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13093.0,1529.7280423584725,False,False,False,False,2482.117835276817,False,False,False,False
2024-01-08 17:00:00+00:00,26.75,26.75,26.35,26.455,1962.0,,,,,,,,,26.518333333333334,,,,,,,,,,,26.518333333333334,#000000,,26.518333333333334,,71.35697842486685,11.102931863044127,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15055.0,1739.4221812366357,False,False,False,False,2474.0539928694243,False,False,False,False
2024-01-09 17:00:00+00:00,25.985,25.985,25.595,25.595,1560.0,,,,,,,,,26.166942078364567,,,,,,,,,,,26.166942078364567,#000000,,26.166942078364567,,66.38173254838578,11.102931863044127,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13495.0,1921.679201682579,False,False,False,False,2459.8826131350147,False,False,False,False
2024-01-10 17:00:00+00:00,25.555,25.67,25.48,25.6,2167.0,,,,,,,,,25.944639362512454,,,,,,,,,,,25.944639362512454,#000000,,25.944639362512454,,63.09556515634651,11.102931863044127,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15662.0,2134.7074311138567,False,False,False,False,2455.3417974274953,False,False,False,False
2024-01-11 17:00:00+00:00,25.205,25.505,25.08,25.315,2249.0,,,,,,,,,25.761999664063154,,,,,,,,,,,25.761999664063154,#000000,,25.761999664063154,,58.65805650858909,19.4927375774313,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13413.0,2309.5646802438746,False,False,False,False,2452.1426997929602,False,False,False,False
2024-01-12 17:00:00+00:00,25.37,25.39,25.31,25.37,128.0,,,,,,,,,25.75556740226465,,,,,,,,,,,25.75556740226465,#000000,,25.75556740226465,,56.122137320834284,16.83947525471116,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13541.0,2483.695460395132,False,False,False,False,2416.109479641131,False,False,False,False
2024-01-15 17:00:00+00:00,25.37,25.37,25.37,25.37,0.0,,,,,,,,,25.75556740226465,,,,,,,,,,,25.75556740226465,#000000,,25.75556740226465,,54.431524528997755,14.814130618325393,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13541.0,2655.126538528541,False,False,False,False,2378.6504179412686,False,False,False,False
2024-01-16 17:00:00+00:00,25.12,25.12,24.81,24.85,653.0,,,,,,,,,25.693487785296476,,,,,,,,,,,25.693487785296476,#000000,,25.693487785296476,,49.35771733348808,9.618171518282068,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12888.0,2813.7757394815867,False,False,False,False,2351.8961478956676,False,False,False,False
2024-01-17 17:00:00+00:00,24.665,24.715,24.46,24.51,1778.0,,,,,,,,,25.501777968308406,,,,,,,,,,,25.501777968308406,#000000,,25.501777968308406,,44.07035238651757,4.370947679715314,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11110.0,2942.3993714276085,False,False,False,False,2342.998533199611,False,False,False,False
2024-01-18 17:00:00+00:00,24.525,24.53,24.36,24.41,1267.0,,,,,,,,,25.386704918961804,,,,,,,,,,,25.386704918961804,#000000,,25.386704918961804,,40.03179445534553,0.34991203931097203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9843.0,3049.3854276845445,False,False,False,False,2326.3163853980664,False,False,False,False
2024-01-19 17:00:00+00:00,23.675,24.155,23.675,24.13,548.0,,,,,,,,,25.324390025990905,,,,,,,,,,,25.324390025990905,#000000,,24.655528346328783,,35.99123657263649,-3.6881004923944545,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9295.0,3146.2166613638537,False,False,False,False,2298.745588725228,False,False,False,False
2024-01-22 17:00:00+00:00,24.54,24.63,24.45,24.56,2322.0,,,,,,,,,25.200987426540934,,,,,,,,,,,25.200987426540934,#000000,,24.820363631969656,,37.609390870141134,-3.6881004923944545,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11617.0,3277.5466356062743,False,False,False,False,2299.106122233364,False,False,False,False
2024-01-23 17:00:00+00:00,24.81,25.08,24.81,25.04,2034.0,,,,,,,,,25.17361351091913,,,,,,,,,,,25.17361351091913,#000000,,24.918025488466633,,42.31430891433628,-3.6881004923944545,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13651.0,3438.37536993796,False,False,False,False,2294.9959497956374,False,False,False,False
2024-01-24 17:00:00+00:00,25.195,25.195,24.835,24.94,1144.0,,,,,,,,,25.161820682685832,,,,,,,,,,,25.161820682685832,#000000,,24.943108864270606,,44.73849894204568,-3.6881004923944545,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12507.0,3578.97420141179,False,False,False,False,2277.1510513491935,False,False,False,False
2024-01-25 17:00:00+00:00,24.76,24.855,24.73,24.78,391.0,,,,,,,,,25.153798183449616,,,,,,,,,,,25.153798183449616,#000000,,24.941038839097587,,45.2103605541703,-3.6881004923944545,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12116.0,3711.331190537189,False,False,False,False,2247.9083993902914,False,False,False,False
2024-01-26 17:00:00+00:00,24.735,24.735,24.5,24.59,428.0,,,,,,,,,25.141267511137354,,,,,,,,,,,25.141267511137354,#000000,,24.93103555645213,,44.222545117404394,-3.6881004923944545,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11688.0,3835.000474404829,False,False,False,False,2219.692765291217,False,False,False,False
2024-01-29 17:00:00+00:00,24.275,24.89,24.275,24.85,10679.0,,,,,,,,,24.970170021608098,,,,,,,,,,,24.970170021608098,#000000,,24.830533736059568,,45.78360489786244,-3.6881004923944545,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22367.0,4122.31829650708,False,False,False,False,2350.8448154417406,False,False,False,False
2024-01-30 17:00:00+00:00,25.17,25.25,25.17,25.2,1727.0,,,,,,,,,24.983329466980273,,,,,,,,,,,24.983329466980273,#000000,,24.975703410362986,,49.35609177697036,-8.453204563405379,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24094.0,4431.956772530226,False,False,False,False,2341.1728027992326,False,False,False,False
2024-01-31 17:00:00+00:00,24.655,24.79,24.1,24.1,1344.0,,,,,,,,,24.956212490863987,,,,,,,,,,,24.956212490863987,#000000,,24.82992912260043,,45.249194701452524,-8.453204563405379,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22750.0,4715.957442723556,False,False,False,False,2325.712759344981,False,False,False,False
2024-02-01 17:00:00+00:00,23.97,24.26,23.97,24.095,763.0,,,,,,,,,24.936693670045862,,,,,,,,,,,24.936693670045862,#000000,,24.768850331536964,,42.48955261920773,-8.453204563405379,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21987.0,4983.725544386756,False,False,False,False,2301.4846545489345,False,False,False,False
2024-02-02 17:00:00+00:00,24.05,24.05,23.66,23.715,1206.0,,,,,,,,,24.89707787481805,,,,,,,,,,,24.89707787481805,#000000,,24.670381321229105,,39.0389966666567,-3.3927109094047196,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20781.0,5228.6445281947135,False,False,False,False,2284.500396338873,False,False,False,False
2024-02-05 17:00:00+00:00,23.52,24.21,23.425,24.175,1560.0,,,,,,,,,24.855355750487327,,,,,,,,,,,24.855355750487327,#000000,,24.599104227401355,,40.15679918809545,-3.3927109094047196,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22341.0,5493.952364966888,False,False,False,False,2273.267832054549,False,False,False,False
2024-02-06 17:00:00+00:00,23.78,23.805,23.435,23.58,601.0,,,,,,,,,24.834801338409427,,,,,,,,,,,24.834801338409427,#000000,,24.563686124398938,,38.35489636602134,-4.530543288324466,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21740.0,5745.829072486781,False,False,False,False,2247.34119899944,False,False,False,False
2024-02-07 17:00:00+00:00,23.45,23.58,23.45,23.56,570.0,,,,,,,,,24.81474425357101,,,,,,,,,,,24.81474425357101,#000000,,24.53074639378025,,37.07520499129502,-6.124760204092631,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21170.0,5984.963505471482,False,False,False,False,2221.335909092472,False,False,False,False
2024-02-08 17:00:00+00:00,23.25,23.515,23.25,23.48,299.0,,,,,,,,,24.80354779739611,,,,,,,,,,,24.80354779739611,#000000,,24.512554963450153,,35.88192672497751,-7.672008382229663,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20871.0,6215.754768952544,False,False,False,False,2191.532251587162,False,False,False,False
2024-02-09 17:00:00+00:00,23.56,23.85,23.535,23.83,1928.0,,,,,,,,,24.751300583426612,,,,,,,,,,,24.751300583426612,#000000,,24.44696229548192,,37.90242415218155,-7.672008382229663,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22799.0,6472.859346178086,False,False,False,False,2187.4464802447255,False,False,False,False
2024-02-12 17:00:00+00:00,24.01,24.18,24.0,24.04,2058.0,,,,,,,,,24.717571032571033,,,,,,,,,,,24.717571032571033,#000000,,24.42422945329562,,40.77772981559346,-7.672008382229663,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24857.0,6757.884782671448,False,False,False,False,2185.4395580703886,False,False,False,False
2024-02-13 17:00:00+00:00,23.4,23.48,22.94,23.08,314.0,,,,,,,,,24.705887156110045,,,,,,,,23.166666666666664,,,23.936276911388354,#000000,,24.09760105090688,,38.21488858775181,-7.672008382229663,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24543.0,7033.6230030951465,False,False,False,False,2156.4249912785995,False,False,False,False
2024-02-14 17:00:00+00:00,23.135,23.205,23.09,23.16,260.0,,,,,,,,,24.69625202670482,,,,,,,,23.15987224157956,,,23.928062134142188,#000000,,24.08594648362476,,37.09435346283567,-7.672008382229663,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24803.0,7309.117220101423,False,False,False,False,2127.0230534293187,False,False,False,False
2024-02-15 17:00:00+00:00,23.27,23.95,23.27,23.9,3197.0,,,,,,,,,24.626160873193466,,,,,,,,23.62343675417661,,,24.12479881368504,#000000,,24.1491892799579,,41.022483703887715,-7.672008382229663,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28000.0,7629.906100409928,False,False,False,False,2143.611843298632,False,False,False,False
2024-02-16 17:00:00+00:00,23.77,23.77,23.495,23.555,663.0,,,,,,,,,24.611402692867543,,,,,,,,23.620929183581417,,,24.11616593822448,#000000,,24.13736967792242,,41.98813390349191,-7.672008382229663,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27337.0,7935.442439938455,False,False,False,False,2120.6566209219086,False,False,False,False
2024-02-19 17:00:00+00:00,23.555,23.555,23.555,23.555,0.0,,,,,,,,,24.611402692867543,,,,,,,,23.620929183581417,,,24.11616593822448,#000000,,24.13736967792242,,42.631900703228034,-12.860314097096278,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27337.0,8236.241781954914,False,False,False,False,2087.778223698313,False,False,False,False
2024-02-20 17:00:00+00:00,23.89,24.02,23.8,24.01,489.0,,,,,,,,,24.604345164797973,,,,,,,,23.65295348364818,,,24.128649324223076,#000000,,24.141975907112588,,45.76842125504615,-9.66983448931655,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27826.0,8539.958963630032,False,False,False,False,2062.9909644161685,False,False,False,False
2024-02-21 17:00:00+00:00,24.07,24.225,24.04,24.145,1996.0,,,,,,,,,24.585012322667495,,,,,,,,23.79249554367201,,,24.188753933169753,#000000,,24.17358880523476,,48.59660652336503,-6.872403722239611,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29822.0,8869.913088224914,False,False,False,False,2061.952344812817,False,False,False,False
2024-02-22 17:00:00+00:00,24.36,24.71,24.36,24.57,6543.0,,,,,,,,,24.580436273436934,,,,,,,,24.159048927846282,,,24.369742600641608,#000000,,24.308114224103626,,52.622858279899624,-3.0496996123291353,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36365.0,9296.193505461737,False,False,False,False,2131.425951869983,False,False,False,False
2024-02-23 17:00:00+00:00,26.66,27.44,26.46,27.19,2580.0,,,,,,,,,24.69052327201784,,,,,,,,24.620777750072726,,,24.65565051104528,#000000,,24.55530220212395,,61.77359530732274,5.282595534201384,True,False,True,False,True,15.633566218535403,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38945.0,9755.86492398171,False,False,False,False,2138.3805882750994,False,False,False,False
2024-02-26 17:00:00+00:00,27.425,27.825,27.425,27.44,5733.0,,,,,,,,,24.95136519852394,,,,,,,,25.395504324531192,,,25.173434761527567,#000000,,25.033406643875402,,68.20811760204231,10.809502786602579,True,False,True,False,True,16.85070808499285,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44678.0,10297.293374772691,False,False,False,False,2194.111121790214,False,False,False,False
2024-02-27 17:00:00+00:00,27.6,27.8,27.3,27.48,2231.0,,,,,,,,,25.039254471843197,,,,,,,,25.593564108972757,,,25.316409290407975,#000000,,25.172807716172237,,72.55438848833953,14.436217549803914,True,False,True,False,True,17.044701636164426,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46909.0,10864.916733303347,False,False,False,False,2194.6830423826136,False,False,False,False
2024-02-28 17:00:00+00:00,27.46,27.74,27.32,27.63,4403.0,,,,,,,,,25.198530992475817,,,,,,,,25.89885095098971,,,25.548690971732764,#000000,,25.405423232104006,,75.67986863772718,17.113360603012865,True,False,True,False,True,17.775221741366657,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51312.0,11492.003295577713,False,False,False,False,2228.920514593736,False,False,False,False
2024-02-29 17:00:00+00:00,27.71,28.03,27.61,28.0,2550.0,,,,,,,,,25.293072934669897,,,,,,,,26.062032257717195,,,25.677552596193546,#000000,,25.53577147339616,,78.31704164254523,19.542540887183307,True,False,True,False,True,19.534939069976232,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53862.0,12148.902469289687,False,False,False,False,2233.898491111662,False,False,False,False
2024-03-01 17:00:00+00:00,27.46,27.49,27.125,27.165,811.0,,,,,,,,,25.314884051629846,,,,,,,,26.09261305214563,,,25.703748551887738,#000000,,25.563509138968424,,74.80385934880715,19.542540887183307,True,False,True,False,False,13.283271368182689,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53051.0,12783.043516277443,False,False,False,False,2211.8380493890004,False,False,False,False
2024-03-04 17:00:00+00:00,27.42,27.48,27.24,27.295,672.0,,,,,,,,,25.33330695859528,,,,,,,,26.11841676427676,,,25.72586186143602,#000000,,25.586851124675093,,72.80622069801798,19.542540887183307,True,False,True,False,False,13.924921623117765,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53723.0,13417.771523777017,False,False,False,False,2187.964591258938,False,False,False,False
2024-03-05 17:00:00+00:00,27.38,27.9,27.38,27.9,34147.0,,,,,,,,,26.090345112932862,,,,,,,,26.943131197845492,,,26.516738155389177,#000000,,26.42942392531283,,72.96919320331332,19.542540887183307,True,False,True,False,False,16.798453030215818,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87870.0,14572.069639687452,False,False,False,False,2683.453512324691,False,False,False,False
2024-03-06 17:00:00+00:00,27.57,27.92,27.12,27.88,3604.0,,,,,,,,,26.14040791569185,,,,,,,,26.978911334938434,,,26.559659625315142,#000000,,26.476501301900644,,72.94790020985144,19.542540887183307,True,False,True,False,False,16.652991850016544,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,84266.0,15652.59569178532,False,False,False,False,2697.7255508933004,False,False,False,False
2024-03-07 17:00:00+00:00,28.1,28.16,27.875,28.16,4443.0,,,,,,,,,26.214121839853338,,,,,,,,27.043565013309042,,,26.62884342658119,#000000,,26.549970604868232,,73.63177784426796,19.542540887183307,True,False,True,False,False,17.94454091238999,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,88709.0,16785.253122920432,False,False,False,False,2724.7840694841016,False,False,False,False
2024-03-08 17:00:00+00:00,28.7,28.84,28.375,28.46,1828.0,,,,,,,,,26.250489646100316,,,,,,,,27.079778087291626,,,26.66513386669597,#000000,,26.981862642087986,,74.79791932564758,19.542540887183307,True,False,True,False,False,19.292701305314782,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90537.0,17928.691058999186,False,False,False,False,2710.880440499852,False,False,False,False
2024-03-11 17:00:00+00:00,28.69,28.77,28.515,28.64,1322.0,,,,,,,,,26.27701992692807,,,,,,,,27.106322924433705,,,26.691671425680887,#000000,,27.010913314522764,,75.99003480347179,19.817156487416653,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,91859.0,19074.897399169742,False,False,False,False,2689.3474104145826,False,False,False,False
2024-03-12 17:00:00+00:00,28.44,28.73,28.44,28.64,1369.0,,,,,,,,,26.30344455876293,,,,,,,,27.132213989430024,,,26.717829274096477,#000000,,27.03329837084602,,76.78477845535458,21.107388794620505,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,91859.0,20203.33309840742,False,False,False,False,2668.876907927535,False,False,False,False
2024-03-13 17:00:00+00:00,28.45,28.54,28.44,28.46,921.0,,,,,,,,,26.319951266173703,,,,,,,,27.147715649299833,,,26.73383345773677,#000000,,27.04274451469437,,75.63184851664904,21.107388794620505,True,False,True,False,False,18.69587610696259,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90938.0,21299.99460075769,False,False,False,False,2641.7780411379604,False,False,False,False
2024-03-14 17:00:00+00:00,28.335,28.335,28.06,28.23,738.0,,,,,,,,,26.331357600807554,,,,,,,,27.157401295980073,,,26.744379448393815,#000000,,27.042872730352787,,72.79186722481668,21.107388794620505,True,False,True,False,False,16.9419100160071,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90200.0,22368.21173873044,False,False,False,False,2612.2621025156664,False,False,False,False
2024-03-15 17:00:00+00:00,28.07,28.245,28.03,28.245,1222.0,,,,,,,,,26.349597940065806,,,,,,,,27.172534517366362,,,26.761066228716082,#000000,,27.045161044240462,,70.9662887700485,25.866667320864806,True,False,True,False,False,17.014147084542646,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,91422.0,23438.813107122216,False,False,False,False,2590.7076513138727,False,False,False,False
