date,Close,High,Low,Open,Volume,aVWAP_peak_279,aVWAP_peak_257,aVWAP_peak_217,aVWAP_peak_203,aVWAP_peak_133,aVWAP_peak_90,aVWAP_peak_75,aVWAP_peak_51,aVWAP_peak_22,aVWAP_peak_18,aVWAP_peak_15,aVWAP_valley_285,aVWAP_valley_220,aVWAP_valley_161,aVWAP_valley_148,aVWAP_valley_116,aVWAP_valley_26,aVWAP_OB_bull_220,aVWAP_OB_bear_1,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-06-14 00:00:00+00:00,9.7816446572,9.7816446572,9.7816446572,9.7816446572,2,,,,,,,,,,,9.7816446572,,,,,,,,9.729084914376987,9.7816446572,#000000,,9.7816446572,,70.71557493837577,9.259259318206887,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65320,19241.852416021877,False,False,False,False,5660.923619862083,False,False,False,False
2024-06-17 00:00:00+00:00,9.7768450278,9.7768450278,9.7768450278,9.7768450278,4,,,,,,,,,,,9.778444904266665,,,,,,,,9.729087821173094,9.778444904266665,#000000,,9.778444904266665,,69.65720613427663,9.259259318206887,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65316,21048.681733040627,False,False,False,False,5439.083477906707,False,False,False,False
2024-06-18 00:00:00+00:00,9.7960435453,9.7960435453,9.7960435453,9.7960435453,10,,,,,,,,,,9.796043545299998,9.789444054912499,,,,,,,,9.729098007341797,9.792743800106248,#000000,,9.792743800106248,,70.26678640937371,9.259259318206887,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65326,22785.047155274326,False,False,False,False,5226.178243478993,False,False,False,False
2024-06-20 00:00:00+00:00,9.7834685163,9.7834685163,9.7834685163,9.7834685163,2,,,,,,,,,,9.793947707133333,9.788780106177777,,,,,,,,9.72909966160014,9.791363906655555,#000000,,9.791363906655555,,68.75436884030945,9.259259318206887,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65324,24453.241384479254,False,False,False,False,5021.308508440601,False,False,False,False
2024-06-21 00:00:00+00:00,9.7912439159,9.7912439159,9.7912439159,9.7912439159,1,,,,,,,,,,9.793739723192306,9.788909780373684,,,,,,,,9.729100606975576,9.791324751782994,#000000,,9.791324751782994,,68.33926014896662,9.259259318206887,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65325,26056.05544783301,False,False,False,False,4824.433664972343,False,False,False,False
2024-06-24 00:00:00+00:00,9.7912439159,9.7912439159,9.7912439159,9.7912439159,11,,,,,,,,,,9.792595811516668,9.789765630066666,,,,,,,,9.72911100420732,9.791180720791667,#000000,,9.791180720791667,,68.06252102140473,9.259259318206887,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65325,27596.01405772191,False,False,False,False,4635.671560463623,False,False,False,False
2024-06-25 00:00:00+00:00,9.7960435453,9.7960435453,9.7960435453,9.7960435453,2,,,,,,,,,9.7960435453,9.792861021807692,9.79015799976875,,,,,,,,9.729113040240085,9.79302085562548,#000000,,9.79302085562548,,68.2823868143191,9.743902970940582,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65327,29075.660565262227,False,False,False,False,4453.958950249364,False,False,False,False
2024-06-26 00:00:00+00:00,9.7768450278,9.7768450278,9.7768450278,9.7768450278,48,,,,,,,,,9.7776129685,9.782472268937838,9.782170216587499,,,,,,,,9.729147862043884,9.780751818008445,#000000,,9.780751818008445,,65.1967743871713,9.743902970940582,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65279,30495.399366624493,False,False,False,False,4281.176246318017,False,False,False,False
2024-06-27 00:00:00+00:00,9.7816446572,9.7816446572,9.7720453984,9.7720453984,7125,,,,,,,,,9.778439106804877,9.778486302375525,9.778486267901041,,,,,,,,9.733964601060592,9.778470559027147,#000000,,9.778470559027147,,63.649867589170356,9.743902970940582,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72404,32138.87390126667,False,False,False,False,4392.698746462408,False,False,False,False
2024-06-28 00:00:00+00:00,9.7610062509,9.7610062509,9.7610062509,9.7610062509,87,,,,,,,,,9.778230258214446,9.778277578181404,9.778277715860574,,,,,,,,9.733996825248845,9.778261850752143,#000000,,9.778261850752143,,59.58776860264339,16.77605243632624,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72317,33714.48668945229,False,False,False,False,4223.847815228588,False,False,False,False
2024-07-01 00:00:00+00:00,9.7465668925,9.751380012,9.7465668925,9.751380012,2031,,,,,,,,,9.771660817359551,9.771714744574295,9.771719075900924,,,,,,9.748171265666668,,9.734380469600296,9.76581647587536,#000000,,9.76581647587536,,55.10274536458523,12.308809437618692,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70286,35148.663682022794,False,False,False,False,4137.85378325884,False,False,False,False
2024-07-02 00:00:00+00:00,9.7610062509,9.7610062509,9.7610062509,9.7610062509,1,,,,,,,,,9.771659670967637,9.771713595347673,9.771717926949293,,,,,,9.748177582096408,,9.734380824421475,9.765817193840252,#000000,,9.765817193840252,,53.9494020793118,11.063757034749486,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70287,36526.6376552768,False,False,False,False,3975.6242231310425,False,False,False,False
2024-07-03 00:00:00+00:00,9.7802587287,9.7802587287,9.7802587287,9.7802587287,5,,,,,,,,,9.771664294614121,9.771718178171524,9.771722504504096,,,,,,9.748256328160728,,9.734383881114411,9.765840326362618,#000000,,9.765840326362618,,55.283282844557675,11.063757034749486,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70292,37850.769511932616,False,False,False,False,3819.913469282766,False,False,False,False
2024-07-05 00:00:00+00:00,9.7850718481,9.7850718481,9.7850718481,9.7850718481,12,,,,,,,,,9.771681574244862,9.771735344110372,9.771739653858893,,,,,,9.74847193881923,,9.734391985030152,9.76590712775834,#000000,,9.76590712775834,,56.657950302396245,11.063757034749486,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70304,39123.44521734703,False,False,False,False,3670.583529310893,False,False,False,False
2024-07-08 00:00:00+00:00,9.7754456092,9.7802587287,9.7754456092,9.7802587287,100,,,,,,,,,9.771738618215979,9.771791673079703,9.771795901380425,,,,,,9.749801768672532,,9.734448743545443,9.76628199033716,#000000,,9.76628199033716,,56.17245346643749,11.063757034749486,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70204,40342.290502941265,False,False,False,False,3530.5606458085053,False,False,False,False
2024-07-09 00:00:00+00:00,9.7802587287,9.7802587287,9.7802587287,9.7802587287,49,,,,,,,,,9.771782749866478,9.771835418938558,9.771839597749093,,,,,,9.75048074548843,,9.734478590755407,9.76648462801064,#000000,,9.76648462801064,,56.408452666453826,11.063757034749486,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70253,41515.259502825924,False,False,False,False,3394.0288557767994,False,False,False,False
2024-07-10 00:00:00+00:00,9.7850718481,9.7850718481,9.7850718481,9.7850718481,1,,,,,,,,,9.771784154485255,9.771836814450332,9.771840991938362,,,,,,9.750496475867061,,9.734479263475462,9.766489609185253,#000000,,9.766489609185253,,57.13488071916994,11.063757034749486,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70254,42642.26893408765,False,False,False,False,3260.9689006482977,False,False,False,False
2024-07-11 00:00:00+00:00,9.7995112065,9.7995112065,9.7995112065,9.7995112065,2,,,,,,,,,9.7717900145829,9.771842648621734,9.771846821542187,,,,,,9.750541014468272,,9.734480992841444,9.766505124803775,#000000,,9.766505124803775,,59.214388546327704,11.063757034749486,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70256,43725.16034843715,False,False,False,False,3133.1661986620898,False,False,False,False
2024-07-12 00:00:00+00:00,9.8091374454,9.8091374454,9.8091374454,9.8091374454,3,,,,,,,,,9.771801850869869,9.771854438336206,9.771858602489067,,,,,,9.75062077367553,,9.734483970682183,9.766533916342668,#000000,,9.766533916342668,,61.55453857545354,6.11211687036338,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70259,44765.70307987099,False,False,False,False,3010.4145830282823,False,False,False,False
2024-07-15 00:00:00+00:00,9.7946980871,9.7946980871,9.7946980871,9.7946980871,8,,,,,,,,,9.771821184824887,9.771873679143756,9.771877827644463,,,,,,9.75078018529732,,9.734490374736044,9.766588219227607,#000000,,9.766588219227607,,60.59360371298935,6.11211687036338,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70251,45765.1264885035,False,False,False,False,2892.6728346742325,False,False,False,False
2024-07-16 00:00:00+00:00,9.8139505649,9.8139505649,9.8139505649,9.8139505649,18,,,,,,,,,9.771901076190389,9.771953269722108,9.771957360229068,,,,,,9.751290080738059,,9.734509384856235,9.766775446719906,#000000,,9.766775446719906,,61.92914954421799,6.786594146046731,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70269,46726.06270464062,False,False,False,False,2779.940566647792,False,False,False,False
2024-07-17 00:00:00+00:00,9.8139505649,9.8139505649,9.7995112065,9.7995112065,330,,,,,,,,,9.77315214540747,9.773199540084153,9.77320273458122,,,,,,9.758746967593309,,9.734835280208639,9.769575346916538,#000000,,9.769575346916538,,62.819513431703754,7.84552387315253,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70269,47649.315147595895,False,False,False,False,2683.8644659949373,False,False,False,False
2024-07-18 00:00:00+00:00,9.8139505649,9.8139505649,9.8139505649,9.8139505649,330,,,,,,,,,9.774478335166389,9.77452106506344,9.77452337728454,,,,,,9.765050492545283,,9.735179268771553,9.772143317514912,#000000,,9.772143317514912,,63.41308935669426,8.644861125200833,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70269,48536.36161239606,False,False,False,False,2591.5560555637635,False,False,False,False
2024-07-19 00:00:00+00:00,9.8091374454,9.8091374454,9.8091374454,9.8091374454,0,,,,,,,,,9.774478335166389,9.77452106506344,9.77452337728454,,,,,,9.765050492545283,,9.735179268771553,9.772143317514912,#000000,,9.772143317514912,,62.82778494229239,8.644861125200833,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70269,49388.62194132171,False,False,False,False,2489.926406325969,False,False,False,False
2024-07-22 00:00:00+00:00,9.8091374454,9.8091374454,9.8091374454,9.8091374454,4,,,,,,,,,9.774491985859667,9.774534666784596,9.774536970085686,,,,,,9.765111428209215,,9.735183166332968,9.772168762734792,#000000,,9.772168762734792,,62.43758199935781,8.644861125200833,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70269,50207.460296564,False,False,False,False,2392.43909627397,False,False,False,False
2024-07-23 00:00:00+00:00,9.8139505649,9.8187636843,9.8139505649,9.8187636843,5024,,,,,,,,,9.78808225408895,9.788089378883626,9.78808557435715,,,,,,9.797118019944042,,9.740172759059938,9.790343806818441,#000000,,9.790343806818441,,62.845190551044396,8.8140130674429,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75293,51191.2069516007,False,False,False,False,2495.6375630867556,False,False,False,False
2024-07-24 00:00:00+00:00,9.8091374454,9.8091374454,9.8091374454,9.8091374454,9,,,,,,,,,9.788094730007167,9.788101830904836,9.788098023719092,,,,,,9.797131666320869,,9.740180427956917,9.79035656273799,#000000,,9.79035656273799,,61.96368898316479,8.8140130674429,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75284,52136.02236526342,False,False,False,False,2398.122364534334,False,False,False,False
2024-07-25 00:00:00+00:00,9.8139505649,9.8139505649,9.8139505649,9.8139505649,8,,,,,,,,,9.788108341027707,9.788115416731783,9.78811160619295,,,,,,9.797148622992404,,9.740187719027121,9.790370996736211,#000000,,9.790370996736211,,62.124367511796436,8.8140130674429,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75292,53044.09991956682,False,False,False,False,2304.392075729066,False,False,False,False
2024-07-26 00:00:00+00:00,9.8187636843,9.8187636843,9.8187636843,9.8187636843,9,,,,,,,,,9.788126485055686,9.78813352798642,9.78812971256621,,,,,,9.797173111354914,,9.740196454866723,9.790390709240807,#000000,,9.790390709240807,,62.96285148119751,9.593782717557744,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75301,53916.9195305642,False,False,False,False,2214.3767002102795,False,False,False,False
2024-07-29 00:00:00+00:00,9.8187636843,9.8187636843,9.8187636843,9.8187636843,5,,,,,,,,,9.78813655579372,9.788143580548386,9.788139762422432,,,,,,9.797186692039872,,9.740201307271668,9.790401647701103,#000000,,9.790401647701103,,63.521840794131556,10.337946330859168,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75301,54755.510921522466,False,False,False,False,2127.7344766726214,False,False,False,False
2024-07-30 00:00:00+00:00,9.8134692529,9.8134692529,9.8134692529,9.8134692529,103,,,,,,,,,9.788306940265572,9.788313651238974,9.788309792239897,,,,,,9.797394976164139,,9.740294406190984,9.790581339977145,#000000,,9.790581339977145,,62.33986117101897,10.337946330859168,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75198,55557.177159894134,False,False,False,False,2048.3331246462444,False,False,False,False
2024-07-31 00:00:00+00:00,9.8376046913,9.8376046913,9.8376046913,9.8376046913,120,,,,,,,,,9.78869023235603,9.788696296135294,9.788692318616462,,,,,,9.797985427194035,,9.74043824992359,9.791016068575455,#000000,,9.791016068575455,,65.0964434642421,11.968836114547521,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75318,56332.111388917896,False,False,False,False,1972.7122177973722,False,False,False,False
2024-08-01 00:00:00+00:00,9.8488035347,9.8488035347,9.8488035347,9.8488035347,2,,,,,,,,,9.788698021071026,9.788704071974694,9.788700091953599,,,,,,9.797997861279551,,9.740440919611077,9.791025011569717,#000000,,9.791025011569717,,68.10401672788751,14.769427531555095,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75320,57076.73447170543,False,False,False,False,1895.429385726887,False,False,False,False
2024-08-02 00:00:00+00:00,9.9050873771,9.9050873771,9.9050873771,9.9050873771,14,,,,,,,,,9.78880348715416,9.788809369006604,9.788805351772208,,,,,,9.798180964994925,,9.740469308329793,9.791149793231973,#000000,,9.791149793231973,,73.53956039375029,19.700899309440047,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428279501608952,0.3428279501608952,False,False,False,False,75334,57792.70566889345,False,False,False,False,1821.6478411885776,False,False,False,False
2024-08-05 00:00:00+00:00,9.9051839188,9.9051839188,9.9051839188,9.9051839188,27,,,,,,,,,9.789006515625726,9.789012072886639,9.78900798421625,,,,,,9.798532648470609,,9.740524062457105,9.791389805299806,#000000,,9.791389805299806,,77.16715204312571,22.78277120705819,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.9734398090517687,0.9071325161640681,False,False,False,False,0.34282795028150964,0.3428279502212024,False,False,False,False,75361,58481.658387760384,False,False,False,False,1751.2694944753,False,False,False,False
2024-08-06 00:00:00+00:00,9.9148380942,9.9148380942,9.9148380942,9.9148380942,8,,,,,,,,9.9148380942,9.789071523867804,9.789076977662607,9.78907286600032,,,,,,9.798645799822408,,9.74054122969934,9.816141052310629,#000000,,9.816141052310629,,79.98114660852218,25.105082532064273,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.9707243669556164,0.9926502786958773,False,False,False,False,0.34282796187844483,0.34282795604982363,False,False,False,False,75369,59143.90707843645,False,False,False,False,1682.9059848880333,False,False,False,False
2024-08-07 00:00:00+00:00,9.8858755681,9.8858755681,9.8858755681,9.8858755681,1,,,,,,,,9.911620035744445,9.78907777493614,9.789083218706478,9.789079104895789,,,,,,9.798656406554931,,9.74054301882602,9.815503308167557,#000000,,9.815503308167557,,76.12407413801294,25.105082532064273,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,0.9715628483606451,0.9147683608114298,False,False,False,False,0.26021895052221955,0.3015234532860216,False,False,False,False,75368,59780.14601653698,False,False,False,False,1616.9488874414437,False,False,False,False
2024-08-08 00:00:00+00:00,9.8762213928,9.8762213928,9.8762213928,9.8762213928,6,,,,,,,,9.897460578566667,9.789111525369085,9.789116914829483,9.789112789583807,,,,,,9.798712954540044,,9.740553039632095,9.812702952577817,#000000,,9.812702952577817,,71.9881443980647,27.95246168891434,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,0.9719632095530013,0.9159683206781832,False,False,False,False,0.23348620990173966,0.2675048315938806,False,False,False,False,75362,60391.19911392769,False,False,False,False,1553.7744212672694,False,False,False,False
2024-08-09 00:00:00+00:00,9.8781522278,9.8781522278,9.8781522278,9.8781522278,6,,,,,,,,9.891943906919048,9.789145997185745,9.789151331262794,9.78914719431264,,,,,,9.798770826764372,,9.740563201553332,9.81163185128892,#000000,,9.81163185128892,,69.41070266619488,25.813596592000664,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,0.971238958110207,0.9137975991362756,False,False,False,False,0.23373484447575207,0.25061983803481636,False,False,False,False,75368,60978.5246388717,False,False,False,False,1493.0773851391414,False,False,False,False
2024-08-12 00:00:00+00:00,9.8858755681,9.8858755681,9.8858755681,9.8858755681,17,,,,,,,,9.889229123763156,9.789251985113914,9.789257149656914,9.789252976387544,,,,,,9.798950250077436,,9.740593601255911,9.811188296999791,#000000,,9.811188296999791,,68.42408652688411,25.035907407301863,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,0.9700808726449346,0.9402037330715047,False,False,False,False,0.2561730765763916,0.253396457305604,False,False,False,False,75385,61543.484456955164,False,False,False,False,1435.1919974866262,False,False,False,False
2024-08-13 00:00:00+00:00,9.8907026558,9.8907026558,9.8907026558,9.8907026558,50,,,,,,,,9.890066357875,9.789577878691448,9.789582524941228,9.789578239867547,,,,,,9.799502775705054,,9.740685906758577,9.811661555416055,#000000,,9.811661555416055,,68.21935474464902,24.809663078721954,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,0.9999568939101828,0.938610656244096,False,False,False,False,0.25387353072940916,0.25363499401750655,False,False,False,False,75435,62088.24977236868,False,False,False,False,1380.870742683229,False,False,False,False
2024-08-14 00:00:00+00:00,9.8907026558,9.8907026558,9.8907026558,9.8907026558,4,,,,,,,,9.890094023002174,9.789603859750503,9.789608464819597,9.789604170867209,,,,,,9.799546690417994,,9.740693286294901,9.811691441771496,#000000,,9.811691441771496,,68.08286688982562,24.486545823114568,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,0.9999531270309767,0.9499228358933375,False,False,False,False,0.2516909427920428,0.25266296840477465,False,False,False,False,75435,62611.65174207972,False,False,False,False,1326.8758115976125,False,False,False,False
