date,Open,High,Low,Close,Volume,aVWAP_peak_866,aVWAP_peak_846,aVWAP_peak_827,aVWAP_peak_795,aVWAP_peak_756,aVWAP_peak_708,aVWAP_peak_677,aVWAP_peak_638,aVWAP_peak_608,aVWAP_peak_573,aVWAP_peak_549,aVWAP_peak_525,aVWAP_peak_498,aVWAP_peak_457,aVWAP_peak_437,aVWAP_peak_436,aVWAP_peak_387,aVWAP_peak_368,aVWAP_peak_353,aVWAP_peak_322,aVWAP_peak_286,aVWAP_peak_270,aVWAP_peak_257,aVWAP_peak_210,aVWAP_peak_192,aVWAP_peak_168,aVWAP_peak_46,aVWAP_peak_18,aVWAP_valley_858,aVWAP_valley_811,aVWAP_valley_779,aVWAP_valley_741,aVWAP_valley_717,aVWAP_valley_702,aVWAP_valley_664,aVWAP_valley_615,aVWAP_valley_581,aVWAP_valley_559,aVWAP_valley_533,aVWAP_valley_512,aVWAP_valley_476,aVWAP_valley_450,aVWAP_valley_400,aVWAP_valley_332,aVWAP_valley_316,aVWAP_valley_281,aVWAP_valley_264,aVWAP_valley_240,aVWAP_valley_209,aVWAP_valley_196,aVWAP_valley_159,aVWAP_valley_127,aVWAP_valley_95,aVWAP_valley_38,aVWAP_OB_bull_811,aVWAP_OB_bull_316,aVWAP_OB_bear_795,aVWAP_OB_bear_132,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 19:00:00+00:00,130.485,130.825,129.98,130.75,1252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.39962155707469,-17.07179197286596,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1389.0,-224.2412290829579,False,False,False,False,1780.460984296663,False,False,False,False
2025-02-04 20:00:00+00:00,130.68,130.695,129.935,129.94,2648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.964432168588154,-17.07179197286596,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4037.0,-283.35376816694304,False,False,False,False,1793.911201594389,False,False,False,False
2025-02-05 15:00:00+00:00,130.99,131.625,130.265,131.49,1958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,61.81809659635966,-13.225172987614513,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2079.0,-311.19324462947105,False,False,False,False,1796.4552139727705,False,False,False,False
2025-02-05 16:00:00+00:00,131.675,131.685,130.615,130.85,1360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.926592369290255,-11.278182411951008,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3439.0,-359.6863726197118,False,False,False,False,1789.6884664693166,False,False,False,False
2025-02-05 17:00:00+00:00,130.71,130.995,130.375,130.845,1156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.3153948229465,-9.24567204793042,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4595.0,-425.3501497883984,False,False,False,False,1779.8638390821955,False,False,False,False
2025-02-05 18:00:00+00:00,130.845,131.07,130.81,130.975,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.24072598851788,-6.853392028333644,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3935.0,-479.7633257606713,False,False,False,False,1762.5016090189056,False,False,False,False
2025-02-05 19:00:00+00:00,130.975,131.195,130.63,130.83,1633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.595737933320095,-5.300266901800896,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5568.0,-558.6507160589555,False,False,False,False,1760.4938321348914,False,False,False,False
2025-02-05 20:00:00+00:00,130.83,131.01,130.585,130.6,3930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,58.18706351307,-4.847176134363622,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9498.0,-697.245278600677,False,False,False,False,1794.1295866754356,False,False,False,False
2025-02-06 15:00:00+00:00,132.25,132.45,130.755,131.14,2486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.44833333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.44833333333332,#000000,,131.44833333333332,,58.99435776415862,-2.407712002366601,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7012.0,-795.1484525758602,False,False,False,False,1804.856259750235,False,False,False,False
2025-02-06 16:00:00+00:00,131.14,131.37,130.5,130.5,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.29544060119414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.29544060119414,#000000,,131.29544060119414,,56.798304840310095,-2.407712002366601,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-7764.0,-903.1926626134438,False,False,False,False,1788.5329068858903,False,False,False,False
2025-02-06 17:00:00+00:00,130.5,130.57,130.26,130.32,1007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.07907027875933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.07907027875933,#000000,,131.07907027875933,,54.61693980508589,-2.407712002366601,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-8771.0,-1025.1741717202121,False,False,False,False,1776.4161176318455,False,False,False,False
2025-02-06 18:00:00+00:00,130.32,130.49,129.73,129.805,1483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.80185259543762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.80185259543762,#000000,,130.80185259543762,,51.207083710004156,-2.407712002366601,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-10254.0,-1168.2567427012941,False,False,False,False,1771.8670305367782,False,False,False,False
2025-02-06 19:00:00+00:00,129.785,130.04,129.43,129.52,2006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.50655008188951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.50655008188951,#000000,,130.50655008188951,,47.93133486590949,-2.407712002366601,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12260.0,-1340.2217544423593,False,False,False,False,1775.4969990555878,False,False,False,False
2025-02-06 20:00:00+00:00,129.52,130.59,129.46,130.28,6547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.3247551525337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.3247551525337,#000000,,130.3247551525337,,49.04842416892959,-2.407712002366601,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5713.0,-1408.0167660013926,False,False,False,False,1849.4737897679042,False,False,False,False
2025-02-07 15:00:00+00:00,130.515,130.515,129.46,129.6,1201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.2885729664557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.2885729664557,#000000,,130.2885729664557,,47.30884766641502,4.389347235029625,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6914.0,-1493.3808471486577,False,False,False,False,1839.4199325622003,False,False,False,False
2025-02-07 16:00:00+00:00,129.6,129.65,129.185,129.545,514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.26194840376763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.26194840376763,#000000,,130.26194840376763,,45.95845061413819,2.609387837458577,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7428.0,-1585.3904464176708,False,False,False,False,1818.8707863209258,False,False,False,False
2025-02-07 17:00:00+00:00,129.39,129.68,129.13,129.175,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.2429090370915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.2429090370915,#000000,,130.2429090370915,,43.76195917906883,0.09158815597503889,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7761.0,-1681.1363309693347,False,False,False,False,1795.834029943857,False,False,False,False
2025-02-07 18:00:00+00:00,129.175,129.94,129.025,129.47,1559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.17627366577221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.17627366577221,#000000,,130.17627366577221,,43.805653053859906,-0.3191710185360961,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6202.0,-1751.2272405667093,False,False,False,False,1792.1621845183709,False,False,False,False
2025-02-07 19:00:00+00:00,129.455,130.515,129.345,130.005,7377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1116650834488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1116650834488,#000000,,130.1116650834488,,46.30577866200535,-0.3191710185360961,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1175.0,-1705.8593763718766,False,False,False,False,1878.7488173165355,False,False,False,False
2025-02-07 20:00:00+00:00,129.885,129.89,129.37,129.44,1866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.07418150209477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.07418150209477,#000000,,130.07418150209477,,45.65220896744256,-0.3191710185360961,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-691.0,-1690.1251224746381,False,False,False,False,1878.5511612341086,False,False,False,False
2025-02-10 15:00:00+00:00,129.435,130.01,129.18,129.505,3501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.01598600591976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.01598600591976,#000000,,130.01598600591976,,45.53663636102749,-0.3191710185360961,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2810.0,-1620.3557407308451,False,False,False,False,1903.7054067963704,False,False,False,False
2025-02-10 16:00:00+00:00,129.63,129.81,129.345,129.57,3960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.9655031028369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.9655031028369,#000000,,129.9655031028369,,45.80679037610652,-0.3191710185360961,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,6770.0,-1490.272705990832,False,False,False,False,1935.5859431251088,False,False,False,False
2025-02-10 17:00:00+00:00,129.57,129.71,129.27,129.5,1915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.94073511016154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.94073511016154,#000000,,129.94073511016154,,45.63848170062595,-0.3787014558538502,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4855.0,-1391.8963849677184,False,False,False,False,1935.2667812161924,False,False,False,False
2025-02-10 18:00:00+00:00,129.405,129.885,129.405,129.605,4072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.90972087368672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.90972087368672,#000000,,129.90972087368672,,46.19471962943917,-0.3787014558538502,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,8927.0,-1231.9134952782965,False,False,False,False,1968.394428019042,False,False,False,False
2025-02-10 19:00:00+00:00,129.53,129.665,129.485,129.6,968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.9021163982959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.9021163982959,#000000,,129.9021163982959,,46.53463480033298,-0.3787014558538502,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,7959.0,-1089.4187124057648,False,False,False,False,1952.8844368869636,False,False,False,False
2025-02-10 20:00:00+00:00,129.575,129.725,129.25,129.65,7180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.84900356407468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.84900356407468,#000000,,129.84900356407468,,47.140881353726,-0.3787014558538502,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,15139.0,-837.8153215157529,False,False,False,False,2033.924988253057,False,False,False,False
2025-02-11 15:00:00+00:00,129.55,129.55,128.565,128.565,5311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.75507772308376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.75507772308376,#000000,,129.75507772308376,,41.98433485575677,-4.859101937221176,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,9828.0,-672.4538436627954,False,False,False,False,2084.7323527762655,False,False,False,False
2025-02-11 16:00:00+00:00,128.43,128.89,128.43,128.68,1362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.72831931407944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.72831931407944,#000000,,129.72831931407944,,39.446589078775574,-7.136201898551256,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,11190.0,-488.5398305827521,False,False,False,False,2073.5272000200443,False,False,False,False
2025-02-11 17:00:00+00:00,128.725,128.975,128.1,128.7,4345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.64565539654646,,,,,,,,,,,,,,,,,,,,,,,,,,128.59166666666667,,,,,129.11866103160656,#000000,,129.11866103160656,,37.92258140335741,-8.477683845317813,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,15535.0,-240.11285646519,False,False,False,False,2108.743832577873,False,False,False,False
2025-02-11 18:00:00+00:00,128.7,128.93,128.65,128.82,2644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.60981714191072,,,,,,,,,,,,,,,,,,,,,,,,,,128.67048099394287,,,,,129.1401490679268,#000000,,129.1401490679268,,37.975346877278994,-8.477683845317813,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18179.0,45.45478472031681,False,False,False,False,2117.0423778092236,False,False,False,False
2025-02-11 19:00:00+00:00,128.82,129.075,128.695,129.075,6998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.5431034391649,,,,,,,,,,,,,,,,,,,,,,,,,,128.8094965563261,,,,,129.1762999977455,#000000,,129.1762999977455,,40.18395508675235,-8.477683845317813,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25177.0,435.0911446471336,False,False,False,False,2192.7161393935767,False,False,False,False
2025-02-11 20:00:00+00:00,129.075,130.26,129.0,129.895,1671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.54722414553373,,,,,,,,,,,,,,,,,,,,,,,,,,128.90648635415334,,,,,129.22685524984354,#000000,,129.22685524984354,,46.75048760496175,-7.442864255020218,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26848.0,844.5936075208215,False,False,False,False,2184.627517077397,False,False,False,False
2025-02-12 15:00:00+00:00,129.22,130.64,129.22,130.46,889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.5541367951409,,,,,,,,,,,,,,,,,,,,,,,,,,128.9709669426482,,,,,129.26255186889455,#000000,,129.26255186889455,,53.483872440738764,-1.5682229515454225,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27737.0,1261.5301407375528,False,False,False,False,2164.5402687506157,False,False,False,False
2025-02-12 16:00:00+00:00,130.415,131.095,129.95,130.985,1749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.58077738276165,,,,,,,,,,,,,,,,,,,,,,,,,,129.13402273721033,,,,,129.357400059986,#000000,,129.357400059986,,59.68602315010838,3.666200641905178,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29486.0,1699.1188207261177,False,False,False,False,2158.0977839637844,False,False,False,False
2025-02-12 17:00:00+00:00,130.985,131.235,130.76,130.885,1274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.6042151527278,,,,,,,,,,,,,,,,,,,,,,,,,,129.2528932038835,,,,,129.42855417830566,#000000,,129.42855417830566,,63.04581940080796,6.311464813674746,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28212.0,2110.171242110209,False,False,False,False,2144.390841576749,False,False,False,False
2025-02-12 18:00:00+00:00,130.885,131.16,130.39,130.53,3225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.64913370420106,,,,,,,,,,,,,,,,,,,,,,,,,,129.4566843606054,,,,,129.55290903240325,#000000,,129.55290903240325,,62.632220464629086,6.311464813674746,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24987.0,2464.850757736407,False,False,False,False,2161.1444719399,False,False,False,False
2025-02-12 19:00:00+00:00,130.69,131.27,130.36,130.36,1560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.66333333333336,129.66897134975866,,,,,,,,,,,,,,,,,,,,,,,,,,129.53397331143503,,,,,129.95542599817568,#000000,,129.95542599817568,,61.16342919175292,6.311464813674746,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23427.0,2789.845319631967,False,False,False,False,2151.8244026074985,False,False,False,False
2025-02-12 20:00:00+00:00,130.335,130.49,129.73,129.84,1827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.31630941836437,129.67683251207376,,,,,,,,,,,,,,,,,,,,,,,,,,129.56788862577343,,,,,129.85367685207052,#000000,,129.85367685207052,,56.95916035122485,6.311464813674746,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21600.0,3081.4756247539517,False,False,False,False,2146.7883653577696,False,False,False,False
2025-02-13 15:00:00+00:00,130.565,130.98,130.01,130.01,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.31860912495745,129.6810620176753,,,,,,,,,,,,,,,,,,,,,,,,,,129.5830479328117,,,,,129.8609063584815,#000000,,129.8609063584815,,55.144048425224454,12.266612055327343,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22129.0,3376.7860801841225,False,False,False,False,2121.706375197184,False,False,False,False
2025-02-13 16:00:00+00:00,130.18,130.4,129.68,129.83,778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.26082942763813,129.68377400298394,,,,,,,,,,,,,,,,,,,,,,,,,,129.59399953920962,,,,,129.8462009899439,#000000,,129.8462009899439,,52.83156551527595,9.895942955345475,True,False,False,False,False,3.2206090412220334,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21351.0,3655.456063437082,False,False,False,False,2100.8737182173827,False,False,False,False
2025-02-13 17:00:00+00:00,129.735,130.165,129.735,129.85,819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.2097013120503,129.68605262738728,,,,,,,,,,,,,,,,,,,,,,,,,,129.6033348641138,,,,,129.83302960118382,#000000,,129.83302960118382,,51.427356136323326,8.31234025506398,True,False,False,False,False,3.3311096440887304,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22170.0,3942.503256252011,False,False,False,False,2080.999707082229,False,False,False,False
2025-02-13 18:00:00+00:00,129.85,130.09,129.71,129.85,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1955975934282,129.686637723279,,,,,,,,,,,,,,,,,,,,,,,,,,129.60577628368995,,,,,129.8293372001324,#000000,,129.8293372001324,,50.491216550354906,7.0796035372923,False,False,False,False,False,3.3311096440887518,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22170.0,4225.10010499229,False,False,False,False,2052.5966108483963,False,False,False,False
