date,Open,High,Low,Close,Volume,aVWAP_peak_811,aVWAP_peak_670,aVWAP_peak_612,aVWAP_peak_599,aVWAP_peak_577,aVWAP_peak_558,aVWAP_peak_536,aVWAP_peak_504,aVWAP_peak_426,aVWAP_peak_394,aVWAP_peak_378,aVWAP_peak_327,aVWAP_peak_289,aVWAP_peak_275,aVWAP_peak_210,aVWAP_peak_179,aVWAP_peak_162,aVWAP_peak_120,aVWAP_peak_56,aVWAP_peak_55,aVWAP_peak_30,aVWAP_valley_823,aVWAP_valley_806,aVWAP_valley_805,aVWAP_valley_743,aVWAP_valley_726,aVWAP_valley_707,aVWAP_valley_684,aVWAP_valley_643,aVWAP_valley_619,aVWAP_valley_604,aVWAP_valley_582,aVWAP_valley_523,aVWAP_valley_522,aVWAP_valley_482,aVWAP_valley_408,aVWAP_valley_354,aVWAP_valley_309,aVWAP_valley_257,aVWAP_valley_240,aVWAP_valley_190,aVWAP_valley_168,aVWAP_valley_130,aVWAP_valley_103,aVWAP_valley_90,aVWAP_valley_35,aVWAP_valley_18,aVWAP_OB_bull_823,aVWAP_OB_bull_309,aVWAP_OB_bull_240,aVWAP_OB_bull_90,aVWAP_OB_bear_670,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 20:00:00+00:00,1.355,1.37,1.345,1.37,18055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.51124778211,-9.586028325002204,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7690.0,-671.6633109397785,False,False,False,False,3241.904002620173,False,False,False,False
2025-02-11 15:00:00+00:00,1.35,1.365,1.335,1.365,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.653645499008626,-8.245756815943537,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7288.0,-548.25767821203,False,False,False,False,3197.874483199705,False,False,False,False
2025-02-11 16:00:00+00:00,1.365,1.37,1.355,1.36,820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.51908052943851,-7.9111629628901525,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6468.0,-439.47848940254113,False,False,False,False,3161.008212142345,False,False,False,False
2025-02-11 17:00:00+00:00,1.36,1.37,1.34,1.36,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.4293705497251,-7.372372554402723,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6468.0,-332.3857996443622,False,False,False,False,3115.1941313339366,False,False,False,False
2025-02-11 18:00:00+00:00,1.365,1.37,1.355,1.365,1438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.371086515476065,-5.8105182126131965,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7906.0,-204.65888802196895,False,False,False,False,3089.1911215458135,False,False,False,False
2025-02-11 19:00:00+00:00,1.365,1.37,1.365,1.365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.99889715931003,-4.561335883374383,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7906.0,-78.91223859527175,False,False,False,False,3041.2966855528553,False,False,False,False
2025-02-11 20:00:00+00:00,1.36,1.37,1.35,1.36,9829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.15694338860559,-4.561335883374383,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1923.0,-107.50274652402722,False,False,False,False,3146.5323958543613,False,False,False,False
2025-02-12 15:00:00+00:00,1.355,1.385,1.335,1.385,6726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.368333333333333,,,,,,1.368333333333333,#000000,,1.368333333333333,,55.40273373998095,-0.3982420988599671,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4803.0,-31.370920996522926,False,False,False,False,3202.028017624061,False,False,False,False
2025-02-12 16:00:00+00:00,1.385,1.395,1.385,1.395,5805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3791425265341952,,,,,,1.3791425265341952,#000000,,1.3791425265341952,,59.60310039620498,3.731480768845671,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,10608.0,133.58056615070998,False,False,False,False,3242.3841723895794,False,False,False,False
2025-02-12 17:00:00+00:00,1.395,1.425,1.395,1.425,8471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3936053709170555,,,,,,1.3936053709170555,#000000,,1.3936053709170555,,65.36330567075309,9.105318276381574,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19079.0,427.3079992336447,False,False,False,False,3323.4479836703613,False,False,False,False
2025-02-12 18:00:00+00:00,1.425,1.445,1.42,1.435,3700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3995560413461798,,,,,,1.3995560413461798,#000000,,1.3995560413461798,,69.92978138489417,13.21819054399559,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22779.0,773.8458597106425,False,False,False,False,3329.28599942741,False,False,False,False
2025-02-12 19:00:00+00:00,1.435,1.44,1.42,1.425,7401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4061903352750005,,,,,,1.4061903352750005,#000000,,1.4061903352750005,,70.44728991745052,13.662105651154931,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15378.0,1000.2668541337333,False,False,False,False,3392.4133482734965,False,False,False,False
2025-02-12 20:00:00+00:00,1.425,1.435,1.42,1.43,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4088594088157138,,,,,,1.4088594088157138,#000000,,1.4088594088157138,,71.27873077339277,14.634709999900693,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19778.0,1291.3944998060783,False,False,False,False,3408.034846749876,False,False,False,False
2025-02-13 15:00:00+00:00,1.435,1.46,1.43,1.46,7050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4155189079971529,,,,,,1.4155189079971529,#000000,,1.4155189079971529,,74.14861342548083,17.573709853113883,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26828.0,1687.3108641501701,False,False,False,False,3464.4994227692578,False,False,False,False
2025-02-13 16:00:00+00:00,1.455,1.465,1.435,1.44,505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4158759287000469,,,,,,1.4158759287000469,#000000,,1.4158759287000469,,71.76226874061726,17.573709853113883,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26323.0,2069.2595329230353,False,False,False,False,3418.615710788339,False,False,False,False
2025-02-13 17:00:00+00:00,1.44,1.445,1.435,1.435,3819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4176672863100583,,,,,,1.4176672863100583,#000000,,1.4176672863100583,,69.20140459959299,17.573709853113883,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22504.0,2386.0772145831434,False,False,False,False,3424.82321914821,False,False,False,False
2025-02-13 18:00:00+00:00,1.435,1.445,1.425,1.445,2998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4188851105651106,,,,,,1.4188851105651106,#000000,,1.4188851105651106,,68.5602053624939,17.573709853113883,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25502.0,2744.4636143570483,False,False,False,False,3418.2058048978497,False,False,False,False
2025-02-13 19:00:00+00:00,1.445,1.46,1.445,1.455,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4201881166272656,,,,,,1.4201881166272656,#000000,,1.4201881166272656,,69.1257923259792,17.573709853113883,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27502.0,3128.301387777869,False,False,False,False,3396.218118000209,False,False,False,False
2025-02-13 20:00:00+00:00,1.455,1.475,1.455,1.475,3132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4228804732741742,,,,,,1.4228804732741742,#000000,,1.4228804732741742,,71.18849188977909,17.573709853113883,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30634.0,3554.746327502243,False,False,False,False,3392.121713069973,False,False,False,False
2025-02-14 15:00:00+00:00,1.48,1.49,1.425,1.43,6705.0,,,,,,,,,,,,,,,,,,,,,1.4483333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1.4256018252753329,,,,,,1.436967579304333,#000000,,1.436967579304333,,65.0102085050782,20.896506289006425,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23929.0,3870.626229401433,False,False,False,False,3443.4841671309036,False,False,False,False
2025-02-14 16:00:00+00:00,1.43,1.435,1.4,1.415,10709.0,,,,,,,,,,,,,,,,,,,,,1.4288594425940813,,,,,,,,,,,,,,,,,,,,,,,,,,1.4242985658054235,,,,,,1.4265790041997524,#000000,,1.4265790041997524,,59.11184642152838,15.502864364853224,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13220.0,4015.5777607285427,False,False,False,False,3556.127823454455,False,False,False,False
2025-02-14 17:00:00+00:00,1.415,1.415,1.38,1.385,9868.0,,,,,,,,,,,,,,,,,,,,,1.4160095178750334,,,,,,,,,,,,,,,,,,,,,,,,,,1.4206298350722584,,,,,,1.4183196764736459,#000000,,1.4183196764736459,,52.24998906422371,9.394572927559857,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3352.0,4005.2897334304257,False,False,False,False,3653.98630681175,False,False,False,False
2025-02-14 18:00:00+00:00,1.385,1.39,1.37,1.375,11107.0,,,,,,,,,,,,,,,,,,,,,1.4051087551121413,,,,,,,,,,,,,,,,,,,,,,,,,,1.415653064395384,,,,,,1.4103809097537625,#000000,,1.4103809097537625,,46.83913198767956,4.72130039294391,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7755.0,3822.959660043907,False,False,False,False,3769.5369067061415,False,False,False,False
2025-02-14 19:00:00+00:00,1.375,1.375,1.355,1.365,15407.0,,,,,,,,,,,,,,,,,,,,,1.3936217376756634,,,,,,,,,,,,,,,,,,,,,,,,,,1.4085456833298422,,,,,,1.401083710502753,#000000,,1.401083710502753,,42.412377992078675,0.8939891675265912,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23162.0,3404.5881924463274,False,False,False,False,3949.9626910982943,False,False,False,False
2025-02-14 20:00:00+00:00,1.365,1.365,1.35,1.365,26568.0,,,,,,,,,,,,,,,,,,,,,1.3825065327758699,,,,,,,,,,,,,,,,,,,,,,,,,1.36,1.3990879414733826,,,,,,1.3805314914164175,#000000,,1.3805314914164175,,39.461208661678086,-1.7176843039343765,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23162.0,2992.703104191345,False,False,False,False,4300.629936197545,False,False,False,False
2025-02-17 15:00:00+00:00,1.365,1.365,1.365,1.365,0.0,,,,,,,,,,,,,,,,,,,,,1.3825065327758699,,,,,,,,,,,,,,,,,,,,,,,,,1.36,1.3990879414733826,,,,,,1.3805314914164175,#000000,,1.3805314914164175,,37.49376244141103,-3.6239528338288665,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23162.0,2587.2038312581462,False,False,False,False,4233.9535030782035,False,False,False,False
2025-02-17 16:00:00+00:00,1.365,1.365,1.365,1.365,0.0,,,,,,,,,,,,,,,,,,,,,1.3825065327758699,,,,,,,,,,,,,,,,,,,,,,,,,1.36,1.3990879414733826,,,,,,1.3805314914164175,#000000,,1.3805314914164175,,36.18213162789966,-5.120558233141068,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23162.0,2187.99136875802,False,False,False,False,4168.310813107999,False,False,False,False
2025-02-17 17:00:00+00:00,1.365,1.365,1.365,1.365,0.0,,,,,,,,,,,,,,,,,,,,,1.3825065327758699,,,,,,,,,,,,,,,,,,,,,,,,,1.36,1.3990879414733826,,,,,,1.3805314914164175,#000000,,1.3805314914164175,,35.30771108555874,-6.37381286171879,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23162.0,1794.9682467617715,False,False,False,False,4103.685839261363,False,False,False,False
2025-02-17 18:00:00+00:00,1.365,1.365,1.365,1.365,0.0,,,,,,,,,,,,,,,,,,,,,1.3825065327758699,,,,,,,,,,,,,,,,,,,,,,,,,1.36,1.3990879414733826,,,,,,1.3805314914164175,#000000,,1.3805314914164175,,34.72476405733147,-7.473658044423786,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23162.0,1408.038506501899,False,False,False,False,4040.0628029937448,False,False,False,False
2025-02-17 19:00:00+00:00,1.365,1.365,1.365,1.365,0.0,,,,,,,,,,,,,,,,,,,,,1.3825065327758699,,,,,,,,,,,,,,,,,,,,,,,,,1.36,1.3990879414733826,,,,,,1.3805314914164175,#000000,,1.3805314914164175,,34.33613270517995,-8.46630419615569,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23162.0,1027.10767694373,False,False,False,False,3977.4261703891902,False,False,False,False
2025-02-17 20:00:00+00:00,1.365,1.365,1.365,1.365,0.0,,,,,,,,,,,,,,,,,,,,,1.3825065327758699,,,,,,,,,,,,,,,,,,,,,,,,,1.36,1.3990879414733826,,,,,,1.3805314914164175,#000000,,1.3805314914164175,,34.07704513707894,-9.373955003124621,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23162.0,652.0827517197962,False,False,False,False,3915.7606483676523,False,False,False,False
2025-02-18 15:00:00+00:00,1.39,1.4,1.375,1.4,3230.0,,,,,,,,,,,,,,,,,,,,,1.382860472442201,,,,,,,,,,,,,,,,,,,,,,,,,1.3634325569948769,1.398916232691743,,,,,,1.381736420709607,#000000,,1.381736420709607,,42.320946338845665,-14.375403173860121,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19932.0,332.9496858016598,False,False,False,False,3905.1287003309444,False,False,False,False
2025-02-18 16:00:00+00:00,1.395,1.42,1.395,1.415,3660.0,,,,,,,,,,,,,,,,,,,,,1.3839988806625867,,,,,,,,,,,,,,,,,,,,,,,,,1.3685266104768168,1.3991993983010031,,,,,,1.3839082964801355,#000000,,1.3839082964801355,,49.94312083554025,-7.341895924188748,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16272.0,75.5086054016341,False,False,False,False,3901.328255364573,False,False,False,False
2025-02-18 17:00:00+00:00,1.415,1.435,1.415,1.425,2708.0,,,,,,,,,,,,,,,,,,,,,1.385233079892992,,,,,,,,,,,,,,,,,,,,,,,,,1.3727551659938433,1.3996780480787017,,,,,,1.385888764655179,#000000,,1.385888764655179,,56.232063754902256,-1.7671936644686355,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13564.0,-135.95664429451526,False,False,False,False,3882.8270421031066,False,False,False,False
2025-02-18 18:00:00+00:00,1.425,1.425,1.405,1.405,912.0,,,,,,,,,,,,,,,,,,,,,1.3854983640351843,,,,,,,,,,,,,,,,,,,,,,,,,1.3737122642357555,1.3997524867069262,,,,,,1.3863210383259552,#000000,,1.3863210383259552,,56.07335492811157,-1.7671936644686355,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14476.0,-358.28289787134446,False,False,False,False,3836.767708117012,False,False,False,False
2025-02-18 19:00:00+00:00,1.405,1.415,1.405,1.415,10064.0,,,,,,,,,,,,,,,,,,,,,1.3881074686110946,,,,,,,,,,,,,,,,,,,,,,,,,1.3818148713815002,1.4005164760478725,,,,,,1.390146272013489,#000000,,1.390146272013489,,57.38959697087445,-0.6661377289179669,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4412.0,-421.13122503612976,False,False,False,False,3933.313945200469,False,False,False,False
2025-02-18 20:00:00+00:00,1.415,1.445,1.415,1.44,21148.0,,,,,,,,,,,,,,,,,,,,,1.3959415903543402,,,,,,,,,,,,,,,,,,,,,,,,,1.397769073070728,1.404413377654746,,,,,,1.399374680359938,#000000,,1.399374680359938,,61.10999190258949,3.066230987315521,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16736.0,-155.12919053944557,False,False,False,False,4200.208302639221,False,False,False,False
2025-02-19 15:00:00+00:00,1.44,1.44,1.415,1.42,5898.0,,,,,,,,,,,,,,,,,,,,,1.397280714776847,,,,,,,,,,,,,,,,,,,,,,,,,1.3999339515824663,1.405073300686809,,,,,,1.4007626556820405,#000000,,1.4007626556820405,,59.90964806366989,3.066230987315521,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10838.0,15.306920941786132,False,False,False,False,4226.530654536287,False,False,False,False
2025-02-19 16:00:00+00:00,1.415,1.435,1.415,1.425,2706.0,,,,,,,,,,,,,,,,,,,,,1.3978546560563163,,,,,,,,,,,,,,,,,,,,,,,,,1.4008160584701017,1.405362119726973,,,,,,1.4013442780844638,#000000,,1.4013442780844638,,59.72325858660038,3.066230987315521,True,False,True,False,True,7.326592967104432,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13544.0,225.05410046206853,False,False,False,False,4202.956535861305,False,False,False,False
2025-02-19 17:00:00+00:00,1.425,1.435,1.42,1.43,6432.0,,,,,,,,,,,,,,,,,,,,,1.3992843234491912,,,,,,,,,,,,,,,,,,,,,,,,,1.4029401387322087,1.4061271568053821,,,,,,1.4027838729955941,#000000,,1.4027838729955941,,60.22892703824637,3.343336304301914,True,False,True,False,True,8.152675311155686,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19976.0,531.2703159587807,False,False,False,False,4237.515349258804,False,False,False,False
2025-02-19 18:00:00+00:00,1.43,1.445,1.425,1.435,8047.0,,,,,,,,,,,,,,,,,,,,,1.4012641128615613,,,,,,,,,,,,,,,,,,,,,,,,,1.4057635734845089,1.4072820647923543,,,,,,1.4047699170461414,#000000,,1.4047699170461414,,61.20817818256422,4.832919149291818,True,False,True,False,True,8.975082859001176,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28023.0,957.4986831532182,False,False,False,False,4296.577126789675,False,False,False,False
2025-02-19 19:00:00+00:00,1.435,1.445,1.42,1.43,11530.0,,,,,,,,,,,,,,,,,,,,,1.4035011497627086,,,,,,,,,,,,,,,,,,,,,,,,,1.4086659443035352,1.4086038632353262,,,,,,1.4069236524338564,#000000,,1.4069236524338564,,60.746050222492016,4.906201042973407,True,False,True,False,True,7.933942475694241,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16493.0,1198.3591686857264,False,False,False,False,4408.7232178471995,False,False,False,False
