date,Open,High,Low,Close,Volume,aVWAP_peak_382,aVWAP_peak_304,aVWAP_peak_223,aVWAP_peak_156,aVWAP_peak_125,aVWAP_peak_81,aVWAP_peak_38,aVWAP_valley_401,aVWAP_valley_367,aVWAP_valley_343,aVWAP_valley_322,aVWAP_valley_292,aVWAP_valley_273,aVWAP_valley_239,aVWAP_valley_191,aVWAP_valley_169,aVWAP_valley_139,aVWAP_valley_99,aVWAP_valley_54,aVWAP_valley_16,aVWAP_OB_bull_322,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,14.505,14.525,14.33,14.345,7901.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,14.586273638561071,,53.94924370456509,-27.068302507434254,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12667.0,366.914496052712,False,False,False,False,35257.675793897986,False,False,False,False
2023-12-29 17:00:00+00:00,14.265,14.335,14.225,14.28,6266.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,14.491884959669486,,48.116046688842175,-27.068302507434254,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6401.0,460.46620929220484,False,False,False,False,34808.19244825615,False,False,False,False
2024-01-01 17:00:00+00:00,14.28,14.28,14.28,14.28,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,14.491884959669486,,44.22724867836023,-27.068302507434254,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6401.0,552.5675083729459,False,False,False,False,34268.53054983357,False,False,False,False
2024-01-02 17:00:00+00:00,14.16,14.195,13.995,14.075,12911.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,14.335152563446941,,39.11485599272708,-27.068302507434254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6510.0,443.07033770049713,False,False,False,False,33937.40604518499,False,False,False,False
2024-01-03 17:00:00+00:00,13.67,13.855,13.655,13.74,7309.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,14.229685999868481,,33.04836499438901,-27.068302507434254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13819.0,221.95296812374522,False,False,False,False,33524.56254060848,False,False,False,False
2024-01-04 17:00:00+00:00,13.895,13.94,13.805,13.94,8262.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,14.173038814001448,,33.127003266692256,-27.068302507434254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5557.0,132.35679807531506,False,False,False,False,33132.894904319975,False,False,False,False
2024-01-05 17:00:00+00:00,13.68,13.68,13.475,13.6,30385.0,,,,,,,,,,,,,,,,,,,,13.585,,13.585,#000000,,13.76621773423065,,30.624903531002253,-27.068302507434254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35942.0,-426.9355553832169,False,False,False,False,33090.29188254757,False,False,False,False
2024-01-08 17:00:00+00:00,13.645,13.745,13.585,13.71,5533.0,,,,,,,,,,,,,,,,,,,,13.59963430591904,,13.59963430591904,#000000,,13.764803118513658,,30.873912097175335,-27.068302507434254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30409.0,-891.773763826888,False,False,False,False,32663.047047159238,False,False,False,False
2024-01-09 17:00:00+00:00,13.675,13.855,13.645,13.795,20731.0,,,,,,,,,,,,,,,,,,,,13.660150752881783,,13.660150752881783,#000000,,13.778846967741474,,32.480753213459955,-27.068302507434254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9678.0,-1027.9943256280214,False,False,False,False,32478.0540696839,False,False,False,False
2024-01-10 17:00:00+00:00,13.725,13.89,13.715,13.885,3427.0,,,,,,,,,,,,,,,,,,,,13.669839703042815,,13.669839703042815,#000000,,13.78262857898337,,35.04793519165218,-27.068302507434254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6251.0,-1108.9711577888272,False,False,False,False,32027.650130619033,False,False,False,False
2024-01-11 17:00:00+00:00,13.595,13.88,13.585,13.86,10602.0,,,,,,,,,,,,,,,,,,,,13.68561419395003,,13.68561419395003,#000000,,13.785173768662938,,36.47350915836923,-26.333920047890125,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16853.0,-1353.0646282107057,False,False,False,False,31695.46950843889,False,False,False,False
2024-01-12 17:00:00+00:00,14.33,14.49,14.315,14.485,15907.0,,,,,,,,,,,,,,,,,,,,13.8223693480395,,13.8223693480395,#000000,,13.885580964489645,,45.01062995242705,-17.21495264297321,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-946.0,-1346.753548703563,False,False,False,False,31450.687035439838,False,False,False,False
2024-01-15 17:00:00+00:00,14.485,14.485,14.485,14.485,0.0,,,,,,,,,,,,,,,,,,,,13.8223693480395,,13.8223693480395,#000000,,13.885580964489645,,50.702043815132264,-11.231275031772682,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-946.0,-1340.5403153903294,False,False,False,False,30963.079484502785,False,False,False,False
2024-01-16 17:00:00+00:00,14.48,14.615,14.355,14.57,72703.0,,,,,,,,,,,,,,,,,,,,14.137742474846402,,14.137742474846402,#000000,,14.265699220949053,,55.2628450263249,-6.462172388786115,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,71757.0,-207.24511670210723,False,False,False,False,31610.21003513065,False,False,False,False
2024-01-17 17:00:00+00:00,14.195,14.285,14.16,14.18,6174.0,,,,,,,,,,,,,,,,,,,,14.14037648120616,,14.14037648120616,#000000,,14.259217856558676,,53.186476263428,-6.462172388786115,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65583.0,812.7586835568401,False,False,False,False,31215.850189624747,False,False,False,False
2024-01-18 17:00:00+00:00,14.265,14.415,14.165,14.18,10829.0,,,,,,,,,,,,,,,,,,,,14.147315064297102,,14.147315064297102,#000000,,14.253721258667484,,51.80223042149674,-6.462172388786115,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65583.0,1816.948471408672,False,False,False,False,30899.774992886378,False,False,False,False
2024-01-19 17:00:00+00:00,13.955,14.245,13.945,14.185,4837.0,,,,,,,,,,,,,,,,,,,,14.146719143368227,,14.146719143368227,#000000,,14.24759765956013,,50.944869889568416,-6.462172388786115,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70420.0,2880.561673402336,False,False,False,False,30495.700961988914,False,False,False,False
2024-01-22 17:00:00+00:00,14.255,14.295,14.195,14.24,2076.0,,,,,,,,,,,,,,,,,,,,14.147813939651975,,14.147813939651975,#000000,,14.246798542808099,,51.14362850280506,-6.462172388786115,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72496.0,3959.870794744935,False,False,False,False,30055.08544319839,False,False,False,False
2024-01-23 17:00:00+00:00,14.295,14.525,14.225,14.47,5976.0,,,,,,,,,,,,,,,,,,,,14.155990828840261,,14.155990828840261,#000000,,14.25100960535714,,54.125130697733255,-4.489250553562684,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78472.0,5115.097604128735,False,False,False,False,29681.766289040275,False,False,False,False
2024-01-24 17:00:00+00:00,14.33,14.405,14.22,14.33,4658.0,,,,,,,,,,,,,,,,,,,,14.159891980244677,,14.159891980244677,#000000,,14.251600534055425,,53.954358296419144,-3.945143308757679,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,73814.0,6180.196866080227,False,False,False,False,29293.800920217942,False,False,False,False
2024-01-25 17:00:00+00:00,14.285,14.295,14.175,14.205,11893.0,,,,,,,,,,,,,,,,,,,,14.163655777042193,,14.163655777042193,#000000,,14.246928049616548,,52.09501445744364,-3.945143308757679,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,61921.0,7044.395364280534,False,False,False,False,29024.021060989755,False,False,False,False
2024-01-26 17:00:00+00:00,14.25,14.25,14.05,14.055,8416.0,,,,,,,,,,,,,,,,,,,,14.161874600157839,,14.161874600157839,#000000,,14.239380509389209,,48.97689212648564,-3.945143308757679,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53505.0,7764.714815997115,False,False,False,False,28704.51685849379,False,False,False,False
2024-01-29 17:00:00+00:00,14.14,14.365,14.135,14.35,8954.0,,,,,,,,,,,,,,,,,,,,14.166749260051132,,14.166749260051132,#000000,,14.239933049070272,,50.809505139783596,-3.945143308757679,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62459.0,8612.688229702586,False,False,False,False,28398.30729479621,False,False,False,False
2024-01-30 17:00:00+00:00,14.385,14.47,14.335,14.455,4800.0,,,,,,,,,,,,,,,,,,,,14.172083170616485,,14.172083170616485,#000000,,14.243563150381883,,53.18205589821905,-3.215027859221813,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,67259.0,9521.933373428128,False,False,False,False,28032.442065419524,False,False,False,False
2024-01-31 17:00:00+00:00,14.65,14.845,14.56,14.57,12453.0,,,,,,,,,,,,,,,,,,,,14.197276316044949,,14.197276316044949,#000000,,14.266280633627048,,55.96220272744831,-0.30667716918731713,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,79712.0,10610.1514606618,False,False,False,False,27790.900327971158,False,False,False,False
2024-02-01 17:00:00+00:00,14.96,14.995,14.775,14.98,6801.0,,,,,,,,,,,,,,,,,,,,14.217071884714725,,14.217071884714725,#000000,,14.285596938547362,,61.08954771927641,4.640738990238745,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,86513.0,11786.939810108903,False,False,False,False,27465.475516684783,False,False,False,False
2024-02-02 17:00:00+00:00,14.57,14.875,14.565,14.845,29998.0,,,,,,,,,,,,,,,,,,,,14.276016778939194,,14.276016778939194,#000000,,14.339581659651044,,62.453381830970386,6.010987587187529,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56515.0,12480.398107626594,False,False,False,False,27504.739462162535,False,False,False,False
2024-02-05 17:00:00+00:00,14.575,14.78,14.56,14.69,17358.0,,,,,,,,,,,,,,,,,,,,14.299630432592785,,14.299630432592785,#000000,,14.359878195950442,,61.181606648154016,6.010987587187529,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39157.0,12893.988834640135,False,False,False,False,27347.425672051486,False,False,False,False
2024-02-06 17:00:00+00:00,15.22,15.245,14.93,14.99,28044.0,,,,,,,15.055,,,,,,,,,,,,,14.365304764562119,,14.71015238228106,#000000,,14.581215678132708,,62.806762910586755,6.674946445564345,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,67201.0,13735.95799999455,False,False,False,False,27358.225274035183,False,False,False,False
2024-02-07 17:00:00+00:00,14.96,15.125,14.925,15.115,22558.0,,,,,,,15.055,,,,,,,,,,,,,14.410386071615193,,14.732693035807596,#000000,,14.613420710843098,,64.76771423065041,8.797686016528253,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,89759.0,14914.609813948124,False,False,False,False,27283.80317676332,False,False,False,False
2024-02-08 17:00:00+00:00,14.785,14.785,14.555,14.645,10815.0,,,,,,,14.985737417978735,,,,,,,,,,,,,14.418021322664512,,14.701879370321624,#000000,,14.60043448010435,,60.41893899963199,8.797686016528253,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78944.0,15907.31353776288,False,False,False,False,27028.472894953036,False,False,False,False
2024-02-09 17:00:00+00:00,14.695,14.755,14.65,14.655,13256.0,,,,,,,14.932646181797079,,,,,,,,,,,,,14.427667360087835,,14.680156770942457,#000000,,14.59284219830056,,57.614351607855994,13.774088494928137,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,92200.0,17090.14588601462,False,False,False,False,26814.946183403375,False,False,False,False
2024-02-12 17:00:00+00:00,14.785,14.95,14.785,14.88,9240.0,,,,,,,14.9259314806208,,,,,,,,,,,,,14.438508516020832,,14.682219998320816,#000000,,14.598481665196083,,57.816709462485164,13.774088494928137,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,101440.0,18397.895562200436,False,False,False,False,26542.466397614175,False,False,False,False
2024-02-13 17:00:00+00:00,14.2,14.295,14.095,14.205,19262.0,,,,,,,14.790094354252483,,,,,,,,,,,,,14.426875583584371,,14.608484968918427,#000000,,14.5528037826415,,52.048596332427195,8.276418154195227,True,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82178.0,19386.73439069345,False,False,False,False,26429.590949589146,False,False,False,False
2024-02-14 17:00:00+00:00,14.17,14.235,14.055,14.075,6456.0,,,,,,,14.750731681732356,,,,,,,,,,,,,14.421999998350415,,14.586365840041385,#000000,,14.538349209283847,,47.36825116281257,3.9635037480075255,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75722.0,20260.149361380372,False,False,False,False,26119.92287285133,False,False,False,False
2024-02-15 17:00:00+00:00,14.285,14.37,14.155,14.165,13835.0,,,,,,,14.692381019875917,,,,,,,,,,,,,14.415644816182072,,14.554012918028995,#000000,,14.517238583810215,,45.197380701660656,1.981065918156233,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,89557.0,21334.51913872331,False,False,False,False,25929.458952342007,False,False,False,False
2024-02-16 17:00:00+00:00,14.2,14.265,14.13,14.145,21457.0,,,,,,,14.616518944542964,,,,,,,,,,,,,14.404138581296243,,14.510328762919602,#000000,,14.487147289982104,,43.59549282709153,0.38861630641659417,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68100.0,22059.565353626822,False,False,False,False,25860.11850346849,False,False,False,False
2024-02-19 17:00:00+00:00,14.145,14.145,14.145,14.145,0.0,,,,,,,14.616518944542964,,,,,,,,,,,,,14.404138581296243,,14.510328762919602,#000000,,14.487147289982104,,42.52756757737878,-0.8382008692870073,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68100.0,22773.370541942684,False,False,False,False,25459.18643364727,False,False,False,False
2024-02-20 17:00:00+00:00,13.975,14.11,13.915,14.1,44007.0,,,,,,,14.482620017996084,,,,,,,,,,,,,14.37114323843723,,14.426881628216657,#000000,,14.424402822557777,,41.393890494019786,-2.2255703390776205,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24093.0,22793.829913385434,False,False,False,False,25746.749434675996,False,False,False,False
2024-02-21 17:00:00+00:00,13.95,14.0,13.815,13.865,38056.0,,,,,,,14.383821439795112,,,,,,,,,,,,,14.336275283782394,,14.360048361788753,#000000,,14.370246794683101,,38.61108238684406,-5.147682329528109,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13963.0,22223.956581394963,False,False,False,False,25937.590528712026,False,False,False,False
2024-02-22 17:00:00+00:00,13.715,13.845,13.695,13.755,20894.0,,,,,,,14.331660494325211,,,,,,,,,,,,,14.314268602662409,,14.322964548493811,#000000,,14.339061667463698,,35.922556588875224,-7.906159444341029,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34857.0,21338.98051036558,False,False,False,False,25859.39532671649,False,False,False,False
2024-02-23 17:00:00+00:00,13.84,14.24,13.835,14.215,32571.0,,,,,,,14.30436879645048,,,,,,,,,,,,,14.301941679044297,,14.30315523774739,#000000,,14.321282616000156,,40.2071830144474,-7.906159444341029,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2286.0,20972.701742763016,False,False,False,False,25963.451213123986,False,False,False,False
2024-02-26 17:00:00+00:00,14.035,14.07,13.985,14.07,31312.0,,,,,,,14.277984238026963,,,,,,,,,,,,,14.288499355626884,,14.283241796826925,#000000,,14.303135079446502,,41.6790565780363,-7.906159444341029,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33598.0,20126.64435140235,False,False,False,False,26046.374450129813,False,False,False,False
2024-02-27 17:00:00+00:00,13.985,14.055,13.88,13.915,18504.0,,,,,,,14.259608135236036,,,,,,,,,,,,,14.27847404731494,,14.269041091275488,#000000,,14.290192032984404,,41.27856220457935,-7.906159444341029,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-52102.0,19006.820407969753,False,False,False,False,25929.438412143303,False,False,False,False
2024-02-28 17:00:00+00:00,13.835,13.855,13.665,13.775,19611.0,,,,,,,14.231884871297995,,,,,,,,,,,,13.764999999999999,14.262847244961247,,14.086577372086415,#000000,,14.169495110837241,,39.84781380311205,-7.906159444341029,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-71713.0,17600.31156443534,False,False,False,False,25831.478126683716,False,False,False,False
2024-02-29 17:00:00+00:00,14.275,14.6,14.26,14.59,21935.0,,,,,,,14.246719000321848,,,,,,,,,,,,14.144257730387201,14.270105519236887,,14.220360749981978,#000000,,14.252307569713698,,46.47599251474624,-9.624297288593397,False,False,False,True,True,2.875661010362016,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49778.0,16555.686578940215,False,False,False,False,25771.06761309172,False,False,False,False
2024-03-01 17:00:00+00:00,15.105,15.43,15.09,15.16,35434.0,,,,,,,14.331982895720126,,,,,,,,,,,,14.642492054213216,14.318405342962484,,14.43096009763194,#000000,,14.398010708555665,,53.86374730031713,-2.9071572657705502,True,False,True,False,True,8.701894984434603,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14344.0,16076.62167073959,False,False,False,False,25920.8805183151,False,False,False,False
2024-03-04 17:00:00+00:00,15.54,15.565,15.25,15.385,42420.0,,,,,,,14.43273586528105,,,,,,,,,,,,14.911616736460076,14.380058933033046,,14.574803844924723,#000000,,14.509043335245668,,59.723900327086135,2.2086231928063143,True,False,True,False,True,10.791108536283954,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28076.0,16262.658544061456,False,False,False,False,26176.680820356727,False,False,False,False
2024-03-05 17:00:00+00:00,15.37,15.555,15.35,15.475,32392.0,,,,,,,14.501762975762997,,,,,,,,,,,,15.02864023356523,14.425105034532194,,14.651836081286808,#000000,,14.573289422586038,,63.99895656311038,5.880386446956358,True,False,True,False,True,11.606489256707146,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,60468.0,16948.012675161277,False,False,False,False,26273.042358025614,False,False,False,False
2024-03-06 17:00:00+00:00,15.97,16.085,15.9,16.035,17935.0,,,,,,,14.555744518934228,,,,,,,,,,,,15.131987986590229,14.460806896537257,,14.716179800687238,#000000,,14.626316585610137,,68.79909546705079,10.139146756749398,True,False,True,False,True,16.336404772628473,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78403.0,17900.80317632157,False,False,False,False,26143.77038348258,False,False,False,False
2024-03-07 17:00:00+00:00,16.07,16.09,15.835,15.895,17112.0,,,,,,,14.601552109238726,,,,,,,,,,,,15.205991281263545,14.491993961848177,,14.766512450783482,#000000,,14.669079684739184,,70.52135929006694,11.68909984562167,True,False,True,False,True,14.630409229930429,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,61291.0,18573.519406146042,False,False,False,False,26003.74293567665,False,False,False,False
2024-03-08 17:00:00+00:00,16.045,16.21,16.005,16.185,14133.0,,,,,,,14.642303379458212,,,,,,,,,,,,15.27120496885138,14.520086059138157,,14.811198135815916,#000000,,14.707225158379874,,72.67998350987612,13.874873151375667,True,False,True,False,True,16.923281873240413,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75424.0,19454.922206050753,False,False,False,False,25819.70040954213,False,False,False,False
2024-03-11 17:00:00+00:00,16.175,16.205,16.025,16.095,25011.0,,,,,,,14.708221357303374,,,,,,,,,,,,15.36385537850192,14.566777965061084,,14.879618233622127,#000000,,14.767078052153602,,73.11644335370517,14.63726684016649,True,False,True,False,True,15.830802395742065,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50413.0,19934.892404406553,False,False,False,False,25807.162418696513,False,False,False,False
2024-03-12 17:00:00+00:00,16.025,16.12,15.97,16.055,12235.0,,,,,,,14.73706340243513,,,,,,,,,,,,15.39901052117528,14.587782500343762,,14.907952141318058,#000000,,14.792515306395606,,72.93491764900114,14.985353286309163,True,False,True,False,True,15.343859747610058,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38178.0,20217.731281857614,False,False,False,False,25596.741295926022,False,False,False,False
2024-03-13 17:00:00+00:00,16.115,16.305,16.105,16.175,20248.0,,,,,,,14.787205487603607,,,,,,,,,,,,15.461367639586378,14.624627290609011,,14.957733472599665,#000000,,15.063499634000742,,73.36915387446463,16.03310024027587,True,False,True,False,True,16.307079896479298,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58426.0,20810.107541053618,False,False,False,False,25513.815074283757,False,False,False,False
