date,Open,High,Low,Close,Volume,aVWAP_peak_411,aVWAP_peak_328,aVWAP_peak_298,aVWAP_peak_278,aVWAP_peak_257,aVWAP_peak_223,aVWAP_peak_153,aVWAP_peak_112,aVWAP_peak_83,aVWAP_valley_426,aVWAP_valley_401,aVWAP_valley_365,aVWAP_valley_343,aVWAP_valley_318,aVWAP_valley_292,aVWAP_valley_272,aVWAP_valley_237,aVWAP_valley_191,aVWAP_valley_167,aVWAP_valley_143,aVWAP_valley_43,aVWAP_OB_bull_318,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,6.325,6.345,6.195,6.2,76834.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.292926172275721,,50.548426838141566,-6.446286584429245,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51091.0,-5021.290681086573,False,False,False,False,136322.49515918284,False,False,False,False
2023-12-29 17:00:00+00:00,6.135,6.205,6.12,6.145,30602.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.26117600178682,,47.698404262143484,-6.446286584429245,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-81693.0,-6209.999352697634,False,False,False,False,134683.41771485444,False,False,False,False
2024-01-01 17:00:00+00:00,6.145,6.145,6.145,6.145,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.26117600178682,,45.798389211478096,-6.446286584429245,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-81693.0,-7380.2784325007715,False,False,False,False,132595.30271152337,False,False,False,False
2024-01-02 17:00:00+00:00,6.125,6.165,5.945,5.97,50066.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.1964512287897335,,41.526427219823006,1.2475609138150645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-131759.0,-9308.630704865102,False,False,False,False,131315.7786384765,False,False,False,False
2024-01-03 17:00:00+00:00,5.585,5.64,5.53,5.545,46898.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.068104054969572,,34.614050917641684,-5.417922238009147,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-178657.0,-11934.186817967968,False,False,False,False,130006.97586888772,False,False,False,False
2024-01-04 17:00:00+00:00,5.635,5.635,5.575,5.615,54963.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.978891079659723,,31.69851421912525,-8.282614724219357,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-123694.0,-13666.897099859936,False,False,False,False,128843.50337479643,False,False,False,False
2024-01-05 17:00:00+00:00,5.545,5.65,5.515,5.585,30072.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.940927352650499,,29.49629467068201,-10.632826864208504,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-153766.0,-15838.976214590788,False,False,False,False,127312.16223720269,False,False,False,False
2024-01-08 17:00:00+00:00,5.575,5.585,5.5,5.515,70896.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.8657197654858555,,27.417889586112707,-12.992941837514635,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-224662.0,-19076.54247482969,False,False,False,False,126437.49305523056,False,False,False,False
2024-01-09 17:00:00+00:00,5.49,5.495,5.445,5.465,76558.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.799695241092195,,25.602857585102512,-15.190331710270286,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-301220.0,-23450.85964576256,False,False,False,False,125664.16758150604,False,False,False,False
2024-01-10 17:00:00+00:00,5.415,5.53,5.41,5.495,34954.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.777036373979051,,25.33012064257669,-16.04877642464571,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-266266.0,-27215.435465208102,False,False,False,False,124257.80839419586,False,False,False,False
2024-01-11 17:00:00+00:00,5.235,5.515,5.185,5.32,93303.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.70781074184863,,23.568190196736094,-18.354210917197094,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-359569.0,-32368.203907607975,False,False,False,False,123777.88888420833,False,False,False,False
2024-01-12 17:00:00+00:00,5.625,5.645,5.565,5.605,86424.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.694656392771806,,29.309402018232632,-18.354210917197094,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-273145.0,-36101.17749043576,False,False,False,False,123198.75882398803,False,False,False,False
2024-01-15 17:00:00+00:00,5.605,5.605,5.605,5.605,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.694656392771806,,33.136876565897,-24.845445238392905,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-273145.0,-39776.27551383986,False,False,False,False,121288.70054764712,False,False,False,False
2024-01-16 17:00:00+00:00,5.115,5.115,5.025,5.045,75601.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.63094083040084,,30.35554248712435,-24.845445238392905,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-348746.0,-44566.50380044699,False,False,False,False,120580.36410504795,False,False,False,False
2024-01-17 17:00:00+00:00,4.725,4.78,4.685,4.705,84938.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.538728025948809,,26.75515702300302,-24.845445238392905,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-433684.0,-50599.333198889675,False,False,False,False,120027.76931272162,False,False,False,False
2024-01-18 17:00:00+00:00,4.645,4.66,4.59,4.66,59137.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.479133902777438,,24.156091269139516,-17.932903787818233,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-492821.0,-57455.4830717751,False,False,False,False,119083.72637764066,False,False,False,False
2024-01-19 17:00:00+00:00,4.575,4.72,4.565,4.72,41941.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.442844922310333,,23.605236759713534,-18.77570045700387,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-450880.0,-63555.08798539099,False,False,False,False,117887.7151159718,False,False,False,False
2024-01-22 17:00:00+00:00,4.805,4.87,4.765,4.865,36039.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.420272019678246,,25.98397693993287,-18.77570045700387,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-414841.0,-69001.38119491981,False,False,False,False,116618.7427885924,False,False,False,False
2024-01-23 17:00:00+00:00,4.845,4.965,4.825,4.94,23611.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.408184497085312,,28.91463682159822,-18.77570045700387,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-391230.0,-73997.17373453345,False,False,False,False,115176.76228024212,False,False,False,False
2024-01-24 17:00:00+00:00,4.815,4.855,4.77,4.81,44076.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.38292326289774,,29.685961368918512,-18.77570045700387,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-435306.0,-79598.86096345542,False,False,False,False,114074.42488054844,False,False,False,False
2024-01-25 17:00:00+00:00,4.875,4.905,4.83,4.875,34768.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.366343031073864,,31.44412850856935,-25.13968100037406,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-400538.0,-84574.66156867315,False,False,False,False,112844.86790565621,False,False,False,False
2024-01-26 17:00:00+00:00,4.845,4.93,4.83,4.875,61797.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.339827975084127,,32.61623993500324,-23.628311953755663,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-400538.0,-89473.31797846116,False,False,False,False,112053.42809316542,False,False,False,False
2024-01-29 17:00:00+00:00,4.725,4.745,4.545,4.61,349496.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.903548159332468,,30.848464653556373,-23.628311953755663,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-750034.0,-99714.56886251601,False,False,False,False,115734.70827776751,False,False,False,False
2024-01-30 17:00:00+00:00,4.755,4.755,4.64,4.65,68355.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.896687243048243,,30.537724202543558,-23.628311953755663,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-681679.0,-108737.2732212367,False,False,False,False,115000.13915718195,False,False,False,False
2024-01-31 17:00:00+00:00,4.655,4.755,4.62,4.625,45199.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.8910729444864,,30.08560746566043,-23.628311953755663,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-726878.0,-118320.85038059736,False,False,False,False,113917.95095319462,False,False,False,False
2024-02-01 17:00:00+00:00,4.805,4.925,4.77,4.91,76154.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.900800272609315,,35.439409328362416,-19.749323548659795,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-650724.0,-126575.1627777974,False,False,False,False,113332.46334151718,False,False,False,False
2024-02-02 17:00:00+00:00,4.755,4.815,4.7,4.805,73747.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.899256198324986,,37.61920680480141,-17.61562545425292,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-724471.0,-135844.8656804672,False,False,False,False,112718.7352276952,False,False,False,False
2024-02-05 17:00:00+00:00,4.575,4.655,4.575,4.605,40907.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.891187686680965,,36.80323783351735,-17.61562545425292,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-765378.0,-145605.06931332816,False,False,False,False,111605.3749916069,False,False,False,False
2024-02-06 17:00:00+00:00,4.675,4.77,4.665,4.735,44206.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.887946243718842,,38.55013318577339,-16.492726856171224,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-721172.0,-154528.58761854787,False,False,False,False,110560.42344134943,False,False,False,False
2024-02-07 17:00:00+00:00,4.73,4.75,4.67,4.67,43128.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.883758930625046,,38.92604285965753,-15.892738913836752,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-764300.0,-163982.4079655471,False,False,False,False,109514.95951202618,False,False,False,False
2024-02-08 17:00:00+00:00,4.67,4.715,4.645,4.655,20532.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.88135218666379,,38.98619926630111,-15.502436785109552,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-784832.0,-173607.9830358487,False,False,False,False,108135.37874439787,False,False,False,False
2024-02-09 17:00:00+00:00,4.56,4.605,4.55,4.585,37764.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.874015126209718,,38.110102046068995,-15.502436785109552,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-822596.0,-183669.81275622317,False,False,False,False,107044.34961657775,False,False,False,False
2024-02-12 17:00:00+00:00,4.605,4.645,4.59,4.595,36873.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.8681885832545655,,37.762990462409974,-15.502436785109552,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-785723.0,-193003.97069798713,False,False,False,False,105956.42171554554,False,False,False,False
2024-02-13 17:00:00+00:00,4.28,4.28,4.175,4.215,76236.0,,,,,,,,,,,,,,,,,,,,,4.223333333333333,,4.223333333333333,#000000,,4.630235739635665,,33.53826146669354,-12.544109524045552,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-861959.0,-203375.3665011191,False,False,False,False,105495.63998352157,False,False,False,False
2024-02-14 17:00:00+00:00,4.285,4.315,4.255,4.295,27907.0,,,,,,,,,,,,,,,,,,,,,4.2407512586859735,,4.2407512586859735,#000000,,4.629258283736651,,32.497192234546034,-13.600021081023911,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-834052.0,-213153.29880342734,False,False,False,False,104292.71533261426,False,False,False,False
2024-02-15 17:00:00+00:00,4.485,4.545,4.485,4.525,42393.0,,,,,,,,,,,,,,,,,,,,,4.321056008989827,,4.321056008989827,#000000,,4.651105540461034,,36.139910674601246,-13.600021081023911,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-791659.0,-222122.37944213388,False,False,False,False,103333.02982358147,False,False,False,False
2024-02-16 17:00:00+00:00,4.545,4.625,4.525,4.56,71998.0,,,,,,,,,,,,,,,,,,,,,4.403072855177379,,4.403072855177379,#000000,,4.672416035653608,,39.153290047834744,-15.212581168519968,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-719661.0,-229836.15650504653,False,False,False,False,102847.21540771198,False,False,False,False
2024-02-19 17:00:00+00:00,4.56,4.56,4.56,4.56,0.0,,,,,,,,,,,,,,,,,,,,,4.403072855177379,,4.403072855177379,#000000,,4.672416035653608,,41.16220962999041,-13.399149571566063,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-719661.0,-237430.3401251233,False,False,False,False,101252.68493627459,False,False,False,False
2024-02-20 17:00:00+00:00,4.475,4.545,4.455,4.53,31854.0,,,,,,,,,,,,,,,,,,,,,4.416675972224441,,4.416675972224441,#000000,,4.673561770663571,,42.01126717087108,-12.577655727240327,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-751515.0,-245400.64492938496,False,False,False,False,100176.73633261141,False,False,False,False
2024-02-21 17:00:00+00:00,4.465,4.475,4.4,4.47,51017.0,,,,,,,,,,,,,,,,,,,,,4.4220344221230565,,4.4220344221230565,#000000,,4.668798720278765,,41.583030617731964,-12.577655727240327,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-802532.0,-254038.34035683636,False,False,False,False,99414.56987784224,False,False,False,False
2024-02-22 17:00:00+00:00,4.635,4.675,4.455,4.49,96594.0,,,,,,,,,,,,,,,,,,,,,4.450664561971261,,4.450664561971261,#000000,,4.670623473038106,,41.790542062213106,-12.438627072717338,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-705938.0,-261044.53663037377,False,False,False,False,99370.84011229429,False,False,False,False
2024-02-23 17:00:00+00:00,4.565,4.675,4.555,4.65,57332.0,,,,,,,,,,,,,,,,,,,,,4.472825479339938,,4.472825479339938,#000000,,4.675743750160829,,45.461802103833826,-8.8138630581075,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-648606.0,-267053.2414888176,False,False,False,False,98719.07514931298,False,False,False,False
2024-02-26 17:00:00+00:00,4.575,4.615,4.5,4.605,66139.0,,,,,,,,,,,,,,,,,,,,,4.4855730754725425,,4.4855730754725425,#000000,,4.676154403309213,,46.94399985961777,-7.338615928711263,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-714745.0,-273994.198985115,False,False,False,False,98213.95770513758,False,False,False,False
2024-02-27 17:00:00+00:00,4.605,4.645,4.57,4.595,57901.0,,,,,,,,,,,,,,,,,,,,,4.497341763740332,,4.497341763740332,#000000,,4.6775335889396885,,47.70712447323361,-6.484947545811977,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-772646.0,-281725.23465976433,False,False,False,False,97588.9506089339,False,False,False,False
2024-02-28 17:00:00+00:00,4.445,4.46,4.375,4.435,59772.0,,,,,,,,,,,,,,,,,,,,,4.490420570983332,,4.490420570983332,#000000,,4.6075202663190655,,45.002766456673285,-6.484947545811977,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-832418.0,-290263.10699062067,False,False,False,False,97002.64129716749,False,False,False,False
2024-02-29 17:00:00+00:00,4.51,4.535,4.475,4.485,13175.0,,,,,,,,,,,,,,,,,,,,,4.4905803866621286,,4.4905803866621286,#000000,,4.610200956470154,,44.49655828530019,-6.484947545811977,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-819243.0,-298464.34564192884,False,False,False,False,95702.98794372303,False,False,False,False
2024-03-01 17:00:00+00:00,4.635,4.77,4.63,4.725,210812.0,,,,,,,,,,,,,,,,,,,,,4.54376465113405,,4.54376465113405,#000000,,4.673521699817764,,49.019932128298706,-5.355520516907077,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-608431.0,-303270.0302056198,False,False,False,False,97487.62378955678,False,False,False,False
2024-03-04 17:00:00+00:00,4.905,5.005,4.875,4.985,66995.0,,,,,,,,,,,,,,,,,,,,,4.57338509160955,,4.57338509160955,#000000,,4.699617562381486,,55.3795061879333,0.39671114746815306,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-541436.0,-306962.5258613466,False,False,False,False,97014.86993235434,False,False,False,False
2024-03-05 17:00:00+00:00,4.88,4.985,4.87,4.915,46685.0,,,,,,,,,,,,,,,,,,,,,4.590110282450015,,4.590110282450015,#000000,,4.7124012101884425,,58.08552318453881,2.6427391130657156,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-588121.0,-311321.5719720234,False,False,False,False,96234.5618713876,False,False,False,False
2024-03-06 17:00:00+00:00,5.115,5.175,5.035,5.1,39937.0,,,,,,,,,,,,,,,,,,,,,4.6102692688872775,,4.6102692688872775,#000000,,4.729284122950313,,61.924926564239755,6.02152053781041,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-548184.0,-314993.85767788347,False,False,False,False,95361.73145477695,False,False,False,False
2024-03-07 17:00:00+00:00,5.155,5.335,5.15,5.315,83461.0,,,,,,,,,,,,,,,,,,,,,4.660063110793595,,4.660063110793595,#000000,,4.771226936504396,,66.30282918384658,9.902971085341726,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-464723.0,-317315.2397293892,False,False,False,False,95177.2239903618,False,False,False,False
2024-03-08 17:00:00+00:00,5.34,5.41,5.26,5.305,30511.0,,,,,,,,,,,,,,,,,,,,,4.678005578751218,,4.678005578751218,#000000,,4.785961407296072,,68.98867488839959,12.258497217251296,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-495234.0,-320073.6701211816,False,False,False,False,94174.64687423216,False,False,False,False
2024-03-11 17:00:00+00:00,5.505,5.53,5.445,5.455,34170.0,,,,,,,,,,,,,,,,,,,,,4.701432917642796,,4.701432917642796,#000000,,4.805625398028529,,71.93888940376107,14.971492861430761,True,False,True,False,True,1.5238531018451518,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-461064.0,-322259.5667084501,False,False,False,False,93244.34227153087,False,False,False,False
2024-03-12 17:00:00+00:00,5.345,5.4,5.275,5.385,55214.0,,,,,,,,,,,,,,,,,,,,,4.7309337299118726,,4.7309337299118726,#000000,,4.828982913170252,,72.18030306877935,15.315640944083938,True,False,True,False,True,0.29602591929288735,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-516278.0,-325267.6044339005,False,False,False,False,92654.72456189473,False,False,False,False
2024-03-13 17:00:00+00:00,5.545,5.555,5.475,5.48,56903.0,,,,,,,,,,,,,,,,,,,,,4.7653516219448715,,4.7653516219448715,#000000,,4.856869401155832,,73.18113238047877,16.55672383688757,True,False,True,False,True,1.9198513045848848,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-459375.0,-327346.7888612819,False,False,False,False,92100.43425860954,False,False,False,False
2024-03-14 17:00:00+00:00,5.375,5.435,5.335,5.39,42752.0,,,,,,,,,,,,,,,,,,,,,4.785478388209555,,4.785478388209555,#000000,,4.872347325628427,,71.60670742061988,16.55672383688757,True,False,True,False,True,0.3367977572148426,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-502127.0,-330056.55957661086,False,False,False,False,91335.34225460008,False,False,False,False
2024-03-15 17:00:00+00:00,5.555,5.655,5.545,5.645,48949.0,,,,,,,,,,,,,,,,,,,,,4.815144528132512,,4.815144528132512,#000000,,5.0401213256953294,,72.88973098867797,16.820070250287728,True,False,True,False,True,4.529883598534941,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-453178.0,-331965.41911805875,False,False,False,False,90678.1896615055,False,False,False,False
2024-03-18 17:00:00+00:00,5.585,5.615,5.555,5.575,31329.0,,,,,,,,,,,,,,,,,,,,,4.832297209976504,,4.832297209976504,#000000,,5.048471724702034,,72.13228690074394,16.820070250287728,True,False,True,False,True,3.298167765285239,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-484507.0,-334330.40486816637,False,False,False,False,89758.04718613332,False,False,False,False
