date,Open,High,Low,Close,Volume,aVWAP_peak_407,aVWAP_peak_302,aVWAP_peak_259,aVWAP_peak_221,aVWAP_peak_203,aVWAP_peak_179,aVWAP_peak_149,aVWAP_peak_120,aVWAP_peak_83,aVWAP_valley_422,aVWAP_valley_343,aVWAP_valley_318,aVWAP_valley_272,aVWAP_valley_239,aVWAP_valley_213,aVWAP_valley_188,aVWAP_valley_161,aVWAP_valley_132,aVWAP_valley_52,aVWAP_OB_bull_272,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,1.5,1.51,1.46,1.465,36192.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.525269549606632,,48.87997661523012,-17.854019874170447,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22313.0,-12828.073339605005,False,False,False,False,38009.156343475624,False,False,False,False
2023-12-29 17:00:00+00:00,1.455,1.465,1.44,1.445,32686.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.5119129415085941,,44.72792343184594,-17.854019874170447,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-54999.0,-13481.886156045239,False,False,False,False,37926.62678776282,False,False,False,False
2024-01-01 17:00:00+00:00,1.445,1.445,1.445,1.445,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.5119129415085941,,41.95988797625648,-17.854019874170447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-54999.0,-14125.562339672444,False,False,False,False,37338.61707012309,False,False,False,False
2024-01-02 17:00:00+00:00,1.43,1.45,1.41,1.425,46873.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.4949587284139219,,38.837464532581905,-17.854019874170447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-101872.0,-15485.972225879072,False,False,False,False,37486.43696050878,False,False,False,False
2024-01-03 17:00:00+00:00,1.385,1.42,1.38,1.395,42771.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.47986694273827,,35.118161721190624,-17.854019874170447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-144643.0,-17488.40676501273,False,False,False,False,37568.368170423375,False,False,False,False
2024-01-04 17:00:00+00:00,1.41,1.42,1.385,1.405,38343.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.4704669773798655,,33.928428421982204,-17.854019874170447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-106300.0,-18865.330691136565,False,False,False,False,37580.377966230764,False,False,False,False
2024-01-05 17:00:00+00:00,1.425,1.455,1.415,1.435,36014.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.4667986505800803,,36.62524749657639,-17.854019874170447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-70286.0,-19662.55037034375,False,False,False,False,37556.093036521765,False,False,False,False
2024-01-08 17:00:00+00:00,1.43,1.43,1.385,1.385,41196.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.4597316948942163,,35.30150579165203,-17.854019874170447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-111482.0,-21086.107728943072,False,False,False,False,37612.5257026222,False,False,False,False
2024-01-09 17:00:00+00:00,1.36,1.37,1.34,1.345,29372.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.4521520957159153,,32.60047585140536,-17.854019874170447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-140854.0,-22942.974275781165,False,False,False,False,37484.76561420945,False,False,False,False
2024-01-10 17:00:00+00:00,1.355,1.37,1.345,1.365,40507.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.4440244748595974,,32.884470318833564,-17.854019874170447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100347.0,-24143.03669011014,False,False,False,False,37531.62196127597,False,False,False,False
2024-01-11 17:00:00+00:00,1.31,1.345,1.3,1.345,324315.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3968315617838774,,32.09111590829812,-9.010859515189544,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-424662.0,-30352.63302049603,False,False,False,False,41977.87588435695,False,False,False,False
2024-01-12 17:00:00+00:00,1.405,1.415,1.375,1.385,11143.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3967591443824248,,35.3954489560289,-9.010859515189544,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-413519.0,-36293.19684963562,False,False,False,False,41499.81579312661,False,False,False,False
2024-01-15 17:00:00+00:00,1.385,1.385,1.385,1.385,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3967591443824248,,37.59833765451609,-9.010859515189544,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-413519.0,-42141.65891398235,False,False,False,False,40856.40779633395,False,False,False,False
2024-01-16 17:00:00+00:00,1.375,1.375,1.36,1.365,56258.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3947697642353807,,37.7397638438578,-9.010859515189544,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-469777.0,-48771.66420213766,False,False,False,False,41095.19217158459,False,False,False,False
2024-01-17 17:00:00+00:00,1.29,1.31,1.275,1.28,32963.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3908007024506206,,33.881386762030715,-9.247941616969825,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-502740.0,-55809.93297419754,False,False,False,False,40969.11167280033,False,False,False,False
2024-01-18 17:00:00+00:00,1.285,1.295,1.27,1.285,11521.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3894180474996112,,31.806808059300366,-11.579763384425839,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-491219.0,-62560.46114514021,False,False,False,False,40512.55180190421,False,False,False,False
2024-01-19 17:00:00+00:00,1.235,1.29,1.23,1.275,17150.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3870799876692557,,30.02256165278464,-13.614757853965365,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-508369.0,-69472.22143746361,False,False,False,False,40150.341696448326,False,False,False,False
2024-01-22 17:00:00+00:00,1.255,1.26,1.235,1.24,17433.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3844168386095335,,27.543134742405073,-16.261228053372207,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-525802.0,-76547.10172525486,False,False,False,False,39798.134848441376,False,False,False,False
2024-01-23 17:00:00+00:00,1.265,1.28,1.25,1.275,17256.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.382302292554485,,29.536799155035716,-16.261228053372207,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-508546.0,-83244.7590628478,False,False,False,False,39448.644385674845,False,False,False,False
2024-01-24 17:00:00+00:00,1.24,1.245,1.22,1.225,38107.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3764126379276522,,28.797724349657425,-16.261228053372207,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-546653.0,-90429.3829533463,False,False,False,False,39427.84369752485,False,False,False,False
2024-01-25 17:00:00+00:00,1.245,1.265,1.23,1.265,11338.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3750126259332758,,31.764251164669908,-16.261228053372207,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-535315.0,-97326.8343804262,False,False,False,False,38992.34224485004,False,False,False,False
2024-01-26 17:00:00+00:00,1.265,1.265,1.23,1.235,17298.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3727664103363129,,32.390842279244836,-16.261228053372207,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-552613.0,-104385.53462259013,False,False,False,False,38655.99585345702,False,False,False,False
2024-01-29 17:00:00+00:00,1.235,1.245,1.21,1.215,54912.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3650901570486675,,31.97169059766665,-16.261228053372207,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-607525.0,-112186.14648890655,False,False,False,False,38908.026925496444,False,False,False,False
2024-01-30 17:00:00+00:00,1.235,1.245,1.185,1.185,78270.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2795840248492465,,30.531570557494668,-16.261228053372207,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-685795.0,-121079.30700845839,False,False,False,False,39518.290073938355,False,False,False,False
2024-01-31 17:00:00+00:00,1.235,1.265,1.2,1.21,25440.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2806359371544564,,31.86017305987921,-16.261228053372207,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-660355.0,-129440.1704656916,False,False,False,False,39300.02201077652,False,False,False,False
2024-02-01 17:00:00+00:00,1.275,1.3,1.27,1.295,155812.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3004826817495139,,38.55912276333652,-16.390587655278622,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-504543.0,-135255.71821040957,False,False,False,False,41106.40926642339,False,False,False,False
2024-02-02 17:00:00+00:00,1.265,1.3,1.255,1.285,49211.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3011738118459268,,42.43539974115312,-12.91946767883855,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-553754.0,-141744.06366451175,False,False,False,False,41232.061835936205,False,False,False,False
2024-02-05 17:00:00+00:00,1.265,1.3,1.265,1.275,22340.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3013341652545505,,44.402412277519645,-11.194262180189995,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-576094.0,-148478.17120459682,False,False,False,False,40939.16165243332,False,False,False,False
2024-02-06 17:00:00+00:00,1.275,1.305,1.27,1.295,12318.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.297743929477126,,47.03365913884883,-8.757029530824838,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-563776.0,-154916.8972324325,False,False,False,False,40495.422712085514,False,False,False,False
2024-02-07 17:00:00+00:00,1.28,1.285,1.255,1.265,7034.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2950358872284242,,46.791420443606455,-8.757029530824838,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-570810.0,-161364.8523141002,False,False,False,False,39976.64096461132,False,False,False,False
2024-02-08 17:00:00+00:00,1.275,1.29,1.245,1.245,11039.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.292120204451457,,45.408975915247794,-8.757029530824838,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-581849.0,-167883.9863867498,False,False,False,False,39527.99536826075,False,False,False,False
2024-02-09 17:00:00+00:00,1.17,1.2,1.165,1.175,51059.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2672060159812844,,41.11153053311311,-3.2088871527914193,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-632908.0,-175093.66101641257,False,False,False,False,39706.77063386911,False,False,False,False
2024-02-12 17:00:00+00:00,1.245,1.265,1.24,1.245,14221.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2686392054751978,,42.98934699310682,-3.2088871527914193,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-618687.0,-181971.07712468525,False,False,False,False,39311.64240698742,False,False,False,False
2024-02-13 17:00:00+00:00,1.2,1.205,1.185,1.2,126950.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2563162471399079,,42.17962978951008,-3.2088871527914193,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-745637.0,-190710.0836808917,False,False,False,False,40670.376633235675,False,False,False,False
2024-02-14 17:00:00+00:00,1.165,1.175,1.14,1.145,36809.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2507405584447182,,39.55877474974629,-4.894462899360072,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-782446.0,-199884.2839339011,False,False,False,False,40610.51032884442,False,False,False,False
2024-02-15 17:00:00+00:00,1.175,1.18,1.15,1.15,90602.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.241319888799926,,38.15085854110913,-6.410202733227642,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-691844.0,-207511.56635353056,False,False,False,False,41385.572184211174,False,False,False,False
2024-02-16 17:00:00+00:00,1.175,1.185,1.155,1.16,69251.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.236483349121137,,37.93855943133637,-6.887836601197115,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-622593.0,-213946.9374178169,False,False,False,False,41817.594320890064,False,False,False,False
2024-02-19 17:00:00+00:00,1.16,1.16,1.16,1.16,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.236483349121137,,37.797026691487865,-7.391974471005334,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-622593.0,-220282.5352873081,False,False,False,False,41169.25952521735,False,False,False,False
2024-02-20 17:00:00+00:00,1.155,1.165,1.15,1.155,128478.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2279337457523622,,37.441600459220695,-8.136365316720273,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-751071.0,-228511.81380998547,False,False,False,False,42522.883408547306,False,False,False,False
2024-02-21 17:00:00+00:00,1.145,1.165,1.145,1.155,80997.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2235057925614858,,37.204649637709245,-8.77543977764951,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-751071.0,-236613.506619133,False,False,False,False,43119.38134019774,False,False,False,False
2024-02-22 17:00:00+00:00,1.125,1.135,1.105,1.11,93276.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2158160007418486,,34.69440630846238,-11.452814326584715,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-844347.0,-246035.73132271232,False,False,False,False,43897.00333492335,False,False,False,False
2024-02-23 17:00:00+00:00,1.135,1.155,1.13,1.135,34884.0,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2140061023047926,,35.533995188725946,-11.452814326584715,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-809463.0,-254771.03781383304,False,False,False,False,43757.26684911059,False,False,False,False
2024-02-26 17:00:00+00:00,1.105,1.13,1.1,1.115,19451.0,,,,,,,,,,,,,,,,,,,1.115,,1.115,#000000,,1.1882086573056387,,35.00221126730033,-11.529328177678003,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-828914.0,-263672.47908803716,False,False,False,False,43380.42550261275,False,False,False,False
2024-02-27 17:00:00+00:00,1.115,1.135,1.115,1.125,44289.0,,,,,,,,,,,,,,,,,,,1.1219483840602447,,1.1219483840602447,#000000,,1.1879711046072963,,35.68622084429815,-11.529328177678003,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-784625.0,-271749.2623579901,False,False,False,False,43394.51192892883,False,False,False,False
2024-02-28 17:00:00+00:00,1.16,1.195,1.15,1.18,104232.0,,,,,,,,,,,,,,,,,,,1.1548686090538898,,1.1548686090538898,#000000,,1.1950665309247497,,40.88195660103007,-12.64262376047703,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-680393.0,-278084.8241818972,False,False,False,False,44337.72879824776,False,False,False,False
2024-02-29 17:00:00+00:00,1.24,1.28,1.22,1.225,48977.0,,,,,,,,,,,,,,,,,,,1.17446357592491,,1.17446357592491,#000000,,1.201268199627887,,47.14163526978675,-7.033732559081173,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-631416.0,-283562.82690775924,False,False,False,False,44409.655483546245,False,False,False,False
2024-03-01 17:00:00+00:00,1.3,1.345,1.29,1.335,97639.0,,,,,,,,,,,,,,,,,,,1.2206684351172536,,1.2206684351172536,#000000,,1.2191577498384762,,55.63485839317961,0.36067898601619675,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-533777.0,-287442.1164130653,False,False,False,False,45234.9166388401,False,False,False,False
2024-03-04 17:00:00+00:00,1.395,1.425,1.39,1.405,107505.0,,,,,,,,,,,,,,,,,,,1.268041264997682,,1.268041264997682,#000000,,1.2411673067127653,,63.00360311476855,6.500277001623665,True,False,True,False,True,3.7770544296973583,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-426272.0,-289594.51770898676,False,False,False,False,46200.34428785033,False,False,False,False
2024-03-05 17:00:00+00:00,1.45,1.46,1.4,1.4,101124.0,,,,,,,,,,,,,,,,,,,1.297410867129062,,1.297410867129062,#000000,,1.2573398247092658,,67.53246688926117,10.049733551364675,True,False,True,False,True,3.4267367085804423,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-527396.0,-293281.36239566916,False,False,False,False,47051.87383377513,False,False,False,False
2024-03-06 17:00:00+00:00,1.46,1.49,1.445,1.48,69985.0,,,,,,,,,,,,,,,,,,,1.317969280840815,,1.317969280840815,#000000,,1.269467177936255,,72.19357725093911,13.917221586549651,True,False,True,False,True,8.271448784029197,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-457411.0,-295826.00793992233,False,False,False,False,47407.426177437526,False,False,False,False
2024-03-07 17:00:00+00:00,1.485,1.54,1.485,1.54,33523.0,,,,,,,,,,,,,,,,,,,1.3288648849176272,,1.3288648849176272,#000000,,1.2760247083888154,,76.22991278910331,17.3730595085175,True,False,True,False,True,11.557919431424406,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-423888.0,-297811.46518116386,False,False,False,False,47192.16375608191,False,False,False,False
2024-03-08 17:00:00+00:00,1.49,1.555,1.485,1.505,60947.0,,,,,,,,,,,,,,,,,,,1.3453616695168624,,1.3453616695168624,#000000,,1.2865714932247634,,76.39081879559296,17.500630571215964,True,False,True,False,True,9.092636608423604,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-484835.0,-300711.0548682776,False,False,False,False,47405.41703118141,False,False,False,False
2024-03-11 17:00:00+00:00,1.645,1.67,1.635,1.65,81759.0,,,,,,,,,,,,,,,,,,,1.377909344697575,,1.377909344697575,#000000,,1.3069312725547595,,78.7925435607823,19.996456024835098,True,False,True,False,True,16.175255487079053,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-403076.0,-302298.1082811725,False,False,False,False,47938.03072062046,False,False,False,False
2024-03-12 17:00:00+00:00,1.695,1.695,1.625,1.635,114726.0,,,,,,,,,,,,,,,,,,,1.4134314098061769,,1.4134314098061769,#000000,,1.331225573898387,,79.46700921054584,21.01554305165523,True,False,True,False,True,15.152585985488074,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-517802.0,-305639.25388921634,False,False,False,False,48973.503112548824,False,False,False,False
2024-03-13 17:00:00+00:00,1.7,1.705,1.68,1.69,184906.0,,,,,,,,,,,,,,,,,,,1.4615552045732259,,1.4615552045732259,#000000,,1.3670650697888835,,80.68805622228514,22.673101689892448,True,False,True,False,True,17.563020106361567,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-332896.0,-306061.8391002362,False,False,False,False,51080.98368444729,False,False,False,False
2024-03-14 17:00:00+00:00,1.685,1.71,1.66,1.685,118598.0,,,,,,,,,,,,,,,,,,,1.4838680580289045,,1.4838680580289045,#000000,,1.3856313628353736,,81.16438520822066,23.701763399488783,True,False,True,False,True,17.21847265550403,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-451494.0,-308316.6012847286,False,False,False,False,52127.759131200044,False,False,False,False
2024-03-15 17:00:00+00:00,1.705,1.76,1.695,1.695,217977.0,,,,,,,,,,,,,,,,,,,1.5199689192143828,,1.5199689192143828,#000000,,1.4771796395901264,,81.64103012078914,24.782741636292613,True,False,True,False,True,17.654102673167017,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-233517.0,-307156.9175438801,False,False,False,False,54699.065191181435,False,False,False,False
2024-03-18 17:00:00+00:00,1.67,1.67,1.63,1.63,68719.0,,,,,,,,,,,,,,,,,,,1.5257188693104857,,1.5257188693104857,#000000,,1.478773871882034,,77.46307876517369,24.782741636292613,True,False,True,False,False,13.24155690209982,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-302236.0,-307080.6242486262,False,False,False,False,54916.42852155071,False,False,False,False
2024-03-19 17:00:00+00:00,1.635,1.65,1.6,1.605,52088.0,,,,,,,,,,,,,,,,,,,1.5288792204544983,,1.5288792204544983,#000000,,1.4795036712669503,,73.15757717360862,29.782788707755472,True,False,True,False,False,11.622522885034904,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-354324.0,-307813.079686632,False,False,False,False,54872.57691656543,False,False,False,False
