date,Open,High,Low,Close,Volume,aVWAP_peak_129,aVWAP_peak_113,aVWAP_peak_91,aVWAP_peak_57,aVWAP_peak_27,aVWAP_valley_139,aVWAP_valley_138,aVWAP_valley_88,aVWAP_valley_72,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,13.725,13.76,13.7,13.76,1222.0,,,,,,,,,,,#000000,,13.7500830078125,,42.588684342874316,3.253765502104301,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1057.0,63.63150100214506,False,False,False,False,683.1246010444172,False,False,False,False
2023-12-29 17:00:00+00:00,13.85,13.97,13.85,13.95,1100.0,,,,,,,,,,,#000000,,13.810621558661582,,44.226887057285026,3.253765502104301,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43.0,63.311632769553654,False,False,False,False,689.5877855243486,False,False,False,False
2024-01-01 17:00:00+00:00,13.95,13.95,13.95,13.95,0.0,,,,,,,,,,,#000000,,13.810621558661582,,45.3190222002255,3.253765502104301,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43.0,62.996723734366775,False,False,False,False,678.8965020278471,False,False,False,False
2024-01-02 17:00:00+00:00,14.25,14.39,14.25,14.265,1820.0,,,,,,,,,,,#000000,,14.14608997584541,,51.32629870791064,3.253765502104301,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1863.0,90.90375127336884,False,False,False,False,696.5880291281904,False,False,False,False
2024-01-03 17:00:00+00:00,14.185,14.255,14.185,14.22,701.0,,,,,,,,,,,#000000,,14.148924271143272,,54.354787552228316,-6.749493396325889,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1162.0,107.50989466447939,False,False,False,False,696.6564317773658,False,False,False,False
2024-01-04 17:00:00+00:00,14.165,14.175,14.165,14.165,405.0,,,,,,,,,,,#000000,,14.14625050124188,,55.16991097596552,-5.53012037513291,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,757.0,117.57950870068902,False,False,False,False,692.1346266335307,False,False,False,False
2024-01-05 17:00:00+00:00,13.99,14.125,13.99,14.105,1135.0,,,,,,,,,,,#000000,,14.123156843684285,,54.41913426439183,-5.53012037513291,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-378.0,109.89610546501942,False,False,False,False,699.0007564531659,False,False,False,False
2024-01-08 17:00:00+00:00,14.19,14.3,14.17,14.29,1891.0,,,,,,,,,,,#000000,,14.15256404736057,,56.926589537409214,-2.617556766533795,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1513.0,131.64965421749974,False,False,False,False,717.4813648802486,False,False,False,False
2024-01-09 17:00:00+00:00,14.25,14.32,14.25,14.27,2601.0,,,,,,,,,,,#000000,,14.183179232738077,,58.12789890675472,-0.8062977799509383,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1088.0,112.74035725288735,False,False,False,False,746.6832041844308,False,False,False,False
2024-01-10 17:00:00+00:00,14.155,14.175,14.115,14.175,1125.0,,,,,,,,,,,#000000,,14.179479544385508,,56.73923587772113,-0.8062977799509383,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2213.0,76.68236721795886,False,False,False,False,752.5485808637419,False,False,False,False
2024-01-11 17:00:00+00:00,14.035,14.16,14.01,14.1,571.0,,,,,,,,,,,#000000,,14.174742350410465,,54.23223475097278,-0.8062977799509383,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2784.0,32.33070260992849,False,False,False,False,749.733874183684,False,False,False,False
2024-01-12 17:00:00+00:00,14.035,14.035,13.915,14.0,2524.0,,,,,,,,,,,#000000,,14.087585390540317,,50.64959374524484,-0.8062977799509383,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5308.0,-50.46512223673707,False,False,False,False,777.2418761343245,False,False,False,False
2024-01-15 17:00:00+00:00,14.0,14.0,14.0,14.0,0.0,,,,,,,,,,,#000000,,14.087585390540317,,48.26116640809288,5.62650547827532,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5308.0,-131.97729088422952,False,False,False,False,765.1916144888311,False,False,False,False
2024-01-16 17:00:00+00:00,14.08,14.1,14.055,14.085,402.0,,,,,,,,,,,#000000,,14.090844049456393,,48.76694253460239,5.62650547827532,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4906.0,-205.9931468395128,False,False,False,False,759.5607367448181,False,False,False,False
2024-01-17 17:00:00+00:00,14.14,14.185,14.13,14.175,289.0,,,,,,,,,,,#000000,,14.096120904511684,,51.06484221994705,5.62650547827532,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4617.0,-274.3808499892878,False,False,False,False,752.2652214464488,False,False,False,False
2024-01-18 17:00:00+00:00,14.335,14.465,14.335,14.45,22.0,,,,,,,,,,,#000000,,14.097309050132163,,56.839245836693664,0.04603998361162809,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4595.0,-341.3671934003066,False,False,False,False,740.9432800286744,False,False,False,False
2024-01-19 17:00:00+00:00,14.495,14.525,14.49,14.525,384.0,,,,,,,,,,,#000000,,14.12116275748249,,61.54176102446894,4.474047503938976,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4211.0,-401.36150047937156,False,False,False,False,735.4092756871446,False,False,False,False
2024-01-22 17:00:00+00:00,14.565,14.565,14.49,14.54,503.0,,,,,14.531666666666666,,,,,14.531666666666666,#000000,,14.244003762966708,,64.84998866079471,7.558476010286697,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3708.0,-452.627213650234,False,False,False,False,731.8060311028478,False,False,False,False
2024-01-23 17:00:00+00:00,14.325,14.44,14.325,14.43,200.0,,,,,14.493733997155049,,,,,14.493733997155049,#000000,,14.239161620306174,,63.9922560356904,7.558476010286697,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3908.0,-506.1988847564319,False,False,False,False,723.5609763570671,False,False,False,False
2024-01-24 17:00:00+00:00,14.43,14.48,14.34,14.34,2419.0,,,,,14.410775677984198,,,,,14.410775677984198,#000000,,14.255324202506774,,61.22346878303499,7.558476010286697,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6327.0,-596.4438632873399,False,False,False,False,749.8468526926165,False,False,False,False
2024-01-25 17:00:00+00:00,14.34,14.35,14.32,14.325,350.0,,,,,14.402800979262674,,,,,14.402800979262674,#000000,,14.255905270793077,,59.01644206371695,7.558476010286697,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6677.0,-690.7160514534277,False,False,False,False,743.6476766818782,False,False,False,False
2024-01-26 17:00:00+00:00,14.27,14.42,14.27,14.42,692.0,,,,,14.39734990393852,,,,,14.39734990393852,#000000,,14.260688663928596,,59.38755197833725,7.558476010286697,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5985.0,-772.7979731363203,False,False,False,False,742.8469375085157,False,False,False,False
2024-01-29 17:00:00+00:00,14.335,14.38,14.305,14.36,1699.0,,,,,14.383145716072544,,,,,14.383145716072544,#000000,,14.267640228585233,,58.03907474879163,7.558476010286697,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7684.0,-879.9483921574625,False,False,False,False,757.6710159967557,False,False,False,False
2024-01-30 17:00:00+00:00,14.415,14.42,14.39,14.395,507.0,,,,,14.384619832548404,,,,,14.384619832548404,#000000,,14.271959265506508,,57.8792855890665,7.558476010286697,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7177.0,-977.5770992557964,False,False,False,False,753.7846436557207,False,False,False,False
2024-01-31 17:00:00+00:00,14.37,14.39,14.345,14.37,1050.0,,,,,14.382315139263254,,,,,14.382315139263254,#000000,,14.277179740099978,,57.03653291839986,12.56781413401562,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8227.0,-1089.9712527557065,False,False,False,False,758.3771298005934,False,False,False,False
2024-02-01 17:00:00+00:00,14.33,14.465,14.33,14.43,1000.0,,,,,14.385405186064924,,,,,14.385405186064924,#000000,,14.284483434192607,,57.87188546579452,12.56781413401562,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7227.0,-1185.1189852711218,False,False,False,False,762.1232208114369,False,False,False,False
2024-02-02 17:00:00+00:00,14.39,14.39,14.225,14.235,23.0,,,,,14.385127127008566,,,,,14.385127127008566,#000000,,14.284435097089318,,53.35709806201639,8.441420703636425,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7250.0,-1279.148148290174,False,False,False,False,750.6639460701743,False,False,False,False
2024-02-05 17:00:00+00:00,14.2,14.25,14.2,14.23,306.0,,,,,14.379584904941517,,,,,14.379584904941517,#000000,,14.271427554847753,,50.2391220977261,5.4166903690526595,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7556.0,-1376.4636808748226,False,False,False,False,743.7699314024196,False,False,False,False
2024-02-06 17:00:00+00:00,14.34,14.36,14.32,14.36,1117.0,,,,,14.37585799716197,,,,,14.37585799716197,#000000,,14.29250353591029,,51.4511385442199,5.4166903690526595,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6439.0,-1454.952616055058,False,False,False,False,749.556444093855,False,False,False,False
2024-02-07 17:00:00+00:00,14.36,14.39,14.36,14.39,1300.0,,,,,14.376340229267418,,,,,14.376340229267418,#000000,,14.302561634007764,,52.93204853443231,5.4166903690526595,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5139.0,-1512.0696297596307,False,False,False,False,758.0904527125549,False,False,False,False
2024-02-08 17:00:00+00:00,14.39,14.39,14.375,14.39,183.0,,,,,14.376479866067493,,,,,14.376479866067493,#000000,,14.303632169874216,,53.91932186124058,5.4166903690526595,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5139.0,-1568.3011083680085,False,False,False,False,749.1743216627478,False,False,False,False
2024-02-09 17:00:00+00:00,14.355,14.41,14.355,14.4,232.0,,,,,14.376717324353105,,,,,14.376717324353105,#000000,,14.304981981040019,,54.8440378918645,5.4166903690526595,False,True,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4907.0,-1620.0638818816826,False,False,False,False,741.1561151253409,False,False,False,False
2024-02-12 17:00:00+00:00,14.4,14.51,14.4,14.51,225.0,,,,,14.378558642498163,,,,,14.378558642498163,#000000,,14.308192648730303,,58.10564817237021,3.375074712369681,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4682.0,-1667.5357596819667,False,False,False,False,733.1536947358007,False,False,False,False
2024-02-13 17:00:00+00:00,14.45,14.495,14.43,14.43,578.0,,,,,14.38197082256675,,,,,14.38197082256675,#000000,,14.314249477617286,,57.471375860661574,3.375074712369681,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5260.0,-1723.2328796868976,False,False,False,False,730.748211096486,False,False,False,False
2024-02-14 17:00:00+00:00,14.55,14.73,14.53,14.73,2944.0,,,,,14.436011221294361,,,,,14.436011221294361,#000000,,14.376399813523673,,62.228975949638915,7.404899455479402,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2316.0,-1732.4230675987287,False,False,False,False,765.0621923197963,False,False,False,False
2024-02-15 17:00:00+00:00,14.8,14.8,14.8,14.8,0.0,,,,,14.436011221294361,,,,,14.436011221294361,#000000,,14.376399813523673,,66.20327351182183,11.037674764813168,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2316.0,-1741.470771977043,False,False,False,False,753.2007629815048,False,False,False,False
2024-02-16 17:00:00+00:00,14.84,14.86,14.84,14.84,543.0,,,,,14.450061117761953,,,,,14.450061117761953,#000000,,14.390837150972937,,69.30026528855743,13.813017071932094,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1773.0,-1741.9595972177087,False,False,False,False,749.941836423652,False,False,False,False
2024-02-19 17:00:00+00:00,14.84,14.84,14.84,14.84,0.0,,,,,14.450061117761953,,,,,14.450061117761953,#000000,,14.390837150972937,,71.36492647304782,15.684846406083778,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1773.0,-1742.4408437724728,False,False,False,False,738.3148312077815,False,False,False,False
2024-02-20 17:00:00+00:00,14.84,14.89,14.84,14.85,617.0,,,,,14.465401504124209,,,,,14.465401504124209,#000000,,14.406337322591146,,72.87342378615175,17.146284806339125,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1156.0,-1733.3487376674732,False,False,False,False,736.4339811115368,False,False,False,False
2024-02-21 17:00:00+00:00,14.77,14.81,14.77,14.8,740.0,,,,,14.479487268787244,,,,,14.479487268787244,#000000,,14.420461590208024,,71.77045050974478,17.146284806339125,True,False,True,False,True,16.70878445846966,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1896.0,-1735.8704626648766,False,False,False,False,736.4892682260867,False,False,False,False
2024-02-22 17:00:00+00:00,14.81,14.83,14.81,14.83,5.0,,,,,14.47958703263119,,,,,14.47958703263119,#000000,,14.420560924722206,,71.57554860932184,17.146284806339125,True,False,True,False,True,17.356227627564095,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1891.0,-1738.2755717708474,False,False,False,False,725.1483493388605,False,False,False,False
2024-02-23 17:00:00+00:00,14.66,14.91,14.66,14.815,871.0,,,,,14.49476183900427,,,,,14.49476183900427,#000000,,14.435656606115776,,70.75531109241724,17.146284806339125,True,False,True,False,True,16.835806982487302,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2762.0,-1754.1472683325396,False,False,False,False,727.4096152405835,False,False,False,False
2024-02-26 17:00:00+00:00,14.77,14.92,14.77,14.92,100.0,,,,,14.496823134109716,,,,,14.496823134109716,#000000,,14.437686910541046,,72.12742503672635,17.311479462416187,True,False,True,False,True,19.086304272522607,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2662.0,-1768.2225044824227,False,False,False,False,717.6823343841404,False,False,False,False
2024-02-27 17:00:00+00:00,15.0,15.12,15.0,15.12,750.0,,,,,14.519899141781854,,,,,14.519899141781854,#000000,,14.46008402983089,,75.43284783496118,20.644458024528873,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1912.0,-1770.4516129400595,False,False,False,False,718.183383463456,False,False,False,False
2024-02-28 17:00:00+00:00,15.06,15.12,15.06,15.105,859.0,,,,,14.544832853850162,,,,,14.544832853850162,#000000,,14.484112623349498,,76.99335814325653,22.258088583293812,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2771.0,-1785.963991034012,False,False,False,False,720.3665868206118,False,False,False,False
2024-02-29 17:00:00+00:00,15.08,15.115,15.07,15.105,288.0,,,,,14.552739333034838,,,,,14.552739333034838,#000000,,14.491707661464712,,78.03369834878676,23.417802510970063,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2771.0,-1801.2358671420118,False,False,False,False,713.6632288854086,False,False,False,False
2024-03-01 17:00:00+00:00,15.21,15.25,15.21,15.25,200.0,,,,,14.559477201451484,,,,,14.559477201451484,#000000,,14.49814666679294,,80.20821706367997,25.635904370060075,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2571.0,-1813.170194783221,False,False,False,False,705.699457894937,False,False,False,False
2024-03-04 17:00:00+00:00,15.4,15.44,15.38,15.38,296.0,,,,15.400000000000002,14.571556375523942,,,,,14.985778187761973,#000000,,14.658031569594401,,82.60456234347284,28.00340084190441,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2275.0,-1820.3303468020856,False,False,False,False,699.3475283151705,False,False,False,False
2024-03-05 17:00:00+00:00,15.33,15.37,15.15,15.15,400.0,,,,15.298467432950192,14.583972948516452,,,,,14.941220190733322,#000000,,14.650973430726802,,76.3958633430711,31.452311521704033,True,False,True,False,False,19.757198619288967,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2675.0,-1833.5810390997276,False,False,False,False,694.7064813645477,False,False,False,False
2024-03-06 17:00:00+00:00,15.175,15.185,15.14,15.15,713.0,,,,15.227555003548616,14.602836097036693,,,,,14.915195550292655,#000000,,14.65415630686968,,72.25673067613661,27.816217667638966,True,False,True,False,False,19.757198619288967,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2675.0,-1846.6262943074837,False,False,False,False,694.9901018085081,False,False,False,False
2024-03-07 17:00:00+00:00,15.1,15.115,15.1,15.115,120.0,,,,15.21832897318509,14.605623988395172,,,,,14.91197648079013,#000000,,14.654840369211334,,68.45073279673761,24.490384936756186,True,False,True,False,False,18.65450746535831,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2795.0,-1861.329762612794,False,False,False,False,686.0755265866708,False,False,False,False
2024-03-08 17:00:00+00:00,15.14,15.14,15.045,15.045,200.0,,,,15.201942355889724,14.609900363141168,,,,,14.905921359515446,#000000,,14.655524155509157,,63.89683171658999,20.457593574072973,False,False,True,False,False,16.48190241328514,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2995.0,-1878.9060453629831,False,False,False,False,678.5394719109084,False,False,False,False
2024-03-11 17:00:00+00:00,15.045,15.045,15.0,15.0,300.0,,,,15.174301790701495,14.61534281236005,,,,,14.894822301530773,#000000,,14.655285382270092,,59.63562407092783,16.693586437854933,False,True,True,False,False,15.110652436908484,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3295.0,-1900.860990396115,False,False,False,False,672.6706428890338,False,False,False,False
2024-03-12 17:00:00+00:00,15.13,15.13,14.99,14.99,400.0,,,,15.151636475916014,14.622757222466635,,,,,14.887196849191325,#000000,,14.657455910865936,,56.5137656148967,13.91980365879406,False,True,True,False,False,14.80540968893811,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3695.0,-1928.6770990721443,False,False,False,False,668.4431910612968,False,False,False,False
2024-03-13 17:00:00+00:00,15.02,15.02,14.955,14.955,920.0,,,,15.103570717627152,14.636524524312893,,,,,14.870047620970023,#000000,,14.660595355820979,,53.41051657919644,11.053406438168906,False,True,False,False,False,13.73193662962193,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4615.0,-1970.3255161407933,False,False,False,False,672.343296626238,False,False,False,False
2024-03-14 17:00:00+00:00,15.07,15.09,15.02,15.08,100.0,,,,15.102404078476853,14.638321614035084,,,,,14.870362846255968,#000000,,14.661846462930242,,54.80548601191032,11.053406438168906,False,True,True,False,False,16.289465688279616,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4515.0,-2009.7778337200057,False,False,False,False,663.4697571436607,False,False,False,False
2024-03-15 17:00:00+00:00,15.08,15.17,15.08,15.11,200.0,,,,15.103368502786152,14.642343980514958,,,,,14.872856241650556,#000000,,14.665229225208009,,56.44871564492456,11.053406438168906,False,True,True,False,True,16.883580581482494,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4315.0,-2045.5177122669822,False,False,False,False,656.2841795135264,False,False,False,False
2024-03-18 17:00:00+00:00,15.32,15.34,15.32,15.34,100.0,,,,15.109502534009069,14.645217117117113,,,,,14.87735982556309,#000000,,14.76350003915745,,61.614210757660416,4.014811491188958,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4215.0,-2079.1530965729203,False,False,False,False,647.6596185908361,False,False,False,False
2024-03-19 17:00:00+00:00,15.08,15.105,15.055,15.06,400.0,,,,15.106015505744358,14.652221063394679,,,,,14.879118284569518,#000000,,14.73812388498476,,58.02063731087672,4.014811491188958,False,True,True,False,False,13.11697068897774,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4615.0,-2118.4685524400065,False,False,False,False,643.8199345816757,False,False,False,False
2024-03-20 17:00:00+00:00,15.06,15.06,14.88,14.89,1101.0,,,,15.07189873015873,14.664765175531285,,,,,14.868331952845008,#000000,,14.724251609715196,,52.79576850831039,10.826516079390245,False,True,False,False,False,8.781954511733566,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5716.0,-2174.244233797526,False,False,False,False,650.9079976114172,False,False,False,False
2024-03-21 17:00:00+00:00,14.9,14.91,14.81,14.83,1185.0,,,,15.031036260036261,14.672975201974861,,,,,14.852005731005562,#000000,,14.715394285761393,,48.43492266319508,6.771452872888403,False,True,False,True,False,7.323373431312675,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6901.0,-2247.5272689324474,False,False,False,False,659.1884937724805,False,False,False,False
2024-03-22 17:00:00+00:00,14.27,14.27,14.05,14.05,1915.0,,,,14.8228624750499,14.636237769478665,,,,,14.729550122264282,#000000,,14.6153627734311,,39.2232921834883,-1.6567748785228176,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8816.0,-2349.3640554606263,False,False,False,False,678.6584396054652,False,False,False,False
2024-03-25 17:00:00+00:00,13.98,13.98,13.715,13.79,1953.0,,,,14.634343071597268,14.58468119635777,,,,13.828333333333333,14.349119200429456,#000000,,14.43634648984061,,32.03159782965834,-7.992719368380179,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10769.0,-2479.901046848833,False,False,False,False,698.4156730999541,True,False,False,False
