date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_106,aVWAP_BoS_CHoCH_bull_123,aVWAP_BoS_CHoCH_bear_24,aVWAP_BoS_CHoCH_bear_64,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,30.4471644353,30.486119354,29.4966644197,29.6836480293,15002032,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,31.6158119956,31.662557898,30.3341951712,30.486119354,24003284,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,32.4572382389,32.7844595558,31.3587095323,31.6080210118,20477210,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-21 00:00:00+00:00,31.7950046215,32.9597566898,31.4788465015,32.6520128323,32572715,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,92.32598031893544,42.74565327024365,False,False,True,False,False,
2022-01-28 00:00:00+00:00,32.3247915154,32.5974759461,30.4082095167,31.0003242805,30739697,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,88.28063569970638,39.23629314835985,False,False,True,False,False,
2022-02-04 00:00:00+00:00,33.3999472708,33.688213669,32.2624636455,32.2702546293,21034924,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,87.19523980466711,38.60568582447529,False,False,True,False,False,
2022-02-11 00:00:00+00:00,33.9686890835,34.0621808883,33.2713960392,33.571348913,30012308,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,87.04439210358952,38.60568582447529,False,False,True,False,False,
2022-02-18 00:00:00+00:00,32.6057368324,33.6350582963,32.3246528942,33.4925368628,30855994,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,80.3604374914934,32.69958939776221,False,False,True,False,False,
2022-02-25 00:00:00+00:00,33.7300725852,33.7379904426,32.2019261043,32.9145332715,21575388,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,77.5605382937935,30.471269172991384,False,False,True,False,False,
2022-03-04 00:00:00+00:00,35.4324119293,35.5393030044,33.4608654331,33.4925368628,36280687,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,77.54317570275057,30.471269172991384,False,False,True,False,False,
2022-03-11 00:00:00+00:00,35.2027940643,35.7332905111,34.4110083229,35.6066047924,25750126,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,76.80135456455135,30.395071488510297,False,False,True,False,False,
