date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_83,aVWAP_BoS_CHoCH_bull_123,aVWAP_BoS_CHoCH_bear_27,aVWAP_BoS_CHoCH_bear_39,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,11.6814084736,11.9971222161,10.3914923256,10.9236954915,1118192,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,10.9130390115,12.303815566,10.5048205946,11.8437755412,703693,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,11.60247456,11.9834784158,10.5955357983,10.8313953281,710402,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,14.004289275999742,-85.01072318999935,False,False,False,True,True,
2022-01-21 00:00:00+00:00,11.8383340898,12.2374809863,11.2668283061,11.3575435099,1185091,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,26.225904006749765,-72.69161844505598,False,False,False,True,True,
2022-01-28 00:00:00+00:00,10.0512445758,11.5754414293,9.6430261589,11.5389739174,1094092,,,,,,"rgba(239, 83, 80, 0.5)",,10.423237388,,0,,,0.0,0.0,0.0,0.0,25.986857824468053,-72.104760385005,False,False,False,True,True,
2022-02-04 00:00:00+00:00,11.1851846227,11.6387606415,9.6974552812,10.0693876166,967715,,,,,,"rgba(239, 83, 80, 0.5)",,10.619065226073834,,0,,,0.0,0.0,0.0,0.0,31.639499276047914,-65.3774832927494,False,False,False,True,True,
2022-02-11 00:00:00+00:00,11.4119726321,11.5117593563,10.659036441,11.094469419,691600,,,,,,"rgba(239, 83, 80, 0.5)",,10.763541519712353,,0,,,0.0,0.0,0.0,0.0,36.533925047981995,-59.19331316518816,False,False,False,True,True,
2022-02-18 00:00:00+00:00,12.3463392308,12.4461259549,11.1851846227,11.4754732748,671522,,,,,,"rgba(239, 83, 80, 0.5)",,11.004511825903181,,0,,,0.0,0.0,0.0,0.0,42.90195721066789,-51.47158414204132,False,False,False,True,True,
2022-02-25 00:00:00+00:00,12.8543443718,12.9722741367,11.8746201713,12.3826253123,1094543,,,,,,#000000,,11.382940451040932,,0,,,0.0,0.0,0.0,0.0,48.657361979880555,-44.301167328718485,False,False,False,False,True,
2022-03-04 00:00:00+00:00,14.1969293873,15.929589779,12.6819854847,12.7908437292,2187267,,,,,,"rgba(38, 166, 154, 0.5)",,12.324333851912202,,0,,,0.0,0.0,0.0,0.0,55.14482862480958,-36.41388839921531,False,False,True,False,True,
2022-03-11 00:00:00+00:00,16.147306268,16.5918107664,13.8884976946,14.1969293873,1898532,,,,,,"rgba(38, 166, 154, 0.5)",,13.03434798383445,,0,,,0.0,0.0,0.0,0.0,61.9014329007058,-28.30569968577968,False,False,True,False,True,
2022-03-18 00:00:00+00:00,16.6711019774,16.6802218362,14.5598809176,16.147306268,713548,,,,,,"rgba(38, 166, 154, 0.5)",,13.259163507061553,,0,,,0.0,0.0,0.0,0.0,67.14848717475412,-21.682550410688435,False,False,True,False,True,
2022-03-25 00:00:00+00:00,17.0085367548,17.4736495562,16.2151090349,16.7440608482,903271,,,,,,"rgba(38, 166, 154, 0.5)",,13.580804939939613,,0,,,0.0,0.0,0.0,0.0,71.15435425139832,-16.235446492352196,False,False,True,False,True,
2022-04-01 00:00:00+00:00,16.5616636712,17.5101289915,16.0418317167,16.9720573194,676099,,,,,,"rgba(38, 166, 154, 0.5)",,13.774594489500656,,0,,,0.0,0.0,0.0,0.0,72.6018835744938,-13.179416335571922,False,False,True,False,True,
2022-04-08 00:00:00+00:00,16.5069445181,16.9264580252,14.7285720424,16.6984615539,773991,,,,,,"rgba(38, 166, 154, 0.5)",,13.925743014768749,,0,,,0.0,0.0,0.0,0.0,73.46303829857155,-10.574764748582474,False,False,True,False,True,
2022-04-15 00:00:00+00:00,17.4736495562,17.5101289915,15.4399210327,16.7167012716,1218644,,,,,,"rgba(38, 166, 154, 0.5)",,14.198209937493198,,0,,,0.0,0.0,0.0,0.0,74.98787748220067,-7.266609749529515,False,False,True,False,True,
2022-04-22 00:00:00+00:00,15.841194822,17.9478822163,15.5493593388,17.6834063097,869111,,,,,,"rgba(38, 166, 154, 0.5)",,15.393170238891592,,0,,,0.0,0.0,0.0,0.0,71.774423992792,-7.266609749529515,False,False,True,False,True,
2022-04-29 00:00:00+00:00,15.4490408915,16.9264580252,15.0067277373,15.6861572216,912283,,,,,,"rgba(38, 166, 154, 0.5)",,15.27140142720554,,0,,,0.0,0.0,0.0,0.0,68.6253114473766,-7.266609749529515,False,False,True,False,True,
2022-05-06 00:00:00+00:00,14.993047949,16.4248657884,14.0537024875,15.4125614561,1737429,,,,,,"rgba(38, 166, 154, 0.5)",,15.07409980162722,,0,,,0.0,0.0,0.0,0.0,65.41806929897919,-7.266609749529515,False,False,True,False,True,
2022-05-13 00:00:00+00:00,15.4672806092,15.8959139751,13.7071478512,14.9200890782,1332582,,,,,,"rgba(38, 166, 154, 0.5)",,15.013619171899885,,0,,,0.0,0.0,0.0,0.0,63.83225697923958,-7.266609749529515,False,False,True,False,True,
2022-05-20 00:00:00+00:00,16.1066636165,17.0814956256,15.5383009847,15.5858387742,1090710,,,,,,"rgba(38, 166, 154, 0.5)",,15.276377351745259,,0,,,0.0,0.0,0.0,0.0,63.58495631877739,-7.266609749529515,False,False,True,False,True,
2022-05-27 00:00:00+00:00,19.0034796113,19.2326580919,16.0791621989,16.4000120717,3848293,,,,,,"rgba(38, 166, 154, 0.5)",,16.316776105509632,,0,,,0.0,0.0,0.0,0.0,66.2931379873026,-6.724010405979939,False,False,True,False,True,
2022-06-03 00:00:00+00:00,18.4259498402,20.1677062928,17.967592879,20.1493720143,1672351,,,,,,"rgba(38, 166, 154, 0.5)",,17.1865967835107,,0,,,0.0,0.0,0.0,149.0,67.07870916114237,-4.542827639855176,False,False,True,False,True,
