date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_317,aVWAP_BoS_CHoCH_bull_426,aVWAP_BoS_CHoCH_bull_594,aVWAP_BoS_CHoCH_bear_71,aVWAP_BoS_CHoCH_bear_137,aVWAP_BoS_CHoCH_bear_375,aVWAP_BoS_CHoCH_bear_522,aVWAP_BoS_CHoCH_bear_705,aVWAP_BoS_CHoCH_bear_736,aVWAP_BoS_CHoCH_bear_791,aVWAP_BoS_CHoCH_bear_823,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-07 19:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,0.9483333333333334,"rgba(239, 83, 80, 1.0)",,0.9483333333333334,,0,,,0.0,0.0,0.0,0.0,57.6145080953796,11.906336141327117,False,False,True,False,False,
2025-02-07 20:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,0.9483333333333334,"rgba(239, 83, 80, 1.0)",,0.9483333333333334,,0,,,0.0,0.0,0.0,0.0,57.57117706474012,11.338868052561104,False,False,True,False,False,
2025-02-10 15:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,0.9483333333333334,"rgba(239, 83, 80, 1.0)",,0.9483333333333334,,0,,,0.0,0.0,0.0,0.0,57.54228971098046,10.826714077463592,False,False,True,False,False,
2025-02-10 16:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,0.9483333333333334,"rgba(239, 83, 80, 1.0)",,0.9483333333333334,,0,,,0.0,0.0,0.0,0.0,57.52303147514069,10.368714052892244,False,False,True,False,False,
2025-02-10 17:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,0.9483333333333334,"rgba(239, 83, 80, 1.0)",,0.9483333333333334,,0,,,0.0,0.0,0.0,0.0,57.510192651247515,9.96253706349011,False,False,True,False,False,
2025-02-10 18:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,0.9483333333333334,"rgba(239, 83, 80, 1.0)",,0.9483333333333334,,0,,,0.0,0.0,0.0,0.0,57.50163343531873,9.605003566738773,False,False,True,False,False,
2025-02-10 19:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,0.9483333333333334,"rgba(239, 83, 80, 1.0)",,0.9483333333333334,,0,,,0.0,0.0,0.0,0.0,57.49592729136621,9.292389692198263,False,False,True,False,False,
2025-02-10 20:00:00+00:00,0.93,0.98,0.93,0.98,100.0,,,,,,,,,,,,0.9620460992907802,"rgba(38, 166, 154, 1.0)",,0.9620460992907802,,0,,,0.0,0.0,0.0,0.0,68.36552532666748,15.75038256591489,False,False,True,False,True,
2025-02-11 15:00:00+00:00,0.98,0.98,0.98,0.98,0.0,,,,,,,,,,,,0.9620460992907802,"rgba(38, 166, 154, 1.0)",,0.9620460992907802,,0,,,0.0,0.0,0.0,0.0,75.61192401686833,21.852791667176618,False,False,True,False,True,
2025-02-11 16:00:00+00:00,0.98,0.98,0.98,0.98,0.0,,,,,,,,,,,,0.9620460992907802,"rgba(38, 166, 154, 1.0)",,0.9620460992907802,,0,,,0.0,0.0,0.0,0.0,80.44285647700222,25.618842838363747,False,False,True,False,True,
2025-02-11 17:00:00+00:00,0.98,0.98,0.98,0.98,0.0,,,,,,,,,,,,0.9620460992907802,"rgba(38, 166, 154, 1.0)",,0.9620460992907802,,0,,,0.0,0.0,0.0,0.0,83.6634781170915,28.02883883506371,False,False,True,False,True,
2025-02-11 18:00:00+00:00,0.98,0.98,0.98,0.98,0.0,,,,,,,,,,,,0.9620460992907802,"rgba(38, 166, 154, 1.0)",,0.9620460992907802,,0,,,0.0,0.0,0.0,0.0,85.81055921048434,29.667796978629212,False,False,True,False,True,
2025-02-11 19:00:00+00:00,0.98,0.98,0.98,0.98,0.0,,,,,,,,,,,,0.9620460992907802,"rgba(38, 166, 154, 1.0)",,0.9620460992907802,,0,,,0.0,0.0,0.0,0.0,87.24194660607958,30.876557436049637,False,False,True,False,True,
2025-02-11 20:00:00+00:00,0.98,0.98,0.98,0.98,0.0,,,,,,,,,,,,0.9620460992907802,"rgba(38, 166, 154, 1.0)",,0.9620460992907802,,0,,,0.0,0.0,0.0,0.0,88.19620486980972,31.847524199776075,False,False,True,False,True,
2025-02-12 15:00:00+00:00,0.98,0.98,0.98,0.98,0.0,,,,,,,,,,,,0.9620460992907802,"rgba(38, 166, 154, 1.0)",,0.9620460992907802,,0,,,0.0,0.0,0.0,0.0,88.83237704562981,32.68471982481314,False,False,True,False,True,
2025-02-12 16:00:00+00:00,0.98,0.98,0.98,0.98,0.0,,,,,,,,,,,,0.9620460992907802,"rgba(38, 166, 154, 1.0)",,0.9620460992907802,,0,,,0.0,0.0,0.0,0.0,89.25649182950988,33.44098442663673,False,False,True,False,True,
2025-02-12 17:00:00+00:00,0.98,0.98,0.98,0.98,0.0,,,,,,,,,,,,0.9620460992907802,"rgba(38, 166, 154, 1.0)",,0.9620460992907802,,0,,,0.0,0.0,0.0,0.0,89.53923501876326,34.14064947656355,False,False,True,False,True,
2025-02-12 18:00:00+00:00,0.98,0.98,0.98,0.98,0.0,,,,,,,,,,,,0.9620460992907802,"rgba(38, 166, 154, 1.0)",,0.9620460992907802,,0,,,0.0,0.0,0.0,0.0,89.72773047826553,34.79306880263458,False,False,True,False,True,
2025-02-12 19:00:00+00:00,0.98,0.98,0.98,0.98,0.0,,,,,,,,,,,,0.9620460992907802,"rgba(38, 166, 154, 1.0)",,0.9620460992907802,,0,,,0.0,0.0,0.0,0.0,89.8533941179337,35.40046381996518,False,False,True,False,True,
2025-02-12 20:00:00+00:00,0.98,1.0,0.9432,1.0,534.0,,,,,,,,,,,,0.977790639569488,"rgba(38, 166, 154, 1.0)",,0.977790639569488,,0,,,0.0,0.0,0.0,0.0,91.77697591650039,37.6181127322979,False,False,True,False,True,
2025-02-13 15:00:00+00:00,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,0.977790639569488,"rgba(38, 166, 154, 1.0)",,0.977790639569488,,0,,,0.0,0.0,0.0,0.0,93.05936378221152,39.12681929161627,False,False,True,False,True,
2025-02-13 16:00:00+00:00,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,0.977790639569488,"rgba(38, 166, 154, 1.0)",,0.977790639569488,,0,,,0.0,0.0,0.0,0.0,93.91428902601893,40.198397754575396,False,False,True,False,True,20.0
2025-02-13 17:00:00+00:00,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,0.977790639569488,"rgba(38, 166, 154, 1.0)",,0.977790639569488,,0,,,0.0,0.0,0.0,0.0,94.48423918855721,40.99864661197468,False,False,True,False,True,20.0
2025-02-13 18:00:00+00:00,1.0,1.0,0.945,0.945,200.0,,,,,,,,,,,,0.9716373470661628,"rgba(239, 83, 80, 1.0)",,0.9716373470661628,,0,,,0.0,0.0,0.0,0.0,72.20978846190224,27.63601124337592,False,False,True,False,False,10.439646174623036
2025-02-13 19:00:00+00:00,0.945,0.945,0.945,0.945,0.0,,,,,,,,,,,,0.9716373470661628,"rgba(239, 83, 80, 1.0)",,0.9716373470661628,,0,,,0.0,0.0,0.0,0.0,57.36015464413225,15.296295227254333,False,True,False,False,False,10.439646174623036
2025-02-13 20:00:00+00:00,0.945,0.945,0.93,0.93,100.0,,,,,,,,,,,,0.966183683808507,"rgba(239, 83, 80, 1.0)",,0.966183683808507,,0,,,0.0,0.0,0.0,0.0,45.644035620937345,6.040689876108999,False,True,False,True,False,4.367104049089608
2025-02-14 15:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,0.966183683808507,"rgba(239, 83, 80, 1.0)",,0.966183683808507,,0,,,0.0,0.0,0.0,0.0,37.83328960547407,0.16988104209691812,False,True,False,True,False,4.367104049089608
2025-02-14 16:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,0.966183683808507,"rgba(239, 83, 80, 1.0)",,0.966183683808507,,0,,,0.0,0.0,0.0,0.0,32.62612559516522,-3.7684704285172046,False,True,False,True,False,4.367104049089608
2025-02-14 17:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,0.966183683808507,"rgba(239, 83, 80, 1.0)",,0.966183683808507,,0,,,0.0,0.0,0.0,0.0,29.154682921625987,-6.624944968350583,False,True,False,True,False,4.367104049089608
2025-02-14 18:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,0.966183683808507,"rgba(239, 83, 80, 1.0)",,0.966183683808507,,0,,,0.0,0.0,0.0,0.0,26.840387805933165,-8.883045851303315,False,True,False,True,False,4.367104049089608
2025-02-14 19:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,0.966183683808507,"rgba(239, 83, 80, 1.0)",,0.966183683808507,,0,,,0.0,0.0,0.0,0.0,25.297524395471285,-10.806721265475893,False,True,False,True,False,4.367104049089608
2025-02-14 20:00:00+00:00,0.93,0.93,0.9,0.9,329.0,,,,,,,,,,,,0.9466930675702656,"rgba(239, 83, 80, 1.0)",,0.9466930675702656,,0,,,0.0,0.0,0.0,0.0,20.981203831712588,-15.490959628795679,False,True,False,True,False,0.0
2025-02-17 15:00:00+00:00,0.9,0.9,0.9,0.9,0.0,,,,,,,,,,,,0.9466930675702656,"rgba(239, 83, 80, 1.0)",,0.9466930675702656,,0,,,0.0,0.0,0.0,0.0,18.103656789206788,-18.85733282034966,False,True,False,True,False,0.0
2025-02-17 16:00:00+00:00,0.9,0.9,0.9,0.9,0.0,,,,,,,,,,,,0.9466930675702656,"rgba(239, 83, 80, 1.0)",,0.9466930675702656,,0,,,0.0,0.0,0.0,0.0,16.18529209420292,-21.41827019686172,False,True,False,True,False,0.0
2025-02-17 17:00:00+00:00,0.9,0.9,0.9,0.9,0.0,,,,,,,,,,,,0.9466930675702656,"rgba(239, 83, 80, 1.0)",,0.9466930675702656,,0,,,0.0,0.0,0.0,0.0,14.906382297533678,-23.476393038386696,False,True,False,True,False,0.0
2025-02-17 18:00:00+00:00,0.9,0.9,0.9,0.9,0.0,,,,,,,,,,,,0.9466930675702656,"rgba(239, 83, 80, 1.0)",,0.9466930675702656,,0,,,0.0,0.0,0.0,0.0,14.053775766420848,-25.2071242516591,False,True,False,True,False,0.0
2025-02-17 19:00:00+00:00,0.9,0.9,0.9,0.9,0.0,,,,,,,,,,,,0.9466930675702656,"rgba(239, 83, 80, 1.0)",,0.9466930675702656,,0,,,0.0,0.0,0.0,0.0,13.485371412345629,-26.710251966185723,False,True,False,True,False,0.0
2025-02-17 20:00:00+00:00,0.9,0.9,0.9,0.9,0.0,,,,,,,,,,,,0.9466930675702656,"rgba(239, 83, 80, 1.0)",,0.9466930675702656,,0,,,0.0,0.0,0.0,0.0,13.106435176295484,-28.0416925941785,False,True,False,True,False,0.0
2025-02-18 15:00:00+00:00,0.9,0.9,0.9,0.9,0.0,,,,,,,,,,,,0.9466930675702656,"rgba(239, 83, 80, 1.0)",,0.9466930675702656,,0,,,0.0,0.0,0.0,0.0,12.85381101892872,-29.23273203583291,False,True,False,True,False,0.0
2025-02-18 16:00:00+00:00,0.9,0.9,0.9,0.9,0.0,,,,,,,,,,,,0.9466930675702656,"rgba(239, 83, 80, 1.0)",,0.9466930675702656,,0,,,0.0,0.0,0.0,0.0,12.685394914017543,-30.301430590006603,False,True,False,True,False,0.0
2025-02-18 17:00:00+00:00,0.9,0.9,0.9,0.9,0.0,,,,,,,,,,,,0.9466930675702656,"rgba(239, 83, 80, 1.0)",,0.9466930675702656,,0,,,0.0,0.0,0.0,0.0,12.573117510743426,-31.25918800032035,False,True,False,True,False,0.0
2025-02-18 18:00:00+00:00,0.9,0.9,0.9,0.9,0.0,,,,,,,,,,,,0.9466930675702656,"rgba(239, 83, 80, 1.0)",,0.9466930675702656,,0,,,0.0,0.0,0.0,0.0,12.498265908560683,-32.11436942634763,False,True,False,True,False,0.0
2025-02-18 19:00:00+00:00,0.9,0.9,0.9,0.9,0.0,,,,,,,,,,,,0.9466930675702656,"rgba(239, 83, 80, 1.0)",,0.9466930675702656,,0,,,0.0,0.0,0.0,0.0,12.448364840438852,-32.87418606152145,False,True,False,True,False,0.0
2025-02-18 20:00:00+00:00,0.9,0.9,0.853,0.853,100.0,,,,,,,,,,,,0.9206772387878395,"rgba(239, 83, 80, 1.0)",,0.9206772387878395,,0,,,-1.0,0.0,0.853,137.0,9.365504414110763,-36.29020437205159,False,True,False,True,False,0.0
2025-02-19 15:00:00+00:00,0.853,0.8871,0.853,0.8871,100.0,,,,,,,,,,,,0.9142933793376118,"rgba(239, 83, 80, 1.0)",,0.9142933793376118,,0,,,0.0,0.0,0.0,0.0,19.469633182917903,-35.498078213357644,False,True,False,True,True,0.0
2025-02-19 16:00:00+00:00,0.8871,0.8871,0.8871,0.8871,0.0,,,,,,,,,,,,0.9142933793376118,"rgba(239, 83, 80, 1.0)",,0.9142933793376118,,0,,,0.0,0.0,0.0,0.0,26.205719028789332,-29.635881412982584,False,True,False,True,True,0.0
2025-02-19 17:00:00+00:00,0.8871,0.8871,0.8871,0.8871,0.0,,,,,,,,,,,,0.9142933793376118,"rgba(239, 83, 80, 1.0)",0.04314955129055891,0.9142933793376118,-0.630212331861761,0,,,0.0,0.0,0.0,0.0,30.69644292603695,-25.91985487690653,False,True,False,True,True,0.0
2025-02-19 18:00:00+00:00,0.8871,0.889,0.8871,0.889,100.0,,,,,,,,,,,,0.9136806525148066,"rgba(239, 83, 80, 1.0)",0.042686838193463715,0.9136806525148066,-0.5781794473263588,0,,,0.0,0.0,0.0,0.0,34.27393865047768,-22.93126312394194,False,True,False,True,True,0.0
2025-02-19 19:00:00+00:00,0.889,0.889,0.889,0.889,0.0,,,,,,,,,,,,0.9136806525148066,"rgba(239, 83, 80, 1.0)",0.04221570810505029,0.9136806525148066,-0.584631968114589,0,,,0.0,0.0,0.0,0.0,36.658935800104835,-20.873456160045443,False,True,False,True,True,0.0
2025-02-19 20:00:00+00:00,0.889,0.889,0.889,0.889,0.0,,,,,,,,,,,,0.9136806525148066,"rgba(239, 83, 80, 1.0)",0.041735875983907926,0.9136806525148066,-0.5913534083799429,0,,,0.0,0.0,0.0,0.0,38.24893389985627,-19.350563910730763,False,True,False,True,True,0.0
2025-02-20 15:00:00+00:00,0.889,0.889,0.889,0.889,0.0,,,,,,,,,,,,0.9136806525148066,"rgba(239, 83, 80, 1.0)",0.041247038135543174,0.9136806525148066,-0.5983618128822413,0,,,0.0,0.0,0.0,0.0,39.308932633023886,-18.135532882735944,False,True,False,True,True,0.0
2025-02-20 16:00:00+00:00,0.889,0.889,0.889,0.889,0.0,,,,,,,,,,,,0.9136806525148066,"rgba(239, 83, 80, 1.0)",0.04074887045358731,0.9136806525148066,-0.6056769731302774,0,,,0.0,0.0,0.0,0.0,40.01559845513563,-17.10253435351558,False,False,False,True,True,0.0
2025-02-20 17:00:00+00:00,0.889,0.889,0.889,0.889,0.0,,,,,,,,,,,,0.9136806525148066,"rgba(239, 83, 80, 1.0)",0.04024102644079804,0.9136806525148066,-0.613320650533513,0,,,0.0,0.0,0.0,0.0,40.48670900321014,-16.184956615352952,False,False,False,True,True,0.0
2025-02-20 18:00:00+00:00,0.889,0.889,0.889,0.889,0.0,,,,,,,,,,,,0.9136806525148066,"rgba(239, 83, 80, 1.0)",0.03972313497512816,0.9136806525148066,-0.6213168353973031,0,,,0.0,0.0,0.0,0.0,40.80078270192647,-15.349684660109332,False,False,False,True,True,0.0
2025-02-20 19:00:00+00:00,0.889,0.889,0.889,0.889,0.0,,,,,,,,,,,,0.9136806525148066,"rgba(239, 83, 80, 1.0)",0.039194797779462665,0.9136806525148066,-0.6296920487682361,0,,,0.0,0.0,0.0,0.0,41.01016516773736,-14.581654862220638,False,False,False,True,True,0.0
2025-02-20 20:00:00+00:00,0.889,0.889,0.889,0.889,0.0,,,,,,,,,,,,0.9136806525148066,"rgba(239, 83, 80, 1.0)",0.038655586545429235,0.9136806525148066,-0.6384756957652445,0,,,0.0,0.0,0.0,0.0,41.14975347827796,-13.874818289005987,False,False,False,True,True,0.0
2025-02-21 15:00:00+00:00,0.889,0.889,0.889,0.889,0.0,,,,,,,,,,,,0.9136806525148066,"rgba(239, 83, 80, 1.0)",0.038105039651558495,0.9136806525148066,-0.6477004811041345,0,,,0.0,0.0,0.0,0.0,41.242812351971686,-13.227043543878878,False,False,False,True,True,0.0
2025-02-21 16:00:00+00:00,0.889,0.889,0.889,0.889,0.0,,,,,,,,,,,,0.9136806525148066,"rgba(239, 83, 80, 1.0)",0.037542658403474816,0.9136806525148066,-0.6574029001772075,0,,,0.0,0.0,0.0,0.0,41.304851601100836,-12.637395826111259,False,False,False,True,True,0.0
2025-02-21 17:00:00+00:00,0.889,0.889,0.889,0.889,0.0,,,,,,,,,,,,0.9136806525148066,"rgba(239, 83, 80, 1.0)",0.03726524734198684,0.9136806525148066,-0.6622967583794568,0,,,0.0,0.0,0.0,0.0,41.34621110052027,-12.104812959616659,False,False,False,True,True,0.0
2025-02-21 18:00:00+00:00,0.889,0.889,0.889,0.889,0.0,,,,,,,,,,,,0.9136806525148066,"rgba(239, 83, 80, 1.0)",0.036937978112330745,0.9136806525148066,-0.6681646851311439,0,,,0.0,0.0,0.0,0.0,41.37378410013323,-11.627573342631415,False,False,False,True,True,0.0
2025-02-21 19:00:00+00:00,0.889,0.889,0.889,0.889,0.0,,,,,,,,,,,,0.9136806525148066,"rgba(239, 83, 80, 1.0)",0.036559511795190874,0.9136806525148066,-0.675081567091744,0,,,0.0,0.0,0.0,0.0,41.3921660998752,-11.2031886100348,False,False,False,True,True,0.0
2025-02-21 20:00:00+00:00,0.889,0.889,0.86,0.86,125.0,,,,,,,,,,,,0.8929817483514,"rgba(239, 83, 80, 1.0)",0.036681878482556024,0.8929817483514,-0.8991292080934292,0,,,0.0,0.0,0.0,0.0,31.773668853515744,-15.032782649361693,False,False,False,True,False,0.0
2025-02-24 15:00:00+00:00,0.86,0.86,0.86,0.86,0.0,,,,,,,,,,,,0.8929817483514,"rgba(239, 83, 80, 1.0)",0.03745482602806734,0.8929817483514,-0.8805740634513862,0,,,0.0,0.0,0.0,0.0,25.36133735594278,-20.548778913246217,False,True,False,True,False,0.0
2025-02-24 16:00:00+00:00,0.86,0.86,0.86,0.86,0.0,,,,,,,,,,,,0.8929817483514,"rgba(239, 83, 80, 1.0)",0.03819516303511842,0.8929817483514,-0.8635058926460147,0,,,0.0,0.0,0.0,0.0,21.086449690894135,-23.98611861146184,False,True,False,True,False,0.0
2025-02-24 17:00:00+00:00,0.86,0.86,0.86,0.86,0.0,,,,,,,,,,,,0.8929817483514,"rgba(239, 83, 80, 1.0)",0.03889874395248616,0.8929817483514,-0.847887232340622,0,,,0.0,0.0,0.0,0.0,18.236524580861705,-26.21211777962365,False,True,False,True,False,0.0
2025-02-24 18:00:00+00:00,0.86,0.86,0.86,0.86,0.0,,,,,,,,,,,,0.8929817483514,"rgba(239, 83, 80, 1.0)",0.039567515933112536,0.8929817483514,-0.8335562032035182,0,,,0.0,0.0,0.0,0.0,16.33657450750675,-27.7448145484265,False,True,False,True,False,0.0
2025-02-24 19:00:00+00:00,0.86,0.86,0.86,0.86,0.0,,,,,,,,,,,,0.8929817483514,"rgba(239, 83, 80, 1.0)",0.040203216132386525,0.8929817483514,-0.8203758685074668,0,,,0.0,0.0,0.0,0.0,15.069941125270113,-28.886486915288796,False,True,False,True,False,0.0
2025-02-24 20:00:00+00:00,0.86,0.98,0.86,0.87,187.0,,,,0.9033333333333332,,,,,,,,0.8939618264220159,"rgba(38, 166, 154, 1.0)",0.04062328174606056,0.8939618264220159,-0.5898545216460667,0,,,0.0,0.0,0.0,179.0,23.78063545541487,-32.97223810850264,False,True,False,True,True,0.0
