date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_528,aVWAP_BoS_CHoCH_bull_707,aVWAP_BoS_CHoCH_bull_804,aVWAP_BoS_CHoCH_bear_148,aVWAP_BoS_CHoCH_bear_257,aVWAP_BoS_CHoCH_bear_294,aVWAP_BoS_CHoCH_bear_451,aVWAP_BoS_CHoCH_bear_509,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-07 15:00:00+00:00,1.02,1.055,1.01,1.015,87893.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 16:00:00+00:00,1.015,1.015,0.9857,0.9914,215534.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-07 17:00:00+00:00,0.9906,1.015,0.9905,0.9965,81631.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,6.518960374946857,-59.778440562420286,False,False,False,True,True,
2025-02-07 18:00:00+00:00,0.9958,1.01,0.9909,0.9955,80087.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,10.595335372331004,-55.45780702727987,False,False,False,True,True,
2025-02-07 19:00:00+00:00,0.9955,1.005,0.9907,1.005,173542.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,21.614571993911657,-44.742042907708836,False,False,False,True,True,
2025-02-07 20:00:00+00:00,1.005,1.01,0.9932,1.005,126529.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,28.960729741632093,-37.67045873998178,False,False,False,True,True,
2025-02-10 15:00:00+00:00,0.9875,0.9938,0.9617,0.9644,148209.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,24.781770771642975,-37.67045873998178,False,False,False,True,True,
2025-02-10 16:00:00+00:00,0.9644,0.9939,0.9634,0.9779,163269.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,27.266402247451516,-37.67045873998178,False,False,False,True,True,
2025-02-10 17:00:00+00:00,0.9769,0.9823,0.9601,0.9702,167592.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,27.75959566187531,-37.4512904571683,False,False,False,True,True,
2025-02-10 18:00:00+00:00,0.9702,0.9806,0.9366,0.9588,167244.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,26.624609419105038,-37.4512904571683,False,False,False,True,True,
2025-02-10 19:00:00+00:00,0.9588,0.9734,0.9545,0.9604,107778.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,26.46183105607962,-36.45474580401429,False,False,False,True,True,
2025-02-10 20:00:00+00:00,0.9605,0.9951,0.9529,0.9635,236027.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,27.55557439763267,-34.16621645668118,False,False,False,True,True,
2025-02-11 15:00:00+00:00,0.9571,0.9682,0.9327,0.9327,132056.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,24.78413354623197,-34.16621645668118,False,False,False,True,True,
2025-02-11 16:00:00+00:00,0.9327,0.947,0.932,0.9394,68355.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,25.077573769294688,-34.16621645668118,False,False,False,True,True,
2025-02-11 17:00:00+00:00,0.9394,0.9455,0.9317,0.9355,53804.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,24.849689565223834,-33.88650395829359,False,False,False,True,True,
2025-02-11 18:00:00+00:00,0.9355,0.9435,0.9302,0.9345,43109.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,24.583282930142936,-33.17996286278387,False,False,False,True,True,
2025-02-11 19:00:00+00:00,0.9345,0.9395,0.9324,0.9377,42216.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,25.626964212834874,-31.307433329066058,False,False,False,True,True,
2025-02-11 20:00:00+00:00,0.9377,0.9487,0.9305,0.94,64385.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,27.227351083444663,-29.059246363184652,False,False,False,True,True,
2025-02-12 15:00:00+00:00,0.9586,0.9595,0.932,0.9401,66779.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,28.33678317338653,-27.394701523397966,False,False,False,True,True,
2025-02-12 16:00:00+00:00,0.9405,0.9642,0.9329,0.9457,20007.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,31.47274764437469,-23.987801951736557,False,False,False,True,True,
2025-02-12 17:00:00+00:00,0.9456,0.9767,0.9362,0.9625,65885.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,38.9365004688746,-16.878603961411308,False,False,False,True,True,
2025-02-12 18:00:00+00:00,0.9625,0.9754,0.9541,0.9581,55996.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,42.6396692962968,-13.540062933391674,False,False,False,True,True,
2025-02-12 19:00:00+00:00,0.9609,0.97,0.9474,0.9489,12606.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,42.72447691390735,-13.44990857997228,False,False,False,True,True,
2025-02-12 20:00:00+00:00,0.9489,0.9587,0.9289,0.93,79225.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,39.23113855214062,-13.44990857997228,False,False,False,True,False,
2025-02-13 15:00:00+00:00,0.9629,0.9687,0.9049,0.9128,302964.0,,,,,,,,,0.9288,"rgba(38, 166, 154, 1.0)",,0.9288,,0,,,0.0,0.0,0.0,0.0,34.72389853643334,-8.739668979065357,False,False,False,True,False,
2025-02-13 16:00:00+00:00,0.9128,0.9497,0.9064,0.9497,120458.0,,,,,,,,,0.9306396817674408,"rgba(38, 166, 154, 1.0)",,0.9306396817674408,,0,,,0.0,0.0,0.0,0.0,39.853317279096785,-8.739668979065357,False,False,False,True,True,
2025-02-13 17:00:00+00:00,0.95,0.9541,0.9275,0.9491,38431.0,,,,,,,,,0.931715342111018,"rgba(38, 166, 154, 1.0)",,0.931715342111018,,0,,,0.0,0.0,0.0,0.0,43.173159250635166,-14.105600588218664,False,False,False,True,True,
2025-02-13 18:00:00+00:00,0.9491,0.9496,0.9283,0.9315,15587.0,,,,,,,,,0.9318704587661975,"rgba(38, 166, 154, 1.0)",,0.9318704587661975,,0,,,0.0,0.0,0.0,0.0,42.65248651483159,-14.105600588218664,False,False,False,True,True,
2025-02-13 19:00:00+00:00,0.9429,0.9538,0.9284,0.9367,35954.0,,,,,,,,,0.9324141082677242,"rgba(38, 166, 154, 1.0)",,0.9324141082677242,,0,,,0.0,0.0,0.0,0.0,43.315261916012545,-13.686282996093752,False,False,False,True,True,
2025-02-13 20:00:00+00:00,0.9367,0.9445,0.9281,0.9422,73674.0,,,,,,,,,0.9331485741004448,"rgba(38, 166, 154, 1.0)",,0.9331485741004448,,0,,,0.0,0.0,0.0,0.0,44.83017980083636,-11.886314379474229,False,False,False,True,True,
2025-02-14 15:00:00+00:00,0.9515,0.9553,0.9306,0.9375,26687.0,,,,,,,,,0.9334957635647231,"rgba(38, 166, 154, 1.0)",,0.9334957635647231,,0,,,0.0,0.0,0.0,0.0,44.995481852882705,-11.28645029707085,False,False,False,True,True,
2025-02-14 16:00:00+00:00,0.9355,0.9517,0.9313,0.9362,44644.0,,,,,,,,,0.933918713880185,"rgba(38, 166, 154, 1.0)",,0.933918713880185,,0,,,0.0,0.0,0.0,0.0,44.86080504462823,-10.905197800724125,False,False,False,True,True,
2025-02-14 17:00:00+00:00,0.9366,0.9398,0.9253,0.9338,17222.0,,,,,,,,,0.9338944456038715,"rgba(38, 166, 154, 1.0)",,0.9338944456038715,,0,,,0.0,0.0,0.0,0.0,44.28696494223163,-10.905197800724125,False,False,False,True,True,
2025-02-14 18:00:00+00:00,0.9338,0.9385,0.9292,0.9373,6945.0,,,,,,,,,0.9339056944432234,"rgba(38, 166, 154, 1.0)",,0.9339056944432234,,0,,,0.0,0.0,0.0,0.0,44.86570749419285,-9.92200811891081,False,False,False,True,True,
2025-02-14 19:00:00+00:00,0.9373,0.9378,0.9306,0.935,19626.0,,,,,,,,,0.933921373404045,"rgba(38, 166, 154, 1.0)",,0.933921373404045,,0,,,0.0,0.0,0.0,0.0,44.69710096007155,-9.612071402733214,False,False,False,True,True,
2025-02-14 20:00:00+00:00,0.9344,0.947,0.928,0.9338,35356.0,,,,,,,,,0.9340338002407976,"rgba(38, 166, 154, 1.0)",,0.9340338002407976,,0,,,0.0,0.0,0.0,0.0,44.27754422759373,-9.594949233755337,False,False,False,True,True,
2025-02-17 15:00:00+00:00,0.9338,0.9338,0.9338,0.9338,0.0,,,,,,,,,0.9340338002407976,"rgba(38, 166, 154, 1.0)",,0.9340338002407976,,0,,,0.0,0.0,0.0,0.0,43.99783973927518,-9.468249935520134,False,False,False,True,True,
2025-02-17 16:00:00+00:00,0.9338,0.9338,0.9338,0.9338,0.0,,,,,,,,,0.9340338002407976,"rgba(38, 166, 154, 1.0)",,0.9340338002407976,,0,,,0.0,0.0,0.0,0.0,43.811370080396145,-9.274624549900857,False,False,False,True,True,
2025-02-17 17:00:00+00:00,0.9338,0.9338,0.9338,0.9338,0.0,,,,,,,,,0.9340338002407976,"rgba(38, 166, 154, 1.0)",,0.9340338002407976,,0,,,0.0,0.0,0.0,0.0,43.68705697447679,-9.044668352721345,False,False,False,True,True,
2025-02-17 18:00:00+00:00,0.9338,0.9338,0.9338,0.9338,0.0,,,,,,,,,0.9340338002407976,"rgba(38, 166, 154, 1.0)",,0.9340338002407976,,0,,,0.0,0.0,0.0,0.0,43.60418157053056,-8.799829929991006,False,False,False,True,True,
2025-02-17 19:00:00+00:00,0.9338,0.9338,0.9338,0.9338,0.0,,,,,,,,,0.9340338002407976,"rgba(38, 166, 154, 1.0)",,0.9340338002407976,,0,,,0.0,0.0,0.0,0.0,43.54893130123307,-8.554707917124368,False,False,False,True,True,
2025-02-17 20:00:00+00:00,0.9338,0.9338,0.9338,0.9338,0.0,,,,,,,,,0.9340338002407976,"rgba(38, 166, 154, 1.0)",,0.9340338002407976,,0,,,0.0,0.0,0.0,0.0,43.51209778836808,-8.318840951956524,True,False,False,True,True,
