date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_226,aVWAP_BoS_CHoCH_bull_321,aVWAP_BoS_CHoCH_bull_429,aVWAP_BoS_CHoCH_bull_505,aVWAP_BoS_CHoCH_bull_595,aVWAP_BoS_CHoCH_bull_636,aVWAP_BoS_CHoCH_bull_732,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_132,aVWAP_BoS_CHoCH_bear_335,aVWAP_BoS_CHoCH_bear_413,aVWAP_BoS_CHoCH_bear_580,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,56.4134873017,56.6820101308,55.8211575317,55.860646183,3285507,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,56.4845668741,56.8320670059,56.3582031898,56.3818963807,2650316,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,55.8369529922,56.8478624664,55.8290552619,56.6741124006,1554120,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,69.69086021491204,-71.23655914035186,False,False,True,False,True,
2022-01-06 00:00:00+00:00,56.6346237492,56.8399647362,55.9870098673,56.2634304266,2460003,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,66.21427324948938,-71.23655914035186,False,False,True,False,True,
2022-01-07 00:00:00+00:00,57.1953625982,57.2940842266,56.6662146703,56.8004760848,2353347,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,67.95873368693461,-66.86155227551666,False,False,True,False,True,
2022-01-10 00:00:00+00:00,56.65831694,57.2822376312,56.3661009201,57.0453057231,1426435,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,63.41471990373626,-66.73985973300569,False,False,True,False,True,
2022-01-11 00:00:00+00:00,57.6455332235,57.6534309537,56.6978055914,56.776782894,1380138,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,65.35452462996281,-59.4951154623126,False,False,True,False,True,
2022-01-12 00:00:00+00:00,57.9535447039,58.4353062502,57.779794638,57.8508742104,2829988,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,67.68078409028442,-51.599568493019476,False,False,True,False,True,
2022-01-13 00:00:00+00:00,58.1509879606,58.6327495069,58.1351925001,58.1904766119,2012747,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,69.84323919597031,-43.82530297092987,False,False,True,False,True,
2022-01-14 00:00:00+00:00,58.0720106579,58.3444823522,57.6692264143,57.9298515131,2133802,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,70.58390558217684,-37.48069760087964,False,False,True,False,True,
2022-01-18 00:00:00+00:00,58.2457607238,58.458999441,57.9338003782,58.3958175989,1710148,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,71.67557317532835,-30.975472368847704,False,False,True,False,True,
2022-01-19 00:00:00+00:00,57.5191695392,58.5853631253,57.3454194733,58.5853631253,1730380,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,66.78969674389221,-30.975472368847704,False,False,True,False,True,
