date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_155,aVWAP_BoS_CHoCH_bull_337,aVWAP_BoS_CHoCH_bull_430,aVWAP_BoS_CHoCH_bull_499,aVWAP_BoS_CHoCH_bull_561,aVWAP_BoS_CHoCH_bull_602,aVWAP_BoS_CHoCH_bull_633,aVWAP_BoS_CHoCH_bull_814,aVWAP_BoS_CHoCH_bear_49,aVWAP_BoS_CHoCH_bear_115,aVWAP_BoS_CHoCH_bear_370,aVWAP_BoS_CHoCH_bear_410,aVWAP_BoS_CHoCH_bear_615,aVWAP_BoS_CHoCH_bear_773,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,16.0410030835,16.1319103653,15.8261313266,15.8509242216,1569125,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,16.2062890504,16.3261213764,16.0657959786,16.1153817686,4187894,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,16.1319103653,16.3647982926,16.123646067,16.2889320338,3276019,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,88.96321070283756,5.852842811350229,False,False,True,False,True,
2022-01-06 00:00:00+00:00,16.4294251056,16.4459537023,16.148438962,16.2724034371,4200451,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,88.14989979254796,5.891488433300026,False,False,True,False,True,
2022-01-07 00:00:00+00:00,16.702146951,16.7352041443,16.4484329918,16.487275194,3573684,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,89.28862320958025,8.423021695169439,False,False,True,False,True,
2022-01-10 00:00:00+00:00,16.7186755476,16.751732741,16.5533895808,16.6938826526,2734298,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,90.11619535889734,11.006236377469506,False,False,True,False,True,
2022-01-11 00:00:00+00:00,17.0079259896,17.016190288,16.6773540559,16.7599970394,3189583,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,91.54300329902439,14.34194983108604,False,False,True,False,True,
2022-01-12 00:00:00+00:00,17.0492474814,17.2062691499,16.9872652438,17.0492474814,4293755,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,92.58337983328813,17.376841968193787,False,False,True,False,True,
2022-01-13 00:00:00+00:00,17.0905689731,17.2765156858,17.0574291367,17.1236261664,3368227,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,93.36570917101095,20.179239081556204,False,False,True,False,True,
2022-01-14 00:00:00+00:00,17.1070975698,17.1401547631,16.9087544095,17.040983183,2368513,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,93.92356456809874,22.737499986676823,False,False,True,False,True,
