date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_460,aVWAP_BoS_CHoCH_bull_487,aVWAP_BoS_CHoCH_bull_550,aVWAP_BoS_CHoCH_bull_684,aVWAP_BoS_CHoCH_bear_103,aVWAP_BoS_CHoCH_bear_672,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-10 15:00:00+00:00,154.375,155.67,153.655,153.87,14809.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 16:00:00+00:00,154.01,154.415,153.595,153.955,11565.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-02-10 17:00:00+00:00,153.955,154.2,153.14,153.14,7128.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,69.49469744229586,-56.76855895196449,False,False,True,False,True,
2025-02-10 18:00:00+00:00,153.19,153.66,152.93,153.205,8131.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,51.47260053358118,-56.76855895196449,False,False,False,True,True,
2025-02-10 19:00:00+00:00,153.16,153.78,153.01,153.7,8388.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,50.56421861793352,-56.76855895196449,False,False,False,True,True,
2025-02-10 20:00:00+00:00,153.71,154.595,152.9,153.815,47909.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,51.55356749161105,-56.76855895196449,False,False,False,False,True,
2025-02-11 15:00:00+00:00,153.37,154.33,152.27,154.09,25846.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,55.32239199122686,-55.30549472759254,False,False,True,False,True,
2025-02-11 16:00:00+00:00,154.145,155.645,153.81,155.645,21164.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,64.77785665583647,-40.817506488080994,False,False,True,False,True,
2025-02-11 17:00:00+00:00,155.47,156.52,155.43,155.83,9753.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,71.46111827626522,-29.357941416001196,False,False,True,False,True,
2025-02-11 18:00:00+00:00,155.85,156.34,155.575,155.845,6746.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,75.94863185362978,-20.229582599625765,False,False,True,False,True,
2025-02-11 19:00:00+00:00,155.845,155.9,154.8,155.11,4612.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,71.61901431064277,-20.174892365814287,False,False,True,False,True,
2025-02-11 20:00:00+00:00,155.07,155.43,154.55,155.31,19062.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,69.63841216403137,-17.875841482877526,False,False,True,False,True,
2025-02-12 15:00:00+00:00,153.835,154.9,153.69,153.7,10371.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,59.5788975696947,-17.875841482877526,False,False,True,False,True,
2025-02-12 16:00:00+00:00,153.735,153.935,153.28,153.48,11591.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,52.11206586301664,-17.875841482877526,False,False,False,False,True,
2025-02-12 17:00:00+00:00,153.49,153.515,152.4,152.88,10398.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,45.26699447506944,-17.875841482877526,False,False,False,True,False,
2025-02-12 18:00:00+00:00,152.77,152.77,151.02,151.41,5934.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,37.615147822101186,-17.875841482877526,False,False,False,True,False,
2025-02-12 19:00:00+00:00,151.415,151.42,150.42,150.42,11283.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,31.161253566717562,6.910502336813359,False,False,False,True,False,
2025-02-12 20:00:00+00:00,150.46,150.47,149.24,149.32,28788.0,,,,,,,149.67666666666668,"rgba(239, 83, 80, 1.0)",,149.67666666666668,,0,,,0.0,0.0,0.0,0.0,25.731592208178096,-0.06475464709424728,False,False,False,True,False,
2025-02-13 15:00:00+00:00,149.31,152.55,149.3,152.55,40884.0,,,,,,,150.72705075209552,"rgba(239, 83, 80, 1.0)",,150.72705075209552,,0,,,0.0,0.0,0.0,0.0,32.88381997740276,-0.06475464709424728,False,False,False,True,False,
2025-02-13 16:00:00+00:00,152.665,153.59,151.715,153.47,13972.0,,,,,,,151.09419898617952,"rgba(239, 83, 80, 1.0)",,151.09419898617952,,0,,,0.0,0.0,0.0,0.0,39.56111801735281,-0.06475464709424728,False,False,False,True,True,
2025-02-13 17:00:00+00:00,153.45,155.07,153.24,154.9,20456.0,,,,,,,151.74445501120718,"rgba(38, 166, 154, 1.0)",,151.74445501120718,,0,,,0.0,0.0,0.0,0.0,46.51454953943713,-0.06475464709424728,False,False,False,False,True,
2025-02-13 18:00:00+00:00,154.94,156.09,154.73,155.03,13407.0,,,,,,,152.14822450293744,"rgba(38, 166, 154, 1.0)",,152.14822450293744,,0,,,0.0,0.0,0.0,0.0,51.36180710343751,-18.801311459765913,False,False,True,False,True,
2025-02-13 19:00:00+00:00,155.04,155.78,154.85,155.74,14172.0,,,,,,,152.50429678738953,"rgba(38, 166, 154, 1.0)",,152.50429678738953,,0,,,0.0,0.0,0.0,0.0,55.75799967653663,-13.460789555818707,False,False,True,False,True,
2025-02-13 20:00:00+00:00,155.765,155.77,153.96,154.035,33355.0,,,,,,,152.92550113915922,"rgba(38, 166, 154, 1.0)",,152.92550113915922,,0,,,0.0,0.0,0.0,0.0,54.490891898332194,-13.460789555818707,False,False,True,False,True,
2025-02-14 15:00:00+00:00,156.24,156.8,155.44,156.44,17609.0,,,,,,,153.2437735272271,"rgba(38, 166, 154, 1.0)",,153.2437735272271,,0,,,0.0,0.0,0.0,0.0,57.43207690071134,-9.317820761441212,False,False,True,False,True,
2025-02-14 16:00:00+00:00,156.54,156.94,156.18,156.4,9404.0,,,,,,,153.40354820261015,"rgba(38, 166, 154, 1.0)",,153.40354820261015,,0,,,0.0,0.0,0.0,0.0,59.299922719106554,-6.184376413928234,False,False,True,False,True,
