date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_32,aVWAP_BoS_CHoCH_bull_59,aVWAP_BoS_CHoCH_bull_83,aVWAP_BoS_CHoCH_bull_116,aVWAP_BoS_CHoCH_bull_153,aVWAP_BoS_CHoCH_bear_28,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,46.8946153465,47.14723493,45.9767641932,46.1367565961,2199199,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,47.2314414578,47.4503784302,46.3893761796,47.1724968884,3682459,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,48.4187535002,48.7303176531,46.8061984923,47.3914338607,2968061,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-21 00:00:00+00:00,47.0882903605,48.9745165838,46.8525120826,48.4019121946,3296597,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,86.08610567511889,36.847021771010816,False,False,True,False,False,
2022-01-28 00:00:00+00:00,47.0798697077,47.534584958,45.4210011096,46.3893761796,4938518,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,76.09936476651046,27.97711782776088,False,False,True,False,False,
2022-02-04 00:00:00+00:00,48.0987686944,48.9745165838,46.877774041,46.9619805688,3839343,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,73.14191470811993,26.00714172945912,False,False,True,False,False,
2022-02-11 00:00:00+00:00,46.060970721,49.2523981257,45.715723957,48.1240306528,4787572,,,,,,,,"rgba(38, 166, 154, 0.5)",,47.009697601233334,,0,,,0.0,0.0,0.0,0.0,63.69229822812305,17.785566729196617,False,False,True,False,False,
2022-02-18 00:00:00+00:00,44.6547217063,46.0148255438,44.6378804008,45.8336130959,4268645,,,,,,,,"rgba(38, 166, 154, 0.5)",,46.110729251786246,,0,,,0.0,0.0,0.0,0.0,54.37733696329429,9.856279346130535,False,False,True,False,False,
2022-02-25 00:00:00+00:00,44.6463010536,45.6062554708,42.9537498443,44.6378804008,7584975,,,,,,,,#000000,,44.86702368775187,,0,,,0.0,0.0,0.0,0.0,47.71104146450223,4.5298449734213975,False,False,False,False,False,
2022-03-04 00:00:00+00:00,44.2940838969,44.9320820325,43.1627005364,44.0905379699,4961065,,,,,,,,"rgba(239, 83, 80, 0.5)",,44.67509076191417,,0,,,0.0,0.0,0.0,0.0,42.41324081992609,0.44105517142588724,False,False,False,True,False,
2022-03-11 00:00:00+00:00,45.0341617342,45.7146930789,43.3923798652,44.1664842698,4551858,,,,,,,,"rgba(239, 83, 80, 0.5)",,44.70114848350188,,0,,,0.0,0.0,0.0,0.0,41.05316727237497,-0.0444250268849089,False,False,False,True,False,
2022-03-18 00:00:00+00:00,47.4245280824,47.5436210678,44.7024027037,45.3489074812,4425453,,,,,,,,"rgba(239, 83, 80, 0.5)",,45.03518940994199,,0,,,0.0,0.0,0.0,0.0,45.30178917345508,-0.0444250268849089,False,False,False,True,False,
2022-03-25 00:00:00+00:00,47.8413535311,48.1901258452,47.1608221864,47.620180844,3516429,,,,,,,,#000000,,45.36695271418168,,0,,,0.0,0.0,0.0,0.0,48.99021456318893,-0.0444250268849089,False,False,False,False,True,
2022-04-01 00:00:00+00:00,47.4840745751,48.4027918904,47.1012756937,47.7307671875,2994081,,,,,,,,#000000,,46.27670227181886,,0,,,0.0,0.0,0.0,0.0,50.868031160270775,-9.107762044416937,False,False,False,False,True,
2022-04-08 00:00:00+00:00,46.7354900959,47.7392738294,45.9954122586,47.4840745751,3058238,,,,,,,,#000000,,46.2079975107741,,0,,,0.0,0.0,0.0,0.0,50.7380392316811,-9.107762044416937,False,False,False,False,True,
2022-04-15 00:00:00+00:00,46.4547709163,47.620180844,46.4122377072,46.6249037524,2561718,,,,,,,,#000000,,46.219238648769384,,0,,,0.0,0.0,0.0,0.0,50.12808706216488,-9.107762044416937,False,False,False,False,True,
2022-04-22 00:00:00+00:00,44.5407765094,47.1097823355,44.4386968076,46.0889853185,3163647,,,,,,,,#000000,,46.04140922231388,,0,,,0.0,0.0,0.0,0.0,46.80717941738318,-9.107762044416937,False,False,False,False,True,
2022-04-29 00:00:00+00:00,42.3205429973,44.3238571432,42.1504101612,44.0899244935,4115265,,,,,,,,"rgba(239, 83, 80, 0.5)",,45.54994544393046,,0,,,0.0,0.0,0.0,0.0,42.177263857034504,-9.107762044416937,False,False,False,True,False,
2022-05-06 00:00:00+00:00,42.0568371013,43.579525985,41.4145856447,42.3290496391,4183908,,,,,,,,"rgba(239, 83, 80, 0.5)",,45.14121362107337,,0,,,0.0,0.0,0.0,0.0,38.64763483996787,-0.28770631850157713,False,False,False,True,False,
2022-05-13 00:00:00+00:00,40.5086282921,42.5247024007,39.3262050807,41.5974784436,6124109,,,,,,,,"rgba(239, 83, 80, 0.5)",,43.56243368548593,,0,,,0.0,0.0,0.0,0.0,34.950493058552425,-3.8883324012930416,False,False,False,True,False,
