date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_88,aVWAP_BoS_CHoCH_bull_142,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,134.53,140.12,131.05,136.93,634938,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,116.86,137.4,116.33,134.62,1020420,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,122.96,128.49,111.955,114.86,1466386,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,7.714488061513549,-69.28622015378387,False,False,False,True,True,
2022-01-21 00:00:00+00:00,107.97,126.75,105.715,121.64,1252395,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,10.019364799778186,-66.68550529627906,False,False,False,True,True,
2022-01-28 00:00:00+00:00,119.76,120.615,104.59,107.34,2419781,,,,"rgba(239, 83, 80, 0.5)",,114.98833333333332,,0,,,0.0,0.0,0.0,0.0,17.906153945970246,-58.586260276225225,False,False,False,True,True,
2022-02-04 00:00:00+00:00,121.81,125.42,113.85,119.17,1103046,,,,"rgba(239, 83, 80, 0.5)",,116.67027667883397,,0,,,0.0,0.0,0.0,0.0,24.360954108203316,-51.90785149721705,False,False,False,True,True,
2022-02-11 00:00:00+00:00,122.84,128.97,118.13,122.39,768321,,,,"rgba(239, 83, 80, 0.5)",,120.58651764846299,,0,,,0.0,0.0,0.0,0.0,29.38310645492721,-46.57869767215149,False,False,False,True,True,
2022-02-18 00:00:00+00:00,111.99,127.0,109.69,125.6,1143892,,,,"rgba(239, 83, 80, 0.5)",,118.29503485630656,,0,,,0.0,0.0,0.0,0.0,30.398891724030037,-44.977761963611776,False,False,False,True,True,
2022-02-25 00:00:00+00:00,108.52,113.67,103.81,111.5,1083907,,,,"rgba(239, 83, 80, 0.5)",,115.67680045041097,,0,,,0.0,0.0,0.0,0.0,30.479813881551244,-44.05674921751674,False,False,False,True,True,
2022-03-04 00:00:00+00:00,104.53,117.0,102.0,107.67,1786006,,,,"rgba(239, 83, 80, 0.5)",,113.40082695028958,,0,,,0.0,0.0,0.0,0.0,29.855400622907226,-43.688731920943084,False,False,False,True,True,
2022-03-11 00:00:00+00:00,102.18,109.475,101.04,104.08,1506443,,,,"rgba(239, 83, 80, 0.5)",,111.63651089461098,,0,,,0.0,0.0,0.0,0.0,29.030971827842997,-43.43053995090119,False,False,False,True,True,
2022-03-18 00:00:00+00:00,117.44,124.27,96.97,112.0,4222001,,,,"rgba(239, 83, 80, 0.5)",,112.38679828763308,,0,,,0.0,0.0,0.0,0.0,33.56818571629988,-37.961612302142036,False,False,False,True,True,
2022-03-25 00:00:00+00:00,114.39,126.792,107.0,116.91,5304776,,,,"rgba(239, 83, 80, 0.5)",,114.35475627888445,,0,,,0.0,0.0,0.0,0.0,36.16772400834671,-34.45448981867194,False,False,False,True,True,
2022-04-01 00:00:00+00:00,115.97,123.03,107.0,116.99,2287194,,,,"rgba(239, 83, 80, 0.5)",,114.44947176907431,,0,,,0.0,0.0,0.0,0.0,38.46668825611029,-31.26415894060233,False,False,False,True,True,
2022-04-08 00:00:00+00:00,111.07,120.69,110.641,116.22,1888439,,,,"rgba(239, 83, 80, 0.5)",,114.36685608634248,,0,,,0.0,0.0,0.0,0.0,39.06906787887705,-29.703974889678932,False,False,False,True,True,
2022-04-15 00:00:00+00:00,112.85,115.52,105.06,110.75,1749819,,,,"rgba(239, 83, 80, 0.5)",,114.00391144307255,,0,,,0.0,0.0,0.0,0.0,40.02635649478188,-27.77239018639029,False,False,False,True,True,
2022-04-22 00:00:00+00:00,105.92,112.75,104.8,112.75,2095001,,,,"rgba(239, 83, 80, 0.5)",,113.30501147300075,,0,,,0.0,0.0,0.0,0.0,39.32075598233348,-27.49252736806666,False,False,False,True,True,
2022-04-29 00:00:00+00:00,91.27,109.21,89.34,105.28,2959012,,,,"rgba(239, 83, 80, 0.5)",,111.06613586859739,,0,,,0.0,0.0,0.0,0.0,36.60488566918137,-27.49252736806666,False,False,False,True,True,
2022-05-06 00:00:00+00:00,83.08,95.76,82.2,90.82,2621069,,,,"rgba(239, 83, 80, 0.5)",,108.54351551364888,,0,,,0.0,0.0,0.0,0.0,33.72879954728436,-27.49252736806666,False,False,False,True,True,
2022-05-13 00:00:00+00:00,83.12,87.35,61.5791,81.68,7209731,,,77.3497,"rgba(239, 83, 80, 0.5)",,95.0052755839241,,0,,,0.0,0.0,0.0,0.0,31.686515720319303,-27.49252736806666,False,False,False,True,True,
2022-05-20 00:00:00+00:00,95.4,95.63,82.62,83.12,2505513,,,80.92592158063142,"rgba(239, 83, 80, 0.5)",,95.35872923974493,,0,,,0.0,0.0,0.0,0.0,33.5629353789748,-27.49252736806666,False,False,False,True,True,
2022-05-27 00:00:00+00:00,88.79,98.11,83.35,95.53,2083918,,,82.543264844913,"rgba(239, 83, 80, 0.5)",,95.32158552681449,,0,,,0.0,0.0,0.0,0.0,33.985213060789526,-27.49252736806666,False,False,False,True,True,
2022-06-03 00:00:00+00:00,86.3,91.83,82.44,88.45,1514013,,,83.0337974513242,"rgba(239, 83, 80, 0.5)",,95.05488411226823,,0,,,0.0,0.0,0.0,0.0,33.958567727278066,-27.49252736806666,False,False,False,True,True,
