date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_69,aVWAP_BoS_CHoCH_bull_125,aVWAP_BoS_CHoCH_bull_205,aVWAP_BoS_CHoCH_bear_88,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,48.76,48.89,48.76,48.89,103.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,48.89,48.89,48.61,48.61,100.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-18 17:00:00+00:00,48.5,48.55,48.5,48.55,652.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2023-12-19 17:00:00+00:00,48.9,48.9,48.9,48.9,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.679580944850706,-33.18837714963436,False,False,False,True,True,
2023-12-20 17:00:00+00:00,48.885,48.885,48.36,48.36,400.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,21.922229042769878,-31.390768718198153,False,False,False,True,True,
2023-12-21 17:00:00+00:00,48.97,49.09,48.97,49.09,100.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,34.310575752223976,-21.03356215579984,False,False,False,True,True,
2023-12-22 17:00:00+00:00,49.09,49.09,49.09,49.09,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,42.56947355852671,-14.686718307922128,False,False,False,True,True,
2023-12-25 17:00:00+00:00,49.09,49.09,49.09,49.09,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,48.075405429395204,-10.664846482874538,False,False,False,False,True,
2023-12-26 17:00:00+00:00,49.09,49.09,49.09,49.09,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,51.74602667664087,-7.961475713188037,False,False,True,False,True,
2023-12-27 17:00:00+00:00,49.09,49.29,49.09,49.29,100.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,56.35184386276002,-4.04698045572551,False,False,True,False,True,
2023-12-28 17:00:00+00:00,49.29,49.29,49.24,49.24,100.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,58.49089713853627,-2.1483255691277066,False,False,True,False,True,
2023-12-29 17:00:00+00:00,49.31,49.31,49.31,49.31,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.697633544409186,0.10945113539028029,False,False,True,False,True,
2024-01-01 17:00:00+00:00,49.31,49.31,49.31,49.31,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,62.16879114832446,1.88968606640762,False,False,True,False,True,
2024-01-02 17:00:00+00:00,49.31,49.31,48.86,48.86,100.0,,,,,49.01,"rgba(239, 83, 80, 1.0)",,49.01,,0,,,0.0,0.0,0.0,0.0,55.80183058124243,1.88968606640762,False,False,True,False,False,
2024-01-03 17:00:00+00:00,48.86,48.86,48.65,48.65,100.0,,,,,48.865,"rgba(239, 83, 80, 1.0)",,48.82875000000001,,0,,,0.0,0.0,0.0,0.0,49.39066931421113,9.944082102092352,False,False,False,True,False,
2024-01-04 17:00:00+00:00,48.65,48.92,48.65,48.92,77.0,,,,,48.85527075812274,"rgba(239, 83, 80, 1.0)",,48.83273307634257,,0,,,0.0,0.0,0.0,0.0,48.90502085922691,9.242676599893336,False,False,False,True,False,
2024-01-05 17:00:00+00:00,48.92,48.92,48.92,48.92,0.0,,,,,48.85527075812274,"rgba(239, 83, 80, 1.0)",,48.83273307634257,,0,,,0.0,0.0,0.0,0.0,48.58125522257076,8.39969678705868,False,False,False,True,False,
2024-01-08 17:00:00+00:00,49.135,49.23,49.135,49.23,14.0,,,,,48.87177548682703,"rgba(239, 83, 80, 1.0)",,48.86027995178208,,0,,,0.0,0.0,0.0,0.0,51.95066685451293,8.39969678705868,False,False,True,False,False,
2024-01-09 17:00:00+00:00,48.91,48.915,48.84,48.84,203.0,,,,,48.86899122807017,"rgba(239, 83, 80, 1.0)",,48.86237644661569,,0,,,0.0,0.0,0.0,0.0,49.77115134591941,8.39969678705868,False,False,False,False,False,
2024-01-10 17:00:00+00:00,48.84,49.045,48.84,49.045,3.0,,,,,48.86964118041582,"rgba(239, 83, 80, 1.0)",,48.86319528194051,,0,,,0.0,0.0,0.0,0.0,50.46517736464408,8.39969678705868,False,False,False,False,False,
2024-01-11 17:00:00+00:00,48.9,48.91,48.745,48.91,200.0,,,,,48.8654399808704,"rgba(239, 83, 80, 1.0)",,48.86063251009276,,0,,,0.0,0.0,0.0,0.0,49.53837204415788,7.409015410739123,False,False,False,False,False,
2024-01-12 17:00:00+00:00,49.195,49.195,49.1,49.195,400.0,,,,,48.97406107566089,"rgba(239, 83, 80, 1.0)",,48.97820350450228,,0,,,0.0,0.0,0.0,0.0,51.71617618904655,7.409015410739123,False,False,True,False,False,
2024-01-15 17:00:00+00:00,49.195,49.195,49.195,49.195,0.0,,,,,48.97406107566089,"rgba(239, 83, 80, 1.0)",,48.97820350450228,,0,,,0.0,0.0,0.0,0.0,53.16804561897233,7.409015410739123,False,False,True,False,True,
2024-01-16 17:00:00+00:00,48.505,48.505,48.35,48.35,759.0,,,,,48.739983836206896,"rgba(239, 83, 80, 1.0)",,48.73388876716492,,0,,,0.0,0.0,0.0,0.0,47.11542967850494,4.081890610976195,False,False,False,True,False,
2024-01-17 17:00:00+00:00,47.75,47.88,47.75,47.88,100.0,,,,,48.47951814928426,"rgba(239, 83, 80, 1.0)",,48.54485689724428,,0,,,0.0,0.0,0.0,0.0,40.85943229894055,-1.8049020781208895,False,False,False,True,False,
2024-01-18 17:00:00+00:00,47.88,47.88,47.88,47.88,0.0,,,,,48.47951814928426,"rgba(239, 83, 80, 1.0)",,48.54485689724428,,0,,,0.0,0.0,0.0,0.0,36.68876737923095,-5.615636128877988,False,False,False,True,False,
2024-01-19 17:00:00+00:00,48.055,48.055,48.055,48.055,0.0,,,,,48.47951814928426,"rgba(239, 83, 80, 1.0)",,48.54485689724428,,0,,,0.0,0.0,0.0,0.0,35.874016630925055,-6.426379905899346,False,False,False,True,False,
2024-01-22 17:00:00+00:00,48.055,48.055,48.055,48.055,0.0,,,,,48.47951814928426,"rgba(239, 83, 80, 1.0)",,48.54485689724428,,0,,,0.0,0.0,0.0,0.0,35.330849465387786,-7.220650031787798,False,False,False,True,False,
2024-01-23 17:00:00+00:00,48.08,48.23,48.08,48.23,7.0,,,,,48.48375926208058,"rgba(239, 83, 80, 1.0)",,48.547046110670124,,0,,,0.0,0.0,0.0,0.0,37.03644033509255,-7.220650031787798,False,False,False,True,False,
2024-01-24 17:00:00+00:00,48.23,48.23,48.23,48.23,0.0,,,,,48.48375926208058,"rgba(239, 83, 80, 1.0)",,48.547046110670124,,0,,,0.0,0.0,0.0,0.0,38.173500914895726,-7.220650031787798,False,False,False,True,False,
2024-01-25 17:00:00+00:00,48.55,48.68,48.55,48.68,45.0,,,,,48.540377852624594,"rgba(38, 166, 154, 1.0)",,48.5844935696017,,0,,,0.0,0.0,0.0,0.0,43.594426603071305,-13.250325399732297,False,False,False,True,True,
2024-01-26 17:00:00+00:00,48.99,48.99,48.99,48.99,0.0,,,,,48.540377852624594,"rgba(38, 166, 154, 1.0)",,48.5844935696017,,0,,,0.0,0.0,0.0,0.0,49.54744339279556,-7.645331816253581,False,False,False,False,True,
2024-01-29 17:00:00+00:00,48.91,48.91,48.91,48.91,0.0,,,,,48.540377852624594,"rgba(38, 166, 154, 1.0)",,48.5844935696017,,0,,,0.0,0.0,0.0,0.0,52.63941525044833,-4.797580988001265,False,False,True,False,True,
2024-01-30 17:00:00+00:00,48.91,49.19,48.91,49.19,558.0,,,,,48.80450604967816,"rgba(38, 166, 154, 1.0)",,48.79323293980661,,0,,,0.0,0.0,0.0,0.0,56.680173537561444,-1.0197201388777728,False,False,True,False,True,
2024-01-31 17:00:00+00:00,49.19,49.23,48.87,48.87,496.0,,,,,48.871076805897225,"rgba(38, 166, 154, 1.0)",,48.85306921175129,,0,,,0.0,0.0,0.0,0.0,55.99739061792976,-1.0197201388777728,False,False,True,False,True,
2024-02-01 17:00:00+00:00,48.87,48.87,48.87,48.87,0.0,,,,,48.871076805897225,"rgba(38, 166, 154, 1.0)",,48.85306921175129,,0,,,0.0,0.0,0.0,0.0,55.54220200484197,-1.0197201388777728,False,False,True,False,True,
2024-02-02 17:00:00+00:00,48.87,48.87,48.87,48.87,0.0,,,,,48.871076805897225,"rgba(38, 166, 154, 1.0)",,48.85306921175129,,0,,,0.0,0.0,0.0,0.0,55.2387429294501,-1.0197201388777728,False,False,True,False,True,
2024-02-05 17:00:00+00:00,48.87,48.87,48.87,48.87,0.0,,,,,48.871076805897225,"rgba(38, 166, 154, 1.0)",,48.85306921175129,,0,,,0.0,0.0,0.0,0.0,55.036436879188855,-1.0197201388777728,False,False,True,False,True,
2024-02-06 17:00:00+00:00,48.82,48.87,48.81,48.87,500.0,,,,,48.855676209579315,"rgba(38, 166, 154, 1.0)",,48.84382463174679,,0,,,0.0,0.0,0.0,0.0,54.9015661790147,-0.8263978211336607,False,False,True,False,True,
2024-02-07 17:00:00+00:00,48.73,48.76,48.73,48.76,181.0,,,,,48.845526343712265,"rgba(38, 166, 154, 1.0)",,48.83565029930604,,0,,,0.0,0.0,0.0,0.0,53.20304097224653,-0.8263978211336607,False,False,True,False,False,
2024-02-08 17:00:00+00:00,48.63,48.68,48.63,48.68,3.0,,,,,48.84526474889051,"rgba(38, 166, 154, 1.0)",,48.835428246512315,,0,,,0.0,0.0,0.0,0.0,50.9516873377806,-0.8263978211336607,False,False,False,False,False,
2024-02-09 17:00:00+00:00,48.48,48.69,48.48,48.69,33.0,,,,,48.84183626743523,"rgba(38, 166, 154, 1.0)",,48.832483374743596,,0,,,0.0,0.0,0.0,0.0,49.618388431247894,-0.8263978211336607,False,False,False,False,False,
2024-02-12 17:00:00+00:00,48.8,48.83,48.8,48.83,500.0,,,,,48.835843982359236,"rgba(38, 166, 154, 1.0)",,48.82857979594341,,0,,,0.0,0.0,0.0,0.0,51.00760358363122,-0.8263978211336607,True,False,False,False,False,
2024-02-13 17:00:00+00:00,48.37,48.37,48.37,48.37,0.0,,,,,48.835843982359236,"rgba(239, 83, 80, 1.0)",,48.82857979594341,,0,,,0.0,0.0,0.0,0.0,46.150110201671126,0.9041238014552988,False,False,False,True,False,
2024-02-14 17:00:00+00:00,48.49,48.49,48.49,48.49,1.0,,,,,48.778102683292246,"rgba(239, 83, 80, 1.0)",,48.78616244545618,,0,,,0.0,0.0,0.0,0.0,44.74426451845753,-0.44163364752298406,False,True,False,True,False,
