date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_123,aVWAP_BoS_CHoCH_bear_41,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,50.5159240589,51.3438979461,49.9068398201,50.0210431148,2248586,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,49.7545687603,51.4200334759,49.2977555812,50.7823984134,3009582,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,48.9836965206,50.7443306485,48.4888155765,49.3167894637,3664101,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,47.4229181585,49.4643020528,47.3943673348,48.5173664002,3684660,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,46.376054623,47.3467826287,44.4917002591,46.4617070941,6153598,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-04 00:00:00+00:00,46.414122388,47.8321466315,45.719385678,46.2333005045,4303417,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.30387729476868636,-49.71274099478897,False,False,False,True,True,
2022-02-11 00:00:00+00:00,42.6834814251,47.7322187486,42.5169349535,46.3475037993,4444613,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.3606136989234249,-49.671571079904695,False,False,False,True,True,
2022-02-18 00:00:00+00:00,41.2940080052,43.1022268393,40.998982827,41.903092244,6419866,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.3761725409043212,-49.66827831827314,False,False,False,True,True,
2022-02-25 00:00:00+00:00,40.7610592962,41.5890331834,38.6387814015,41.1131861218,4552321,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.37937537805637256,-49.66827831827314,False,False,False,True,True,
2022-03-04 00:00:00+00:00,39.9140515266,40.998982827,39.1336623456,40.0472887038,6595887,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.37037370932822655,-49.66827831827314,False,False,False,True,True,
2022-03-11 00:00:00+00:00,39.3849457575,40.1294987796,37.9725955153,39.6666110545,4713665,,,,"rgba(239, 83, 80, 0.5)",,39.16234668413333,,0,,,0.0,0.0,0.0,0.0,0.35759230791076657,-49.66827831827314,False,False,False,True,True,
2022-03-18 00:00:00+00:00,42.4872500162,42.5636144287,39.594947892,39.6713123045,4988908,,,,"rgba(239, 83, 80, 0.5)",,40.38932212388938,,0,,,0.0,0.0,0.0,0.0,8.506339636535033,-42.00636821211533,False,False,False,True,True,
2022-03-25 00:00:00+00:00,41.6472414785,42.6399788412,41.1890550033,42.1531557114,3155253,,,,"rgba(239, 83, 80, 0.5)",,40.7417353738332,,0,,,0.0,0.0,0.0,0.0,13.693797046181178,-37.43776417518807,False,False,False,True,True,
2022-04-01 00:00:00+00:00,41.5231493081,42.8833904061,40.9885984205,41.3417838284,4657931,,,,"rgba(239, 83, 80, 0.5)",,41.41055301273511,,0,,,0.0,0.0,0.0,0.0,17.307719349182115,-34.4776072175365,False,False,False,True,True,
2022-04-08 00:00:00+00:00,41.6758781332,42.2772478818,40.778596286,41.6281503753,5055142,,,,"rgba(239, 83, 80, 0.5)",,41.415104022239234,,0,,,0.0,0.0,0.0,0.0,20.21689030157214,-32.20017491653344,False,False,False,True,True,
2022-04-15 00:00:00+00:00,40.2058631921,42.0290635411,40.186772089,41.437239344,2723252,,,,"rgba(239, 83, 80, 0.5)",,41.30090073050891,,0,,,0.0,0.0,0.0,0.0,21.20786320451662,-31.709304105153976,False,False,False,True,True,
2022-04-22 00:00:00+00:00,39.2417624841,41.3131471737,39.2035802778,39.967224403,4365620,,,,"rgba(239, 83, 80, 0.5)",,41.00904065477886,,0,,,0.0,0.0,0.0,0.0,21.31591393476005,-31.709304105153976,False,False,False,True,True,
2022-04-29 00:00:00+00:00,38.4399361526,39.967224403,38.3826628432,39.2322169325,5526912,,,,"rgba(239, 83, 80, 0.5)",,40.585096222000274,,0,,,0.0,0.0,0.0,0.0,20.941653352568263,-31.709304105153976,False,False,False,True,True,
2022-05-06 00:00:00+00:00,38.6976660449,39.0985792106,35.9676382972,38.3540261885,8033139,,,37.921294517566665,"rgba(239, 83, 80, 0.5)",,39.298115017359976,,0,,,0.0,0.0,0.0,0.0,21.23630292894588,-31.709304105153976,False,False,False,True,True,
2022-05-13 00:00:00+00:00,41.1031450393,41.4563304472,37.7431108883,38.2585706729,11644738,,,39.211092890687496,"rgba(239, 83, 80, 0.5)",,39.74955989844162,,0,,,0.0,0.0,0.0,0.0,25.84653748272417,-28.087641151699152,False,False,False,True,True,
2022-05-20 00:00:00+00:00,40.0435888155,41.5708770659,38.7549393542,40.6067763579,6434026,,,39.43582194048892,"rgba(239, 83, 80, 0.5)",,39.83363099906751,,0,,,0.0,0.0,0.0,0.0,28.229770019642523,-26.00456218318798,False,False,False,True,True,
2022-05-27 00:00:00+00:00,42.9072542851,42.9072542851,38.7358482511,40.5685941516,5183426,,,39.78049066643736,"rgba(239, 83, 80, 0.5)",,40.035436305199674,,0,,,0.0,0.0,0.0,0.0,33.65333172575821,-21.041245143018013,False,False,False,True,True,
