date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bear_123,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,9.495,9.54,9.375,9.455,12768.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,9.285,9.33,9.255,9.315,5612.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-18 17:00:00+00:00,9.48,9.51,9.435,9.47,5822.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.489065606361855,-77.7335984095428,False,False,False,True,True,
2023-12-19 17:00:00+00:00,9.79,9.855,9.78,9.835,5176.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,39.648173152891054,-56.84149505703032,False,False,False,True,True,
2023-12-20 17:00:00+00:00,9.985,10.055,9.885,9.895,8100.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,54.35016085477929,-41.921002081104774,False,False,True,False,True,
2023-12-21 17:00:00+00:00,9.965,10.02,9.955,10.02,6117.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,65.17248148702652,-30.190223619263016,False,False,True,False,True,
2023-12-22 17:00:00+00:00,10.06,10.105,10.035,10.08,3456.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,72.7934102693807,-20.935466499952177,False,False,True,False,True,
2023-12-25 17:00:00+00:00,10.08,10.08,10.08,10.08,0.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,77.87402945761681,-13.568104024114092,False,False,True,False,True,
2023-12-26 17:00:00+00:00,10.055,10.06,10.0,10.015,7287.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,77.96132559670882,-10.368336455596804,False,False,True,False,True,
2023-12-27 17:00:00+00:00,10.22,10.235,10.175,10.205,1807.0,,,"rgba(38, 166, 154, 1.0)",,10.205,,0,,,0.0,0.0,0.0,0.0,79.98696579198747,-5.0200920829216,False,False,True,False,True,
2023-12-28 17:00:00+00:00,9.95,9.965,9.9,9.91,2219.0,,,"rgba(239, 83, 80, 1.0)",,10.050673124689519,,0,,,0.0,0.0,0.0,0.0,72.36106976644868,-5.0200920829216,False,False,True,False,True,
2023-12-29 17:00:00+00:00,9.905,9.965,9.9,9.935,2067.0,,,"rgba(38, 166, 154, 1.0)",,10.01086656819301,,0,,,0.0,0.0,0.0,0.0,67.70096374989728,-5.0200920829216,False,False,True,False,True,
2024-01-01 17:00:00+00:00,9.935,9.935,9.935,9.935,0.0,,,"rgba(239, 83, 80, 1.0)",,10.01086656819301,,0,,,0.0,0.0,0.0,0.0,64.5942264055297,-5.0200920829216,False,False,True,False,True,
2024-01-02 17:00:00+00:00,10.045,10.105,9.965,9.98,2469.0,,,"rgba(239, 83, 80, 1.0)",,10.012539126372342,,0,,,0.0,0.0,0.0,0.0,63.40070125974022,-5.0200920829216,False,False,True,False,True,
2024-01-03 17:00:00+00:00,9.795,9.905,9.79,9.855,5392.0,,,"rgba(239, 83, 80, 1.0)",,9.949731976494196,,0,,,0.0,0.0,0.0,0.0,59.248024437564034,-5.0200920829216,False,False,True,False,False,
2024-01-04 17:00:00+00:00,9.785,9.79,9.625,9.665,3760.0,,,"rgba(239, 83, 80, 1.0)",,9.895308418952993,,0,,,0.0,0.0,0.0,0.0,52.74167846254322,-5.0200920829216,False,False,False,False,False,
2024-01-05 17:00:00+00:00,9.93,9.94,9.845,9.86,2340.0,,,"rgba(239, 83, 80, 1.0)",,9.893716631760912,,0,,,0.0,0.0,0.0,0.0,52.47544040851428,-5.0200920829216,False,False,False,False,False,
2024-01-08 17:00:00+00:00,9.775,9.785,9.715,9.77,6258.0,,,"rgba(239, 83, 80, 1.0)",,9.86112090807743,,0,,,0.0,0.0,0.0,0.0,50.649540163659864,-5.0200920829216,False,False,False,False,False,
2024-01-09 17:00:00+00:00,9.755,9.795,9.705,9.745,8035.0,,,"rgba(239, 83, 80, 1.0)",,9.83473583330907,,0,,,0.0,0.0,0.0,0.0,48.979654537877614,-5.0200920829216,False,False,False,True,False,
2024-01-10 17:00:00+00:00,9.19,9.215,9.125,9.155,10951.0,,,"rgba(239, 83, 80, 1.0)",,9.672824112911533,,0,,,0.0,0.0,0.0,0.0,41.26238119318286,5.745224904747644,False,False,False,True,False,
2024-01-11 17:00:00+00:00,9.22,9.31,9.2,9.265,8847.0,,,"rgba(239, 83, 80, 1.0)",,9.605098562501922,,0,,,0.0,0.0,0.0,0.0,38.18078901333927,1.8205996411697072,False,False,False,True,False,
2024-01-12 17:00:00+00:00,9.455,9.46,9.415,9.43,4261.0,,,"rgba(239, 83, 80, 1.0)",,9.592689050211735,,0,,,0.0,0.0,0.0,0.0,38.92366058055858,1.552624766407746,False,False,False,True,False,
2024-01-15 17:00:00+00:00,9.43,9.43,9.43,9.43,0.0,,,"rgba(239, 83, 80, 1.0)",,9.592689050211735,,0,,,0.0,0.0,0.0,0.0,39.418908292038125,0.945296958733266,False,False,False,True,False,
2024-01-16 17:00:00+00:00,9.045,9.045,8.92,8.925,10284.0,,,"rgba(239, 83, 80, 1.0)",,9.49846435677197,,0,,,0.0,0.0,0.0,0.0,35.39183295576328,-3.8457747228404813,False,False,False,True,False,
