date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_206,aVWAP_BoS_CHoCH_bull_448,aVWAP_BoS_CHoCH_bull_717,aVWAP_BoS_CHoCH_bear_194,aVWAP_BoS_CHoCH_bear_531,aVWAP_BoS_CHoCH_bear_572,aVWAP_BoS_CHoCH_bear_646,aVWAP_BoS_CHoCH_bear_758,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,8.53,8.65,8.4,8.5601,54453,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,8.12,8.66,8.05,8.55,61634,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,7.87,8.19,7.8101,7.98,95024,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,8.0,8.18,7.87,8.11,32973,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,6.225018797736358,-44.29373276874167,False,False,False,True,True,
2022-01-07 00:00:00+00:00,7.88,8.02,7.78,7.96,65579,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,9.382775683591005,-41.7449566676936,False,False,False,True,True,
2022-01-10 00:00:00+00:00,8.06,8.365,7.75,8.365,85051,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,17.339569754250224,-34.84280619372486,False,False,False,True,True,
2022-01-11 00:00:00+00:00,8.29,8.42,8.01,8.08,37720,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,27.681702704835224,-26.034287488168808,False,False,False,True,True,
2022-01-12 00:00:00+00:00,8.49,8.66,8.22,8.28,56623,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,37.640431971813044,-17.867240269348017,False,False,False,True,True,
2022-01-13 00:00:00+00:00,8.5,8.57,8.49,8.5,26072,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.416760500427415,-12.746838533750527,False,False,False,True,True,
2022-01-14 00:00:00+00:00,8.49,8.58,8.43,8.51,66335,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,48.73039078898515,-9.743637735662723,False,False,False,False,True,
