date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_57,aVWAP_BoS_CHoCH_bull_70,aVWAP_BoS_CHoCH_bull_124,aVWAP_BoS_CHoCH_bull_147,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,3.13,3.215,3.06,3.1,17321683,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,2.79,3.16,2.78,3.1,27767143,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,2.62,2.97,2.55,2.78,30461410,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,2.58,2.8179,2.51,2.59,20864104,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,2.47,2.61,2.4,2.545,31047442,,,,,,"rgba(239, 83, 80, 0.5)",,2.4933333333333336,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-04 00:00:00+00:00,2.53,2.63,2.4,2.48,31606514,,,,,,"rgba(239, 83, 80, 0.5)",,2.513392821143914,,0,,,0.0,0.0,0.0,0.0,2.8873096585664655,-47.270590088386385,False,False,False,True,True,
2022-02-11 00:00:00+00:00,2.88,2.92,2.54,2.56,31692488,,,,,,"rgba(239, 83, 80, 0.5)",,2.6243696540305326,,0,,,0.0,0.0,0.0,0.0,14.89210663237374,-36.04073025929884,False,False,False,True,True,
2022-02-18 00:00:00+00:00,3.17,3.28,2.77,2.9,44467907,,,,,,"rgba(239, 83, 80, 0.5)",,2.7877175423553044,,0,,,0.0,0.0,0.0,0.0,27.493065981395326,-24.707621549670527,False,False,False,True,True,
2022-02-25 00:00:00+00:00,3.07,3.25,2.955,3.15,32343193,,,,,,"rgba(239, 83, 80, 0.5)",,2.8507417206998538,,0,,,0.0,0.0,0.0,0.0,35.03850442420402,-18.511136674815504,False,False,False,True,True,
2022-03-04 00:00:00+00:00,3.33,3.38,2.89,3.11,43214160,,,,,,"rgba(239, 83, 80, 0.5)",,2.926500325696907,,0,,,0.0,0.0,0.0,0.0,42.98161296176258,-11.979746318697032,False,False,False,True,True,
