date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_343,aVWAP_BoS_CHoCH_bear_97,aVWAP_BoS_CHoCH_bear_162,aVWAP_BoS_CHoCH_bear_246,aVWAP_BoS_CHoCH_bear_363,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,0.1201,0.1201,0.1201,0.1201,0,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,0.1001,0.1001,0.1001,0.1001,100,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,0.1001,0.1001,0.1001,0.1001,0,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,0.1001,0.1001,0.1001,0.1001,0,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-07 00:00:00+00:00,0.1001,0.1001,0.1001,0.1001,0,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-10 00:00:00+00:00,0.21005,0.21005,0.21005,0.21005,100,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,29.649640167181833,-22.82116318008332,False,False,False,True,True,
2022-01-11 00:00:00+00:00,0.248,0.248,0.17,0.17,200,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.34603895073826,-5.496666526666694,False,False,False,False,True,
2022-01-12 00:00:00+00:00,0.2475,0.2475,0.2475,0.2475,100,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,64.03216166734096,4.869644636438828,False,False,True,False,True,
2022-01-13 00:00:00+00:00,0.2475,0.2475,0.2475,0.2475,0,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,73.15624347840942,11.18247596862583,False,False,True,False,True,
2022-01-14 00:00:00+00:00,0.2475,0.2475,0.2475,0.2475,0,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,79.23896468578839,15.138651118105074,False,False,True,False,True,
2022-01-18 00:00:00+00:00,0.2475,0.2475,0.2475,0.2475,0,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,83.29411215737437,17.77077691484196,False,False,True,False,True,
2022-01-19 00:00:00+00:00,0.2475,0.2475,0.2475,0.2475,0,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,85.99754380509836,19.691916852236304,False,False,True,False,True,
2022-01-20 00:00:00+00:00,0.2475,0.2475,0.2475,0.2475,0,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,87.79983157024769,21.253689920140445,False,False,True,False,True,
2022-01-21 00:00:00+00:00,0.1001,0.1001,0.1001,0.1001,600,,,,,,0.10010000000000001,#000000,,0.10010000000000001,,0,,,0.0,0.0,0.0,0.0,69.0255119118801,36.8435892496575,False,False,True,False,False,
2022-01-24 00:00:00+00:00,0.111,0.111,0.111,0.111,100,,,,,,0.10165714285714285,#000000,,0.10165714285714285,,0,,,0.0,0.0,0.0,0.0,57.66576240308715,26.81882761254107,False,False,True,False,False,
2022-01-25 00:00:00+00:00,0.111,0.111,0.111,0.111,0,,,,,,0.10165714285714285,#000000,,0.10165714285714285,,0,,,0.0,0.0,0.0,0.0,50.092596063891854,20.271803790013706,False,False,False,False,False,
2022-01-26 00:00:00+00:00,0.111,0.111,0.111,0.111,0,,,,,,0.10165714285714285,#000000,,0.10165714285714285,,0,,,0.0,0.0,0.0,0.0,45.04381850442832,15.795823115799251,False,False,False,True,False,
2022-01-27 00:00:00+00:00,0.111,0.111,0.111,0.111,0,,,,,,0.10165714285714285,#000000,,0.10165714285714285,,0,,,0.0,0.0,0.0,0.0,41.6779667981193,12.531790093900874,False,False,False,True,False,
2022-01-28 00:00:00+00:00,0.111,0.111,0.111,0.111,0,,,,,,0.10165714285714285,#000000,,0.10165714285714285,,0,,,0.0,0.0,0.0,0.0,39.43406566057995,9.966315268225479,False,False,False,True,False,
2022-01-31 00:00:00+00:00,0.111,0.111,0.111,0.111,0,,,,,,0.10165714285714285,#000000,,0.10165714285714285,,0,,,0.0,0.0,0.0,0.0,37.938131568887044,7.801387022755691,False,False,False,True,False,
2022-02-01 00:00:00+00:00,0.111,0.111,0.111,0.111,0,,,,,,0.10165714285714285,#000000,,0.10165714285714285,,0,,,0.0,0.0,0.0,0.0,36.940842174425114,5.870868708435296,False,False,False,True,False,
2022-02-02 00:00:00+00:00,0.111,0.111,0.111,0.111,0,,,,,,0.10165714285714285,#000000,,0.10165714285714285,,0,,,0.0,0.0,0.0,0.0,36.27598257811716,4.087504369306558,False,False,False,True,False,
2022-02-03 00:00:00+00:00,0.111,0.111,0.111,0.111,0,,,,,,0.10165714285714285,#000000,,0.10165714285714285,,0,,,0.0,0.0,0.0,0.0,35.832742847245186,2.4096973837375586,False,False,False,True,False,
2022-02-04 00:00:00+00:00,0.1201,0.1201,0.1201,0.1201,100,,,,,,0.11203125,#000000,,0.11203125,,0,,,0.0,0.0,0.0,0.0,37.502661960584106,2.4096973837375586,False,False,False,True,False,
2022-02-07 00:00:00+00:00,0.1201,0.1201,0.1201,0.1201,0,,,,,,0.11203125,#000000,,0.11203125,,0,,,0.0,0.0,0.0,0.0,38.615941369476715,2.4096973837375586,False,False,False,True,False,
2022-02-08 00:00:00+00:00,0.1201,0.1201,0.1201,0.1201,0,,,,,,0.11203125,#000000,,0.11203125,,0,,,0.0,0.0,0.0,0.0,39.35812764207179,2.4096973837375586,False,False,False,True,False,
2022-02-09 00:00:00+00:00,0.1201,0.1201,0.1201,0.1201,0,,,,,,0.11203125,#000000,,0.11203125,,0,,,0.0,0.0,0.0,0.0,39.85291849046851,1.85187253953508,False,False,False,True,False,
2022-02-10 00:00:00+00:00,0.1201,0.1201,0.1201,0.1201,0,,,,,,0.11203125,#000000,,0.11203125,,0,,,0.0,0.0,0.0,0.0,40.18277905606632,1.1043690588737007,False,False,False,True,False,
2022-02-11 00:00:00+00:00,0.1201,0.1201,0.1201,0.1201,0,,,,,,0.11203125,#000000,,0.11203125,,0,,,0.0,0.0,0.0,0.0,40.402686099798196,0.291054712936365,False,False,False,True,False,
2022-02-14 00:00:00+00:00,0.1201,0.1201,0.1201,0.1201,0,,,,,,0.11203125,#000000,,0.11203125,,0,,,0.0,0.0,0.0,0.0,40.54929079561944,-0.5423152931147399,False,False,False,True,False,
2022-02-15 00:00:00+00:00,0.1201,0.1201,0.1201,0.1201,0,,,,,,0.11203125,#000000,,0.11203125,,0,,,0.0,0.0,0.0,0.0,40.64702725950028,-1.3644274977459077,False,False,False,True,False,
2022-02-16 00:00:00+00:00,0.1201,0.1201,0.1201,0.1201,0,,,,,,0.11203125,#000000,,0.11203125,,0,,,0.0,0.0,0.0,0.0,40.7121849020875,-2.154527883708468,False,False,False,True,False,
2022-02-17 00:00:00+00:00,0.1201,0.1201,0.1201,0.1201,0,,,,,,0.11203125,#000000,,0.11203125,,0,,,0.0,0.0,0.0,0.0,40.75562333047898,-2.899545639838493,False,False,False,True,False,
2022-02-18 00:00:00+00:00,0.1201,0.1201,0.1201,0.1201,0,,,,,,0.11203125,#000000,,0.11203125,,0,,,0.0,0.0,0.0,0.0,40.78458228273997,-3.591957764964647,False,False,False,True,False,
2022-02-22 00:00:00+00:00,0.1201,0.1201,0.1201,0.1201,0,,,,,,0.11203125,#000000,,0.11203125,,0,,,0.0,0.0,0.0,0.0,40.80388825091396,-4.228202324080996,False,False,False,True,False,
